,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
POMC,-0.0666208712545603,0.03309094265102583,-0.02668788884162873,,0.01220284015161672,0.033296932517500454,0.018891599499846094,0.042056431152584804,-0.02588722534854919,-0.06407494693102962,0.015485719013008374,0.07225884503311276,0.08862457466591848,-0.055240300627041806,0.011204966231813373,0.0055032534594041315,0.014632773053200472,0.031184797389266095,0.040648175829669536,0.01075609626907202
CCL18,-0.010669189756361636,-0.021237945768841728,,,,,,,,-0.007548462233369596,,,-0.04971782542174996,-0.02297410849817049,0.05697397244884059,0.01811108174063173,,0.014083291423366192,,
CCL17,,,,,-0.03431810313115909,,,,-0.027825414063699865,,-0.005171951637576197,,,,-0.03296144974582572,0.045791103241491334,-0.02932886409300125,,0.039699494768514275,
VEGFD,0.08824626422326937,-0.02087549526688372,-0.02151293113130333,,-0.03823415662664712,-0.016770285962192443,,0.0009912485006106269,-0.029645625178970385,-0.019823591668208844,-0.03155336947310264,,0.10245758518313014,,,-0.016005275275243598,-0.030932899284192742,,,
TNFSF13,,0.018274391462730893,,,0.0010303483735406632,,-0.014772387660987185,,,,,,,,-0.006485801725350446,0.04627627141844653,-0.031451413839816235,-0.038195556995280655,0.013523515632101456,-0.037159121381389174
WNT5A,0.015251493281271926,0.05532375737083264,-0.023498492973369173,-0.05634353815754419,0.05779347785815825,0.015966431785027855,-0.006907667206069487,0.01127360040116971,0.04232761274270457,0.022312299546806323,-0.01467475514886444,-0.05220942150662361,0.09267212339409144,0.11608384908657789,0.007665403741466426,0.04127497473056454,0.08082361398268358,-0.03791167235557498,-0.01609863818997454,0.01965571489152348
CXCL8,-0.06901760410247311,0.04836895427247667,-0.02014343359925864,0.08186830231452363,-0.004099695893701628,-0.05924309367760434,-0.003335451136926281,0.05319106453589633,0.009448639772349752,-0.03223178278882117,0.12975569636179773,,-0.0031980406485356107,0.10511275491397207,-0.04498744659392053,-0.07527582308635665,0.05783761792155093,0.032215194869475265,-0.002377908660010071,0.028937835040353917
GRN,0.09816369795011053,0.04254668158333963,-0.0006915202554799117,-0.0851750718133132,-0.0021597919736897325,-0.022963556704995367,0.027805851610197562,-0.001632701586909469,0.03134551698013179,-0.09966733506860655,0.03709434410949422,0.030632080261899102,0.015347879295927215,0.019206238866604584,0.015234824487290221,-0.043429917644555685,0.08887417405112179,-0.04212224456445978,-0.05896710196699773,-0.01262125228288245
MIA,0.06475834649329165,0.004260312515111594,-0.01913209648816589,0.07156342901741465,0.004246326140713719,-0.01835973535707655,-0.026711325911662344,0.007834466436219125,-0.017547554453012388,,0.030499602918984396,0.06338132489119995,0.10383288165057288,-0.02596514863732188,0.15260562475315195,0.13301962218125743,0.0671338186754676,0.028397947028778157,0.09699968587104256,-0.05937879759377003
COL4A4,0.08189296967593557,0.056055562538509615,-0.03217448786445807,-0.034423865738455975,-0.0406194603291139,0.01428567113936142,-0.014055274209199258,0.007728071989552834,0.030991108011602538,,0.08934696554112559,,,0.0471409442075114,0.19105172047300556,0.06402218788295157,-0.04517874433577973,-0.02231553405098589,-0.02747062945558554,-0.04153094469786918
TAC1,-0.05775031033128171,0.007744631904818701,-0.004244579762060441,-0.006485733013579742,0.006123665052052994,0.0010222540754364206,0.06461734376655431,-0.0003582889740965904,-0.061087474498352945,0.0077178129812601505,-0.032793868767063424,,,,,,,-0.026486582557019966,-0.027902367071733675,-0.04644611776220449
RARRES2,0.03818941853901666,-0.0957595219628495,-0.009073661438574293,-0.03440599356725583,-0.008782184679042342,-0.05765521743382161,-0.011503964343495038,-0.012381778324338845,-0.02509555052825627,-0.010251891834205286,0.09753312919071469,-0.02652994387316877,0.04616943185964139,0.1317740944131772,0.07334758067162554,-0.01336939003976455,0.008469473688304611,-0.010070359778189814,0.004938860149800085,0.09439640481283242
FGF7,-0.04277958618820373,,-0.01083089973451208,0.011742188611442807,-0.029454762418162393,0.030607389180462043,-0.001304232419796992,0.021404509664905032,-0.015177656079454153,0.0038008509209240767,0.08012316761733468,0.014547021223205924,-0.006929988532429224,-0.004695481823536863,-0.011570010363283416,0.09818575441862266,0.06320372020923522,-0.002569049862878817,0.12539385867809608,-0.0650219727775544
EFNA2,,,,,,,,,,,,,,,,0.01645248638068765,,,,
HBEGF,0.03254723667217042,0.05741515457018821,0.05332939544900662,0.04215836017060386,0.00788423579324456,-0.03521647327799182,0.05163671772139738,0.048416066216486815,0.05082824389791911,-0.04816260684835351,0.1170511555999294,0.08300729527802403,0.08146890021443098,-0.013883641734918665,-0.0045588805359525544,0.02709947987232088,0.008139148935920111,-0.028021698166432275,0.0009265418300146399,-0.07763354659114786
CSF3,-0.05366922674864319,,,-0.02409539747739723,0.05994185235218431,-0.05587417363767938,,-0.0170329639693223,,,,,,,-0.014399858552314569,-0.04470358528718717,,-0.04876386170303043,-0.02234660766805401,0.053530908820454096
PI3,-0.008981538210510233,0.018655458487207236,,-0.026895814926947807,0.02623489161071301,0.008267168609580633,,0.020121796583123665,,,,,0.04044634628266489,,0.008079259758049556,-0.131310851661462,0.07644006311000204,0.037263318335849525,0.08527349538184387,0.0872736144709021
PCSK1N,-0.02140665776773118,-0.04338857972157055,-0.06480975993795499,-0.005532031979491473,-0.04657241823159642,0.083576899634937,0.013759739044356557,0.035929950862105126,0.009946412621597234,0.016530958358348783,-0.030725877663752628,0.03987737209091731,0.042162914449061985,0.00402856228964674,0.018212458702150963,0.04354273931202844,0.09075614831367047,0.02146270185107137,0.03415636991155676,-0.07102366580203681
NTS,,,,,,0.00882272284343147,-0.01715829633619132,-0.020935561636779496,-0.0331869257745784,-0.017847600376192634,,,,,0.00012998384871917815,-0.033236848193067305,,0.033192795157028374,-0.006651676982720594,
SFRP1,-0.0014998054131469055,-0.03941886913075463,0.05642851292238791,,0.008844711831800073,-0.019131992057935247,0.046813864806745084,-0.035508219194982364,-0.026123907085300664,-0.004482831648648899,0.06079898003287722,-0.050404127446022,0.008101454008574697,0.10159247451154771,0.15230107945519972,0.08727083498224292,0.05699800352394512,0.038058178529201216,-0.03232329802507304,0.10760565574941974
CXCL13,,,0.020415622805274446,-0.017496109603300104,,-0.018960048456113418,,,,,,,,,-0.04853907417864141,0.01740064157857683,,-0.012422036879234048,,-0.02001548609396161
MICA,-0.026076685893283054,0.10269733204647637,-0.005468856209004969,0.03134555265163875,0.08380580720118909,0.036213065278876626,0.023769195571347736,0.035818086364355954,-0.029422922411263056,0.025244975340629316,0.0504043719182569,0.027198200261148824,0.024850483808152007,0.0351053433486775,0.07156178099797686,0.04255526621433496,0.039814984414735584,0.039712417311692984,0.0355212732285744,0.007913008526554337
TG,-0.04278293995958,-0.03898996939081218,0.011518115388463772,,0.04955284729918143,0.0600492582109658,-0.01980519712665325,0.01645528403577562,-0.007634480965522271,,0.03726466547657666,0.014351300985384029,0.024585237052046585,0.03769168332801579,-0.01276427799523917,0.06247342992492348,,-0.04013340751541594,0.06408135027195208,-0.039049685253571234
ADA,-0.006368886818933794,0.06088352745715045,-0.03426513348663145,-0.0217541462617611,0.006350000323023667,0.018793298989362477,0.05140300083335045,-0.0168887449336297,0.08584232661384096,0.029028743994943193,-0.009362591610994644,0.018091089180147464,-0.035780795895642106,0.03416845581107257,-0.031461669523856484,0.0034772195433134096,0.06674439298657736,-0.05039785368605963,0.03391013706832538,0.004738155319912769
LAMC3,0.023995672866873218,0.06262116419707037,-0.03631930195687445,-0.044977573448932426,-0.01204207451584452,0.01991717345961418,-0.010268054243721647,-0.01301591825242693,0.05107962718996924,-0.030524416074507798,0.023623411186280224,0.05145128469469351,-0.08143213313634949,0.03570770856285991,-0.027444270314007917,0.030640206921955966,0.0792578360956362,-0.04648187298302315,-0.040558493455757336,-0.02749691429879499
CCL7,,0.03132442051078635,,,0.026122467348685653,-0.02513752371390883,,,,,,,,,-0.021126341112330593,,,,-0.02341707867462771,0.07243561797052031
NGF,-0.030920367158085472,-0.03445297942491562,,,-0.017389838583277948,-0.02683169021778248,-0.01889947014985532,,,-0.017847612127653314,,,,-0.012546964118154043,-0.016392826692611367,-0.02278013473312921,,-0.010465461233820259,-0.026183261013265662,-0.0382166105269673
TNFSF15,-0.005965696445750123,,,,-0.02601595628718045,-0.018611737255537286,-0.02294810015055212,,,,,-0.02983598112267137,,0.06848255384670111,0.01116994874582863,,,0.007057659923366538,-0.02725752314327287,0.031032333269440625
HMGB1,-0.09611260088227905,-0.034641486431190735,0.0025427237600470897,-0.08175309465867814,0.007572018711028696,-0.08529978167267509,-0.014349518640042441,0.046354101784563215,-0.014678583894456284,-0.011072451064214896,-0.005837301227901367,0.033094556175615665,-0.02245922490885012,-0.04368879786538567,0.0021675749676506673,-0.03722069353812931,0.0018759126325626216,0.022359985361132855,-0.015215025089683261,0.05656387349434434
ITGB3BP,0.03321126280756103,-0.005691495544143663,-0.00636186105750654,-0.0220111007335955,0.019998214261506064,-0.004444720473637422,-0.01605489894426009,0.05454856639193448,-0.012818210690064,-0.02993885600668311,0.07179330526940218,-0.0030503624058259497,0.08313768342281731,0.029898576850341713,0.024023159653672473,-0.006057515465795604,-0.019404953649441205,-0.017955355247091204,0.08636983751362041,0.014146132982579636
AANAT,-0.010724834560385853,0.09953966837039677,,,-0.023671862004498324,0.027222172991179523,,-0.015364194445046641,0.02047505464520742,-0.016779380180427145,0.04134259421217283,,0.12632622228216495,0.06618255618334118,-0.043339156226858896,0.0954371430141962,0.020567138594596118,,-0.02477624578094384,-0.026674496909282606
RELN,0.028041740682465642,-0.024303033528187856,0.009645571037825429,-0.02713509915745149,0.017957968293663036,0.019147426522939853,0.01661216783034819,-0.0450833671721257,-0.03243565608912431,0.05638680644502547,0.030370392501943625,,,,,,-0.022621525047195792,0.005371119999069551,,0.06078692509801314
IL15,-0.05437505970120597,0.010999967524976942,-0.001192433148232844,,-0.03322004887611191,-0.04196893552755977,0.07345527051706549,0.0437426712342849,-0.027907367826598847,-0.03438469792819854,-0.036627893831940456,-0.050929664586606874,0.1137211333320218,-0.005441233853956871,0.05662716555083012,-0.02253403192252882,0.05587659143580694,-0.009288383060891147,0.0732716894757451,-0.0351028890921308
UTS2,,,,,,,,-0.006949328116607129,,,,0.011233503447325117,0.04901829460276657,,0.0013428678118838093,,,,,
BSG,0.1253445311154646,-0.07798195514590871,-0.01035058018429703,-0.024943166672862057,0.021930471967664903,-0.03865253165032789,-0.02927021057309639,-0.017247529975452862,0.02447452639748548,0.04117446326489331,0.11194543410321571,0.07610761122731731,-0.009497344180245667,0.10913562793243715,0.1365515663346143,0.01183762083267828,0.04226550363121365,0.00553175869248011,0.06261275451341354,0.03090818719547909
ADAMTS3,-0.01747860805101225,0.04049096369109077,-0.03588641132597574,,-0.008833883042053113,-0.012650552778209381,0.017887348744507738,-0.026566294634805025,0.07231464824343149,-0.026943741848463137,0.03219867378358343,0.11139163934977692,0.01809418842686441,-0.02865193917474083,-0.014424792506754205,0.03965102207764048,0.05172083774771145,0.0053950976142846455,0.0711244430773299,-0.021387446156725557
CD34,0.015012418088926656,0.03836407447919182,-0.018472691262908566,-0.03995282050478205,0.010106432372258172,-0.003326768178265526,0.013102069367602026,-0.031194245634839222,-0.007584055137099232,-0.018453887893371396,-0.03226145989700662,0.07059850148492616,0.01982862693349722,0.06793331233373925,0.06538031434668531,-0.008993742016731875,0.08734309309843535,-0.033353777090860216,0.004464320119276132,0.054849080978263076
CCL23,,,,,,,,0.0043763436494758685,,,,-0.02815351564177537,,,,,,,,
PLAT,0.08382398269575755,0.0039478899235604464,-0.0253808209612245,0.0027507255897631622,0.008097262186388553,-0.01542628076678335,0.012269649791675483,0.01048571283544423,0.02983590080270876,-0.08914071365241368,0.04230281549042261,0.029249314735954896,-0.09320963697214704,-0.047763486359120595,0.08357563639913829,0.1338991045525519,0.03157791209603382,0.03496992598051478,0.02998308883429888,-0.00645314555609556
NTF3,,,,,,,,,,,,,,,0.04336446063470951,0.07011016916989651,,0.03706683859027204,,
LTA,,,0.006424649528291515,,0.029097132540746834,,,,0.03413718781512041,,0.103985432679043,,,,,,,,-0.03334509295129804,
CKLF,0.08831743405492547,-0.014229054397244374,0.05076462760035726,-0.025617630865215704,-0.036477487890240266,-0.0152760059899535,0.005947558660396697,0.034805023607097765,0.003258706595672596,-0.09162928569072927,0.020130429272792495,0.0869264967741046,0.003599001529943724,-0.06165935663117748,0.11044969004988385,0.04012294075822983,0.05471416194126924,0.01562899726261415,0.05860418433667381,0.017739858467439213
CD24,-0.048087937795865794,-0.018561489260640506,-0.0013867068558382877,-0.05629622067758714,0.03990513733841874,0.04189517683248397,-0.01899636513412458,0.10657220316862112,-0.014104707839836026,-0.07616532996188012,0.05464403273084015,0.08922311707874739,-0.0005557421091034343,0.15719790289285834,0.05100651179984785,0.0556859475485947,0.06280628598561927,0.04530037483857113,-0.00040008702746239795,0.01655356984646048
HSP90AA1,-0.03076246338908246,-0.036852462556515427,0.04721527775825893,0.020211511302145265,-0.08285433405292665,-0.06285350723195039,0.00866413483786765,0.00041220487876131003,-0.056379644490032015,0.06245796903526549,-0.03377668974207243,0.037850906817596314,-0.0679054028104653,-0.03797137046921486,-0.11794695203943564,-0.15139966646858832,0.026312330456288748,0.026525637634309557,-0.04209313083103693,-0.06315681471376051
BMP4,0.0163721559653016,0.055490178900634866,-0.015921930076274814,-0.03709978045029123,-0.01071804239063428,-0.009273062856912285,-0.02605963195170445,0.025257397537482143,0.03250670220601939,-0.026763475481463572,-0.03121075248845327,0.14470657067353088,-0.051172990951390405,0.005934636305411666,0.01099307477906951,0.0439510416910344,0.10448150639322074,0.012692313549671094,0.014855226715303566,-0.013004108364826359
SCGB3A1,,0.09067084371845738,,0.05450279332501087,,-0.019971343146859076,-0.0208441775250008,,,-0.029536404793530303,-0.025558463087238577,-0.03474370004876898,0.04318819380191968,,-0.01555606704391903,-0.002288879601000258,,-0.03815891917240588,0.011771195109612359,0.020617922712058527
IGFBP4,0.09253086447634111,0.03220332890452328,-0.002232753784162039,-0.06278259243968044,0.03277734088413421,-0.026263014628134185,0.018435022290594325,-0.0010510161338186659,-0.00220617179585913,-0.051605760662104073,0.007676475403222784,-0.00237511626826578,-0.05016076949335286,0.00610122008175216,-0.0010273028169774487,-0.060491837875683484,0.04304845331367346,-0.009962718137973841,-0.042566718268356646,-0.037966948707982714
RSPO4,0.08702324543243967,,-0.024281316083478215,,-0.0049285853894077145,-0.023050176436415434,,,-0.00884670213612788,,0.05394653878907443,,,,,,,0.0327703267495694,-0.02417123969897825,-0.03363548400169986
LEFTY2,0.03477179916231131,0.09617064615526044,-0.015204324834712658,-0.044411551499528114,-0.01454290885886331,0.05220020967248095,0.0019372177148502892,-0.006022567784887199,-0.007157608694912585,-0.017847612127653314,-0.01414313721487723,-0.08201206748725678,-0.01775418295266015,-0.03057859127172694,0.0300176783585447,-0.04113380512839639,0.08058160462242994,-0.050985174033081525,-0.0042319113850745995,-0.028023183731886964
PF4,,-0.025887237425644742,0.0790976615119875,,-0.02038384585050252,,,,,,,,,,,-0.03278945340344806,,,-0.02068930100167952,-0.007787311089828313
ANGPTL2,0.045649654258393194,0.04180564993337543,-0.005586906198158876,-0.05303414562313233,0.016579977724816734,0.05807318005413362,0.04355806028523922,0.002019625039623067,0.030092491132294168,-0.027224934239573065,0.1184307816239731,-0.0008067983840214558,0.049673409146096754,0.05387808133029175,0.06490617732421164,0.09209130206581455,0.016341531842856347,0.030291447763863406,0.038696233839249576,0.049760308473222284
LRIG2,-0.041046602694551154,-0.006780681467997028,0.052483284150287315,0.08115304562609968,0.03569254195418839,0.03297561906940342,0.05343002019286015,0.009816969202596847,0.0036582069845852404,0.038557520820222096,0.05442290803485594,0.03279641017711059,-0.012348889020239123,0.11650344625162079,0.05680743133258877,0.01796081717681791,-0.0291724771955835,0.023498432887821226,0.06359663175531673,-0.004646488349277579
ICOSLG,0.005554234410961588,0.017530409134454562,0.05815885622840815,-0.007039804032611955,0.029134561902071508,0.026119817100013862,0.010623617700114276,0.0382471467978691,0.018948864274385524,0.02778791801139597,0.029029812072390214,-0.048451547243113686,-0.021790852494302716,0.031273102883259705,0.08428930268493547,0.049724484365292816,0.001528933317110236,0.030636481603781275,0.040475369252929966,-0.058212286926912965
WIF1,-0.0573387866106681,-0.016520094080735393,,-0.04176564095253244,,-0.016113639996628983,-0.008544141469202815,0.006103249317270497,0.06562986667054568,0.016972228686705736,0.004888295646254875,,,,,,,-0.008302327392050689,,-0.048349077439845685
NPPC,0.07910256072789545,-0.04533683389265734,,-0.014948677637805849,-0.013706491923318785,0.03592133750415626,0.01667707220015364,0.059474540630813436,-0.02230036873326491,-0.004435215796994595,0.15721781086633085,-0.024874597312878027,-0.002729964658209314,-0.0030086011736893035,0.02480768674442753,0.024026124389864564,-0.0039011146174641694,0.03272583535157652,,0.015679047333013202
LYZ,-0.044040842953483816,0.11027139662981082,-0.006521820692328422,0.0378251455272746,0.030331961665486067,-0.02677479528045868,0.00620154619249589,0.030907522999607574,-0.003916230974338737,-0.06115436044924323,0.030307512511508577,0.05178729131495036,-0.03045712550572641,-0.0016057403533417795,0.05176057358494435,-0.0037394777433388975,0.013350173048598023,-0.01003298515781568,0.026553938371951274,0.024157422090080764
EREG,,,,0.11736512690587975,,-0.032437067349727004,,,,-0.018359977122410002,,,,,-0.03150434574040189,-0.04036093761869115,,0.012439091969862325,0.001263679045187623,0.038333292743588335
SPTAN1,0.09392057419530477,-0.027557435653930124,0.00358715847072951,0.07385778905584114,0.000330788045457666,0.0030032597271897332,0.03801987253827999,0.019372278918753788,-0.03515561526900772,0.036845895377332974,-0.047273217111263505,0.03200316256762887,-0.00642623850229672,0.10366632380381177,0.06650564840603589,0.08900522729017282,0.0245433362052594,0.008314950038279043,0.044191778572034386,0.028059265953674035
PTH2,,,,,,,,,,,,,,,,,,-0.005876464583465078,,
LIPC,0.06365675990362799,0.03439148932360662,0.041339137650824975,,-0.020792970402380578,0.012296944643263998,-0.025321995113636163,0.02205904349767902,0.030632390749470585,-0.015430711707324804,0.05806958980047845,-0.026376964184020975,0.022265697395207052,-0.058870297100774696,,,0.031327111799955405,,0.0010622599377623511,-0.016982589620735837
COL8A1,0.0212440256731865,0.04882951287568289,0.02533041937855686,-0.03008354350157516,0.033153138017338546,-0.05628899969489195,0.08012507210542068,-0.005193074836581017,0.006459289636396171,-0.04408654002914709,0.02032743666287724,0.04865188565677633,0.012601369900682485,-0.03591627926409325,0.14279183095438405,0.019761628702307535,0.054859990295518586,0.02205131373806403,-0.04710369432850457,-0.01138378090764171
GSTM2,0.09689689072743934,-0.034064670666078455,-0.029938290589675256,-0.013955818833069962,0.012786902741465949,0.009667271070825347,-0.013808315395320153,0.0783909304262011,-0.05404071222224423,0.046367961651805026,0.10024001693273987,-0.008110085601138925,0.09255752800727805,0.004897876072579384,0.1339052720597908,0.003235308570254108,-0.008420513068691543,0.04397424000846187,-0.01931513094737441,0.0010299850784213189
IL4,,,,,,,,,,,,,0.04615114016058758,,,,,,,
SPX,-0.009715006944852105,0.06546471932181445,-0.0175553205260656,,-0.0019060835429267444,-0.02027395047217809,0.015558541845892716,0.0016357915311480656,-0.05148584930713711,0.024500677287109713,-0.04058829479340194,0.012479658158534053,,-0.06763992088401678,0.019284446654471595,0.12146455780780085,-0.010517268515996383,-0.04208643146017655,0.06206925747549473,0.022966305047366183
MFGE8,0.004905963143350318,0.03778524821954224,-0.004287072108826393,-0.0506202630028238,0.03066710189837016,-0.05146904552222382,0.018028219314910037,0.03354466042899833,0.03839179226352174,-0.05580426809495798,0.021118630990893155,0.049454992083138465,-0.007086832891004144,0.024958118208830017,-0.03560570005337901,0.0052018816240139,0.017584175208663132,-0.021030332578605912,-0.004910408375279357,0.0765166746361416
TGFA,0.026798967990676152,0.013415979275722996,0.0029319608757163726,0.005835030145492467,-0.013653857374154789,0.06742841386419093,0.04074442815392327,-0.004807540047341048,0.06264369680017916,-0.019793030330678314,0.07222414621413482,0.12466042739097837,-0.08938647334985982,-0.06748394337317604,0.07386836074377046,0.008517677597880262,-0.016371304442663104,0.07969105233810699,0.11256128205695726,0.052804529146611205
SLIT2,-0.009945601010267603,0.03833904277155906,-0.03562481016005422,-0.019143367393787098,-0.02239138004839598,-0.031053598946183078,0.027587550785613663,0.005668467271826776,-0.04361210789949367,0.000800229408258961,-0.019616155732043675,0.05202834723660459,-0.04877661255943024,-0.032402747074141494,0.08991587395244614,0.010928719478035307,0.001520105165122114,-0.0129946011708102,0.04461440232503372,-0.0033056714668345507
PLTP,0.0461066805228378,0.009184064203953138,0.002251425577422319,-0.023619442036971968,0.003974923249572281,-0.009496244662362681,-0.014042366889672928,-0.01252168844506905,0.03025249022585064,-0.07081768278452037,-0.0004276915185413704,0.10424404771123284,-0.009889533709868387,0.09479463721671859,-0.005770265272913578,-0.06489640593632463,0.0915917881790189,-0.013821548789718623,-0.0023146126332652013,0.03528491262151332
APOD,0.014481719711260383,-0.0659791640146112,-0.052434074940036796,-0.11857448399574379,-0.02642668955216512,0.010076541189580512,0.05905957113014047,0.014827331153437855,-0.04300677858669766,0.03395852889953063,-0.069830071712557,-0.07085568924120164,0.07513739736387334,-0.17651216336501116,0.07863995135677658,0.1507192549988948,-0.10837678317449771,-0.0017045991587065902,-0.07445155368991459,-0.008470055707415042
B2M,-0.020126026225240283,0.05351516905167403,0.010041560275333032,-0.08189393387598193,0.021086885337297804,-0.033527123902112536,0.0014568488843492,-0.001366452225789067,-0.04766392075673056,-0.06026812760567104,0.0627111174173623,0.018551125652833875,0.04646374030779325,-0.13240236546914835,0.14024753417876373,0.03072167373467949,0.06935938706777904,-0.027898419089919566,-0.06452895329371895,-0.003501773970978772
OMG,0.07882526892209248,-0.048303892171587724,-0.013619722737678691,-0.08032488076786172,-0.01725803477166531,0.02406000204608205,0.026677678720706283,0.04023884671298803,0.004715156996832145,0.01967347973018982,-0.06463780589248884,-0.057735872278981894,0.13730674946208063,-0.09343548648106555,0.018476195841022357,0.173492980620438,-0.032668920195502035,-0.043025000562798774,0.13494009928290923,-0.02863077417522556
CXCL3,0.0013378404920669797,7.203612095709417e-05,-0.016097934452217154,-0.03265732906485728,0.054008758491878875,-0.05172034455727087,,-0.020172452858173994,0.014223002891360989,-0.02584616227443811,-0.026378719628238026,-0.025635767022149307,-0.07434612763695132,,0.026728231912514114,0.029977334563349025,-0.025547593466133497,-0.02467889852771751,0.017161043870807576,0.08184667178860765
CXCL10,-0.07321611861256311,-0.03799212641919626,-0.03132234568243036,,0.001729023994453855,0.03089222679621207,0.06041640719543806,-0.0016261552183313183,-0.03273667545657109,-0.0005945959021336415,0.04760850370630206,-0.03936670799543011,0.045277087475926174,0.0002146288765843315,0.09395502038542197,-0.004157280641855592,-0.03441805783174123,0.022058278024508427,0.01689565572829137,0.006032470096305868
RSPO3,,-0.03389876082506846,,-0.024095398228959546,0.0012470599074932342,-0.02231635087331698,-0.0015608105359920998,-0.0252288219555893,-0.04265115437199743,-0.026027449200005246,-0.02756525361148912,,,,0.07685773163183929,0.0987149100050547,,0.006418793496435825,-0.023763755868442704,0.03490037628808087
CORT,-0.015254496160304352,-0.009269452390678974,-0.024400542665843204,-0.031977876249505995,-0.04712279695846651,0.08317882704514205,0.022470074398731867,0.011824767834684719,-0.03326556488918934,-0.04492645298860781,-0.028692233965647705,,,,-0.008753453097848302,0.05029785539179346,,-0.03705317227634409,,
