,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,0.05875971994153787,,,,,,,,,-0.029142305041579008,
BMP1,-0.011032729513208644,-0.006939912294194772,-0.03544335810135279,-0.011862501084465658,0.07940663963752273,0.08099191856860284,0.04714031738413837,0.04421113824300419,-0.008045591902052963,-0.022511929508184602,0.028723721373513564,-0.05531453961706333,-0.011304813173344135,0.003269011940691698,-0.004822313541551887,0.049494198262913736
NDP,0.08319538930930655,0.030269768954043104,0.007477314567497364,-0.021381392245590866,-0.025418454106576845,0.011865072648059817,-0.04089762422513524,0.04680181139225447,-0.021753019112829557,-0.0773407492625039,0.0238649682557876,-0.02080325921690931,0.009413254137389407,0.016345938803293054,0.04659738969556265,-0.01849136161049966
TNFSF18,-0.010510766966969341,-0.003523657378235162,,,0.11703271688486125,0.037297718332091674,,,,0.01114998092313235,,,,,-0.006392899834346449,0.04192339242612243
IL36G,,,,,,,,,0.0010638574170776577,,,,,,,
RTN4,0.01453278210017986,0.048645947082436886,-0.02138513895287774,-0.0001866051910109061,-0.01550200603364585,-0.1264494346549743,0.014284028188152189,0.009497480365458777,-0.05586656114247939,-0.052187567995679945,-0.12475236840270358,-0.06374948592123213,-0.07252719746442729,0.02110649796461926,-0.05847113370739894,-0.14140100904293734
HEBP1,-0.01683952089754756,-0.016392052236942598,-0.01748963571473263,-0.027838186982211164,-0.009713133847721793,0.025267004344392982,-0.011047211723389698,-0.006545289152897871,0.006431800659550812,0.011484338167471896,0.007440436742005724,0.018275063362460115,0.022809941907258508,0.036128207026277254,0.028542240046586193,0.0338257193931592
WNT7B,-0.024033746813374075,-0.05453857248852409,-0.00410724155681556,-0.003084561272563095,-0.027543533356425485,-0.05440389725878102,0.021344609395915017,0.02601845451218111,-0.0193603762811238,,0.061617140480002976,-0.0254703507272164,-0.008585646074450646,-0.02151459922432287,-0.04127284540227667,-0.016516042655852194
PTMA,-0.002396742540782379,-0.04557743332978576,0.02415009613410909,-0.03490078208436546,0.05104699126692961,-0.10612631020364637,0.01016279576515803,0.10807499533883794,0.03613470245340346,-0.09281172463379234,-0.05504911597285901,0.028316823862359633,-0.03978636379428875,-0.021826623018185554,-0.10444128961398227,0.06620474211756583
FASLG,-0.024033753607652735,,,,,,,,,,,,,,-0.025275111220520445,
CEACAM1,0.06451061379107886,0.0187567084325242,0.009868669249053703,-0.025007642048168428,,0.04303101044583629,,,,0.12874035115844615,-0.027743899507346174,0.04126569391522329,-0.01938157585768021,-0.01427955240706945,0.050701139570036614,
PDAP1,-0.029914314974645688,-0.033885581625637554,-5.024336512127801e-05,0.013976389821915132,-0.010674403728039425,0.08788682054037689,-0.027294539002731783,0.05446439773294542,-0.008112443295444836,0.07149829787853054,-0.08515703937488804,-0.05168988851495773,-0.03608463088842752,-0.003938147461739892,-0.026211861310164626,-0.053136470849563765
QDPR,-0.01238609508807846,0.04960779065898027,-0.03145724455201415,-0.0493206098592778,-0.04675437959090969,-0.1553549722765016,0.05908836902542313,0.08031441597554338,-0.05574773396436651,0.03853629492414633,-0.08928850533030167,-0.06192331329424859,-0.030888088852755204,0.021128685669824215,0.018470390751463565,-0.07369186309307264
POMC,0.0041212226418958185,-0.01042723554687747,0.018465862896853612,0.0719551444187603,0.03538659654404397,0.02290679058512986,0.055244368742931746,-0.008432756703207618,0.023964297495125103,0.05180461460956878,-0.02324732352555536,0.04140867430205715,0.041950182281044524,-0.02335947189554571,0.052057922654672954,0.08094677358668714
CCL18,,0.004355744060235851,,,,,,0.09714489356188578,,,-0.0196708809041734,-0.047091652303937664,-0.02935232789071311,-0.02471827775132855,,
CCL17,,,0.005913219282604994,,,,-0.019198430824648345,,-0.01609135485300272,,,-0.018256542052018973,-0.027978521514921674,,-0.022909049430541284,
VEGFD,,0.04230687241063928,0.04086138363923888,0.021387897571388297,,-0.00828443499978283,0.026166087160671484,-0.016577339093943554,-0.0172456033989158,-0.05510034534615814,,,0.02305624521595093,,,
TNFSF13,,0.025212284764423862,-0.018909556877126248,,-0.013544734522852906,,,,,,,-0.010294066171084356,-0.03041169633150218,-0.01603498030133441,-0.02600425533825603,-0.03139681270741147
WNT5A,0.021209280578818872,-0.04036081602827918,0.01256289418339655,-0.0014682953922091496,0.0036356281456003275,0.06938040717203449,-0.018350938719379498,-0.018626935139336984,0.024590433001172432,-0.07674484470669168,0.07902457606064267,-0.0059731112135427596,0.013896194491918559,0.013811023429094916,0.037712771201530534,0.08086750692428374
CXCL8,,0.010775587097003754,0.07002716360078906,-0.022930958662722007,0.059165080005771656,0.01944134465806847,-0.013114032557110349,0.0014868488601998471,0.12370511234513547,0.06577153758279572,0.12893900588771232,-0.08300469531075728,-0.031124727842334183,-0.030774012084978365,-0.05748866380085965,0.026799686554813715
GRN,0.0018609686011334622,-0.05213172566695696,-0.036342369137274406,-0.0010317878664523588,0.036265732142243885,0.07819330198394163,0.022169146249754457,-0.017422574105028194,0.008107736361751543,0.021884804442133983,-0.025143908511212513,0.015343420377393509,-0.017024180630811563,-0.03375518911576715,-0.03274436936802182,-0.011356080425440293
MIA,-0.03145811050941511,0.01939407839979986,0.026830186160467027,0.0403617951424381,-0.009107730540985848,0.045665309358793725,0.05682823282971096,-0.022481849978749576,-0.02361864417874403,0.02336910963101101,0.14346311352548194,0.12139235653151521,0.04647652943660094,-0.07089255412106894,0.013251927940621218,-0.027066679060708178
COL4A4,0.0721655807647138,-0.0018973036840156045,0.04973280317576445,0.04603868908932964,-0.01288721648649066,-0.019231002350671808,0.016056995541092904,,0.007540704527521802,0.028376582135988076,-0.024870139693966592,0.12788806374833858,0.1769626585652659,-0.028778233570361144,0.04876034271818056,0.007206096618956418
TAC1,-0.02403374053187629,-0.03802247641243686,0.05914804266672153,0.02910451732468085,-0.035094908294246094,-0.05930702310440554,-0.009530517818255646,,-0.04060301789805824,,,,,-0.02463629589667451,-0.03011627496664105,-0.0962291942481272
RARRES2,0.008031483023450896,0.0053047626301449225,0.05867530839922983,-0.04024617113253807,0.0037455574334424664,0.103035897449161,-0.0032938504194697854,-0.07014898199438574,0.015894994394018196,0.03010161268435562,0.04352415922579797,-0.034361627601529644,-0.023002334563861016,-0.046803256339293324,-0.0032010496891082835,0.01486649191127594
FGF7,0.007688011537600985,,-0.006219450319557946,-0.04581113256811602,-0.016061275645097666,-0.009698652218877543,-0.020129320941147003,0.018762591082018082,0.00881941197229233,-0.019956259695468444,0.06448291438447534,0.05668399057508082,0.04333591357870157,-0.019826951250963225,0.07549822640432152,-0.0032942218729555264
EFNA2,,,,,,,,,,,,,0.0039482581536165965,,,
HBEGF,0.0304498811292992,-0.013641988414818321,-0.04985906276098475,-0.0009784081337998148,0.0022240840817133846,0.09114652452079437,-0.03616464832807722,0.09406881533834326,0.05831184058506334,0.13411468919842456,0.013517842235462032,0.0007335735808752131,0.012673419361722232,0.001454954906859751,-0.018095512685594884,0.08194701932008255
CSF3,,,0.038343038671069224,-0.005156654745164187,,0.05388709266367412,,-0.02490457149771616,,,,-0.055464868209257306,0.017736076880547944,-0.020471688943342323,0.06392010059775358,-0.03691139330208936
PI3,,-0.028601464833573956,-0.01891288069761463,-0.05528539114732918,,-0.022909898697072145,,,,,,-0.1325088424359831,-0.032793237969608785,-0.025444664260555486,-0.052404084061459445,-0.011517065345340912
PCSK1N,-0.012850071114016143,-0.05189146529938795,-0.08197588174050108,0.06459434671531222,0.007140316213589371,-0.03644181864411497,-0.03423133968664025,0.048862314644341084,-0.04535751208794589,-0.040151934571032076,0.10029097205225455,-0.02822107617954667,-0.04132793883372324,0.026220061482379948,0.05783279294315483,-0.08315197302222031
NTS,,,,0.05987809029529377,-0.015732363249030816,0.03639788007369516,-0.02491219364106419,,,,,-0.042590612171371646,-0.022442359801723235,-0.00596437738815431,0.07423332620683457,
SFRP1,0.01805957471214144,0.06926334034022529,0.06286266854132166,-0.0008701917713007723,0.009718318514153635,-0.03163206069901514,-0.019198431017992314,0.041188313303887975,-0.005937985306862957,0.026700967513487557,0.0886258926999717,-0.007418272461195311,-0.024748445128016393,0.004424490983882641,0.01227763931434803,-0.046049935090824265
CXCL13,,,,0.0807316044837181,,,,-0.029988843429128793,,,,-0.041007936564413955,0.01458189054210145,-0.03339358474049983,,0.08872539110008602
MICA,0.05809012385592788,-0.02960463820352084,0.02483273472190428,-0.04482487131433422,-0.009374895602985994,0.10680591972425303,0.04256102702524722,0.05585228057135535,0.01788956464131241,-0.06565784108376384,0.04284338240706597,0.004663872186835841,0.044075984664120584,0.01637521550298543,0.02179760143094245,0.0187040103575847
TG,0.03854257430167994,0.03665245759295423,0.03150099232727563,0.024295183400608322,-0.018159294449179172,0.11568623037683151,-0.013893821016286672,0.007271945692392563,0.033780767377397825,0.08405204812234514,-0.032028793121780086,-0.024258379990026294,-0.027640219414388666,-0.016848514580233377,0.042807164106156835,-0.0020174507189042704
ADA,-0.016596939308635584,-0.0013918105560731169,-0.0013344763007483455,-0.013392484582578103,0.018580197963116975,0.061174236093069434,-0.02256468267227937,0.02830562367966375,0.04501059214490861,0.06956283261745991,0.046713750337613526,0.05243983900694546,0.043476233506067254,0.009193715965715091,0.004809176348529811,0.04169985542315787
LAMC3,-0.035599235740248536,-0.026635470533078482,-0.029679538619957802,-0.011057558276313975,-0.0029159161401735925,0.12426340364087424,0.025733554906742197,0.0055088866587100415,-0.021786500394704207,-0.013560892517172978,0.06858001670369972,0.052875585212943214,0.03653549005031203,-0.02076002126697555,-0.032088945679802694,0.01823017843401857
CCL7,,-0.02273097699947061,-0.003233988355489813,-0.015517112569301618,,,,,,,,-0.027362348391680415,,,0.025363415361097433,0.020372193234290938
NGF,,0.03225242349622343,0.07003726552757335,-0.028400719781999224,-0.017328837536427513,,,-0.0035138560294772935,,-0.0597149512361848,0.06569394566005113,-0.004738599727284995,0.07017553351933556,-0.012639251561454727,0.03673658261589016,-0.04183193760736797
TNFSF15,,,-0.020782068497049094,-0.026553064832964365,-0.021041007823260568,,,0.03235046038831729,,0.003468508438910895,-0.02952202112138531,-0.026675217155160802,,-0.012712567378280948,-0.023596883744349963,0.034095275837878254
HMGB1,-0.021583139951820166,-0.021395915850926546,-0.017261343858698992,0.08294692041280284,0.043720237034771084,0.10403441299521313,-0.04193642703646984,0.04383862888263894,-0.023370427224476298,0.03474298546382946,0.023919477055482096,-0.004094943640442921,-0.021449498754738314,-0.05254847867084063,-0.0264799785692061,-0.06422760068980962
ITGB3BP,0.010159140555064332,-0.005458610519765317,0.05009913125411099,-0.013215806814971729,0.009782279573730004,0.06494897922810815,0.027848435639248,-0.037741519114878955,0.02273050685806484,0.11168490716474593,-0.0017534269119833027,-0.053899220517214574,0.05006205993635932,-0.003904009301555773,0.035393502203655426,0.04056168277301075
AANAT,,-0.022183860182605885,0.04248988859119031,-0.023925899440601847,,-0.018352669965890966,-0.016015630037592998,,0.13869259485342492,,-0.020488047028442778,0.030418743834777502,-0.024789529769379377,,-0.026742112189323396,-0.02253805128838767
RELN,-0.02307513131960433,-0.01631799091115817,0.0028132450254047016,-0.06060462156044351,-0.014322631368204216,-0.046555001224058694,-0.03205993185701145,,0.031166557960176373,0.07942267922887998,,,,-0.01535540370244219,,0.032457140313257915
IL15,-0.05626727092325896,-0.010058358568312775,0.013599167472778348,-0.04315142656757232,-0.014971927939711051,0.011806475081448756,0.0018081630013768483,-0.015872187523056743,-0.020019102267404457,0.02563798603487675,0.054102804452778284,-0.0036313015828824424,-0.02508340957726733,-0.031009864393992993,0.04950667440629624,-0.024425371844321836
UTS2,,,,,,0.12409271316528565,,,,,,0.06405720666496019,,,,
BSG,0.009763981532822076,0.008741525611464029,0.07789402377822675,-0.0077988937227363424,0.040053728491611665,-0.02548463297624836,0.004000008440171327,0.0032151034395536747,0.08218232642580169,0.04161206835810223,-0.0017492257436972816,0.013212385794456044,-0.04499418269950527,0.006352129175370764,0.07019298786642728,0.02364394512061477
ADAMTS3,0.022163195787954854,0.029481825210502667,0.03102207197751569,0.05733134771718386,0.06874594846064301,0.13523977956707103,0.024013660871274062,0.1477814256173801,0.020127817021314897,,0.003940270260801924,-0.032507930787623575,0.07537914307588461,-0.011223899729327776,0.09686644346040085,-0.024018518047181855
CD34,-0.05998210891746036,-0.006381822174272066,0.015563349364017234,0.017298728727281974,0.013844014229425513,0.10398932507890236,0.029625706674893528,0.0061031116836369375,-0.0017734317586121087,0.09099251975896186,0.05400758390457125,0.07242217170667732,-0.023157978205255447,0.01739368481895317,0.020877592715813995,0.014377954864566046
CCL23,,,,,,0.016915408487034083,,,,,,,,,,
PLAT,0.033289708062365156,0.021996833907346875,-0.06058041583605232,-0.0035084711884060733,0.10100986057815785,0.07599842252679129,0.010338607074179601,0.03365619122620819,-0.0597645964576411,0.05127817224239531,0.02242849830632406,0.0678687312498315,0.013810516541090513,0.042301592463321894,0.04324386778596987,0.0076619634958820185
NTF3,,,,,,,-0.02585304748165427,0.013904413239797075,,,,0.0240426689503606,0.00034650584146285837,-0.02612901919210365,,
LTA,,,0.0008472061892536348,,,,,,0.2321748932910646,,,,,,-0.035990852873798836,
CKLF,0.010582864538180801,-0.03154071863041741,-0.02551553977792984,0.06665531741317235,0.05448263541930438,0.1065340450351206,0.05402075068916501,-0.007190350731982511,0.021078336233658717,0.04262637275490603,0.0483254871854056,0.08709090858997331,0.06736084724150956,0.012977571195596093,0.029541472492258726,0.005767922813115464
APELA,,,,,,,,-0.029236545018807503,,,,,,,,
CD24,0.026171155306122774,-0.03090635164069181,0.04780800183968727,0.04171016274771646,0.03516078778068963,0.044017007463914196,-0.0037989300399822435,0.11081614053027157,0.047028845743859085,-0.00900721958792678,0.05075489192228491,-0.026772981926854067,-0.07999398871385788,0.018779415312242937,0.0723783238328265,-0.042267496980816444
HSP90AA1,0.002829358736103205,-0.032915880310707905,0.04219404227690619,-0.014410811885611234,-0.0204660400164332,-0.06497612071590418,-0.03436200992465012,0.037464195305680924,-0.06397351610653387,-0.01103522493268856,-0.06520893125604764,-0.06703480796326423,-0.10376437135994962,-0.06893819459283804,-0.0678004568992504,-0.10826399741419826
BMP4,-0.028645235973572436,-0.01837285960533798,0.03448468488637829,-0.013670152317181427,0.004066602726123869,0.06453962890605673,-0.016840146271869014,-0.007993629071590047,0.002318747154554324,-0.03169397417436429,0.003986433879993733,0.08281224611341959,0.06494835062357515,-0.024587788101305092,0.009350791041022322,-0.004696424820324022
