,UKF255,UKF259,UKF269,UKF275,UKF296,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1
ADA,0.02920658206635507,0.06312478367353402,0.013024153397847358,-0.027005148042163345,-0.01612359641701946,0.03686105048145712,0.06003295878287102,0.017189747801274354,0.013386739595949859
LAMC3,-0.04437063241665575,-0.016880163327341595,0.04554939199898546,-0.022579703526361534,0.00941198352653954,0.02928301629445737,0.011921836608979062,0.03106696666421395,0.0225887428841437
CCL7,,0.11371542032825378,,,,,0.012948643502846573,,
NGF,,0.0169445595993837,,,,,-0.011317461655023663,-0.015647088546480555,-0.00915374649329824
TNFSF15,,-0.015169169961065083,,,,,0.01503332607274261,,-0.0178660432260865
HMGB1,0.027432429742500517,0.014711728668890514,0.05294174761446267,0.0009590742724202798,0.00029560782625040775,-0.06076465544174004,-0.004388050724538273,-0.014870057394538966,0.028353614835439054
ITGB3BP,0.020768481841947923,-0.015435375431120736,0.028291201261137794,0.0209993756469174,0.04230912827820206,-0.03734869440218731,-0.004464740815675298,0.01782218124908292,-0.019479612748321058
AANAT,,0.02853650040332388,-0.013145080427712083,0.07891334859284259,-0.011443970156410745,0.021369783729979476,-0.020771346703450592,0.0967319729854904,
RELN,0.056121625504769276,0.02359285530119065,-0.03857179037594951,-0.005465540753949015,-0.044754384787986504,,,,-0.02158024403241656
IL15,,0.08543900944068133,-0.0103832018275594,0.01262187483150007,-0.02459684227938584,0.06891088400588422,0.08070487294576001,-0.016395021552612323,0.007893949188704983
UTS2,,,0.014147672723975184,,,0.002441643109490259,0.08140874827732197,,
BSG,0.05098973645150229,0.002205299484207886,-0.017983471203792192,-0.012714178828717884,0.001587851375961788,-0.04675676645464697,0.04489901495097682,0.04898260326657859,-0.052422954499423954
ADAMTS3,,-0.04769923656501916,0.04588869441736503,0.05295708216385393,0.022976783335823883,0.05576134262801745,0.04320529432381091,-0.025709311349269574,0.02547256032267516
CD34,0.002714299493306367,-0.00789330096905959,-0.030473230301712853,0.008178714525009054,-0.007510602600416827,0.04745363240192654,0.023758666425416474,0.05829185285527135,0.060827644336292
CCL23,,,-0.014957014882559587,,,,,,
PLAT,-0.07549424092185734,0.028455106119283195,-0.003811092106711868,0.02051263294499029,-0.0011589989682765374,0.04583020566005332,0.02087571552179518,0.06400237286986947,0.07075193528434344
NTF3,,,,,0.042404678149756375,,0.03117241152974618,0.06061090604119592,0.006870591964570392
LTA,,0.015395740058283739,,-0.011587553160305459,,,,,
CKLF,-0.0007632987393369968,-0.01587572945643184,0.06549964806196396,0.001382148352332761,-0.030104746731018168,0.07278163293989061,0.09003199072727532,0.05176187009611196,-0.005316845893591848
CD24,0.04973318976322427,0.01802491054836045,0.04460176034135871,-0.017703495590397376,0.016575524757471833,0.08012527575595771,0.0656977817133835,-0.014629524373172468,0.030695363696131496
HSP90AA1,0.03162922426373456,-0.0169478206926769,-0.06710831938710042,0.025917296241588547,0.028115788094679395,-0.047089975225132245,-0.06304147748362222,-0.10032913554947426,-0.02683101453793465
BMP4,-0.05285557387074209,-0.033753650249752486,0.00025433465688890557,-0.03323646746246828,-0.022082654296877988,0.056089054426339144,0.0337088427473503,0.0043360643324909945,0.03530473965841923
SCGB3A1,0.05795326961293892,,,,-0.009653100756850823,0.09989818889033747,0.03890507004087347,0.12374774571216343,0.0585423530243739
IGFBP4,-0.054381007346551116,-0.04075271182819257,-0.02521537516683589,0.049175002200749,-0.008297243769308243,0.012199895771658335,-0.03216070116224743,0.009205135422806137,-0.001260010871680432
RSPO4,,0.006617739988481327,,-0.013477029757715937,-0.009653099344866469,,,,0.13625650794726887
LEFTY2,-0.007165427343960576,-0.03901156820303298,-0.027779056518732612,0.05184662790861415,-0.010584741491645046,-0.035217133148833235,0.0017683500949911986,-0.018236469389948103,-0.033980272713431
PF4,,-0.01188524529920076,,,,,,-0.01453704225608612,
ANGPTL2,0.02147081807518221,0.00597371766979533,0.09570468694360285,0.027215384838560598,0.006695676207824931,0.13603676289068808,0.03603422663034864,0.031369189696705546,0.05783811809057814
LRIG2,-0.022315520696155267,0.013035505334675871,0.03220567055648485,-0.034362747968681065,0.003622889148688773,-0.025965609747373025,0.07487538049669801,0.03386130677577392,0.03501147172882222
ICOSLG,0.03292173557232077,-0.008647328184250479,-0.01768629272374307,-0.00402481375455337,0.012701291360889193,-0.06839494237806097,0.07284635318527398,0.04899290137923167,-0.015532214401891727
WIF1,-0.028824462971471867,,-0.031096360963056353,-0.01039990465138052,0.04660481956044087,,,,-0.023227565757324813
NPPC,0.0367065821676112,-0.018436946436919687,0.0342550022090686,0.03322571159091856,-0.01341544577093764,-0.04957998835046621,0.037770391232582176,-0.012581086144741419,-0.044704786115469256
LYZ,-0.0029165850307623815,0.02505983734612357,-0.0051855825129343116,0.036559503079713326,-0.00371723527237947,0.06389054171821348,0.04378661883132702,0.020753731559764624,0.019009726812468583
EREG,-0.03204054231095896,,,,,,0.050798695724461794,-0.046192075478563244,-0.03112136664255094
SPTAN1,-0.05875935850156815,-0.011489345248973576,-0.022499483660743953,-0.002667488573843715,0.007790944644545276,0.055027724793770286,0.04949776251877121,0.037681247565278554,0.008325739986617795
PTH2,,,,,,,,,6.732087522285349e-05
LIPC,,-0.0073818251191987575,-0.034380773724729065,0.018503468907015982,,0.21521220071938846,,,
COL8A1,-0.029677587031555337,-0.02619751718726765,-0.027434869639911312,-0.027185508816319676,0.030853667675832135,-0.07113417484950874,0.027742450564673962,0.02955002590045007,-0.04461662817495882
GSTM2,0.05829661672915503,-0.01494487229254027,0.060346864465773524,-0.00421071534490208,-0.028531430637362007,0.062293059342947,-0.021774530058422475,0.04159381809676862,-0.0023857761138750848
IL4,,,,,,0.02921421906759196,,,
SPX,,0.033124617529086714,0.02036432100549543,-0.00035390497704153756,0.00985209878969005,,0.11892548513395548,-0.018049596065132567,-0.03761210244119668
MFGE8,0.040766445673066115,0.019153913219817097,-0.023778550153604576,-0.005103482572595591,-0.02855518562248548,0.01484034947619905,-0.009185884794659704,0.06693577873752858,-0.021240640875292604
TGFA,-0.024194261576975833,-0.01720441361808044,0.0054172806634799715,0.01467034428987462,0.005025512571012123,-0.019023283377051548,-0.00947972033531213,0.025132701411761396,-0.03307560347667745
SLIT2,0.037571675012261746,0.01067974174072589,-0.005004579430972314,0.015196555814286923,0.040793714351967124,-0.038544083882195525,-0.013982767043460624,0.04898386191882298,0.02055291262415943
PLTP,-0.015758359818053905,-0.011875365925830413,0.011732787264828003,0.03490888587777811,0.052506640307176264,0.07170973977903296,0.0011507303109249364,0.003261152586420957,-0.04007354173480934
APOD,0.023467309182020942,-0.0016774135371603522,-0.006229417664964133,-0.000336158446245576,-0.036170742577029756,0.04222724751390336,0.041786318246892634,0.09634391376414968,-0.03588568147036906
B2M,-0.057666112281284314,0.0514768732429629,0.02574531780069241,0.04771150030093299,0.0016177043773444142,0.1180894318302827,0.025519061506344747,0.06371562127740434,-0.03455755336883799
OMG,0.02268468143963089,0.017238629330782088,-0.022690880209851435,-0.024452592140591655,0.016772863375423695,0.049106754180127936,0.014215646206618311,0.09956842272553007,0.008600499609027345
CXCL3,0.005896527491695583,-0.016821946289469394,-0.017258862232794575,-0.04438190164704376,-0.010326775858839838,-0.049946710783664305,0.061218180465673414,-0.04700728424539075,-0.030668451784730568
CXCL10,,0.036928080503429675,0.018124248910486515,0.020180852378826976,-0.015687128363865963,0.10439635265025199,-0.02444946567352512,0.06571450353355907,-0.011503881642471028
RSPO3,-0.023770247609377838,-0.013802393713504323,0.05253558818284939,0.007054403994543937,-0.013806600519001594,,-0.02638753307532762,-0.01105965612327229,0.09184569059341416
CORT,-0.03154635707822549,-0.021299319161885665,-0.037357538428358116,-0.030482027015808984,-0.023852266984213787,,-0.026997963780649222,-0.015212275859773328,0.02176925577931992
NCAN,0.009155640653913144,-0.03721541152724901,-0.001650258215213465,-0.018558141334448865,0.0019466864687513307,0.020569329815923153,0.06198368127962555,0.10618676933179944,0.03911239707857174
PRG4,-0.02657820756014034,-0.013622367367311906,-0.018698404255709948,-0.0004760130114194054,,,0.07635161630314835,-0.02244664393180004,0.06463294152980512
ZG16B,,-0.0158104233417673,-0.020187932213493857,-0.009207362886350112,,,,,
TGM2,-0.0033597753748344458,-0.0048579910700714095,-0.026944107265474717,0.05895181800343713,0.005332677275745716,-0.013259831992504623,0.06545224492697932,-0.044859458642977204,-0.024108985578668973
VEGFC,0.07041186032003426,-0.024278706170037512,-0.024652672017190392,0.03390823777158389,-0.015328925774141813,0.016045572047642783,0.10085493608929567,0.0105689982267228,0.08510096210064685
WNT6,-0.009587994458165472,0.026628754167680166,0.045021081637002906,0.035537439763929965,,0.03535925087922396,-0.011085625009427022,0.04500300717573497,0.03447351881580988
NRG4,-0.01781707836320996,-0.016579044253107612,-0.006001042474243846,0.04701874940762001,0.009602343129772909,,,,0.012515695032120775
PMCH,,-0.022971881001603134,,-0.013477029107303687,,,0.049321880624454556,0.05461260762950998,-0.018997502324547434
COL9A1,-0.04094377873495139,-0.017315601688780557,0.0013610784137173277,0.018950490538533957,0.04809104959074901,0.0361107628936763,0.05347950140158369,0.080653455158466,-0.04422591365684912
GDF11,0.062324296548251064,0.05668673334340396,0.026184098463932295,-0.010505815321286398,-0.04412471479848266,0.01652457936735104,-0.025512385697972588,-0.026091951210073332,0.007036988435761688
IL24,,,,,,,0.03104353049605765,-0.014305256508216862,
SORBS1,-0.008154513347064572,0.039979771773795976,0.020287747782300962,-0.0023874975459321607,0.032879253030454095,-0.028769403750277374,0.004696941048325367,0.044946751707266974,0.0062580613237223715
DLL1,0.03524783767757582,0.04088326600396188,0.061131490940032285,0.03727930655154764,0.0770390455400403,0.03727931089239128,0.037983424790982954,0.10542195748293029,0.07706870955581359
TLN1,-0.10228051727522809,-0.03242781722561889,0.04642657998264404,0.03804363403927369,0.02633483487423672,-0.027458646614218395,-0.002708401721202605,0.024768302060796294,0.0022019320393008037
COL2A1,,,-0.01725886810617667,,,,0.03900070224267122,0.044745935275616225,-0.030279648812832995
SHH,,-0.014155876297543958,-0.013567567393595758,0.0038968005880854377,0.09306983016752822,-0.08742329956586212,0.008590902575436486,-0.058989360282785,-0.013339782895877034
PON2,0.008756067074080177,-0.002036209433421659,0.04374586094357476,-0.016060373103643204,0.01808920330107956,0.1495279762404431,0.08575315935164524,0.09124431601548202,-0.02609327432419999
ICAM5,0.017279525700383946,-0.02206293793974429,-0.03372551486562997,0.040122629476260135,-0.0344570834112036,,0.01644484805878573,0.06981422072074947,0.08539128942524266
HPX,-0.023770253858496293,-0.008732656722941701,0.05166770267335226,0.08628995610775765,0.01970358569596625,0.0972338199450237,-0.02554972592078185,-0.017628681460670134,0.10918353584052584
SFRP2,,-0.01612200903256563,-0.013774181012166068,-0.015059229083082064,-0.04508873118983361,-0.03416922318070314,-0.0034098709045187335,-0.003945392983992592,0.07123068146996088
CFC1,,,,-0.011587553860601155,,,,,
CD70,,-0.0063420091535851845,,-0.021614845126211788,,,0.04460472388315516,0.030599695872132366,-0.016009392766269472
HP,-0.039276802705942186,0.017587780408231564,0.018049451641439784,-0.020654927532893393,0.1320381755833561,0.10471644701192527,-0.04252559398434411,0.026101793921782898,-0.016528450967650047
CXCL2,0.006382287489595274,0.0221589835867484,0.07920943185948949,0.013928373512662295,-0.013415444721003434,0.11290712369072041,0.05618182619867934,-0.0020419016987866514,0.009291485289596356
NPPB,-0.021639379408973064,-0.03818609235505986,,-0.010146533410954308,,,-0.011132792778483214,0.018545647729573907,-0.02839373070436667
CCK,0.005382619073377076,0.027005384436303927,-0.0728735837484031,-0.0208511218308239,-0.026725194285450126,,0.09966025907410726,0.08829492585821479,0.05148160050113231
SEMA6A,0.029437994115986948,0.002601775019515579,0.01668784792989589,0.025819628487166364,0.025862573009079518,-0.0028319873692284254,0.03545707087598358,-0.012395605283450038,-0.017589820163278872
IRAK4,-0.05178512718827335,-0.0023090712602212324,0.01759497522342945,0.03283921825383435,-0.04025904285508713,-0.05759879758739187,0.051317412229300946,0.017308276388624352,-0.005487231641103067
GSTP1,-0.016739614182179317,0.006715768476161808,0.01601669795092237,-0.030678154520598917,-0.010317557480943183,0.06043087221299243,0.013713729726479735,0.05707889945859947,0.07914611132324917
VCAM1,-0.008824092573778912,0.07391478681949731,0.013233860484898692,-0.012941726211501907,0.022441178508578394,0.04152720009262293,0.07547642074662406,0.00895936252621303,-0.033992486601043294
NXPH3,0.01416424218846492,-0.00887755838503796,0.041050252536420924,-0.009290547067698482,0.00590551442394421,0.15534052481075902,0.020699258640015494,0.09977063721352465,-0.016971514160920288
MTMR4,-0.0012770819768904344,0.0075160016289368865,0.06974712720611298,0.04435645718865553,-0.043172489376707125,0.0030053085206306228,0.04886255568331111,0.04097296205149306,0.042776233616623464
LAMC2,,-0.03164086881768117,,-0.01277335357465853,,,0.018292798319094576,-0.018786815773240033,-0.01844003919486734
IL10,-0.024805026990883442,0.033483920908745086,-0.022647488443121522,0.05252248905617557,,-0.01844456996983934,-0.0008577993089048016,-0.033660671581347716,0.04302423866293568
SEMA4D,-0.03195784329670999,-0.007491860283169121,0.03333140619775471,0.03437247053499891,0.03508196138317351,-0.002282359642112276,0.010275591713747869,0.057272410505088356,-0.03356818443905626
TRH,0.09802299538154183,-0.02425907822091991,0.0448444743166503,-0.025252567778939278,,0.022378099137935,0.07915801357542622,0.05520806517771949,0.013344484961355601
SEMA6D,0.03328136799605662,0.013645010528197579,0.06945535209302289,0.010214911207223138,0.026945117404586955,-0.07449020130096864,-0.0431438783953639,0.026590386195863135,0.10281634884861662
CEL,-0.0201460290654058,,,,,-0.017175090037242918,-0.027171939152549614,-0.005379385360815997,0.056971861357388326
PDCD1LG2,-0.024805014137138887,0.03370269178941083,0.03301690146984027,-0.039639161920482,0.019989207370643088,0.0977628385241648,-0.009865240743304977,0.041717390646813304,-0.05260036774068855
SPINT1,-0.024188849995124155,-0.001852890433284524,-0.0430414072758988,-0.0092828772118774,-0.01577528876120564,-0.0328691072777672,-0.014335626261952502,0.04763589749099684,0.05818397772912929
CTHRC1,-0.02156964479091753,0.02974263867776975,0.020087814024402864,-0.019365012746353306,0.008273522653064054,0.04420228462047006,0.06941425432245224,0.05586118700485072,0.02319055791772269
PODXL,-0.07994183138169195,-0.04120254723727077,0.043243356501085566,0.043969609463345494,0.006214607194500401,0.06564373611505903,0.020668710398793994,0.05353489329109736,0.014753425217368214
JAM3,-0.023856553101807784,-0.0004923050298865152,0.04127227878694603,0.02091473053534007,0.02753524722614144,-0.05032588075609143,-0.0002841954697868638,-0.008265259156410753,0.03224391716653379
TGFB2,-0.03452824987644459,0.05888778146149228,0.03042769924292766,-0.01384483503208969,0.03368813889854788,-0.019915840773313875,0.03444335007417997,0.0484163033249982,-0.03411968891879194
COL18A1,-0.06360084847202974,-0.02782041392863453,0.01521688402199454,-0.001972816614117032,-0.029361477787076366,0.04449134601990563,0.0006940067919763729,-0.014425870051499968,-0.0004051344332520844
NODAL,,-0.02787869909184645,0.03724458847726319,,,0.0418435054327153,-0.026823003122843227,-0.017670361571467695,0.12244457521765385
INHBB,-0.0065197611945507486,-0.0418089698300744,0.03307617923092338,-0.018941577413262335,-0.039797594707672405,-0.021077047141951973,-0.010503545871309139,-0.011167142191247564,-0.006936670352401343
LCN1,,,0.08440761945359913,,,,-0.028530599423160722,0.007395093432595451,
ARF4,-0.005072085359695646,-0.015228977902716056,-0.00546609504699254,0.022582154072844293,0.02898176453351001,0.08076186981190292,0.021204734392174313,0.08943705702677207,0.0074921837154248135
CXCL14,0.01711891567595255,0.015244347440014024,0.002162664937960792,0.015796502971844335,-0.031220305876961656,-0.04269757721952978,-0.0008243521138168752,-0.024529428347912465,0.0005531125804685539
LIF,-0.015373348850747308,0.006263114665814371,0.018208851810473714,0.03674253109601375,0.013622203945192063,-0.014292699655242031,-0.029600572843167115,-0.05741782595746067,-0.020014134920705754
IL17B,0.009710761586606692,,0.08331892689092403,,,0.060633272671481435,-0.02482765747428823,-0.02671917261805191,0.016954327940447222
MMP1,-0.06144966895657338,,,,,0.12369136355508252,0.026590066923977324,-0.027505056728719203,-0.01899750082006149
MATN1,0.04479583911733416,,0.13255981308490158,-0.01027396591417201,,,-0.035899735267324845,0.05518786284457785,0.055469426130831334
ADAM28,-0.040232078417409806,-0.06273011396713403,-0.04390700094644609,-0.0006657026259765116,0.0013806338949885438,-0.04234198892970717,-0.044050936309727756,0.02994422891251293,-0.008805351068922858
TCN2,-0.04186650751120579,0.016400884030679914,0.03992476145592412,-0.02641493821120741,0.03486073087181552,0.13216302223742366,0.015403128505140296,0.02602871062678849,0.0027266715514417243
THPO,,-0.01844543206127696,0.033654791766517145,-0.021092006536040694,-0.011908537697871736,0.008205345984426519,,,-0.023454103892720745
CUBN,-0.02879528826178881,0.014567028814195004,-0.027084695389052258,0.03459737415039385,0.016272022365426214,-0.06089439620179262,0.060052725646848895,-0.03583127396839125,0.07212072554655724
TIMP3,0.049603256572135074,0.014752552005342342,0.010554806316124491,0.020763598377328874,-0.05349995809662613,-0.008164529238408706,0.03624013629560502,-0.05715025336750699,-0.01061492712762811
PIGF,-0.04093887751108448,0.06562738871549897,0.008670703710013144,-0.04490344486635917,0.032297945144892565,0.05384831770067732,0.03904159249878189,-8.923944498208887e-06,0.01192353490942241
CRH,,0.019878497509060834,-0.006740713461867353,0.01911259847401321,-0.02154601859819301,,0.00878495069031276,0.09373185625563121,0.01970330270947464
BDNF,-0.00817762525080043,-0.027580275455609662,-0.03974057125148827,-0.0009113525933567107,-0.01937227782810844,-0.036663006004654705,-0.006185459105344997,0.012046116053947425,-0.012944147933035749
CCL5,,0.04226640023898479,-0.03438077183167431,-0.05298201363314368,0.007941671143838716,-0.09187396025881744,0.014763736334953075,0.011404949240826875,0.07593989004948687
GAD1,-0.02909967362540238,0.010688309352434167,0.01617828209166159,-0.004088851675063137,-0.018470882721566113,0.07280386422381593,0.004871883635654139,0.028705757309843136,0.06643050992826438
COL14A1,-0.027098593783826407,0.0028121058542341466,0.002668996751202569,-0.02231727729841211,0.002681394385856908,-0.024381362699488932,-0.01579979387706295,-0.04685263357286978,0.01646998199950158
HLA-A,-0.041423788660423976,0.01548294439490844,0.024469634195233403,0.05359241587108802,-0.06309094186907395,0.09501661444186087,-0.027300164839610435,-0.055410151534406496,0.015400295004491553
FGF18,-0.01835828060075889,-0.012685608492741514,,-0.01100895923966196,,,-0.029352238163155915,0.005391305448401809,-0.032829033237425476
ADM,-0.06428657694684087,0.05769549598688426,0.04919750708906979,-0.023236518811360882,0.011957385686973049,-0.07365085788365562,-0.03729508446344817,-0.11303688880424229,-0.019846191294304778
CCL15,,,,,0.05291881534948322,,,,
GNAI2,0.021364484162382184,0.008907638096025891,0.021791651627072518,0.04871435008268589,-0.0005348762929690177,-0.06544747834798821,-9.812649842634005e-05,-0.0342878962855492,0.01306550741722833
HDC,,,0.040584857361962046,,-0.01449711294422512,,,,
COL11A1,0.05664919535746211,0.0667139564441965,0.04512600816647048,-0.02102589664355989,0.03992473964856345,-0.0334265023475979,0.04668394687379882,-0.04372607534482445,-0.0026139579220404827
NUCB2,0.044167698829498905,-0.010106922107156184,0.09320190363616424,0.01371508255430412,0.0193789219821862,0.01830153127503478,0.02394621885024092,-0.03809161137575491,-0.029364494956865567
CXCL1,-0.01808957212549609,-0.01305570974539764,-0.006909645484171906,0.027112576679913094,-0.010836840399798604,0.033143532545148624,0.05618622518590653,-0.06596172474678472,-0.039462933581355
VCAN,0.0013237454795741008,-0.0038308691898690348,0.0010662134037989328,0.027132628155601524,0.04223963482934229,0.00409602602102589,0.022090125031791294,0.052031364379812914,0.023915835194016553
MMP7,,0.08232633898906841,-0.011055081188174875,0.09810193771988843,-0.02093442799760135,0.015000481181610304,0.038148832350483934,0.022412240384557632,-0.034266284499933984
PTPN6,0.010611352488629894,-0.049028359605081256,0.08973113026093042,0.052680414018757574,-0.0024420655362413692,0.0448857226468384,-0.033875809492825835,0.040156122608275745,0.07008499656062314
PTGS2,-0.03661093092744261,0.007245705118098299,-0.03248751322924137,0.00659999676252696,-0.010584886723701947,-0.05153518445758316,-0.02058254238144526,-0.060925944274487026,-0.0027674274504221772
XCL1,,-0.013802396036475135,,0.049876509954941146,,,,,
CD58,-0.024593837861153725,0.03806989791864247,0.04937979905716776,0.01158622728866735,0.05987649260563901,0.02339492389626227,-0.02150179332646396,0.042417085830922664,0.018605553089878706
TNFSF14,-0.0374002560550639,-0.0003827371742103659,-0.023034886325643107,-0.016620592818918242,-0.010584741491645046,0.059149883153855366,0.05412555838245666,0.0010912052101952814,-0.027431394173617018
CNTN4,-0.021104833069094175,-0.0012293499169349702,0.01619838977551848,0.05311210961183661,0.05464733258948811,,0.0921405499238407,0.025187651152113775,0.026962089583754213
NTF4,,-0.01745942654692956,,,,,,,
INSL3,,-0.012685606004533449,,0.05819246581654455,,,-0.009786320324226518,-0.016484282894103405,-0.0005164162003065434
BTLA,,-0.02013591194141411,,,-0.01351707690987918,,,,
MFNG,-0.02262923182002117,0.08883259900140054,-0.038261906052220754,-0.027068102597719693,-0.03721410997700427,0.08160037306790913,-0.03625648906375888,0.045275870962483415,0.01683205073273397
ICAM1,-0.07827860088613228,-0.007730748929627499,-0.023487870957874055,0.025326381136595785,0.004603868052156547,0.01183049129416283,0.029620975780165166,-0.04657311410685728,0.014838550625436521
PROS1,0.00947796042731177,0.0008032746414995463,0.04679971554653933,0.061557459825128585,-0.003046654900340966,-0.10841080669064382,0.07221375303025303,-0.008130424564705023,0.010378684518109011
CLCF1,-0.0019451879012528097,0.08673885216019744,0.051701327198158654,-0.0283791252610567,-0.028908467645830643,0.022918473432446997,0.013334473604769206,0.02485799783970371,-0.052896399556186274
PSAP,-0.03095540213340202,0.029945312763429512,-0.05796059679342325,0.02093411957801997,0.0017452862599101671,0.10268859644867774,-0.00444321136793478,-0.010385668256969209,0.0290910795739734
EFEMP1,-0.05035048996355562,0.04692989104300397,0.02975981363563826,0.01843662196514116,-0.00030648274171735297,-0.025347970913704238,0.018064991211422354,0.04855945824707768,0.0011168903112755096
C1QTNF1,0.025825639147467563,-0.02594512246180874,0.0009671304398709358,0.04870908758119881,-0.011185131056501877,-0.020916038162190263,-0.004236916137036852,-0.04911696918618081,0.1027172082616226
ALB,,-0.022521482365474355,-0.018543507794676558,-0.012773353247693884,0.08273957564223934,0.0021477717947273735,0.01039261684625071,0.041581976506235185,-0.018494665657431558
CCL13,,,,,,,-0.01743011484773824,,-0.030770005729456547
