,ZH8812bulk
IGFL3,-0.016113798664591138
BMP1,-0.04456431474292138
NDP,0.060260267359300734
TNFSF18,-0.016617876137543525
RTN4,-0.016282998009483875
HEBP1,-0.07557732770846139
WNT7B,0.03994798996643484
PTMA,-0.038015419123604614
CEACAM1,0.0636307944064756
PDAP1,-0.030707592187373102
QDPR,0.07072551855805917
POMC,-0.03072192376555133
CCL17,-0.021245112725375784
VEGFD,-0.02240703663570087
TNFSF13,-0.022782635913908104
WNT5A,-0.024661052892095855
CXCL8,0.0409730405633309
GRN,-0.0330701921648982
MIA,-0.06355539156187794
COL4A4,-0.01666424663350397
RARRES2,-0.02072490199331488
FGF7,0.008516566855555954
HBEGF,0.030240474398654054
PI3,-0.018051188259811102
PCSK1N,-0.06787340088923101
SFRP1,0.05063194766648507
MICA,-0.03763843421853187
ADA,-0.05420109276890274
LAMC3,-0.01764636236189787
HMGB1,0.01641910350540231
ITGB3BP,0.04772692257697768
AANAT,-0.02627952285392553
RELN,-0.0007920020372174081
IL15,-0.03272637465690823
BSG,-0.00391119839663891
ADAMTS3,-0.04071839117719469
CD34,-0.04579001407449198
PLAT,-0.0009210726450832104
CKLF,0.04197448536889028
CD24,-0.0005322768042587991
HSP90AA1,0.017193953096466222
BMP4,0.06088029114544686
IGFBP4,-0.00062759675837064
LEFTY2,0.001602869704850438
ANGPTL2,-0.035661419387570094
LRIG2,-0.03133539672926822
ICOSLG,0.08696302328595076
NPPC,0.01687996280488749
LYZ,-0.00576393460757603
SPTAN1,0.046477419473369634
LIPC,-0.0126676310440792
COL8A1,-0.045933507856386606
GSTM2,0.023494808139477293
SPX,-0.03471479829116504
MFGE8,0.0005440368379365714
TGFA,0.006993493051482453
SLIT2,0.11571830865162006
PLTP,-0.03954106613007309
APOD,-0.02423994115430219
B2M,-0.022412522615898982
OMG,0.05254704124063503
CXCL3,-0.018506052649328458
CXCL10,0.056786410821695665
NCAN,-0.004561979150115925
TGM2,-0.013001703043099373
VEGFC,-0.024409788389962817
NRG4,-0.01960070750233586
COL9A1,0.013028957183089466
GDF11,-0.0434100521946077
SORBS1,-0.01819128516186437
DLL1,-2.8059893034286687e-05
TLN1,0.05837227118345365
SHH,-0.049361336622468596
PON2,0.013457134292931905
HPX,-0.00618849408520146
SFRP2,-0.051848446552683454
HP,-0.025103459631366815
CXCL2,-0.001111977746052399
CCK,0.012201524979263393
SEMA6A,-0.03903829245670831
IRAK4,-0.08812259539641631
GSTP1,0.013706924708239058
VCAM1,-0.005373058140615078
NXPH3,0.042831972566546556
MTMR4,0.0007118340228886899
LAMC2,-0.01895085429611393
IL10,-0.018279918909347846
SEMA4D,-0.005777516848583618
TRH,-0.01443499781201969
SEMA6D,-0.03454984211410577
CEL,-0.03694117904029048
PDCD1LG2,0.023416332864257892
SPINT1,0.03867833268951786
CTHRC1,-0.03254808126938474
PODXL,0.040659068274807524
JAM3,0.002520963639686928
TGFB2,-0.05075425306428478
COL18A1,-0.08266843507690254
NODAL,-0.028508168149484238
INHBB,0.09027530032739618
ARF4,0.020612730057201156
CXCL14,-0.01951553915981771
LIF,0.05798471930869027
MATN1,-0.01916970494828459
ADAM28,-0.0019559795871828896
TCN2,-0.0263235635323717
CUBN,-0.022083754368680736
TIMP3,-0.03878533299236746
PIGF,-7.796019827413496e-05
CRH,-0.032310297343173214
BDNF,0.05737893404719847
CCL5,0.005344941437032105
GAD1,-0.077842307205416
COL14A1,-0.03818779208016839
HLA-A,-0.050481826907506654
ADM,-0.09068626494930859
GNAI2,-0.023844711232636116
COL11A1,-0.05704647220351278
NUCB2,-0.017421212826228365
CXCL1,-0.011285541906801136
VCAN,0.0035855021768505095
PTPN6,-0.023309176645803825
PTGS2,-0.023698637608763447
CD58,0.025935835074450034
TNFSF14,-0.039887025202693244
CNTN4,-0.024056496928165947
MFNG,-0.03868535142096883
ICAM1,-0.02943909566159942
PROS1,-0.006522322658255943
CLCF1,-0.04460416492261784
PSAP,-0.04559982456396328
EFEMP1,-0.007657583255743487
C1QTNF1,-0.02566998227327037
ALB,-0.014738707231504689
EFNA3,0.06997064365410649
DRAXIN,-0.007579296855822655
NPTX2,-0.01902244392509607
FGF11,-0.0011811678869155001
CD59,-0.008617228164455096
COL9A2,-0.037627346607230765
DLL3,0.08141310572683759
LIN7C,-0.057341863013547184
GDF7,-0.031322833571785405
PSPN,-0.06920139645846986
ANGPT1,-0.030205329978985333
L1CAM,0.021355684350416203
APOA1,0.01303885238626728
PSEN1,0.030144592416415837
CALM2,0.03887342461763062
CLEC2B,0.006154753272405435
NTNG1,-0.05334159211123865
LRIG1,-0.0020761823008328168
CPAMD8,-0.03843369327110215
GHRL,-0.03855624553380943
NPY,-0.046261607674847556
MMP2,-0.033210532855881644
ALKAL2,-0.03381666983422786
CSF1,0.01285500466049763
SEMA4C,-0.0005294981220761207
ICAM2,-0.01186137975865132
SYTL3,-0.055471323661383305
IL1A,-0.02195974931845104
PGF,0.025925250031392948
LGALS8,0.012816246662203405
DKK3,0.003477199695693911
COL16A1,-0.02224213792849355
TPH1,0.020058384385718765
TNC,-0.02585743256861405
TNFSF9,-0.04494352175146371
C4A,-0.026114271094142053
CNTN2,0.013394079693361207
LUM,-0.04149332482599038
BTC,-0.022407030144909145
APOC1,0.014395822871891336
PKM,-0.07539514927432299
GNAS,-0.043996270296119376
BMP8B,0.040482300879918096
CCL28,-0.018051188259811102
PTPN11,-0.012388881520725871
ADAM12,0.008049285002030742
EDN3,-0.04438742591276844
CCL22,-0.022407031136557516
CCL2,0.0389871663599038
DSCAM,0.042196789604764834
ANG,-0.0474944842658488
FBLN2,-0.02048332177388178
VEGFA,0.011946442517077072
F10,-0.019386301735448863
SERPINA1,0.04345331074519903
VWF,-0.03565417944224189
VASP,-0.023925725187316657
ADAM15,-0.03551663789283316
OLFM2,-0.03184870948527934
MFAP2,-0.053975927662563865
HLA-C,-0.03385706107541643
THBS1,-0.02040713824227281
HSPA4,-0.04264588852779664
LMAN1,0.024071374328447095
APOE,0.02866083755572175
ANXA1,-0.0340645371495288
WNT2B,-0.03579296825594146
AMH,0.010851114164131261
GDF10,-0.0227826239206826
EFNB3,0.028776397382629125
LTB,0.02207439414574652
ANGPT2,0.041013831397537136
NRTN,-0.022782632093841626
ADAM17,-0.018120379927167578
LRPAP1,-0.06271763336229236
NID1,0.017120900766709673
MST1,-0.04967198383012567
DCN,-0.05732226695005989
COL7A1,-0.022517680154391286
CALR,0.034757619602872526
PIGA,0.014641965834787454
CD200,-0.035793900604730845
GRP,0.05594563407650217
CDH1,-0.0347493163693356
LPL,-0.03995334924799988
SEMA5A,0.058475523355720184
SEMA7A,-0.005687018092964356
SEMA4G,-0.05821555045597125
SEMA3B,0.04987825629677777
RPH3A,0.13797466932340455
JAG2,-0.047041010136744645
CGN,0.09725672929841664
GDF15,-0.048834785883667256
SEMA4F,-0.05060976941835725
NXPH1,-0.03792284289471242
ARF1,-0.02651898841832524
EBI3,-0.001279170192955669
TIMP1,-0.022912232524847368
SEMA3C,0.0195976385055835
GAS6,-0.027863576965933133
SERPINE1,0.05361625999630341
RSPO2,-0.03965733718815186
SHBG,-0.03016342896226371
LGALS3BP,-0.022873343615977672
LAMB1,0.02053801069451209
SPTBN2,-0.059659296822650296
COL1A2,-0.020306890354744655
LGALS1,-0.05658404978407601
BCAN,-0.014263728769576128
ANOS1,0.0046937556860951885
EDA,-0.03313843384455308
FGF22,-0.024409789059213493
TGFB1,-0.0547483040772243
MSTN,-0.05281188828188355
WNT4,-0.017585478528654722
TNFSF4,-0.027092981819732968
NTN1,0.033681142854234784
CXCL12,-0.06214114113523972
GNRH1,-0.017819736041557146
RIMS1,-0.030701590850174366
FGF14,0.019720153521638382
IGF1,-0.002032516346807875
TNFSF10,0.07094377658993582
GDF5,-0.02049432797941929
CHAD,-0.019812999502316596
RGMA,-0.016517834791574783
WNT16,-0.016367647465607708
CX3CL1,0.0047384832865309595
FGF1,0.04707995033823799
ALOX5AP,-0.05266417698658626
NPW,-0.018279912841779804
CXCL9,-0.02144265790252844
ANGPTL4,0.02562198128382233
COL4A3,-0.013958955121597894
NRG3,0.03346003723620482
COLQ,-0.041305426176569675
TNFSF12,-0.03798761928843518
FYN,-0.02740655039511081
ACE,-0.013914978770494227
IL18,-0.058167542028638664
PPBP,0.027751006484542748
CCL27,0.0220220915650429
SERPING1,-0.04357740785904617
AZGP1,0.01191268559665743
INHA,-0.01827991273343043
SEMA3G,-0.016864622747796758
COL6A1,-0.01650629516753763
TNFSF8,-0.016367653828854887
FGF20,-0.04337550298112309
ICAM3,-0.02357182498160692
LAMA4,-0.00655599120124583
DLL4,-0.03542072192059417
SEMA3A,0.036461009446859524
RLN2,0.16297107778745235
C5,0.01147195410024253
COMP,0.08626286884916386
C1QA,-0.047682783696579356
COL9A3,0.03326280740507787
HGF,-0.006890837344094584
P4HB,-0.010977185176103212
ADCYAP1,-0.03300151332953121
GREM1,-6.813313411767684e-05
EGF,-0.035792973614052655
VEGFB,0.011177351710819686
FARP2,0.03396261238771239
LAMA2,-0.01347570266430246
EFEMP2,0.03588594358827101
SELPLG,0.04389120183182027
HLA-E,-0.05668098624727064
PTN,-0.016122844106519305
CD274,-0.01749341519569866
CD14,-0.0008743109229991051
