,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,0.059067424527976524,0.0023985617705806566,0.03760717196271859,0.03739529891263372,0.03200869095158055,-0.06646534754574719,0.003596976016941952,0.032370504529669684,0.1070980427627026,0.020091566757623688,0.017690484979743647,-0.029140279163559525,0.2995886211495837,0.0007287839180163625,0.0035521277461766257,-0.01945220011024037,0.0035836351416312345,-0.013828735223292225,-0.004713855201414143,-0.023570461072063318,0.016165594591740388,0.07523081733602205
QDPR,-0.13446917336494546,0.06616371817946314,-0.17150365398085585,0.025687204052873468,0.02725926782479775,0.06280857706419976,0.02622714114965932,0.039091188374733285,-0.2419394994451024,0.021622560418308883,-0.07115825062414392,-0.052069232729701216,0.3159522368597825,-0.053051578623021914,0.05372408506996774,0.03697567542439429,-0.14256647746620604,0.008422379715231505,-0.03891233893426108,-0.03872134036532593,0.06625870888971432,-0.16693002874262164
POMC,0.03262042826552132,-0.0022211609421968533,0.10585578296639185,0.04217774040219795,,-0.07341894983915231,-0.016423561036731236,0.049458685059587386,-0.01214956514221537,-0.013546473694648937,-0.03147312675679868,0.032675055252701576,0.10421814263531406,0.057295919346803365,0.006329753011394031,0.08233549047900766,0.04334793419222601,0.046424811973117694,0.06784118601029478,0.03936467612237592,0.04266202878234884,-0.039844234030515076
CCL18,,0.01339318200989251,-0.09490035022305819,,,,,,,,,-0.029990803861247924,0.3648757230598386,,0.07260891695873407,,-0.07192647567746269,0.04181979448186847,0.024820978948819166,0.057079333170320476,,
CCL17,,,,,,0.011722123912986928,,,,-0.01456070453984554,-0.0009935837979302311,,,,,,,0.057488739146797335,0.03070509436733449,,0.08005237359110184,
VEGFD,,0.035770774919694756,0.017608971324773733,-0.006989630366971844,,0.03454867047247436,0.0016685818543706605,,0.10465520434341287,0.002590961097837293,0.029289539595478874,0.031551518140488226,0.11687341592189977,,-0.028487652690267328,0.053468849747269405,,,-0.039273398304725156,,,
TNFSF13,,,-0.008436144105227826,,,-0.03453213181350712,,0.0481341177873165,,,,,,,,,,0.00958228666486473,0.024331251010382266,-0.01927394121925446,0.056562759649266325,-0.03431186352988192
WNT5A,0.10075626279971675,-0.10460103773305596,0.08654445196492265,-0.0014049884257900443,-0.016601704412436167,-0.052715096455612565,0.03418155760270546,0.011086630415953867,0.1202220613108206,-0.0029098652392583876,0.07054123395098076,0.056804720222876415,0.17267939032470814,0.08796747631632705,0.06257903877358069,0.04025801924819558,0.13356793713706627,0.07837889931012945,0.02970502886095894,0.009769507133309433,0.04678150318222744,0.08487520913200515
CXCL8,,0.05021414651358855,-0.09112013067276813,0.026462829970503244,0.03625997561716211,-0.03763020150178777,-0.013644614696660267,-0.005315672257740426,0.087993491961811,0.010322920201932453,-0.016874241487492482,-0.0075293884933049894,0.04834115420310117,,-0.01730021314400542,0.03250924220479641,-0.07111485282414916,0.02052996621560369,-0.10203718274345068,0.0035292983891983525,-0.04132442124134702,0.18648263757314995
GRN,-0.13334038769012013,-0.03733957353366481,0.3474254189092208,-0.03677249555709559,0.0484491720551761,0.03202092196527134,0.041560683132361186,-0.021609479769500884,0.1494169868157837,-0.02122934141077376,-0.00622826537213943,-0.055350614696094945,0.07603031662063246,0.12454458006418326,0.00757444892289096,0.10491206404897584,0.1530041981098133,0.09442045696793558,0.0851820548908515,0.09163897683323287,0.03105080394546164,-0.06629195660237369
MIA,0.04123072806377521,-0.029027148071152285,-0.019610280827732092,0.005114820352762931,0.03685179983669161,0.028197362187777398,-0.05150098053145473,0.07926632026044149,0.0746416755444733,0.07172359879860749,-0.020607817818026546,,-0.023565216991707612,0.2559908773994788,0.0981113627394629,0.11646077843065439,0.11780016736058262,0.10998029988390352,0.03426467150169152,0.007168696765951188,0.14662181953261363,0.036549766116460186
COL4A4,-0.023766328868403973,-0.041892538805968715,-0.016294076033665898,-0.00564045342372922,0.07999469325273552,-0.012028751001974038,0.027393216553216367,0.07053486540397147,-0.028638786748017765,-0.015201826028453276,0.06800622885906467,,,,,0.06815258957261483,-0.01674291013195547,0.026541294646303396,0.0674242618219933,0.054242996632524076,0.013293679721926608,0.06025817194417626
TAC1,0.04818934034001256,-0.005004718795337599,-0.09476070591151584,-0.003657840500628724,-0.019232041280105937,-0.08540631975590485,-0.06476547422130775,0.0757499548097219,-0.1061254362027723,0.03310109943693098,0.026110530235261196,0.1480956515386063,,,,,,,,-0.0036099335804494386,0.06262623972973046,0.0486026059086738
RARRES2,0.10995627184667499,-0.0234302090451848,-0.11954354839199695,-0.009256378782742696,0.1322531348339404,-0.062128022879158036,0.003968282531445491,-0.005108443303920404,0.15657723210635394,-0.0028215142776958245,-0.026132240815992448,0.13856051319741935,-0.262379875218876,-0.009998970748996482,-0.057824782869072285,-0.10568818901692559,0.002250525883764142,0.05061944448058265,0.006294497859332223,0.010399651460368767,-0.026736211833723548,0.23666162505139016
FGF7,-0.012801272340556875,0.07443086152348805,,-0.0019369244647676532,0.001247813196428041,-0.02528924293035079,0.016852956903336044,0.10677039151200204,0.0839945196413222,-0.034654506052744255,0.017149185652036516,-0.029447446647213514,0.08990116530412541,0.09812724314783959,0.06300147955498644,-0.016181652648974282,0.09605197562378223,0.004631927574250403,0.06206238577948576,0.05775579334040309,0.05811327179923328,0.0027450932088505997
EFNA2,,,,,,,,,,,,,,,,,,,-0.03732673679197549,,,
HBEGF,0.037705240751548186,0.09706344965178777,0.3186483601883444,0.05703391055771686,0.049981351670475176,0.027193262816662345,-0.018175087557999958,0.06306226321792287,0.11061541751241856,0.07909287604704528,0.05635449513420664,-0.02038683543193148,0.34197982742503363,0.09512050672813813,0.11881426836528483,0.06294933348501902,0.09640458652459052,0.062076092329197544,0.036041390760238864,0.04813071893450867,0.08799666977826151,0.17862121496078234
CSF3,,-0.008453386522412065,,,-0.035791832101766625,-0.024761778096845592,-0.04912521753646827,,-0.03029928515120787,,,,0.00394199185789621,,,,,0.037580087258390175,-0.02146853172528886,-0.009482802709541,0.04899078189068838,0.1230346968535868
PI3,,-0.0629407694179386,-0.0282287659303573,,-0.004743402069005011,0.0246212707577347,0.011872049521518331,,-0.03411739498753786,,,,,,0.09165385062137611,,,-0.02551028783638907,-0.01967506021350125,0.03338462341774469,-0.0773018327634194,0.23174098921930092
PCSK1N,0.09526158638651434,-0.016553041047477283,-0.04952216376808404,-0.003994503193573779,-0.02325048257242618,0.025675468679036653,0.01164540618599584,-0.03433465726420537,-0.04823970280372918,-0.02432260803178283,-0.015372562871233442,0.06842070451286543,0.15217686320792453,-0.03119004791045338,0.026329198944895937,0.005440225830197628,0.020624400832031268,0.05269367813750097,-0.004293241745599758,-0.11597712537705672,-0.06228101525260796,-0.176808844768458
NTS,,,,,,,0.04261253435096505,0.06663429209842119,0.0396039887966761,-0.017366319138439,-0.0206117443633761,0.04780855042286203,,,,,,0.006140676689465871,-0.01591725976335172,0.04217378506520185,0.011284434423989926,
SFRP1,-0.04302370673689831,-0.035821628574529085,0.0007655365872502693,0.005399909692853213,,0.006624895916285866,-0.006222575245160699,0.012884272222455003,0.00818076455129846,0.012579866972251096,-0.024703229900319246,0.0050654946314883905,0.1694700929611517,-0.016236958333765258,0.03058476172555728,0.11669365197946684,0.030880355548378924,0.08312885537063756,0.008628129928986983,-0.004178182751111775,0.032249017302208124,0.012514541660371274
CXCL13,,,,0.0030056880845187725,-0.025989105095396314,,0.027117208725956004,,,,,,0.23248225164887554,,,,,0.01131718560034974,0.014314507252227847,0.10914467404287578,,0.09244647595499543
MICA,0.048208435924452,0.048059951878560055,0.1881744005233479,0.006004427907111003,0.03561478524903924,-0.04194555125722341,0.05110512479137474,0.0762487216068019,0.1289619289980218,-0.0297846006583108,0.04892979663702249,0.039761125202114514,0.03327678913415678,0.1838218442213466,-0.055287497993002664,0.07708219024778674,0.011360317967326587,0.0741643766208392,0.1791007340710544,-0.036567369416986586,0.1351856108579255,0.0740207290117376
TG,-0.0033394119423083694,-0.042353333510944884,-0.06431584252365219,0.018215810933734672,,-0.018166141765191213,0.02350814583701195,-0.028413050741242132,-0.025426499456940088,-0.014669358795969116,0.0316586202526378,,0.07243321927209914,-0.02103442202594651,-0.036543962279035495,0.062098367473781765,0.07420761571797353,-0.023241752854635013,0.011406181602717023,-0.020251804090095804,0.027318435494445712,0.09125598697938053
ADA,0.00028464454816802206,-0.001400873836252356,0.2831567298542124,0.0492597375638938,0.12241945739314507,0.07318096289784237,0.029483201200010637,0.10965665386456838,0.10369658683131422,-0.014281618259962655,0.011377501619249877,-0.04655828354438971,0.33559351818697736,0.05361171186048375,-0.02998715556959114,0.054078665342817016,0.07380832328668728,0.01952562198072146,-0.0007036215239018014,-0.0013457698798338452,0.1760274885000338,0.013298016228719903
LAMC3,0.06221970625662249,0.05298521603271418,0.4721290598816646,0.08603468075738453,-0.022293321520449466,0.09559692118386107,0.035561274855852705,0.11397570242609475,0.15402084261122612,0.0004224539638679794,0.010657207880844179,0.016664790065816306,0.20960301575527973,0.2341626804047082,0.10279932598962553,0.05847042866837878,0.10484133801365009,0.07745554688678599,0.11148712286931114,-0.017869555977097835,0.06456083573335761,0.018002573321385253
CCL7,,,-0.040851623524403594,,,-0.005735458318266943,-0.04859501465998485,,,,,,,,,,,0.06576217163708767,,,-0.03883081255161781,0.23259200812455122
NGF,,-0.0306098791659599,0.10288792165969131,,,-0.0207098763564391,-0.005757358170952922,-0.0271136712710505,,,,0.08214830814516867,0.22852305452836316,,,0.11793925961726616,-0.07229163087936276,0.04061968951255518,-0.02600231050562134,0.04545562895409919,-0.01345287036414458,0.10539195308839124
TNFSF15,,-0.037868240745479294,,,,-0.037951662926883824,0.04894983595893686,0.011247361696547676,,,,,0.03820121145237469,0.05138161096837932,,0.08085027657121618,0.003476722663486666,0.03433304569105124,,-0.015280422662845954,0.06450938387934704,0.11366541890659015
HMGB1,-0.036028950966863614,0.012202103225823345,0.06224047451145055,0.006521577848848337,-0.05277113641818575,0.04640443330038363,0.01326927988574011,0.020283672611538482,0.18638516771277389,-0.038806431294494015,-0.017256413637969748,0.00844905145859549,0.44297131379949534,-0.07693424702331517,-0.08166300995204853,0.06176869187586191,-0.044962766291192946,-0.141497719357248,0.02468407103349739,0.036744777319957074,0.026226942339777428,-0.1164980498283038
ITGB3BP,0.017859788406565776,0.008868094152661944,-0.05902931724116047,0.037349705165276297,-0.029748783002669085,-0.02072208748230355,-0.03753629625312175,0.03153544052023426,0.12370749846082986,-0.013265145982182735,0.09367686097742045,0.03817699644309633,0.18932668905745273,-0.004730890970503561,-0.07239033745635512,-0.07239500648190439,0.09520944139754589,0.043666613307616765,-0.04679151325023058,0.030098771475243848,0.09423087359007647,0.09152001727968079
AANAT,,-0.054863368382057215,0.015795061450572544,,,-0.03453213549905583,0.051401824865114444,,-0.02733077516323744,-0.013192240093214668,-0.02060781896428599,0.05030147134636148,,,-0.05073813766504937,,-0.07491443944217838,-0.002279950799164594,0.028119939825122998,,-0.04973016082041895,-0.010951771033191346
RELN,-0.04414629131441732,0.027758020306718277,0.04223594897638152,0.0375753472438465,0.028396283239362413,-0.02003927292772677,-0.009530649497747148,0.02521706464143812,-0.06137050137395677,-0.008138330621928244,-0.04639489401676234,0.010567269240286184,,,,-0.08796679559746945,,,,0.06526405805880829,,0.0650053643084016
IL15,0.11494690765662204,0.06007494790703999,0.06814458058503517,0.03806881558847233,,-0.06833218216032128,-0.004080367880950606,0.039291523179375724,0.018336639222751437,-0.02945043861275889,-0.044292956540325154,0.08163399018262563,0.11269598807749706,-0.007613191418417032,-0.04524134055470221,0.18553060400971474,0.020559182769108533,0.023048805429473636,0.01472778432662216,-0.02659024961425401,0.039012429277451466,0.016293765963601325
UTS2,,,,,,,,,0.12348991859258908,,,,,0.08752619697178989,0.04018570162969427,,,0.023212516007519966,,,,
BSG,0.12774165310815483,-0.115862229419205,0.04291668417706728,0.01672044788453559,0.04292891337334438,-0.006873604098086209,0.0159757846613284,0.0028841767994378185,0.025497916590372167,0.021199977945976306,-0.00859368662644232,0.06787605170583383,-0.11110747490641676,0.11329598778044361,0.06501516503222059,0.024099071448647032,-0.01972112960104846,0.12070583297259721,0.048397324285088195,-0.0022080700122811903,0.08632063466498364,0.1399562074164057
ADAMTS3,0.12630121590143417,-0.009787697446509208,0.13805277472338193,-0.005686376530425539,,0.01554166039383339,0.06883971538319844,-0.027662949815936748,0.16760277022048764,0.0020749739590362787,-0.03709377882569827,-0.018303168555931202,0.062371276821618214,0.18358828096919508,0.06447528626393431,,0.0005581064618868203,0.07712195151820521,0.10434893647173628,-0.0011733064478197425,0.18085713543124285,0.037986345054266506
CD34,0.040565565279193166,0.02361449644399999,0.3546994048626074,0.00892332526200815,0.007878354905839357,0.0028535613168145786,0.03472260837840693,0.08638519067939136,0.14093902322110202,-0.0065685523822369704,0.028517191229071086,-0.012069821285439833,0.36073307326949394,0.1693072555390474,-0.0017529117006181926,0.041930046853117416,0.07992814827724065,0.1032589483788843,0.11051378689220856,0.014460022341988859,0.06761085431828205,0.038762345260066285
CCL23,,,,,,,,,0.07339141978095025,,,,,0.12507027331930054,,,,,,,,
PLAT,0.13970898313616395,0.09606863957982134,0.31837741191394076,0.04237317077553694,0.019480700234274853,-0.001356875662909255,0.008728328400907264,0.030512210325094064,0.20109530676039908,0.08098787917470553,0.043366166480563365,0.01834625376379873,0.128180721613874,0.16258569486738536,0.06222937584116105,0.0238814954772537,0.12350345895748148,0.0345445746703234,0.032678866273012586,-0.024363927883455917,0.1368770003625372,-0.026884884606902568
NTF3,,,,,,,,,,,0.06510462873575511,,0.022200075662027117,,,,,0.03562788217183878,0.05545643044038693,-0.055056261154353574,,
LTA,,,,-0.018296867456550465,,0.00956924991875291,,,,-0.012705502056198489,,,,,,,,,,,0.06915513112831256,
CKLF,0.0009483323726313318,0.06772917063804747,0.1287955352475816,0.049147720652655,0.041760860385042856,-0.024523193296558225,0.014590294044140669,0.021199842876552397,0.2057616506240778,0.06439764205848948,0.012311553230266226,0.01556940954703115,0.2375115848438518,0.041397578215037936,0.1636292867635107,0.046225185352586656,0.22631887050654392,0.06238843531301083,0.09023821135444272,-0.022817890514849372,0.03414191004663084,-0.07256738435173063
APELA,,,,,,,,,,,,,-0.0074991178875808,,,,,,,,,
CD24,-0.03257684221832586,0.04579599293320346,-0.04102796308193511,0.033274235425979036,0.03745344823047992,0.029125690425275783,0.05189942791835372,0.0728333898851646,0.040980917685299066,-0.02175930813975307,0.09976332945082289,0.00012233699818498455,0.38470347068365646,0.11385513782566233,-0.02967521526949062,-0.10160233718327397,0.08306808566946393,0.0656293740241707,0.016109589032810987,-0.11984155714881228,0.008207766654471753,0.12664026354368682
HSP90AA1,-0.10528623139069059,-0.03319311460324012,-0.21168618516265827,0.06065066531047267,-0.11670547986336417,0.006286224135485982,0.017466334027988997,-0.0013922223005809762,-0.18844879205514292,0.02516282110091029,0.0004977296477100375,0.07947731321513724,0.006724232305559646,0.04450847718577557,0.0332100344025516,-0.00455794002824495,-0.1481404773028171,-0.06234883366387893,-0.10087697491704975,-0.059678422773156985,-0.07946830476582832,0.038835479919769676
BMP4,0.07915340438711646,-0.04654258750535175,0.1477654499403675,-0.0384624027750353,0.03398510382354532,-0.01988203050281098,0.004414575126207399,0.04017057206696337,-0.017220392331239048,0.028435271304940293,-0.0207837754962227,0.09947759364554708,-0.0040159373989005105,0.14897139831656098,-0.005850623964245738,0.047324457692723816,0.0440713455236877,-0.03578825331180193,-0.013485767497880967,0.028046794213112694,0.11442579862379477,0.06828966180266408
SCGB3A1,,,0.09169454034870589,,0.0574647917143476,,-0.019825873838711712,0.034858225343197394,,,0.03299533131885475,0.019134482512198077,0.06235568684363885,0.10407479010935955,-0.018975252945410047,0.12709454694681818,,0.0172835237922454,0.023813387445950903,0.01890045068536103,0.06624967855456831,0.12804245921418278
IGFBP4,0.03539646482700708,0.015821464756561134,0.42818611423012987,0.01997064944793366,0.06518587039391263,0.09017489164715854,0.007612240779986625,0.0782009788467581,0.17135685672207504,0.028062195334752824,-0.00935757851728042,-0.018737579147917512,0.35590139966134243,0.20061061720107345,0.034428703251856915,0.00959145742400182,0.10310383201893715,0.10089657975609642,0.09153438668071738,0.028509891348315546,0.12116621705010998,0.03400585671272782
RSPO4,,0.009592373408579945,,-0.027805292495961125,,0.002549796690546346,0.035865024371635995,,,-0.01477727238263597,-0.017382894312411204,,,,,0.14817628009779243,,,,0.04817968881958801,-0.050421830360786145,0.12802274141023112
LEFTY2,-0.012512665314337807,-0.026573201257202327,0.3352765569728254,-0.03672889297426259,0.08990964114650099,0.0417191063656993,0.10636017039171348,0.16124239498253823,0.23937827600287187,0.03105178215740715,0.040179708507924995,0.12244523314792331,-0.11311703990559584,0.10055997164083967,-0.05810947181281645,,0.21156984324273598,0.14346829902728486,0.04532152732558268,-0.003657966699015014,0.1137715550003652,0.0657512087983642
PF4,,,-0.014790644914484568,-0.03300457375744053,,-0.02973562987008202,,,,,,,,,,,,,0.0202339862906898,,0.07335657756435471,-0.039118322947413325
ANGPTL2,0.006329846660488365,0.0959928970885472,0.235954893617263,0.07079106445968351,-0.07054401030692774,0.022203342125816344,0.06500195089833946,0.058639999794911205,0.08879835988635582,0.04842264872330372,0.03371718765302146,0.020093519675161407,-0.11773281318184053,0.12741930500039694,-0.12831276676627854,0.06613949662817502,0.049256566918170964,0.05138543231514852,0.0740852502654738,-0.026634046740822783,0.1832433938981881,-0.01272327417830359
LRIG2,0.02716486776834647,-0.01039970170420217,-0.03980671336682999,0.021046968857144147,0.011911191137600885,-0.09011129689910724,-0.005043792460775834,0.022202522054531684,0.03544764328204472,-0.0035748984376936218,0.0431805145779033,0.010202812907607859,0.12801255786213664,0.1348870648834245,-0.05288060035222528,-0.03104224615560915,0.15346605912848468,-0.005247278777519246,0.10159238642854795,-0.037200450951326715,0.07249614070975482,0.11659272210487467
ICOSLG,-0.09595837341480003,0.02340919461848724,0.14873102725045442,0.010253585798536276,-0.052738652336639553,-0.050941494690161716,-0.021375551922458873,0.027388226810510855,0.08336803326190556,-0.01683249415804024,0.002960179913083309,-0.012894116442820815,0.11629533643041486,0.07938124661097552,0.06621523486700776,0.03052386805654201,-0.007720368730340588,0.027360293538941923,0.030137139148019694,0.0014862044962189102,0.06289329331664441,0.07186794031612731
WIF1,,0.04624433681779901,-0.07001032236378411,,0.05020753440554534,,-0.0045655459236381,-0.012675968954734468,-0.1202929862576447,-0.011403271087897229,-0.03271100805003922,0.20515931177846497,,,,,,,,-0.019866011612618067,,0.10415310930308863
NPPC,0.032576274826516954,-0.07631389222850067,-0.06598188333408686,,-0.024988998249659663,-0.007949211537193161,-0.03741296490321172,0.017669812870250542,0.01815842093862278,0.026553280951763288,0.02318676789505699,0.007193601897764052,,0.0797810627902174,0.05385012962328367,-0.08802415539852249,-0.08970224234707752,0.06814606536070192,-0.023946189384451134,0.05722416906927827,,-0.016311829090845734
LYZ,-0.026552709868597354,-0.0003024214861357806,0.18995368079351901,-0.033460490312819544,0.04017077756822747,0.04631063593513797,0.017607655707020897,-0.03449686195855634,0.1392147617528827,-0.03693393080430656,0.06993770376764889,-0.037017716490255745,0.1611819805131417,0.09630714679117656,-0.040873026030998176,0.027766179348054285,0.08373859919923168,0.00823383468095979,0.0025302696660376147,0.003422157372227227,0.02149780652439794,-0.056954839487781884
EREG,,,,,0.06520757292759466,,-0.02259194534684201,,,,,-0.030051351417593946,-0.014712241101798805,,,,,0.027409467692031772,-0.03494109445244147,-0.012193602181951214,-0.015922484782192447,-0.048443412427757425
SPTAN1,0.09330199090529626,-0.050646974528839754,0.056451905436578714,-0.047940592431751444,-0.057644009417990034,0.017110911654543273,0.05935122308025067,0.08071459815696098,-0.11061197152723568,-0.013884029912037703,0.04918735154321137,0.11087489852813529,0.1715073929738925,0.06394469737897765,0.04031043646340771,0.10840895209542321,0.08056750933037299,0.09402502890712611,0.009523353817890318,-0.06867092207167806,-0.018733959486367392,-0.08973756295469278
PTH2,,,,,,,,,,,,,,,,,,,,0.012020869415147165,,
LIPC,0.01068845347948662,-0.03158044756685348,-0.04207214906565265,0.016915992350066418,,-0.03603133119867277,0.06784951420880952,-0.014231678191705496,0.015243243254439855,-0.01681166441465539,,0.02212504786041438,0.03571212745999683,0.038057199338975306,-0.06521553036076705,0.07853591678429729,0.06937021281712652,,,,0.0025804751628097727,0.0020458489360458475
COL8A1,-0.032788865552751734,0.05618081934718576,0.2580310563678147,-0.041222072683666136,0.03725806665406351,0.013959474257298357,0.039695599610785746,-0.0010537606860464778,0.04852137483429818,-0.05580291876021523,-0.05693569836127188,-0.020702936215823493,-0.3393002976146935,0.1463328445706254,0.02820758231438002,0.03182309851146398,0.05982794653527232,0.04244706399528383,0.024182383101738078,-0.007156463572463157,-0.049153326946654294,0.17120215848483827
GSTM2,0.09793809790570018,0.025470147596066327,0.01891891224606136,-0.0024763902161642863,-0.04166590764872402,-0.041520279232597004,0.05102087166460986,-0.01980976828805767,0.04056073688094088,0.01676009446531349,-0.022418275162628874,-0.035659255604545984,0.017443286516762094,0.1266082217872557,0.047721291020429706,-0.061904643968841044,0.04610048674640965,0.08284423992132602,-0.02529826638900317,0.05922693918174886,0.02595204730141183,0.05310914855409412
IL4,,,,,,,,,,,,,,,-0.0002078141752034756,,,,,,,
SPX,-0.0173604006859984,0.038379829113018876,-0.01024070086704829,0.0006521378659269232,,-0.039391094719099566,-0.004254766830300923,-0.016149024903910743,-0.03339581121197234,0.012901182477832384,-0.004659177601277794,-0.06063246011259434,,-0.0298072879009469,,,-0.00987963380004056,-0.013811325097830273,0.03918137379833522,0.014010128508927692,0.008302370476430834,0.007385535589289137
MFGE8,0.07840156702675165,0.027617181316851896,0.2529260119087326,0.030453951560069664,0.02072324792906915,0.06773581148749687,0.018241682309022924,-0.0017836555292113701,0.0529428650452087,0.019239695352053825,-0.0008280806540921207,0.10643338236843608,-0.05757884580512519,0.10483178400585505,0.10886879417397817,0.08036020449143266,0.051194930733696846,0.08430717629810003,0.052350177326722536,0.023904640806330552,0.16672714153515522,0.17420636180376622
TGFA,0.007399066686952252,-0.0829959947374663,0.01235661098166697,-0.0008569675510287768,-0.0013658024566640097,-0.03489757990025673,-0.04556905893538598,0.034487335587146575,0.03616793451866856,0.019628937704812346,0.00569273433731718,0.010368649435338141,0.07569421386014276,0.025711280314035197,0.04365728775249927,-0.014994706059780196,0.024327712671390632,0.05473557036654298,0.10679130957724361,-0.0505346995006128,0.15140476589088625,0.027478898181361636
SLIT2,-0.05480275332748685,0.029407196432817716,0.12578207854264944,-0.007876449834483662,-0.028435977960670426,0.0038493544684500675,-0.017933216124547683,0.10356555422982501,-0.006976914428686684,0.02952129002432982,0.05311439730409393,0.027560291235053373,0.06088721343901006,0.22633205456196862,-0.023634859723807872,0.04519960747377112,0.04332201225407447,0.07599068078255576,0.07301218618916694,0.04830190397010277,0.04176597952940422,0.16428390605098167
PLTP,0.06277820595627825,-0.03072705977968997,0.0712232319885149,0.01664622762266378,-0.014195531214823224,-0.03503849902640966,0.08750296165829599,0.020806263957863433,0.14976676354225216,0.02440212807722382,0.03363407667212817,-0.04363805288717977,0.21411482148032784,0.011610915902271736,0.07387864521252559,-0.05553499366197341,0.021858728610035995,0.07313977403684768,0.07030425887815615,0.07951394559805375,-0.04144220768510299,0.06238091737685061
APOD,-0.13616784004705276,-0.13429631024962277,-0.056724221311209064,-0.018059325127535282,-0.04329283407041966,-0.006053122303996634,-0.030693038588814052,0.02525848066568592,0.06878967890748569,0.06467008588292074,0.03777304934049476,-0.03867609246187381,0.16774744129243369,-0.10409010147524914,0.08305952331604712,0.0708570714580924,-0.1388433361416675,0.053410332804126416,0.07602190159779292,-0.011027587922704378,-0.23432181916643915,-0.1357802045071007
