,UKF251,UKF260,UKF266,UKF269,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH881T1,ZH916T1,ZH916bulk
COL14A1,-0.018408407697131576,0.03949949669821303,-0.029880212339064956,0.10990262684511437,0.0032696338796434988,0.028050824708824227,-0.01860718153634265,0.05909167642771504,0.1011712194455529,0.03549457343884418,0.011355120652744577
HLA-A,-0.0067352688073880765,-0.06349496687462132,-0.03168503481881673,0.12192358134553652,0.042752194371803304,0.061710968226048664,-0.013543230541960353,-0.06508014315563662,-0.044081437522393456,-0.03477449592230924,0.037848037173251595
CD5L,-0.006538934797794071,,,,,,,,,,
FGF18,,0.020413456107305376,-0.026779603124395982,,,,,,-0.005118520104382345,-0.019010181247313074,-0.027299685530616458
ADM,-0.00604035858675661,-0.06737572000031805,0.042352629113721146,0.05441289884753209,0.016534404451623776,0.07154090918605857,0.10325764765434059,0.11558520605372265,0.00012250700923770557,0.05278134222377517,0.034602496351345484
CCL15,,,,,0.046161696929399906,,0.06679797695241757,,,0.00847649443041306,
GNAI2,0.004586166647858066,0.020003754309968078,-0.0220335084937598,0.09012075950384156,-0.009652562522511787,0.006107907042525913,-0.096019909520078,0.0992717313377861,-0.06048085013730018,0.009834861880378708,-0.0025867080919969735
HDC,,,,0.04048051634527747,-0.02135808523290303,,,,,0.12140550447305466,0.029808791483034402
COL11A1,-0.013894417982881387,-0.015403876863105181,0.08710749932441804,0.01027001378331677,0.007163787062743567,0.045657238469931936,-0.013915226314676577,-0.016148754767344797,0.00859858693477779,-0.003681165191664645,0.06252282312962536
NUCB2,0.04117438612548368,-0.041317782614401395,0.00936945851219235,0.08192505776373858,-0.03382530165158501,0.0018908695926130059,-0.03477689374553128,-0.056797361428230546,-0.031853794125384464,-0.022510434104427646,-0.05717987634835493
FGF16,,,,,,,,,,,-0.0195949135081409
CXCL1,-0.0158251731830133,-0.007279747672614335,,0.0036630297045947384,-0.015965534779562068,-0.014570559812081855,0.13118238466158844,-0.040622199086951756,-0.018321889055745985,0.05056967183117016,-0.06291455648595812
VCAN,0.02152245252855975,-0.02580101500493103,0.07553078660940538,0.0634935773644599,0.006830210752353887,-0.031761693440028264,-0.06736146295123291,-0.019891820061861163,-0.04171186579362602,-0.010724138906164199,-0.002927179386081595
MMP7,,,-0.02372527179355101,-0.019604194027962984,0.016205126880296763,-0.010205220543339163,-0.03248522168260402,0.0015440914312540954,0.008231610320404013,-0.024538006096977965,-0.07599283587116294
PTPN6,0.05829335028166457,0.060695911809022715,0.06661307703074401,0.07451008809064374,0.06784196823924024,0.006895205047974002,0.003764359955699716,-0.0240544631054516,-0.047544186526289514,0.018399471142079144,-0.01056298703464014
PTGS2,-0.014123136937744918,-0.038222974530842474,-0.01563487112024533,-0.06183492392975917,0.06849483363205304,-0.008046214166995138,-0.042335671461223676,0.2928520865981755,-0.012624348386214566,0.03650355394247194,0.02552150764938078
XCL1,,-0.01931001838432556,,,,,,,,,-0.035390461566234245
CD58,0.050710681032717496,0.0647372807520327,0.07844955624206768,0.11104188300248967,-0.005722239304493656,0.061281325717677054,0.04568847189834708,-0.09920487815543315,0.010102384639502103,0.023619989966198067,0.021471208525865457
TNFSF14,-0.01650513390824394,0.04578245692458692,,0.057288901926113585,-0.015594126348919305,,-0.03885569879292784,-0.008966991159130947,0.05089070302607347,0.05318916918511375,-0.027000166269844045
CNTN4,-0.012920166171659952,0.08836602673144707,0.009545008116208677,-0.015852381674789393,-0.022691059573411707,-0.01422717501526563,-0.03625434562217775,,-0.034278698894083186,-0.02805455543960233,0.040569882344322156
INSL3,,,,,,,,,0.037027671944984734,-0.004417337259448047,
BTLA,,-0.02013133699424605,,,0.00854612117638533,,,,,-0.02182905734156718,
MFNG,-0.06808900317542757,0.030642993785570043,0.06411738222995196,0.09394680923066112,0.03521767572862487,-0.029381910130963612,0.09440185932423763,-0.009594803625140237,-0.05483797822661904,-0.003640007355426111,-0.05756296785329832
ICAM1,0.0514242921348805,-0.031833533975526865,0.02493687684361622,0.059450897211443504,0.009103661850462907,0.12802382640040708,0.009129673069335561,0.21048214816253497,-0.013365897601536125,0.02974967253279207,0.0032465125050765674
PROS1,0.016642737922183824,-0.053557280170499794,-0.00010790321186903467,0.13306834031202855,0.07382251823404809,-0.0038407693644098755,0.024550880614847902,0.052707995253264556,0.033928482321348624,0.07595560919274384,0.05310531963025572
CLCF1,0.047937824836557556,0.02026027223531166,0.0795381745686516,0.008168621036987829,-0.042589825871379564,0.010057468520500953,-0.0414091571390465,0.014352140616999812,0.0415710957349649,0.005339353371543814,0.002981270851956266
PSAP,-0.03130589911759192,-0.009781121022948444,-0.11959132698596402,-0.13137901953062056,0.009893221538234997,-0.016629007551731818,-0.04542661137354028,0.03507201898575033,-0.005733670046315748,0.032160743330383164,-0.11025758564185334
EFEMP1,0.014348532112108948,-0.025521623503444366,0.03140460176737971,0.08782914565835034,0.03202402386535349,0.017918091716826474,-0.049428892434942806,0.07832544003585581,0.020721695490371138,0.05008355372901668,0.001189900521246916
C1QTNF1,0.0034167306876922024,0.028050628178496857,0.0018674744039661004,0.043154225349301786,-0.017950729663031278,0.007286731991257528,0.022007288138405773,0.06095183842287776,-0.052468195729869195,0.014556237568795831,0.05101128347901568
ALB,0.007656313344457233,-0.0008666348694745182,0.041502807872240734,0.012959988069722568,0.01486316479053291,-0.04374610763647555,-0.041317375949214176,0.06097983973245287,0.0768567808672616,0.05918842939457202,0.08172954525699105
CCL13,,,,,,,,,-0.027948819576956312,,
EFNA3,-0.028166215493604912,0.018227273178136796,-0.02305866823962085,-0.06516076730268032,0.016467313245936005,0.02850777387769425,0.04556051946572717,0.0030679424751676758,0.052009065399767934,0.08539179823971021,-0.0327418708649563
DRAXIN,0.0954112142182845,0.09119214304809548,0.11656700475490751,0.06395151379089574,-0.014221572910401343,0.11085644309117906,0.022558669035194788,0.013938312351571135,-0.003851683922251533,0.0011889984478613582,0.03825493105743943
RAET1L,,,,,-0.017033534144026828,,,,0.018654054450486526,,
NPTX2,-0.030937660730763757,0.054214979867730426,-0.062327664612029876,-0.10535683538801897,-0.01942760557129794,0.07492297225345178,0.08284454673911915,0.06007748484314294,0.019371254110305425,-0.025202997052665075,-0.05609152187501165
FGF11,0.017121237877771433,0.0674611132997327,-0.0312185341085551,0.11026825616607983,0.11528429697268106,0.048881225289865084,0.031032491199893028,0.09140442214807784,-0.04447917309278433,0.08576188643452634,0.055562136241384216
CD59,-0.029316405128033105,0.04758529100254783,-0.09161892775410292,-2.5695193757876572e-05,-0.046208242227604245,-0.03558628196545958,-0.02786941996163253,-0.034044578340891814,-0.02060649752150395,-0.027782277030752884,-0.04000664541656866
COL9A2,0.027312010706158827,-0.025535964671209124,0.07902628612638295,0.01904453252272649,0.02350544337304472,0.014651074360185472,0.016827487529590762,-0.023168226007264082,0.023378023888597672,0.038789335851628165,0.09955749224917033
DLL3,0.006131089089771236,0.015376303111412333,0.02866388761515976,0.06878822749151887,0.03191499751947828,-0.021070464326102673,0.06054079920032385,0.012319001669987943,0.03879537132255554,0.04330928547795481,0.05513248828720388
FGF5,,,,-0.026185000857558142,,,,,,0.07650186845832808,0.026363190312266093
LIN7C,0.03321022149875496,0.037585460130481106,-0.02810739191969389,0.07193629200062092,-0.020968843244520287,0.10891342394406578,-0.01772069077191232,0.06916020522761765,-0.0035516430391402515,0.007445549208029713,-0.003979827158012813
GDF7,-0.013864257686057032,,-0.032417758711673586,0.020155285153992522,-0.015594125742931527,,,,-0.020255505967787146,0.01899656058604456,0.03730744448605429
PSPN,-0.024979723562318718,-0.024401794674203094,0.04583895727437334,0.032635800041599834,0.0449644792529172,0.03296034140380772,0.024032981033979096,0.01895690457130831,0.015008762695466802,0.019650478254151747,0.03646626171920213
ANGPT1,-0.01000913067157951,-0.018936984131716034,-0.008813593647120605,0.13314689028556814,0.043518356603471336,0.036661701214136866,0.01194226372017134,-0.08079323871117207,-0.00181733188281313,0.11425798824559731,0.02127884406998459
PNOC,-0.029013570440731447,0.03692335403171337,-0.03207148392029204,-0.07969914637980469,0.02260610871669506,0.022712750951661552,,,-0.024013729624713463,-0.02329966768551173,-0.030891093596777396
L1CAM,-0.004807000941064864,0.05331185830917775,-0.0011058711662442408,-0.038191863906407865,-0.016346749581607953,-0.02699474867072154,-0.047464284007046206,0.026215381230519013,0.03222602764999621,0.0014550378187459718,-0.0703326789413791
APOA1,0.013840374304778752,0.018979835857034315,0.06240975249212251,-0.020606891729259863,-0.02523759531899145,0.05027169042681877,-0.015521424534642688,-0.058655958402717374,0.0041880390666156906,0.10859984321657064,0.10351520779020561
PSEN1,0.008983442481340977,0.08102641634108726,0.015094260970726506,0.008410150321186043,0.023705373558695446,0.02535424445129179,-0.026407814990684814,0.0005310425952078783,-0.029552222844465386,-0.0005908730891932592,0.007888027697348407
CALM2,-0.03516180316847859,0.055325015915168786,-0.05500174263473231,-0.14703054005784055,-0.038761403553969224,-0.03112999274529047,-0.03723487063753018,-0.096338702529081,0.016010711133391017,0.10535093477872079,0.02147043909230251
CLEC2B,-0.047412289740956806,-0.016605985331046576,-0.004782314883147726,0.15200239560818182,0.04081231996503056,-0.03636175804213534,-0.02468995550842648,0.0677490748709283,-0.048518500820612126,-0.009455550409406705,-0.018849133320787137
NTNG1,-0.036303516550618045,-0.041501695911095225,-0.05092237282956473,-0.010938746653586054,-0.03817055128716819,-0.0010731792901473988,0.0338335413872385,-0.06859709099068256,-0.0020376396436026082,0.09934725877031134,-0.005736845106191649
LRIG1,-0.013256124882516878,-0.024776232835353774,-0.031998237976202465,0.07484206063529505,0.02609275164681094,-0.015597949901791582,-0.0729527218517776,-0.06763906084850772,0.025480890486991967,0.10194654507147705,0.038746752841069085
CPAMD8,,-0.02451721663011019,-0.009618817813974445,0.040648885047426385,0.011277362150856809,8.702962432645697e-05,0.060388389889789514,,,-0.023654437493147308,-0.021554575575427108
GHRL,-0.01758531357958674,0.04467214892398797,-0.024126200740340584,-0.010306953423299278,-0.014221572910401343,0.0016575250174326016,-0.04398976543517628,-0.04304802410705283,-0.021910262336769095,0.07288135716426745,-0.01900058264604715
NPY,0.014791498263652803,0.0711148097457412,-0.04760937810453721,-0.03988275676726071,0.01455767668021316,-0.05260519145691087,0.08428713064713197,0.018915021128374926,-0.05414932242578697,0.0012359481005004076,0.026351230670568642
MMP2,-0.02983684073609632,-0.02097194133279905,0.027321375119904553,0.11502717258624791,0.024211859217950726,-0.014965096392812046,0.04036600569558497,-0.04450785614495909,-0.0608490977062048,-0.02927252912051094,0.08112251767924343
PPY,,,,,,,,,-0.03493953622593923,-0.035580086901513104,0.0291173858499585
ALKAL2,0.0173794963221806,,0.005339759535886191,-0.026858090167151915,-0.004515720846188185,-0.011276708167410849,0.06952413389766787,-0.03246498179147383,-0.006327312939081945,-0.01869622341893509,-0.0485088854669296
CSF1,-0.0017812955178083227,0.019874510620082955,0.01014714549040466,0.08237137034880072,0.04653198119684825,0.053605904675698306,0.06667983178824473,0.05574085042196615,0.01741675799189796,0.0288871927530207,0.09079658904342865
SEMA4C,-0.028557351436905902,0.01884148951737279,0.04362233143622043,0.04514167798515886,-0.019133858453173804,0.02414086000193254,0.02724163079828337,-0.04454034743603993,0.013181489675645888,0.008208205532549199,-0.0024293756232681403
BMP8A,,,,,,,,,,-0.02026242723846855,
ICAM2,-0.009701364433679216,0.04968547196446834,-0.02682250358154474,0.06888802211003907,0.021100898378257845,0.008084670830572493,0.09090220976130936,0.01163022923840484,-0.0027271920437710157,0.024153970400419035,-0.05484638805330979
SYTL3,-0.004724587587962786,-0.00710687506980817,-0.031171157640809636,-0.013973263251452862,0.013284213142451163,-0.005867408065945991,0.0842821769716177,0.01860219666096317,0.06116502200553337,0.041830638882856826,0.03545849681098903
IL1A,0.007135545616941412,-0.0028449485819157403,0.025209882035562504,0.029921308067058203,0.014435462042410979,0.059610370601364045,0.11622250531789405,-0.011273046723255771,-0.020791667665981863,0.07137042037735235,0.06698291257674563
HLA-G,,,-0.017509298147018574,,,,,0.09455744816925604,-0.016386514030052486,,
PGF,0.002618685484785486,0.021296064562603436,0.08690913390338538,0.12106943338158611,0.06321445524086647,0.039104612093835325,0.00971652770809845,0.03077436243727393,0.01589308690756059,-0.03254504257610115,-0.06403926290400751
LGALS8,0.01778466711897917,0.025143954552837144,-0.028205541108153386,-0.005311249282249039,-0.04412772169413127,0.018619019139125316,-0.06889908101878585,-0.019796388966155452,-0.0012859589429726791,0.006649492130774819,-0.044172171262033204
DKK3,-0.02054046556728787,0.043394095647575535,-0.11388140387942353,-0.07122275184470123,-0.03394785060965222,-0.048873413736745926,-0.051681890629615056,0.013958913394103966,-0.002149740531373231,0.03871175062700221,-0.0758095567595368
COL16A1,0.011089988483366153,0.01650598277243728,0.036531160920145835,0.025520438312526074,-0.012189941504577924,0.029281438484668874,0.006257698569678679,0.01937748076406935,0.007533440227502154,0.026483331180252766,0.08731427876378428
TPH1,,-0.009085485404554026,-0.018553543068635985,-0.01470156215583075,,-0.010624718694080134,,-0.06290412349216526,0.0036197745619107624,0.0503745955024842,0.08152735895227622
TNC,0.07670918991288143,-0.032426297756224784,0.045617077945186484,0.12581186658191668,0.047946412430054,0.023591215232240895,-0.030838163244414143,0.1613935798303958,0.02239899239615564,0.039553069285885006,-0.025477297533409115
TNFSF9,0.12097067549492607,0.05642138907184085,0.0005556686925457374,-0.06356600314189824,0.03692161636918084,-0.04128553493693893,,,-0.006911720284769912,0.046813606963273066,-0.01686613426790509
C4A,-0.010966478600096995,,,,,0.026801159841142286,,-0.05680603047544903,0.01570637645677388,-0.011589660339710692,
CNTN2,-0.027730573261306117,0.00865629772224779,0.015399580648945388,-0.015340627013029306,-0.0008588941458165577,0.03962371675097841,-0.0025417242247686976,-0.05939364352940054,-0.02827031488122558,0.10185439820730822,-0.0965997725184247
F7,,,-0.016113805098946634,-0.0236878433953108,,,,,0.052486945145863405,,-0.026642673476733558
LUM,-0.01616840617205831,0.005886872657782701,-0.00022958047039824898,0.06987441828842793,0.0240869779096313,0.0266004925335566,-0.0010368755803034156,0.018491710896271888,0.032710186131694914,-0.057424315722892194,-0.028211494646630326
BTC,-0.017160591260166228,-0.020562598187049287,,,0.04104688238904123,,,,-0.019601645970117175,-0.03192246119564552,0.012538495759049972
APOC1,-0.006808235515461356,0.08412976029035445,0.03727948688129987,0.1578095214919731,-0.0018861692828665453,-0.0319385027659111,0.010916752270817476,0.02853213039130113,-0.012966074000428412,0.03879850851643272,0.09503772707454161
PKM,-0.043434417793274026,-0.009090997870899724,-0.034525922469179605,0.08504500611532963,0.001396048272897788,0.062184720187766385,0.039501117610231305,0.08313718135324673,0.01811053743955707,-0.0016108415735535976,-0.010732597192104412
TNF,-0.01093521218057925,-0.006391237223441996,0.018503572243845877,0.0438101744980216,0.007475437845290534,-0.02199256429477136,0.037575375895132254,-0.03776546408760034,,0.023461010949444482,-0.02073577184523445
GNAS,-0.05618600942597919,0.003964409292498962,-0.06618224474493878,-0.07897473887378663,-0.02014768721836172,0.06945329811889253,0.020607270320788018,0.06737989736235116,0.042067752347412425,0.017319737385132816,-0.00830274081240749
BMP8B,0.0125309502054449,-0.0033435358574638936,0.06978430834175353,-0.025227030687294292,-0.013805425481977295,-0.031851968285007776,0.04277252815788829,0.07784875868743585,0.037651026859260306,-0.06792002057532265,0.014380362061667904
LIPH,,,,,,,,-0.048372862616554116,-0.03216664248814045,0.020741772768086194,0.04420401457294051
CCL28,,,0.009714846826625833,,-0.016328903226069273,0.04991808410671521,,0.11159382142785733,,0.08831525348219438,0.06888501521202951
PTPN11,0.04940512268748878,0.043447293271414555,-0.011894075382737518,0.048448886830996823,0.02955686906858189,0.058634106058505234,-0.026412293707879394,-0.0287336773467239,-0.003439717784272401,0.004871494511748311,-0.023186919479320122
ADAM12,-0.013058956591292224,0.010463605162574758,0.05264083121093879,0.10083322321533042,0.002640365039804923,0.016223721622029744,-0.022986369207046997,0.07716997103449227,-0.017536415767302506,-0.02087210143187413,0.0028575728700855198
EPO,,-0.025824926204097175,,,,0.033052263186801815,,,-0.0002440141918012383,-0.01673160843839111,
EDN3,-0.0227771816900896,-0.026456536475717496,-0.02311195242551883,-0.013513313965518487,0.01763199518256949,-0.02458507499007744,,,0.006951887273229781,-0.030401210714055344,-0.018146909854480215
CCL22,-0.013864257350328507,,,,,,,,-0.017004311420844995,-0.025854719569467943,
CCL2,0.03268014251771906,0.0007750189128960454,0.031328300102040976,0.03863001740486503,0.01853651575630014,0.006680140707296605,-0.07027441315717642,0.011675710488751816,-0.036574146900957165,-0.006011981286785665,-0.07297141909309518
DSCAM,-0.007845036702951783,0.020131525926464344,0.07287045090311205,0.06374291580604424,-0.004945804482368738,0.03453116492068696,-0.03717436166072209,-0.043805310455865644,0.015923958067959383,0.0029498114475420625,0.06107401550309694
ANG,-0.010849635872857328,-0.017955693206919917,0.06297071773906632,0.03754109258498594,-0.025045066741109446,0.10512212558865114,-0.039251664010030766,0.07712677326146568,-0.018453820002010485,0.12193290741877796,-0.002376619098512215
FBLN2,-0.025212561653913952,0.005079781208416469,-0.0031927499524463695,0.04371739845541462,0.014072155294932776,0.017008014108777638,-0.033058680043790235,0.08738979358264946,-0.014788973434824888,-0.004705107007362325,-0.018813924842136072
VTN,,0.03064190188751752,-0.01855353700161067,0.029494005124322112,-0.02177406025425482,-0.02022007604326982,-0.027690435767604125,-0.04199910765836576,-0.025093311222344303,-0.012153624179100445,-0.03361304170569132
VEGFA,0.027706096941572646,-0.05240572115987982,0.07610410465941098,0.04310623416233474,0.03929832209611613,0.06995079119518816,0.0303580135722275,0.12770005735344353,-0.02205246286586083,-0.012532633979537543,0.02912336808151842
F10,-0.01582517286303545,-0.024292980441207514,-0.03226417932654213,0.0008287882663290556,0.014300177027123327,,-0.03003665360978529,,-0.022159888024353876,0.05482892916338277,-0.009152142767448466
SERPINA1,0.020224083620037962,0.00012703359248926056,-0.006705841396202702,0.06651806149447041,0.03274559883544569,-0.03628108641911864,0.012200797358329728,0.055321166260849236,-0.0031604939806640004,0.018174355649346132,0.02090137257308773
VWF,0.028763308111200946,0.024637851813721624,-0.07199903237073163,0.12012167359605397,-0.008930031007576925,-0.03109016220345987,0.0525765883889981,-0.033264584416071295,-0.014436491000467025,-0.03466547222078744,-0.03567710448396286
GDNF,,,0.03523061458574141,,,0.07720162175056089,,,-0.01292682521915894,,
VASP,0.010343235563780964,-0.004278393654330899,0.0055969329912590815,0.019513208395884486,0.07198577794494725,0.04183424092116033,0.00023004613530022304,0.004969515903473352,0.0025444530624869283,-0.013434725589536895,-0.030385513635588206
ADAM15,0.03617646575702925,-0.0405723333105437,0.032723392616215145,0.029397459843572234,-0.018960596628086628,0.035686366849325905,-0.06394106174518095,-0.04754303142135126,0.0035855245886028467,0.025504322318211804,0.0457009951044226
WNT2,,-0.020922105717970804,-0.01760163671749275,-0.018719443458650824,0.01201594676674896,-0.022772999891148036,,-0.05356085215354026,-0.02326893484484707,0.03539580572792199,0.044900583826504636
CALCB,-0.02005797705044631,-0.03145003514692298,0.12004158454452339,-0.026185000572997223,,,,,0.053590258744453535,,-0.03194474361282115
OLFM2,0.03855372169566921,0.08242551905127939,0.0583846057927743,-0.0559965590961019,0.05795727009810096,0.007949578296700042,-0.03135620091603595,-0.03052122931952532,-0.01835647416618644,0.041840707859078966,0.03672129037071507
MFAP2,-0.03010938710920235,-0.0058852047393292495,0.06226676253968017,0.14239309328613645,0.020478353091769607,-0.019228176001244403,0.09057105137754645,0.02731904270872811,-0.023027275084793533,-0.014031092545162039,-0.03605165894662129
HLA-C,0.025264188323825255,0.02326008459680657,-0.040567035510356994,0.11575866232345594,0.029230781699460976,0.06972532475075392,0.01209419101303817,-0.07483682417599638,0.01160360749855538,0.014186759567018464,-0.01924119364576669
THBS1,0.036287691787132655,-0.02472185048529689,0.03955473896701068,0.05546502398228235,-0.018162490120774956,-0.0478568583174625,-0.06714482371035149,0.1339901262532968,0.04323196380430372,-0.06053924865024668,-0.05551204582270298
HSPA4,-0.0008181030162380309,-0.02696758558166415,0.03230124712667552,-0.02510031679184622,-0.02173824267410932,0.05785307605767617,-0.07679751741192428,0.05774619269515035,0.05841375388963313,0.06126009630412699,-0.06737557196304583
LMAN1,0.06201073593349828,-0.04749070149859458,-0.018011955356098102,0.15047052255056798,-0.003720511784865726,0.012447174918349782,-0.04310097157483107,0.06217654837871186,-0.029400882062426848,-0.03075586321597443,-0.028908286321653247
LYPD3,0.012043101616918742,-0.011781842164649853,-0.023318043066731766,0.01859328328618499,-0.02163621241025235,,0.060704836467632334,-0.03253020481955832,0.017189319013496827,0.013610003830449283,0.07005533145055219
APOE,0.03428258793263067,0.005985050762908262,-0.0048370684754638965,0.021349046164758353,-0.017192143672423246,-0.030697500955449757,-0.012132162832123072,0.06077555276620986,-0.013293433471832402,0.049859701525065775,-0.008701081354615354
SOSTDC1,,0.05779469192969145,-0.004302728387418056,0.04400923299761012,-0.03339018651374637,-0.037001958528935855,,,0.04293323893784222,0.0019351675787411084,-0.041434198392944356
ANXA1,-0.013292557682496296,-0.022885309800590573,0.01028130024641074,0.09282918294345784,0.06813379662037601,0.030264578190987976,-0.015593431036394247,-0.015513635352674969,0.03628232756372362,0.008657228658043511,0.054300901484182054
WNT2B,-0.018001050324127875,0.04037524841541687,0.008948282086845848,0.042708757418576944,-0.030740494054968964,-0.012128094501005715,-0.010066934176028362,0.00413098297823096,0.02714383289346107,0.11207553067290753,-0.010712816835819063
AMH,-0.017160593065388117,-0.03233151292889115,0.04373751107917394,-0.00035418293775674344,-0.01836613430384034,0.03628328169353813,,,-0.0562709016678425,0.056418314598950865,-0.038747745540679654
GDF10,0.09587586927409196,0.005274760448982926,-0.028474930472331406,-0.012322851012658495,0.003934404339812539,0.03635918111303572,-0.051619397628616864,0.07811307406527425,0.013660603895951733,-0.024277283295185623,-0.033431082265214664
EFNB3,-0.009898701074814501,-0.022030589756489437,-0.04043928967387333,-0.035256098024105745,0.010222208989168508,-0.017293110783621023,0.051978253990995274,-0.023159056961488157,-0.020387692591999785,0.021540589348427733,0.037389416403526166
LTB,-0.020975360390913297,0.01563371333424113,-0.019301523280373926,-0.0032262288812982976,-0.036856617995548895,0.034513665881523735,0.020013825138380667,0.06968095111577666,-0.004625247936700667,0.002170526583207383,-0.024584562144691527
ANGPT2,0.013665799932006542,-0.0037886263943308716,0.008728431199644749,0.12385119355342009,0.03941899664425224,0.03607255927672894,-0.042600120701965755,0.061016866284818914,0.007665083409926383,-0.056676045637021485,-0.02803459210521942
NRTN,,,,,,,,,-0.01725569275319605,,
ADAM17,0.03919854812151962,-0.03439872342946985,0.0545548388526896,0.09167548048109732,0.010814820897402903,0.03839334945207401,-0.07278117247978776,-0.01387481488365716,-0.0054125801331278995,0.04484056678464107,-0.017574481241135257
LRPAP1,0.013780775932531273,-0.03265994117561431,0.0054435200184505955,0.08182311837718637,0.04283235450967073,0.02914527031388245,0.032757655153477123,-0.04898199607927098,-0.01896473766962036,0.04321795624979889,0.012373029269628017
NID1,0.024769536027910405,-0.015537903418889137,0.0028208202804051686,0.10893021955945591,0.0362423476221113,-0.008537210218446547,0.025727881243029153,-0.011844598048189044,0.008006784989570397,-0.03587180918627428,-0.0028743810373802795
MST1,0.039634275307931593,0.0016812398378241106,-0.014919582644135567,0.1420970024385421,-0.013158358283228531,0.019451678555958262,-0.0069110493363978625,-0.01607200580543014,0.06261711102932668,-0.016133468973860695,0.06883986106661077
IL13,,,,0.07619156139354664,,-0.02853914191315402,,0.09190465674870425,,,
DCN,0.033670546863758484,0.008394311797531114,-0.06776460911135676,0.11335593860734526,0.021758493825839307,0.004423115325920832,-0.03057111347752821,0.025429935046060458,0.0014444112608978919,-0.06376574428219359,0.0021993589319377225
IGFL2,,,,,,,,,,-0.044207708656618244,
COL7A1,-0.018571664436934778,-0.02924361550571294,0.002040538093036593,0.05946769682760711,0.002766606352912079,-0.02549817372225256,0.016680028803640275,-0.05925740044715271,0.06405969616336064,0.01910976530410283,0.05962423423111256
CALR,-0.02645216589586332,-0.061850896766424926,0.07175405855731555,0.08070784338904492,0.01047330122343164,0.05826083305551289,-0.011976854181167576,0.09217971832233848,-0.018888460697666316,-0.03733689686906271,-0.005068921115368119
PIGA,-0.026847055292785547,0.04580998839792553,0.02069078266012194,0.060146813059359726,-0.019442862229033384,0.02242604283088803,0.08942088481779846,-0.03862308705404483,-0.00024207617436052537,0.021461926680733826,-0.01963789476381168
CD200,-0.05476096687760131,0.0464412969534782,-0.06846167175247292,-0.08716790000077086,0.01605633685762534,-0.024495531941041516,0.056297120448001226,-0.03136318110857719,0.017451896091479194,-0.003624376652370293,-0.03186649591905659
GRP,-0.012203963390808783,,-0.02510294551560819,,0.0023562591250339674,-0.02458507869031461,0.057824162572431746,,-0.018926674500977916,-0.019853132809362604,-0.03098575544533406
CDH1,0.0611952204757874,,-0.004130849462212362,0.0643351874576759,,0.03998944392478037,0.08569113777612032,-0.039756338572779125,0.0019147150781858374,-0.03366496234850068,0.1371370086278478
LPL,0.0022805112288623672,-0.02000374753691082,0.04183996178792721,0.13989406866301088,0.01849472254026563,0.02298135488259246,-0.010377632425526605,0.0789008280346207,0.0329608441845283,0.04214678380246531,0.1729519200596097
SEMA5A,0.02419679578210033,-0.05107049994741083,0.07496793333930306,0.1053277879783037,-0.006163656229696001,-0.003235238414700864,0.015421793794516097,-0.02505173985723399,0.00836155942589352,0.04246214444321588,0.08477009261869434
SEMA7A,-0.017592130252316634,-0.035109728318663484,-0.011852459565905917,-0.010505623579343353,0.05929929679212805,-0.015838111612208657,-0.010934368333072006,0.062012885599382964,-0.013516351643199951,-0.01199060090121042,0.0016734348974562668
SEMA4G,-0.019870132269382897,0.051562937319784875,0.0008394076196813317,0.0655159621644739,-0.011245153947571826,0.012997932799510347,-0.05276089173491123,0.03253605403036892,0.025046668037576932,-0.011080370915121745,0.04473030870535912
SEMA3B,0.01166654026083334,-0.04160072773846635,0.004667443289072171,0.018169842143286763,-0.021703649767199067,-0.020641908430555484,0.0003104347500426164,0.018313143673223915,0.05104191531982541,0.06607961141042448,-0.012771240277999146
RPH3A,0.0021548327106200547,0.049450515837658235,-0.01390309189354776,-0.027186988582911523,-0.04034551044754167,-0.0468558158996516,0.08417935793321087,-0.0859854871243142,0.010596034017639049,-0.04023419163018954,-0.045290032523167406
JAG2,0.020148873888561004,-0.023573248764900034,-0.014134018595303817,0.00247331662348824,0.0022734227616936164,-0.00590780091983241,0.010984234577914295,0.04622068197249562,-0.022519501216622988,-0.03430227599472587,0.02276429460917756
CGN,-0.01661599775152582,-0.029854122764367434,0.029286192087884813,0.005083683979007253,-0.01720542464775855,0.06343428511884357,-0.016917958542516022,0.008681450155274384,-0.025312469827012473,0.101023573974068,0.10147931789220146
GDF15,0.0473091930429351,-0.0027656024621555537,0.03196117767151273,0.13187715582130663,,0.014319528559790977,0.025465532631021918,0.05261888539225882,0.034932696490982434,0.010046431231262181,0.09809078334345979
SEMA4F,-0.019818959253762803,0.07722271875235442,-0.014856749535789863,-0.07413516935942636,0.0042942189427474815,-0.015523287675722771,0.06019705343281596,-0.07644175991382189,0.022371085058493313,0.04236760858561237,0.0316565089305263
NXPH1,-0.021243942951490635,0.0485359123408485,0.04485921215167143,0.04374122582862176,0.041185596480441,0.02185593270616426,0.029932491051251175,0.028722070913225383,0.02844529863666083,0.1199899274996346,0.07138453383977289
ARF1,-0.001870454113769021,0.003480719762130697,-0.011113197665147083,-0.0658410378954799,0.006320638074212557,-0.06343749747323556,-0.06390347620551723,0.0228072433954831,0.024011658072731208,-0.017780085465338206,-0.038452853224828526
DSC3,,,,,,,,,,-0.016731613517095532,
