,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,-0.016235759203646935,-0.03158205187724493,,-0.03632995903447623,0.00854713090573818,,-0.08304125021125104,0.0033418479287444626,,,,-0.025529202679151992,0.04891106731845766,0.03751002309721735,-0.026719895143504094,,-0.03499925844616555,,
PDAP1,-0.040992723899553996,0.01948018707660571,-0.017268178180023287,0.04636581784986534,0.03699748929636773,-0.0905996380814227,-0.11927606253887,-0.22041793224273123,-0.0013334141150481854,-0.02622827355909296,0.017965737589166097,-0.2332320976751581,-0.020842913021769178,0.002204868594434216,-0.02065834672091663,-0.02613919132070142,-0.13702493344302125,0.05610700192195441,-0.031514345307621906,0.0908924219274317
QDPR,0.14432357241936616,0.03752053589561607,0.06508810143537921,0.039800123752148,0.038482975643658955,0.18606937054048608,0.11402180677764857,0.05942911588044328,0.1538890406545971,-0.0426601516407028,-0.28969948100988685,0.04244389034300821,-0.0032862812651489473,-0.013218488031376442,-0.03259751418352428,-0.004991618303252926,0.014084753191677636,0.09362292687172243,0.25913257221005237,-0.08896171370309562
POMC,0.16034761899413952,0.006758830846109929,-0.033546546456601434,,-0.019279315571099825,0.06507769871637871,0.06161852057160785,0.04905313233980108,-0.03540745428616458,-0.004781449343444358,-0.11343033532373237,0.11126556032247564,-0.03193163845437868,0.035229761874123994,0.030981574204758423,-0.026222582477457977,,0.0413045989389807,-0.030724661206313238,-0.0317148169931802
CCL18,0.07112280806006693,-0.03635038316564143,,,,,,,,,-0.13259198670386474,,-0.0010497487826332797,0.001471330842471412,,-0.016765832665995434,,,,
CCL17,,,,,-0.0396713503848011,,,,0.055130529460813135,-0.01683483812510876,,-0.038585598540353296,-0.018111733652715473,-0.03434713071335404,0.07637338624432806,,,0.05073338438504441,,
VEGFD,0.07131611707890465,-0.032131785112369755,-0.0002290684157734868,,-0.023406778900188427,-0.021836122704101943,,-0.047697512990672604,-0.024211832932814453,0.03473899689363951,0.017162639616411304,-0.003973135693805212,,0.011914487450046522,0.009198016963224672,,,,,
TNFSF13,,0.06358062788987849,,,-0.005141750487437815,,-0.024835658049366605,,,,,,-0.008437579137343242,0.01897386301662451,0.03250800552394681,-0.030004651411040917,,0.04445173602289122,0.004781036704083639,
WNT5A,0.04402926214218236,0.04444202222532877,-0.0020757267623975886,0.041991028285602285,0.024261843092118526,-0.0850052856396392,-0.25738559060961896,-0.2484859815605098,0.03376681813045379,-0.007531615007860929,0.1917668562101433,-0.049695112557778,-0.003202731415304161,0.009549413675063735,0.0341742999236453,0.015412073883173382,0.055726972269018286,0.005141760843692005,-0.18901628245982985,0.041999282142494376
CXCL8,-0.0916709239790105,-0.017486926773088263,-0.0033064057297171124,-0.08268607356859366,-0.038611858302323616,-0.08112176802979043,0.018014252733843116,-0.08343293993562245,-0.0662748074530539,0.004090113488625942,-0.1266574245489231,-0.0934159388185187,0.01703344484947918,-0.03957998702711156,0.03329055976091869,2.639833963491799e-05,-0.0016621616995066018,-0.0032318148452968255,-0.1744376778380794,-0.0485039946485243
GRN,-0.03656376267927615,-0.02519022442158904,-0.011175709173310521,0.07812596023169487,-0.00585489932774771,-0.08921790717927826,-0.19806487257692382,-0.30999879963241894,0.024348641424509664,-0.06358290442784802,-0.19902435867668133,0.03337002213022172,-0.03053111826327618,0.005362387035495885,0.04887436777859666,0.011665945590581138,0.05396489948773883,0.0086024619092075,0.04476486934074542,0.03718094241310141
MIA,0.03239149178620593,-0.023841467351950568,0.004737785851443747,-0.04177577855243112,-0.022257645748952462,-0.0065237426159320076,-0.0496598943437757,-0.06644261219621204,-0.019488731369828472,-0.016300309406459827,,-0.049777842243646245,0.030270906754638862,0.0016869314262392245,-0.027902816051042598,0.07212440978466789,,0.04366219343252603,-0.07196418395706108,
COL4A4,-0.07055261141321398,0.04043157492766584,-0.020539560400516257,0.03654383704967478,0.06170834543906215,-0.06174676122482934,-0.07530832861037173,0.005590361786174265,-0.03808972356187352,0.022784685414585556,,-0.0549383911192334,-0.0013726117985200731,0.09201337207283733,-0.016082156013233914,-0.0467497395652805,,-0.021118863498800957,-0.1067256305277288,
TAC1,0.20938516065135684,0.08413770666193579,0.04713424538744942,0.08022830074670209,0.13118678367323106,0.312984900585425,0.3336579961313231,0.42729077937781085,0.1325117661864622,0.07160605111679351,0.19408102862104604,0.37266767856136557,,,,-0.013673371205988504,-0.04077842719777918,0.1287274085226206,0.18418770480231472,0.15991731015053992
RARRES2,0.09029922947282379,0.004804373576481763,0.012914982915015139,0.035418749238876446,0.06444679142313828,-0.1739276285611345,-0.18702015870828984,-0.3148246689916687,0.12064591517046107,-0.029641039859491666,-0.10508416007185019,-0.19105389168276174,-0.008735930976294935,0.01931137561653535,-0.022123166572559635,0.015335446798559573,-0.0365433344602635,-0.005529471801961456,-0.2650075180121247,-0.016412905090176188
FGF7,-0.015360555253939125,,-0.0010938854788255393,-0.04343733937436578,0.009789015568528292,0.12210739327857538,0.03666216081136879,-0.053273668513662935,0.0525293839023184,0.007094966872786712,-0.039663895198320004,-0.04299855523854365,-0.05917192985717221,0.06064240228587598,0.04514537253989556,0.05073141750109591,0.07827112306760439,0.07584262281877975,0.0785417854479204,-0.029684153363689226
EFNA2,,,,,,,,,,,,,,-0.022613944881680437,,,,,,
HBEGF,-0.04568855103026471,-0.05401435692533496,-0.0005816805651316289,0.026579356548413965,-0.0017971613375409208,-0.11191178941088994,-0.21265910222623227,-0.15081833487847324,-0.12896043426509057,-0.0377738994009049,-0.11688476903824573,-0.08782821576863904,-0.06100380068107992,0.016258487297224934,-0.04780413367473539,-0.007832759385888878,0.024640965732578738,0.002334617208140318,-0.12908661130975385,0.04526848196021579
CSF3,-0.05207612352369441,,,-0.036018573104152296,-0.02201629408738692,-0.008601225942820695,,0.011464144596679755,,,,,0.04394673435896217,-0.05654598141366755,,0.054724747873272486,-0.030772444523589956,-0.024004917030650427,-0.08901224418519736,
PI3,-0.05762309647306479,-0.06434231608790394,,-0.0599463596399264,-0.03586609192140555,-0.07379928886371893,,-0.011531131508998618,,,,,0.024417559586970283,0.007375266461024633,0.001972174352587522,0.04958538387379454,,-0.05215470985572786,-0.15654594832826563,
PCSK1N,0.2299610823058485,0.06685616041152473,0.03801733322248976,0.0709754671661673,0.027029853213472236,0.0017108984327457463,0.24835376622539018,0.22420635297569913,-0.08911151610797206,0.13324645047922387,0.37023213386104337,0.330749708940419,0.019154760346574814,-0.023644698191130784,0.013151674734388344,0.02522223390494564,-0.011480850660790581,0.07769533422528165,0.25835766065833143,0.14777403635236738
NTS,,,,,,-0.04194706137728213,-0.0016754744815899432,-0.040502541191256125,-0.04009049113547768,-0.09454060232644113,0.04279156454702521,,-0.04225278924979541,0.03386119669318452,,-0.04341711573176429,,0.06054631672530547,,
SFRP1,0.0412023407518533,0.013587785881771907,0.027459698502356984,,0.0020085503240925636,0.12123096373502239,-0.08642670293268674,-0.06184707226550287,0.00946931893548986,0.06513870366511741,-0.13814057547817393,-0.005884211726845218,-0.037974613689288776,-0.019548730988909576,-0.030428714135989587,-0.06291810981736194,-0.06348022069159366,0.0014498981845526586,-0.015019702008025028,0.07759825057962466
CXCL13,,,-0.038977362993880514,-0.026153745891756824,,0.01531674644464487,,,,,,,0.0029026140298227046,0.025677172828167946,,-0.004192357534816245,,,-0.025372309509499657,
MICA,-0.05378429513591592,0.0008857230392664306,0.03766518855696664,0.036311714016170275,0.03245932727236938,-0.0023041856843028846,-5.697266352006802e-05,-0.12598151396414795,-0.011911504738275082,-0.021090743620064287,-0.027635126425606997,-0.14358669683229103,0.008069220621093073,0.04005267423589598,0.01207726127579837,-0.037458076962753294,-0.02307431522019666,0.035920383453960134,-0.037152548883828525,0.05310323320219212
TG,0.016342488833180267,0.022441376871640675,0.01403993660495471,,-0.0373548389638285,0.032850298637484,0.05880323926563993,0.0582124087926677,0.046182905385725254,0.08716037302343216,,-0.03421990803691156,-0.024065965831526696,0.013199478811518985,,0.031066088544757533,,0.07806423821631098,0.07632578942233885,
ADA,-0.04995962945995279,-0.04015735178466267,-0.023239714873743274,0.007544311276997568,0.014897464289122442,-0.041100379249719876,-0.0396557565764448,-0.1982965062451261,-0.06688226680790367,0.012450221304217784,-0.10351407211582195,-0.0970240587292404,-0.014380986201979454,0.008326783241525845,0.07699107117509497,0.04806992778722734,0.045658213307878205,-0.009054291620481573,0.04800893691054507,0.018560890834811664
LAMC3,0.07137891617974913,-0.01001657476552999,0.044111608870070505,0.09434799818267135,0.0026100109966094645,0.02352331988488369,-0.13953830177962523,-0.12052345229023775,-0.051731822263267085,-0.028656814256184215,0.012301004659991246,0.009672801132322426,0.00727771912634916,-0.016603430126693203,-0.03257172813730184,-0.03782699877739109,-0.012149245918296317,0.001112534737783213,0.09778143814799672,-0.001743860031787283
CCL7,,-0.016604120161433897,,,-0.006068910282257598,-0.02548272673651327,,,,,,,0.08438521546435282,,,,,0.009583533366091955,-0.11457647719145811,
NGF,0.06694985762164395,0.015291174993889278,,,0.04279117004979981,0.0823110740753796,0.027028172731815667,,,,0.1190854368062841,,-0.017777138035976133,-0.022309975417098084,,0.011274468567331728,,-0.06962740208747319,-0.03518576099389344,
TNFSF15,-0.05028582362172265,,,,0.018355640407586842,0.016661801247206627,-0.01887345945788317,,,,,,0.006477093551070188,,,-0.023787753122025822,,0.007220289201684847,-0.06431717360846181,
HMGB1,0.16095598200075387,0.10042280797041997,9.896309673531675e-05,0.09974662841912822,-0.0009526357386913292,-0.029262906860596086,-0.1652689274848143,-0.29542683422460597,0.04149221941547475,-0.009068804797559605,-0.12365803465110195,-0.01984328805929496,0.055999223297205636,0.06921180665974258,-0.0314944744095277,-0.0669283088150169,0.03010759878294672,-0.009418284598326127,0.09823536620025301,-0.12483248977235673
ITGB3BP,-0.1032618420201588,0.037016635032247225,0.029304529845814598,-0.015559088880250711,0.04391895625842332,0.028860593041094364,-0.24140460738472555,-0.20100075947896745,-0.02264288691880615,-0.04210936023508828,-0.04267017412968672,-0.18994502821567477,0.06503948817461215,0.058577642732177554,0.04240407811648284,0.07241004735681043,0.11446864688815975,0.056557657736468654,-0.08286396884850519,0.028500033403793666
AANAT,0.028998261225934113,0.015028460924768686,,,-0.027364412544948105,-0.01784985596792699,,0.03908226361581199,-0.033217359609353694,-0.06568930019102023,0.003724759507341219,0.0053596486728037795,-0.02381409981560961,0.0510176538677759,0.07447290490782021,,,0.07039735005585766,-0.00926820286434379,
RELN,0.10509443654865147,0.005490199512516874,0.020706135743829908,-0.01409698602331434,0.04804717550618143,0.057515843380830864,0.05900700186365188,0.22829780986513848,0.04809964251599514,0.06973558070540936,0.05244976058757132,0.14266298035338987,,,0.035719675066845494,0.02264218230220548,0.16218241771882724,,0.01935258297737849,0.12450816383915488
IL15,-0.024822854658745095,-0.048178648920419995,-0.012794947781906154,,0.014108387987919664,-0.050956368742768876,0.03978510186979698,-0.0831788837076446,6.140340360164384e-05,-0.01665063353927205,-0.07229978165633351,0.017573814195081132,0.016372622627494494,0.031612167459413316,0.07949063587634982,0.038288641216445186,-0.07138765281667274,0.04066024358164306,-0.04335537258455047,
UTS2,,,,,,,,-0.11461515564651276,,,,,0.12815177754772986,,,,,,,
BSG,-0.15038035174539838,0.06242478351331049,0.0808472753201331,0.06791262721204594,-0.01977867182266434,-0.0956389857465628,-0.004969872885393837,0.1716652361839828,-0.15307946690901117,0.024328190446577677,0.26434458940560274,-0.25069722608506506,0.04750809411842669,0.005895326332365507,0.05565935469101583,0.03497023131266563,-0.07610896288014207,0.05477237227582169,-0.01812971475177674,0.03349175393551658
ADAMTS3,-0.07465969082126163,0.03991628524953848,0.04456518981514178,,0.003487510408809072,0.00439881321818703,0.09148382182070948,-0.2641534624070688,-0.00868979175750469,0.00524246469434168,0.09437061922887212,-0.03445019345386959,0.011969351971865176,0.0035651724229122,-0.016589140858479873,-0.0015108814166301778,-0.018676265559675144,0.08165905324781493,-0.026973564168757506,
CD34,0.11157445201609388,0.014422177762596612,-0.02643126967180275,0.05881524064156696,-0.0169311885199368,0.0940217606945028,-0.07586157624561017,-0.1501118234477953,-0.010205195857171093,0.026382815104427842,-0.02016997949993913,0.01323427242991157,-0.0064133269929611625,0.07768837210185967,0.056859499229038026,0.04540241029850179,-0.022650037793013274,0.04065471300598794,0.019767606034172176,-0.03243588569172752
CCL23,,,,,,,,-0.04704377938912926,,,,,,,,,,,,
PLAT,-0.0217776744797985,0.026978924984107037,-0.03971810875442576,0.016265229107180364,-0.024042692334254392,0.015259614813506489,-0.36142457434690084,-0.24873689232433918,-0.17430736512415637,0.0019808209720527914,-0.00848253907834337,-0.19120865613907398,0.002564088582093392,-0.054821271634689604,0.09413939442463988,-0.02391924100968998,0.04886435791560978,0.0417092980137358,0.057346348085842144,-0.01027047275452313
NTF3,,,,,,,,,,-0.023929434550481708,,,0.027205163131553918,-0.02645143110623393,,-0.025875034184799243,,,,
LTA,,,-0.031582055118129136,,-0.03461478503153675,,,,-0.007533621328773593,,,-0.04800398385569583,,,,,,0.024981887694466545,,
CKLF,-0.006578974456577264,-0.022085941871214727,-0.021293484799683432,0.06594704921929358,0.02612631042967054,-0.058366322774564904,-0.2937688243649639,-0.27748641316125844,0.003651405381440166,-0.006097066832162944,-0.08564485316953761,-0.21979238695240041,0.11469397945788884,0.08203174960380255,0.011660629910289868,0.0545640709217536,0.027011356623639224,0.023770068118731995,0.01599673692197373,0.010078367468587692
CD24,-0.04690683877261654,0.0775865149772792,-0.0374321432585374,0.006552118287233412,-0.02963525319508219,-0.015776465285969384,-0.14756973024694992,-0.01370139597363076,0.08478830739262715,-0.1825835784407035,-0.030388344207912806,-0.008180967951440049,0.045480113915043724,0.021273739390475964,-0.04167682199320862,0.020324384371933894,0.053379256029585376,0.05413758156488664,-0.07946659678072496,0.0017591628124425716
HSP90AA1,0.07323601129544648,0.040233582097503946,-0.02709886603970094,-0.10178267124762032,-0.029971293241617805,0.21423465170786843,0.3945413357616223,0.3448609144823422,-0.0025616677324646242,-0.05329191073071545,0.31467885196775863,0.35564131730672743,-0.037140000140146505,-0.02824461492863048,0.04777497356906287,-0.015987740370241088,0.09014482877126886,-0.05805308861752863,0.13599033230633958,-0.006952778039671549
BMP4,0.11323437038695212,-0.04103197471088931,0.05294186853909053,-0.04710396427605852,-0.03249329861980827,-0.03823655841202871,-0.1882174258472664,0.06583062733279671,0.07022545918084573,0.029285143699753605,0.06524221244444438,-0.02297993718683813,0.053184417039508304,0.009815802941551977,-0.04081172583678068,-0.02357421289286941,,0.09134169324610159,0.028493385481564035,
SCGB3A1,,0.028011651827495168,,-0.03850029275731191,,-0.03883616327576948,-0.01586518601252742,,,0.040915644088747656,-0.003598950925172272,0.07414661749719707,0.10113201994778422,-0.013862123976151075,,0.038057922942243645,,-0.0020247380060998996,0.029712154912558242,
IGFBP4,-0.008229769687782922,-0.03751780796952955,-0.03164443758111357,0.01213486275515815,-0.08009132883694083,-0.044190496787621845,-0.2698789058235136,-0.15994025537805726,-0.08486108968356738,0.0003011660993403353,-0.12236272044323522,-0.11724670507866497,0.005353163809109525,-0.0003165712092407481,0.06920506589235983,-0.019999278348500505,-0.05319239099386192,-0.003505030836411592,0.09384211035083054,0.16468440156399441
RSPO4,-0.04965488435545074,,-0.001677512307906951,,-0.021871738264207612,-0.03847294151361055,,,-0.03983041263986059,0.021044504850034916,,-0.006589604100853381,,,,0.00041599356529589367,,0.05011414271059486,-0.010706325157496087,
LEFTY2,-0.05309840332865669,0.011511137380672807,0.0852966660501738,0.032607792438798015,-0.02023027975305074,-0.0034746797195117493,-0.09943622273863725,-0.16185738431618235,-0.05516861208222043,0.031024926475527754,-0.04267032047297993,-0.03631464618445207,0.05396122609255629,0.005531666011467049,0.11313078883612758,-0.008685011123600931,0.014400883232809981,0.030562173266707297,0.016860701601456224,
PF4,,0.036586728108183086,0.04206975110910408,,0.0623499721264112,,,,,,,,,-0.020727246120400198,,,,-0.000826198243218058,0.004934140506237419,
ANGPTL2,-0.02102202039776126,0.003040584650136993,-0.023727476969157505,0.029448250035262524,0.009353390259700079,-0.025930067911086027,-0.3927917296283161,-0.22587334502325046,0.011982063476191901,-0.07012158788570252,-0.19445885372983895,-0.2851987075063442,0.009803978691258427,-0.003046501196018191,-0.01487000047251121,-0.05340453558488332,-0.08238871726342452,0.08744227495778373,0.0008484812256645563,-0.07705362505239077
LRIG2,-0.05642556544597474,-0.0015638744106387951,0.012125413042688701,0.047798231015896815,0.030316582943068333,-0.001005857999494966,-0.08912296403270294,-0.07400204152435651,0.0027418774684143236,-0.03770241364024466,0.13727432601956124,-0.018140547598169816,-0.07693055621852701,0.04016393863959302,0.01949505349928106,-0.020719477374858013,0.0101906789292735,0.09061525744631338,0.0017926332311436176,-0.04381356808417013
ICOSLG,-0.0703335462498101,-0.01522243283348381,-0.056707650925693354,0.047341635041695675,0.015620492856212172,-0.038815549487248725,-0.11926140246959566,-0.1503635885581643,-0.007654940178121603,-0.0022626246254003747,-0.0690548471592443,-0.13391564083027052,0.049744011523004165,-0.001277293498189006,0.001896825221085547,0.009683969843469085,-0.027134333096245078,0.052838562059691986,0.009364963982710407,-0.03899327118636776
WIF1,0.278365832980577,0.05320481160070675,,-0.04562965328603814,,0.08730968706256614,0.3482379470256567,0.4664231267870883,0.04007349920295133,0.01653547779062876,0.18259363020278938,0.38783549814482915,,,,-0.005273518985448791,0.006436651592367054,,0.048039699633868,0.12799152936647593
NPPC,-0.0197892242349671,0.008256236276439396,,-0.0029631880765848646,0.019027710573089277,0.12442159401903907,0.06002531371502009,0.08550754818047017,0.1093199912085038,0.020923768648737993,0.08533808068057863,-0.19637065408498983,0.04486325913199227,-0.03921733921449257,-0.027786332186153746,0.024685343473599596,0.02980127392009701,,0.06227491925040415,0.051439721904512514
LYZ,0.05957964325097977,-0.011684814876382399,-0.001603338808330419,0.11119211711559109,-0.06485799886974074,-0.08682919858401539,0.010202445588676431,-0.15974331720919038,0.031163214780379728,-0.03981569130969353,-0.2726843369204309,-0.07828778484290169,0.018370210735130392,0.03500071478580478,0.007278671285251828,-0.05525539449494955,-0.042485075356952964,-0.0007298334823677207,0.05589112481950591,-0.01739471755246832
EREG,,,,-0.025207384925584858,,-0.02386493258294275,,,,,-0.003225494136500988,,-0.0073157948719964954,-0.034593442464930735,,0.08587184395098353,,-0.007051156798699448,-0.03590249374469957,
SPTAN1,0.12133153322070997,0.10349897079196865,0.005090824708722299,0.06438212996035725,0.049093303600659104,0.11771492752223175,0.24311501978987674,0.20981530675803722,0.08936932022735737,-0.04711060243089354,0.2950788657770184,0.2337423225376833,0.02216943642815141,-0.05562629000305206,0.03912746921391386,-0.011258743789115323,0.0432957960260137,0.06392227574001826,0.21503890222171812,0.08403117926461193
PTH2,,,,,,,,,,,,,,,,0.03501224347476697,,,,
LIPC,-0.02801878375374032,0.03463867011625898,0.03865075649254403,,-0.042345367997146645,0.01962706259375498,0.11234764847229364,-0.07528350229588655,0.0011535380907319642,,-0.10816753473866052,-0.06509616162703523,,,-0.03323316340315007,,,0.08290537891944763,0.023367955270444586,
COL8A1,-0.14548926364836925,-0.11452396541069687,0.0001456295393613588,-0.0223894777924065,-0.033269373874414365,-0.14266343691711866,-0.22786567739643832,-0.10751785752897677,-0.03997227984727641,-0.0418846209496478,-0.1460335372621739,-0.21896133196675882,-0.01691833776611216,0.034233605727507374,0.04558394644538744,0.04348940088793795,-0.01981267528035969,0.05899735520754097,-0.08404540585481596,
GSTM2,-0.05495691677040178,-0.013462552681094343,0.040968349926806875,0.054082216933819656,0.0017916613324359572,-0.015955526861024107,0.018943211544899204,-0.08016180442931138,-0.028677498194562757,-0.024524713041665785,0.07254034630696521,-0.07516205409804201,-0.05838068750881664,0.04599432717254619,0.026283959149520073,-0.025260495162017924,-0.03048704928511536,-0.0031818986446148917,-0.035458687674561944,
SPX,0.05266138912236255,0.011935275848613128,0.06610611728617788,,0.03940371643185818,0.2054234187453886,0.09937090393472693,0.17950491536623953,0.021060822928530575,-0.06961116775718075,0.09223907084895112,0.2773941750990129,-0.027369155986901865,-0.025735525385790235,-0.054851791576678,0.02171845829385955,0.009375179168601231,0.07441141864980072,0.013625418762845131,0.017507675107453463
MFGE8,-0.12332586660486977,-0.05296145895210246,-0.014745230220005292,-0.011036482277628133,0.011614701968886528,0.11175420723525394,-0.08948819652688193,-0.06755974579891952,-0.042230768038738285,-0.02923498127911916,0.1297876785147943,-0.13867861058238617,-0.049601289976071536,0.04410083089686936,0.031892926218964696,-0.0015006939731383516,-0.08940302700189466,-0.012763700221552626,-0.05152298930755427,0.09356241004674415
TGFA,-0.193315939078408,0.13989508897982808,-0.03671948439488771,-0.016213081784296528,-0.02095496877680935,-0.07327907326209615,-0.13835176892054116,-0.2260743990912117,-0.09625726149336734,-0.04117989027319795,-0.12415012982251228,-0.14126119158747655,-0.020126726096927058,0.000603650488963796,-0.030618631464428954,0.028345531941107005,-0.04812925097957845,0.08264358561168512,-0.07273747599315593,-0.10051076831816437
SLIT2,0.24703305565505063,-0.04416097111213999,0.033553640841007,0.046518540012059115,-0.04598481588929762,0.08536843185471908,0.10805603578704502,0.15481612415288715,0.10751439009365332,-0.0393083978083562,0.20413572315171122,0.39067810343664683,0.07115972103473772,0.08370144803789274,0.05332598124539182,0.008737670953391764,0.0350987302246877,0.03484499489095666,0.006678485808322626,0.12888135953006186
PLTP,-0.0470576959072712,-0.004357008657678341,-0.0007063289509462988,0.10876824895306503,-0.016582874107865426,-0.10204409193307747,-0.23896161518575118,-0.3204512685022921,0.07393349106093926,-0.09557091399421136,-0.29484241927917937,-0.023670072258063123,-7.665936229973488e-05,0.05146705291288888,0.046345859083444074,0.0339620432339693,0.009126445197170303,0.009822158553433663,-0.014237804185528533,-0.003807318496470408
APOD,0.12191519486012672,0.09353430451943126,0.02778007697625873,0.11985039814584536,0.022954944574424995,-0.0652372209216506,-0.1093531859932551,-0.36229027976308203,0.06115520505449037,-0.02994139544052693,-0.23160500281573035,0.1513127075164469,-0.031771909691043945,-0.042145066539062824,-0.0013965532359816075,-0.07542230810086173,0.03821788540107397,-0.05981321210623389,0.1272281769956733,-0.1528075212942056
B2M,0.053595527218686025,-0.027361042043415423,0.01858584997172991,0.07575886067537335,0.011998867388303892,-0.05511215359426449,-0.46602042972913255,-0.38549573305267687,0.036066423112547555,-0.13709271688354366,-0.34316017483324185,-0.3538517578198789,0.041040761722938336,0.07327998014072373,0.060435706443195646,0.01737769895456537,-0.10986409754972089,-0.010435784476370764,0.10332754245671029,-0.17220242437899239
OMG,0.1474097136778519,0.13730623660140456,0.01535094048428607,0.0828153481384001,0.047850402260592444,0.05037379645540934,0.040542035371505,-0.017570224028567467,0.15797866248814485,0.055554788747724036,-0.009008554593645359,0.261690494451748,0.00819165594452105,-0.021459892754048897,-0.024126473544784578,-0.0038167311523274214,0.046546836878794,0.13308909929050078,0.23277429700704463,-0.09951103310303304
CXCL3,-0.08281374368142262,-0.07138999055920067,-0.012568614573329376,-0.06781801430252117,-0.027071653745143573,-0.049981588049110924,,-0.0485299526465245,-0.12923736280765113,-0.0031141196676001447,-0.009840516503354543,-0.034571561244207,0.00798807306933594,0.03348006296536859,0.07047867206122746,0.021598761372975485,0.10066607002178199,-0.023286401357314104,-0.1579402960899571,
CXCL10,0.049662627307892206,0.0335100428160096,-0.052399164908230766,,0.07198232918682798,0.05585785898914716,-0.01978860202578684,-0.2195643134034533,0.009357701647230078,-0.007623914109705482,-0.11471302425023673,-0.05493839458998694,-0.028031019090876973,-0.013044454780899897,0.08636170145143485,-0.0033939990207947674,,0.02394081441401969,0.010245060018793595,
RSPO3,,-0.024525934115455676,,0.06294956513289855,-0.005485903437726042,0.16147038295755325,0.12475391299896514,0.1328129407167504,0.08353897184510892,0.00708837454188113,0.03136062414780399,0.0897198410405478,-0.03967010409428094,-0.026196199510486334,,0.03711678172722098,-0.02049466164783693,0.1048336287784894,0.11863190533513633,0.07335913654738675
CORT,0.004396344286479246,-0.0015317396671258158,-0.010754491642587233,0.17043037607431338,0.03794069330596275,0.134851999887412,0.05554722622815747,0.21240539845988324,0.00521623443692065,-0.0011550897772853682,0.03891301973064347,0.025639300987844362,-0.030952841598074522,-0.021690009579832945,,0.039788582663997735,-0.01279988173494071,,,0.0490417767010428
