,ZH881T1,ZH916T1
IGFL3,,0.03196564743579559
BMP1,-0.04953403713407793,0.05746499919343949
NDP,0.010107238222900971,0.055476533480404586
TNFSF18,,0.08783661815748621
RTN4,0.1268004991846775,0.010975945879245634
HEBP1,-0.03956780005029216,0.03663596181340332
WNT7B,0.05943900695275246,-0.03698053840557014
PTMA,-0.03163587102885272,0.0036466191522225504
FASLG,,-0.015026692436502261
CEACAM1,0.0872478314532444,-0.0013246099679789694
PDAP1,0.02593792818318645,0.04182456690623385
QDPR,-0.05378339118059745,0.0016602620824795443
POMC,-0.0088329181154527,0.034397863769660565
CCL18,0.06140936140747294,
CCL17,,-0.013620008901321173
TNFSF13,-0.01664934657350659,0.05242778689714894
WNT5A,-0.00707020346687447,0.022138949533279842
CXCL8,-0.029519511611161325,0.0053192148351857175
GRN,-0.10237963723616492,0.054874846724371845
MIA,-0.12345064712849876,0.043677196603591116
COL4A4,0.007054560574772477,-0.039997684512845424
TAC1,0.0773298595019971,-0.017904886641584048
RARRES2,0.009255262928683916,0.0025383156995869103
FGF7,0.002487888747808295,0.09404213283810624
HBEGF,0.013216407900297957,-0.002714716849084055
CSF3,0.04911740387919785,-0.014339768238723816
PI3,0.018394772905645687,-0.031155552461776533
PCSK1N,0.12829570910611693,0.06830384511528474
NTS,0.07687760046729668,-0.021235241373294474
SFRP1,-0.0019641200161918176,-0.0010985507986558307
CXCL13,-0.001350636070593937,
MICA,-0.029849325948676536,0.0174411438159292
TG,-0.0174940507081097,0.030586933787924694
ADA,-0.041759443252556754,0.1318420453046222
LAMC3,0.02165841255718198,0.06063156264388801
CCL7,,-0.015026687093189795
NGF,-0.03649198220382081,-0.005683916411909721
TNFSF15,0.04387970062186492,-0.028320903823458497
HMGB1,-0.030201479303919757,0.009238823108400348
ITGB3BP,-0.00968074759493861,0.03883275842768869
AANAT,,-0.01589886159017766
RELN,-0.015943732590478505,
IL15,0.07935949171460265,-5.128732393862523e-05
BSG,-0.12479508837164269,0.028478921918412243
ADAMTS3,0.0525042504881216,0.04892092131914389
CD34,-0.060742541475063055,0.022370396876753712
PLAT,-0.05836828909369019,0.027380303790429585
NTF3,0.08978702604670104,
LTA,,-0.02139747168443291
CKLF,-0.029491155759564226,0.042504717878886884
CD24,0.15842500711708254,0.019818181426383346
HSP90AA1,0.09994765800208849,-0.0670307328108049
BMP4,0.031103264048115427,0.14111630774933454
SCGB3A1,-0.013643955838575453,0.07985357915197229
IGFBP4,-0.07065379829598423,0.03647556312633227
RSPO4,0.0012922459614298917,0.032478536899154635
LEFTY2,-0.02510501645304191,0.05989229470383549
PF4,,-0.021397466732899252
ANGPTL2,-0.07473727218174546,0.06233916357339404
LRIG2,0.05824249001172506,0.050374972175340496
ICOSLG,-0.008491092396894634,0.07661655356373352
WIF1,-0.01716079283469864,
NPPC,-0.01665569036122662,
LYZ,-0.011422701135157334,-0.03705833879305471
EREG,0.04227767637846606,-0.019093109652454743
SPTAN1,0.09391596581543032,0.03269595081526897
PTH2,-0.029358293584442377,
LIPC,,-0.011225045100560887
COL8A1,-0.07742232440360734,0.011915453500870136
GSTM2,0.0019835603140254043,0.043108833827109075
SPX,0.052386234678507865,0.1344152471301409
MFGE8,-0.06355455010712646,0.03256249427146488
TGFA,-0.009493288959989217,0.0068143706926707
SLIT2,0.030071685471279933,-0.04207522470322285
PLTP,-0.10571524893055939,0.034124651506868886
APOD,-0.030638694599261808,-0.06802866284629369
B2M,-0.1504475940650937,0.013772698998765378
OMG,0.01171154128139445,0.06369746424211722
CXCL3,-0.034806029632908304,0.03915151944236063
CXCL10,-0.025224530319683396,0.009465968106170139
RSPO3,0.06695672322151651,-0.015249149074301359
CORT,0.11823046458188378,
NCAN,0.021009981653741894,0.0639934016966025
PRG4,-0.0440211981746532,-0.010333908385997655
ZG16B,,-0.019014047784042136
