,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.002745617887897838,,,,,,,,-0.01660307221009506,,0.037979671613640464,
BMP1,0.04846970892028896,0.047858017497042236,0.061097175427016995,0.014102930180934687,0.11092318735988857,-0.02393943721402314,0.027325465985261976,0.113420848820786,0.12497667724739485,-0.006164134415123975,0.0809522827958518,-0.0397210945531954,0.09414557760465575,0.04667044330568324,-0.021646560025884505,0.008351518427955729,0.07297836128807962,0.03970858551961346,0.1080592780679027,0.14292933899986215
NDP,-0.04622181090889813,0.11309294311582674,0.0511101323370384,0.04592700409878161,0.08593412068025233,0.0029146561032775287,0.04068269281639311,-0.000947557569225232,-0.021052618153060858,-0.05836769064457625,-0.0013930391824547139,-0.05544446621462168,-0.0027968216932044523,0.0463412097394908,-0.019485386447318623,0.04103094841590378,0.09675205144876275,0.024613161829896656,0.015330458319266617,0.031725569465732927
TNFSF18,-0.022403033888447,0.11398766477201795,0.0015174988641433699,0.02180768695396372,,,,-0.005472884572683221,0.11385524353012014,-0.025474740313056878,,0.19619637967697123,-0.08914753336470367,,,,-0.017122455308836482,,-0.0020503076237448578,-0.013626169190456295
IL36G,,,,,,,,,,,-0.019562002367959463,,,,,,,,,
RTN4,-0.025887730890200713,-0.0898710292139933,0.0023402445491212233,-0.02424917903357762,0.09659464587853105,-0.007125993254908103,0.10016448350901457,-0.07055417825268176,-0.11714782790248585,0.026604179626066763,-0.048552918636329274,-0.06604592764390287,-0.04227499755544847,-0.07334327993451926,-0.008792192487239168,-0.03533841245638696,-0.10024333485224363,0.11574829046570853,0.008163061476991937,-0.108155035290685
HEBP1,0.008480022677855414,-0.02659779098446172,-0.025831854898071535,0.004240921702649454,-0.018707913697421256,0.04984247202051411,0.033539747355511795,0.048491527010467064,0.06215891545194609,0.012775938721138766,0.01204496547112918,-0.0011752451589267187,0.02288641125452688,0.0137946064720837,0.03464170657435801,0.05076230539803265,0.05234556848156411,0.07021807769959985,0.0007225146131916866,0.028785813784498293
WNT7B,-0.019736371173188078,0.007902346239876188,0.028415524724235742,0.03553430315706664,0.11027622768738883,-0.028071514915488656,0.008082340230749833,0.0351580339351041,0.03332157535981447,-0.0006209029990050694,-0.02150089495491707,-0.025697307087573895,,0.08410915916757183,-0.03199836984573162,0.026613729861239305,-0.03580443922136896,-0.006115224286050991,0.1451405157328925,-0.0015894277245356442
PTMA,0.055321227516678166,-0.1883409940634884,0.04169135481493161,0.03733497736776483,0.0850594943591283,0.02948227838214784,-0.06891222502704153,0.11091579660222844,-0.11174035759398596,-0.010238094934396683,0.07299670062805155,-0.024627169774311862,0.03906958469493352,-0.07575068492351704,-0.008550458291271656,-0.037795570697533164,-0.17027353595784905,-0.033027944091927275,0.0018555159096079934,0.029029673163951147
FASLG,-0.019736376752609648,,,,,,,,,,,,,,,,,,-0.026452844729917706,
