,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.018890036385656107,,,,,,,,,,,-0.02165298477013867,,0.05223206788591141,
BMP1,0.06753081415114849,0.11795825701904167,0.040820449124760724,-0.027640849897137332,0.12246932041541904,0.013346311436149703,0.02803772415919466,0.28771023297115333,0.48076260379954777,0.05844737713945153,0.017718331366998893,0.1488358499151886,0.12204918885826153,-0.012595987088653098,0.045105428508867285,0.06103741852510655,0.18330846583605734,0.06933626932932982,-0.006774658401589515,0.11784587196092076,0.07433487498669744,0.11757918369389057,0.14268697007389802
NDP,0.10821342801985433,0.05595937197616412,0.08625889682179536,0.045733793106698624,0.059033979629722316,0.02545979007462261,0.049217002039601686,-0.012353659248626973,0.09895201438681672,-0.03524532876309638,0.07471138342298013,0.08112477422645208,0.10536878985110815,-0.02974282207142201,0.05191746838592554,-0.033032187797724676,-0.014763331566827506,0.10821844213978242,0.13648623216013575,0.006123149005569931,0.0033266935376026693,0.1499997961009541,0.07400018951171446
TNFSF18,0.02287333391844563,0.1745643655793692,0.0890921746294123,-0.047920059367795004,,,,0.04353541399738626,0.13529358787261656,-0.025378628261728216,,,,0.05401775632061715,,0.002641299444984016,,,,0.020229350838840643,,0.015238987754540701,0.032883229320619975
IL36G,,,,,,,,,,,,,0.05204231565262608,,,,,,,,,,
RTN4,-0.10795517324124344,-0.06678653856795155,-0.055191650881576446,-0.004493275664020994,0.005619018538574328,-0.009535490548826823,0.06325762174873656,-0.3366563731572658,-0.616468774273288,-0.024098596456839896,-0.057441884127474224,-0.1288246211548995,-0.07479530719287546,-0.11895218932632101,-0.13152770650342485,-0.003831356461385314,-0.06441841684466003,0.08341734872543725,-0.05084658542155545,-0.07205962957632311,0.05922761800962873,-0.00878295569458071,-0.06445791734775956
HEBP1,0.0651646882256603,-0.030591607880451135,-0.06711392741072161,-0.0017429480321380702,-0.056831407947890294,0.029241859055886468,0.043469580412824484,0.1347093310808106,0.26777219677559444,-0.01851052508491855,0.008738830901751522,0.01646789563525454,0.05674116448142913,0.10853684242695304,0.032410562126386926,0.058427539020436854,-0.015503714647118017,0.045444394815405506,0.10094305110758468,-0.025315371398124828,-0.008465560077529516,0.062054222360934275,0.02370386345537134
WNT7B,0.06305985378300473,0.11149475688628052,0.012282461626401377,0.013847225800971974,-0.025696190589253036,-0.010266713676896157,0.02160758197162629,-0.043375891229985926,-0.22278059322369467,-0.04417489030062842,-0.01233231056842734,0.034030516133496065,-0.026821595341767823,0.01620730851730688,-0.058551122999355026,,0.045190439962345647,0.008720154461656157,-0.04395407279133861,-0.02482853729756335,-0.01872098562180521,-0.016440530769280984,-0.036174280840891804
PTMA,-0.020535454688254788,-0.19009337265803944,0.25895577902441497,0.0936411690434007,0.3334182551190326,-0.049044615793085236,-0.039275980013369086,0.4219715583814721,-0.18073685780604454,-0.09644661581846342,0.045602350182431715,0.2875223484022804,0.13624459743439293,-0.04661837081849245,0.053168201308347304,0.07843698474897326,-0.11911181234375202,-0.0285194807664518,0.024530764709537533,-0.043700581295489475,0.0962348480111358,-0.031888021612404414,0.052543041073842923
FASLG,0.011658137617598374,,,,,,,,,,,,,,,,,,,,,0.06147630740851813,
CEACAM1,-0.025372147176666544,,-0.018556389366374944,-0.050432326769790196,,-0.024686359188718046,0.019737253622696422,,0.18392294850080554,-0.003011389686824883,,,,,-0.06153120555739802,-0.04068463685769426,0.0801627867791655,0.030061028545379308,0.02387360922648638,0.0003427852456878419,-0.03956099627823657,-0.02724876320055841,
PDAP1,0.13169266002143817,-0.016842619460007518,0.05740245977089054,0.07979840013530856,0.11276761498805923,-0.009739281863853047,0.011927317969881147,0.14630617452224276,0.42770003130293555,0.05722273949788453,-0.003196976979080461,0.2499422178175238,0.16317535593346802,0.009971042922646993,0.17365102591006695,-0.03232257734110932,-0.03373592282830127,0.07656023118313503,-0.03621823846001549,0.012959832314469113,0.03367646217481902,-0.03829528228720846,0.05618649140534049
