,UKF259,UKF296,ZH1019T1,ZH1019inf,ZH916T1
CCL7,0.0547110514481578,,,,-0.019554249257154745
NGF,0.03352724992500939,,-0.06782317276113456,-0.02966907800528305,-0.0022389717531070266
TNFSF15,-0.024712405802443573,,0.03636919098222791,0.08878366447048379,-0.007129495485331667
HMGB1,-0.04137222848023554,0.021087597701527433,-0.09574648361675972,-0.030770751853211004,0.002611806857450352
ITGB3BP,0.09313340441289934,0.04643150748190102,0.008741065384695748,-0.03997061242203778,0.011127874711366005
AANAT,0.031257197043003664,-0.016327979296486266,,-0.020794263503327214,-0.020689211168856733
RELN,-0.00018075397177077346,-0.047269605841209976,0.03802153082521481,,
IL15,-0.02763544937205899,-0.004906776851005135,0.005399073012546248,-0.03515141336476999,0.031229154104226785
BSG,0.02534618795395078,6.558663670676708e-05,-0.10095248835324395,-0.028539251146113845,-0.019969063674355
ADAMTS3,0.027958207473818608,0.01879636837298996,,-0.024899013601458426,0.04040787869040436
CD34,-0.0038047778007726215,-0.03944933307502961,-0.025818721249098234,0.07176977065520017,-0.002692695915550112
PLAT,0.02287246750712722,0.010085006854608692,-0.035472601310030924,0.05726944746940294,0.00754681262568001
NTF3,,-0.044510307530208355,,,
LTA,-0.018448563195548457,,,,-0.012810308012737314
CKLF,0.04056117415811885,0.01462989160935204,0.01483670150844616,0.05877137253203098,0.10124543506530732
CD24,-0.02999066699186677,0.04651210030619268,-0.024586732429419344,0.037608629706959135,-0.01893936787963095
HSP90AA1,-0.008322764019823722,0.0021170393869140453,-0.1419050109004406,-0.08625974528165185,0.016833015977551744
BMP4,-0.028383480130046622,0.07648174015548502,0.10702696501252913,0.06833210681090914,-0.02378990160407028
SCGB3A1,,-0.023258569582566023,0.011603407938990675,,-0.0410000327160519
IGFBP4,0.01772610182171817,0.02664575224997484,-0.04781756780608779,0.012139785523581248,0.044628601818890896
RSPO4,0.09513491985739554,0.0011103261766459347,-0.05615685475998727,,-0.012431774271487766
LEFTY2,-0.015589776005949825,-0.025503302275404243,,0.05486735309798572,0.03938361807906366
PF4,-0.0193624968043282,,,,-0.012945786307088552
ANGPTL2,0.02765932144963488,-0.02308993257111124,-0.06594066921861914,-0.04390893418217695,-0.05499352078586742
LRIG2,0.015118811099869445,0.027121042866850582,-0.03735831691765256,0.035082333041155565,0.044852020000498705
ICOSLG,-0.04392838589120244,0.03148368729912897,0.019795378020510943,-0.01595043426021859,0.013844870757658228
WIF1,,-0.036919940742131216,,,
NPPC,0.029543900936241804,0.06401580048653907,-0.05145705220814664,-0.024898965781411812,
LYZ,-0.027558524592285565,-0.013121114615520287,-0.0015010883598055923,0.04858577458046453,0.020642830402640942
EREG,,,,,-0.03140611720951659
SPTAN1,-0.00912525098823508,0.02323647430039652,-0.01137564057553289,0.07665080194979083,0.043100373726731964
LIPC,0.007684775925895551,,-0.02606050547041802,0.020708237304744078,-0.03520605516775837
COL8A1,0.013761993746761653,0.019044724635739172,-0.02907968276665349,0.05537321155828581,-0.0843029716433654
GSTM2,0.012579646185847209,0.02725041983811007,-0.08387350167884298,0.10249602605770576,0.0245463088489819
SPX,0.036177058036059195,0.05850301909397127,,0.06187154273248343,0.10978946733015883
MFGE8,-0.0063725459553605245,-0.019563643067707075,-0.05670658419281783,0.025741568046938598,0.016344624438905206
TGFA,0.013150997673542258,0.019273728228056716,-0.05038127791090463,0.024608423926984126,0.039940600113720554
SLIT2,-0.014496393429691928,-0.01238568455599694,-0.057896338494985315,0.0727915718588945,-0.04433463269646348
PLTP,-0.02340291352707609,0.026066640279223004,-0.04168052089662934,0.06779524980597969,0.0379370413160726
APOD,0.05590709724053761,-0.0842797572661151,0.0711444390793067,-0.05678341235515669,0.054094456936567635
B2M,0.05236981850398106,0.10074950825641397,0.03837114505197451,0.10519499803931125,-0.03506500386769669
OMG,0.0013668934976600383,0.005589680069956772,-0.03724874106513212,-0.02996268240011278,0.07207693116251829
CXCL3,0.0039941477880411835,-0.013552132360056136,,,0.021782602738643932
CXCL10,-0.002886050884931593,-0.03779719861959172,0.007602304701380335,-0.011838950912285625,0.03883400239399044
RSPO3,-0.022485762594044115,0.008158256844142902,,,0.14635210559508358
CORT,-0.0009582918212016065,-0.010392175029605545,,,
NCAN,-0.041320032684375646,-0.035063256457833356,-0.015593463314042884,0.05386868780543369,0.12847374044539767
PRG4,-0.008919753970652717,,,,-0.014997111601808586
ZG16B,-0.025757084832791075,,,-0.02311625927638707,0.009068222906958228
TGM2,-0.006933915960841079,-0.04590944228135921,-0.001598126522731343,0.03571320232072623,0.0489150924106074
VEGFC,-0.03188802130433352,0.014204841128256967,0.06143486226315049,-0.02996326298163867,0.05786190839685473
WNT6,0.008078013678071837,,,-0.021983565285778287,-0.015639647496899056
NRG4,0.026892388704842646,-0.022401175314794984,-0.03787785352472317,,0.06562777740539291
PMCH,0.0023356259965909435,,,,-0.04279064527386979
COL9A1,-0.007726115140319554,-0.007309392334088349,-0.046538294629498204,0.02185454154165024,0.029802799060175394
GDF11,0.020296303763083143,0.04360891091477189,-0.05178821439273802,-0.004795481058241367,0.041305948917922976
RAET1E,,,,,-0.0019770019882434796
SORBS1,0.015405229551749422,0.02381801747671854,-0.07025318089279116,0.06864999740738156,-0.01682414887341177
DLL1,0.03451734145830747,-0.01722807453419792,-0.017864732558109223,-0.04087812785252101,0.044400567841642154
TLN1,-0.02521248730542348,-0.03243321614588519,-0.04967931859182043,0.034425438422007744,-0.013730243187328343
COL2A1,,,,,0.08839656325386024
SHH,-0.010493382076971487,0.015444782572008767,,,0.08039820934413823
PON2,-0.03754138544339799,0.0940306566738989,0.03893115757703079,-0.01102976633558454,0.03650825554064132
ICAM5,-0.027644594698601935,0.01866797573573249,,,-0.0032693717748725117
HPX,0.007815104396986601,-0.023258567211410872,-0.07218492541881877,-0.018705202512948025,-0.02634608007810279
SFRP2,-0.003359930624709261,0.02626234698050915,,0.02526149545940264,0.09575205014721982
CD70,-0.003367503318999161,,0.00516708122735927,,0.07164331485448784
HP,-0.011950439829392529,-0.020453690249466472,-0.052949842493190236,0.09386470002878156,-0.02968406699832911
CXCL2,-0.011891769255825869,-0.014634628028196928,-0.03671131509167771,,0.05516443011412751
NPPB,0.02856254727948034,,,,0.0009608007565814091
CCK,0.007893394431903174,-0.07470413122267183,,-0.02877104185920547,0.006536604563025809
SEMA6A,-0.007485239022121953,0.006662524598527846,0.021391226897630997,0.021168547019123272,0.04759442123987935
IRAK4,0.005305940407906622,0.051908023566227465,-0.05479682311439372,0.040592825589183174,0.03664646390294724
GSTP1,0.024970162921443214,0.04415694665663405,0.0747877438363395,-0.034140914886781545,0.0824833664344301
VCAM1,-0.00265267547785074,0.009374750551448858,-0.05564924820555862,0.07420881078529487,0.08966165169225
NXPH3,0.012505705563063655,0.04899942271701726,-0.013137269454045482,-0.015844047722764758,0.06667149753857259
MTMR4,0.04970913041697422,-0.002716408418218665,0.09895970519522727,0.08830543672300431,0.006800669605481358
LAMC2,-0.0024858713917806246,,-0.0028369243293419914,,0.0507390862617415
IL10,-0.018418230280388075,,0.04985419705769384,-0.02130748110992217,-0.01334189900131777
SEMA4D,0.012264020350745277,-0.032964215422343804,-0.012490145327318425,0.03454867108202552,0.01892821775159518
TRH,0.008262731972606924,,,,-0.02254612762122041
SEMA6D,0.0025569023793580183,-0.002664086816965485,-0.06902872859031038,0.01098904070785312,0.025635638809365716
CEL,,,0.09008183163621036,0.01191537546025928,0.06900356298622641
PDCD1LG2,0.00014639776509230777,-0.02255062028852819,0.009379260071797246,0.09013348219437356,0.02623256549597824
SPINT1,-0.033361961701740356,0.023195628331127652,-0.04978153380428754,0.013871466132388785,0.039717871668457805
CTHRC1,-0.049910589421980366,-0.03928751891125372,0.0334859899216605,0.08961889022031588,0.042258405344819755
PODXL,-0.0038655033996592976,0.018050591692991835,0.02589180839803381,-0.017820430831760402,0.02663364924231446
JAM3,0.04059205828060416,0.0014821152568930593,0.028763066665363705,-0.059383809582221496,-0.02319370105684659
TGFB2,0.014926782585108846,0.03321878516231631,-0.05364840304575067,0.06260679105229172,-0.06623682758300381
COL18A1,0.03057301432868703,0.02640686476898302,-0.0888112390804123,0.022769127847953544,-0.023731530277861568
NODAL,0.08352791506023433,,-0.07981487951297017,-0.0007234439855506629,0.049017581296674724
INHBB,0.026570093317977772,0.024063703735623235,-0.0701048463321934,0.13978113440986042,0.06130703658118816
LCN1,,,,,-0.022799871410812272
ARF4,0.049136730137851393,-0.009992861140697485,-0.08508572537767604,0.08708251543232097,-0.01524183144623952
CXCL14,0.044379547449388296,0.0031791706251000557,0.06899211496490575,0.04371838583864456,-0.04761937888293128
LIF,0.01524078713521509,-0.005938641931945259,0.03014404853786589,0.029386022545874517,-0.0867570712642479
IL17B,,,-0.0529843685959098,,-0.03851217302426911
MMP1,,,,,-0.08862158758891847
MATN1,,,0.0162177477175115,,-0.012092038156334335
ADAM28,-0.006174614158888557,-0.02705889200744943,0.05022098528098769,-0.07918902672889103,-0.0156509741222174
TCN2,0.0005558438383478273,-0.06255531418456838,0.010137034558402867,0.04260941941423664,0.040905552385786616
THPO,0.07639887506009718,-0.0286929101486888,0.0958104329226417,-0.023843921368242576,-0.01550052042206823
CUBN,0.04259442069704281,0.007166793504542488,0.015216625934548806,0.1289473477692923,-0.022213681248369855
TIMP3,0.03904366919033537,-0.037553541497350795,-0.035050182775218965,0.020293857250299488,0.07034287063786733
PIGF,0.05904994124154139,0.0009846109569102285,-0.012693195723233928,0.02557180014877104,0.027427221978105723
CRH,-0.003440010118011893,0.010818638846085962,,,-0.02131569142929047
BDNF,0.0017521184740493453,0.03553308849734915,,,-0.047383322056499054
CCL5,-0.010789883127285177,0.002682834651463968,0.15229400125335388,0.03505161832954331,0.08439327949767327
GAD1,0.05033532669280584,-0.05126002494153425,-0.060978653571974406,0.015199812047360097,0.06273310556070462
COL14A1,0.0074925473087883105,-0.013994083781989857,-0.008950035652082189,0.02977946892391794,0.036874460137444366
HLA-A,0.022663407522942797,-0.011677159235264498,0.013110094623774443,0.01357478317273209,-0.05248285901464108
CD5L,,,,0.0758606514030683,
FGF18,0.007320150530986893,,,,0.03403267700183994
ADM,0.043935768164818,0.03711125026797665,-0.04172279517352839,0.07008676988253083,-0.007813341247619416
CCL15,,-0.0065443299495850605,,,-0.019554256304377873
GNAI2,-0.06854783019117193,0.04084194156621035,0.029160293338258238,0.06583184977197323,-0.024912479119726782
HDC,,-0.017893946245545755,-0.003608007545504262,,0.05186492063202477
COL11A1,0.029929586101606485,-0.015038520594721003,,0.02313229790346418,0.0515803371935657
NUCB2,0.007342867385828056,-0.043422260034258385,0.023066339516052494,-0.0011647173304163653,0.0540365202263269
CXCL1,-0.005348226161828335,-0.026110719533824264,-0.006738979280780886,,0.05229932663007765
VCAN,-0.03084356962084596,-0.023450235385172904,0.035367559663706784,0.025866780711031923,0.004487052816849158
MMP7,0.029263514090217057,0.012591896835279257,,,-0.08194381982642258
PTPN6,0.019836806770879685,0.03402626947752407,0.03882760981838033,-0.048012907368467465,-0.0030709361349213777
PTGS2,0.021599655084720323,0.014379488413148936,0.051289775584258075,-0.042050522569155424,0.0013300026628379094
XCL1,-0.02248576637844349,,,,
CD58,-0.002945930528525476,-0.012461081966502172,0.02718760852138012,0.058063726653034844,0.008974195290714273
TNFSF14,0.022702355323620683,0.020902455647139197,,0.05616806946691748,0.06008856478053894
CNTN4,0.01661971635912534,0.013894368361621112,,0.059466341284198115,0.0163938936113464
NTF4,0.003598572511938714,,,,
INSL3,-0.006291108570457271,,,,-0.026774212288711165
BTLA,0.04419278323984689,0.003307826891720852,,-0.0070222783799142405,0.07040516601409448
MFNG,0.07240766694525577,-0.0325940005252237,-0.0009810019005390808,0.010012380714301328,0.08099838264941975
ICAM1,-0.01255579269298793,-0.03840549039187438,0.11052057512541082,0.04584264291997382,-0.0057421902737383335
PROS1,-0.0018484121057634327,-0.02133136973761396,0.018121175765433224,0.06461047311960512,-0.024649168188707875
CLCF1,0.0011768576068978372,-0.04023020867946357,0.06743625660731244,0.13503926780931916,-0.08013779725126453
PSAP,-0.02392178003159867,0.008415513537199637,0.049575869375517584,0.011895205635761357,-0.09364683871158055
EFEMP1,0.025140358160779613,-0.012198739071852443,-0.01184768308968192,0.047872350905838815,-0.14396924896697733
C1QTNF1,-0.019595408091492756,0.014718583869142389,-0.07257414613133227,-0.051517020741278986,-0.03121915472785705
ALB,0.03387842064843075,0.05264227359597927,-0.07413031516739121,0.08370585563521273,0.041513101233405104
EFNA3,0.02403117079250949,0.010364996328530943,-0.026078121452867697,0.03728545743900143,0.06308243639675144
DRAXIN,0.0611991083792154,0.028119585015180394,0.011410003097149679,0.031225134407699893,-0.004806975378378146
RAET1L,,-0.027857371447015417,,,
NPTX2,-0.016913609688567813,-0.010933934173853032,,0.04595671629533226,0.008936919162830747
FGF11,0.044706182229922654,-0.04141411723606893,0.006800413605982131,-0.03678986607207159,-0.012779228532045333
CD59,0.016103539914830274,-0.02528547427620768,0.03679190179886129,0.018925893497631203,-0.013613381168245741
COL9A2,0.027808502345776556,0.10663691767385935,0.04205903393733752,-0.011209597026818072,0.059092171922238444
DLL3,-0.018436390066167735,-0.0037443678258395957,0.022648305064943256,0.04906077723050151,0.17524655834120664
FGF5,,,,,-0.06859136631704449
LIN7C,-0.0004872852058884125,0.033462818364294815,0.06541655810610611,0.032712531844456515,0.06158614791390746
GDF7,-0.03687485698369214,-0.0031936027571011117,,0.19848549409303617,0.05273136750073923
PSPN,-0.017325713118039612,-0.020862159500253084,-0.06360362333008962,0.018107715593103372,0.09385411871299701
ANGPT1,0.003694295569883193,0.04051031075324752,0.023386399646200824,-0.036413890730262403,0.04534462906728836
PNOC,0.02781966173346159,0.02813337432749699,,,0.06530401474698255
L1CAM,0.009900383330019597,0.01826217719645025,0.029286195814580564,-0.046539874002188494,0.06636637990002277
APOA1,0.012821788405310086,-0.003372800497777053,0.04903198906477592,0.10480938167106715,-0.007768392368644779
PSEN1,0.006447798810540722,0.06004911069042357,-0.04443173895981794,-0.02270187011486359,0.011002262019403986
CALM2,-0.07937119867004021,0.008657779086878955,0.04772360767688609,0.015213105489377547,0.05092304500069537
CLEC2B,0.02715760064072626,-0.02581223535969368,-0.07376359487077441,0.014853441532391286,0.028485037945946767
NTNG1,-0.02815314306101636,0.04251593888270164,0.11896740788230793,-0.026573333455672744,0.012426902833387904
LRIG1,-0.015561901627784553,0.020713379161960276,0.013876128536153276,0.10118052316788403,0.03688457279704806
CPAMD8,0.07009613323034974,0.028193627038673647,-0.06607550679782452,-0.002997543421919661,0.08223835992791942
GHRL,-0.015695955374729516,-0.023258569582566023,0.04809952271270235,0.06462189586277498,-0.03851216818805723
NPY,0.006454274116203467,0.0055359843288258865,,-0.030831159834801634,-0.008439683498872953
MMP2,-0.022904805609231957,-0.05734952548373626,-0.038934224578000956,0.08152506981631821,0.055314021968093326
LHB,-0.02128943616510071,,,,
PPY,-0.03705869923157178,,,,0.0069553054324636935
ALKAL2,0.09389502727738665,0.015892290114682125,,-0.006796870945627636,-0.06793946090230633
CSF1,-0.03666472202859142,0.0035240656201371468,0.08547841910788867,-0.012695543340670348,-0.012187630536343419
SEMA4C,-0.021461975837646512,0.035456455773242496,0.06451794311339076,0.11294978273829737,0.011769384962408433
BMP8A,,,,,-0.02403129676370819
ICAM2,-0.012423448070126178,-0.041039927284183875,0.0008139416329376633,0.025181396274454846,0.044551405838171125
SYTL3,0.029356702196514272,0.0014224056264424381,0.003515068829655062,0.0864160706000912,0.07323987276033558
IL1A,0.01828778572867454,0.03314155759261793,0.013428131068549535,0.05398393976600893,0.0646491047282963
HLA-G,0.02994797696442999,,0.009730600586316002,,
PGF,0.01133660337861317,0.005894439999132428,-0.07174861113189172,-0.03477910105705411,0.03088484622647366
LGALS8,-0.030862773215208795,0.013184580989741762,0.050553051303689436,0.11679601041629245,0.009909165381196792
DKK3,-0.07932495615230271,-0.08002079684653282,0.010456187138270543,-0.017916402260308287,0.028801287872772318
COL16A1,0.06281995168162521,-0.05935212651739355,-0.09147967822976259,0.1005672080005352,0.03893060075186318
TPH1,-0.033944192856502346,,-0.05548814079697415,,-0.032189762781549926
TNC,0.06852334843661974,0.05018906426778889,0.014686666035738104,0.08662912022761479,-0.1310463225630004
TNFSF9,-0.019959804536380115,-0.0003410743848689386,-0.03996508249568408,0.053592271990411035,0.018292154984338796
C4A,-0.002528077104218505,,,,-0.03236181370389349
CNTN2,0.023688360589428074,0.04940571636392051,0.0872053996275707,-0.041751861681446636,-0.02611497062512323
LUM,0.021210239811382776,0.050144021136119765,-0.016781763844311137,0.08702228847711006,0.015390942812488838
BTC,-0.0258767514971824,-0.02276418692067223,-0.0792178130731506,,0.032001114094652505
APOC1,0.06448248894568125,0.0755014067220197,0.008591164170286212,0.10991830427115151,0.03630644957362631
PKM,0.01187293456074879,-0.01605801780204151,-0.11853171509670349,-0.004810225829302611,-0.1062314742449416
TNF,0.001826271499645177,0.06438102066215487,0.013564111056844236,-0.0381246894773735,0.0075486674154192504
GNAS,-0.04781490316067161,-0.08122845741567779,0.0818587013452391,0.007634143938560443,0.05435036019213187
BMP8B,-0.015017384680598017,-0.009791155996776529,0.07301691006564506,0.07841605495409587,-0.029032838835406524
LIPH,0.005325182921465118,,,,-0.006573720595233279
CCL28,,-0.01564411878044616,,,-0.01866035390035493
PTPN11,0.028290047631156577,-0.04140929357365745,-0.10044671565279256,-0.08333439646521887,-0.004125899956469293
ADAM12,0.011544040064709465,-0.025808710637225257,0.05294699633533695,0.08375786184020775,-0.031949852529002176
EPO,0.028689994842824664,,-0.025074109700059542,-0.031115884893250473,-0.0198437355497954
EDN3,0.025223226706854247,-0.040377064895510795,,-0.023843869018031115,0.13009027540109935
CCL22,,,,,-0.030663771492131356
CCL2,-0.04161991630010693,0.011822682158888303,-0.08071724423604916,0.07805177782790235,-0.07577731975362652
DSCAM,-0.006306054847913146,0.011561749449497354,-0.03107233470574153,-0.05045536862236574,0.06118441742032908
ANG,-0.003767539247070841,-0.032953836140970215,0.03335843318790338,0.03423363218128813,0.03199743737122135
FBLN2,0.0063190725865683185,-0.060174268002884446,,-0.04293436387125936,0.09538699554554696
VTN,-0.02701572048224352,0.022329419488729078,0.12421270535199551,,-0.032361820422593834
VEGFA,0.02230361463719099,-0.03139076804038757,-0.06547329166142604,0.046430847326129225,-0.06424015465897896
F10,,0.006830410646664799,-0.013664019858614972,,0.13843594925837988
SERPINA1,0.03582180610185556,0.0010956377960329644,-0.014441184972375743,0.0013414992027058386,-0.058722692814435984
VWF,0.008657435435921002,-0.032922776131765086,0.06375627628874861,-0.007483489553463161,-0.008680060020434767
GDNF,0.01903983530180145,,0.05662228297747068,-0.02657332603567049,
VASP,0.010385217559426186,0.002035865912062899,-0.027804277567593627,0.027513523372570195,-0.02099763709413769
ADAM15,-0.016863119155192143,-0.03485760181289201,-0.01410865074012927,-0.07487216126343656,0.010157203963394873
WNT2,,-0.03029881154837189,,,-0.0028074691089852457
OLFM2,-0.06399879768473984,0.033336094350775614,-0.020770714802051515,0.0787068712351937,0.08210843377589717
MFAP2,0.0136548508627005,-0.04528231925832963,0.037039879732239454,0.004095379154537452,0.03652973683480199
HLA-C,-0.0013533099458531346,0.040587670818965846,-0.0061853702603906855,0.028486577349531608,0.004690904589695533
THBS1,0.02581210503615738,-0.005186961815464101,-0.12368483033141403,0.09702468240858482,-0.09005811923331372
HSPA4,-0.06018867719685797,0.04983659009898037,0.026064952810745255,0.06869777169093771,0.006167499582108713
LMAN1,0.028822800144910968,0.05333103536121009,-0.040658768419467625,-0.0016643578873431727,-0.02590619801807896
LYPD3,-0.02390057510434926,0.057330791469343806,0.02278562286559742,-0.033850795411684446,0.01452891136214844
APOE,-0.04747053147678305,0.019071041524095406,0.06446630178672151,-0.015671075083115674,0.02366520041909459
SOSTDC1,,0.021432082742483084,,,0.031805210752453565
ANXA1,0.010230040579173186,0.07440273750145468,0.011849053969481771,0.08956284518896673,-0.010634007625577079
WNT2B,0.0027715659383737343,-0.026425585868130482,-0.03418366128635661,-0.026431463202120357,0.0385371834687957
AMH,0.00223929881789184,-0.020011686074214816,-0.011668762580408951,0.0039439690126964536,-0.025929929790769128
GDF10,,0.020190373093502127,0.02306971163462053,,0.04117425407813544
EFNB3,-0.059785081037198214,-0.06566016115877221,0.046890707936164865,0.050779993659853216,0.1327349339395883
LTB,-0.02335682315605964,-0.010676249246199365,-0.07216312239884425,0.01924007806412459,0.07065298645036239
ANGPT2,-0.0005110434895708684,0.008942780316155816,0.026674484187848083,0.0793350393474908,0.002852852098617883
NRTN,,,,0.07486497799979809,
ADAM17,0.03611630824778054,0.015577402217536167,-0.037758035731987154,0.07097395238942844,0.03617551871346061
LRPAP1,0.020346110217203946,-0.07098503566672636,-0.03810150931602571,0.0442367283388008,0.016331459232748403
NID1,0.011399048991298297,0.007718953261388009,-0.005282107760012479,0.037364611807390875,0.013888856617678488
MST1,0.023785630147026247,0.010156942018352587,-0.024519752122927594,-0.060023790107488345,0.014213446392889302
DCN,0.038712985268617675,-0.07404526673318879,0.007383692784139578,0.09418936313880955,0.06250007199491191
IGFL2,,,,,-0.02609006022741274
COL7A1,0.07523525349124986,0.001710080810777964,-0.05250755695231734,-0.06709153136888607,0.0720262684882562
CALR,-0.012820369100256284,-0.015749239583187146,-0.13707330072927595,0.08424653858112004,-0.005670737621737903
PIGA,-0.000262720557834447,-0.03953329034372526,0.07954540269700996,0.03066222080070847,0.018164559541995605
CD200,0.007320038808867998,-0.006853763177949881,0.04517250986125446,0.09564837141929285,0.01277770194006323
GRP,,0.027873481895380525,,,-0.023545872398017982
CDH1,0.042652284970765536,,0.006026496039833576,-0.027189394093721366,0.0034615501729209565
LPL,0.02741794515232223,0.0649813411919352,-0.012488491946681855,0.017957409159491348,0.04396893594721801
SEMA5A,-0.010130602357772307,-0.01253188899567365,-0.019648737920729974,0.10667955697713366,0.07753061131683103
SEMA7A,-0.018129290228246414,0.01854238319190891,0.0048827161145173215,-0.02496741671426508,0.007105461829041736
SEMA4G,0.06441599558148828,-0.011812820986606699,-0.03333869554016993,0.07181977551396988,0.0013788091508126308
SEMA3B,-0.005291193270481566,0.06419427759953467,0.07181106411082869,-0.047085553808684455,-0.06133603217274605
RPH3A,0.03076293071848345,-0.04232807993596299,,0.0660573100827131,-0.008686001128291994
JAG2,0.008208672641231237,0.041329732295136666,-0.05710081034494607,0.01342849092863708,0.036857036405191376
CGN,-0.024755120811177547,-0.017950177060604467,0.01929648711124971,0.060555226887678545,0.046253123105749555
GDF15,0.07912482755174628,,-0.0016720135428456688,-0.035123835347008574,-0.004655538904669731
SEMA4F,0.03227297806303341,0.03185514942016202,0.0864287509738504,0.05655434991411058,-0.00705259316206118
NXPH1,0.020247487265967527,-0.05307934683056985,-0.08467643571669173,-0.06252141820072471,0.12666658228242914
ARF1,0.009387273107463222,-0.02500852086353111,-0.032676167622192304,0.016283466696573826,-0.02466452339411386
DSC3,,,,,-0.019843741573153394
EBI3,-0.03880917522978983,0.02890112999861074,0.05677364989268475,0.030399126910727898,0.06321259062248394
TIMP1,0.06718204095962427,0.050210440031311934,-0.01359430472222656,0.03525024331918645,0.0055757711391716085
SEMA3C,-0.001701930884353259,0.0012030845280903218,0.012965998124238511,0.04909353457095909,0.08512940830922272
GNRH2,,,,,0.15413413675801468
GAS6,0.04336966773610838,0.02860872251304349,-0.11679002342960089,-0.004519886682397853,0.014583961810162306
MEPE,0.033031740009269006,0.008419995825623899,,,-0.027420912790866902
SERPINE1,0.04484078123680007,-0.012773463133830024,-0.025023562598718536,0.010071221161283079,-0.08573691798533208
RSPO2,0.016269930433651582,-0.02863154490343435,,,0.05123039064663707
SHBG,0.024565416742528746,-0.007653679245496123,0.04633996785939715,-0.03616423446168042,-0.03118430178942365
LGALS3BP,-0.061196682269114115,0.03665931524207753,-0.011132106817929081,0.050295311967581004,-0.10799633978769677
LAMB1,0.013861582428076412,-0.03424846049703738,0.03646504154887887,0.0770138540522236,0.0022283643938961093
SPTBN2,-0.034849363196422053,-0.05353334986159152,-0.09983140596709138,0.07559189990741541,0.08470139990595187
COL1A2,-0.01356493458971096,-0.009041928268500045,-0.06626579097669646,0.030312072167534575,-0.017373034952380618
DEFB1,,,,,0.09723565955568488
WNT11,-0.028718107919748544,0.055170397170620715,,,-0.02633512926722499
LGALS1,0.043037093360196475,0.013808111428076811,-0.065874572689641,0.057597608749187144,-0.029958908931422116
BCAN,-0.04613522077043198,0.03127218195674366,0.0924480044922945,0.02410415273416116,0.10496110057949587
