,UKF259,ZH916T1,ZH916bulk
IGFL3,,-0.022022208233405612,
BMP1,-0.045496342824481034,0.033932606671897195,-0.06109116204370768
NDP,-0.0328121413758352,-0.016954438163912993,0.02610431778549183
TNFSF18,,-0.037147528123064204,-0.021623057805470244
RTN4,0.024298422817839182,-0.0492389895668458,0.09429887744853495
HEBP1,0.06442887772548649,0.04475579609399753,-0.03506579980367486
WNT7B,0.003984102695982827,-0.0061839067050274196,0.027075041005412588
PTMA,0.03724203377176538,0.02266704350272358,-0.08546957442625898
FASLG,,0.06891008414934137,
CEACAM1,-0.015155375415422374,0.035660151252431535,
PDAP1,0.00473563253659148,-0.09252051092699111,-0.03279015948254169
QDPR,-0.04280796045927238,-0.00482790304427519,0.04240988478833566
POMC,-0.0005633830659553905,0.08115025142530871,0.06971339371226415
CCL17,-0.015228933061595151,-0.017311872079746337,
VEGFD,-0.01696671315743807,,
TNFSF13,-0.01050457719230214,-0.013630817111412558,0.02966033306307533
WNT5A,0.03912208398777342,0.1195190352544446,-0.060331602239660435
CXCL8,0.03325398397970954,0.018293845583049174,-0.13037662413253093
GRN,0.02356434040704151,0.12024441857883107,0.07431294879895667
MIA,-0.03206702394285473,-0.0020767588647157414,0.013630932465944382
COL4A4,-0.01194986896012443,0.04839181773150989,-0.04308364814520004
TAC1,0.020787980254807825,0.08795429441745323,0.11560072724449771
RARRES2,0.08017807347453745,0.015815910850548683,-0.06969746272955131
FGF7,-0.026994696835559745,-0.005866780347897124,0.02445522748809805
HBEGF,-0.0037749338792383283,-0.0201701628428017,-0.06573925585810145
CSF3,-0.01815156035249213,-0.01822673062848846,-0.045319068394994284
PI3,0.008131275386260536,-0.03960063041807425,-0.04785579704201933
PCSK1N,-0.03962530433150945,-0.06511058024197952,0.08956025329089437
NTS,,-0.026991302641612123,
SFRP1,0.07310270471628254,0.03849132132649863,-0.007178197068714984
CXCL13,,,0.06164597613457518
MICA,0.03737777636177563,0.0613689887520362,-0.07801886107691705
TG,0.0659409174238296,-0.009813424369499802,-0.014743592210184401
ADA,-0.044866389230904566,0.05243491654327718,0.017068362820724662
LAMC3,-0.03715657484398953,0.13534203748610274,-0.008606830104726765
CCL7,-0.01036756340398213,-0.019099846896167796,-0.07673994864071405
NGF,-0.010503430018899421,0.1561411002169541,-0.040876665463555464
TNFSF15,-0.011544788921364697,0.05751752140118521,-0.05015669223667213
HMGB1,0.00534756251118549,-0.05308884667797006,-0.004024693484455458
ITGB3BP,-0.02196383298410476,0.015543831421547928,0.06594110275788377
AANAT,-0.010504578313435669,-0.020208434521364314,0.007673770059504682
RELN,-0.0182335955038965,,-0.012876826685252606
IL15,0.0026685140672733734,0.05854165627280576,-0.07263398805752702
BSG,0.038159628912708646,-0.028125336052105737,-0.07552967270536913
ADAMTS3,0.026382642279567405,-0.015964624093638573,-0.006918096257247625
CD34,0.013801871054633106,0.016317408908947655,0.05031794647612196
