,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.014337868044781921,,,,,,,,,-0.023331097230395493,,-0.026101613340316476,
BMP1,0.05889229452394116,0.0021143787489882526,-0.03950333402399124,0.12314330326431736,-0.021474541329566194,0.02527083699515266,0.13294489557401382,-0.002115365191358798,0.06564560311079089,0.005098243556477972,-0.005478840434278505,-0.036961183768421856,0.0711638763920449,-0.011977061186573535,-0.03094333916796169,0.00933797114451508,-0.03587406913187593,0.016575851771836257,0.13173141188063017
NDP,0.04858277418261002,-0.01738101982205667,-0.009110000205478473,0.07771016964834572,0.053412697826044006,0.021973728704829103,3.893935081638249e-05,-0.043788015907100776,0.08121298322020647,0.0022066093433326587,-0.013761706047067682,0.02570463477794428,-0.013146375631344962,0.09377676499736018,0.09429017519626276,-0.004396307640590453,-0.003338134950455872,0.10573242439506272,0.03788606938115725
TNFSF18,-0.03274063886317877,-0.0375792957194096,-0.006569443386731637,,,-0.015830097114761268,0.07917964514741965,0.11220945132780616,,-0.02412490476414174,,-0.06806954714306801,,,,-0.024060948755656723,,0.02431346134696702,-0.003962858906750612
IL36G,,,,,,,,,-0.01631018900900801,,,,,,,,,,
RTN4,0.02419293042657276,-0.009233365471725933,-0.025945373930220544,-0.05792588904075452,0.038793677224809885,-0.0980605100594762,-0.15470519853781492,-0.09265930028833769,-0.05334760637016935,0.007403187719193113,0.004712625140145438,0.06790461876419349,-0.11191226361652319,-0.04819433236555615,-0.08651133743580523,-0.024452701855487972,0.029841417021048974,-0.008737909303202883,-0.13226895931191274
HEBP1,-0.02503274752690248,-0.00013525543783572019,-0.012341099534189007,0.018103066871932357,0.043464091362588525,0.006350109902017893,0.06421059335602508,0.0026790592681280923,-0.05555845272933682,0.054099409167663315,0.0044324654833885905,0.03112667558040422,0.04057916242706747,0.12573727139287028,0.07445538512038151,0.019307113625780456,0.01140181581184244,0.04142044764610451,0.04191405974804395
WNT7B,0.08060981893062236,0.023201782849012642,-5.698211584274554e-06,0.06834655559278005,0.025285097512052993,-0.0025369180404520046,-0.07724161488868857,0.06679932665939392,0.018949638045124728,-0.026559165424102627,0.04088193857911535,,-0.019934374394048285,-0.052492732068887486,0.012009876943467028,-0.039728953365557464,0.07780406360371028,0.034629671241088913,0.07256227759136241
PTMA,-0.1196172058379723,-0.02339733396746888,0.021171409311481502,0.20791368606576363,0.05369597749279475,0.115159534559142,-0.034690553626149374,0.05961617001576987,0.0020793871443410775,-0.0027276773551338975,-0.0863508597506281,-0.09329182972584214,-0.049620470800372025,-0.09171616067337945,0.005945877543163309,-0.055385250265850026,-0.05502657461699927,0.0016388113856457794,0.08748961797708303
FASLG,,,,,,,,,,,,,,,,,,0.07256183255445858,
CEACAM1,,-0.023918191838610332,-0.01384518138673276,,0.024323862295427153,,0.07065328672994996,-0.012208314551792459,,,-0.05552662612467977,0.03164470412250925,-0.03452192064718124,-0.04275282471248463,0.04277360634100226,0.10389538596893054,-0.02288014058955719,-0.01860143816145887,
PDAP1,-0.032987217967999416,-0.038822728285462356,-0.09315068163118638,0.07529682381792416,-0.007435675271601689,0.07554765849264397,0.0879453296409633,0.0144182924691552,0.007702182190426019,0.04209437769636284,-0.07890432015606481,-0.12371377151761515,0.06727354292696727,-0.00019359575971220817,-0.013472173841443022,0.043983998912651354,-0.012488803558893924,-0.015269094669845875,0.02841504420879643
QDPR,0.03537681641105491,-0.029553383231998298,0.024739392987350013,0.11101680715662128,-0.0127459657902297,-0.08801067358750714,-0.05867083259688274,-0.046912258428375965,-0.008498775551332417,-0.0026725705024187225,-0.015651477342074838,-0.05865365944662032,-0.0547379764319584,0.04191940516732607,0.10505227354744205,-0.01382020072805791,-0.023989000529561936,-0.0065361215638444934,-0.16313913779657935
POMC,-0.04206664193085432,0.013219219704042447,0.00364318086400216,,-0.0422897263383329,0.0289725652089062,-0.013792504978371943,-0.022331574809805556,-0.025543675122702097,0.06154787173302209,-0.10518267876017239,0.05455122482374122,0.10772602011345139,0.03796621299921887,0.03297220420852462,0.06407545213942731,0.005483725443251676,-0.010566274908470497,0.002412384273114692
CCL18,0.01004504890399689,0.06135528852593305,,,,,,,,,0.0376114004492302,,-0.024476609333674137,0.009998773526142566,0.06969473344964497,,-0.006485417840312654,,
CCL17,,,,,,,,0.022499277273948102,-0.014899820705837785,,,,,-0.02382898991573614,0.011191596594675935,-0.030760703976999326,,0.08343287097476167,
VEGFD,-0.026094787229019582,-0.00644826909180577,-0.0198304445865293,,-0.02014777911546039,,0.04801787656475882,-0.025573752596267908,-0.015968599347610746,,0.04333551579053558,-0.03566402152881559,,,0.08190916791444171,-0.0021799066664667426,,,
TNFSF13,,0.02299836274150287,,,,0.0084535074866461,,,,,,,,0.04516990166191578,0.07012598958387917,-0.032986876945416854,-0.025692864397043498,-0.0072189784703862725,0.006764226461043938
WNT5A,-0.09526053673732346,0.03700867508127816,0.002318075483084649,0.10764815087488748,0.052808717337444536,0.08167201630496386,0.13832773818927904,-0.0031532386499829347,0.07285558070818761,0.030120146575021087,0.06665479566597891,-0.12002089879903764,-0.020805763280486677,0.04479967946613964,-0.0067070056226129415,-0.004048890629924692,0.03666202669536434,0.007946319148041508,0.0373103620079334
CXCL8,-0.06408022494850699,-0.001072305819919207,-0.018568052922890134,-0.05242218479028714,-0.012349897812041809,0.07954456484172655,0.10235862343986923,0.06378126206434995,-0.03372330039227933,,-0.007342735570607261,0.09543963718795469,-0.04309492440844517,-0.07341555230094707,-0.11291727994856698,-0.04367349428705044,-0.002621477552327669,-0.06154662672543027,0.024989227108041804
GRN,0.0027328076513101645,-0.0017043911210210389,-0.017015031140700652,0.024201472294754403,0.028156741096825554,0.03339735267921429,0.08282717079502955,-0.023343109448140893,-0.018601091992369794,-0.04774782710555843,-0.010649092782683158,-0.015759897174413343,0.0802339954201741,0.037686766388040756,-0.08923751837996009,0.04335173274523863,0.03108793391247895,0.0361166318731278,-0.028440148807675588
MIA,0.04823026010902201,-0.02781854393268939,-0.017635810616278405,0.002615391952062638,0.023845029326757496,0.06882422675998952,0.03383824967466717,0.0008109826896533361,-0.02186972860850165,0.0962645955917681,0.09820720621012562,0.007482632616183577,0.09513395251627306,0.11521106454074645,0.25324383026736946,0.019265367499855322,-0.049949636609299276,0.05226526433968796,0.10159748097711535
COL4A4,0.11627115981884958,-0.026421553534270194,0.01463728942331491,-0.01290378863223969,0.0010422348291164118,0.16179485667373592,0.05940746222114632,-0.002351692393560886,0.04408676993872431,,,-0.011055473178087983,-0.030946081994425174,0.07509505918206244,0.028646482578105058,-0.001756682771272833,0.11267810365876507,0.0032246684557465256,0.03230297828421001
TAC1,0.04083243471857637,0.02009414322139068,-0.013554001117346292,0.10716586266177427,-0.04538273447017884,-0.0836315920394564,-0.12020017414131606,-0.0521813193237394,-0.03759644183622604,,,,,,,,0.06807367783946497,-0.026973959791731197,-0.09799513163234086
RARRES2,-0.023486483813274533,0.00888766776788432,-0.05405409635938603,0.0002846560801800425,-0.0182880880191656,-0.03288761472978618,0.10527108769027291,-0.0811433553863584,-0.007593811123502471,0.10856524399140081,0.04214868915706455,0.03261325121390039,0.059027889219082454,-0.02496231068071278,-0.022093437911375857,0.049423673375070046,0.0020876602455945858,-0.005994617081306897,0.09741214626804709
FGF7,-0.03887033236618319,,0.0368648121216919,0.08799710583860654,0.012740428405090423,0.06867364367118237,0.03964799932281081,-0.0277595345561687,-0.013472066013156245,-0.010121998718979007,0.001355942444044834,0.07043518808079412,-0.017140798108803357,-0.00104416602514235,0.06504588537860335,0.06443858793083032,0.048694867832797945,0.013958280940685965,-0.0037438509660562133
EFNA2,,,,,,,,,,,,,,,0.05169940774575177,,,,
HBEGF,-0.04578033491436634,-0.016827312939709693,-0.015617108213510374,0.057761839538658745,0.001930360576655789,0.10431813368674973,0.051304462724472095,0.07025162581768116,0.03326983854659947,0.008270391746454258,-0.01336213012977147,0.09189189013284553,0.08261194864494514,-0.04013395725818078,0.026530594411067827,-0.02209881673128501,0.033432830351920954,0.07140404396341513,0.09034974716350498
CSF3,-0.04980151524075085,,,-0.015745782815628967,0.003655632818233695,,0.009313707250715019,,,,,,,0.043352683960161405,-0.1098680354302636,,-0.03280180693181007,-0.0019416468740749084,0.053641402539177895
PI3,-0.037799893215427066,-0.031400979419938024,,-0.03055316996092116,0.005008594095620389,,0.016246398959305727,,,,0.09652049448404243,,,-0.08071761227342798,-0.15169866712163066,-0.026136234985936674,-0.0630410985896266,0.0014464838738584712,0.007485792518831144
