,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH916T1,ZH916bulk
TNFSF13,-0.01572060804286958,-0.01151856588159125,,0.076228179744177,,,,-0.005559940323440597,-0.041719252125718274
WNT5A,0.03771482131144219,0.011777130631576135,-0.057060457215598076,-0.04392651327983009,0.11309076341027907,0.03800220602196631,-0.00474009331490356,0.06173342375427518,-0.04016659542098009
CXCL8,0.029827961854473173,-0.023298725419062107,0.05064775477023799,-0.03896054885177029,0.07803838186164878,-0.01175680064105313,0.013538299898176405,0.006992289571897439,-0.05787449983490699
GRN,0.012674730943718888,-0.02160459148930356,0.023637370098780138,-0.056403381288159304,0.040366570663145744,-0.004672662436806209,0.10217826839313401,-0.07999495014469517,0.08777440028016477
MIA,0.045496704031989195,-0.03516239836697202,-0.008007834240858963,-0.03412680018957081,0.02845067067582354,0.002619487494366196,,0.010715254934509694,0.0010228042021061842
COL4A4,-0.025019233601037562,-0.04024673830008871,0.03877443166906968,-0.02606040857314845,-0.017728103061888763,-0.017426635675342292,,0.009634626830974618,-0.03591227363619631
TAC1,0.06038882580274454,0.06705009321930987,-0.06565841350299739,0.08648125840784511,-0.06313444921236942,-0.05770632359568315,-0.04450130164767834,-0.019224117237885797,0.03322690275332134
RARRES2,0.005145040541221572,-0.004614626656263529,0.0857605977185157,-0.07059997786388483,0.09833498019207773,0.03545510429597471,0.025272713730745144,0.04992333416510382,-0.06452275273615264
FGF7,,0.11594835427609745,-0.003936248980302538,-0.004149719721922886,0.11645737400311823,-0.02530624413844096,-0.042832062988863585,0.05801158930402477,0.1033971766792496
HBEGF,0.020368594932051974,-0.056337449654368994,0.12623010716189867,-0.02742159850715185,0.0984225320898613,0.02099052888646336,0.09480110479319813,0.013007149050270636,0.091168307828524
CSF3,,0.08514568962854749,0.08384637784850353,,0.12618116688180783,,,-0.015396321200107265,-0.0039192551055572695
PI3,-0.021916291979860926,-0.016492779315588072,0.0055885692403109775,,0.05358049441024625,,,0.017572417770619932,0.0028153024571640384
PCSK1N,-0.022565135024974203,0.027264188304205423,-0.044654865837392185,0.08341046964961667,-0.017133701282230282,-0.0010776555196139379,-0.10824575548884102,-0.0064938696744563556,0.0748580712148151
NTS,,,0.08215795592544886,0.0394522653810483,-0.02305337012555364,-0.019907905542456257,0.06742973995975114,0.013066913523011479,
SFRP1,0.010884587455199633,-0.01457048428919179,0.058887332059556374,-0.024446226817225192,-0.03724967022318357,0.021402538851582727,0.1445257508558249,0.10874190343334325,0.019485103730974875
CXCL13,,,-0.041331854414189746,,,,,,-0.026974198486076174
MICA,-0.02642098895946877,-0.007444145377225778,0.06924273633227575,-0.049161360480908044,0.14844386087685896,-0.004316651972574438,-0.006580269254305018,0.004687997734437866,0.041539029410206124
TG,0.05729211260395481,-0.01572386101169452,-0.023817508858737037,-0.015224928323904763,-0.0053123541905076305,-0.01681624107852271,,-0.030025763071150367,0.04063550497979912
ADA,-0.03152513919559734,0.008749819376529298,0.003771252194344525,0.03399196801621242,0.04321527738439847,-0.048391947929338056,0.09737702714580054,-0.0005208363723146813,-0.005735004501090864
LAMC3,-0.028464981197369617,0.030878632398952822,0.07411565500261674,-0.005095848241034319,0.08242312966729456,0.039430870191997765,0.04529491927401932,-0.0702594414909066,0.024456897741890367
CCL7,-0.013251002331803003,-0.011368326388981598,-0.020156465669422457,,,,,0.06125574173894426,7.525345996423157e-05
NGF,-0.022751312971038273,-0.0023666924076685657,-0.02288959234467263,-0.0350422130931384,,,-0.02338915319742537,-0.04830426716058934,0.060689991989671836
TNFSF15,,0.07786366124804099,-0.0215740315099827,-0.006562759280949402,,,,0.0019426951412237028,-0.024230255225722464
HMGB1,-0.0333126359131202,0.04617930918773286,0.0166442851765971,-0.031595674919351995,0.01593017675435658,-0.042088799136373665,0.06405509017076734,0.008386984371235291,0.06593517471299264
ITGB3BP,-0.025278849894692562,-0.031398057881010334,0.017613929552712612,-0.05290944819661921,0.028119789546581106,0.03184184680042229,0.02077743573155841,0.06078982565501807,-0.05042748623553271
AANAT,-0.019225188384194056,-0.011518567110945862,-0.025414902943152573,,-0.016918412191072284,0.056686893969625035,-0.021989243759381015,-0.017070288423309148,0.037670555423847646
RELN,-0.008132054447781673,0.04000805806315751,0.07027216368996075,0.051834834879398654,-0.04964392969039673,-0.006846486701035818,-0.05370154715765284,,-0.013041708699120141
IL15,0.057012889941269726,0.01169348444401836,-0.03092879641212863,0.04750602520951702,0.07878984301232977,-0.01556437892900032,0.008820718806919491,0.009298550902396176,-0.0041552795814219935
UTS2,,,,,0.04386821824983059,,,,
BSG,-0.04562798990449579,0.0017571575676420315,-0.022636981534556448,0.019459866040248398,0.01400813475845672,-0.034315853053063464,-0.007589324844812344,0.021466102001597716,-0.07479839041539627
ADAMTS3,0.021593149542319747,-0.024113593889758828,0.08948213885867864,0.015913861751958504,0.10358141885583375,0.04395538747901482,-0.03530955857277732,0.025115074727775157,-0.003048403107248716
CD34,0.01277316757358984,0.013562692189483883,0.0022859785312923813,0.019518039192445033,0.10273507691222218,-0.02187422570032033,0.03645488407704005,-0.008731879044977457,0.005107787639467902
CCL23,,,,,0.0811522215452985,,,,
PLAT,0.001789636327043781,0.012404374808412694,0.029003775851935153,-0.07096094493403575,0.10567549294526997,-0.019456480490955715,0.0311075914279932,0.0016015959879208755,0.07891121182980282
LTA,,-0.014570483607561633,,,,-0.014564971010144591,,-0.022974035663567212,
CKLF,0.01109208317057514,0.029271474093143592,-0.014924928665042603,-0.09797188049840681,0.05276311852006547,0.053298125259445585,0.042711525194999996,-0.05005368042408731,0.09787438484871488
CD24,0.005351073450629734,0.010808231066231768,-0.051708688314041476,-0.10419838878098563,-0.001059873859340834,0.01924750831818022,0.04723825994240304,-0.033775207521984,0.032701051077635296
HSP90AA1,0.019085585483505217,-0.02005038187452012,-0.011272606809677838,0.08231109590266238,-0.14555008949978848,0.10264157248964112,-0.09790229062109626,0.045411013201482726,0.07617731729173344
BMP4,-0.03768162759109347,0.019372068342858182,0.00967829594797018,-0.05714620689508235,0.010800269124092692,-0.012810700294702975,0.02852027876346255,0.09169258244203365,0.045592544620845304
SCGB3A1,0.09099658602435307,,-0.02461372408448923,-0.03864796763034523,,,0.0058034771219911685,0.016760446485984144,0.06416399220733322
IGFBP4,-0.016913056795927715,-0.05692801712945681,0.009384277670796626,-0.04842492078994268,0.12086312741462708,0.04309425720334831,0.10900241161172589,-0.0574900189334145,0.03462825510071576
RSPO4,,-0.009148199497768163,0.01573326547649866,,,0.04888312225647479,,-0.016180303447721433,-0.03776319744040784
LEFTY2,0.05051883905573863,-0.03255647843227383,-0.030235861772933262,-0.04824494353190231,0.08984329424933188,-0.027709054247386265,0.08982090478764476,-0.025375900291091495,0.11417790306244913
PF4,0.03546448404234061,-0.009918640805001794,,,,,,-0.022974030347204952,0.04282583965881332
ANGPTL2,-0.025439949981675865,-0.018350997820817033,-0.019233637861210545,-0.07477331657021728,0.102710605309742,0.04434098718487292,0.07023406248415907,-0.006039257859869996,0.015244602363082813
LRIG2,-0.0272400104058027,0.06579661673926751,-0.09083069080949381,-0.03025787403085027,0.07636398899430513,0.0007731556409129868,0.011078887224794895,0.013783699232166387,0.024820768228564077
ICOSLG,-0.027534840709950558,-0.04604083456607817,0.038497210328520964,-0.015099585193125528,0.041636735287837276,0.04278772618044532,0.012304237930262947,-0.029938170905512006,0.02360168835988439
WIF1,0.06126013962238117,,-0.03705676816346141,0.12874254873577606,-0.06836061007968326,0.07148960746541501,-0.032913871297134016,,-0.05428242856056979
NPPC,0.010669327522607882,-0.015386257889112421,0.006623641485875754,0.08267736679661654,-0.01662164371610861,-0.025499624061263132,-0.016326271613393947,,0.03000760428331768
LYZ,-0.021845625451081298,-0.0774007769238026,0.052226638553816124,-0.018690837717110623,0.06233854877694562,-0.007726158703149978,0.15580611521920598,-0.03601222590843849,-0.011342722130897931
EREG,,,0.039240428427711256,,,,-0.024060603432316707,0.07891174123537004,-0.034057702002324004
SPTAN1,0.00988003609138476,0.042345713117543086,-0.0066335829081562835,0.03817983062641418,0.013883134964055046,0.03331526295971343,-0.08346551016291251,-0.04860557334752509,0.09271960245072886
LIPC,-0.01682845562033201,-0.01782453624069779,-8.565502147608617e-05,0.01981674828049075,0.13711888384795262,-0.02287817918297645,-0.04309210221477134,-0.02904786997704457,-0.03488380181898983
COL8A1,0.025197520536208672,-0.02895028222533403,0.041255345273922744,-0.012615847861171543,0.01979870674772185,-0.0004853660617100583,0.0013078433600720906,-0.07311008452779219,-0.01959757756016816
GSTM2,0.018904208862286286,0.05674317013891297,-0.02884029984445073,-0.025602513017740695,0.025288206184666377,-0.017222229444476718,0.03649623774503037,0.1046440730631269,0.036680466527715595
SPX,0.09131058624663796,-0.02920750650341234,-0.008867893985524683,0.07216899899419524,-0.05933442016964982,0.020750352233870985,-0.024325786064184125,0.008313819930921678,-0.008793711108613761
MFGE8,-0.032079060755344384,-0.05567619186530359,-0.04999864205567599,-0.003339662720549248,0.08900349778160785,-0.03453810400561242,0.004520871449246397,-0.008904133389631258,0.048177618817985886
TGFA,0.007816575916883893,0.04939393660973232,-0.012984704837830058,-0.05752689529048031,0.09053346473083401,-0.0611233099427485,-0.021080440675756,0.032226122373727746,-0.007260893363614361
SLIT2,0.011826995920750207,-0.016423362199604892,0.004650348945024258,0.06784415840821485,0.013654541677756676,-0.023723569736576827,-0.02207915789619702,0.04056349433636958,0.0010698309428988212
PLTP,0.008583233311243275,0.003265589710973041,0.09593765188588801,-0.035235899950379374,0.19348431644856148,0.019969201091929095,0.1297328129428284,-0.040730206307611434,-0.023425376839648397
APOD,0.028142147550109114,0.00740496189201236,-0.08364758648887104,-0.04294710114497618,-0.051154306888514196,0.05296285465439359,0.07677533344513675,-0.09632533673699642,0.013578581644963946
B2M,0.0257243216975848,0.05432596119789294,0.08671119915854894,-0.12443649527231296,0.15191952632632305,0.09693718724472786,0.13473198476311815,-0.10798207108516433,0.10938279866440309
OMG,0.001132366925573228,0.06197999223013003,-0.060023178821303605,-0.08064947555513965,-0.12083766599077615,0.03225329333187334,-0.022718279562300315,-0.022594605307623982,0.07579419971022541
CXCL3,0.056268912976960093,0.022404731401062004,0.04953877762999271,,0.012378821252712424,-0.0013657453692141094,-0.01754083177327758,0.03858436109270923,-0.00774629220366272
CXCL10,-0.00014948005331763463,0.014223637013919124,0.07101466196212405,0.02985950680520454,0.15504095497204531,0.08307394352776182,0.020400376593253132,-0.011693670191306349,0.07349737379761087
RSPO3,-0.017999801194723337,0.08920689965570261,0.03947179549294398,0.02612397097760632,0.030011338411197207,0.01868528692635613,-0.040277747460710965,-0.01637270514193168,0.04181756772710095
CORT,-0.029626040983776334,0.020567318569250006,-0.0338578467478205,-0.0003716823280004787,-0.030095633639196775,-0.03731040032553973,-0.0588757579474381,,
NCAN,0.0074881580804923124,-0.028762527145265827,-0.0665377698760416,-0.0553513343533771,-0.00016123099516386147,-0.022040446786950336,-0.07867861497236223,-0.0007766926434139202,0.02450642098835946
PRG4,-0.0032388253429086497,-0.01136832816056651,-0.01399707018205911,,0.07258162487762804,-0.02164858102510329,,-0.03708858964861699,-0.041174182550938035
ZG16B,-0.018375138988906158,-0.013194335173927912,,,0.03222904341081296,-0.01157319165352036,,-0.020415001283406637,-0.025236522045309146
TGM2,-0.011059863590427033,-0.00657511300183679,0.043113918508855535,0.010279743073021728,0.1179561635321399,-0.01786807841166755,0.03224126914218526,-0.05579725767064046,0.03677740412503764
VEGFC,-0.01127766989811841,0.036685806050182464,0.06163598018745992,0.012279161481183385,0.030504944533746515,-0.02222767972613712,-0.007283720355395378,-0.05433480580892734,0.05184751932715388
WNT6,-0.021380199322500983,-0.01572386166455757,-0.014340417054870679,-0.03105394224454216,-0.023665595483635636,-0.014432598107549483,,-0.024655309807668384,0.055821117656762814
NRG4,0.01556412315057126,-0.013835775425506932,-0.007970463848079265,0.014617077715790716,0.07322470422651474,-0.022233975032988414,-0.030289460906821625,0.08385755048486174,0.024899475502729716
PMCH,0.010235114306890029,-0.019170814782044795,,,,0.06490968896691865,,-0.03530577607250705,-0.04014385119053438
COL9A1,0.023070483811345906,-0.014450457617820154,0.028692202853616677,-0.04294018424881379,-0.011887740889853842,0.030195625837700486,-0.023727056767643074,-0.06625200639520676,0.03418958533808051
GDF11,0.02276241660469355,0.012890743586536416,0.012431121440025969,-0.034867029903674254,0.057882084857571334,0.006106536740478508,-0.0533629336150935,0.02531249689712579,-0.029488820792066186
RAET1E,,,,,,,,-0.017960743222461616,
IL24,,,,,,,,,-0.03223292586041104
SORBS1,0.027405423393955766,-0.004531194062886012,0.03798309386190228,-0.006370001046736618,0.02402831854767032,-0.03586403244648657,0.032716994565136916,-0.03390510491492861,0.008123325010189536
DLL1,-0.013984092132491396,0.03167009335139913,-0.0011821417222370745,-0.07664851931622305,0.03182517990851474,0.004037149175244522,0.03511632672845051,0.04368510068709183,-0.002030456614604649
TLN1,-0.024677955020822328,0.005708770518615839,0.028236310740958784,-0.05048414266996556,0.06867673438057123,0.021795229132710904,0.06860804709453094,-0.06408490878222062,-0.02255787152789251
COL2A1,0.026324018010319025,,0.015107577096961578,-0.022659759647625136,0.04893006617952612,,,0.010801618263142883,0.08297663174734501
SHH,,-0.011813559479905651,0.04028228702264118,-0.02601493919388038,-0.01746217521127463,0.017895880902127476,,-0.0071607201647182666,-0.008973766523213076
PON2,0.0017905884784636514,0.08546598155636288,-0.041899233382717664,-0.03388240543924266,0.0640656825544118,-0.046277922272059305,0.02500841359457617,-0.04878990111492591,0.0063633049051558515
ICAM5,0.03696868887699368,-0.018412270930755273,0.05703920244063815,0.09369151864110824,-0.043406517365232586,0.03781158049312598,-0.010011857561313835,0.016753504778193293,-0.021433109211171027
HPX,0.04329951194212186,-0.028743997360908664,-0.018812614132182496,-0.03105394433934973,-0.02072274612767075,0.024966530089379664,,0.02208192594478352,0.009759779053313598
SFRP2,0.021230418803604486,-0.013454364013821931,,-0.034949507314672154,0.025776396715937355,0.010955121882713373,-0.014497223752775415,0.00961645423135283,0.006467782218859082
CFC1,,,,0.032754276166624026,,-0.014564971890381027,-0.024715155316852158,,-0.03469968536843115
CD70,-0.03218626350549954,-0.02286859068131362,,,,0.022936445766617002,,-0.02497952281628038,-0.012680029122068
HP,-0.029547245158959304,-0.04605204690347259,0.13207133751809388,,0.059525183957565855,0.04849355333849993,0.04851036074390864,0.044482529044358995,0.06237916778692346
CXCL2,-0.014203300503702967,0.017472722790400255,-0.015022379251683548,-0.039122540766163255,0.07512236393225845,0.06269757570940405,-0.05563616978018162,0.019776904982352884,-0.038958367529583905
NPPB,-0.017095073791652683,-0.042082655050390085,,,,-0.012753681725514283,,0.034007627041576734,
CCK,0.02881893560193026,0.07300202557109861,-0.0335958463650145,0.2063055243434916,-0.050699205548195674,-0.02691803491111054,-0.10749841542325328,-0.0017419711600175955,0.11019519039490913
SEMA6A,-0.0626609488241374,-0.03192122197956631,-0.062075184599751296,-0.01261657573897399,0.06665932480350076,-0.0077303695669532,0.08761241257980103,0.02990618316065431,0.058899010487872605
IRAK4,0.019279727387216145,-0.02546647114515643,0.044228226134205614,-0.04122396515672682,0.03636208153699772,0.023846456586096534,0.023951808558188018,-0.019688684406419892,0.02613796833075205
GSTP1,0.00719975772903638,0.011572362573350358,0.015170320602541242,-0.08194728088756124,0.01820708864773831,0.051872263646920415,0.09656572058900138,-0.034172572182946614,-0.021591712102838116
VCAM1,-0.004821590302808356,-0.03499925696934013,0.08304475628384407,-0.057119186934382934,0.1463870500715431,-0.0159619231585185,0.03993323707350104,-0.011386913358084927,-0.0006478023444728032
NXPH3,0.00808883503239997,0.05121904966771753,0.026867801166007624,0.009102033990977525,-0.0213482862878768,-0.00878873284694045,-0.024664907561253755,-0.011661553750810835,0.0006855120730159963
MTMR4,0.006371896414976534,-0.020823205911899286,0.020160148328544198,0.014735523304135037,-0.08252195054894662,0.018888878873541605,-0.045018220136425,0.014349513154797343,0.0626136202540341
LAMC2,-0.013417845411435739,0.02094826152612983,,0.10800244035871977,,-0.01605546243831204,,0.02392876649192197,0.004698721442471674
IL10,-0.00374207827954577,-0.029665558120939933,0.07499942222705616,,0.03874781621007562,0.04861539789882892,0.09040721250077134,-0.06193282405720972,-0.015159478925573087
SEMA4D,-0.03615979363076305,-0.05393639839761148,0.039271302019780956,-0.08878542715884517,-0.06156314199779865,0.006449813760681688,0.04696490819404177,-0.0006545557157833279,0.014249517053437471
TRH,0.0503287589734968,-0.02800393509461547,-0.030614929453875672,-0.030681864500076015,0.05289128243688054,0.09113926489924837,-0.0384884555913835,-0.018602396107895536,0.025348604067630787
SEMA6D,0.061302935436453675,0.010226359406727292,0.041209411359866596,-0.08724309735261872,0.030429172235926675,-0.01358679685909155,-0.0865516016004208,0.02538293750235969,0.07827986166557559
CEL,,,0.038643381518614545,,,,,0.08477057421362538,0.06467136157437074
PDCD1LG2,-0.0006235266518114331,-0.031101344517130793,-0.004726036662315887,-0.01712801938116232,0.059590360118253645,0.05259316850269158,-0.044221621600402966,-0.033792739874458036,-0.047553323855929905
SPINT1,-0.023071644580059354,-0.015241118980847729,-0.05884912315953563,-0.02858376714118985,-0.018151806149087506,-0.0181636524052076,-0.03737896628091006,-0.01264039981383597,-0.024267748781831407
CTHRC1,-0.04039122755231303,0.011785170040243067,0.04681249862325931,-0.12998715549953857,0.10355417447382959,-0.029943996580217857,0.08407433859623151,-0.027085567541217406,0.033205935298297636
PODXL,0.025885051091539227,0.006154620785406624,0.09731548937607541,-0.03312325372367995,0.1743823070124218,0.028515025114805442,-0.05243296263575895,-0.03922979752486257,0.010581875010562495
JAM3,0.015537586991296391,-0.013783354618368927,0.027107929111156292,-0.08993993048170215,0.0379003168770558,0.02520480896832097,0.08354331977224977,-0.040717584809012275,0.019609956216471443
TGFB2,-0.010695755400418285,-0.030156513679810856,0.17877087816728698,0.05627546086462002,0.19292679418108064,-0.010805197918583745,0.07496720347058214,-0.026020189953858932,-0.012823999053724748
COL18A1,0.004117131672647217,-0.03738724909331469,0.045124383881020975,-0.06879108801674413,0.14689784386124083,-0.025285462142174208,0.09442669690292896,-0.08793207519393882,0.013872560969845458
NODAL,-0.027569914832461802,0.028620767440710064,0.0036965805264486504,-0.030346985705511448,0.02288888001326239,,,-0.025459070766021705,-0.004749939258001918
INHBB,0.013172514512678517,-0.03677163615348935,0.036127762125195445,0.01750664836041881,0.10860457668920191,0.04635074131123693,0.0036043531602549792,0.038287058140755996,0.10779782680817825
LCN1,-0.013417848430505589,,,,-0.019493260926393686,,,-0.01881175545169095,-0.0264876757068471
ARF4,-0.018982568598462604,-0.04101870020028944,0.028626188928980497,-0.03992349196668398,-0.00952396766551412,0.009568537279033361,0.06973234595402325,-0.005235461106633394,0.0137324807144729
CXCL14,0.04161803795344914,-0.01706917337399513,0.02957691145318791,0.10758010850791644,0.06905078616670031,0.03670676011878554,0.026293008482797593,0.020098148383524146,-0.028406720522239567
LIF,-0.026487921163747912,-0.005883054998302224,0.048176834659073194,0.03103871898869357,0.09447331759845216,-0.037289932112999975,0.04838367137339308,0.1019794023423698,-0.05123930434378051
IL17B,,,,,0.016709554318453442,,,-0.01744754742365668,0.03887290762163018
MMP1,0.13108432063319947,,0.03378331397822144,,,,,-0.030048508152986483,0.0005302739807985854
MATN1,-0.01761724355232991,,,-0.015180950180022093,-0.020437358832360898,-0.012913857967162441,,0.05394323832546876,-0.009251435667266212
ADAM28,0.005614759464369413,-0.018794647940464777,0.03149073328819738,-0.01684875730324102,0.048964427861744236,-0.028118830456520576,0.056839208075400015,-0.057234787702183654,-0.007149760965408368
TCN2,0.015445842303271042,-0.00445623892995876,-0.016859018002246946,-0.0466594270611371,0.10344146578748394,0.01659510622260401,0.08737536458465886,-0.06541570647747783,0.010736674305744872
THPO,-0.022955997796410985,-0.012007764649524404,,0.01850432590068157,0.0521702563820709,0.059671421833595924,0.00023873601873441086,0.04654163960635002,0.034828696469771596
CUBN,-0.01677038592638507,0.0266807061574738,0.048602628101422296,0.012462285402301017,0.017132306273800243,-0.00372098825980428,-0.00443423910634516,-0.005051228191683528,0.004948034975523766
TIMP3,0.008706583326737379,0.008895634739060458,-0.0344665616886855,-0.06339866278787434,0.04987989698722279,0.008337979664736008,0.008368254262155704,-0.04941587562652262,0.03011838381495462
PIGF,0.018358971292970008,0.03146547103160699,-0.04304431375638669,-0.048678312727186854,0.04014419174236986,0.009638882358080659,0.09478090179429187,0.04066973184436905,0.0682747140402649
CRH,0.113040871334595,-0.01332494740844908,0.02877274524030324,0.04464792429796378,-0.029975509283474432,0.06331776454093743,0.04814199731532763,0.0335450391252137,0.09695922351211085
BDNF,0.009184559480132748,0.0001733490867536705,-0.03983332395051585,0.09643016591588137,-0.06739232038675759,-0.0039825408816054845,-0.033132026332745056,0.08180341575859759,0.04407482634875872
CCL5,-0.021570483873186636,-0.04450996183037236,0.04708661139644391,-0.010693624563267282,-0.007777651434668908,0.08867599645532147,-0.0224629005665159,-0.050972104114207675,0.01395730223736501
GAD1,0.0449730409780082,0.074629776558544,0.0007102944395034363,0.14527325530595842,-0.0739134264263015,-0.0005329103785331982,-0.0657476737468396,-0.00958170610685695,0.07857179671058247
COL14A1,-0.008967555378686466,0.023059435965893046,0.12608439545551978,0.03363282772191865,0.013598702709406302,-0.02805169412212317,0.013796675671342046,-0.04881687294526312,-0.029252919994583557
HLA-A,-0.024437895083018562,-0.03628591223524277,0.0353453455786112,-0.08535920554071211,0.1401665451514316,0.0937398712667969,0.09827403825030863,-0.007243661220980406,0.0428559690929454
CD5L,0.02659717938670552,,,,,,0.0443445810825756,,
FGF18,0.08308416987814345,-0.01058657106899127,-0.04244726653237775,0.012654912657634281,,-0.01383770757806068,,-0.018602397600351178,0.01617602939390215
ADM,0.00835861716764278,-0.04439350726472425,0.02646630094846978,-0.00017667093623162866,0.11427097179836915,-0.016308911211985314,0.1273457599784869,0.04990506814219278,-0.12370845386771369
CCL15,0.024465191866964813,,,,,,,-0.016133857994620047,
GNAI2,0.002171678330270115,0.032471352150908205,0.04057785329063109,-0.07957302040455795,0.12477237373091621,0.03373691324351433,0.10734975262956763,0.004217744624369105,0.020624595378341177
HDC,,,,,-0.012695449271133153,,,0.03360154261731334,-0.02729186327258644
COL11A1,-0.004403631243719526,-0.031204902845527155,-0.012413135974349954,-0.10133451703832881,0.041243118231987355,-0.02642849364651143,-0.042284833712922076,0.015312355562527335,-0.03053065883790247
NUCB2,0.03434228843764346,0.026876473996444054,-0.026004298323062544,0.004364926415515607,0.007492317629651194,0.04573178475616097,-0.04824784427997698,0.047591929326187214,0.04550564107695258
FGF16,,,,,,,,,0.010397640821767124
CXCL1,0.04052976816464277,0.026921713206181676,0.054358912661962785,,0.11621788444858734,-0.02922066787349997,0.12760591595126736,-0.029809952899055005,-0.06295357896026038
VCAN,0.01446449828980911,0.012052598893793875,-0.044856164815655394,-0.07460562486078563,0.11073155132685857,0.0211427759818204,-0.011198350252996236,0.00613081792672628,0.027273990034289125
MMP7,0.02731347451786896,-0.02104682341385161,,-0.03769602770518369,-0.014228472878188786,0.030144244018251293,0.030194748536453854,-0.018316280948357775,0.02960232640170839
PTPN6,0.005236900647502362,-0.034329557698402985,0.05168928282788119,-0.025442760925047086,0.10488639142742072,0.0378993798512586,-0.03466851051826969,-0.036226026805800594,0.0027260470564792277
PTGS2,0.03749403143049448,-0.03632857047538097,0.050703657752220695,0.0009972171123857174,-0.03609666380812158,-0.00023915027152413002,0.07831635483234818,0.06741888376010632,0.0015455274798087462
XCL1,-0.01722697142911605,-0.01151856819845219,0.037231041985157184,,,0.04427059878049434,0.055035215569659915,,0.09093082452586729
CD58,-0.023301017382516644,0.045660690073532705,0.08888192599948053,-0.04841221424727373,0.085955757927809,-0.0023148409356727605,0.0031923996329344664,0.002531256717102795,0.03728763811744829
TNFSF14,0.023235451222104186,0.023371727560872274,0.0446753383472132,,0.010471913969947892,0.015802034390376443,0.0891644790494178,0.025613222785564393,0.0720990767643622
CNTN4,0.074905365901199,0.037478543535739,0.016658965171825496,0.010685024017712465,-0.042076294328216454,0.015303141642314054,-0.06440993861800005,0.00446066066054785,0.08124740534166552
NTF4,,-0.014570484345994308,,,,,,,
INSL3,-0.015432187007427765,-0.010586568992497145,,,,-0.014706336326312219,,-0.02209091116838668,
BTLA,,-0.016804102296606647,0.03352431666937715,,,,,0.058473952508692396,
MFNG,0.03477635503967732,0.03471164401789661,0.01736639455343945,-0.08306827354992596,0.004678822150357846,0.026954874591369346,-0.014508717255731213,-0.046066183578398805,-0.03599805749443357
ICAM1,0.013650219283613943,-0.010007665613996512,0.07233329906232161,-0.015244541370899806,0.14193284165550943,0.04710071456798574,0.06835526828196634,0.07623361574039748,-0.022870988245625726
PROS1,0.01856134244529998,-0.03799890415429392,0.0448923919363315,-0.01106562432887034,0.14729190871959214,-0.03514030132566058,0.12291231564690266,0.0016167426105818212,-0.05495035376483599
CLCF1,-0.003832379775176104,-0.015627615964628614,0.11775853695615249,-0.03504222209291481,0.06694454134506597,-0.005474220861012607,0.05521788584105667,0.06528541953066563,0.007603686887604741
PSAP,0.06911711902416724,-0.05647258820538296,0.10314827721525509,0.097628708823408,-0.04364737137732657,-0.002315773842293146,0.05734270860955342,-0.005319710439738301,0.06476476451125415
