,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334
PON2,-0.022007818475457058,0.07745141048234015,0.029935728938570338,-0.0010176429620656169,-0.24791943990450369,0.0030356466299700973,-0.09180333659128856,-0.04237433752723898,-0.06389697808568279
ICAM5,0.13107677618647984,0.003414327070322118,-0.016048874538665513,-0.013771786859481544,0.20922716092708188,0.049065467802847394,0.00835133046221252,0.10298497035548969,0.0007673139659893538
HPX,-0.020394997387006876,,-0.02505442208187368,-0.020118006088990885,-0.04925938678827017,-0.029848347964812904,-0.013613195114451948,,0.0051310766834656825
SFRP2,0.021742017000125898,,-0.011727363825321841,-0.017047542941715746,0.04682533359792875,-0.024876646163943625,0.042726048315003956,-0.08753688379602585,-0.00034515684504653844
CFC1,,,,-0.033994506901791836,,0.05190454882690619,,0.09597732747074901,
CD70,-0.02472581246697632,,-0.01993318174063185,,,-0.01866168213746761,,,
HP,-0.010498428151187074,,-0.049560170576426636,,-0.10526289202886385,-0.04024992345264542,0.05796045603956065,-0.06893196465862349,-0.032786399796522356
CXCL2,0.03018613252912742,-0.021302569231016085,-0.02303306108358646,0.027371418868364222,-0.06256276041848118,-0.014661843097978928,-0.00353971128003802,-0.08748041334601799,-0.01857804833346674
NPPB,0.0386337090050344,,-0.0017003221107036617,,,-0.01676126447525181,,,-0.012079105439335668
CCK,0.1003869276654681,0.034248063432052944,0.021929754546892142,-0.08762112302086274,0.28829763371833594,0.0618944800254344,0.04642815220017498,0.17240846914108318,0.10380020110129476
SEMA6A,-0.005327275603173087,0.028705776541763227,-0.029065004360000767,0.061184031531892225,-0.16123275538360238,-0.013436853497477943,0.04232590595226771,-0.05586402545317932,-0.046605178049175085
IRAK4,0.029634334945056094,-0.05558830713381298,-0.06309190161769043,0.04999920823865912,-0.08269391743836252,0.0021062866420706906,-0.022840673104073977,-0.028063771886623397,-0.03827596354801535
GSTP1,-0.00797026995214103,-0.012998068473298699,-0.0007177523476167128,0.008925040885435597,-0.25702347684444354,-0.02041944039328164,-0.0044687682707584275,-0.1189150502105942,-0.09549142912133636
VCAM1,0.03776780107528688,0.020919714543383313,-0.03433595653089192,0.010067045307408156,-0.22052831692333727,0.023484692634482694,-0.015561254827737247,-0.06186091604341449,-0.03267901387679341
NXPH3,-0.030260855178486753,-0.02158617917921601,0.02653435033851571,0.02897522329530674,-0.008202267873939578,0.06257214528336191,0.0036480992184926954,0.08553562448464999,0.011291989408285527
MTMR4,0.004104701148482045,-0.05303935951367383,-0.009636253488909322,-0.024006422006846453,-0.03470838333372632,0.0023623873019926185,0.007052290883664991,-0.026491242540738966,0.0405755013617287
LAMC2,0.05748178636866975,,-0.0230159888649546,-0.027564921266094538,,0.006168949978989456,,,
IL10,-0.019059238915894935,-0.01797815665144467,-0.02585769143811557,,-0.007812089699943472,-0.052332266884863705,,-0.03424145594341134,-0.010812516662536326
SEMA4D,-0.02007806129304797,-0.008244814108313646,0.028681997965184176,0.043691391557784585,0.03196698376993493,0.06686325944258802,0.018841249766452756,-0.020251601851462464,0.025030143674590236
TRH,-0.01730729797705596,,-0.024409354099373993,-0.03770934254064968,-0.07008025415929274,-0.009812188971423441,,0.04025788451864107,-0.028947150471835933
SEMA6D,-0.019468987121449417,-0.02704918593719592,-0.024684677989883736,0.04612965681244515,-0.1537858282414713,0.017603403539325956,-0.01628427263076254,0.009845701156157459,-0.07871444053721398
PDCD1LG2,-0.035630777073233484,-0.03240349307000762,-0.02526244289605077,-0.019357484363285188,-0.05850338721739488,-0.01583191928132081,-0.017328233992514087,-0.01935058700542413,-0.01849609405832801
SPINT1,-0.03680648925615025,-0.02353010714987027,-0.028694466714443468,0.07929696394682109,-0.062059112301889936,0.02313394616359893,0.003171536678358195,0.01836531493580002,-0.015870446725670343
CTHRC1,0.005521248899808738,0.01579767894482973,-0.011724120419193688,0.055462277720774805,-0.12884130024669765,0.004258750100900934,0.012974462754089942,-0.033311538745284,0.008130955601638856
PODXL,-0.013691732142936447,-0.02262700095215263,0.012265205613872189,0.01591282418586209,-0.19848011679670072,-0.041834602305023894,0.01680355386445396,0.04002830132168684,-0.023009915662729426
JAM3,-0.01981380161127489,0.01785024077974132,0.022232321682080745,0.044553241892203346,-0.23101089271121114,0.02409566831098347,-0.024771902639753283,-0.07639208059503691,-0.05473168889208151
TGFB2,0.031039408201605303,0.017673019993259542,0.07894717974069954,-0.030142682858993276,-0.18840311130307605,0.003000210831292954,-0.0677411941958993,-0.024843274197178005,-0.07829685318060631
COL18A1,-0.004481128971748649,0.017190753968924943,0.0019286533934647658,0.07375630359277845,-0.0906309916416897,-0.05885035910449959,-0.035498188751690536,-0.08013671522726343,-0.03699426677000826
NODAL,-0.0365809568455771,-0.012089448366124635,-0.020279336561984523,0.030704220496412547,-0.08914616211878051,,,,-0.016606035954472534
INHBB,-0.03749812877600149,-0.01740972138331136,0.01681771127514454,-0.023609260954186462,-0.10072320147340738,0.02272300477081809,-0.025054649615937986,0.00685892309568021,-0.031164563345322974
LCN1,-0.01780338232379628,,,,0.010711437475995587,,,,
ARF4,0.005074359306127976,0.013121381782732465,-0.00934056842906006,0.020036227548649796,-0.09360859972053244,0.0027902855530876117,0.03061850329786248,-0.011347159004338817,-0.017491244001342526
CXCL14,0.03695468210444381,0.04619955933483741,-0.018661455020774993,-0.05843363531159752,0.08624846169211027,0.020629896777298297,-0.0068281868678070606,0.052826548723923415,0.05822752749599634
LIF,0.006168812858759541,0.02726073465972738,-0.021662717136799074,-0.024421024250151347,-0.08849949550685379,-0.0866814565632225,0.055990188004525106,-0.04593141028765793,-0.02000444727757357
IL17B,,,,,-0.049025700130368555,,,,
MMP1,0.003070071712805356,,,,,,,,
MATN1,-0.023375321615683658,,,-0.02357583156954524,-0.0044152652282388755,0.04975743855051732,,,-0.009835000633192521
ADAM28,-0.0545964427384442,-0.048422060503186454,0.04587885624569653,-0.019002785143190922,-0.12624566319483307,-0.011380673848620407,-0.01891653736055718,-0.05141221554844433,-0.04594451576763496
TCN2,0.011159644647788918,-0.048587317282640444,-0.020643514246745705,-0.03955852041210828,-0.1318333585777532,0.019408823910625806,-0.009665913634972316,-0.07120998358087706,0.025793833602797772
THPO,0.060121948145078485,,-0.020890326660659795,-0.03352586046238047,-0.01786201794901387,-0.03484231367953162,0.01742711366351875,0.0002971490231029804,-0.009835001762963817
CUBN,-0.005836672524966401,0.018704000595469686,0.05444077672540475,0.07621607650972442,-0.06985720872205145,-0.018540200250574745,0.004053154877017335,-0.035061002706722556,0.02320094603189773
TIMP3,-0.013933308816254066,-0.02901354848680341,0.00020406051684577743,-0.051571962822010674,-0.09949171462635785,-0.007448287889166222,0.04089599613921184,-0.028937660238455582,-0.04117730862257356
PIGF,0.05025815010091261,-0.02174117181742211,-0.006842885939646944,-0.033868041748965495,-0.15705454586405043,0.03352356096607601,0.008868554287729915,-0.01106791022525466,-0.03191858850420377
CRH,0.04352351768861476,-0.015172225821602088,-0.011614559116404622,-0.001661468955281091,0.01998601406121949,0.026231493503728328,0.006779033804822481,0.11499062686027552,0.01164489775126136
BDNF,0.03447272343051026,-0.013572449321552826,-0.031149570084961192,-0.012354611711031924,0.19276439141765378,-0.04292257056711566,0.0378931427339883,0.09920872421662745,0.019528740781638892
CCL5,-0.029142604028211398,0.028570243472837032,-0.03816947605295202,-0.02902159887218074,-0.06738586380831114,-0.025618154620647433,0.013570237482435436,-0.06754018838376247,-0.013342362605388233
GAD1,0.020383051415542915,-0.00014449302101761808,0.0474181827320508,-0.061458206973543074,0.24876248612638072,0.15345876680791173,0.039490466457582335,-0.005131485118988955,0.08533529193987464
COL14A1,-0.03396934604845147,-0.018933023208683536,0.058931995216099826,-0.006362295928778393,-0.05265999111643081,-0.0368663633199466,-0.021997666247900463,-0.0666512953005321,-0.03294709426763584
HLA-A,-0.04478715143149967,0.0363283917474294,-0.05321937438654097,0.026231434437196152,-0.2454844427649916,-0.03405456730126391,0.038191248408139596,-0.11717665401037959,-0.09737855805708609
CD5L,0.1101795979301878,-0.04430578035583063,,,,,,-0.022817211967782292,
FGF18,-0.018873425459287625,,-0.009227680361638993,0.028570353834449388,,-0.003200511639923999,,,
ADM,0.005705248283036964,-0.029625624418574695,-0.016327970270710552,-0.0008772406960212147,-0.12051523529925415,-0.06982832136337037,-0.03946784207494959,-0.015472579427427581,-0.06643934219231012
CCL15,0.006998837299479212,,,,,,0.02356352155443592,,
GNAI2,-0.02401595318291504,0.0014590613542821284,-0.031884847124463905,0.017063279107183717,-0.2669345516540839,-0.014248304390441308,0.013042707145971697,-0.1379390346806857,-0.055603864981659014
HDC,,,,,-0.09716009684076296,,-0.02044442010879129,,
COL11A1,-0.01991992021423867,0.008716301552063209,-0.031816963458927414,0.0017315183289022134,0.07769116538948118,0.0073127836358457396,-0.02940784056598824,-0.03979199449063778,-0.017820402082686745
NUCB2,-0.012888769509667585,-0.0033534124343245677,-0.0018769728057340806,-0.06470303317965587,0.01730061794908968,0.013020541716973666,0.07236614862482905,-0.022184702113971704,-0.009856649860941449
CXCL1,0.03316095692250505,-0.016276169893940047,-0.030548190372744793,,-0.046050697137139364,-0.03840266308288143,-0.015282554439479581,-0.02832692817893969,-0.01334236486747261
VCAN,-0.03986152610898272,0.028759567995674546,0.0395818576358486,-0.0019989205080414582,-0.20420141616089624,0.005845596978994705,0.006110605840239631,-0.005321481219774196,-0.07515857963352554
MMP7,-0.002906926970662756,,-0.01834525625202152,0.036269370821350476,-0.021667814759465682,-0.016761264383674507,0.008795105453425343,-0.02800210820210556,-0.015200997198527784
PTPN6,-0.012676665872034141,0.007528251611128605,-0.039085621106068696,0.019677163987930128,-0.14980465932346476,-0.011128274852568312,0.022954301039985678,-0.050693054808238824,0.015820356011605016
PTGS2,-0.01901757929172208,-0.01452562784468349,-0.00836559958822979,-0.0464778537144417,0.18983265027460783,0.007980530276595808,-0.03259302875609239,-0.09832332182161453,-0.02270158345503413
XCL1,-0.022857491662850133,,0.018366414147288342,,,-0.02752974960279126,,-0.02080672943060987,
CD58,0.04484930608618865,-0.033308862660359616,-0.02880693901748554,0.04301130377594541,-0.21158823011874864,0.006800840522461849,0.011256356649616566,-0.04936484557642076,0.001500615909824906
TNFSF14,-0.02303127924166035,-0.016975508609357072,0.006635153313844595,,-0.04514807638348831,-0.0162566554761764,0.11774533752261052,-0.0732719277916396,
CNTN4,-0.03167332827712958,0.08224229020255426,-0.018043769824863307,-0.04434782102018533,0.1409130060941273,0.08802026371139891,0.03343128069810486,0.11962330586743422,0.04027150489895838
NTF4,,,-0.012700219115603702,,,,,,
INSL3,-0.0204760939735258,,-0.00922767855168335,,,0.03765084976013125,,,
BTLA,,,0.06595482560138727,,,,-0.0190623333108883,,
MFNG,-0.010328174811623514,0.027248049548724257,-0.023685275834360323,0.005769393293270717,-0.1402838805436045,0.010064876714452093,0.024360573865441184,-0.03495798798976579,-0.04089240092445178
ICAM1,0.0328097331968165,0.03070293921872718,0.0012804271473965533,0.036375228597779294,-0.146199812446053,-0.01663515998117683,0.00550465680618641,-0.028638165263377816,-0.02925837072863668
PROS1,-0.017083224492971467,-0.018498562939507437,0.03205413910130416,0.05036746911806139,-0.19323622471343316,-0.0008504218392424717,-0.01909410759979522,0.03480050093465647,-0.04922600064273145
CLCF1,0.05327200352271234,-0.04166722114007308,-0.007741742489831749,-0.022701774361839202,-0.031095287970573513,-0.033534112166395055,-0.02460704146068157,-0.06440882269760147,-0.02928917726323418
PSAP,-0.0022812370949949336,0.055036495277278365,-0.02061179831275557,-0.009849722793813435,0.10974921759367995,0.07333920651792464,-0.011660151474575624,-0.008692088308105254,0.07521829003142233
EFEMP1,-0.019384915043067667,0.033591904088746426,0.01729573567504002,-0.02729298991172931,-0.18232644289066005,0.0052145415227549015,-0.10272764756342907,-0.12608156223507933,-0.08862097657173057
C1QTNF1,0.011853295942571352,0.03350441133509535,-0.01779276827917414,-0.02790564404910883,-0.1435675098528809,-0.0039328572801517366,0.041235377210361746,-0.04485162888413095,-0.02899443512439643
ALB,0.04583464223310909,-0.022393132830242732,-0.01638242585350149,-0.023360152505603925,0.039671059898306556,-0.021100561477407815,0.032850114975164574,-0.004013191482598678,-0.021278009232403052
EFNA3,0.018524211074464367,0.015181826816658616,0.03444087970562837,-0.046534215368065346,0.2168328143878202,0.044680404865405136,-0.005308683408550912,-0.021558196834754177,-0.027235547204315223
DRAXIN,0.024725827781885087,-0.010586433421050824,-0.0467899538991221,0.006054277635076676,-0.1431332787689004,-0.07930005835187053,-0.013613196502284547,-0.03833435117270843,-0.030708390977569496
RAET1L,0.07142708119672322,,,,,,0.07145372472264218,,
