,UKF248,UKF260,UKF275,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
HBEGF,-0.0579930862070443,-0.016590720715214346,-0.031023643095100577,-0.03565399962392178,0.06758535465638192,-0.029858664277493917,0.020456049577096982,0.02272878041072018
CSF3,,-0.03620022050168766,,,0.018360500045774115,0.07576850096990405,-0.014156528072690482,0.05865414320920409
PI3,-0.02275496369401387,-0.0469907360813815,,0.03610668047978594,-0.034916406218997706,0.0413462172612545,0.03673141003275998,0.019215017058771107
PCSK1N,0.02861962117137797,0.027639941053762825,0.0401524133533768,-0.05012527627576342,-0.011722680697459352,0.06396155551467148,-0.030016734082258984,-0.06959392079490911
NTS,,0.03133024057621146,-0.0011496790479158044,,0.057567363225862714,0.010976569569788115,-0.02096388767425123,
SFRP1,0.02795399055297461,-0.017475662904473728,0.04203028144575666,-0.08722787021658623,0.06381510220165054,-0.053132318855433264,-0.02047674003549259,0.026673003436934125
CXCL13,,0.024918143785662067,,,0.05993447117850722,-0.008469030920759839,,0.08452512813411175
MICA,-0.041214345314995814,0.02384496338560119,0.022277888545152964,-0.02527733430775816,0.04795459030373936,-0.0062902635131274354,0.03319653848808918,0.0835888658979989
TG,0.05281708300025074,0.013368760734093455,0.004383933684788137,-0.06376810033838803,-0.02032541737971956,-0.029202179598526883,-0.027607929991596426,-0.019696801067175095
ADA,-0.03238124187262917,0.006928387748946413,9.463747711995953e-05,0.01459768517121582,0.04699187614146292,0.02565890512282109,-0.02304229905592651,0.10371509551776852
LAMC3,-0.0525363941200822,0.06765464576417675,-0.014581940034691257,0.03446002813591679,0.026920161938825,0.007425867489217761,-0.035249707545958776,-0.022344887423000614
CCL7,-0.013758079023885313,-0.022961272895536344,,,-0.022926145595001036,,-0.014834669161515598,-0.03281367500966935
NGF,-0.02362193847037842,-0.008804875133211506,,,0.007995866368430464,0.03851405358337132,-0.044414552359745514,0.04265634088189294
TNFSF15,,0.06765908524181646,,,0.11380915392786853,-0.02203367388686392,-0.01742377032303047,0.09928053209524346
HMGB1,-0.03188791429983418,0.045979339323977735,-0.055524198922563994,-0.045642222151059474,-0.014507281924106217,-0.04061473992385829,-0.02039229804902735,0.0032662630275277866
ITGB3BP,-0.0120592992736306,0.016162448083380177,0.036630143208448755,-0.03775263977800009,0.056005466851196666,-0.03038119051104538,0.056801336369400934,0.01410600256960415
AANAT,-0.019960879518072978,-0.015318420854299264,0.007734598043532917,-0.035529583818013924,-0.020112698641019465,,-0.015695698610900356,-0.023462894048017546
RELN,0.02313539766567429,-0.021218690389788363,-0.029045050687659304,,,0.03081213023412441,,0.03652898112474273
IL15,0.11202303155298694,0.00036526217862861715,-0.006009207823283272,0.05100921523833927,-0.03684728796148005,-0.024622789744727442,0.08842694021136463,-0.007343370314524995
UTS2,,,,-0.03228178454032348,0.008085098534157226,,,
BSG,-0.007116141837770019,0.02204737492046846,0.0035437564967433933,-0.08348072881194711,0.08069222958907357,0.011486314290624501,0.13112504933534624,-0.031896314558526394
ADAMTS3,-0.005581675252385226,0.009130059255473848,-0.04108601270181531,0.08704523762604735,0.0058702222627147445,0.08036519557839819,-0.026129925053119275,-0.009707523730177768
CD34,0.03328983943951111,0.05248093908970779,-0.002151056903989293,0.06198364400858066,0.039243630003536735,-0.02071827315264565,-0.00490549715522301,0.044018788459983374
PLAT,-0.004224679612608967,0.033778435266637756,-0.015840932259785962,-0.03678095202884567,0.05564825970173679,0.030695077352192724,0.0069766027447742155,0.02083642204840224
NTF3,,,,,-0.033113790749281495,0.0770560847440707,,
LTA,,,-0.012705500512741935,,,,0.03743465382733589,
CKLF,0.024330893616717593,0.04318261078700298,0.009061239142014626,0.07169439843708564,0.059911302978809866,0.010348495349474147,-0.02832773131210409,0.023422655530631484
CD24,-0.03351215869867699,0.04448678589185577,-0.003047079674631118,0.130447054063977,0.02034908025132248,0.06903364053567831,0.049053294450014204,0.018667047990543133
HSP90AA1,-0.05019195479189538,-0.01911316083704696,-0.03875168056532203,-0.12768529972775935,-0.10450650509244969,-0.029956668913640436,0.04608197780501119,-0.01242551576357465
BMP4,-0.008990379324470582,-0.004616386755574726,0.08024133589886985,-0.041538585625107795,-0.005601094741672565,0.00038364393127340434,-0.01061335562010216,0.08956903997589404
SCGB3A1,-0.013758077648095793,0.0020954508504006605,,0.03044830777381758,0.014516730736690861,-0.045756988068850285,-0.03110433507087479,0.018441809815199023
IGFBP4,0.015014934967507339,0.02428266699312101,0.053979279791272504,-0.01744270040485498,0.03531757115024649,0.026027684784435307,-0.04867014051394251,-0.08331764283528767
RSPO4,,-0.021054635192803452,-0.014777270587502035,,,0.03387260601945428,0.03230812673957928,0.005001256894254421
LEFTY2,-0.05317742665109354,0.02363175458596912,-0.0025507343565837007,0.06531435801757655,-0.019461701429187208,0.013538290662268054,-0.012551164995348077,0.04431554786075264
PF4,-0.014271797065394845,,,,,,-0.021124040043460777,-0.02317621558253005
ANGPTL2,0.023345307230655598,0.0029000650347232046,0.03479519988785018,0.05714339651662196,0.036967267971906206,-0.05215517789422448,0.07567638048947616,-0.05315662132373666
LRIG2,0.023399696335047186,0.018187232821741787,0.025143082436879332,-0.04472565641958224,-0.047689379043718186,0.08116121546154792,0.040457743704373106,0.04543742626386143
ICOSLG,0.03546860933097871,0.03572390285675844,-0.007195070154611329,-0.07619459895655584,-0.0026868997936478544,-0.08117715263408562,0.027380570660785305,0.01803195712553888
WIF1,-0.02567978231654154,-0.013485569826070585,-0.01140326970263489,,,-0.028645884407987522,,0.043326565883428377
NPPC,-0.00764296310592133,-0.016816868518899224,-0.022244155951937523,-0.0568011435805501,-0.03422460101793669,-0.012692739770323327,,0.04601659541126274
LYZ,-0.04556940508523868,-0.031213002502674714,-0.03073619041690374,-0.07473711793265235,-0.016983327218770196,0.009704266983474666,-0.02569180364888182,0.010161456445310846
EREG,,-0.029628867338904612,,,-0.026797711072178317,-0.02797337507134894,-0.031902193562931384,0.010705827201222371
SPTAN1,0.04066540480261479,0.0050850628263240955,-0.0014564977175676342,-0.012633652633543161,0.005668488436549184,0.036570730404301144,-0.03948068023247465,-0.06288719249552033
PTH2,,,,,,0.015839924110689137,,
LIPC,-0.017472430875572254,0.015320621393856508,-0.008156415713962549,0.014289164521992595,,,-0.011001516837130215,0.03427523916807357
COL8A1,0.014194090349714807,0.029367067485244838,-0.023051863051908657,0.0030472162141300463,0.07106374016863873,0.009175938724106056,-0.03818169544197628,0.0983759171089264
GSTM2,-0.027961278776325704,-0.013582263974967396,0.03811293358899527,0.09166574038169407,0.018875149069721736,0.04330147557680524,-0.029234685502767567,0.10712972580876302
IL4,,,,-0.010447757379038945,,,,
SPX,-0.003123635599698404,0.010598890394556998,0.05596580765124874,,-0.023115196068120607,-0.06621320090271773,-0.039488544114083576,0.03683985405508765
MFGE8,0.008714372473587076,0.05508637208574707,0.004924380779311155,0.009667686429514644,0.027164402054206532,0.0112440223488557,0.013056905290306483,0.0543089864785765
TGFA,-0.04384542162495843,0.03790872252381687,0.0020305213489016233,-0.12003687194182384,0.0321695204226651,0.06637949765488133,0.05860593558909664,0.036499662960457556
SLIT2,-0.03851816375475912,0.023566111071400046,-0.030709069823819726,-0.025837321902081233,0.10408922212816787,0.022935117992197936,0.056089649325324994,-0.0022972912811881105
PLTP,0.0438257327647772,0.02220217131526212,-0.021407011889137507,-0.015354994043959543,0.03691376436128523,-0.03590147512208639,-0.06712550064079029,0.039412140312341686
APOD,0.015185005221481722,0.07634726005970133,-0.03323591734671568,0.03496599057546288,0.045748332456891895,-0.02255864227374096,-0.08239478702588271,-0.1077603916563779
B2M,-0.01965393061743875,-0.05601211709200411,-0.05024731859029159,0.02127260102364246,0.02854817531098106,-0.03176112879300676,-0.05158632576808532,-0.053998207717880164
OMG,0.014048868894694762,0.05819428724771485,0.014611225935317313,0.023789215899623167,-0.007385479090882144,-0.012228121159464271,-0.014399785001733152,-0.016611974632949462
CXCL3,0.036064139765899624,0.028750429382779483,-0.004389337420141508,-0.04728246796408202,0.01755976306990399,-0.00440825439927442,-0.060376426852382384,-0.03986453000275712
CXCL10,0.030959080244951108,0.06932841023070317,-0.046459615371802154,0.08080365466071389,-0.02367418646687318,0.01362309705265949,0.007808248909025168,0.06793880807810682
RSPO3,-0.01868860038284616,0.06883624751729304,0.038768917074831745,,0.06834323543528675,0.05845072715778512,-0.015054288420926477,0.03009940381923461
CORT,-0.022813434822552683,0.09931080586211782,-0.01344274421445992,,0.039589944395671844,0.05545335904819864,,
NCAN,0.0026994891839855896,0.05625010652273823,0.006409560826957285,0.04663144670947285,0.03266651368011273,0.007317667616136259,0.012006654617747567,0.010281600672202955
PRG4,-0.020690507786240604,0.03602588574186615,-0.018884765175502718,,-0.025110473735892185,0.03511303114242673,0.06923469219989198,-0.0008165379049174377
ZG16B,-0.019078301244993347,,-0.010095673543424642,,,,-0.018771077520164027,0.031281518447604274
TGM2,0.02674087933735499,-0.027073993882887788,-0.043240251719426664,-0.0645528592652259,-0.0008366374403997139,-0.05377832956516433,0.021692990888436223,0.009612360217379962
VEGFC,0.06881274026042344,0.09783098903508228,-0.016906909178868244,0.028721816684842333,-0.029504632330003836,-0.037357779784078955,0.017926806405878796,-0.008032548330686654
WNT6,-0.022198356355233095,0.05542587314271173,-0.022467561382139716,-0.04963957446834829,-0.021522275069549394,-0.003488575698832942,0.05238827154749224,0.1012103496153118
NRG4,-0.012671673793244251,0.014675610815228881,-0.01939542351201159,,,-0.04069251430172038,0.041200194155522875,0.03733831895450927
PMCH,0.14858340401257805,,-0.014777269874339121,,-0.023302848864631607,-0.02342906963713347,-0.03246276844984813,-0.01285338349901433
COL9A1,-0.008762694079985823,0.08566413696033255,-0.016337651280386587,0.11528255112997628,0.022234279297881937,0.0020253378207477847,-0.011363053815581189,0.05767580503104501
GDF11,0.041625228526822905,0.02346831248652128,0.04948902260972067,0.10770728479098618,-0.007628580850443319,0.01169304517144787,0.026413175711722997,-0.046869928467920895
RAET1E,,,,,,,-0.016514449285027374,
IL24,,,,,-0.017374042586344306,,,-0.005879673343136491
SORBS1,0.02928645355135129,0.0009062583043169271,-0.022703973798273318,-0.014719607225886406,0.033771369187622316,-0.0041896364638138745,-0.012725622400430304,0.034789248033103556
DLL1,-0.017326185533264378,0.052404757622523536,0.011264762718852316,0.022381547648033313,0.010408926495680247,-0.023255641837906852,0.010788573038112526,-0.05946447774596569
TLN1,-0.008908816669446751,0.06955129119379906,0.039268515797308584,-0.04928429442478536,0.0468491318474963,0.032925146330839095,0.003268293443311141,-0.004961587722541915
COL2A1,-0.025397941469356037,0.09959527024360333,,,-0.03798193469941122,0.029012347079942852,0.05396255290637674,0.17444088303145047
SHH,,0.013118929459116146,-0.023605515038469936,0.0036482570982574103,0.014870726165537832,0.06360640218122006,0.11072955509064891,-0.011221392777696503
PON2,0.011073708143086709,0.043453913589164124,-0.030498104788209208,0.019774403008806448,0.06165714149944786,-0.07032152600585843,-0.06742034717562358,0.05439306683373959
ICAM5,0.03244446099809066,0.03096767146563807,0.03980064371930604,,-0.04856522806423279,-0.011804288000105275,0.04379504271007277,-0.02646537385009651
HPX,-0.034379187715074616,0.011650723075396201,-0.01981213362062605,-0.02334866500311678,-0.04400072506517618,-0.04680926957490759,0.04081400026988836,0.012754618976890512
SFRP2,-0.018291400897595247,,-0.01651211780344088,-0.03914585332702543,0.07170251957806044,0.045379295635865395,-0.031232625168512943,0.009942521698406561
CFC1,,,0.029996564996982503,,,,,-0.02718565500926943
CD70,-0.03341793667407845,,-0.023700208493945923,,0.053487968895365404,-0.03861113791443101,-0.004813993447391434,-0.01572815146313352
HP,0.0037383137901634265,-0.0415095735217022,-0.007811189113277268,0.0029815199917211897,-0.04913554147530466,0.023406655754915354,-0.022519571449533093,0.03360634285237565
CXCL2,0.08187609045746432,0.003921801183015773,-0.014621526543218872,0.07190053897131246,0.026136700041038005,-0.002005687968857683,0.009551946609912884,0.04063533344230543
NPPB,-0.017749251736242536,,0.08808024133614424,,0.004115508163861212,0.009007536364123605,0.17184791217575077,
CCK,0.03613823542410397,-0.014507208027142922,0.00971500945985398,,0.08210844366075559,0.03160018491355088,-0.019810480689723072,-0.03192367628637605
SEMA6A,-0.021838081812728904,0.04392594058551712,-0.005992082535610886,-0.14325095737633925,-0.048787633845406665,0.024448498700202024,0.0009740353371877308,0.08025113439151685
IRAK4,0.0675893541417229,0.06348085213401942,0.09907570385348577,-0.07654198234581389,-0.012216386625619215,0.042499300212256806,-0.008307011451995415,0.07438535564832918
GSTP1,0.06271120324686857,0.03972063542660304,0.005293322290651755,0.03587054750890467,0.029508992971785754,-0.08275285343583846,-0.05732023866433758,0.06862940417590917
VCAM1,-0.046900741546833845,-0.02453415475606233,0.00849236874837837,-0.06074080358639472,0.11354065823309335,0.018762749356242385,-0.02878258369233718,0.09040549946479885
NXPH3,-0.0007881701070239299,0.0038494135359652673,-0.006406666888761799,-0.05941543082785083,0.03839135347407717,0.018907732729134923,-0.07241977809010386,0.06390542587663806
MTMR4,0.008140862521672407,-0.004234557966540223,0.01184828920108048,-0.01505875625476916,0.029411303951861534,0.025443398818691777,0.02194723338850838,0.05979858832457458
LAMC2,-0.013931306695022794,,-0.014005704927266957,,-0.02135980045589556,-0.00680625955011859,0.152203856121128,-0.02958579629502582
IL10,0.01879721988625659,0.01954918493698243,-0.015037643727613874,0.016156687977012717,-0.02941903490639654,0.027082418429658712,-0.005797309232017024,0.03010921184247844
SEMA4D,0.033046068941062504,-0.01735574299868985,0.01909722045637581,0.05915121873367456,0.004263933296409654,-0.0009555064150280391,0.028356974568872675,0.041984155727171985
TRH,-0.023528023062296087,-0.012828068841357043,-0.0283079630015625,0.07624816724421984,0.0063639111345226065,0.030598152791547387,-0.017104432890039774,-0.02694563250762517
SEMA6D,-0.0018062219308724444,-0.004067629173711965,0.019592477374485554,-0.00245794935157881,0.018257043195608606,0.010720234194130703,-0.031188346608405162,0.005179865764958936
CEL,,-0.025308443567045827,,-0.05014149854206635,0.006347845382900936,0.07648458341859714,0.028497703099181156,-0.03160838696743496
PDCD1LG2,-0.03885856687135279,-0.028522099188019175,-0.014356060170893435,0.02054776130697579,-0.019391450680463124,-0.014640946797044224,0.021915173699130437,-0.008721837890732253
SPINT1,-0.035243782491314234,-0.03421631029534835,-0.012490255893560603,0.0438641078469608,0.010150568332137967,-0.02751058359640115,0.0553585853543947,-0.0009653718625208914
CTHRC1,-0.013675194773173967,0.027067666959343473,0.0001451536385190238,0.12743488634281733,0.04879125318980241,0.008081050035744402,-0.04597636505525117,-0.024574831899354832
PODXL,0.03794888772727257,0.02393531290185824,-0.026302890448329008,-0.06671795528250742,-0.017358533134509854,-0.02857013454015857,-0.05064159946875241,-0.04641995964323593
JAM3,-0.03799778845203141,0.0026100427496725627,-0.01177278167245448,0.00896026125635724,-0.01788108574909568,0.045641647910550226,0.004640486896445381,-0.004978911804411644
TGFB2,0.046943163171996476,0.042748443503915066,-0.005193257574199917,-0.07034254663038492,0.032922447730449646,-0.0348820758563214,-0.06113007429823322,0.022941753567225283
COL18A1,-0.010479578089501384,0.061878682037978305,0.011284694909198834,-0.008505710971430816,0.025437935056976918,0.002999479856336119,-0.05654171447790073,-0.03373309882916591
NODAL,0.022959161698767078,0.09911452425354345,,-0.04472034878941398,0.040757620276654055,-0.02600668693937856,-0.004961881022518654,-0.035593517419136536
INHBB,0.004852038994943945,-0.010005808595912937,0.0010850980197235499,0.044187028356788345,-0.01831350816115535,0.004905075997170359,0.02484694448424354,0.061705458852151666
LCN1,-0.013931309829623524,,,,-0.027625909693681516,,0.12582719145842874,-0.02075191190116283
ARF4,-0.07039003738774888,0.004075514510680906,0.03850483383567977,0.09842063832278163,0.02936123704713108,0.027205475459571936,-8.125824946285042e-05,-0.03509985280457756
CXCL14,-0.039723089400908934,-0.013852269576208236,-0.04034042780280562,0.01982065409068984,-0.032037670473274237,-0.09210231997673651,-0.012541004478217817,0.08940218655265995
LIF,0.04369365575932125,-0.019354383145932696,-0.0077562230441507425,-0.133983896974843,0.05150508172253151,-0.06078544278226476,0.03291555568186021,-0.014150061372439475
IL17B,,,,-0.010190475990108557,-0.02404038601213372,-0.03235473514657534,-0.0008361453807359151,-0.023462889336026374
MMP1,0.05236747605530713,-0.012828066042950826,,0.017707452822210284,-0.03798193830520286,-0.0073115149888652925,-0.018488391614367924,-0.04109566607703444
MATN1,-0.018291403390237684,,-0.011265180611000068,,-0.034761374263910176,-0.03334502801285845,0.14048356066866546,-0.021381966655660164
ADAM28,-0.058150769192924744,0.06673471077395499,-0.012160295679132217,-0.02649206142606249,-0.015809727999621506,0.034986906045047506,0.05693716944335474,0.0092858301760232
TCN2,0.0006752840731971499,0.0021314444289432114,-0.0073430626363597575,0.08790483578780178,0.07315845111600068,-0.02468999145702268,-0.04650737763553671,0.03074639007049389
THPO,-0.02383445597901316,,-0.023126927328923418,0.03712176852085144,,-0.028925267332067992,-0.022519578304978968,-0.0009697431886628833
CUBN,0.012687645193841956,-0.0070782231834496485,-0.004190160282214511,-0.05077102460397629,0.025477176580357686,-0.016884714465503957,0.029376958057811476,0.13740293064007073
TIMP3,0.02916034081362527,0.09433887205697879,-0.0124646527173067,0.019231343008910017,0.03261033960661629,-0.04890924445482049,-0.04419017910942534,-0.013836868485237424
PIGF,-0.08128890800992758,0.005947129604663073,-0.00724004915727895,0.07942423528223204,0.02981416701942571,0.011094601226169353,0.05913545454751885,0.019511998726078842
CRH,0.00502603598727462,-0.01303565333179209,-0.01773402387418789,,-0.01106199120182117,-0.01785448924953468,0.05517993669231293,0.11951525247601831
BDNF,-0.029652887243364717,-0.028419785117213783,0.002922213817674378,-0.09607455835533153,0.007457285267951188,0.05219371331415218,0.016360689540443958,0.08019508569757167
CCL5,0.04708488441387622,0.03724203836207649,-0.052410828239567886,0.0032960630527841843,0.07297010735599342,-0.019958202769537255,-0.015534502280591929,0.018824141910656414
GAD1,0.051333644475841225,-0.0014528859185612085,-0.014825199894270958,0.011224845884588842,0.05082082267787836,-0.028715502908844847,0.07102268232706091,-0.0010183776951591915
COL14A1,0.08704364112457635,-0.00198112626373512,0.022174042799858004,0.0010193248591245955,0.08357088411651752,-0.007929986528406947,0.02754236275117098,0.14029210875827705
HLA-A,-0.029935035098639064,-0.02182736364233624,-0.0265591315076717,-0.026454341981244266,0.019337844590948176,0.003906990753180634,0.03380473449022454,-0.03272851977875486
CD5L,-0.01632218621800667,,,,,,,
FGF18,-0.014768628389685377,0.10369610466608915,-0.012071084838120633,,0.002878875319912227,-0.0223903287606897,-0.017104434262315005,-0.01201409239006355
ADM,-0.04415231946511993,-0.09267667376576406,0.03044293159073769,-0.10061824088407491,0.00011005830270812264,0.03670316944739993,0.06257010888579576,0.06120229567874286
CCL15,0.02474169205801949,,,,,,-0.014834674507833026,
GNAI2,-0.037722285416691016,0.017144920750074708,-0.036580046727534316,-0.13191541054029168,-0.02628986409108198,-0.06203602020918764,-0.04977058975261477,0.0409080108918405
HDC,,,,,,,-0.050210997741125245,0.04943478722318393
COL11A1,-0.015537245026530004,-0.03892784283664885,-0.02305443926684578,-0.018620934428585662,0.01425549970222271,-0.009508114668134626,-0.06375114146181658,0.046952657185992036
NUCB2,0.017255975060296108,0.028977535209071734,0.06533284667153293,-0.01666973783294835,-0.019916061614251766,0.010510847284528464,0.02197267685107154,0.027002942026895356
FGF16,,,,,,,,0.10062303514659392
CXCL1,-0.02040727442984293,-0.022122317536221934,-0.014129253993030794,0.07804904408848044,0.013459894907866024,0.02672499508158779,0.07434651831078279,-0.002043023223283796
VCAN,-0.012618327367402196,0.06961212920686634,-0.038636071775983126,0.04429147182421311,-0.04256954628354308,-0.01682976976619696,-0.050492329601005206,0.06121437369285421
MMP7,-0.027299660634627118,,-0.011125453576575564,-0.02204639539728822,0.05649696678573013,0.03291222867409593,-0.017852046586558472,0.02561735636527952
PTPN6,-0.007698128123718528,-0.010107241673375567,-0.02013930723646757,0.06412108857787939,0.028498019013446757,-0.03392553941990679,-0.010589214681947373,-0.002834355674429319
PTGS2,0.02870872835679282,-0.07385963571010534,-0.014526876350805958,-0.05904110729380172,0.012662692066672377,-0.013348152406223035,0.0716821886850453,0.03122647660750217
XCL1,-0.01788619670643015,-0.013640310672155634,-0.01827314122429342,,,,,0.07171085122502403
CD58,0.0075967401980801316,0.10401969711517754,-0.004709092560640228,0.011357965027656361,0.03618673866649747,0.022709038352350212,0.0014880440298332411,0.04931180954178554
TNFSF14,-0.018022187079546455,-0.018503760856852514,0.010938015593673496,-0.026114498177997835,0.05534062406338234,0.009718055120483751,0.012850263545093575,0.13000244865864521
CNTN4,-0.01981303141065184,0.026799786639953804,0.00696018049497949,,-0.037295376411111594,0.018196821552517315,-0.02524212121033688,-0.0631424423612034
INSL3,-0.016022731189926396,,-0.012828818100933545,,0.10053313016511191,0.03347717831832575,0.06028440656251515,
BTLA,,-0.01422047796030448,,,,,0.06317014294542628,
MFNG,-0.023332281863447372,0.0359999881837516,0.032049076274387446,0.019148683944853015,0.01689216276087312,0.07544655518960128,-0.050016378478360914,-0.016134513914342972
ICAM1,0.01905927209854406,-0.02021903024534218,-0.053093688490123726,-0.08296272082584173,0.05487403362084172,0.04695277470643439,0.05986890564317753,0.05064793044101923
PROS1,-0.024312355440558018,-0.0471551684507811,-0.020594128762623575,0.0072593523382765545,0.04182725486839242,-0.02345059200481954,-0.0010669938154243923,0.04486010685917438
CLCF1,0.019414692296587693,-0.06103342589198939,0.008611942562336748,-0.03669626118271575,0.049788687262541695,-0.03304801565665735,0.04005545342349126,0.01719063920611725
PSAP,0.003212504446120259,-0.0073131829472606585,-0.0327656086703621,-0.03196328300447217,0.06336708220011489,0.0011232876269288315,0.051135739903315706,0.020428877692620438
EFEMP1,-0.044401715146994564,-0.04172881977262798,-0.04854015198347733,-0.1420529025587539,0.01372404553577843,-0.02209461894135541,-0.04631458840119884,0.033334133533653866
C1QTNF1,-0.06351382401341651,0.007371821214111628,-0.012962615627390888,-0.022751238040012563,0.0036364936157002544,-0.06397831875723535,0.06193332936732272,0.04556995580913754
ALB,0.031877699918967335,0.032043677186826186,-0.014005704568757318,-0.03560014160637469,0.03299022199897281,0.022853195821553443,-0.02296804683122316,0.14056396775599594
CCL13,,,,,0.008578626333143203,0.04603773624558018,,
EFNA3,-0.027937390083906454,0.012420777559152326,0.03476819584247018,0.13595347155983703,0.0401285611855743,0.06218616233390036,0.06282354647439166,-0.036687832097737134
DRAXIN,0.0033280379747600113,0.011700084566598974,-0.0250735461713584,-0.12064088111590529,-0.012943474684172914,0.03345638881220961,0.032108582047150516,0.006916573397458892
RAET1L,0.17846580372119306,,,,,-0.041100710000657265,,
NPTX2,0.038523173331141344,0.005457275489260697,0.0032348575757043642,-0.0903390545315526,0.06154184234988973,0.011958560898203357,0.06398835342274714,0.0729768585177836
FGF11,-0.051191491967327564,-0.03318117535913458,-0.013342966573804804,0.051664899391719074,0.014721727637279768,0.03357122170069765,0.04815100428195345,0.07478107603157362
CD59,0.03161666709357186,0.004687813051270871,-0.05250487113460213,-0.03644961750993474,-0.016574883717564097,-0.06227389103046488,-0.01763732012768154,-0.011360246448728935
COL9A2,-0.0033721553815025977,0.0757325290455773,-0.011649278110738475,0.12911724372198524,0.017493670149680896,-0.027820290172542804,-0.051762167454732014,-0.04107070683056972
DLL3,0.01666393102763149,0.00805872506428712,0.02483808348645975,-0.003166721763863201,0.038655335907510885,0.03246501294176266,-0.016783684200796147,-0.07981916455673294
FGF5,,,,,,,0.0770519178015651,-0.008597045592275233
LIN7C,-0.04096027577740097,0.03660186479848616,0.011507150882583885,-0.05597431152506777,0.07067397827272802,0.041575937785464465,0.00536569758862619,-0.020352201489205045
GDF7,-0.006144141868804513,,0.04570367600116583,,,-0.0006199430764442224,-0.028974145333364947,-0.017089399755450332
PSPN,0.03380732723818562,-0.008197313914863773,-0.010265186876438858,-0.004803073882764019,0.011380464119434852,0.028997485580469808,0.022892157078171216,0.06631599344222422
ANGPT1,-0.0044264690173183305,-0.004933056441100093,-0.010213511399885546,0.008494139846155801,-0.045784669744068154,-0.05333536585111527,0.07393738559766302,0.01922561986882097
PNOC,0.018430112966714596,-0.011129594254964688,0.022466263517225932,,,-0.032604854042762206,0.200225939262214,0.02108211736836824
