,UKF243,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304
IGFL3,,,,-0.017700313873087938,,,
BMP1,0.004428874640484661,0.019867293409181013,0.025415679193688544,0.0690638461789705,0.003752138914650817,0.03754341471611297,-0.017280449455470963
NDP,0.08041686932244921,-0.03532373730561813,0.0005476922311489567,0.04228817833940856,0.022570891614153835,0.023080704760580387,-0.000885827952941562
TNFSF18,0.09485311689350912,0.020482262790299226,,-0.011379944106462014,0.05573670315813944,,
RTN4,-0.006438128728181403,0.03977320337260344,0.0337297891930819,-0.09216418578603354,0.016405885748376852,0.02240746289667595,0.03975937383334229
HEBP1,0.011969550000582104,0.014406679947289388,-0.031490324127169754,0.09088559795016828,-0.016632586927789676,-0.06422256933508685,-0.04177771959957628
WNT7B,-0.04638285972463805,-0.017227635076135575,0.013271236100645402,-0.03670384082026458,0.028758415807788974,0.08466231369584673,
PTMA,-0.09176391512192852,0.03504132320072901,-0.005715217820856432,-0.05167755619735139,-0.005183739502464394,0.05580719095534242,-0.013824229418577826
CEACAM1,,-0.013221173748456687,-0.033029823751924384,-0.03458881904673068,0.019661977460414037,,
PDAP1,0.07922974610261077,0.026376973874774536,-0.05653588045005543,0.09175601283706106,0.0005446769688364828,0.01633226667743971,-0.007863810196475826
QDPR,0.029771284859034644,-0.033949321182806955,-0.04863479541634897,-0.12252996767479843,-0.019599623786604858,0.011742265401850412,0.04514938867268512
POMC,0.027054237909597694,-0.023491916410604715,0.045590210787006924,0.10229671391090725,0.029673101916105227,0.024298272643258532,0.0015885359555162556
CCL18,0.1208595584876007,,,,,,0.039366414992380076
CCL17,,,0.04168778952763269,,-0.004715919278268216,-0.01470256679145062,
VEGFD,-0.01118735374226731,-0.01893667883895574,-0.021329080853124807,-0.029652773736251227,-0.007116139560124972,0.12000720733059729,0.07360683731073032
TNFSF13,,,-0.013205443752332199,,,,
WNT5A,0.07120289788492418,-0.016371488717743438,0.00873274962970613,0.07823602206046869,0.04018306773242078,-0.000722208413449737,0.03276281345603187
CXCL8,-0.049831677520100384,-0.01773118365204759,-0.03365306998485049,0.0644480948311428,0.017562918590532387,-0.010043005146474231,-0.05342832310609396
GRN,-0.05450848180218906,-0.058370563446964,-0.04763262800032227,0.06501161171725603,0.015395070646685143,-0.07970287967957046,0.00045272113526053704
MIA,0.006897279513975412,-0.01684095786394874,0.03197199499260157,0.1292913324204225,0.007536933383232401,-0.012265109549217371,
COL4A4,0.1385667726602851,-0.028321475106224136,-0.0001701226872280638,-0.01744234551317266,-0.020265718550697122,0.008459932781247324,
TAC1,-0.037858295229819566,0.0012453291591033651,0.004817595844814383,-0.05542444743224486,0.006273363739850222,-0.0118791693337702,0.015233504673108897
RARRES2,0.042259632563745826,-0.00575821705134935,0.05671192117623107,0.10297283376290904,0.049898630326970825,-0.013061355168932228,-0.017871231629942235
FGF7,0.018702776973239413,0.009924659379792129,0.022353900630134926,0.024996680866397704,0.03818134078881661,-0.010244147595645691,0.005506681737976669
HBEGF,0.038234878725567724,0.006314949353492427,0.006289168106811033,0.011312807964286017,0.008142887589376984,-0.027695657128926708,-0.017426803482150057
CSF3,-0.030228041408844,,-0.022818568026474424,-0.018453665829474743,,,
PI3,0.0439259370558255,,-0.039377959273624426,-0.020779071286014215,,,
PCSK1N,-0.011671528848031704,0.036802028612893896,0.027698936275182186,0.0025000637637475616,-0.001490354412275267,0.042232042708202064,0.06160637444760495
NTS,,,,-0.005257296326029685,-0.023151227705307347,0.012202340804656604,-0.02757689067343899
SFRP1,0.01669948592153741,-0.009418346268821185,0.017655863053315266,0.013438087424965332,0.008448372590869781,-0.014702566939517544,0.04140114597271732
CXCL13,,-0.0319699324107725,,,,,
MICA,0.02054687472766095,0.022174593713195898,-0.013509633887464546,0.011625884688242738,-0.019500963253280042,0.01847410139428474,-0.027328448184379395
TG,0.0002484250276545631,-0.0179781324388946,-0.002061567473984406,-0.022271923644056096,-0.019555880729188353,-0.01064018373929562,
ADA,-0.03563489601938467,-0.017793882354077726,0.04309946590717346,0.056826723684887746,-0.004063577373617146,-0.017280514076761934,0.027606887990211583
LAMC3,0.08488318271515116,-0.03196993253102656,-0.044584962340505796,0.1081595776556891,0.00682628076430722,0.06456952715688911,0.0018868185320963095
CCL7,,,-0.013033201896060278,,,,
