,UKF259,UKF266,UKF296,ZH8812bulk,ZH916bulk
GDF11,-0.022227745712464178,0.036594855219189454,0.050033680035394684,0.002400793023793854,0.015009326283114483
IL24,,,,,-0.029744906366589437
SORBS1,-0.03220798195046308,0.0030000241655786276,0.019839677885624636,0.023752402515170783,-0.04062182286091519
DLL1,0.024612475153820635,0.024722713660068455,-0.017898997008680306,0.051575891980419904,-0.05149529904645346
TLN1,-0.03286172027222222,-0.03975560572127844,0.048790050166394934,0.049989410116084994,-0.03683614571346411
COL2A1,,0.07581810833492535,,,-0.023970806371747044
SHH,-0.011670426130285141,0.0643552122072936,0.13456113294529587,0.004634042485640105,-0.0484795432594564
PON2,-0.0018865490671631092,-0.0016320081942832936,-0.018898539605929195,0.012253803772570411,0.055790969878762676
ICAM5,-0.018189187446313346,0.022405858921973842,-0.034708245787717036,,-0.06127774857127238
HPX,-0.02839573444906164,-0.01498977768792109,-0.008138635552202202,-0.0365792670752017,-0.042460497821460275
SFRP2,-0.013291350639945274,0.008430605985032827,-0.013913039081981653,0.012376160484647536,-0.07210293619328027
CFC1,,-0.025329055912116927,,,-0.023542348096566308
CD70,0.0712178235432651,,,,0.013407919979892732
HP,0.03680126308742783,,-0.0032935492451253187,0.03790812813397417,-0.057258150180239054
CXCL2,-0.07204943727493097,0.008140651815884851,-0.03047965905502953,0.045557528839323944,-0.01773614067878876
NPPB,-0.041572780665067664,,,,
CCK,-0.02342305470976412,-0.06320515234394851,-0.04956711034462445,0.05812755757173813,-0.005449500628415791
SEMA6A,0.01904076543424065,0.017894841866775296,0.06598410092888805,-0.036029197382462956,-0.02902519177153263
IRAK4,-0.01973772772979945,-0.011794032040474585,-0.02167478484009412,0.042047445708669605,-0.018045092409980704
GSTP1,0.046957518778301635,0.007055363756198564,0.10813224013955712,0.0343104597124995,-0.01663446679650172
VCAM1,0.03711540535021532,-0.03757064682612391,0.0471534872609597,0.031518290462642796,0.05868823986017019
NXPH3,0.042288798008031606,0.022470662119982426,0.04911203899102105,0.00969154143558308,0.005717783234566371
MTMR4,0.045963520507314726,-0.025448007274421838,0.011301736886413893,0.009686367975012931,-0.08575847032721931
LAMC2,-0.02608545133294628,-0.02053841916222082,,0.07028443013371595,-0.025620832562397673
IL10,-0.029306129558411043,,,-0.02544438548006995,0.009117906445647696
SEMA4D,-0.0010896754579358572,0.009245651535138786,-0.004150423011281105,-0.011868948005554106,0.02435527247717942
TRH,-0.0062548761300172005,-3.672752245223873e-05,,0.068650338462908,-0.033080975445887596
SEMA6D,0.030361995988242168,0.008260575671477277,-0.022083983517160493,-0.005411889841820337,0.032230997476186074
CEL,,,,0.11328149010726317,0.14003265247317578
PDCD1LG2,0.04129363521381867,0.010613364726993039,0.07343911689651153,0.010919939316329681,0.013924352019725037
SPINT1,-0.032521223371991696,-0.018655427907994137,0.024528922569597086,0.034898091909517245,-0.059134081543461614
CTHRC1,-0.009510449764634676,0.011440333959338975,0.026506052118860004,-0.004849158040418351,-0.05553053343866209
PODXL,-0.014941227380610758,0.035733116685478794,-0.007347135175542142,0.050257073819472683,-0.13222240635261978
JAM3,-0.01714961737816246,0.033918142138766136,0.013941199966461499,-0.029921433773315208,-0.0674861067836015
TGFB2,-0.014881522010102762,0.013642363440514952,0.03411522877474763,-0.027231182194772365,-0.032198348704208526
COL18A1,0.032455741172059085,0.002703398420817697,0.009925363897873681,0.03171525854409091,-0.034521658676398774
NODAL,-0.022983833110797297,-0.004094168341206173,,0.014687463791241109,-0.05337233407196467
INHBB,-0.01431596758687461,-0.033313714545033214,0.07085770585728567,0.0015131340899099347,-0.003396794993022134
LCN1,,,,,-0.017970828125343057
ARF4,-0.00027149405376865506,0.0311419308083937,0.02237727576150659,0.004112896281700219,-0.024115088521939488
CXCL14,0.021677038696902188,-0.04327839645514861,0.04258447644731463,0.026316067187727228,0.03737677831603574
LIF,-0.00973393699754981,-0.018195924725433882,-0.014184563903602341,-0.0074290739714994855,0.011482140266650991
IL17B,,,,,-0.02031849178957084
MMP1,,,,,0.017175911524684378
MATN1,,0.06670791457700609,,-0.026682906235099856,-0.018516445596955027
ADAM28,-0.023910708534311095,0.038241387073837174,0.055546673298322975,-0.012762457346590234,0.011962390958077872
TCN2,0.008612794215583936,0.036723226364437096,0.02034271148406303,0.04454478760900734,0.004214033132388197
THPO,-0.010518359060146532,-0.02497987091287108,0.015025580495526929,,-0.027748577249689755
CUBN,-0.00040316947338819755,0.01525104485730964,-0.013624806821648938,0.010731381479333028,-0.03291652941330447
TIMP3,0.0006715035799167339,-0.02276844187019979,0.034522952103350366,0.016166589759392055,-0.04935016773752797
PIGF,-0.011072806379483081,-0.016464867838560552,0.020019764457228435,0.04097487216849172,0.026282170244581363
CRH,0.030747600672664695,-0.014803163728557975,0.03142492163398869,0.048953359667234055,0.03116116394598135
BDNF,-0.016823423191702064,0.03819258627584811,-0.004626442737901826,0.17830281443279702,-0.06108934176234055
CCL5,-0.020662356989488852,0.014139185748141202,0.0105868090365098,0.006897489850995885,-0.0029579219725967233
GAD1,-0.013902316190494876,-0.014169984680155703,-0.04342239968120648,0.04479485002668425,-0.0506826942368104
COL14A1,-0.03912641579168404,-0.022916405199456296,-0.010732921302111828,0.034998780208409144,-0.01175465330363932
HLA-A,-0.03163306552662854,0.0060729769101825325,-0.02938675983043479,0.05949115297317095,-0.06737290305391927
FGF18,-0.010458303938269346,-0.02053841617038818,,,-0.02541973721369323
ADM,-0.0038034456086534552,0.02748334041559753,0.019009739600921668,0.004757189776488875,-0.0273313093782307
CCL15,,,0.01689901753032813,,
GNAI2,0.013408004707179476,0.015919215211070765,0.06105705170035622,-0.00913090932169394,-0.011276774351529135
HDC,,,0.003964475002786444,,-0.01851643721103206
COL11A1,-0.009795629026046788,0.0545820782320573,-0.03040834539862168,0.022513091832539706,-0.06245378494185501
NUCB2,-0.001967598304572111,0.02597867641121932,-0.012312782423197307,0.056485416672495986,-0.0555489643216718
FGF16,,,,,-0.018245541749679697
CXCL1,0.013855873909887934,,-0.02462111450561929,-0.01250652152993537,-0.021414771765963857
VCAN,-0.00562381129523778,0.05065565910540941,-0.012659446855257547,-0.058544538947073364,-0.05621133410541032
MMP7,-0.0207918196328811,-0.01819591961792799,0.03863785558387786,,-0.059171167902030336
PTPN6,0.009108364361224527,-0.005702870803182898,0.003169442798533883,-0.03297961074142719,0.026364945088112254
PTGS2,-0.02253977187097773,-0.04462125473525152,-0.03595749004236971,-0.01726343554597505,0.0008784477285719655
XCL1,0.03874813533631544,,,,-0.0005694250460785505
CD58,-0.07440261458837624,-0.01770927739187481,0.008720557958502207,-0.0022231231113669227,0.03430973519806051
TNFSF14,-0.006817682465468362,,-0.02404835013377288,-0.01931612194843437,0.0985823586773968
CNTN4,0.07761323671357763,-0.0479620844526053,0.022069368378970243,-0.033484983394940576,0.027735804371378292
NTF4,-0.014393948033328953,,,,
INSL3,0.01754119855296376,,,,
BTLA,-0.016600503419132828,,0.035719700733536905,,
MFNG,0.0018901417058191862,-0.013468208960626823,0.05909783824531075,-0.0075827679664420425,0.0010020527238752176
ICAM1,-0.04058716866010259,-0.00759224742098096,-0.009973340173902277,-0.027477508302910972,-0.07058602466031633
PROS1,-0.046979480246901545,0.02293313328851713,0.01665579024186477,0.08232868301632901,-0.08108307750477971
CLCF1,-0.050842194180448434,-0.01691492433693688,0.018296651390686487,-0.021640574783362166,-0.042458232045634335
PSAP,0.008246461921474643,-0.017875060551101024,-0.01502378937423999,0.024970638142580624,-0.021663967525621754
EFEMP1,-0.03418753248887209,0.020242581434222726,0.03563549256053968,-0.0177706432452848,-0.05403158451606593
C1QTNF1,-0.0018837086037377336,-0.017117013617580605,0.0035936709553731827,-0.0055118570067982575,-0.032292268801733234
ALB,-0.018567221891900104,-0.017405477027196775,0.013605682768682466,0.07571542937642764,-0.026215950923857895
EFNA3,-0.015327943159403971,0.030121363581284675,0.017918251435364095,-0.033332258559174564,0.011937828547766947
DRAXIN,0.04231090423728497,0.01555579755661435,-0.008142664819685487,-0.013401280692754293,-0.09389890025083131
RAET1L,,,0.017378705911001092,,
NPTX2,-0.01890287802510912,0.03179561084867417,0.0033603667207817004,0.027062918412393912,-0.06250290668208837
FGF11,-0.011852478980962436,-0.00046497513093573666,-0.013505868986826257,0.040533877832023245,-0.04292750012350405
CD59,0.008344856668598943,0.00986140484251551,0.003475352556852408,-0.06493063545990292,-0.10042881377909221
COL9A2,0.0005241582182260695,-0.007514626641358815,0.020734149478072818,0.04971291684066386,-0.04239438930574698
DLL3,0.043743546635875215,-0.009990338931549485,-0.04799446720690008,0.025830727435723108,-0.03885357903629836
FGF5,,,,,-0.03129832354817876
LIN7C,-0.004519442691027815,0.04137420741282556,0.04749227873249194,0.06682517203118414,0.008013066805586952
GDF7,-0.018660663875724483,-0.02486255739634291,-0.024048349199253957,0.0299018716339278,-0.028304842661915096
PSPN,0.011379790159462314,-0.04181136791018691,0.02999996213059795,-0.0024068946552754933,-0.03131018363061769
ANGPT1,-0.0428592304404886,-0.02995950969917651,-0.025597128589313484,-0.03864127832765857,0.0715846472537041
PNOC,-0.025253254786838885,-0.0024070806691782656,-0.0007801334899844257,,-0.00277262755339639
L1CAM,-0.03658697771540609,-0.0017397801339666702,-0.04195347617167961,0.007181611122763405,-0.020888603607189023
APOA1,-0.016287077241476416,0.06328548022573,-0.009386727155138212,0.0719059262394442,-0.03165510112332796
PSEN1,0.016588034796394455,0.025020325521929017,0.0876012384372517,-0.1034589706808236,-0.02346065209767376
CALM2,0.038558585763700644,-0.0016642012391941427,0.0029535842150120507,0.04491919651503759,0.0760392937706074
CLEC2B,0.010437294693514874,0.024110746333701333,0.027423856950284112,0.09304009149046291,-0.09603986895768718
NTNG1,-0.04545868438869763,0.005273259282291737,0.026946277814881972,0.035043167461078086,-0.06874695661485415
LRIG1,0.0003519831191048175,-0.04654178689165872,0.025314041231577045,0.021792392748653293,-0.031651913556384734
CPAMD8,-0.012370304995273636,-0.03462858317002898,-0.010078506498420833,0.013525070618528427,0.05420663580217708
GHRL,0.0063187986178677375,-0.018503409072707033,-0.021931678450586137,0.056384036268968714,-0.017692138513020886
NPY,-0.0011871724629431682,0.03847648184911366,-0.0006626401236023191,-0.05680260855980989,0.044286716634004394
MMP2,0.019492117385533424,0.04684741537185467,-0.0059707654298454945,0.018252089493530972,-0.0711810134378114
LHB,-0.010773601442205771,,,,
PPY,-0.01875369795570361,,,,-0.005984918565443375
ALKAL2,-0.010617077817184038,0.019639617341290976,-0.020893728877664962,0.03962240766527409,0.012716709743252121
CSF1,-0.03293174001418288,0.05701130241146492,0.05740235940838762,-0.011390687032183077,-0.05783986261938104
SEMA4C,-0.03968267771001481,0.06153716034649214,0.0232592859374851,0.03592243641079435,0.01978912475229745
ICAM2,0.036341391338733695,-0.003598115568203691,-0.02253928446347787,0.03137718611758305,-0.06194732412837656
SYTL3,-0.008533443083758465,0.039570895391446904,-0.036293452612330857,0.004325632826823551,-0.037234363225214756
IL1A,-0.003318699409449113,-0.010323346821678972,0.05433679533449822,-0.013598387297767963,-0.03180217494203348
HLA-G,-0.011379007942144002,-0.013428625156407548,,,
PGF,-0.02492888791164375,-0.03302567934975124,-0.0012725846083949635,0.0734221054321681,-0.044019741900671455
LGALS8,3.330272652533773e-05,0.02062256003292501,0.011916350824787583,0.03137721121500691,-0.07482697483281932
DKK3,0.02838241969127659,-0.03998281046179518,-0.006755495187050359,0.013857818258723497,0.015560027420872855
COL16A1,-0.02140694922096605,-0.012032210682766359,0.005607439237464432,0.07279326621211545,-0.01234702985878488
TPH1,-0.020706855849647512,-0.014229500982847807,,0.11915935882711619,-0.029230150538193913
TNC,-0.06577945081946755,-0.023523092193080217,0.017435358926071128,0.08744943980134785,-0.014172987883863503
TNFSF9,-0.01866066513094969,-0.014489828810189698,0.010194596007327925,-0.008956805257853985,-0.050181707403219394
C4A,-0.012772729677208649,,,-0.021299897110710522,
CNTN2,0.020099112371732272,0.010664775011793396,0.007627927776651717,-0.07577678379113298,-0.02153004652535801
F7,,-0.01235836220848227,,,-0.024807969223281694
LUM,-0.0090625067487458,-0.033041891673353946,-0.05697354135468243,0.0591154239616299,-0.05331188542089266
BTC,-0.007637644201346448,,0.04340303263128715,-0.031189039475392068,-0.04005933110257656
APOC1,-0.013638202426568982,-0.004773558794531735,0.0028488546353162415,0.02378931790043962,-0.048673281425139533
PKM,0.016213355368710113,-0.018149770759491025,-0.0453340125081826,-0.0015534673926601015,-0.03452101673974881
TNF,0.027599850125968106,-0.030361031577001256,-0.032063629192971316,,-0.0193078367381859
GNAS,-0.019458628045629287,-0.05368632833142119,-0.0407883441382015,0.08260134451118595,-0.02304269828786408
BMP8B,-0.01649663042948115,-0.021710510063432636,0.03527368920096593,0.03551117072752036,0.028451604508643334
LIPH,0.05649671805291581,,,,0.039501386599886716
CCL28,,0.032696781549456294,-0.0014889510706823808,-0.025126008202425488,-0.02921190505503187
PTPN11,0.06702642490673372,0.03502640616374839,0.009044529925417356,0.04951865505290415,0.037305667817625926
ADAM12,0.013388326662587074,-0.003204267335840019,-0.024336335083311633,0.06925577232898987,-0.046974755451448
EPO,-0.016496630891404174,,,,
EDN3,0.0768369871024365,-0.017725538919323505,-0.005689713579061545,-0.03435260503059997,0.035044817389627704
CCL22,,,,0.1033610739486128,
CCL2,0.005646809124788698,-0.023289185940679264,-0.041537819761201786,-0.007982649516153677,-0.05282823213473734
DSCAM,0.059982189798751126,0.042306565549758125,-0.007870401565368028,0.018170619553844334,-0.015837510543214254
ANG,-0.06193428364991436,0.03431166293758435,0.021305478186254664,0.0706091481389262,0.018311767859182784
FBLN2,-0.025013643462665783,0.008758481331014673,0.008951125252238071,-0.03752033309370219,-0.059490057223322415
VTN,-0.007792220680989771,-0.014229496329788153,0.028621355063539845,,-0.031298334413168975
VEGFA,-0.006549918353717978,-0.011388828503836813,-0.022655424767107964,0.022507797941309207,-0.05044115789526432
F10,,0.16966654026707698,-0.018076368449971156,-0.02698439401377562,-0.02541974636384653
SERPINA1,0.011669275137100485,-0.04916532653863258,0.007537653720308311,0.06504970298351456,-0.11077034058098917
VWF,0.040989068385779405,0.04352384951546009,0.001998815787826981,0.009811452328797751,0.016366204569969837
GDNF,-0.013418051310509369,0.04326617303145222,,,
VASP,0.03314896134710271,-0.022799887976282164,0.05028151352865569,0.036721338319765665,-0.07001720058892755
ADAM15,0.05601053104040724,0.0615883713017474,0.010549622384770944,-0.023609409870028943,-0.018418285177324953
WNT2,,0.026344932459299336,-0.028570277718707675,,-0.00194246721984657
CALCB,,-0.014423116771859633,,,-0.012866102289693612
OLFM2,0.031487901572910905,-0.02897741539384331,0.04284897695788374,0.02649561226555757,-0.013058717692655774
MFAP2,0.02850959928743064,0.040681825658947034,-0.010923094031897269,0.08738795174841851,-0.07593460386746081
HLA-C,-0.005807988452913014,0.026339581753749966,-0.006646350484450202,0.10224863122257179,-0.11079141860901853
THBS1,0.0010939114709079423,0.02401716047199963,-0.03210872833388545,0.006006362006140156,-0.1138214294047775
HSPA4,0.007949709264443562,-0.014197257224455662,-0.030970669585067237,0.041069582571212,-0.044041444024208516
LMAN1,-0.0021501243667552614,0.02513737077885398,-0.013726840321646335,0.017239097549051566,-0.01786045158135238
LYPD3,-0.012094978392892844,-0.017883598594009176,0.029476114353480447,,-0.02812046459847448
APOE,0.021979212383857565,0.017634230492589553,-0.019236471253778628,0.02421519565713229,-0.02751374426931552
SOSTDC1,,0.01504581442489377,0.040081891661028206,,0.07888002474433359
ANXA1,-0.09600323782961645,0.05346514638118087,0.12727791700068536,-0.09239626897290515,0.027149123128693834
WNT2B,0.034916585834585026,0.011787522534204046,-0.008905260114975546,0.10007245432886153,-0.0235262157467902
AMH,-0.0168064908080938,-0.025902199061319898,0.055246617029625,-0.025126004998325353,-0.036079445243517756
GDF10,,0.02165594106696247,-0.015468152541674628,0.08692197266848038,-0.03112890531277587
EFNB3,-0.023533576425318406,-0.039694338431614275,-0.017234071361793942,0.036319544776111885,-0.0013830794175150225
LTB,-0.028658063210764705,0.010134407230442368,0.02574832787524798,0.011593198078180043,0.08518147406378401
ANGPT2,0.025399600510544358,-0.0005391467750291114,0.02719695924227458,-0.013145707509929572,-0.01987609865011516
NRTN,,,,0.047685759598493,
ADAM17,-0.014692255258748791,-0.044998104972433034,0.010622543570924773,0.016958634936090906,-0.027648631746218018
LRPAP1,0.025508190955204416,0.027772776304481852,0.05366656067547522,0.09074677438345577,-0.025137566493808706
NID1,-0.0008709186435963736,0.020481196816730378,0.021038630016257838,0.027400888735118013,-0.05358489042840302
MST1,-0.030376034297831995,0.00944553988768399,0.006531658973252781,0.053536809690422654,0.04141823782339298
DCN,-0.0010312165584112146,0.013347727207553745,-0.048454299990119507,0.048765032279042615,-0.0980196476514887
COL7A1,-0.027804312974194553,-0.03295684062602143,-0.03400800073281016,0.05828740833476077,-0.012488337434303616
CALR,0.05341723739248217,0.014220586980381911,0.03510201766068576,-0.02313703846940922,-0.08121261623483363
PIGA,-0.007286831872414525,0.05401391554147744,-0.011565953930207463,0.05178777476716007,-0.06287894489377692
CD200,0.01376167178327395,-0.026879710587981363,-0.029781085655400143,0.03917831271610706,-0.03594164206826383
GRP,,-0.019252516167144264,-0.009910688064922641,-0.03470307211238978,-0.028851971935896864
CDH1,0.0011546234570987176,0.04832269798486689,,0.045646970820520064,-0.041786591531697136
LPL,0.0137190932071397,0.02436110280977793,0.04193149451598995,0.049198666809458086,-0.0875640648862409
SEMA5A,0.03667451496002904,0.07326550150445514,0.041624225823449656,0.06735386370466223,0.0576008810955037
SEMA7A,-0.009267128748525815,0.018145455455344947,0.007231836691404694,-0.04696082641632132,-0.03860368265287756
SEMA4G,-0.036531784004336,0.007314778001917534,-0.024496751775033052,-0.01637713990050534,0.007877511111089048
SEMA3B,-0.029149879049307284,-0.008364560101867742,0.055512681848581845,-0.09418174369507937,-0.03609165441115672
RPH3A,0.01466783086328253,0.03051424643024948,-0.03126264796312068,-0.05139062826063586,-0.006761945554335424
JAG2,0.0005706057407314067,0.001948331968903037,0.019632879971712775,0.015038386194933624,0.012738528733903472
CGN,-0.005502031897962698,0.04105758978363728,-0.0037571514499505003,-0.004703965686274027,-0.048110048584821145
GDF15,0.050736323907467365,-0.010266305228030556,,0.1314944650522192,-0.06872313845535676
SEMA4F,-0.029638580995619647,0.010076403749747125,0.031741758319040234,0.05613709638165413,-0.06073862753031029
NXPH1,0.002352478914335755,0.023599378470784572,0.02035895386673065,0.08513305250149514,-0.03755107411786405
ARF1,-0.01618607098254642,0.008418517078001342,0.04911670551444572,0.06120833672500474,-0.050180055098337
EBI3,-0.05425781148824079,0.015487129405963829,-0.0028008525697555626,-0.033923180509192255,-0.0014263873461269002
TIMP1,-0.003226691726766191,0.009573262985439285,0.006656939784123354,0.08358507722090583,-0.0799296216591428
SEMA3C,-0.013998210872845303,5.7201877638963975e-05,0.06675987892748471,-0.03359745813004496,-0.051129684556391296
GAS6,0.018209553199498362,-0.0011755080047448278,-0.013731893486477199,0.014341198629472352,0.03873172068495018
MEPE,-0.04453790751571895,0.09809216442435487,-0.010087800561158149,,0.06272773382081671
SERPINE1,-0.05966759794195781,-0.017988059731232093,0.0902222934796567,0.026975299081696758,-0.05569991757490615
RSPO2,-0.013668138545988414,-0.0026746125259812566,-0.048197667292821725,0.1043884739533128,0.04886453382985048
SHBG,-0.00798473675133791,0.007990572240554744,0.032786128244935604,-0.028956149143285644,-0.034855450370829974
