,UKF259,UKF266,UKF269,UKF304,UKF313,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
CXCL13,,,,,0.12857909957697294,,,,-0.03657789771290331,-0.013366852877568731,
ACTR2,-0.07707575407570628,0.013025347375502294,0.029307179632540155,-0.024324610319551018,0.04741056739429449,-0.016718640895616924,-0.054347167870772255,-0.09294644716692828,0.011146980175539447,-0.00034186964115518544,0.009601362724575293
SLIT2,-0.010269202783470596,-0.008404510043959286,-0.027131540140513125,0.0508025699033186,0.030727889840411266,-0.018229729806029243,0.08493034131101893,-0.030919720393508748,0.03231122929092635,-0.003072685799395862,-0.017691933341300356
LAMA5,-0.02813665103344027,0.004562077906798277,0.05737179195123261,0.026382570148601573,0.06646024842393188,0.03457293994344086,-0.0021777683221155288,0.08064065809576366,0.024395565644586045,-0.056976502561688507,0.05134721921694854
TIMP1,-0.004725655247317568,-0.02367958550991272,0.07209253534935696,-0.03210719716801121,0.023910132658117606,0.012735326469164806,-0.02023566341224269,-0.006758174310650508,-0.03826118554523056,-0.05187868755303093,0.04271150471063405
PLTP,-0.06326231829433912,-0.0239414479779983,0.0710607212440288,-0.05220121739912805,0.05311170334116312,0.028297307290221608,-0.14180425279356695,0.05714868645602173,0.002099620305306772,-0.019910177516017365,0.08213779631409875
TNFSF15,-0.021165237650294738,0.03637019185357349,,,0.09560744704197735,,,0.010432527308817744,0.10400405806074643,,
PRND,,,0.039542669953069154,,0.03790733182678685,,,-0.03629114244689335,,,
NPW,0.01779759120156882,-0.012660425364165784,,,0.07662628336524549,-0.014406399319679894,-0.03596282508074055,-0.043932110404409676,-0.01625186026309346,0.007675298112333846,-0.020668157215580622
SHANK1,-0.006151928545265194,-0.008752535224159174,-0.01904027631701732,-0.030051361823479217,,0.024037949022664512,,-0.037746764465136154,0.0025589213436029924,0.03620742316297448,
PTHLH,0.06348589390803688,0.029030506039415975,-0.019043470990165606,-0.022970656848586554,0.06236736520335937,-0.03684059192507829,-0.04724924416754781,0.08714535088591663,0.05620525145380058,0.0006725183319156832,-0.007545210459378321
SYK,-0.05679880924319858,0.04506419793900046,0.017900346498741206,0.0038507384747869045,0.029153043546962003,0.0224821899953927,-0.012759227327119406,-0.02248744545622281,0.016448533265088803,-0.016452400478300787,0.01658871078546096
FARP2,-0.004294177115702053,0.026592457361035392,0.05811256289384806,0.024792097568500072,0.09684415361061384,0.006933790801131726,0.009021879839976423,0.022255663131149222,-0.0307284079505977,-0.0681535549959291,-0.04431587201008717
P4HB,0.038076461531889705,-0.01075240591188354,0.0857775345679754,-0.05871728767224434,-0.0394622525942453,0.005356747989587803,-0.07898113539610259,-0.003483995577910886,-0.03359391075317586,-0.06947404608221044,0.06113560578171136
TAC3,-0.012490783225140953,0.025382419318858075,-0.05691342083555674,0.08052365652528733,,0.019443239447326482,,,0.015001583662136709,-0.010159881527649533,
C1QA,-0.06165193733573918,-0.005016698947577973,0.11917187284139633,-0.029979413643999142,0.10787465719703992,0.01045500290637727,0.025487931525231596,-0.11799187403373054,0.07112243470733248,-0.0346821741400332,0.027237562003324788
EDN3,0.016917907055165025,0.048424434997612786,-0.01272412011802179,0.010094219134761781,,-0.014866405417623949,,-0.026181970707503326,0.013673608261501996,-0.016902879795456294,0.005918822055494883
AANAT,-0.019258203673914946,,0.061535129249311496,-0.01778570367569322,,-0.018031397458071145,-0.05496117387487913,-0.02283332447081085,-0.021411322485085805,-0.01897742957129045,-0.029712904793176988
GDF15,-0.026927666007009115,0.009454955314702732,0.027975643392017455,-0.029745171681495545,0.022300010914607902,0.11277298384348203,-0.00717684183157621,0.04272823272685157,-0.028236720663517435,0.054953300430968126,-0.010438883307727218
LRPAP1,0.0061855639539470635,0.00811510618942687,0.03015866890600086,0.010289719307999696,0.06669105921938005,0.015477673202289053,-0.008277196181925722,0.10726939607545805,0.021437962897242115,0.0062532569946963275,0.05029709500884781
LAMA3,0.027555656427144824,-0.02020565588673262,-0.047184226476444414,-0.007791961283580955,-0.021780071451832833,0.05140891196790867,,0.05377669433489217,,-0.023020539661897668,-0.020923828177007976
VCL,0.0371395688773017,0.009110552695328138,-0.012334278936403893,0.04475425730610749,0.015014577060532117,-0.0467795291696369,0.058196981657272585,0.04462450459303531,0.0463878524709407,-0.041087910073284425,0.04102282948298512
COL5A2,-0.06577168508866528,0.00940707086235954,0.10930547423101808,-0.04619365225669171,-0.03504615442318172,-0.016058042811813007,-0.0980239325445014,0.0777005288538645,-0.04763694783563494,-0.013800690803284096,0.06186583467523853
DKK1,,-0.009900653848801141,0.0048210541750835206,-0.011966785996849678,,,0.05713692182587003,0.010585181355736066,-0.051903147353577435,-0.000561101581035756,-0.018788978336960593
COMP,,,,,-0.0192843542144703,,,,,,-0.022161508239959975
POMC,0.03141163841349222,0.03937885372890095,0.020643192968755608,-0.005331075349911138,0.013174082982839562,-0.031526127746544494,0.008107688748610288,-0.03184014141575849,0.00990425150003145,-0.02343399063878936,0.028359129241214018
CCL13,,,,,0.041882892899952825,,,,-0.017967145572463455,,
CD34,-0.060997315174496504,0.04205534308931624,0.07556204062402941,-0.030313933938852504,0.03742136979487723,-0.0287664828846396,-0.02535490228326826,0.01213357338977361,-0.008628466418447363,0.016515015448548182,0.10537583385518369
SPON2,0.002682882106424804,-0.02210415630303086,0.03138762151883097,-0.033377678555779014,0.03749990308026603,-0.0008759474598067537,-0.05479933890158232,0.04932100650827757,-0.06175985929782917,0.016929985253049996,0.0151915482906987
THPO,-0.04007055192146417,-0.017380586005288023,-0.003801807683693566,-0.02699894953597341,,-0.012226926488842224,0.01723643160421663,-0.026182028191114814,,,
SFRP1,0.011989775528983927,0.0261634582903631,-0.002689693693715861,-0.021760361105768213,-0.04736230251335466,-0.019298659073339896,0.0049554164930282595,0.010030612461602537,0.01625803046379576,0.059034713077049016,-0.049437311245513926
ARPC5,0.031094219632454425,-0.0115938551645955,0.008225591649844863,-0.04507111400313004,0.07506195111157464,0.008307430079903111,-0.047927303437638215,-0.009324211960679753,-0.02650993434219116,-0.069000143985944,-0.006904446347014283
VEGFB,0.07737751515106402,-0.05814271100900803,0.06542983861563823,0.013771807956495187,-0.05696271443843,0.011671315278784166,0.05662073915495525,0.05845032260430284,-0.02931731728836893,0.016438443636253977,0.0013940026126617083
GDF6,-0.02591411168327663,0.0008846662680851672,0.004634512132062501,,,,,,-0.055004535789477386,0.028395418596488354,
LAMA4,-0.01897000661747403,-0.02285682708743204,0.07409118570099699,-0.014969029339228633,0.0852479237637438,0.028665923955717786,-0.04956800114190347,-0.0038330721749055643,-0.012546687379328013,0.015404373737727024,0.051896356027557974
PLG,,,,,,0.014460590197788092,,,,,
NPPC,-0.025724700420968912,0.008581771185044391,-0.02398276248925165,0.002479789024794868,,0.01357137138448156,-0.01802070980039188,-0.027340529015784796,-0.012374675471227895,0.05172373030523154,-0.028188881219305004
HAS2,0.04849554507251282,-0.018589755321078334,0.10442624518816868,-0.035498014484591583,-0.014387978565838335,-0.027613593372216853,0.03233569454227025,-0.06592478274271468,0.0565965015883711,-0.021281640660860808,0.08140928446246162
JAM3,-0.03763793270345025,-0.0006914298259547981,0.06916233768729223,-0.058666438679330954,0.053000341632347014,0.04632151665456403,-0.06236138241100898,-0.0895022882012222,0.09056786528196847,-0.07428639581836101,-0.06103072948042196
MEPE,0.07202343860943212,0.026220502430016564,-0.03527061518163773,0.0079000682717285,,-0.014201596559673131,,,-0.00793333419133356,-0.04162304825861043,
ALB,0.02489463494468531,-0.01211044650668647,-0.02778092313347477,0.02573567275264717,-0.01241059805786544,-0.0007562527881217934,-0.055425490731868955,-0.014523491228701143,0.016448971357132275,0.00971725810342678,0.0364910444333865
SAA1,-0.022387129290447012,,0.0476134149184092,-0.04628859978840453,0.0076581503053575846,,-0.05900102446392687,0.028733812975312557,0.08079092732993108,-0.10348445115330906,-0.0024430042134692643
SFRP2,-0.022494714836097145,-0.010022437629583842,0.016853512015573304,-0.01842184678271451,-0.01293879582480312,-0.022892159576944862,-0.039145825627188095,0.04454615153398885,0.006013167224175374,-0.046875294901450364,0.027246279222086677
CHAD,,0.02361367249754968,,,,,,,-0.0033774022442559885,0.002027232279320556,0.14088516569214088
CXCL8,0.01474575400713696,0.18239499928919053,-0.01505741299379279,-0.02178804992372217,0.08208108851209801,0.025072086717520557,0.02793215986836097,0.03437144280659958,-0.06445203366761876,0.0031346375353506237,0.04735160000785671
VASP,-0.008302360872674712,0.019109304235890894,0.05599745929586189,0.02883410204830146,0.03531314653872882,0.0014233650025574371,0.006894535600378373,0.1059295127634085,-0.0028798705033822327,-0.028418947850408473,-0.008566549350371815
PDAP1,0.019233830703421984,-0.012666701024092774,0.0468539757801606,0.001984342058587397,0.10661101588741756,-0.01572492157196802,-0.037032407563071745,-0.01904975242414094,-0.025021182825243894,0.00010445174813896368,0.1022768702936542
VCAM1,0.05483931994780517,-0.01579410783947333,0.07892929898273272,-0.07472866836879469,-0.007544458121969847,-0.005472821861074161,0.04457195540940317,-0.04767558648055609,0.00015000837933800418,0.003812638096288561,0.015083088517802531
CALM3,-0.0037746302624609095,0.020941371766985777,-0.08327986144015366,0.03504059277445556,0.01635326611411436,-0.016052051132576614,-0.014864993428355932,-0.0054947672212749266,0.028925479647358907,0.0640078376192968,-0.01962369463043646
JAG1,-0.023564668713161707,-0.015454013492867947,0.056840526144220596,0.025889646807684123,0.07590481194280156,0.062456527257026904,-0.08884575102759071,0.02640367322018405,0.08013509090012166,-0.05578432683739168,-0.03839818678898105
CFH,0.015576579003419974,0.005545994572156193,0.09501316184723468,0.020681064932682357,0.05496037432198752,-0.008899151560980215,-0.07346098629575191,-0.005014166969216051,0.00258336515744339,0.012532191465480035,0.07062689414634979
VIP,0.02777756745807182,0.02990799052832106,-0.01378245407584207,0.05969983803498432,,-0.025249489006799044,,,,,
IL7,0.013305422407606817,,0.0019289580506799662,-0.020250451460752158,0.07596129041394632,-0.014714572923660484,,0.05678707732061816,0.04869010735220745,-0.022980089373609805,-0.019614796807851415
FGF8,,-0.012443113349062266,,,,,,,0.07021659579921632,0.016107299749754514,
IL27,0.023707481490009803,,,,,,-0.038527545921817945,,,0.029979456008831746,
PROS1,0.001813754476562095,-0.023425788269844813,0.08105753647512745,-0.0015490981180790264,0.06753904948061804,0.017971576938771976,0.05872843334564246,0.022423189036827947,-0.024787579233170463,-0.09690902395908288,0.06465368965879867
