,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.013231782459339776,,,,,,,,,,,,-0.028066043247891706,,0.08673123073385056,
BMP1,0.013006943995787862,0.03361004456353245,0.035940046510553096,-0.028318342954224373,0.07192160599714574,-0.04436605944599551,-0.07215599188275257,0.11313451496739904,0.049291746355127314,-0.018486153026541628,0.0437157774800284,-0.017848091757913277,0.02532874991612193,-0.0036155309870426716,0.037311984153436686,0.015940765703478275,0.014302200967705696,0.09528649412171517,0.04187232506540914,0.020771995798510363,0.00887534513177197,0.04000468257569513,0.08635496176767324,0.07933533566918968
NDP,-0.009762151965965105,0.018704868788559915,-0.03809656789787322,0.05397635326381727,0.005100354932691661,0.010092658055254777,0.021416970401367776,0.06310818156783317,0.004058934868340986,-0.018527563147416312,-0.007304757350524778,-0.014924093304228999,-0.04357901893527654,0.008981264297628876,-0.07232440146190866,-0.11385425754731193,0.012941045312486157,-0.0005667579043154212,0.04745183982141691,0.07979968622666049,0.011170277332359951,-0.08517872895234282,0.10168915802390513,0.041081165585257436
TNFSF18,-0.022158372455255395,0.0352116223431323,0.04077154374954282,-0.013957223435086744,,,,-0.012941576648790181,0.057335819403493665,-0.016298662644299355,,,,,-0.005955222624043653,,0.02155177298734623,,,,-0.02894401500679531,,0.005755665831428109,0.07806829843952229
IL36G,,,,,,,,,,,,,,-0.015082913624073224,,,,,,,,,,
RTN4,-0.046175038317216914,0.07028500636138808,0.023218333409992305,-0.03255249179359638,-0.023133190176844197,-0.0420820680275796,-0.0441371908390477,-0.08638002633216411,-0.09367544836462535,0.000829297022152891,-0.03603740458867306,-0.07723018644715582,0.003313008198126746,-0.035057229899993984,-0.07241602730934087,-0.061784208107792365,0.0030545098457447238,0.025223577952904475,0.0529708383939199,-0.0202116135285961,-0.0374472314045804,-0.0073729763513097945,0.005159022191701486,-0.06581999155343782
HEBP1,0.011100163872613285,0.02590319032680973,0.03515103031389717,-0.034916166637026076,0.1049360706867248,-0.002586249490211655,-0.04431525918741825,0.007113283978748606,0.03400096043211832,0.0011155277189584996,-0.01013417834688088,0.01178173616822255,0.07700570530088728,-0.047721275634158886,-0.03252748705633519,0.07654948898535333,-0.0640438779089398,-0.03304290021258723,0.03669339200825424,0.033188986074426906,-0.09360218663460475,-0.009740445622439824,0.1275926826560515,0.04410015830224964
WNT7B,-0.019520832113555455,-0.04280988350965275,-0.024045020935127868,0.028183122701184025,-0.04780403512936545,-0.008244464863905895,0.03625073383177032,0.04704083908692109,-0.05476593893877041,-0.04061871026260128,-0.013194808220927803,,0.03424947249581848,-0.016577860248930827,-0.010581569070813335,0.029549676896168147,,0.005506948001076195,-0.016345511124922423,0.006131053531178654,-0.06052427688909617,-0.027299548493814534,0.10142026379065851,-0.003107040941770271
PTMA,8.47086623244012e-05,0.010973871150382631,-0.03343559986183989,0.05433728049227987,0.04016023552642075,0.03190930840076231,-0.013713017811361874,0.13175118754802323,-0.029110139428694483,-0.044800139241909294,-0.010701684805196275,0.012739803176613001,0.029725014206002282,0.06181846914773878,-0.09708993452019685,0.021419688180601446,0.03390234008980492,0.006592645651129142,-0.05387119833595501,0.029528440962606727,-0.04649519223561754,-0.013911497337807178,-0.041591754063639005,-1.8984711747777774e-05
FASLG,-0.019520837632044687,,,,,,,,,,,,,,,,,,,,,,0.0007109696251488725,
