,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
MMP7,,-0.025280644595571434,-0.002907589354369741,,-0.016049073438343307,-0.01388315793257786,-0.01620434814644269,-0.015400400720436956,-0.024939311413626826,,,0.019876630593723014,,0.003442253800422095,0.07938628123754721,-0.01948991280858815,
PTPN6,-0.003213921670562961,0.0016122538230307513,0.016983788422290324,-0.032689157042201496,-0.0295397443428728,0.05440730038935939,-0.033237404247385284,-0.01689525422866514,0.010709809722260842,-0.0626594204123312,0.0334868210460582,0.008566494355788715,0.01034571672220613,0.013500976640843406,0.03066915378446422,-0.059446326537369,0.02452866732653484
PTGS2,-0.03581822497173015,0.02100162294208198,-0.007130997378009217,0.03963780013023714,0.05744583286430128,-0.1180631648762637,-0.00849597498968365,0.06183610554112641,-0.001260735729334578,0.058419763727299366,0.06889508896578904,-0.02269536536041906,0.0603812789889652,0.009945075119452848,0.06331387448480244,0.04976252761279028,-0.033208704265720236
XCL1,-0.0207169938583172,0.02151568472489539,-0.014491802286636645,0.04710343444969454,,,0.03523885607767341,-0.02020094384625668,,,,,,,,0.01410453090753029,
CD58,-0.016114551775328553,-0.04652534714279914,0.04547740659315584,0.02497606139959954,-0.016139631385666257,0.07485315771990078,-0.02035378631283814,-0.03197432636863477,0.009066280675869308,0.07660261801400071,0.026082186458822442,0.08579300470096472,-0.014792672386009363,0.016847250004015206,-0.016178226247681678,0.03311989307238227,0.10342925982266514
TNFSF14,-0.019164173963514466,-0.01802218874935618,0.04825806081468732,0.006992296421859497,,-0.0013960180629055564,0.006385920455922733,-0.043865895012591714,,,-0.03055198802180073,-0.02117431201889114,0.024605622541404328,0.044447268113238014,-0.019088087116222237,-0.0027891556664886748,-0.005454994487886911
CNTN4,,-0.01997591557458457,-0.007232059799575215,-0.016237878427181912,0.024666611637186458,-0.04929622641427841,0.017672935625767886,-0.0006942460466899613,0.006005144896259436,,-0.02225115598502152,0.0523446360633331,-0.02405650310430461,0.008023845112569598,0.037546076858566806,-0.038273908880082703,-0.008762197157851825
NTF4,,,0.02097225789681308,,,,,,,,,,,,,,
INSL3,,-0.016022732674480532,0.039941898579366995,,,,0.08408339304181327,,,,,-0.023548475793345902,,-0.02324679766648731,0.12146122422199973,,
BTLA,,,-0.037503245422589454,-0.01293359739359008,,,,,,,0.020758388585186117,,,,0.003707213765174055,,
MFNG,-0.012668989583370767,-0.061348258704083725,-0.0147616909141427,0.0023551910693957135,0.06696005213292189,0.002525413414512412,0.03066841638348599,-0.05571146220133269,-0.023902680008192793,0.06172072164448604,-0.02669882720673904,0.023408192752057914,0.08680755171071824,0.036094147307481075,0.017281159480902274,0.030577207091485085,0.03500758503093011
ICAM1,0.03792656945634574,0.026769463984771466,0.04138463618019343,0.02023025729829359,0.05993713673925831,0.05565381829051117,0.0347121868242831,-0.06009070316903289,-0.01823491892564857,0.08631173364260113,0.053362693779034624,-0.002436501187740669,-0.08185415146612125,-0.0226925803016671,0.001529202911828901,0.00787005337356776,0.07955019544302565
PROS1,-0.00859558467282356,-0.014171562488746537,0.04776904975498361,-0.015615774177954431,-0.02698734099599287,0.08799677046929516,0.010600892960818167,-0.020043503870718807,0.01812637075120676,0.06797068173807037,0.012294625547187832,0.08397814195880407,0.11943613300627771,-0.023774272204460243,-0.01089154091329067,0.0429568677636775,0.03989713954695799
CLCF1,-0.04649696737959063,-0.04366024456735255,0.04739658365035847,-0.0006964380727574855,-0.014919216428063844,-0.015153669542317774,0.00779224303671807,-0.02047638172374121,-0.019810858610888535,0.004116606443663733,-0.028669544398720385,0.0011697514741687055,-0.03700058848907341,0.03397655008304406,0.05272974336589226,0.042608618896356955,
PSAP,-0.06235050322021233,0.03756558638575726,0.009045534342566568,-0.029988016730227843,-0.04177953766385536,-0.02950002028559358,-0.019774871732067757,-0.053197038763945,-0.06757930208457451,0.009170331713220695,0.055825046237371674,0.06305048986195767,0.0055102911387127735,-0.024307141207112963,0.012251115714665549,-0.05271064515432725,0.029554021230609667
EFEMP1,-0.07029388581219873,-0.03419797560223722,0.03813869768724967,-0.00909384201978623,0.05427259830010389,0.09037094118062157,0.03827250000987357,-0.03744980880566517,0.03617436494137647,-0.0022576742144563193,0.026596523324858196,0.10811511379145039,0.03822299697216024,0.031836998350945396,0.05707425498651316,0.09959449608909489,0.013555780111933273
C1QTNF1,-0.02353322225042905,0.020362144101946793,-0.02711237904166692,-0.0033785085408999053,0.012122665973375218,0.003307478501858435,0.03243469853850875,-0.056315099614137575,0.010170977199253663,-0.015365682670456259,0.019075702909029744,0.031126159264155174,0.10087300960076719,0.0350395196699156,-0.001109725094410769,0.11807152470900241,-0.013610779944714284
ALB,0.04809268604846973,-0.02477156282674959,0.03822821239256894,-0.03055027832363907,-0.015351891242894359,-0.023287250718055142,-0.0067850050173590805,-0.0021100664334740126,0.033182677363816,0.020509504135555495,0.0477246812079783,0.040612042488115244,-0.039651587745392014,0.024441919442248872,-0.03164020699188439,0.09871827140087384,0.0014124943307400658
CCL13,,,,,,,,,,,,-0.01571834807521693,,0.13746090102677058,,,
EFNA3,-0.026269258156317497,0.02621069206964496,-0.030583675646575756,-0.04547071609599242,0.003600274320366936,-0.08874039935124889,0.012653562729950581,0.026214533295908844,-0.018120817866427545,0.029315523591732322,0.09385578738774293,0.04401494793274876,0.04458258076098699,-0.009145944485403837,0.04500262452975217,0.03928000442742932,0.030198965605628392
DRAXIN,0.04493253302401451,0.017560574261318417,0.010135705642369305,-0.018236756476336775,-0.01862787812544868,0.057829812984581064,-0.016665457947061015,-0.021082854374988486,0.025938994552014025,-0.08143608771501855,0.08247878965254829,0.01696126574096242,0.027849389388618515,0.0010210984159192656,0.046581744115323016,-0.02257047352038591,0.058701984971984755
RAET1L,,-0.012481864364389207,,,,,,,,,,,,-0.0005594566170542772,,,
NPTX2,-0.006684907724222568,0.014256479672500159,0.013141966107631055,0.05357123714361593,0.028557238641039845,-0.1099049285386118,-0.015363596825359703,0.0262311502170616,0.006784178176048129,,0.015794956060605568,-0.03740300394953372,0.09385177042093566,0.013121997176268538,0.01303597128836515,0.028158130643667567,0.05511982214252431
FGF11,-0.011395132155510869,0.06482912261268806,0.012784564545696485,-0.014404005670150372,0.06802888238890072,0.05976910786882681,-0.009763397496157148,0.0718522281575319,0.01073206055383899,0.04107385061198137,0.015514393323102026,0.05269154666887459,0.010647422257797778,-0.0007942718562112849,0.0277708852502483,0.041528190095605017,-0.04685919700473846
CD59,-0.019941804001890398,-0.03457364211070947,-0.05183270905545863,0.02568323272995798,0.0520717923715076,-0.07624901292804921,0.08842481591915702,-0.038105447726209773,-0.008796640753755433,0.09712684463101987,-0.05837472364138477,0.04184139288837013,0.040433063768940444,-0.026575247671572867,0.010079129022511396,-0.021072646380268886,-0.03678101831592709
COL9A2,0.002869157726677944,0.002613763098664011,0.012926513130635923,0.030177885549897424,-0.03419038686552028,0.055695288942921056,-0.02183467527509316,0.06375515815482444,0.006160957102971843,-0.007603875411920183,0.013707302883466107,0.06062199727095985,0.10617788449773062,-0.043188373197863526,0.005249175553905981,-0.05131733942003181,0.005949245731738672
DLL3,-0.02237402844978731,0.05959067846795168,-0.03191620402205224,0.018921255893901263,-0.03873075444774108,0.010248681999746384,0.04549033542649975,0.029158593007994518,0.039541932318527095,0.044882719460306475,0.04171451730039217,0.03537140974875248,0.062203352169828065,0.024987023095822614,0.004056305153396848,0.015181107627965078,-0.10280343607917287
FGF5,,,,,,0.024586858307464595,,-0.01481137295448788,,,,,,,0.07651901445860851,0.016873719082083075,
LIN7C,0.03889721937838377,0.028350066163361037,-0.0010485767427515908,0.03593497402393375,-0.013043126150962963,0.03618431231517659,0.0004665472468975571,0.004362367151390876,-0.008017639897645583,0.052840298840639545,0.016781066535322308,-0.03328377060497602,0.040859473611601214,0.027745691993653256,0.06391539250447129,-0.002271270539932612,0.08968776897556834
GDF7,-0.02145875791915655,0.030168337970197575,0.05990625381304304,,-0.021929147737374446,-0.010276639763280708,-0.0430022528173961,-0.027225607250659166,,,0.05324501686889096,,0.03570866209664031,-0.018898289599313098,0.04208005101080374,-0.033622206325427055,
PSPN,0.03454573790273457,-0.01714068338826011,0.01772204125178195,0.12664771719016613,-0.02710985331711316,0.04929560981945275,0.08051232205839921,-0.014672396284863618,0.024942409793157524,-0.06950254516347365,0.024636466321727515,-0.04257692513818421,0.009992280163044006,-0.024573268187918784,0.0558447205175643,0.045443102970565696,-0.0035748531869023966
ANGPT1,0.035488559518814605,-0.03312331304065008,-0.006093581160169787,-0.018685049546954626,0.031663731246990075,-0.005284551284239832,-0.025827227898336115,-0.055114534067751256,-0.025572087044000495,0.04761837364477099,-0.034223380420792426,0.04434258707654522,-0.02802560339156246,0.0015831058833895638,0.05757629779308713,-0.012898048756048344,-0.07533527224835082
PNOC,-0.030304227394391297,0.10247082440597363,0.0399495942162865,-0.015077744884176328,-0.009033702619637764,-0.06337262106815135,0.013290921853492257,0.035723642418712946,-0.011215168126721691,,,,,-0.0053129774204351485,-0.028879351359871158,0.0061169978058498815,0.04813018024187333
L1CAM,-0.0031798179102233634,-0.037495761104761265,-0.026652252221549662,0.009698823499032352,-0.00014979323111841584,-0.07405067293611634,-0.024028051585985755,0.05245998082613166,-0.03567869764453334,-0.05718926785874727,0.024691660201073953,-0.012824298030904086,0.0017434593327057815,-0.050524535007423405,0.026162697704781142,-0.017248703213868836,0.04402620229797544
APOA1,0.030068793942933825,0.02385529994691874,-0.020527713492497216,-0.026099225260062593,-0.03545614196735603,0.10557745947441322,-0.02433153412433466,0.050515205428226906,-0.0224823949867133,0.044382622030599415,-0.005317206380257891,0.007695977397028817,0.06997243498865421,-0.017146809434499814,0.017985414144742848,0.005160052832430133,0.1257561860729097
PSEN1,0.02911521183509256,0.011479434528362973,-0.0012431142712840532,-0.039424638178259766,0.01408365579091692,-0.039346186380715215,-0.01791885536497802,-0.032439006131624225,0.0007671443803889684,0.04425824347428088,-0.015129794346382217,0.03615827539782543,-0.02407213000637215,-0.0713558300343162,0.02406556556574548,0.0007292941911780328,-0.09815738681481329
CALM2,0.05749851501372795,-0.014389887440692478,-0.056215892297715106,0.06551362524617,-0.00030553473719280565,-0.10649912837208414,-0.012581627621398375,-0.04829277562998226,-0.007082486003795421,-0.13215416958671128,0.038030131046621646,0.05669423215167111,-0.004964465180719666,-0.02133742418241747,0.0029703923189078334,-0.023858828824474706,0.002310652058147278
CLEC2B,0.033583286409163964,-0.009004590108115435,-0.01791332291905298,-0.03939695089964211,0.013352927456357635,0.0611886201693032,0.010209024290173568,0.009215763752749937,0.011200825935705599,0.0022388385799022334,0.009071507204122198,0.033847940490601844,0.002174879986721942,0.021515558282738295,0.04251500236752616,-0.004549981533879213,-0.05883047755101269
NTNG1,0.06198351802418727,0.019984264664586995,0.008817482264646502,0.02093549929704579,-0.01452803953892418,0.040296041872680564,-0.02261255308794477,-0.034691094785524346,0.02147341289056318,0.018625283081318365,-0.024974790709366902,0.038112938694786,0.021150291389424442,0.012288013401477369,0.023713257896488652,0.025004557580524906,-0.05801315220326095
LRIG1,-0.010685656028047589,0.04510719082647932,0.005783291277113122,0.02846836773401753,-0.05248972935785278,0.08572025192670182,0.012110048093784251,0.0066282407059906675,0.0268329134665756,0.12180454121758363,0.10296904193649217,0.06263302866506894,0.06245556802529359,-0.024076322294647106,0.026359423831439764,0.016119885106351255,-0.007409812625850181
CPAMD8,-0.01888186536600021,-0.011003359073349706,0.016561484815363983,-0.015751353682863137,0.016860810903684315,-0.016775097288668793,-0.020726331522456322,-0.03341253059886787,-0.029802352948098878,-0.024896752227728046,0.0754605355239593,,-0.012832599643764672,,0.05698432995589503,-0.023840664256919945,-0.008535091527761312
GHRL,-0.030124658760145896,-0.022249279547476197,-0.009635366402802412,0.03155967895782051,0.006416273178730906,-0.035674610253481995,-0.028394105125431363,-0.01651891586859759,-0.020593474583199215,-0.07521855911700064,0.09926648092982222,,0.04205057881967233,0.05190442087889902,-0.017799467178348707,-0.0210157936056365,
NPY,0.06010360479446766,-0.017652248071091826,0.00925296969951542,0.0031509967825800985,-0.027499697463050442,-0.08744387757341243,0.0404597239860553,-0.029868028171133355,-0.02031661733640767,,0.14043142847031986,0.028632262059771197,0.04142299822052688,0.009225796027466279,-0.02363886335852464,0.013393086389464617,0.028228152567243366
MMP2,-0.051421440241180595,0.02300135184381237,-0.028470204089269063,0.013405461532577493,-0.00709780241087246,0.010529815496707725,0.025800361202839555,-0.01843498384560011,0.09742951930892026,0.08753152205093587,0.02676890527832904,0.050000380532927685,0.07198143667264602,-0.04160176002809184,-0.01209260927372443,-0.03923971525997854,-0.0208325031812567
LHB,,,-0.02433932325850592,,,,,,,,,,,,,,
PPY,,-0.02104688993880348,-0.014299086313767929,,,,0.09504099327477988,,,,,-0.0016584710280779151,,-0.00103943386125032,0.02737375112470476,0.004657084174911232,
ALKAL2,-0.028275748759842144,-0.00813064237200751,-0.02398571085438703,,-0.014783301943909387,-0.019020170226132522,-0.020259663551408846,0.02298483706684528,-0.0014855919682409027,,-0.04014516240907731,0.00010458500537037538,-0.018985218414045782,-0.026600244960403325,-0.00402906746493965,0.11300017437937981,-0.057188028925852216
CSF1,0.0010254804883969744,0.00915143018851739,-0.021984449792332796,-0.0011366317562187052,0.07275296949233652,0.06905130337159614,0.017380996542549577,-0.046487615971230516,-0.021264646903628413,-0.04068603712802382,0.03743705888008035,0.055955845739761964,0.04468937563086171,-0.02266938450875037,0.03484333460644367,-0.015116305723442549,-0.011831061434371095
SEMA4C,0.005241141278787313,-0.04482078967649133,0.038041463084663045,-0.007188510066351479,0.04359901686128517,-0.012340945709122505,-0.008937126289499404,0.027026840886072764,-0.019978310307324464,0.0251010378205138,0.04007939344707838,0.039515449365772254,0.03651238114552278,0.009438422243908676,0.08790698778818722,0.04947661153059096,-0.03224468711000358
BMP8A,,,,,,,,,,,,,,,0.12230483812051793,,
ICAM2,-0.02040041247539792,0.013178957389734425,-0.022655573664038187,0.06909573566310338,0.0681913443859218,0.04278774234415055,0.026093089069181327,-0.04269721636581373,0.0024896777046570714,-0.00028730527455602935,-0.01729271522477902,0.05141072544831073,0.14655669126053603,-0.00558635303909038,0.024117115130422077,-0.03461131663878041,-0.03736720667534828
SYTL3,-0.05159841651186807,0.004271400635714584,0.018196736978886952,-0.015817594112142692,-0.0037941956090929985,0.040820315907765074,0.013920795735979746,-0.014787049482603497,0.09648250473801628,-0.003177783728341041,0.11608371016091809,0.017497478098507536,-0.046027151253419996,0.05645320038168133,0.03201424595875016,-0.04761917998049765,
IL1A,-0.021940424091303826,-0.009630146973135594,0.026365205062002045,0.027148690895446675,-0.02192914485668052,-0.019684534727137583,0.023750846392113847,-0.007124160713773308,-0.008436880096201159,0.08281253787788924,0.02147308018299245,0.02752876467140193,-0.037067163413099194,-0.03014374011133401,0.07553250999892949,-0.02306105135135684,0.03171143232011414
HLA-G,,-0.01920660881260403,0.018731078534512294,,-0.011844248371971566,,,,,-0.041332830448858916,,0.01707647447313486,,0.05714454381824255,,,
PGF,-0.002219100148148712,-0.026395445801803547,-0.006876491888615172,-0.028391490614994047,-0.0029869093299122527,-0.019899878275730826,0.0029768768056749103,0.054701325120742085,0.025493399260921736,0.04133485850746512,0.0278174165765091,0.023585128760819554,0.09201186367107031,0.013147781429289905,0.09620324483765696,-0.005046268077234378,0.2983009902124395
LGALS8,-0.03819374739697274,0.004043668497558659,0.015485293424410344,0.014023980136607028,0.02887279726329395,-2.747610467846579e-05,-0.037689796643603654,-0.00021351098503721654,0.025956300563943015,-0.051825700531799884,-0.018603818588034584,-0.002172926460115364,0.06757005744961325,-0.04303118900973648,0.036804136547258004,0.017321572354342302,0.03362006689109123
DKK3,0.015119114178144127,0.057677039444948196,-0.016970001697344195,0.03206870616036737,-0.04014693265677043,-0.07978013539329805,-0.023332518029852194,-0.03834537079892911,-0.06299944395040873,0.07830547644074175,0.06962234974404403,0.03598108830074183,0.032419840193523605,-0.04565166210974129,-0.015728996863686232,-0.04919622927504517,0.05592705067483619
COL16A1,0.043123421516182585,0.002522242689578462,0.0014114474478697661,0.056739948933803255,0.004025981337407056,0.029333232182182874,-0.0034678584774660414,0.026358464738763236,0.055747669447341316,0.06523392300409475,0.00871827787001099,0.07886204694153705,0.0771256652901732,-0.043813567028026856,0.005592828132020916,-0.07280088100663046,0.014096618858217407
TPH1,-0.008234750330801613,-0.014102528704364457,0.062127060315093824,-0.015461995540714901,-0.01255063283746841,-0.01994135843988127,-0.0181060786046664,,-0.019418564328334376,-0.03961354610294319,,0.010995903094690715,0.059765668627478806,0.03021330648397129,0.0998887167834772,-0.027052004829574202,-0.030038751611657623
TNC,-0.015294705908838618,-0.022876839282947047,0.08335006463035059,-0.023824359965615834,0.02344720494762526,0.0756848035342023,-0.06519600513434443,-0.016203209784213315,-0.01736654199023992,-0.07620147354674957,0.08516707771890974,0.0023619304076834737,0.0971850105382332,-0.024049218827978645,0.07887281723854085,0.048755789627585484,-0.004805365738368338
TNFSF9,-0.018881856404359697,-0.010918349381446339,-0.005141520583869117,-0.029386784864213474,-0.01283390228031707,0.0029825010075779567,-0.01761742926487223,0.01970347775205273,0.04784690102779834,-0.040193744028106916,0.11157760232268289,0.11290493609150536,0.004567708488719554,0.060779062210449965,0.0026944338864373107,0.016725962471836206,0.017620272993564747
C4A,,,0.0028685259471651096,,,,-0.017956692042864333,-0.01782441264411004,0.06338453880070691,,,-0.017499485919432768,0.11058030038578995,-0.019097603173285863,-0.03382087372391729,,
CNTN2,-0.0456887536716335,0.010807106086645998,0.019234754250243426,0.00832376299181407,0.0004090870684511638,0.009314009674815302,0.030398406349468172,-0.03629175669004481,-0.014720431014693513,0.09066776077451384,-0.03212786392143996,0.03966886601048529,-0.054278960264654175,-0.016701940870603775,0.06788745469882605,-0.029724788742705493,-0.08283657308020945
F7,,-0.013758079610717754,,,-0.010900260433452276,-0.0167750875384211,,,,,,-0.002734944584002127,,0.0010295754436617764,,0.04053133476858726,
LUM,-0.007883011993423832,0.004977695507200341,-0.018866399299310294,0.10201910274721786,-0.016224324293183236,0.01191032454127414,-0.035741982746143465,0.027118726242266866,-0.04777663313364946,-0.054179755969236194,-0.022640472107647913,0.04170273510858466,0.12714530480323194,-0.04985439792078171,0.012734454546302364,0.016328742837700052,
IZUMO1,-0.018042211947061168,,,,,,,,,,,,,,,,
BTC,,-0.012481859165291542,-0.008459010604903621,-0.0006766415745585333,,,,0.05370730243345615,,0.009357180983420456,,-0.015951200229234786,-0.02240703589757237,-0.018288241367833486,0.03934086831413881,0.08343466987353028,
APOC1,-0.059316397739705005,0.036817770278651,0.09457506888645038,0.034192455817578446,-0.00027785228944017455,0.11753870467118041,0.0513592560166169,0.024900633871895863,-0.016750845401095824,0.1544485749378385,-0.05360810454293283,0.014759888167077075,-0.01480515365229351,0.006421135418359591,-0.01150037033127128,-0.03697576372662556,-0.16737450281211474
PKM,0.037379343770245745,0.036826726854690815,0.03804301890375821,-0.01990568422635604,-0.027548690068249917,0.01803242803874477,-0.07799640097886273,-0.022158660180667242,0.04613092223554131,-0.0714712061239198,0.031233009417171678,-0.00629434368913035,0.10804801723321142,0.051991828801011046,0.00867887227780038,0.05383048043295796,-0.02930161649338542
TNF,,-0.021581706105146762,-0.0011400411219229716,0.10242375054980973,0.002073475633028952,-0.02461952247943816,0.022347774444051963,0.08620182276567755,0.11654124331950727,-0.008535610967988919,0.005619708409023805,-0.015482214172050637,,,-0.036824070732515646,-0.022935017808186752,-0.08454459582053427
GNAS,-0.02151418753868977,0.03448674833704835,-0.000945613022497263,0.01098941720553497,-0.059912726685384186,-0.11834260054283405,-0.04331222734528836,-0.005411439668727297,0.023502410957585616,0.0741155067154936,-0.09670619596033594,-0.09877676493371683,0.10108415568171718,0.00733577653136638,-0.04268994676043717,-0.04411675633590779,-0.014939924804725668
BMP8B,-0.043734935975926446,0.045072795844993865,-0.006142841233812488,-0.019620453834456725,-0.05715431376676345,-0.005154914455174684,-0.00023896577610109883,0.08261340962468751,0.04226572418739521,0.0895554129558422,0.059634733509360764,0.07808468427981664,-0.06288405966324494,-0.010390118135305935,0.12001743628277707,0.033120087248823364,-0.030977076354811815
LIPH,,0.03463143489162616,-0.0038406173989941786,,,,0.08388795330261414,,,,,-0.015718353856042987,,-0.030011322656920927,-0.03855241832065947,0.045885067702993984,
CCL28,,-0.019836955992959433,,,0.07656943443917473,,-0.02229374213852928,-0.022140687967975085,0.0063647118594666145,,,,-0.01805119289417836,,0.024450703748107903,-0.03469966996992358,
PTPN11,-0.00026034301491718474,0.03659577679283429,0.01071744291135273,0.07330311329891886,0.04745321360660575,0.005249382772605762,0.01214775455591486,0.026900650914268003,-0.0076107460145610085,-0.025083737646479184,0.0004404724834198532,-0.04984711220431659,0.040888262449204175,0.013306833213166707,-0.012378886942838995,-0.07586817095259464,0.00870373451224398
ADAM12,-0.04742308540826554,-0.021926857110637795,-0.00498649207416573,0.010889822367275242,0.024861642696762262,0.04322723317610009,-0.03575115077884867,-0.008920990347148664,-0.005934121411257073,0.18187582831968535,0.015577091752787162,-0.014519782370091553,0.12024260555331605,-0.04465897289100516,0.04076961531749035,0.06987506741152093,
EPO,,0.07343112171071273,0.011853685546556733,-0.016591505985838594,,,-0.01514757706414113,,0.015421449701325083,-0.02346320613787478,0.0691864411346671,0.082632943217228,,0.0027871271239623984,-0.0004882979536521111,,
EDN3,-0.02651733985134016,-0.009798924805953225,-0.03950140735337383,0.004078475520245505,-0.015634190622063737,0.14190772325476317,-0.011777162491826582,0.015091187346392709,-0.019618937894099228,,-0.022409519656998896,0.06662014233789554,0.018599077095365135,-0.048737682174647926,-0.03768153511144813,0.021065493273941298,0.06996510209725315
CCL22,,,,,,,-0.03049997445988467,,,,,-0.019320167471992777,0.00011157241804086537,-0.015864940731625806,-0.019203845096681642,,
CCL2,-0.05202648410821062,-0.044593147673953,-0.057134547809357096,-0.0023391022912737807,0.009618993532600125,0.013503647126646843,0.02927298901223124,-0.039396057040200945,-0.04044765999727271,0.037723477612717625,0.017031882801526385,0.038822151262601266,-0.04439584894326495,0.011640781168785091,0.009620429059835813,0.031695814163838584,-0.08599516922231114
DSCAM,-0.03446696593770765,0.065428290799682,-0.006228489782636127,0.0475797939297299,0.03309412059314084,-0.0388134108644026,-0.07066783322682285,-0.03044219663841034,9.678282924706154e-05,0.07508138398495146,0.028683469058942722,-0.015065068904848333,-0.025679261647597297,-0.007643098834299281,0.037089012489658395,0.023524346440962712,0.07579719716210463
GPHA2,,-0.015717980957914032,,,,,,,,,,,,,,,
ANG,0.011245186913142321,-0.03818255037880941,0.0709147472341416,0.04649798858479278,0.03246130857125752,0.04617329000091449,-0.04485803209969157,0.03940035565509251,0.011634884232365937,-0.06625299870574865,0.07570754677265108,-0.0027841326346094803,0.004434698678124362,0.0032920023915434444,0.09616988264569917,0.073820328848904,
FBLN2,-0.02486326850777299,-0.02444309492281608,0.014279586923692461,0.013990443182941742,0.05899939172993901,-0.004042896974780904,-0.029116219426124204,-0.07111665345279565,0.01254740555250232,,-0.04035160864229481,0.017360990600981476,-0.03275391613280334,-0.00011177872980938397,-0.031857388182139,-0.019537022631531138,0.12955716599132433
VTN,,3.428908038695256e-05,0.06544726465786416,0.004687813210393057,-0.012550628733400154,0.026976674861424896,-0.024885768011971926,,0.12926666293807051,-0.026870505965028383,,0.06863192899963212,,0.024511986394110216,-0.03382088074553598,-0.03717805712086519,
VEGFA,-0.017507155465541352,0.012097519363270687,0.0702437098247013,-0.042904285726407906,0.03380771227037852,0.016225308456152523,-0.02250737144691824,-0.007805579398516948,0.037218404126412856,-0.07220346267442214,0.05336842624308869,0.0039365081109467145,0.019755368870146582,0.08622931845049642,-0.04756168420270717,0.04205508305103827,-0.08365649214310446
F10,,,,0.030055229240679594,0.03028234382943811,0.01425769663527117,-0.01660899085928403,-0.02432355625593251,,0.0679553585310713,,,-0.019386306712586142,-0.031314436122993006,0.0011504627677823823,-0.030195114213980433,
SERPINA1,-0.05249486764727117,-0.014134704114850979,-0.01652262397571278,0.03642110120134491,-0.04336455385641537,0.09277163384814147,0.03843670537430375,-0.0008613898851089323,-0.024289620594580702,-0.05483578997581713,-0.007632682859114983,-8.851436639188206e-05,0.016627308280265325,0.03213107226205798,0.04600816444861251,-0.044111298008657644,0.04724112984437005
VWF,0.011269187820569381,0.007702841208348228,-0.02967800255543176,0.04782926973101102,0.08149477496843024,-0.005883925058878271,0.029753725231209015,0.037339073730706995,-0.008929927432476458,0.10687247929926967,-0.00993148272380289,0.06618794391239614,0.15467535857578332,0.006446974669074369,0.013647290098511494,-0.0786599415212479,0.0012760624880164895
GDNF,,-0.022085576054597798,-0.011342773296157916,,-0.019535540254153043,,,,-0.01941856566776058,0.005646141422895052,-0.02497478373572155,-0.04303692426797431,,0.03190259086474812,,,0.09428886697841961
VASP,0.023505349214550223,-0.0017171322953166731,-0.04161491300886406,-0.002621805305815348,0.03529364655130984,0.003344979591039552,-0.0033700149591532253,-0.016088729841210556,-0.016453551843697005,0.06498400434295716,-0.014094838339171412,-0.027960374942658715,0.04407763335508104,-0.009542879734197898,0.059261378977556296,-0.025885830387173563,0.012528875261508254
ADAM15,0.022021034671501787,-0.014835817242611902,0.02333621864307699,-0.0024290498041928343,0.0914211539955682,0.05341623211315551,0.020291478146383848,0.0734200335092614,0.06927087435244025,0.0015381798918318215,0.005174153126453891,-0.041185838639151894,0.03370250384031907,-0.02675506144171857,0.07228694310015503,0.008227377007023796,0.005036779978185508
WNT2,,-0.024668923492781752,,0.013126502282721355,-0.020653230381852794,-0.04305908698460022,,-0.003649916325739516,0.0007521963101695988,,,-0.021174302422937486,,-0.02170980424111855,0.06413504174414215,0.03505624043282465,
CALCB,,,,-0.020205418682366715,-0.012721404861192453,-0.018543506450764077,,-0.016787596267020213,,,,-0.018531387505125594,,-0.014313529417107632,,0.036532712881976674,
OLFM2,0.012366017450546348,0.03706039334016924,-0.014908813251968057,0.03975277966514167,-0.006947697194041143,-0.056062700569267446,-0.04722487721085388,0.03674588503089952,-0.021888230031380813,-0.007880933673330806,0.07268716990157931,-0.004227930308687173,0.06774025801905159,-0.008466180412350888,0.03168166633791312,0.006942879064583283,0.052159701108643576
MFAP2,-0.053385816721539775,-0.04888616579938573,-0.017833777108462665,-0.013797936400419538,-0.019984204441497254,-0.004543134413533948,0.005404062211520397,-0.019515879174669817,-0.015156421380334222,0.13448302412941845,-0.07114319691186277,-0.03441310867576853,0.10523013906143092,-0.025844913203056968,0.09450650218126358,-0.017827761141850747,
HLA-C,0.024043616254590675,-0.06575589398470945,0.009784836548306999,-0.03640826906297306,0.09735246831243088,0.08282793023869076,-0.014837108236457633,-0.018907918202743377,-0.031682104321227214,0.040010137935946134,-0.06575199076506791,0.07441946480917587,0.11854632550607055,-0.03249562105632073,0.08882943719556707,-0.07463413806528127,-0.0503930974631013
THBS1,0.021946074238962096,-0.01970649041065643,-0.011207271300550922,0.021615930314267524,0.008848575650551407,0.03598788452549129,0.09061152426446137,-0.05654697626936449,0.012315884573763921,0.08802730280200576,-0.060730693588697496,-0.027088288072448927,-0.021521049405172205,0.005062183594721918,0.0025064056157905767,-0.0023737033185625154,0.12337769248841118
HSPA4,-0.006920779324903805,-0.029289910252738124,-0.01166283597094861,0.04387576089345257,0.06572099192597647,0.006042166469489531,0.025535446488573067,0.01979334581606788,0.04120869681669258,0.04398331295076366,-0.00046523122165781307,-0.019973445221470182,0.029057668141700486,-0.01263909846482516,-0.03200625111777795,0.00304627908711899,-0.0026520632392950934
