,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.026884397890651023,,,,,,,,,,-0.004526025912560498,,,0.10215907936907082,,
BMP1,0.027571560525259105,0.03172870458353933,0.15044590979298136,-0.05437341532461356,-0.01711217136094534,-0.01394094431778559,-0.05826513750924237,-0.13205989162516063,-0.2818061235628539,-0.05737225765078874,-0.015583361591244068,-0.15471276894309804,0.07752664636726711,-0.23053618797061995,0.022094767410903434,0.16051805446037487,-0.007997711338694292,-0.01281990636754372,0.07894997023586668,0.022376583021035783,0.07958870485234627,0.019676531265051235,-0.009078783654767929,0.053626458461488946
NDP,0.03165565703480281,-0.006680515681706695,0.0794440248374618,0.05318680037712211,0.01707423700104935,0.02747800667021512,0.12603980948261137,0.03421315878953792,-0.027892228704590284,0.07854001841343967,-0.00867837171193888,-0.11035975185059231,0.032726808210740414,-0.009519289622671904,-0.01753300158426815,0.053980988476745366,0.03403338577318687,0.04780988558721127,-0.06846358602794882,-0.013809434094703666,0.04152575588616839,0.10109617805544037,-0.025232601850652313,-0.10147868026706895
TNFSF18,0.06027611470294927,-0.04521242460327681,0.02164751972074321,-0.036714820889893744,,,,0.021706447659054037,-0.042893809359229575,0.0004947695620782569,,,,,0.06585961795509757,,,,0.06476486532783668,,0.019765190980607396,0.03194454239452436,-0.04370701829156316,
IL36G,,,,,,,,,,,,,,-0.031120617537296273,,,,,,,,,,
RTN4,-0.0693645604407184,0.21619477045747812,0.1163826012927058,-0.046148094097076105,0.07359051203949028,-0.015417436981055854,0.17613964989385597,0.285454370832412,0.3423797874073427,0.08122172797127623,-0.028404782662871955,0.34313705364440317,-0.06976449758223444,0.3547011135101923,-0.08131504836742225,-0.1411548319264788,0.043932298998138324,-0.023612841029577735,-0.12485754878733549,-0.014363438388984238,-0.09567598250727152,-0.03178797497799382,0.21544443596337454,0.06664791425664608
HEBP1,-0.04624761849997177,-0.04031894492911599,0.07658693968608851,0.004664822352548339,0.0255533181607364,0.01369401246937863,-0.023852405059041588,-0.14860276142421047,-0.09513836701786768,-0.04046575162091761,-0.021401075363909363,-0.1452540418665528,-0.0026869817330911656,-0.011781716779487361,-0.04818803824683108,-0.01893276646675129,0.08544672294470382,0.05585123684842186,-0.01987837501598786,-0.012693674965621782,-0.04177036015319635,0.13029961073037827,0.03692896088034006,-0.042441957025684963
WNT7B,0.010111067877646193,0.17306163847411013,-0.013411613675881135,-0.02037833333076137,-0.03572384404115734,0.007117274732138914,0.016528172180166483,0.0809363052391545,0.2969403997976837,-0.03883154015895785,0.07944896408720885,,0.030411370573864064,0.047980020212173485,,-0.008681658409073967,-0.035199392090832844,0.11657499839110746,0.061088305568123516,0.0517870382388617,-0.027755986714314326,-0.08158283825996201,-0.012109633555055196,0.09875246825851167
PTMA,0.006792028720536161,-0.11639834863175984,0.12006828360543009,-0.05609559777106525,0.047583038058291165,0.0028222783876109244,-0.08790754192377628,-0.2928476216930306,0.11145222403779823,0.028709813707678212,-0.07206285095604081,-0.4100582856154744,0.04803686938477102,-0.35613472346597075,-0.09278205466261293,-0.2167354558077359,-0.10998756650817379,-0.016504856857132353,-0.019302634140015762,-0.010373115882188512,-0.10561030542182859,-0.06168890857490359,-0.09279355786232321,-0.10943866715520119
FASLG,0.02704874565054118,,,,,,,,,,,,,,,,,,,,,0.010629509428506653,,
CEACAM1,0.003619567059175353,,0.03940267892610003,-0.025346245350437765,,0.008386630779228077,0.08776200500317945,,-0.03968021174481356,-0.005461001578202986,,,,,0.06818580060478935,0.05604546850813726,0.07298458574992524,-0.011652282649551099,-0.039540433544137936,-0.009044039073233858,,0.016980704967944314,,
PDAP1,0.030102164887278297,-0.04622259239636804,0.08775066181444816,0.025494989303662677,0.026888222098181563,-0.018176809582702874,-0.08843026380143269,-0.0787845024356783,-0.18152917900688123,0.021208277374793326,0.029046903901714573,-0.005015093166438713,0.01648558867975413,-0.19718544347238445,0.015993417515446872,0.008902293026381281,-0.0433347838869022,-0.09066512440593986,-0.05009700905320372,0.023636776790239438,-0.03321136708282889,0.01669209624093064,-0.011131638758678331,-0.013240557675683825
QDPR,-0.05064363332352716,0.016942935634713344,-0.04642849084386967,-0.01562514515080452,0.007912792061616408,0.08305311248525919,0.16483000569049372,0.03742399258168718,0.07927624443803095,0.0664475560935349,-0.0902758415722618,-0.28735397037890403,0.05459127612828585,0.07575021410688798,-0.005414199486265152,-0.2426425037492832,0.0680053405420235,0.06741976732232118,-0.0362502318324391,-0.022646925784119736,-0.0016410634665122163,0.06317169879270654,0.12311000952604742,0.03885769263829349
