,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VEGFD,,-0.03663347260119887,-0.007686817661548325,0.10514802731941669,,0.017720948686336502,0.007812897721653675,0.07456241127851562,0.012518498091496041,-0.014573676174948749,0.02002531510011494,-0.026781025592425026,,0.02099655437478979,-0.0029551692807678488,,0.09820563875664652,-0.02471177172135836,,,
TNFSF13,,,-0.07972358650768241,,,0.002109388934459788,,,,,,,,,,-0.0025353298764449277,0.06421060993776524,-0.025126004257890015,-0.03197790161841221,0.05141725137858504,0.10437814131414039
WNT5A,-0.06826122303976934,0.06741311586264026,0.06159094964234034,0.019091269527242216,0.02956983709216978,0.07538536607548134,0.010318765163303304,0.20534746112381455,0.004910174289295923,0.021064472032681348,0.08036606761932834,0.05570005950641282,0.058299173687893294,0.007687585862738151,0.023414324020698696,-0.03324863248100582,0.057572041689877125,0.04971153796715447,0.05846751546605457,0.05068683733474711,0.14019053732874062
CXCL8,,-0.026467764244055603,0.01980989305959415,-0.029681635839997146,-0.08865716929278478,0.04831695168369312,0.03828722105728387,0.14153258142955866,0.019761339706784623,-0.01214230578305912,-0.007897474146349255,0.08402337384419453,,-0.06290127144057109,0.023823520308030886,-0.015065870481173098,-0.16390551227808853,0.014314053392566436,-0.054796337349847436,0.026200414085376406,0.038770896468187314
GRN,0.03820150348154749,0.05320692860350175,0.08812233030061899,0.030796939831889115,0.06349221225833622,-0.03478150031654986,-0.005398602829396457,0.21740496861725822,0.031137494326003736,0.02048390328914994,-0.01951429749357625,0.006533241364377033,0.04201783619686753,0.0054323188662425475,-0.02520062159907137,0.06409285599025041,0.013827901797285795,0.025270454947850348,0.04060602573182497,0.023040043821686736,0.0387513265279241
MIA,0.04024926789809624,-0.04746426423891294,0.014589946736594034,0.0673866396727988,-0.02371157066275598,0.035161260863222236,0.052268845323552596,0.12674514487935,0.053529921064189856,-0.029298120081727604,-0.05540869283862935,-0.03667784185789001,0.02508739569972943,0.009816346282512748,0.01285683212132577,0.12905373312891566,0.1565321944961916,-0.030938154916329428,0.049322163184560744,0.1600144731363124,0.1000623449477956
COL4A4,0.04562407030927278,-0.013983679746030866,-0.0570990776192766,0.03609741663876267,-0.052100633627620976,-0.017790554168355233,-0.02300509968339949,0.07337245489359394,0.004001575892479196,0.008737076868064287,,-0.025445713678380912,,,0.11411965115901739,0.0008468637509057296,-0.04051308987122923,0.007616697696102214,0.009802795408247657,-0.0637599055267008,0.11767046921876932
TAC1,-0.03048521415304948,-0.08559682015379068,-0.008498908955716276,0.01478360536274,0.023992000046606024,0.07820154583504185,0.009821223109679372,-0.19855093729925105,-0.050029963408221696,-0.008975185179753643,,-0.06305319891132084,,,,,,,-0.049131151496356294,0.011526142923985329,-0.12130376916944421
RARRES2,-0.016444041152632292,-0.010702749680998148,-0.012475693112199081,0.08958724050545293,0.005438680382963583,0.02751176328419287,0.03748089011577845,0.27281041553967567,-0.021386399643492822,0.012895735228677171,-0.07239484027826251,0.04951397963722827,0.033399183575021384,0.09442938079958116,-0.1300490782976739,0.06596420776152946,-0.034802937065294456,-0.04793733171955888,-0.019062929815079895,0.06129157347163675,0.053920808648008876
FGF7,0.05163332890973088,0.1208457989105575,,0.05814011566739582,0.007601575817656452,-0.022588661799113376,-0.004113797849740154,0.04381159453956034,0.06195473043304088,0.005978657951062251,0.09316579345046545,0.08758441482727626,0.01282921163405249,0.016076742938622733,0.01918469782515326,0.059207028165374674,0.05809135977133104,0.02875366956406832,-0.014198294389127508,0.16031687825798477,-0.015162266228724469
EFNA2,,,,,,,,,,,,,,,,,-0.03127617234030067,,,,
HBEGF,-0.011180384629522063,0.06903063859328047,0.0850655358932176,0.007438186979274155,0.027637376205578545,0.012336480634538353,0.005675150310758584,0.2281872638930595,0.09224576334272523,0.013246702836199371,0.04900058756813701,0.06535587062924156,0.0016935322417007837,0.1744692300091623,-0.023075806155702008,0.05896053146228498,0.02578115074422648,0.024415546128193976,0.026434721767602316,-0.001984589782199053,0.22179062879875236
CSF3,,-0.010286156719607507,,,-0.036468463060479156,0.013804581016749067,-0.003973236449903412,-0.04344148166487074,,,-0.01577680929314098,,,,,0.019318528753202648,-0.07187724263482943,,0.02587286807113437,0.028876811156129806,0.03539874258230019
PI3,,-0.07665925088497812,0.061099276269480716,,-0.06798694737925455,-0.029691291002179234,-0.029749719749618677,0.03299436717167707,,,,,,0.06404344418956025,,-0.01750525953886402,-0.128826767544468,-0.019907891026740548,0.034467972158872394,-0.08360962181001881,-0.015562766658358812
PCSK1N,-0.08008552210675063,-0.012920967026185445,-0.026912616299541826,-0.013628856160853702,0.05322364351901559,-0.06539260869203416,-0.05883373363558215,-0.053017497949566506,0.05180546172845727,-0.05762414882237587,0.05389914351464938,-0.067516780880406,0.03816618595714137,-0.030541060895057044,0.06959119072281537,-0.058613393946630746,-0.013981763671534,-0.02270856806824745,0.0667534900470706,0.1270534758503681,-0.13874314625356876
NTS,,,,,,,0.011714136449910493,0.024025910872454627,0.0123535666068698,-0.047854485987479045,,,,,,-0.08105407322715878,0.0668126488135463,,-0.06356322773637395,0.08767132303948794,
SFRP1,0.10066946918404569,-0.1038892742437428,-0.024998846142897147,-0.004842966118481947,,-0.023084800531931297,0.023279444048415653,0.08463336739932951,0.03441780225637885,-0.03512056455550449,0.09498666152320437,0.014032141428409603,-0.02097461494989217,0.06404901592931213,0.01362857738715687,0.04187527388387959,0.01743242252875313,-0.04580592770481636,-0.021887874553543307,-0.06748918084694666,-0.005818767342530601
CXCL13,,,,0.01631825371888362,0.034502272508618446,,-0.017531663785278845,,,,0.09654263437825865,,,,,0.06725476980126723,0.03148985453418091,,0.039888236206130995,,0.13562505922190105
MICA,0.014296924747137278,0.09884736945282398,0.0830182535500961,-0.015255693510275063,-0.034592530190638966,0.006492093422841845,0.006319225879999773,0.19345903408845647,0.005436020407943174,0.004568443416355869,0.055175925836887345,0.0340250344224667,-0.012081338617342422,0.08732621871718346,0.022772560606322677,0.03438301802775888,0.06561994560939598,-0.020767522919087417,-0.009448768804747468,0.12588795280350545,0.12938548418276805
TG,0.0448735465699125,-0.016852988077760235,0.011778348690573811,0.04805463988600599,,0.0005101026403668727,0.04986707105358736,0.013299542407136038,-0.041372736946819255,-0.025416599797546877,0.04127403439255105,-0.028651656972317713,0.053065475569938965,0.011316294220037633,-0.0635955282636529,0.08314845816993488,0.08728233145250908,,0.03540116449545646,0.08874386499214756,-0.02266611356033155
ADA,-0.026577252567500577,-0.04909228488446617,0.059792699958750736,0.04190259563928364,0.021155773294692506,0.04580724387016469,-0.028935327141035614,0.25327719498475365,0.029279673649360842,-0.00494566733140158,0.11039537826518935,0.05052306648259197,0.06135951724850974,0.1200213996957981,0.0004201202703968115,0.04184539308506478,-0.018084049591981195,-0.029411685207032353,-0.00843335292275765,0.03885364951408197,0.06557414438547161
LAMC3,-0.02144420702923371,0.010915838125589572,0.11638164002705677,0.015710804704826827,0.09673640612045782,0.0009056823735519464,0.03488583217506512,0.19993431564697653,0.06556636721946711,0.04539749029581169,0.042594626473271585,0.018966243480478328,0.01230001611749672,-0.0032389792747152886,-0.01935304486642363,0.09688759067032804,0.03499880285561495,0.08995233010687904,0.010164033440482367,0.046902628918791676,0.1241327463669004
CCL7,,,0.05740833276893532,,,-0.01593319152298531,0.024069451708588752,,,,,,,,,-0.021610863346419845,,,,-0.014812610411803531,-0.043049423042621424
NGF,,-0.049255268119163836,0.08022689351741025,,,0.07542586250135726,0.04739627328039445,,,,0.13469779825680833,,,,0.04784486659297977,0.023641642887136712,0.05014629882118695,,0.00942272524366246,-0.019599811041902854,0.019563366226819322
TNFSF15,,-0.07318644439004837,,,,0.014789251251342441,-0.017209593149474192,,,,0.07119847259235773,,0.17305235957861062,,-0.031709559807452915,-0.0119234579270463,,,-0.009895352226362385,0.058225727292067285,0.06704560797830564
HMGB1,0.0716736952696416,-0.020853586919694387,-0.052710745137225574,0.03417246932904693,0.09634059259394362,-0.0018762081777004141,-0.03545423047261347,0.22087324435073977,-0.04820018844116075,0.037635164493439975,0.10515278702835967,0.05654201004857826,-0.050650897293653525,-0.12874602198657362,-0.11637715463323813,-0.028547888441854477,-0.053964959161739066,-0.019457161758562522,0.061307626885703334,-0.03766005204214611,-0.055824969192471596
ITGB3BP,-0.004935541695836715,0.08622502996904477,-0.04430580967495663,0.0540197677758277,0.038668313100426656,0.016250020558776824,0.04998237934299321,0.20315552426978012,-0.05519895307515259,0.008352231320125917,0.07130284437579086,0.02946703875964829,0.10965886486930503,-0.024436325007553678,0.06125627416341962,0.0802320993400424,0.008396407196811909,0.040042197400370114,0.06657578727987284,0.09607508943956455,0.08605537100587723
AANAT,,0.06140459370570566,0.03699371389472911,,,0.031297436636088125,-0.015506872660394957,-0.035612129326149246,-0.035004547936439555,0.03173449033833925,,-0.0032530288029891797,,0.02194722905277457,,0.08450089051894864,0.05744426325629648,0.08188895845369434,,0.02226707388688328,-0.037646234023025055
RELN,0.005280931067902795,0.08952683785801038,0.012948000539459659,0.03734993144314924,-0.04106906151659184,0.0057590388919419935,-0.006593395545907071,-0.10534380198327484,-0.02967889116185534,0.03336443704913084,,-0.009306440997906203,,,-0.01759176318467053,,,0.05368971044223035,-0.006763276177499583,,-0.012944922883556061
IL15,0.0006070558715964553,0.05401794931105654,0.0923591265579794,-0.0195476176312307,,0.0583300163034617,0.007088487845446979,0.11670900029059442,-0.02169446833697307,0.0008487309229067815,0.04694695654154753,-0.03108804474736084,0.15118499001161695,-0.006038929081259883,0.009080749882322223,0.045588947090674146,0.03868164719792859,-0.006691631087798146,0.04692800144243831,0.12555487447891675,0.03872149792140232
UTS2,,,,,,,,0.04352999669805336,,,,,0.18634400568639636,0.11348591613768542,,-0.026632336370368007,,,,,
BSG,-0.09227191805555732,0.12951956504802586,-0.028279822196005926,0.05330361494338439,0.014472406074385727,-0.010821271991356268,-0.044022528781772464,-0.010066918711452797,0.024412941239642254,0.017034759453942214,-0.055839985650143004,0.048445320836999664,0.03703533037852256,-0.02432131681839776,0.007066211130091587,0.15886314306469257,-0.05240706074897265,0.07414556324043665,0.08874964910034967,0.1747294651685474,0.18876892828252206
ADAMTS3,0.0013517460340461737,-0.040450047860503505,0.05664152293293835,-0.0073059728338512216,,0.01990408588361888,-0.0019995677622886175,0.27652773187760393,-0.020062127101136595,0.03797185866545321,0.03884183465047263,0.1141612130046254,0.1224688343602249,0.059196099693642076,,-0.03271402462149272,0.08647088729392097,-0.044906589121588854,-0.021636374542958147,0.0836259695066541,0.07108372931220168
CD34,-0.0011565904466320166,-0.0022860681978974394,0.052569007889035874,-0.02393266505571564,0.05481548503621708,0.04283058496131918,0.01921396180488772,0.17887806672164194,-0.02791412539738174,0.012752370679157042,0.11451172751755669,0.03277873247223625,0.09029185451890875,0.009650792631524732,-0.02259563691172047,0.08542041533686591,0.11550393370593,0.02251994412949908,0.00029584738819616945,0.0781933739962313,0.04853682095509128
CCL23,,,,,,,,0.030062480479895733,,,,,0.1334998692046098,,,,,,,,
PLAT,-0.0013388883950448958,0.05420061159540585,0.0972016003454445,0.007405685581154945,0.05784687923203129,0.032765130863242474,-0.024809208094476308,0.25430497137951796,0.07516495195220352,-0.02671721454773275,0.023464838449864554,0.07382377656321074,-0.013344426559567933,0.08877153631082807,-0.04166516209162613,0.057743338106145466,0.09049117744728512,-0.012719883077494054,0.14236553775933594,0.10506658038906098,0.1477597230028972
NTF3,,,,,,,,,,-0.016694809452618038,0.027205562530508237,,,,,0.08067695258302876,0.10493163100670265,,-0.015886618915361642,,
LTA,,,,0.051499451647411515,,-0.03323150168660349,,,-0.025459498426621995,,,0.03458852453728716,,,,,,,,0.0083568962315838,
CKLF,0.00544227818405397,0.05011695510838394,-0.01162249610429296,0.033963060299487424,0.11091338660838113,0.009571407221723354,0.015853970726477283,0.263478979319917,-0.030670616024959907,0.004042351509457061,0.09983462264261599,0.019872538815511948,0.09738026730030754,0.10268694910543984,0.05406228879940511,0.12857157277493245,0.11385796176594686,0.01677064242144778,-0.034815287032511015,0.09809409815021562,0.07010128115698869
APELA,,,,,,,,,,,-0.01351211783507383,,,,,,,,,,
CD24,0.09740337497349101,0.05716451395385123,0.01944160763527924,0.054804882567893,0.027596835200086763,0.03271099575975742,-0.0007477849706708119,0.029650987916623444,0.009286965368174077,0.06099243983511295,0.0669753617934039,0.0048522832608491615,0.02523681549370018,-0.005809949362949771,-0.03640703180216154,0.004316192430939019,0.0010747704847701893,0.05141776318692631,-0.030941595593869723,0.10155483066830791,0.004929176917853589
HSP90AA1,0.040688111766587404,-0.109837044377225,0.0012588787321730337,0.0037958014430025822,-0.04557123030395205,0.020846183028719895,-0.01371216107386111,-0.2694423653697342,0.04063362905090831,-0.06926373371033175,0.004988033015294603,-0.039480476248384085,-0.09901187782428265,-0.11340376520591548,-0.05174190273556732,-0.14804657392822615,-0.23530438085431998,-0.04972846503811241,-0.030660567383541736,-0.1425547374526264,-0.2285046876961007
BMP4,-0.036334591861003934,-0.002849930008313625,-0.0009690670378033345,-0.023461190370805508,0.050746010605414144,0.051959944579524464,0.08220872271671648,-0.007810764340040601,0.04451418995645565,0.03386932815893491,-0.008204521623003669,-0.026490228305557903,-0.0009241870899928646,0.04589483871088535,0.004465907065567454,0.023675464937658035,0.06355963868584678,0.020471403076857093,-0.009349281580228155,0.08566601019941229,-0.01099967000115448
SCGB3A1,,,-0.01855052462815806,,-0.03898118063082853,,0.14239572235779815,,,0.09746930506655516,0.056044147989687945,-0.021692829180283476,0.029286780788260434,0.04831898792873453,-0.01081240766596096,-0.019943666966838372,0.07101773956869534,,-0.05264841623117578,0.07725704331964367,-0.028857067862428285
IGFBP4,-0.037686379327140966,-0.01751940377439637,0.09223031752918935,0.004193829161723002,0.05835898396001669,-0.07897095112011118,0.08562839445586436,0.220222610303534,0.038985145171791954,-0.032045752891209284,0.0008824099596296541,0.018401759832779516,-0.04605165242712941,-0.010672152092305737,0.042071081748356345,0.11438306861390664,-0.03944813414161278,0.02655102257515003,0.08527030385338054,0.05483395246467624,0.07139330272104955
RSPO4,,0.01809521819651537,,-0.015999498311982857,,0.008454466785559512,0.012213483623142334,,0.02784402181394713,0.04862865246284325,,0.09780202551748511,,,0.08061959988098939,,,,0.011633159995950354,0.13655817949877358,0.08626178556616977
LEFTY2,-0.006675556711927347,-0.06796105874277321,0.0734807459072592,0.03754137173207869,0.13276466602319922,0.1027001210145017,0.07042022386377153,0.2040356971673902,0.021727221373543465,0.004999974810220519,0.024643957026041358,-0.020351213214526487,-0.03430881497956737,-0.013873038673974365,,0.056554138368148626,0.06914077698376594,0.026940839160250706,-0.04821845366240771,0.03540737353790006,0.015514128049219382
PF4,,,0.03636874087601039,-0.02013203887857974,,0.05507839388084384,,,,,,,,,,,0.03633797715184434,,,0.022610359044561396,0.006560616786787041
ANGPTL2,0.03055535142675692,0.07892430577095891,0.10161690095589829,0.03096587171615469,0.03677988901153477,-0.00454307415210455,-0.020866560330870112,0.2087870606010207,0.04217545005292289,0.032485941098760227,-0.06175206482495129,0.08986574815817067,-0.022042173711341276,0.04461020810446879,0.010011907226970219,0.06290688912107566,0.12331464852403208,-0.045773952107511465,0.027766827271855487,0.1413637955809887,0.13890115943585432
LRIG2,-0.005743775906089564,0.02075843006267406,-0.033067344626923324,0.06584293652202486,0.07837455017034897,0.030305190965207937,-0.015541958346063998,0.10834237751063652,0.021088505959695938,0.02081072713418491,0.03845122860748853,0.05911469047306572,0.012050465597560204,-0.08106197105655864,-0.02017691544820634,0.025939874576194195,0.057266744706033025,-0.012170621871834207,-0.0032135498829038655,0.09185067578753009,0.021913257005022523
ICOSLG,0.03756066515677492,-0.002460132036280899,0.03191238501621083,-0.0045530845912142865,0.08454097356483602,0.02101345919614484,0.048149509895138345,0.1660481122457424,-0.03517634729592043,0.04357985247551402,0.01641801252806699,0.08336845290977106,0.052744702250972504,-0.08112858529169824,-0.0688390043290099,0.08452895026874692,0.092695478951289,0.007590013035556422,0.0005240708481069756,0.12628742274498977,0.0572843293385631
WIF1,,-0.09465907441326447,-0.017079860351682453,,-0.046889269969155906,,-0.03986860712240636,-0.19083851778838787,-0.04171058786802036,-0.02225726712217008,,-0.05065988195418357,,,,,,,0.0512614771692669,,0.011792322696741207
NPPC,-0.03402544117623701,4.8105628056933623e-05,-0.04118400765244798,,0.030568420092050453,0.017038436131721558,0.05942124403758759,-0.029465654468083746,0.011418998172621372,-0.02588387078954148,,0.07904091308927035,-0.05605810149090717,-0.062450767063415506,0.016097983821888446,0.026487846696766244,0.008949198977879375,-0.008688917803862222,-0.034270845441371434,,-0.02870087503664407
LYZ,0.05642201367996366,-0.009244088923459851,0.017333336240099823,0.03959344303862009,0.007808217283955838,0.03136255394107623,-0.00711598294481999,0.18579491250198701,-0.04628977229752809,-0.0065694087756087175,0.06789103364344413,0.023579324266537364,0.03516871554519196,-0.0009493522067379105,-0.09765380854533379,0.07732137000815907,0.004931179221081364,0.0804913103364448,-0.026133570696174044,0.005945445096228987,-0.017455080590240608
EREG,,,,,0.035367947867742604,,0.009603911179314925,,,,0.013434173642954234,,,,,0.009960070537052727,0.01205649118357802,,0.018134643720812544,0.029309880156638175,0.0844707035025535
SPTAN1,-0.048050802990935164,-0.015401304083392183,-0.046202022675238937,-0.02584452062440388,0.05740370858319811,0.005537109354202481,-0.012179205353252268,-0.0524206456404506,-0.036381702129925766,0.014708152214980567,0.07830635620947962,-0.01868712583310272,-0.006240191212266298,0.0633778532150854,-0.10521941896334656,-0.0055803875745511836,0.018235575178227676,-0.04599715190552498,-0.056373293150190774,0.012987417624649304,-0.09155455386759109
PTH2,,,,,,,,,,,,,,,,,,,0.04157117752894624,,
LIPC,-0.014122915141257377,-0.03320674913341883,0.016603658909642795,0.01475746467795458,,-0.036917337177423536,-0.0026436968922263836,0.1430197845621981,-0.005446045528636606,,-0.022637383235632455,0.04886964756980569,-0.05944387829282973,-0.029851522104644524,0.0168426276824233,,,-0.03374996418718329,,0.05783245580564036,0.07533772084457349
COL8A1,0.02722718783576263,0.07998675190243323,0.11285667330913404,-0.0014272416666407835,0.04334770883215982,0.023873342902218483,-0.01082679183929482,0.07466427394923374,0.05751222428997119,0.006377144716574228,-0.07753726215386529,0.1069280243042951,-0.03236901653413951,0.013735473220277737,-0.13035262192968214,0.04751551840257571,0.06730099121627765,-0.0028785066359291005,0.07307716904059987,0.05642180366816502,0.1224585196178134
GSTM2,-0.07830065800298833,0.07984776086819365,-0.019108835005109816,0.09337576115913919,-0.02473216587956599,-0.036403705709050306,0.05669738251488679,0.06557048496117357,-0.0033187534175272626,0.05151468166671757,0.020660429405608156,0.006656342532584986,0.016185002563964733,0.12363866177966859,0.06423359538472594,0.08031420532813277,0.043415688830080325,-0.027938889422258584,-0.04839034334174421,0.013457232477009879,0.03794773899575926
IL4,,,,,,,,,,,,,,0.08937739916178544,,,,,,,
SPX,-0.0119503245972359,0.04740463869642536,0.013081935494020076,-0.04751555673380022,,0.07174486698524989,-0.004599701233942338,-0.09452269472330213,0.009488002025422838,-0.005651149676286385,,-0.05324473933249864,-0.038378118548583216,,,-0.04090412808126382,0.05956732041537109,0.022719890835739005,-0.08281132956983131,0.06302377654135337,-0.03799474748182214
MFGE8,-0.049409419663254205,0.04461978820474705,0.050264178130455806,-0.021503997118724485,0.020733367661755247,-0.02024466236735786,0.0557129494382452,0.08838429542424567,-0.010764445283548252,0.10432066288873144,-0.018170522242451307,0.025270803133740173,0.07815230444156543,0.07446765591282038,0.08307182859539707,0.12312529586842043,0.032559212556139534,0.04157710060737677,0.010178208665608654,0.08727641758282832,0.0893836363691339
TGFA,0.0211917537432498,0.09818099548764021,-0.07394341861048502,0.0316852888401114,0.003401353404963235,0.018700713407086733,-0.009388190187047783,0.14235589631908094,0.03484853885319133,-0.024867730039736646,0.00872506708269424,0.09860687882125509,0.05306052159825485,0.020087882844708117,-0.0005303310618926207,0.022639976439890092,0.11330035747631911,-0.03016749301221327,0.005911191992815165,0.18273245320947473,0.05287208575868587
SLIT2,0.12052052870631294,-0.06996621617583414,0.022624266245906566,-0.013685952427115395,-0.028973549297470116,0.000714280535309037,0.05159754759483013,-0.06600501908777037,-0.025897922802732714,0.029814993568678425,0.06651459404668822,-0.014728229166035693,0.10543178383567801,-0.06628860909432477,0.1224343235390116,0.13615114448062862,0.07429762070792391,0.02889758797666622,0.09377970980447406,0.08849497317640222,0.06912182665714975
PLTP,-0.046354103968932345,0.033483000401173246,0.07763554434988,0.006692798757140022,0.09346787078357116,-0.021184863353433305,0.021927929393334166,0.3258700911608464,0.0023964017039569034,0.08797469201326955,0.002183975151603018,0.05381616001662595,0.1047267467019441,-0.038363579167209054,-0.03636240196301886,0.1401087428743391,0.008982172125846255,-0.04346970938803157,0.0164146170171801,-0.033673340809534914,0.1267320828054418
APOD,0.08881016500847894,-0.09846740023317217,-0.05886650693646543,0.009208853075680984,0.03960121185427295,-0.012259269495383505,0.001648480063547983,0.07029982834935972,-0.01663854409545089,0.0059910988485576055,0.020674163600086608,-0.05448122021895708,-0.11465313397025403,0.05322455268221543,-0.04248980999745194,0.15716914174760577,0.1297613316598152,-0.00355572823951666,0.06842964135910486,-0.12658962011732652,-0.020550495022524623
B2M,0.055565343363604934,-0.07103953977148367,0.13596564853369894,-0.040883350879154616,0.07387413781961501,0.00745807389044378,0.0490476836078019,0.32538105847815835,0.026968139935653782,0.01705111593812147,0.16530880621165428,0.06659103057066183,0.08913390821676363,0.16130851575225144,0.0789429876080379,0.20401323284628908,0.1446068892191835,0.055603608217511855,0.03299475567201373,-0.0819744069481245,0.07799344201407023
OMG,0.050978334699530385,-0.07406738201338268,-0.11050617611127656,0.045148344797734816,0.04865753180185505,-0.052555062476940514,-0.06286883232913026,-0.06849598524385629,-0.011442190202560843,-0.03791636177392301,-0.007956197543999344,-0.05604513983362464,-0.07966374834425549,0.06349930270556553,0.029459248765772123,0.05218251837348475,0.1544070928492478,0.0507714310061186,-0.025111593487370715,0.13066779122514807,-0.14859579325413172
CXCL3,-0.028431714752928085,-0.020763118742498605,0.06157126929174439,-0.00932377298992986,-0.01659956213235206,0.07540138997963448,0.05517593835636677,-0.014903397658747077,0.04150106625519664,-0.02643795220217143,0.0742908116337274,0.008799832226613544,-0.017580871986247665,-0.068220761095596,,0.05673139810638992,0.008903046429811092,-0.0204095416974954,-0.07104586380658615,0.09574707086099826,-0.004480372239236918
