,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1
PDAP1,0.05933070543543436,-0.04393828715973878,-0.020779564070510046,-0.01448530140871231,-0.015630875225339406,0.047898224008454685,0.013526519542743799,0.03400068221300177,-0.06766026817119922,0.029908638233179515,-0.031513844107454954,0.024644441485062018
QDPR,0.011513466079277121,0.007956674593183867,-0.044524830504057374,0.028305869412319582,-0.07811566483556472,-0.057513059985884435,-0.12952267558000785,-0.07742201304197556,0.03328351406206753,0.06574830370168806,0.006670709186852156,-0.030818188656178906
POMC,-0.03840043512635889,-0.02110983281548658,,-0.030185746538116506,-0.03809642922867805,0.0317469233885316,-0.01926652458841843,-0.043418649795008146,0.03479195587063664,0.05695288665557652,-0.03447479534627624,0.022915477826980193
CCL18,0.03142467254781976,,,,,,,,,0.004639787881514392,-0.0011300590503319702,
CCL17,,,,-0.01878787559408695,,,-0.007058943736972878,-0.018512938538457147,,0.027685575506958875,0.05633931402785877,0.18878001891739327
VEGFD,0.1005770027817119,-0.017016496967887346,,-0.02093176815166297,0.0019069848257410274,-0.020383876396850315,-0.022063707437138667,-0.0198408896391443,0.05801399756622317,,0.23328212701569317,
TNFSF13,-0.01854462333982219,,,-0.01295945609972912,,,,,,0.013579248547432391,-0.02309123452643509,0.06334934829634203
WNT5A,0.012437938437206844,-0.06782783771846698,-0.0291229738081016,0.013373221064412754,-0.008321473802374687,0.03175069120927088,-0.01278507857672251,0.03929755050110974,0.04524031646052299,0.024230907044165015,-0.007634944891314314,-0.04551417458255592
CXCL8,0.04260944238746573,0.024959095060743598,0.042008028800125045,-0.016342825700886146,0.012790795572562748,0.05553559098542838,0.10657627584804087,-0.02393591204680798,-0.00893376671494083,-0.020087169777869028,-0.018263321833794248,0.030460426697425214
GRN,-0.08628446887244541,-0.026159724855747732,0.004876569864215142,-0.07500305389533703,0.016829553039147765,0.03768952310625057,-0.05312412575359863,-0.04083795054792139,-0.1275713513693215,0.018983305131064745,-0.011947286935114829,0.034021888945045986
MIA,0.06227887978947945,-0.015133282391560345,0.031606627319361036,-0.03956096294298482,0.07992863951474015,0.028650133444460428,0.11881582443346045,-0.027173007620373498,-0.09632406098985999,0.09685914230158725,0.07040525147495298,-0.042031166834045446
COL4A4,-0.02951363344961134,-0.02544967358688838,-0.035335963591646535,-0.025014330914354017,-0.02919235476353179,0.021194817980899037,-0.00908527512190141,-0.02635882548584603,0.09999182907760532,0.0914618628532173,-0.023562932368866207,0.022755365219610538
TAC1,0.05903323607852208,-0.03306989756786429,-0.054432716755564145,0.045052369316745514,-0.011635138310609597,-0.0587969266147823,-0.08000011573013949,-0.008068771232034004,,,,-0.01623997515135903
RARRES2,0.041431111139447856,0.04858563478434473,-0.027889923334580097,0.04652092010454513,0.07089939521856055,0.0686346303270903,-0.09508441372185886,0.04413942704449624,0.08645281621074764,0.01099576393971632,0.01794644542076273,0.009488347679080708
FGF7,,-0.019206263313527348,-0.0160797316433282,-0.024589201892041824,0.03281784876986724,-0.0089593788068612,0.011848108765332004,0.01115432680951087,0.05666716407035911,0.0350740316876009,-0.004378850617913535,0.025079205642261442
EFNA2,,,,,,,,,,,-0.013986760373530322,
HBEGF,0.029327651690676797,-0.02945422391431939,0.039876428161402924,0.03733891361750276,0.04855280258371467,0.027864545317008854,0.113491092938713,0.042291853951320874,-0.08718875946721187,-0.03691822587638481,0.002986161748341924,0.003225785690499419
CSF3,,,-0.02473383130344936,0.016527065176057634,0.03758107486670294,-0.02020612630820499,,,,0.004513872960630149,-0.01097306262956135,0.05079253164295046
PI3,-0.02585328625100042,,-0.04897810882177712,-0.016188721667956544,0.012040111596181045,-0.005840984493774478,,,,-0.0009641922843030902,-0.047328091776344484,-0.02825850886042531
PCSK1N,-0.020953369483802713,-0.030259205056297582,-0.05479068680536732,-0.037565874993267294,0.004716376866696027,-0.003202611682708332,0.03883265207372482,-0.023759312184030313,0.058711712989054705,-0.030143736566812337,-0.011286369398540731,-0.03411140417083973
NTS,,,,,0.0472354906388676,0.00614917194659269,0.04121917492284162,,,-0.04424522701127226,-0.017040213339609953,-0.019260652085586378
SFRP1,0.01812588637648403,-0.025046536993340206,,-0.01639314767469023,-0.0031909402996571972,-0.015011114998616225,0.005601760714083335,-0.024802992066292367,-0.058385722358143564,0.023437697596894323,0.053644288083746404,0.025736587443440997
CXCL13,,0.01660328800898786,-0.017959688102286906,,-0.02047857327194216,,,,,-0.0426010655882506,0.07840257783446408,
MICA,-0.06060451138789768,0.06296803134320082,-0.046955876469080594,-0.003341752342609506,0.018668561011879,0.05164275400021498,-0.02603558934777337,0.036248277432252264,-0.0003529639894762053,0.01876170953985934,-0.002389495530148756,0.04392122855106806
TG,0.0001971891227395746,-0.016155147306263197,,-0.017690803576942075,0.01555102147641605,-0.02438698665279256,-0.0208635522653038,-0.015132188356199667,-0.062422151677488845,0.043224872502943525,0.017510554564301443,-0.025364891409167353
ADA,-0.010662097433875427,-0.0015984770671743245,-0.048802663497146265,-0.034249553643456554,-0.030165718032410645,0.041099314309313933,0.03938226746913881,0.06364065755095431,-0.07993899156823274,-0.010581182610701836,0.0012413218155747417,0.05024353933286966
LAMC3,-0.008595425934020084,0.020383881127998903,-0.022975477406996406,0.008559995926837032,0.06642665543659383,0.03796866335333432,0.02695791582410316,-0.015691309015967457,-0.08234969597334298,-0.009497205657643176,-0.019877605420115418,0.04767719623808961
CCL7,-0.015631383114971215,,,-0.012790422721013798,-0.01365938566495024,,,,,-0.0284253560686125,,-0.013629409104098078
NGF,-0.02683830856820351,,,-0.02930612528118784,-0.02898066085678918,,,,1.675274827442289e-05,0.0074647393056283574,0.016143077819283404,0.08178264227808729
TNFSF15,,,,0.02722576171204803,-0.020102365560292747,,,,-0.04397958098360556,-0.012392561176382558,,0.03482601684579442
HMGB1,-0.0737691698213402,-0.027331155875645052,-0.057612555344548524,-0.0025775725443284905,-0.05339625884842812,0.06146964153240857,-0.03118642778391546,0.002330003803571417,-0.0789111666041165,-0.026918803984234005,-0.08890359438883802,-0.032120230369749384
ITGB3BP,0.022064970312523597,0.04977092494941599,0.009509465543048008,0.05054757885315806,0.0701194793476491,0.08878609983789838,-0.012668025806328104,0.05149830489125388,0.03280643300187005,0.05651372279782758,0.025608980128294143,0.016288280998977667
AANAT,0.023328629030915038,,,-0.012959457482867202,-0.01811343360698175,-0.01822647274658598,-0.0043168463320361825,0.06951444374920675,,-0.024937057910699847,0.06603421971526911,-0.014420483208182937
RELN,0.021570683998924103,-0.019658817175970154,0.048487895306007535,-0.02249471598401182,-0.010968069542230403,-0.0037661546091078786,-0.041309440658805985,-0.0149264298080756,0.05651573994130297,,,
IL15,0.0022590149723083373,0.042406899896509684,,0.1207830549290855,0.03476264601697196,-0.014248687389536923,-0.019961053715040734,-0.023031771610107082,-0.044644558945043135,-0.036173327122475965,0.017037795684669878,0.030818748091849778
UTS2,,,,,,0.039151600395072275,,,,-0.021235729894088715,,
BSG,-0.04008026044485568,0.01646758804670146,0.0461654500014351,-0.0030368978463292946,0.034469528511459215,0.020012210500082134,0.13295491611468985,-0.027684955535132106,0.03577401603553731,0.05926134831980257,0.04122858665309362,-0.020881686752261732
ADAMTS3,-0.012739443834013096,0.0699874927513099,,0.037248097872379676,-0.03520519770179082,0.05467911540341809,0.04636029551552437,0.024384682914192008,,0.037357424527983574,-0.008585894221907801,0.056065164860683823
CD34,-0.03106373340033203,0.022040627998618566,0.00852963930234891,0.05730872109636658,-0.017416141594292115,0.035206446152268374,-0.06587679012583376,-0.040157455191847914,-0.0003918152784238893,-0.04741199490745772,0.047820341318743666,0.07825665025227073
CCL23,,,,,,-0.020738832723498368,,,,,,
PLAT,-0.03235415294412219,-0.03023933675513615,0.011636371679532992,0.019475246680161495,-0.0705061511457384,0.08326408997249836,0.08120186628383282,0.050698589935257526,-0.004900684448352729,0.02542657738929105,-0.019597563827766017,0.0023582681098944028
NTF3,,,,,,,,,,0.08222533989078784,-0.004019837640339453,
LTA,,-0.01188054610856517,,0.0016925371920728915,,,0.08732588997375193,-0.023031774453159723,,,,0.024320773810786806
CKLF,-0.0637656247744101,0.003172891620916971,-0.04348113336202179,0.02388553320364688,-0.06205765628996374,0.036833652132427175,-0.04109668374018967,0.01631744674083782,-0.08129259382832854,0.0623438879673617,0.02587184673575958,-0.00699040279791975
CD24,-0.07832361624307166,0.08619723865819923,-0.04788230364716152,-0.0019889528045528553,0.032824371307042105,-0.05811290882229611,-0.11211792006343282,0.009973202788302514,0.11967501367200772,0.004014803329993687,0.04167095837130089,0.001329404680926963
HSP90AA1,-0.023993155595562407,-0.014842292356759093,0.002000819027908766,-0.015413208993484544,-0.04014504456637054,-0.043171371549762694,-0.09055610150832653,-0.03267861684624422,-0.04778595614872508,-0.050013591929763575,-0.039945954658686444,-0.05324007685657855
BMP4,-0.054394158615947256,-0.012594075312759604,-0.004531061265916782,0.018936007780544765,0.007185447981348918,0.011917386795424482,0.0046920730270647495,-0.019625450657684035,0.03332897450302752,-0.0003451953110548384,0.07147394345495714,0.03478739976794806
SCGB3A1,-0.01563138155185379,,-0.026438019724967607,,-0.021570863329739114,,,-0.016071267630936168,-0.041936625635431726,0.0698247918215597,0.004596761479489811,0.0034750478648693257
IGFBP4,-0.02048938617791411,0.006342147717325648,-0.0008525613254854007,0.023332486145173897,0.0047281722466223945,0.006289265604734743,-0.010233833705381255,0.015093455099382865,0.00436752387014457,-0.057790689998389475,-0.01721028882604315,0.07123054418824572
RSPO4,,-0.019206259667219477,,-0.025092583428309202,-0.024896282737723006,,0.03216466348424136,0.00043306344145796743,-0.03834491327746806,,,-0.025596852930598175
LEFTY2,-0.01875477358533067,0.01458665588761439,-0.01224214504089711,0.04216303259372367,0.0006202251554343793,0.0395483405899895,0.01155107647356332,-0.028432468351990453,,-0.02412990838487459,0.008628585750292383,0.11963602246548949
PF4,-0.01621504915628172,-0.010806971420842384,,-0.011159391837731564,,,,,,,-0.012819834230872176,0.0642598784773903
ANGPTL2,-0.06817002602809728,0.015725640494508007,0.05868742772685312,0.04590062148167944,0.01944397077244375,0.042251926715363916,-0.05748646485791471,0.030230148776722164,-0.004417599486518476,0.05603223038910751,0.01600007707140403,0.03860609284581284
LRIG2,0.0486990932316255,-0.0001789560004502983,0.12120796991644575,-0.0071865605709187244,-0.02467217595076623,0.010904484812938636,-0.01536952303788045,0.044957613483773626,-0.080993766255101,-0.020358178906017956,0.055881214227919786,0.06413003960861392
ICOSLG,-0.05184883479429429,0.01636094393184412,0.04502305114725525,-0.04540261285761618,0.03919160568399462,0.04138002319647064,-0.004894666207969861,0.02866625426541594,-0.02541058312206043,0.02873758793268556,0.049777896713170455,0.050480675144673054
WIF1,0.07015338479261816,,-0.017898019472391908,,-0.024072609210874004,-0.037792475521346125,-0.01621834639446857,0.024674384875339305,,,,
NPPC,0.02421204266882962,,-0.017530126615445913,-0.0006953941251388008,0.09435195853018957,-0.016986067630131108,-0.02260087768465522,0.035457816938629545,0.14133178306775063,-0.012107221137362227,0.06068520007838794,
LYZ,-0.023816480855608342,-0.0014816542090155072,-0.05173217461228707,-0.04474989456728066,-0.03437012490022275,0.0355387050629474,0.012067937533584107,0.03714486893359231,-0.005031780553273371,0.08821152785311065,0.019442152256377604,0.047512892441972494
EREG,,,-0.03333938317058764,,0.007486843435029022,,,,,0.06660871124111394,0.03615608627892692,-0.02931026251096345
SPTAN1,-0.015036879090207586,0.020486854074542708,0.10920383572734653,-0.014784014951992776,0.002050597313739888,0.005487371975245539,-0.12209687555610706,0.03344807381304916,-0.030899208802475833,0.01575709487951442,-0.046853811898770886,0.00273121495728511
LIPC,-0.002858989502980231,0.02425927508444746,,-0.020054258254365465,0.007989730390861862,-0.030626564487523926,-0.011345835067730533,-0.026969835465187494,-0.06082675775308287,,,0.04657026137619613
COL8A1,-0.047784670826470366,-0.04725462030155495,-0.030880639785084613,0.024957303825340994,-0.009485643305557345,-0.022450876011521504,0.05595311871563869,0.08731079616342417,-0.0802005166659544,0.04683214514425349,0.01399121007010451,-0.04334037413080347
GSTM2,-0.01742778932986637,-0.023680865612108498,-0.041156682182792066,-0.043230714842566444,0.11876298430084296,0.056750992268897855,0.030328983308290706,-0.058494135733231985,0.07353664626725694,0.02006077486559132,0.0369727763481455,-0.0007091092142844842
SPX,-0.009987542698613704,-0.01743170707544993,,0.03231859545449479,-0.033037318627996345,0.030215612311410504,-0.05934190456595674,0.003817429885647451,,0.0025865264960129816,-0.015917462810725938,0.04977073480071848
MFGE8,-0.05925402384366137,-0.06236910939515906,-0.00010860094138955403,0.05261625183972974,-0.028430157551115554,-0.0045916382079537734,-0.016999491242205303,0.007051742977335076,-0.022243743380831862,0.054129636713193006,0.0036654212430883926,0.10130736868129157
TGFA,0.004703124968816057,-0.031179984844267646,0.020035700058813322,-0.027941222772011696,-0.05766818751998457,-0.012644308498263309,0.15262469250978372,0.0322065663385032,-0.018140854488017857,0.004172360581667756,-0.01925906320977294,-0.013153761113850857
SLIT2,0.005762766885368349,-0.02817884138475363,0.08534729999092706,-0.03798078469568284,-0.009522588661853806,0.0421030942115435,-0.033992044436268756,-0.04529693312468039,-0.031931966339632904,0.015620362830501123,0.013886401163351821,0.014213229921375876
PLTP,-0.036256593201009026,0.017633889140616334,-0.0038040417315279426,0.010388490025700074,0.04590825657145516,0.03614179490487766,-0.06390528785302195,0.006191985244881228,0.07842930914127144,0.016382147189993125,-0.03982467959528192,0.016345017997404655
APOD,-0.055228745672694146,-0.0515582207091729,-0.031040165930714583,-0.03269251210466082,0.006076412361232358,0.05050855062678275,-0.0750923526761014,-0.08295492878572218,-0.030125597151174032,0.05841264927294419,0.04667966678383542,-0.022155673493396626
B2M,-0.04871104781272897,-0.03953863899884986,0.03822051200141088,0.02384423396785235,0.04354382533529938,0.04126636183418272,-0.06871655465067059,-0.00015580154649694753,-0.02185147759464553,0.028598650471307767,0.030659813619807484,0.05190091755526167
OMG,0.019612742712615035,-0.031213012256934618,-0.018345163603589995,-0.012850200704060717,-0.013554716921647144,0.03333334613478199,-0.09846710776042006,-0.021646351134168216,0.015188843700084123,0.06179296918438594,0.08002541217414877,0.051413942578135655
CXCL3,-0.004278375823577535,0.03666004730468257,0.029104318162091417,-0.03296958292362664,-0.042011220759736845,-0.023930487443800552,0.028116881907123265,-0.016587048347148727,,0.03328473056736343,-0.03741775210661676,0.030220865669883197
CXCL10,-0.017500088966831015,0.001250976344536204,,-0.028770312605954227,-0.04126937983854487,0.01032061948480196,-0.07346896626850903,-0.02635882715107475,-0.040835693931324975,0.016130641338665312,-0.017195114128526694,0.12234652941713706
RSPO3,-0.02123324571400581,,-0.02473383207492514,-0.012959456525310019,-0.00891809219307547,-0.016965471444875358,-0.03174305099787652,-0.017333145838728737,,0.06758948690081458,-0.01028319142035572,0.10625517542932288
CORT,0.03837474706608763,-0.01930056661056079,-0.03282516494445882,-0.019182228633501133,-0.0292534604680069,-0.03611217145865801,-0.019752352657384183,0.024630646982308605,,0.03816283146918129,-0.013415304940380525,
NCAN,-0.0768581124868356,0.03499951217377106,-0.10278086991660715,-0.0032702348762209095,-0.07990297449999674,0.08664570410441048,0.015269918177067816,0.03684369036767838,-0.07040976892777163,0.018181766644209257,0.0254412361832596,-0.02054782806526661
PRG4,-0.00867227031359136,,0.08650533711976836,-0.012790424714211315,0.02464040645435829,-0.025926502119596573,-0.026858933549886114,-0.020265312760178383,,0.07209177618430661,0.08410543731337979,-0.0035576478699778685
ZG16B,0.010085501415181749,-0.01300443366272957,,-0.014844852146473003,,0.07420479216726662,-0.014358612475411276,,,,,-0.017245999358769415
TGM2,-0.024494019097737473,-3.1657314531534944e-05,0.022340719442511474,-0.0057956945343459534,0.03512426794388113,-0.035784170793393855,0.03034409388232951,0.006858117807620211,-0.07823045325554841,0.04722870340538346,-0.004871895731030513,0.021561622035792028
VEGFC,-0.029847744260913824,0.07998191304681328,0.021471188218705615,-0.022795961601467234,-0.026566014082701244,0.04873267831114596,-0.03866420087709558,0.04315838180040277,-0.010027505924754451,0.09112455079991372,0.11517799685718441,0.0847211296623281
WNT6,0.0029296374436068137,-0.012026457606341058,-0.033564049545247096,-0.0015607202117440308,-0.02378007135870703,-0.025495319906074176,0.002410440336912817,0.05640565718186564,,-0.04243393628746784,-0.02493294384530879,-0.020828088680009946
NRG4,0.009406639389517553,,-0.018539336718038993,-0.015566531986341151,-0.024581980035713397,0.019707071693095178,-0.017269729325529663,-0.024127451372499983,-0.030603782162339423,,,-0.01383118668989799
PMCH,-0.016593377944760505,,,-0.02156894661348466,,,-0.02101703176687993,,,0.033318858802074414,-0.018822390542307256,-0.02982529283513761
COL9A1,-0.03465578723024771,-0.007501969204370232,-0.053089827592091424,0.05422780142596933,0.00022435257774031125,-0.012915375776627077,0.04363136717367911,0.1216198911820278,0.0393312073819671,-0.012937647061287007,0.00371346949959866,0.030801809298775924
GDF11,-0.004067015402398364,0.044010765829928834,0.01592514818929445,-0.04130749360389915,-0.06443636628931336,0.05911915079531146,0.004904805781354472,0.007966786231104231,-0.02387129740819451,-0.009905103605612413,-0.05145912438558661,0.048785422079200585
RAET1E,,,,,,,,,,,,-0.015172713525585791
IL24,,,,,,,,,,0.1433911195018192,0.05183038887777915,
SORBS1,0.08547876808672454,0.045511070231650734,-0.024805746734282264,-0.02456191417922549,0.03580008615388758,-0.0037742320079578607,-0.04750739381373097,0.05190942425682459,-0.041066280340905516,-0.0098963007854177,0.04021520325491812,-0.03772494173213678
DLL1,-0.01816445312430057,-0.017672168446909463,-0.02087407293646644,0.013615784823774806,0.08314910339062236,0.06417154064088415,-0.004036585642677662,0.050949311578301584,0.0940655110567288,0.0335197154172753,0.03821920570701062,0.04674726460781386
TLN1,0.007961121794067907,0.03977101026363542,-0.019647059545353698,-0.007018225151426517,0.03895464080034898,0.016591432002069625,-0.0028864038086885563,0.05067122433483835,0.06358929971058787,0.005127845794681465,0.01551508404289658,0.04984387417806674
COL2A1,-0.01763155362186387,,,,-0.0154141474549239,0.008222459417073166,,0.06494348304718081,,-0.03670228819691661,-0.005495169776209429,-0.020129049189835466
SHH,,,,-0.01329135128758114,0.04970758309737591,-0.018812277239134596,0.07209731995500102,-0.016071266226207328,,0.07314780809139078,-0.020042998858201957,-0.005673448950573433
PON2,-0.06323031949656423,-0.02547046875835753,0.011624657547411453,-0.034992416046419866,-0.021708948891125117,0.01589560642704315,-0.07626197297488017,0.08243692624832658,0.003971587005878878,0.05524691286119878,0.05937614440517529,-0.017642268297264466
ICAM5,0.010367937466841571,-0.015480751886437513,-0.026438021595983546,-0.020715514351034643,0.0304713917949097,-0.03748184885339016,-0.022277680070024574,-0.03138631481862351,,0.0567577000357281,-0.017543040048549407,-0.029825291580282798
HPX,0.029646687676324335,,-0.02473383857736672,0.04211043826468411,-0.005417467724656913,-0.03484778722157648,0.022517591291265758,0.10843514186911006,0.061006047950423456,0.06395601219876942,0.0446391346722487,0.0912643730493356
SFRP2,0.04505828086000687,,,-0.015137408734672545,,0.0009119388199838734,0.03469513559471889,-0.010154973419250826,,0.020017133848960703,-0.0069656132520548465,0.013718929823569051
CFC1,,,,,,,-0.018070450516182814,,,,,
CD70,-0.03796813277184165,,,-0.014202864114613124,,,0.059704689624826536,,-0.005423238378031206,-0.0014254984494167355,0.0010572016062554452,-0.021101974400662422
HP,0.018820602254889237,,-0.031570076034727335,0.04152476503567321,-0.02606164990495804,0.03062861744390205,-0.019268034442628135,0.06629589614762213,0.07103414081465567,0.043005782900644475,-0.019198138235412377,0.06073465026578473
CXCL2,-0.009215058809851049,0.05865596461759023,0.0685320736014656,-0.0166566533933577,0.04508144757553538,0.029507358923692762,-0.021078998459006272,-0.03180889850196882,0.03397445309982315,0.053594030962339244,-0.021139676553775834,0.01379075281584416
NPPB,-0.020165995079080734,,-0.0011997623485489213,0.00250553223766473,,,-0.015823221373482632,0.012874868858508892,,0.025454801645963296,-0.014355831546147663,-0.014030198514591296
CCK,-0.00020437920606995266,-0.02374688443613124,-0.00804081789553774,0.020350133786410006,-0.0427800132279624,-0.03910465284168937,-0.09917024285473695,0.020848109178509714,,0.0644023308320378,0.07006492986596827,0.07423845460322533
SEMA6A,-0.013521759122338018,0.025124589720591818,0.007475130969883571,0.02814685781001578,0.022334099888614223,0.08215260999031483,-0.04980950031077716,0.028402837874458593,-0.010504593011892795,0.04743023602257139,0.017311969808054,-0.03035016206651082
IRAK4,-0.025747312373528387,-0.017644443786307362,-0.005180249632666463,0.07552582712841566,-0.051974145900564525,0.031352733991989096,-0.01297942758350411,-0.03843735721359659,-0.07523765310505998,0.035115197071011565,0.005625022016929634,0.05880289003570622
GSTP1,-0.047136657252798475,-0.01238149264249318,-0.07300247838177035,-0.0009507782414270464,-0.011299993862148413,0.03174751375487746,-0.07325233826918816,0.006999735198363584,-0.04311618325026889,0.008490574770846188,0.04800106913140462,-0.006823634568421857
VCAM1,-0.06837650259748344,0.04576378352445468,-0.026655126472588563,0.023447221061003286,0.010653235330800747,0.011146035577625838,-0.07897956349528709,-0.005903250184928364,-0.028098347418508918,0.037401016596902883,0.019717008144580918,0.05239233388603827
NXPH3,0.01279230519999418,0.019340027537446482,-0.025883467524782513,-0.003613187988852057,-0.010088038997386185,0.0044412924566535885,-0.0471636735955144,0.05502968127292982,0.11265051079334663,-0.046302739556551654,0.05387973629143187,0.03556221821682602
MTMR4,-0.007337715000977267,0.027012468846742445,0.11146639548541469,0.02308984982497601,0.03709624340523312,0.04039071643382996,0.03205818968047498,-0.02809231594052257,0.06109699870954595,0.09424412426732356,0.012364872097540917,0.031153711866796465
LAMC2,-0.01582819751681927,,,0.009998009603473874,,,0.03693966544979737,,0.032183351503489804,0.04153624081739249,-0.01656759743117893,-0.02673183070347074
IL10,-0.03344324156106776,-0.01722575604811009,-0.025810558740854233,0.04499144748577794,0.04443050799457254,-0.031402153311816665,-0.019264765443842133,-0.01851293736005073,-0.03355579752692033,0.09858469051541614,0.0569098523914856,0.0440021455799916
SEMA4D,-0.044829316142244106,0.025449473118536972,0.0901530032273019,-0.04180901721069283,-0.055682478897368985,-0.03187408890896816,-0.009406302136241678,0.0230021128425328,-0.0397614668021393,0.08466230933486552,0.022448971988625634,0.028522987065275254
TRH,-0.010843112820379046,,0.0914248456870595,-0.022263140289940284,-0.015168689741181641,0.023843393187115917,0.014148630419052025,0.04578915891461148,,-0.025566346141021684,0.03132859632706324,-0.015714763222136156
SEMA6D,-0.006346579782265781,-0.05340798203616838,-0.020324425222011392,-0.01461597041932679,-0.05413901980871089,0.06409479983652666,-0.03740463207740132,0.008852510512265273,-0.000162167527860751,0.004421380209186075,0.042838570013840144,-0.04100492106294508
CEL,,,-0.020962697068570853,,-0.02992624478776272,,,,0.03428103883501699,0.04679202510025946,-0.02059635985993089,0.04943412337332888
PDCD1LG2,0.06240436936943982,-0.020071512626703647,-0.025810545366052068,-0.019219150463000503,0.009412355351357458,-0.027942838527711514,0.0013832184003580977,-0.03166857831478348,-0.09283181701904578,0.024171115808150723,-0.027780109116511284,0.04604263444324095
SPINT1,-0.005047378695753545,-0.03870050495760566,-0.02516940352059773,-0.037038150904989665,-0.002401685037999947,-0.017874457092852784,-0.03460607442065805,0.07574809947551932,0.06101680670667271,0.03845042389977193,-0.0048793705512694616,0.04916333988398335
CTHRC1,-0.03469012888972763,-0.01804104356406174,-0.022444022499953323,0.002603943313819569,0.02486330758561587,-0.011879738135248924,-0.025743717346236532,0.00854131887358711,-0.06755604835424901,0.050698039932736645,-0.009070952076306734,0.040699912915215915
PODXL,-0.04254489378697852,0.00434035360378443,0.007894245236921935,0.020384279012473246,0.014629462708576612,0.022388223493316477,0.019172433835580805,-0.01714969052747557,-0.05107381325917416,0.004022957218481521,0.026644676822094333,0.04341647051912886
JAM3,-0.0018842984481686675,0.013313275665505804,0.04318216492604159,-0.0046562284927809585,0.00875691441356263,0.09023571031472587,0.07144705401960155,0.03637045259927571,0.017649270857732588,-0.0017632510485442424,-0.0018891418022318807,0.010486524839850325
TGFB2,-0.019580046667939763,0.03145732559126874,0.007439688794129338,0.033242197777775484,0.019756058333845288,0.000853773840991035,-0.027151838576563822,0.006216066123462672,-0.0833906484349814,0.05712184836242816,0.03232137033143999,-0.035020548040981515
COL18A1,-0.041793868447231555,-0.02264732440649548,0.003979513761222314,0.005911554025185889,0.05949616514735099,0.052871345780422734,0.07132201880210076,0.025628270417208273,-0.04585260017937427,0.027618317535942422,-0.005722223749431919,0.044273111528551526
NODAL,-0.02155111717254671,-0.011583495035034735,,0.008462498324504958,-0.025756521061821178,-0.02357588403228782,,0.021160451575905924,0.022973786730622996,0.008053235152563532,0.03750863196903028,-0.02150708256200553
INHBB,-0.048991452559870995,-0.013765685260212868,-0.01007078958980606,-0.008741252473624077,0.06305405470548546,-0.04064669319334909,0.04620811598074114,0.011122964848723986,0.08249799611864124,0.03827426899030459,0.011612080101201266,-0.02506768511434381
LCN1,-0.015828201078228157,,,,,-0.021000397969053473,,,,-0.021161665821728938,-0.014716196977081932,0.08617038352903676
ARF4,-0.023156381727510066,0.047143312596569106,-0.039235316254626944,0.01806180245346209,-0.03264444259834707,0.05447978448740632,0.04283080698956355,0.0711642608184688,0.06044274765404659,0.0660722567995854,0.02259161296922434,0.00574658338812075
CXCL14,0.03782857963612424,-0.04274925477691927,-0.04683655715955079,0.015331108812383637,-0.01795369404655217,-0.0022703176219303137,0.10041176514529469,-0.017523835664823392,0.0035512783269676016,0.002408803072494022,-0.001002120032777338,-0.08528966657940046
