,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
QDPR,0.10300097575157532,-6.757039002089665e-05,0.0014426860659490282,0.06280762731492008,0.014585114074705611,-0.056884422840454425,0.0447872542071303,0.03480576518682949,0.046065589500379936,0.006557044035691821,-0.06598174765937644,0.0835805419681409,0.06507189810836549,0.13306116593235864,-0.13520507193983142,-0.029585912893534582,-0.07225992139576198,-0.008293285842189664,0.014150704109983113,-0.17656405873024697,0.026103264257057213
POMC,0.07856009675989566,0.013872800202967576,-0.03606266084256325,-0.010541846235262784,6.675859512809114e-05,0.008067690825433056,-0.030183185224074285,0.01643562183437072,-0.016503222597357918,-0.013170932609014245,-0.040096736453578495,0.04829897242906161,0.009849767984270398,0.06633164883692035,-0.040814767286642205,-0.02985267663724777,0.07234175125584072,0.0418193882538829,0.05460150274787252,-0.002474493828146378,-0.03907472070293336
CCL18,,0.10058460350283142,-0.0320987474242773,,,,,,,,0.004404832406024862,0.1111875964293517,,-0.018329446349384156,0.058645263351796505,0.06771703154032674,,0.07916302394959603,,,
CCL17,,,,,-0.014783242651196283,,,,-0.017738826621008574,0.030182591042363996,,,,,0.22417414865438043,0.1835493005294639,-0.02604634266534212,,0.10799801712580714,,
VEGFD,,0.015415553821484936,-0.03209875761713302,-0.03995271634638046,0.12206527264275578,-0.010963081757058306,,-0.02574511031578311,-0.018899219394086435,0.023004115444784954,-0.03224932248826198,0.03111456046570893,,0.0013749991203144537,,0.010804498714706519,0.06304235035252566,,,,
TNFSF13,,,0.07371267762961002,,-0.010197149922054928,,0.11980556767982553,,,,,,,,-0.04352764555614465,0.032909697714976316,-0.012717495005058588,0.037497065948457996,0.04812550385970402,0.011026611987335086,
WNT5A,-0.05955270241840184,0.026956162606110775,-0.01349548314751311,-0.07034951808461072,0.028995119073669525,-0.14262678468958448,-0.010059266812393748,-0.0344568213654376,-0.011981629934266108,-0.05566584027328563,-0.018809855821875023,0.1050176192854149,-0.03859774385310082,0.07601013611688136,0.11945144677448798,0.1771526076738065,0.028640258292693333,0.06769520835027568,0.0012050839360005768,0.0980232840199322,-0.011148133445871606
CXCL8,,-0.0413249112310084,0.002827444775896718,-0.01785524328457666,0.0457224250186492,0.18655246211139712,0.030370815524525665,0.0038433369797436787,-0.059206047794469245,0.018095461395848455,-0.01607328471564505,0.11296470544393195,,0.07562646357484168,0.4518115235169993,0.3529408741632448,0.1355197104781732,0.14778624003588564,0.029188907808157635,0.16888332368932998,-0.008801241357193894
GRN,0.013189735399475558,-0.02881413003111687,0.020280036716757852,0.06653179218291794,-0.04509239836645104,0.032614547652118256,-0.0063889015292947285,0.03799063695978549,0.022619159616413524,-0.008811050934053079,-0.006182985364014041,0.018207967223161398,0.0028505460613844147,0.0778960927148741,0.09011733703133282,0.13933820289777865,0.036262948870128486,0.048673666712904996,0.044964794403059206,-0.11018314657238269,0.08743630085861778
MIA,0.02618871994015895,-0.0016584804311513598,0.021805054147555562,-0.04664896092145944,0.025560522458925865,0.05833646124267005,-0.020062273568023797,0.005085477559955439,0.016806044783240395,-0.041744877342737546,,0.11120858921563223,0.009878448076058999,0.1830114555322804,-0.08055945863554373,-0.17829410724292935,-0.02949626096778655,0.1533233128477164,-0.02337685862201923,0.1028125736363332,
COL4A4,-0.03230950917805066,0.03377838907743342,0.0784111336558186,-0.03720050123825789,-0.0035604158113876176,-0.11870626169059441,0.05994005415797942,-0.015143780929122793,-0.018519883808062527,-0.029294608059050205,,,,,0.002034202571721661,-0.1036901568481712,-0.004363234662659838,-0.04235452394520396,0.05390915768274175,0.07234444199849141,
TAC1,0.006165845818670955,-0.02911701617006839,0.008300635173771054,0.035421578133133756,-0.01635300981457388,-0.005481574857705081,0.05000679100163193,0.0009827811406349588,0.10750516864156358,-0.014281163566932754,0.016274597467543922,,,,,,,-0.04367217010427207,0.020803135168758344,-0.038103777413146626,0.01637263017403643
RARRES2,-0.07508120244399295,0.057364523586625714,0.05395341447781853,-0.053307932120068575,-0.0034160774707350083,-0.005745654540388563,-0.014434394795422115,0.008895404783701726,0.04659372326047068,0.0036564862745674027,0.0289270436649146,0.008924109892841479,0.03466395679672013,0.0636992767752942,0.3764387306022778,0.22949040551220937,0.020818124132923502,0.06144831948500139,0.10950529134809922,0.17307998662032,-0.0342293434913413
FGF7,-0.03167457961792408,0.05733380124559126,,0.04312378955875091,0.07313831122862906,0.011761384108451163,0.05455248925680746,0.0031748889307140395,0.001277035729045795,-0.006704899061440895,0.021698434310914668,0.08848583430991518,0.007584952375040484,0.03869845861008818,-0.08438494941807971,-0.05750174498395275,0.019629231538942766,-0.020119920128946454,0.022653463303441833,0.010351019532100799,0.08160101634008012
EFNA2,,,,,,,,,,,,,,,,-0.06513090717413307,,,,,
HBEGF,-0.02961814403280282,0.038568073265237694,0.0267276185769467,-0.0922425180867446,0.02750669465316663,0.10931636302502354,0.08626857053859231,0.029005468383039933,-0.025191365869607713,0.03471289273887178,-0.05731585599167606,0.1395410677004915,0.0028383116464239305,0.06378283829503618,0.143348948278639,0.08013024639492225,-0.01341821805173711,0.09333308783097846,0.12221393229692001,0.15253769546983803,0.12189892894360865
CSF3,,-0.03437160929801606,,,0.10131860580312875,0.25032562609703546,,-0.0160218287414244,,,,0.019338373549082286,,,0.4327409371508161,0.44576324508841564,,0.0722440622865081,-0.020014116089489067,0.1703870220239277,
PI3,,-0.02597873350268089,0.08422643200952515,,0.11567058331873938,0.23617179567532798,,-0.018040790628094137,,,,,,0.17903501226615387,0.4456926964534006,0.3842818971600937,0.008167256288164915,0.17969643173584868,0.020719835371929743,0.20369925393429636,
PCSK1N,-0.08818959064063216,-0.04753045956112798,0.05684481522003205,-0.026929630616252857,-0.06448439251737716,-0.09282119450787898,-0.007994663615892537,-0.012975805264430281,0.013772347416036713,-0.019246230907383994,0.05347321231855089,0.07865236093391026,-0.004851273444994082,0.1360661180906104,-0.12226142783756953,-0.11836771328705879,0.0714160239607338,-0.04527435246342471,0.011864522522039591,-0.1583318091978511,-0.018524952391775353
NTS,,,,,,0.035206358067664464,0.09960506246452991,-0.01969275481085642,-0.021156814452135044,0.01614943541358326,-0.029034749595680497,,,,-0.09075902861450882,-0.06047704641856362,,-0.025427049174831948,0.030726442628862573,,
SFRP1,0.02230378915635675,0.01268368765710201,-0.011250815773933751,-0.050306717181002575,-0.012898950638576295,0.03936531795739469,0.03600195375983579,0.061222847391393644,-0.015523216447655645,0.001507190551307571,0.02232161483322645,0.033539261617332124,-0.05792452062793181,0.026139616374216097,0.029379242808690087,0.04772204972703711,-0.019380148120775167,-0.04732205841518688,-0.03271592997806513,0.05007792407036622,0.0560085145064328
CXCL13,,,,0.024959587315799756,,-0.017270042493666822,,,,,,0.16422270172551434,,,0.17834231733273342,0.2540879625093008,,0.02552139747938827,,0.08521868123406308,
MICA,0.010501415433027513,0.018287522348430382,0.006245272674184499,0.052099695092117246,0.06068492805064718,0.03958302488843942,0.05341837252337024,-0.04373419535204096,0.041599976411478085,0.01695855744871349,0.0033736943849420687,0.03402188485102301,0.06353585835056304,-0.04225578684084928,0.027851984455007393,0.049771386033328306,0.045715148582681386,-0.034104114003248635,0.08110772638240775,0.10574661756888669,0.0042125260603992284
TG,-0.032309501896978364,-0.027399658724323595,0.013810365887506821,-0.04979890124766178,-0.013920011374510894,-0.039460713470085174,-0.014875236225172794,-0.019336913850320027,-0.01787119652149906,0.05537017224624226,,-0.03704819898286828,0.030405244416667216,0.2049287702052979,-0.06694271915866994,-0.008093575965221004,,-0.0391902473733796,0.09081889440578995,0.01928267386179876,
ADA,0.032626141604763494,-0.011613139636453934,-0.011013236481830349,-0.00930118420693195,0.08568593950145001,-0.06138018195163355,-0.016142490589968337,-0.06842404436185583,-0.04811804409881559,-0.038866718854172394,-0.00526436883320469,0.1098780965943731,0.08332619971254589,-0.06090395871212836,0.07204622497180463,0.05786826127001024,0.015248481277608701,-0.05145395454930441,0.04737441196389094,0.08479395801354549,0.005031436052012358
LAMC3,-0.0011483761912432942,0.09289765562531258,0.061335425766428565,0.09714114012844607,-0.06106061701587594,0.053426401452796306,0.005650611626906693,-5.422088729825407e-05,-0.018448755942821225,-0.03819971346760954,-0.051209368499716995,0.025342100837967764,-0.00996477180502908,-0.06224693025457249,0.007447123424395389,0.0431443448685689,0.045316829967625524,0.034026331451755286,-0.03658557537381354,-0.04366162372729293,0.036950990590589976
CCL7,,,0.0458023954834376,,0.1888015875357406,0.09912069532367584,,,,,,,,,0.10240326533418617,,,,0.12876824452700375,0.16133040695642467,
NGF,,-0.01980246118108622,-0.035055859326622966,,0.053259378333205015,0.05838403466471814,-0.014194965150402758,,,,0.08558676603602156,0.21487398299938404,,,-0.03710964307660748,-0.04999743244950245,,0.009734881840167159,-0.017525209508604176,0.09300532268701918,
TNFSF15,,-0.02449811589561254,,,-0.011206918783547414,0.0057621057233207575,-0.017235799698201236,,,,,0.08180684419738928,0.17580647429915341,,0.030920481582723515,,,0.052118794970626256,0.010662172388769226,0.13293401697083684,
HMGB1,-0.0245815439760422,0.024474158784845552,0.06808278819312695,-0.012208351400376516,-0.024740532058051545,-0.04607558055885034,0.023682550422735198,0.01764495621493305,0.007196508867181669,-0.016995968691633816,-0.08574687043286498,0.1435371503784569,-0.08706866701942312,-0.1842658154968547,-0.14116317042466456,-0.052538220016405915,-0.06625549320429311,0.019113136359842284,-0.04871757982866628,0.030874314326607488,0.09816582747630231
ITGB3BP,0.04781950655678199,0.011455512349030451,-0.026666044633159258,-0.06493352369936399,-0.005339222269013967,0.003918488850329682,0.03818441530946589,-0.04847744894905296,0.020178413516814795,-0.046362386208280926,-0.053711607021527205,0.05586601491835562,0.034245444796185485,-0.007949906389792046,0.04387792691525978,0.008690141394863658,0.022605169304695166,-0.013022831140440814,0.05529596411889422,0.09407541328781871,0.0012893674116177868
AANAT,,-0.0354927805091599,-0.01794329321848121,,-0.010197151010377329,-0.03300673269014448,,-0.014452123106221517,-0.016071671471381662,0.047980287624880304,-0.0272969526233507,,,-0.039564107573836764,-0.04603118750583509,0.012772683545132954,0.04960114129260034,,0.053001854644158776,-0.046423969140529174,
RELN,-0.026785433667030702,-0.03414372565716194,0.021081549051071458,-0.032236271207366884,0.1607175851039111,-0.03384068242959998,0.024043691886734542,0.022843595284330397,0.004495335735679678,0.0006712410843153104,-0.008135387039061541,,,,,,0.04172967071273029,-0.035717218081814,,-0.04185446589149898,0.06752323404297923
IL15,0.024558023924072275,0.03168544467775287,-0.02371928969235832,0.01814067281457282,0.04282341567838668,-0.008406018690766558,0.10615659764892331,-0.01490787150600356,0.06156569433844166,-0.013326510513079851,-0.035757892129267436,0.12137866145037153,0.021641902241822573,0.05807623722268397,0.03689019822607792,0.029053353175270847,0.05240815709285964,-0.045212878610490344,0.021444170207556,0.08011553628631085,
UTS2,,,,,,,,0.021514570834439042,,,,,0.009860118509100813,-0.023330327969628386,0.03534692911168941,,,,,,
BSG,0.009583213509364183,0.022759903506767418,0.010815516670555657,-0.014641999992794528,-0.021198581010241985,-0.0002853346180928164,-0.01631932353028828,-0.04911492518978771,-0.0240077547978463,0.0014890099760404174,0.05102052542376097,0.020361272718430155,-0.028102689444639836,0.19651149163899723,0.2950885807230461,0.21058346433856667,0.06716311137845976,0.07510035060137772,0.0893900409111783,0.11885540746260032,0.02913829025845692
ADAMTS3,-0.04808106607209551,0.013459973890091674,-0.011410001737494345,0.0014476376161894412,0.00659346769744734,-0.0016834630332317614,-0.01975423317786658,-0.01901158982664708,0.029256242745330452,0.004272740267614859,-0.019270939782454196,0.02732840596984826,-0.009708397621620334,-0.07608666532381855,-0.09477747862426367,-0.10629103319010408,0.002404103569763944,-0.04305262178109928,0.016840332433576785,0.05875620284947684,
CD34,0.01964172600691541,0.08891363729950036,0.04876593057207609,-0.038766712513456224,-0.015550494465127655,-0.02345134688612853,0.013933084525470235,-0.06695057460137908,0.04367348487770449,-0.016392515023914776,0.07055650567196922,0.05521767418336888,-0.05416196433558488,-0.028107636290430334,-0.06928664821824224,-0.009743709649095256,0.02965304539966139,-0.0021387678492591398,0.10087294737920005,0.004971239137574637,0.13556545536149506
CCL23,,,,,,,,-0.016444221971334223,,,,,-0.03588268953747598,,,,,,,,
PLAT,-0.03252396924688565,0.06905653786221877,0.07332841338969254,-0.08332162424614614,-0.05807134373384656,0.033644802339243385,-0.008707496107029141,0.006349442356817253,-0.005168205689507675,-0.023424920657698155,0.028336547987521565,0.09165553023469133,0.001240597308000276,-0.09498347898506128,-0.15063449087788866,-0.1955273257744784,0.024653976141262173,-0.04132155330058067,0.09279995536154793,0.02565517162035917,-0.009027795242170863
NTF3,,,,,,,,,,0.04416355260718218,,-0.02521374799330924,,,-0.07086482664144841,-0.11212589729433518,,-0.042155772909038776,,,
LTA,,,,-0.00029399683774008177,0.03241062969595211,,,,-0.015478694557053606,,,,,,,,,,0.042894166837577886,,
CKLF,-0.012244536386409844,-0.05584221170638012,0.033156368319878955,-0.0003840540365524447,0.02136035384611491,0.04069216697186274,0.03817934928005688,0.01855924517807184,-0.015383046092587314,0.015137716726643172,-0.011047113218465009,0.11681425140795366,0.025932429056831487,0.046304145866066716,-0.15223987312406972,-0.18240402853904136,-0.0406322949426852,-0.007288209837087475,-0.033946789535807965,-0.042191607300033254,-0.019273310955785838
APELA,,,,,,,,,,,,0.01729553774741949,,,,,,,,,
CD24,0.08930414674172017,0.02539219020442021,0.018510903805727397,-0.10166176677483879,-0.00032621907802170893,-0.12165481026470502,0.0197073052531343,-0.013458846889585981,0.06381038412426895,-0.00885073863079743,-0.04623150855899635,0.08255085261861664,0.0543527735593718,-0.07526924150407534,-0.23368100271005013,-0.19358496304671555,-0.015703042867581004,-0.08647371195138664,0.02066019857627379,0.07477467882223052,-0.05783519239563702
HSP90AA1,0.11564886206359817,-0.12672716861633798,0.047881253446074704,-0.013042715931702973,-0.00033414597564744423,0.12610028464331915,-0.043329412077598696,0.031015449779371814,0.04220164300148122,-0.025862352576411164,0.03092672637232364,-0.017103470260451812,0.055216741704932945,-0.034627578452726536,0.28759503570242595,0.2657792822600131,-0.05868165508364699,0.005985502200592624,-0.03709154744054121,0.007011666616531969,-0.07091391742900645
BMP4,-0.03325116799637449,-0.04285736993329024,-0.0020939712015228176,-0.03882175141557405,-0.011055491564670616,-0.021621381411153797,0.0601017805373617,-0.02535224246834347,-0.017711429211496425,-0.030176872938557336,-0.017547825420430044,-0.027802726550742913,0.08714279990680536,-0.06835221146769702,-0.01894008955863939,-0.04032396614861381,0.08125718881246455,0.04440240278482252,0.03856890538514242,0.004292817183559773,
SCGB3A1,,,0.1128712983630579,,,-0.029857712875010628,0.008647914436693258,,,-0.04868196976786929,0.06055637802570735,-0.00328816258211087,0.06042827676800935,-0.0748165642234592,-0.02955435717022652,-0.06554065972015097,,-0.022509561601961454,0.029294618510525026,-0.009623351350897081,
IGFBP4,0.028150160989686406,-0.03963352550540693,0.03822622840884218,-0.08487027217349925,-0.03223258772966389,0.10245028848781856,-0.017067987264632576,-0.01999670544840641,-0.01964974526133986,0.013043099003748813,0.016513986887658875,0.10074727529089016,-0.025107626328608,-0.059749065336248776,0.055186700083033266,0.25526846052685204,0.07485730118753547,0.12648606259802483,0.05359174445734489,-0.059702541519701884,0.06543407949190795
RSPO4,,-0.024190736555771218,,-0.02341646564766941,-0.019744102930020976,0.006809118249438992,,,-0.018002664088792673,0.044626959980284424,,,,,,,,-0.022009051955315845,-0.025399478109681073,-0.021336977330516947,
LEFTY2,0.05488293974718979,-0.040519640212877316,0.0031755959788813755,-0.008495033681861976,-0.028821582037275424,-0.030388832725811128,0.034289236050659755,-0.016137596272959746,-0.03023256702372035,0.05143029127128086,0.0430661125874703,-0.029264692870903528,0.019780768672434775,-0.14864310093722102,-0.0462238382677992,0.0006576520345418322,0.03890840201813826,-0.05624036545471912,0.14536996235979824,0.057533139405673485,
PF4,,,0.07371206699157849,0.012009599687063865,-0.008780769094984112,,,,,,,,,,,-0.07566839426484541,,,-0.0020956854376107613,-0.054799305181524934,
ANGPTL2,0.060288206067163425,0.00034250747092264347,-0.06219361377204685,-0.001454445827246395,-0.008573212756976402,-0.05425822585318828,0.04140754784057252,-0.012768625275346002,0.008394621428232083,-0.017107960993668018,-0.005713738349961168,-0.09317054048239737,0.11934335231222959,0.10836118518512391,-0.11133094292818098,-0.11412237083536829,0.02962423695823635,0.0012478866078238042,0.09187412392912077,0.06447347930262028,0.06274170803671719
LRIG2,-0.016504110252109645,0.04386797582475494,0.007660761887218539,-0.05594160360570485,-0.025536517855900154,-0.04837389779548575,0.025326426782714934,-0.0013352844280764863,0.03512316236066716,0.02046894529163592,0.00891522184650471,0.004199250478601729,0.0068461618401926974,-0.044747004578945204,0.005010717975185212,0.009982141018017006,0.035932862150592576,0.09103653412678663,0.10551282064584491,0.04214813482735584,0.0440314548788782
ICOSLG,0.031008397775383882,0.0006611332848192702,0.060062772515683774,-0.03553834342289088,0.027532881724385457,0.07834169218980487,0.0049356205416487215,0.004021527300889383,0.060017192313679815,-0.03190620315840679,-0.029520214918855214,-0.03440608380036551,-0.0643709779764694,0.10591058811523178,0.009420827317134397,-0.04674401380328403,0.05349950547201155,0.018528499813586837,0.018434962074123082,0.09742301592980086,0.05050954385602836
WIF1,,-0.056295710216641585,-0.03810977822822848,,,-0.0346649468053034,0.006740317695624549,-0.010202435051404352,0.006021813646852569,0.04380115019073872,0.020311765843102274,,,,,,,-0.038443681657067165,,-0.011955645167155495,0.07257324171553677
NPPC,0.007465108766975808,0.08645458435086763,0.05100718774379863,,0.007198512270268805,0.050972123915927904,0.006218849739455673,0.04725079292178151,0.06748559166324229,0.014082433527334914,0.05009951886373498,,-0.03170358771901679,-0.04014476017676156,0.0010545160560793418,0.03210536799703309,0.022710815093646596,-0.007933734049716566,,-0.028629582361423014,-0.0013075594741958818
LYZ,0.14875402151797099,-0.03656554670813039,-0.009259881507180283,-0.04941078630152746,0.039298422728658945,0.10631280602943677,-0.035088011198754356,0.003436658705196612,0.03957475746896263,-0.006379136785934552,-0.08814462918877217,0.0704187592644221,0.0988108224802033,0.06338470533761777,0.036904561202503024,-0.06255749841443926,-0.040186919818294885,-0.02850212912799535,0.03809140085078467,0.006236049234385954,-0.0118060778667435
EREG,,,,,,0.27064820209436036,,,,,-0.02986829193254923,-0.011293116667322143,,,0.2551515344217567,0.2561442203025296,,0.09243706389114514,-0.03944853031907956,-0.008064588142097555,
SPTAN1,-0.07198729799066127,-0.0023753258387486445,0.01132824316691181,-0.04097697751404675,-0.06510045656527022,-0.043666111654920806,-0.01215817018071683,0.017399106317911018,0.031435838359275936,0.014942550238887561,0.0718309333116094,0.08148037086339535,0.0005710887217799021,-0.015542476921733247,-0.09800689806993217,-0.10288293369091407,0.06237922246734163,-0.09200703370643996,-0.08379309423252722,-0.19226289174707623,0.024581827058364803
PTH2,,,,,,,,,,,,,,,,,,-0.023781313790230806,,,
LIPC,-0.029720491850114918,-0.05073604098146331,0.001202424929954857,-0.0285585903087826,0.02022723740975389,-0.03479077458821133,0.0007623465255249141,0.06829415042751077,-0.016920004617183914,,-0.0534935664668038,0.08363962705643091,-0.0336184094661317,-0.0009242431642206198,,,0.02130622035789167,,0.04780192792997597,0.018460801183999818,
COL8A1,0.21329843929662795,0.07838555025573433,-0.026257093449611767,0.10067807434242655,0.004635718108094104,0.022023459937919307,-0.03865593906114749,-0.025573105750959883,-0.02208429851272197,0.024484985412798334,-0.059582170665645244,-0.08271485789350318,-0.05481240228375641,0.03626355786832602,-0.04763374422994975,-0.05186191120934368,0.03701777666414979,0.06460235632521628,0.13236560662742636,0.13025912368200396,
GSTM2,0.04634028661104118,0.01747146539791762,-0.03522111439524563,-0.05407469825915975,-0.02200582825803997,-0.024390357293101718,-0.010371113807327552,-0.0037972245107589027,-0.02909928561895506,0.00748171640103299,-0.04750588629868472,0.11715813394018484,0.03390732762277342,0.113086833455767,-0.03506993302873924,-0.08076258892636771,-0.035296803685868995,-0.01824037919452635,0.061282012247962245,0.05250187981119127,
IL4,,,,,,,,,,,,,,-0.06441490555223968,,,,,,,
SPX,0.07202816189557011,-0.025883959829938116,0.041108611693748416,-0.01525774286682089,0.09624152274081782,-0.0110784964245822,-0.010800688450721954,-0.009521374840400028,0.007508091673999802,0.003398773973907592,0.05702160178574456,,-0.042029187136293944,,-0.07153293083767932,0.03644482237016253,0.0037658753935325886,-0.02208449857123218,0.010242429346378793,-0.073703898051143,0.06680851100541972
MFGE8,0.036154105802129174,0.037692746221049435,0.038761069664339405,-0.014499504330733663,0.006008281004618408,0.029826261100289016,-0.032575889662258724,0.01094576372810675,-0.03769444663834592,0.003834290794992787,-0.0032927455977887817,0.0283359659938013,-0.03512337242149538,0.03428221869474084,0.16847596174332005,0.11964553126154027,0.06687798651645939,-0.01570423558595031,0.07211012001579413,0.09414126012164271,0.0839256180828109
TGFA,0.10677962654728275,0.018512247469504497,0.0038390138971879273,-0.018153883514858544,0.037541509310779986,-0.011510491351236603,-0.011144569887466146,-0.04601838242117482,-0.06460511872796078,0.0004731047606418634,-0.04998030021278397,0.06437663095830581,0.06746507039835316,0.015759424866735598,-0.006695029108985795,-0.037377745031876575,-0.001786688117427474,0.0001123541754099249,0.04662558029251494,0.12744203327229447,-0.06775347873021635
SLIT2,0.021419180308446646,-0.04902416172836467,0.003155875100335869,-0.04163003583269882,-0.02988518597684532,0.03456556082029697,0.009010185563901093,0.04787720375436559,-0.03334781066595255,0.040105973341897576,0.039605749627586354,0.10028146870352228,-0.012189981242851495,-0.005788479882553471,-0.0032760810185220347,-0.04028461374901035,-0.0010009498071353198,-0.027257104578030954,0.07604939822786008,0.10905223458375234,0.05589396805030377
PLTP,-0.05909479106322469,-0.009756281143213214,0.014580419986660079,-0.034981728376728964,-0.0837147624785404,0.08408856359540033,0.004770203411520124,-0.055037111095235326,0.037823829124230414,0.011299733567301733,-0.026155770463738286,0.05495973274299225,0.13848660154471293,0.15020210821364574,0.054299241106905184,0.150236413647559,0.10062858429322911,0.06365957737463145,-0.08189177512252431,0.0380534179080254,0.04912444352542092
APOD,0.14405101227283112,-0.06781541583209481,0.0413590159148165,-0.0326571362561685,-0.020728947022816347,-0.12848391278613708,0.047289405983585574,0.04950034953058015,0.05547391273726907,-0.021163191380495144,-0.07271860227373249,0.06498327997235571,-0.012236326801911408,0.0707064874074332,-0.14872523800161477,-0.16850399512690012,-0.08772301013609846,-0.005225073834090226,-0.1761676835609162,-0.21627244411416963,0.054768299098988026
B2M,0.0018685450968390735,0.042930056558738154,0.08863340339110286,0.11693189392426274,0.04374846538984941,0.09583590587847181,0.03716289230283662,-0.012334799564171415,0.0062062188639682575,0.003929484673825532,-0.0657140485927811,0.15817960164654293,0.07464535227516302,0.12285177052918947,0.19427827837286699,0.05818459165909039,-0.035549335001432814,0.06917540081860288,-0.006119330121302611,-0.0696685680129832,0.036317130706384586
OMG,0.08480127171119123,-0.027267372572101014,-0.009706040495484517,0.02063615312169304,-0.018621103880373524,-0.1260677687712536,-0.04111717958050582,0.037309217039240346,0.05083560211894364,0.002050477500701957,0.01316118442060012,0.048039677264674,0.01934061288861699,-0.008971353933372247,-0.23605873977084582,-0.14486746801416295,-0.005924035625218098,-0.10728598534144682,0.01032793705481384,-0.12516420124589892,0.06529106505422008
CXCL3,0.05139037229885546,0.033768158059789985,0.12776798322688804,0.10976784257338841,0.06079772241674196,0.163834646090418,,-0.01897494678966201,-0.017146700606200955,0.0401373011484106,-0.00032302998309152736,0.1710163145558551,0.12340049642714232,-0.04732530367674082,0.48340154144268993,0.3319294774072297,0.00978820172075601,0.10640404198568885,-0.021786254503102946,0.1778655273287788,
