,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,0.08506851454235488,,,,,,,,,,,-0.007639757244304976,,,0.0540534172963747,,
BMP1,-0.015239689040615137,0.001931209104737507,-0.022427179286467924,0.08151980369075892,0.010253021111658656,0.02795229542453285,0.06652213382781735,0.04029798296741436,-0.003643144138101776,0.12232778862652094,0.07869328801697809,0.0785554413604948,-0.021317000232989422,0.083186866744993,0.0418187868297438,-0.013799208676226605,0.0014996082408538435,-0.04606629102764602,0.003642296261769162,0.015614148497515674,0.04537623139709162,-0.022829606171227,0.09266425581809894
NDP,0.006285778477235846,-0.009195084962250986,-0.0014140166034348003,-0.024228710228078425,-0.03704614259119791,0.0667272104293829,0.026352687293206535,0.01772283842428543,-0.008504639053195559,0.04425776362403426,-0.010415193708219101,0.057344949106351455,0.09587421987396498,-0.07382674181876132,0.034188408277956356,0.029775457304880362,0.06806510192185333,-0.019476172496321466,0.05007525260189262,-0.09175209313929203,0.08332916882213844,-0.007586907016986923,-0.02681299065375581
TNFSF18,0.08049328228335918,-0.04154367036837026,-0.030141519449330193,,,,-0.022572337188003434,-0.01433915972666538,,,,-0.024541308246360805,,-0.03899029925762231,,,,0.0015426483515208016,,0.0850820103318332,0.03123962959627599,-0.016263097580539003,
IL36G,,,,,,,,,,,0.09261493831223015,,,,,,,,,,,,
RTN4,0.023571872092589402,0.0518160176219508,-0.044993601688933606,0.03309430318005001,-0.024326070782156588,0.031370377793769964,-0.07603246115112532,-0.030349333392488926,0.003995358316581235,-0.02413802951567667,-0.020337878120787748,0.057693600974278524,-0.08915021194422788,-0.07597438193217212,-0.07906113424558173,-0.013877834071716761,-0.0541937919476276,0.04401750075301877,-0.06552651208484989,-0.01629025274042295,-0.08046782356461707,-0.0391645349090897,-0.0023945019249975393
HEBP1,0.04770119435288364,-0.013604159051589246,-0.024153504959796932,-0.07191621065094048,0.022375941604608835,-0.019263950036109177,0.002904430602246292,-0.043767334753704756,0.011082370894493732,0.028104168423786453,0.0053832162100917675,0.013360893037441366,-0.0445600087733853,0.00803544183145282,-0.033843172384900075,0.022228991263033963,0.05595951806498022,0.005602940637495706,0.049753771751224744,-0.014039196378507044,0.05300723006727959,-0.003982904466984496,-0.049579101580571806
WNT7B,0.03109737090081321,-0.0037520416558043204,-0.015473952803721323,-0.031103837220412166,-0.022753995280856167,0.041776127435192136,-0.0290235834943718,0.030490235816397336,,0.061350332924349896,-0.01193617438330373,0.018873607140446554,-0.05148351998703397,,-0.024103128671892352,0.0029873818722199867,-0.008445265021857959,0.04878100334662159,0.015533561349809386,-0.047308673811095533,0.017475730021796313,-0.0037431941703586877,-0.04966476400168356
PTMA,-0.027808062728608737,-0.007425856104664179,0.06093008899363834,0.002238283726495475,-0.046075855323823176,-0.028488381332808364,0.022158115918630022,-0.030601710768006503,0.009390238718506144,0.17584329465984416,0.044403943439405805,0.06629314041451125,0.03961730057122321,0.044817766341448,-0.05984147354801323,-0.02322380588155126,0.0042597640452517495,0.09379983462050463,-0.027640027770954465,0.0014120620331369812,0.04377907283409849,0.013054226519535653,-0.045250774490512485
FASLG,,,,,,,,,,,,,,,,,,,,,0.02137328559126626,,
