,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.05271797429107997,0.01986329728648848,0.04007240203449422,0.01747471734921898,,-0.015286963915633455,0.04150142031738696,,,,,,-0.010806947020102872,0.14365206271119904,0.015828832608420676,-0.016268855876510765,-0.028567058804565573,-0.023240434342541947,,0.05265749760457539,,
PDAP1,-0.006565468589093512,0.025895971340028717,-0.1112921952851996,0.06495399587183118,0.03520449886778162,0.030042193415279275,-0.010233613310965665,0.011511504589961224,0.008308483245719105,0.11775807926868505,0.0468731558666368,0.08354149721985114,0.08477144615574016,-0.08524280158316193,-0.07951591619837982,-0.03260359673958315,-0.03814594131968708,0.033509607640039095,-0.06452070918420579,-0.01362299080110367,-0.05608223463192826,-0.014437150834456805
QDPR,0.11995218892115767,-0.10179743322784757,-0.003477583152984499,-0.003405079729287833,0.026152599096034426,0.013311353561624878,0.05824055876802859,0.0677113528473996,0.05377055170411305,0.11877115027975077,0.012660790485320676,-0.10110875120332297,0.08024297886015332,-0.049707471430403896,-0.052007545716422146,0.01969954071286004,0.05328799858103415,-0.014050560649896633,0.06864098268262328,-0.03767482081040551,-0.0547992083820337,0.10859021622644707
POMC,0.02464475354624711,0.12067163476824112,0.04459972297310264,-0.008137205788948217,0.07089144645464161,0.034313088868865346,-0.01636738065028631,0.07896245583931603,0.06758013976764878,0.02453926382949493,0.06322715762893931,0.046573688927048384,0.10617333675133503,0.06010911643721679,0.10399042573501838,-0.015423264699091884,0.10463864691993904,-0.03801829759006421,,0.08703520716521194,0.04540392352656827,0.07610024304408758
CCL18,,-0.05012753884438502,,,,,,,0.021615246802569283,0.11440011327837446,,,-0.023601658456695235,,-0.05238976088836475,0.060391117798686576,,0.0623018386137728,,,,
CCL17,,,-0.009830046713464873,,,,-0.017592814123585848,-0.02235213481404841,,,0.09762662122458349,,,,,-0.0234851148073053,0.0644382071190244,,,0.030515656063968253,,
VEGFD,,-0.014709649154011392,0.029896130354773228,-0.02479683556874447,,0.006725509882979288,-0.018743655427989468,-0.023213876856456973,-0.04957134462916724,0.12607557842467154,-0.005945510910424269,,0.03683990515256069,0.027679961900758738,,0.0330958920970482,-0.04804880296035761,,,,,
TNFSF13,,0.01892509553546076,-0.02084460517713936,,0.04222121539186211,,,,,,,,,,,-0.009671823975453424,-0.0561230943066788,-0.02609745013384462,,0.06410147575218036,0.04597899854875007,
WNT5A,-0.015212689570646023,0.053341573243539754,-0.0580946917382726,0.03231772495604144,0.032205128098835155,0.05423399370503771,0.010271899133467436,0.01293026091742026,-0.06894140165612002,0.10086337300844773,-0.03925544869450396,0.011380794336226204,0.013905965725850651,0.05345473538623199,-0.019649738252754442,0.006847813472103127,0.006025331976443225,0.0054491154991144035,0.10082135772577289,0.09189075246703368,0.06057285768259209,0.155134216764473
CXCL8,,-0.04836326342166475,0.01017070272754477,-0.03698562150119798,0.0020767628356279126,0.03794558988430797,-0.0011366144427736055,0.059322911919990576,0.06434975557478212,0.019183156840021406,-0.02622702236940416,,-0.025409097863360146,-0.06831106633092573,-0.05128186346852468,-0.08795166741705136,0.07442706419678059,-0.10212404903313012,-0.055038514712162916,-0.031076047370411343,0.023016512911559265,-0.0906897560315098
GRN,0.0476520877612291,0.22208869261515973,0.03628165688812817,0.005740597209385739,-0.009061996003149383,0.06062617355242762,-0.01630473105306818,0.022204272622377442,0.07143460620995831,0.0056883726199631075,-0.002334922320560451,0.05176139841386554,0.1110347514133815,0.1456681453428972,0.10177484229440446,-0.02656635392029268,-0.03250429672288521,0.06406456113159381,0.0219443191407633,0.22388395367640582,0.08438885090676435,0.059436872266250634
MIA,-0.0002641135971798591,-0.0201469080392536,-0.008497895898306292,-0.016876216189072302,-0.031585206690257474,-0.010864342826477927,0.047507122951947034,-0.003707520156393215,,-0.05693341773678822,0.08532399187720703,0.04865719490822912,-0.038492072433521686,-0.04835532019935976,0.10363219122664574,0.03858610899838135,0.04359504534848075,-0.05282297451270298,,0.01273294052010646,-0.022596023665549025,
COL4A4,0.021821386490529053,-0.030368739154023685,0.013940818554983254,-0.014772831844416646,-0.021641605692866443,-0.02485197201843307,0.011794955073385124,0.06800912918137653,,,-0.005242876070767774,,,0.006277300240991839,-0.003047125134886403,0.03878500617793082,-0.06441145881941411,0.03589018329788223,,0.01263642772523325,0.1359007877805881,
TAC1,-0.00385897663105942,-0.04935954856312496,0.058030086009623824,-0.01076960766379702,0.021234024163298955,-0.08086755577366711,-0.004256542435596706,0.017986570937247575,-0.03802511153643025,,0.0942325448712998,,,,,,,0.006872178786722051,0.011890106418254488,-0.00501396196437276,0.023689798476429724,-0.05815426893136755
RARRES2,-0.04607240263563779,-0.10873873534948007,-0.038424960372024475,-0.010391154331048964,0.011568350312212766,0.09286912325038821,0.006459607999710627,-0.0004885343048070856,-0.050891337272435146,-0.10034174333523004,-0.010939603268028978,-0.0442896812800128,-0.04737060987205789,-0.06709913281180038,-0.1012327737947659,-0.023879203514648055,-0.0020347506224074703,-0.004672587945444673,-0.04659554695850828,-0.062419763341217384,-0.053245934978834786,0.22333021754358556
FGF7,0.047442539986293136,,-0.011609875579308059,-0.015904243537052852,0.055871105047909576,-0.048159751210687135,-0.03469140192173312,0.022716728790306878,0.061047564124397984,0.0420851543066546,0.03862024967782887,0.06202814256469077,-0.07350659057467678,0.08714426722677812,0.03793320473827117,-0.0322791816492387,0.10163525187630135,-0.0015491309725584688,0.0444643853642919,-0.009975850446045384,-0.018567082054209285,-0.02928085550699569
EFNA2,,,,,,,,,,,,,,,,-0.01546245874872607,,,,,,
HBEGF,-0.02927942586132979,0.18080543611340075,-0.04848321626180235,0.016448689807792377,0.05259288875285189,0.040932971746956606,0.025830567397460643,0.01659493855382115,0.016418417081453644,0.1567897912141664,0.005207705002608775,0.10768397266664384,0.1003640514680789,0.015208816754748224,0.02558229139105884,-0.015794154096284894,-0.07175672637693549,0.012413425120388203,-0.05444404156357635,0.16958566207521822,0.0791019576811079,0.1067530313717946
CSF3,,,-0.03601878514196484,-0.02452171980892454,,-0.02629290805443989,,,,0.05407056219443977,,,,,,-0.031017009533058627,,0.03736458812213728,0.0029892782686233607,-0.051807156359216684,-0.029811436995343773,
PI3,,-0.03980724348643021,-0.05217467383260682,-0.016661542766754966,,-0.029606161498123035,,,,,,,0.010163049826476063,,,-0.045990156525778605,0.017106823647411677,-0.05420972250409984,,-0.09706087249078965,-0.06882276697323893,
PCSK1N,-0.05094850148957011,-0.045783965265884706,0.030469792286002505,0.0465188922272219,-0.07386842548356012,-0.06300439167282931,-0.011313133978630582,0.021925560071755803,-0.04138617138361316,0.07466447299583522,0.000217701778700534,0.035562477953022524,0.13298518016299188,0.027712353059162066,0.02750655806733256,0.06556241943868561,-0.03617098909155228,0.019888696606810606,0.010379813836383863,-0.09524476311739577,-0.013488658219937116,-0.027055255330393494
NTS,,,,-0.017170143321447635,0.028423085336323057,0.05340610828987481,0.0722795321945847,-0.0536934461882429,-0.04463013382538259,,,,,,,-0.018838071776209765,,0.021173912492057526,,-0.001273864731121177,,
SFRP1,0.029351288815320873,-0.015464935848875906,0.00750470062415661,0.050255952148453346,-0.00844053740393135,-0.0036886922772868245,0.041313006521965644,-0.011690075625844235,0.027455686426423494,0.023880178878377015,-0.008352559456400352,-0.04073872376178418,-0.06800137976298125,-0.020287749326658024,-0.007222090832724626,0.0109630391862348,0.03025931803301995,0.0420671975651296,-0.01964903586035242,0.029871358549851366,0.030989880757657084,0.06869569911192082
CXCL13,,,,-0.028034656355985444,,,,,,0.0442620845313965,,,,,,0.016476082809868557,,0.0036612705873636416,,,0.0419596316471758,
MICA,0.016341353111253343,0.13292755902508233,0.0329437478531617,0.00581198661458512,0.011051997659193586,-0.001134983686529103,-0.0001433689097730563,-0.01626622010960445,-0.0027071665118104716,0.04794930905021778,0.016049990178550334,0.10815270940778261,0.04623416349309607,0.049270069056423026,-0.01289796758367891,0.027201544482554053,-0.027001522337004945,-0.019511206484544644,-0.05099395956357249,0.12499381883854091,0.10051429293586896,0.02492404202778157
TG,0.07016620663400078,-0.06487089740250147,-0.007195284833921987,-0.009146653897429993,0.04367663384091152,-0.007354134994775154,-0.0021310367664051253,0.002535906748209317,,0.028861922542302767,-0.01920137002118926,0.03258163879815692,0.05025742923043788,0.013630615809481732,0.020434797624121762,0.012120242393848336,,-0.013660310628002907,,0.04462442114782971,-0.012081137847192808,
ADA,0.09214492922865658,0.2414674536487459,0.06990437078497894,0.06807786073092571,0.057432473114604234,0.0888559498082567,0.01312130705618184,-0.012814009643566318,-0.005929555302790211,0.14275572231135691,0.005707224223232943,-0.039809993853276514,0.07550975185231809,-0.055190904389829966,0.08612910097282973,0.00308672416954819,0.02615243228680231,0.05202151398083556,-0.07309339319940912,0.30248440298003093,-0.017423522719286922,0.061719593068020655
LAMC3,-9.675778049744125e-05,0.25388336716828963,0.10305324623323305,0.06559180735214831,0.15699759755756662,0.11002888444600169,-0.019347878907212165,0.021041670601580555,0.0012333473271610954,0.046208618465214325,0.029301695606440744,0.21673261506128172,0.23378966551012323,0.059176628763453594,0.034047312813640665,0.0349182789933178,-0.021368526718229742,0.08780204521344441,-0.06025567537701956,0.2894837532789071,0.1492719080645465,-0.027483376595713285
CCL7,,-0.03188534936748663,-0.020572723856352112,-0.037168778370534214,,,,,,,,,,,,,,,,-0.030488769488715057,-0.041665965277409824,
NGF,,0.019931272923604613,-0.021285819292229908,-0.002077164380836275,-0.029100455437544272,,,,0.0023316409359475892,0.09895490047861649,,,,-0.0073348671551494,-0.05911048273241564,-0.015254617289327073,,0.032713321692117076,,0.03220674574812098,0.024306752503765423,
TNFSF15,,,0.029367760949940237,0.08439596156803349,0.10814656617532353,,,,,0.03488828901349063,,0.17801143593815638,,0.11915510951670827,-0.04099228621084069,,,-0.020690115422232088,,0.08993384935891294,0.07705981356992064,
HMGB1,0.01710955127097872,0.06816162084336524,0.020914063776040596,0.047523560641227966,0.10000655638601061,0.08920436760856211,-0.01517175212326967,0.06772608644098983,-0.0493573954437312,0.1353739409815799,0.041236038762233564,0.009099310261561418,-0.03872645447017403,0.08050537788991952,0.02429247013036817,-0.011832062618457092,0.04947782871361252,0.0531550638606419,-0.00619003166420134,-0.13878567680248605,-0.0248453507096672,0.13170745449846258
ITGB3BP,0.03368487062693374,-0.018980796779855674,0.07017810677247108,0.028861053965090522,0.06500369419803229,0.07603246560413979,0.015931274216220596,0.07305420631481922,-0.005126924370014675,0.09809044759995668,-0.03338003624281006,0.054848005483985364,-0.09869926846621391,-0.016082567497574096,0.05004309045825442,-0.019694161925547574,-0.08926318297775773,0.013373864491817948,-0.0373468238906,0.05439398275681849,-0.027855808531332214,0.02280309860956985
AANAT,,0.016488310501397988,0.03674379539024713,0.0046634447275251956,,0.05808780394019926,-0.015939381724183004,0.08399169891574314,0.02398726372372194,,-0.014406645601153782,,0.015046913360439588,,-0.0011571899097554293,-0.0016498623908207555,0.04879940599833313,,,0.017663994168087376,0.011578437048797411,
RELN,0.026662385779767084,0.025372561219678746,-0.036181570403129276,-0.00043612914050507594,0.00830008731414145,-0.02643403295481315,-0.035093373307167615,0.0010001000290347905,0.027267805010563268,,-0.018167198397809226,,,0.03571048109633483,,,0.08150919992004431,-0.024991417194082197,0.01783457650211063,,0.059684094157478385,0.017444247284448943
IL15,-0.052453997820827096,0.04704008367804595,-0.014314866357113886,-0.006022703336272857,0.005048305533444478,0.016291468037905644,0.05333718075545776,0.0013668882304622952,0.022888011665694267,0.04306704748284975,0.029758786835481773,0.06785781914611866,-0.012632249009357069,0.179540367470299,0.030375011128011616,-0.02585997849890209,-0.00028253052627251333,0.052708312174543547,0.029870713109478458,0.14755841821599197,-0.031503005488083845,
UTS2,,,,,,-0.00582934351676309,,,,,,-0.007019487982541819,-0.013459128476812212,,,,,,,,,
BSG,0.0026819615231033094,0.057134430193896545,0.02536875014453847,0.023846856839358464,0.03827150072984755,-0.0671275785410738,-0.02003583207656432,0.029424396366301488,-0.022410768437482322,-0.07238063313072614,-0.026263833953310757,0.006453900517385875,0.036492152741454204,0.0574193045229325,0.06043679112889935,-0.044707316217345874,-0.06658279205292637,0.004134769340303053,-0.027007996106852502,0.045675453233982845,0.08528364349591677,0.113552365292576
ADAMTS3,0.02020247985186017,0.048080793812947095,-0.04181427822949907,0.009596666332699318,0.07075154360507246,0.06754440293618717,0.012577565298145115,-0.009654800251435598,0.06897293309719263,-0.008888194140236725,-0.03282193971781235,0.0030740996207765936,-0.04138194781899324,,-0.009779061040450362,0.0306674298692967,0.00463975083955488,-0.0035436194507936264,-0.010625645774468218,0.04235330023758274,0.09167531997721243,
CD34,0.012812924701415583,0.22748321129275947,0.06962916406698105,0.01492215063717971,0.15240357400431553,-0.02872846882436123,0.027886091948035385,0.0378787076998474,0.04305288403636811,0.12253254006308702,-0.010474275982365607,0.1800447713239246,0.0927188463514734,0.16923631202657208,0.07215489909692574,0.047363018313604933,-0.00430133764154863,0.09554080412530139,0.004323303897503493,0.30574461424058463,0.042728022511141966,0.009819945172186565
CCL23,,,,,,0.029833359825441302,,,,,,-0.0020783621491352092,,,,,,,,,,
PLAT,-0.06002252662552521,0.18093721441731345,0.03472047388842586,0.009774490837656892,0.08416938565254807,0.07763341944412873,0.04113818910969297,0.041326664844212956,0.021885803531145026,0.02878049102034579,0.034745068427889575,0.11374821530616859,0.011253555006908502,0.11236299768027315,0.06854771409808508,0.050776181917128176,-0.06247409481165705,0.06422510429302017,-0.052038886449655465,0.19092699063015225,0.10797475429021021,0.013184397205837558
NTF3,,,,,,,,-0.042617346773081155,,0.042028678184790606,,,,,,-0.03496223545427281,,0.03692900832891713,,,,
LTA,,,-0.015158637353294119,,,,-0.015351285743753504,,,,-0.011758652930118551,,,,,,,,,0.028330741521837313,,
CKLF,0.03135046474655709,0.10613860698699054,0.009158935136894265,-0.04523173262276534,0.05694887753338741,0.08491535117386814,0.018064932925533857,0.07036313790222151,0.014517805669936323,0.10129840269371027,0.0010729044002680762,-0.002124461486105704,0.12421614976609488,-0.018954345793516045,0.16259954384660866,0.020030343813658463,-0.0063597806516934125,0.002310323018154556,0.024388202354246893,0.010885539357480241,0.0001784283959115961,0.04246373435997889
APELA,,,,,,,,,,-0.032374882963486645,,,,,,,,,,,,
CD24,0.09650233402519089,0.014111560314482347,0.01406472184906835,0.021525223130952256,-0.014885986001710788,-0.01792620650232236,-0.004708105535316171,0.038493479689494424,-0.007286471013262737,0.1991246159987688,0.01947607798289162,-0.016882021647585278,-0.0264079832851894,-0.01135455532262752,-0.009020778055892378,0.041815572383207954,-0.016054419812862236,-0.0373698391959494,0.0044977030617297355,-0.07878860823868708,-0.021675530788561256,-0.08091963731667054
HSP90AA1,-0.0008977188620816569,-0.11808692714086377,-0.020317038186467618,-0.03631651425094261,-0.12984095611052188,-0.06069324775120351,0.05004761887571068,-0.026565200771940464,-0.0002939046042151582,0.024499264245360416,0.020525102906978364,0.02490454141155008,-0.1473715392706297,0.038723476807247144,-0.02163067131391768,-0.044093398115710856,-0.001545277732040455,-0.020433267760640923,-0.052503512896664994,-0.21439977488060902,-0.05066626578236893,-0.0743853354420118
BMP4,-0.03905355507620582,0.11545015349659297,0.04164720297596536,-0.040479645497857354,0.11712322468081429,-0.04074415814538127,0.01995632496000819,0.04665759753575741,0.01005323682625264,-0.06978118268570244,0.09128109273759767,0.12029745315048222,-0.0231845935499612,-0.026282046156187646,0.02109687915051045,0.011094127307358198,0.01380338988454533,0.062165164830179594,,0.16156578346686087,0.016674132456034496,
SCGB3A1,,-0.0318853461789943,,-0.02952997421845355,0.0250348112325126,,,-0.022269415341004576,0.12049257998459874,-0.003231209387092771,-0.01754765924648744,-0.09025666411957878,0.03880294787633182,-0.056474791007227076,,-0.029599119563859376,,0.0021046773568415525,,0.12746156240919282,0.0431762453636795,
IGFBP4,0.07242652696743555,0.22895273828922733,-0.018038417463459307,-0.011643904035933041,0.17078479156681758,0.03531960370127884,0.03765285601584673,-0.011856016068126179,0.003392072589476918,0.10755802166566213,-0.036820725488398764,0.20711347716523834,0.09920280202265865,0.1925221889401276,0.05947248983442692,0.05340037399825263,-0.04177577927790765,0.09150712782992086,-0.056853762671445776,0.34247982531694926,0.10017861898853413,0.020994240378729385
RSPO4,,,0.023333022647681126,0.03159218505453083,,,0.012309531679932352,-0.00965699572580917,,,0.05622400960567018,,,-0.01584116604541841,,,,0.02208271785533722,,-0.03184046306836645,0.1151802508547719,
LEFTY2,-0.011476237010728103,0.1568022175848504,0.05088356939286872,0.010028034552419565,0.14640190415299786,0.032389906812345,-0.017613053693913326,-0.024418682710560108,-0.02114926113770848,-0.03564226485948473,-0.019539297997060345,0.04841706121584861,0.009469378267198647,,0.11580666393101062,-0.01777904946506861,-0.003085849629590405,-0.029638675016948748,-0.050200147927168225,0.11231905953456434,0.0501584436641133,
PF4,,0.05320351136078901,0.014191912854366325,,,,,,,,,,,,,0.10116694366389598,,,,0.05165296970165538,-0.03863181619970166,
ANGPTL2,-0.002397003017626728,0.1855517181234259,-0.010885496613690947,0.08667457951975485,0.10175862603956057,0.07211224062323085,0.026570545977823695,0.033258765473070294,0.098283710976951,-0.08418845513976754,0.00876750805040374,0.1459063845421838,-0.0177195159071939,0.11809328253453202,0.039104589416588974,0.014799759493591686,0.06485618058152165,0.0024806924066661062,0.04172516300525405,0.26329589592012304,0.07989950157211627,0.17941376422057412
LRIG2,-0.03410411717308665,-0.0062833018896574664,0.022148011757424205,0.044136716870535046,0.039466666022524285,-0.013068342914952746,-0.01646222533833121,-0.011804254219505617,-0.005482685370469889,0.07451932532834034,-0.0017498438980287092,0.10040495735177793,-0.049001096322568674,0.07452433955876248,0.012254837002552945,-0.0012294382168702338,0.0032348242623875556,0.01727484137999815,-0.03820337575169269,0.06380317842719055,0.029625850803521633,0.16585490065083552
ICOSLG,0.004527227054796144,0.0991691137630297,-0.017964490152695127,-0.013213474304460078,0.06675665183565889,0.009258719235037396,0.019472803938044705,-0.014280612835275796,0.003026048771898652,0.04472190188975839,-0.017601961078782962,0.03703645056825513,0.08283992927770498,0.052723667553945266,0.08820891080107127,-0.0162004570703304,-0.006424469289788273,-0.0032441388091217845,0.023408799228929283,0.12161584639827909,0.023683745574859468,0.0574332426046758
WIF1,,-0.04719127750435236,,0.015712085383844727,-0.1031932719528509,-0.08328883841918346,-0.013777879229761822,0.0010075719169787118,-0.05677636691860696,,0.02478243497366745,,,,,,,-0.02689912984173418,-0.03299177713388852,,-0.021078528311303992,0.11613602796285638
NPPC,-0.06675455369979083,-0.05554215806194916,0.057370498536820316,-0.008149592422525376,0.01701431046075973,0.044753077374798785,-0.026876264638638406,0.006171649547281566,-0.056980598104674374,,-0.033587605376744066,0.0008233497806787352,-0.047072382425388616,-0.03326751286024246,-0.06533726257890408,0.004028799184775575,-0.043929206394261844,-0.05699071950825438,-0.05631422819374847,,0.0221098872197599,0.029522346437407115
LYZ,0.051069385673432235,0.16623523464890266,0.011347252153400622,-0.01957057100385194,0.03806272575741343,0.0660677351098665,-0.07233981283169731,-0.042307038675560536,0.01903665822454919,0.1037349342626474,-0.009542255452472509,0.08105888319788804,-0.019690874063712994,0.06055438490506383,0.006374593356242853,0.0061525445200431355,-0.11057152350918706,0.027358015888941697,0.04423162274278819,0.10552912958085267,0.055557485885234875,-0.014654446737338163
EREG,,,,-0.039626215583071674,,,,,-0.033863831812236275,-0.044907084475793384,,,,,,-0.02629273263849626,,-0.0360406979756887,,0.02248580863805885,0.05266567680331499,
SPTAN1,-0.02938222355274876,0.03937035344205779,0.02804344515953706,0.013875777954096639,-0.009638422180911488,-0.0031999221327066924,-0.07324579231034342,-0.01348601999815141,-0.02471431412423023,0.03727014132111044,0.05390026915645773,0.036460639639268086,0.06605960205569504,-0.044651230807812615,0.06991637369308903,-0.02126259367770399,0.08751469503241595,-0.053935021792962834,-0.015677095104473907,-0.0022610566057528754,0.05442243808311492,-0.04378232995716454
PTH2,,,,,,,,,,,,,,,,,,-0.03790985553041631,,,,
LIPC,0.04334478563531605,-0.005917580692618776,-0.03225622219140614,0.061513535308877564,-0.02002902256085452,0.06242026793149619,0.018553575213343904,,0.07003359284249917,-0.016216651743097495,0.04925121324477987,-0.008856025580894829,0.0920660979614781,-1.2350959675195767e-05,0.11486163239240643,,0.018809054863543336,,,0.08209332602129463,0.054803119671337185,
COL8A1,0.018294095778957388,0.07912510697143438,0.02981266857004908,0.0421722883871468,0.029051306155086363,0.02585340751762535,0.014001124422647025,-0.029067031820474872,0.026229491954291063,-0.160819088819327,0.00851876938373752,-0.00241228546625335,-0.055094266528865704,0.06625956379194456,0.0586083225196807,0.06314999514911984,0.00483723755576504,0.025456934118592994,-0.008613007055009326,0.0343226270045684,0.018181301908231324,
GSTM2,0.022433954703142123,0.02396041136695824,0.009000270085390739,0.005743901277426588,0.01626203684490799,0.029376123930317907,0.0160814697572151,0.022917247547242926,0.025864081448397473,-0.009603304978571623,-0.014735620372455335,0.07334167282613693,-0.014064411381354454,0.07995288810807222,-0.017098265177709817,-0.022238588854759166,-0.006310431263696556,-0.06143299625669656,-0.038991572943117406,-0.015418320459507952,-0.011413768314347627,
IL4,,,,,,,,,,,,,-0.0455163444435802,,,,,,,,,
SPX,-0.02972084731316523,0.007082644480424208,0.005435579118656103,-0.031549208222709804,0.040673573027940786,0.0011069181231369298,0.000937897002443898,-0.009834310889820074,-0.010279255329829881,,0.0454675828694924,0.0010152553982219173,,,0.08661506272108496,-0.017596863428146984,-0.027290301525699032,0.04873802705873386,0.04544957561688433,-0.011933983138574808,0.10448851462709628,0.12013354669840011
MFGE8,-0.06725037113344731,0.1757840912929447,0.07289611727204041,-0.005277048696829222,0.05916783112035091,0.02522986126434668,0.005987443437108316,0.0027371426469900624,-0.054219265104666306,-0.040882955611718494,0.041166511905667724,0.022160084598334764,0.13983567272441982,0.08808883441536565,0.07313066974691929,-0.0054525244301031955,-0.06638112876805757,0.04160910001127859,0.02767889683625574,0.3206914794217433,0.07124755378672736,0.06366178750740592
TGFA,0.058814935432617094,-0.0499437951910801,0.02764228441172935,0.034985690331154,0.024570456905397026,0.04760995773559731,0.004338149129282327,0.005492507258120159,0.08322104650718742,-0.0017525366829233772,0.017357217370883728,0.018416463511180287,0.032637888061570385,-0.0771380961390374,0.02302519231219821,0.006358828855727166,0.004424633549054116,-0.009776668331628225,-0.0029986211884920353,0.011742772833484924,0.09280798697413609,0.012265589126086164
SLIT2,0.035932993722655904,0.10780975208059118,0.00965730501142648,-0.03619965760277754,0.05887886233332183,-0.04814161683194173,-0.045946136067607765,0.039599967621594165,-0.042847367107551305,-0.01691764395987582,0.026305832427206525,0.12587088092419524,-0.01870749433424044,-0.0430018175796421,0.07822108906986386,0.04516104695415633,-0.04478093446624789,0.02674771033859758,0.0793609851596334,0.08555284269433093,0.02816174055384745,-0.0014790708506085355
PLTP,-0.01623966051148829,0.012819110525700082,0.04478452831813731,0.024615231082214754,0.05214598014186135,0.0422159695951273,-0.05038252822928261,0.05818507941144799,0.0195897172072329,0.04358296081890425,0.0007902591688866684,-0.013520734404396812,0.0603258817887265,0.041411021898932726,0.09740639775995928,0.01415173512813141,-0.01073017060226292,0.009366578269399767,0.0095051829865211,0.0582895169634125,0.03677508750628055,0.04846849762235281
APOD,0.07415227970361775,-0.036467422834126635,0.011745922402245023,0.015655067167948098,0.010045450190298025,0.10307962734107703,0.017508116586204228,-0.0481136223718745,0.03633379221868413,0.04963133490936902,0.05037343813857453,-0.0018006731965695465,0.06228533067496815,-0.013162437158528313,-0.0021164250171937355,0.035464851881400486,0.04453330671978208,0.055739875846475544,0.07643530277201692,-0.15528393874663168,0.071249893837606,0.21921396227914908
B2M,0.10937089042309937,0.19377900524340988,0.04865349160341295,0.005511315773439244,0.15983172283254085,0.07572690996681346,0.01768804106047109,0.10222771228811081,0.04826786922140748,0.19911991348931307,-0.05711643250676542,0.13155580776613668,0.06859244853453438,0.058713379558747204,0.1359546138914523,0.07024698471018508,-0.06972741079200871,0.07069022789588483,0.07823955627211673,0.21160102773041306,0.05709104672042329,0.023787615512264094
