,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HBEGF,0.10362486315637447,0.018154772473917658,0.030119028407248862,-0.03293068754439881,0.007136099155983861,0.015281990002997202,0.015521159562030264,0.015607791623548225,0.024792071600138042,0.18545077128771106,-0.07026261524528465,0.07371689480354592,-0.059461706968199385,-0.08207495852926007,0.07387808693825905,0.024624244819825607,0.04016162432554622,0.03886567395131528,-0.0017984341802968153,0.056938869060531055,0.06870727995584462,-0.015490177840893871
CSF3,,-0.03774756137453128,,,-0.017887845021044443,,-0.01494741566500677,,,,-0.05488538155154606,,,,,-0.021223203010426288,-0.11738626788550552,,-0.02390495008082096,0.014225346587906628,0.039862179498500704,
PI3,,0.023005186002852215,-0.0006519620444312874,,-0.021119221403245028,,-0.016830987323330212,,,,,,,0.009612482090198512,,-0.0255086626855837,-0.10912324677221387,0.019950604560291196,-0.03043581860551117,-0.011952145186113618,0.1203736266687176,
PCSK1N,-0.07785659472823617,0.03205129934355005,0.03456938732173894,0.01667353620232637,-0.003379466099311792,-0.02080797080397512,-0.002378781853319325,0.02714716948416433,-0.055123372559998586,-0.224507608692989,0.07904052481142186,-0.07057250956474792,0.06579577337953349,0.05810893111292663,0.04709680027389852,0.026360576461680947,0.0864097587677204,-0.008250699652405111,0.07492748998469102,0.013077785730146178,-0.1303060062091434,0.04654779990222286
NTS,,,,,,0.010635563371627153,-0.01837217189732384,-0.030925374650255386,0.1374267063376556,0.08625004805631176,,,,,,-0.0672527359783831,-0.020825214691742755,,0.03005567227413682,0.0292524875201554,,
SFRP1,0.027244073249420644,-0.058282746736103314,0.05840390139809939,-0.011115120422055244,-0.013094780187882137,0.0009831538048365163,-0.027489514606484283,-0.022362599206996025,0.001971897292022004,0.1571179516247868,-0.018489351126551173,0.04301105977087553,-0.00017629061591701374,0.06973143003779815,0.03622213086213915,0.008736132017031282,0.0956547674487626,-0.025417412680999802,0.02456736931173472,0.07793644423388421,0.010815214202436833,0.051104506176335884
CXCL13,,,,0.052646624873584444,,,,,,,-0.05554010605118016,,,,,0.01296119679444059,0.027001623608440918,,0.00988583199138127,,0.03860603692159593,
MICA,-0.03430847653635043,0.04520265542982316,0.0027406260109822944,0.0374822930503076,0.02832118282916421,0.014530524308764056,0.027392051011167522,-0.03908208282114216,-0.001159915219532742,0.08083713642402805,-0.010350257401955878,0.00260879307223399,0.01529163849168016,-0.07633726683014498,0.021804983361038786,0.11485771093919259,-0.0042019227100633105,0.05923776052166152,0.03559610804721057,0.05639896499170806,0.05472906829074966,-0.09481184794814529
TG,-0.013375083785214698,-0.030090831371032564,0.006288524227914066,-0.016393589166878518,-0.014131342484318403,-0.010260139099547304,-0.018040193392646613,0.023335271821258143,-0.003920980164830416,,0.02175985826176211,0.033683999464513614,0.02655114733381463,0.0835758034599429,0.10598383651689683,-0.02075400040623853,-0.0010792535555132102,,0.023500158224130763,-0.0298840917516684,0.04047912156052691,
ADA,-0.005264395828311039,-0.030966728898473565,0.08611207261799142,-0.03386697253217395,0.011524889592255607,0.004991414579281198,0.00478833238527183,0.044638758193742134,0.031798669366941944,0.15659604226573934,-0.09822010799225267,0.06576843094213303,-0.01181678019222962,0.039314122770536086,0.022329666591836092,0.035205088414551354,0.05254299807815847,0.0776370004445709,0.028364350319177507,0.08835054100624035,0.05256250007746767,0.0655820977011101
LAMC3,-0.0765115957076823,0.010496727014107927,0.05439953811402926,0.06105622617408808,-0.03489654674850779,0.006877233195171606,0.005883167298598942,0.00963921512222531,0.0026548783466781335,0.13845683725210697,-0.05384206239147056,-0.011212366775688825,-0.012355243281162394,0.008360446590383904,0.11221411998709614,0.06535940092033113,0.07332979632778361,0.08870706984656207,0.12519889445898805,-0.03081441535018398,-0.08301441414191056,0.026961777992416506
CCL7,,,0.007034669322771673,,-0.010216938038102185,,,,,,,,,,,-0.007265814121055235,,,,0.04228929657691091,0.07594345637836439,
NGF,,0.03014109870652306,-0.013085386861130659,,0.0661618448369349,0.015971059959529674,,,,-0.06096967116918349,-0.05930713961975538,,,,0.01882688127950692,0.009971027263986229,-0.044408582468981134,,0.005737831926056979,-0.010075968443594199,0.02372762964511985,
TNFSF15,,0.08067264571785418,,,-0.011377060209465101,0.010460687743194924,,,,,-0.012575447102484745,,-0.020851845922979156,,0.004418963714444971,0.0547725022225401,,,0.08160789576150919,0.06118014151141497,-0.00742267293486108,
HMGB1,0.07176986785088722,0.007490253797595103,-0.0358629115616376,0.005150853418837281,-0.02488461190230301,0.05516931645580939,-0.010661206127213949,-7.668674897368809e-05,0.0900703263996076,0.19632511693295654,-0.16960248880595968,0.007608692850668949,0.02364807891695316,-0.10226838382996938,-0.05562554637165377,0.028905265790078523,0.013263340852566996,0.06302463014852495,0.012058179244209806,-0.016276916077638617,-0.07604463409025382,0.03833456769181748
ITGB3BP,0.00673119816853198,-0.022469567832874914,0.005984761998417437,0.04509384340908494,0.030728949971292517,-0.021209662857670415,-0.00745955642277266,0.0012006263218537355,0.09067864429515136,0.03152236494428027,-0.037761737519612995,0.11837694245020591,-0.041950472256136594,-0.07826587938970785,0.08309190236974852,0.03610846472347904,0.015023496331180091,0.06913902163560728,-0.0027890062245012268,0.10007227482109589,0.05127354361446411,0.03844880729815907
AANAT,,-0.0239521362940382,0.01927247673812714,,-0.010351962323523513,,-0.013482973435611488,0.010100169813964128,0.008350843280090782,0.04751069062872661,,-0.026354764483036162,,-0.04640059454367438,-0.036702925290599785,-0.03406622963528766,0.032520872669967046,0.08406112186056243,,0.025715317962889013,0.019509262554196345,
RELN,-0.024420754229980517,-0.02093470004030421,0.024778147639315993,0.02284706028354618,-0.017968688323003208,0.07442670537995692,-0.01679735471892852,-0.04503096469671793,0.05318063405322033,-0.00885422160675062,,-0.023647412408892343,,,,,,0.02573768621625832,0.05287894606918559,,-0.005445145560933145,0.09216181605579306
IL15,0.004110894463523507,0.0672086413068447,0.023773518172496826,-0.02088518179130956,-0.02680598798260164,-0.01567552836657539,-0.03516908897522016,0.07193468019228479,-0.014710938769459307,0.09847312148792764,-0.0776038560397602,-0.013035815185623014,-0.013484384646332058,0.034387946172063984,0.05282724140295463,0.07901401693094304,0.0826244933559609,0.003600590408469933,0.0328716197474908,0.024940854993412954,0.13729411597603075,
UTS2,,,,,,,0.08122593725799956,,,,,,0.011218398243980871,0.013605551080704763,,0.016007534181740564,,,,,,
BSG,-0.10160502679633719,-0.04931342662575704,0.017511530714822955,0.0427967193593249,-0.007624353367668712,0.022117289338222563,0.017074790348703826,0.06155324281972012,-0.0687074762251688,-0.14768870122480518,-0.04370011506068509,0.08742955921047782,-0.00725129899575693,0.12665571845300827,0.016634741609900413,0.007488069713595664,-0.025657214451331702,0.044776996618724384,-0.03749585862625358,0.13246609061014591,0.11326028908232755,0.003953141650730808
ADAMTS3,0.0050065732065430885,-0.02646882501838169,0.0009151276737186093,0.06119611564908261,0.06486995078208325,0.031200510732251784,-0.02001323160848522,0.017769082686015545,0.048423278898016966,-0.013870181750296966,0.007546351186062189,0.02478591625988945,0.03983973244667386,-0.08190564334108845,0.022386830064624934,0.04319181588971402,0.10290990176475967,0.0028719821653976243,0.03694965552406369,0.03154830804478562,0.0809260707152311,
CD34,0.04077217531672561,-0.03220357084994031,0.07520996383732151,-0.02461989659489787,-0.036301060219328316,0.0479505788892124,-0.010076719312333029,-0.010943962574728813,-0.02619361844966036,-0.0008676927976821373,-0.09574429182245747,-0.04359398379834483,-0.05952923266170407,-0.03006021423517266,0.047237790134918994,0.05389749426242284,0.1010863537327992,0.032310753934769516,-0.03021536027774203,0.04165439874311998,0.054080230094724575,0.019059362899224712
CCL23,,,,,,,-0.015341483488564447,,,,,,-0.04819887541780395,,,,,,,,,
PLAT,-0.04721530287679675,0.08045124124576741,0.05632808934764359,-0.017142756811086405,0.0032265858187647614,-0.014395910679016773,0.06467550289138921,0.014034096573923939,0.02343191601868512,0.08918606913490283,-0.02818130509485095,0.06697226969469898,-0.1457208011332973,-0.030121184608600096,0.11609906736130891,0.029880306084362478,0.1043403808116158,0.0019218809467991126,0.11921165057191814,0.05179826510907195,-0.06411278822799406,-0.0029817601629454783
NTF3,,,,,,,,,0.0929257913957293,,0.013758985854983882,,,,,0.0415393134495483,0.15867196444956755,,0.027382899570051876,,,
LTA,,,,0.01436635036483123,-0.013094779575287738,,,-0.027951045021939038,,,,0.002669482272881188,,,,,,,,-0.010388755681912623,,
CKLF,0.04188616014569358,0.056037862440479,0.03745034212516113,0.00063241015454732,0.01647494904706282,-0.004738055868269568,-0.007712508302525745,0.002892885344716572,-0.013224918351983032,0.17290988439419333,-0.07032338621343438,0.08274603463407727,0.01232981502077658,0.04221834151657834,-0.005622881924725448,0.03852789658927024,0.09734616582780807,0.001170728732089246,0.09304341026646,-0.015121034367498327,0.04058806463861424,0.0033006195171305154
APELA,,,,,,,,,,,-0.0312313657129923,,,,,,,,,,,
CD24,0.08049817215300036,-0.02738394658868697,-0.012610161971018335,-0.04920728187079787,-0.017809054434955524,-0.053278456547148446,0.07945019399609957,-0.020947626800071784,0.08353569103035886,0.0905018367883508,0.08248167919582608,0.07170788492112073,0.0123689763650726,-0.062354240751977354,0.023340306565234996,0.04429004844958819,0.05623832134836392,-0.03503727934880902,0.09125948513689425,0.021519836334662486,0.042190081454848434,0.06175373692448815
HSP90AA1,0.056291624344708587,-0.05843364151580903,-0.007552281593938926,-0.015417953066250082,-0.022889215639616208,0.03577949693605418,-0.011817127730682013,-0.005753581738592772,0.062359123779312776,-0.2775971622366178,-0.00437092901179258,-0.10356549348169189,0.0020692968177077773,0.010855388111192847,-0.03297643971473418,-0.07027179190565197,-0.15275016250539367,-0.003606058588285984,0.011138479165884532,-0.020098510415667455,-0.08450723411708531,0.006759864999226065
BMP4,-0.03031567872275078,-0.04706678665759309,-0.013828275980595736,-0.012779957539233616,-0.03055169271248455,0.06936757404282393,-0.022777012824571643,0.012980403341586011,0.0027645956554546696,-0.032180162393527466,0.03163169053616083,0.03255297039253299,0.11524974110398667,0.044676607876364155,0.06281141410436418,-0.004368254846282975,0.054814132578079745,-0.005422314860933039,0.017584348977704813,0.041313619844656875,0.06242985567239681,
SCGB3A1,,,-0.0069831593644738114,,,-0.02404046409920032,,,-0.002938117097789225,0.11144383038137823,0.02518174084168972,-0.00653905582744403,0.0205307323205052,-0.032999447435101664,,-0.015016825127561195,0.02455385394542918,,0.03504237295683977,0.014382478569069077,-0.030714104965669904,
IGFBP4,-0.02339432196446415,-0.008886957567885614,0.07459841430405767,-0.0012553753584032673,0.014639239475478832,0.023317139906567225,-0.010933449619287232,-0.03519197391765686,0.004973200582000238,0.20904535886780462,-0.10064613643033125,0.08105083372447175,-0.05462446147301857,-0.03706029180119153,0.01373552999405808,0.08976031030475948,0.03513680646471594,-0.012453283925721089,0.04076222743831736,0.04059086254114121,-0.08200345992686883,-0.03527855149638864
RSPO4,,-0.026566731424088372,,-0.01948973441391754,-0.0051148034530725354,,,0.0019367357863912678,0.007070017858847009,,,-0.04297305854623586,,,,,,,0.04519517314919376,-0.013999366532984538,-0.008882253820671926,
LEFTY2,0.18164665395945714,-0.04449944698684203,0.06270246468275799,-0.012203961760256957,-0.029259146113515964,0.035277274220945,0.021085288559665936,0.010846510095347539,-0.02855844606402781,0.09496043489982109,-0.03951997351552234,0.019867599635234264,-0.034425728681495835,-0.03565841087692813,0.04685601301524002,-0.022560513680019864,0.061388011059509626,0.04001092538673521,-0.07117374999548672,0.004895816981799836,0.019826766438722984,
PF4,,,0.07983630685376214,-0.010966476891411708,-0.008914077152562599,,,,,,,,,,,,0.0015508679692327893,,,0.06399847895975636,-0.003725358049087691,
ANGPTL2,0.08570291909014076,0.009793806661871475,0.0874448721418873,0.014384593621731622,0.0525252788103891,-0.029266122223287103,0.011998153981026152,0.010405346015538398,-0.007385911233046788,0.22223879261348073,0.07942833765810413,0.079679633961807,0.055317809726259944,0.09099728375569499,-0.0178553643395568,0.03576048155264305,0.12721558497162708,0.03659314720149976,0.029480383813445987,0.0345250811595045,-0.013840158240656245,0.11034136542380647
LRIG2,-0.021706888327821403,-0.01797878054689298,0.0471135398947679,-0.05746773897768139,0.06042239123680759,0.0287062058411378,-0.06491563866263635,0.07198304337106613,0.042194343056093056,-0.03717794711504348,0.0003855723165363529,0.11073135091035331,0.05364550993810061,-0.008377732042372465,0.03071983586236077,0.0902448450496787,0.02303457481528664,0.08506481801493594,0.0038087393864566542,0.11042231845355438,0.054695632739159776,0.059685653216458676
ICOSLG,0.04549889509499536,0.005674797224923768,0.07300920738264739,0.036149687219540476,0.016508431838401928,0.08651345035460062,0.016435310656111184,0.019122194070090835,-0.001460536756717626,0.08853248353031021,-0.01431012693244381,0.03120876429196126,-0.026713462585654033,-0.07803008863415518,0.042572261903573924,0.027498662030647048,0.05980667850231253,0.012765445608056203,-0.017771862375086895,0.020997752147204053,-0.007527202802780047,0.08620945876261343
WIF1,,-0.016518940645162888,0.008359669563464872,,,0.1364209616725312,0.012871486643628414,-0.025086245483679596,-0.04299378687185409,-0.11082085447980819,,-0.05400585411086156,,,,,,,-0.006903759358544692,,0.029593709340690055,-0.03173643932617409
NPPC,-0.01549591136923393,0.017951574445431346,-0.03354507758956598,,-0.013827931932327724,0.014144693465422069,-0.03630237243321662,0.039576895006642465,-0.028372560582431112,-0.10899462023731232,,0.15521430509989978,0.011919743649359323,-0.067375096270551,-0.04394793211801582,0.04466760028939794,0.019300254600501384,0.0586683690681478,-0.028148278889685623,,-0.05671287457283156,0.2453552320218287
LYZ,0.11410403897907186,0.06293421660430079,-0.037462027290697336,-0.054103684991619626,-0.04146176158150414,-0.03481451914137696,0.017846194138968808,0.012355577807213405,-0.02935986695978842,0.25760220346952056,-0.09184652067053949,0.039506460552412276,-0.010023767612197386,0.038417158781104056,0.09461650544489122,0.06458099642677849,-0.0030980706657034985,0.018016768560060906,-0.0009362765139484153,0.0075464756209943935,-0.078758829783394,-0.012115683299989044
EREG,,,,,,,,,,0.040666663215755544,-0.03684408458345161,,,,,0.016428121041357484,-0.05540187439082867,,-0.026140464926550016,0.014422962751554483,-0.04170561950305836,
SPTAN1,-0.05853215696593981,-0.011054403109887284,0.02859725581887535,-0.01430491112175235,-0.017426004746149127,0.05735100439835355,0.040275767308392746,0.008772241371941181,-0.02255468784733145,-0.24620841490212791,-0.0037254404192357178,-0.03631530689250724,-0.020528194380332147,0.06160464607334841,-0.01474110928239398,0.016221691689506993,0.052225288979512,0.053954452422277595,0.07144045330869198,-0.019072007877647932,-0.12059332272714152,0.02267451385580907
PTH2,,,,,,,,,,,,,,,,,,,0.06953524731775917,,,
LIPC,0.10272355721236348,-0.003187327536684308,-0.029001237563960388,-0.0165051338202541,-0.0160192605400231,0.013266581493454083,-0.01187828455415556,-0.00362884127341232,,0.0011565213652099252,-0.021107017631492326,0.04925713920028186,0.07443278939890015,0.044276263964715894,-0.0008843769404476229,,,-0.030873744767800238,,0.04295018877807868,-0.028181035005467432,
COL8A1,0.05219632247952851,0.06289974782624112,0.02008547113352835,0.038443614592574116,0.022101399615435557,-0.031617310103590014,-0.016598444490803922,-0.026474723254442403,-0.032448367775317975,0.182555240978828,0.048959064304893524,0.1069179392347678,-0.05497609818052462,0.002571165023664892,-0.0065843784215012914,0.02995463205117872,0.021011873031131032,0.027423592495903374,-0.0037357738709207894,0.04332702394982533,0.2216405067807413,
GSTM2,-0.039592975198240184,0.03266108200203806,0.039496675395174395,0.004998109594846534,0.06348426935424233,0.016432466018923036,-0.04081652341031871,-0.029008879688504408,0.003020592382718965,0.07860842652884993,0.021805671353565252,0.11677227218634002,0.03841515382470798,0.03341563400514134,0.010527108840771177,0.0650348932299331,0.07707738457917866,0.005032586809242331,0.024378538375659037,0.0681256114787643,0.08021630993092825,
IL4,,,,,,,,,,,,,,-0.0464331159177632,,,,,,,,
SPX,0.047510604566666545,0.12055758595418269,0.005709850498109505,0.01538957929487779,-0.026249359314846597,0.04821278381952734,0.041151129408519733,0.008591861696106642,0.005676169894019188,-0.1528301978479741,,-0.06989091728786131,0.0009175283497684751,,-0.03651714026121401,0.015146961027848915,0.026276837821227552,0.017413145914128604,-0.07370395981931757,-0.07356917848805147,0.0512534303669536,0.0367429361994615
MFGE8,-0.04161200109451992,0.06287026497664963,0.01619464056800038,-0.03370133958134643,0.03233495726370538,-0.07692743960923902,-0.07219030018264223,0.014321890575642255,-0.053901335076669256,0.03412436006038242,-0.04326379696851486,0.07243607783205747,0.07483723425038516,0.02921380974191109,0.0383915675697773,0.011748297392764166,-0.05386357179796649,0.09757027565304506,-0.021578367723895972,0.025836675678376206,0.02892575108785196,0.05911822889334864
TGFA,0.09953835988585777,-0.04735611383586037,-0.005968189224192669,0.05554125533305497,0.03929836552601248,0.014473241214959975,0.006260458121356384,0.03821268983882435,0.053558433765477476,0.1376734539248621,-0.024312337453465623,0.05710760365800822,0.09188731129314169,0.03153857041363998,-0.02754346398116324,0.03270133340418193,0.018142445128707205,-0.027259955584317094,0.01677971190300621,0.07109569325459,0.04353509378270068,0.07214031797465716
SLIT2,0.03398637447868342,-0.030246263060459935,0.018822967329201485,-0.028594746931288627,0.023220365114557277,0.005153326396662365,0.013770588465976615,0.0038591237585963336,-0.016304622283684924,-0.1163346855269438,-0.048739547510834605,-0.07636589207717608,-0.04867348154940463,0.03774351599724056,-0.004719342711510089,0.03828858674456298,0.029496224320230618,-0.0206219757559584,0.0713090820817827,-0.030572371090585856,0.10051260295960128,0.02234853340502432
PLTP,-0.06318615040444951,0.03897087380049839,0.017640934456457744,-0.0007408319711186823,-0.03855431600485042,0.021165456691886398,0.01720641623964226,-0.06758737764587612,0.08592794142089487,0.33845771993628176,-0.06527993879368524,0.014134955058717133,-0.03528657617860537,0.009531993136076958,-0.02259768814577237,0.13003842559748355,0.031406777955172015,0.05138395859012976,-0.008439505118777505,0.029220078443943833,-0.04100452168809294,-0.023159331980444453
APOD,0.10548460919180805,0.04536944350189646,-0.00465194159620498,0.023430456081452066,-0.020415076077022302,-0.12313646332160375,-0.006996896650622554,-0.03562749372949042,-0.006945242122047301,0.1135930259629001,-0.0863407153689655,-0.0928107777586992,0.020219498884674888,0.15985567720470414,0.00675217371560074,0.03622970529044683,0.06216602465353382,0.01662069370865023,-0.004602878183703868,-0.0860549591311486,-0.1947665172358087,0.019204316025201687
