,UKF248,UKF255,UKF260,UKF334,ZH1019T1,ZH8811Bbulk,ZH881T1
SFRP1,-0.014734543193402705,,-0.021570853601662967,-0.003926132198550224,-0.06830126436944305,0.023394061511313066,0.03825509482479489
CXCL13,,-0.01971360555151122,-0.021376991391632256,,,-0.009648775374079502,0.058523658690768296
MICA,-0.0250886235839923,0.1265312437520914,-0.024686235120939704,0.027312020845028404,0.004497626399581285,0.09508148330298974,-0.008916593753977419
TG,-0.03105707965186022,,-0.011695371814177626,0.009328909495537501,-0.026506696996936332,-0.027640221021842763,0.008975972534202915
ADA,-0.0637334845555662,0.03393444197078947,0.011337286993354569,-0.005483936969775849,0.034452456383063206,0.03558463232691384,-0.015155780225270152
LAMC3,-0.03592837969482221,-0.02998510515224971,-0.02311938737537629,-0.03813656128906303,0.05806316152787446,0.02648234391622914,-0.05492406156470832
CCL7,-0.012544742632953531,,-0.02834194381322452,,,,
NGF,-0.005623249517874516,,-0.017954274037678176,,0.006658567940623963,-0.018173284071823875,0.04115882438451362
TNFSF15,,,-0.020984279023119074,,0.04934299547262553,,-0.01168114921899897
HMGB1,-0.03400026750340334,-0.09154901540101322,-0.0114375674478078,0.021806028974445345,-0.014274174325182696,-0.008304332172140797,0.027032807410116586
ITGB3BP,0.01347451479707338,0.08592670645648574,0.015396074769013605,0.15001532681130833,0.013541463189278659,0.003314994576001455,-0.0039349254573558074
AANAT,-0.01820051301107473,,-0.018908090380489125,0.057285246697313066,,-0.024789531211047787,
RELN,0.006650548595170785,0.03635766327517644,0.025886090383864968,0.07050211950040028,0.08571229242368976,,-0.014109562343216591
IL15,-0.03966612406370293,,0.005010113682993988,0.12186611864367702,-0.05222646393681664,0.07130388899308679,0.08224008350849678
BSG,0.052490606678375316,-0.06403777287088833,0.055895716864923825,0.04562327176194439,-0.03275748797947999,0.06576461243988901,-0.009407914263198676
ADAMTS3,-0.026011143901146266,,0.01100342813573172,0.06578764923884632,,-0.008547541294270725,0.030911230308604733
CD34,-0.028521016962289602,-0.0450165300720935,0.060379217051122855,-0.03683312359834978,-0.04649847190629714,0.012040130458678059,-0.005386992885576812
PLAT,-0.018763746137749754,-0.045051760526093484,-0.002725786488337575,0.011960541407678655,-0.028786904420368953,-0.03129418421995746,0.026205317621953585
NTF3,,,,,,-0.029908062823103525,0.02469644349654819
LTA,,,,0.014761111308185547,,,
CKLF,-0.051368086584218264,0.011024008163631445,0.02177239512074759,0.022845626884575032,0.09116392320002215,0.07207491010145808,-0.028861341500015607
CD24,-0.000796275485798654,0.03275169682373358,0.05115704768890704,0.11798762131630465,-0.07070946331692321,-0.007384667492917505,-0.011702896930354506
HSP90AA1,-0.07359704016370086,-0.015586855571579877,-0.0550190888001297,-0.09057233276130085,0.017414953418334544,-0.029967756038643194,0.00789938599140177
BMP4,0.0037849228743682987,-0.035138266228227084,-0.016745762576922476,-0.02945259918771478,-0.0598363757758843,-0.0011960488377984833,-0.040477950213799296
SCGB3A1,-0.012544741378496026,0.04236262495776825,-0.022517201446923697,0.03239636302393955,0.07779744770675932,0.10610765378214024,-0.024258061011007862
IGFBP4,-0.041417163937691195,-0.031426087789011764,0.02484650321858673,-0.003918037366254089,-0.0324963647050172,-0.00463374794907232,-0.002782612966471482
RSPO4,,,0.0742047918571352,0.0718514353480562,0.039609406259856796,,-0.016336771724584587
LEFTY2,0.016980288178825926,-0.07361698744067086,0.0337977621331832,-0.034534937435478606,,-0.0018259532093812094,0.013263558796161187
PF4,0.09129672091813726,,,,,-0.016884022717656495,
ANGPTL2,-0.007856985699049147,-0.08873711911019562,0.06912628344300538,0.13861426324084458,0.026225936012644616,0.024801455163765945,0.028287048296409958
LRIG2,-0.020930218258798015,-0.08446686063646221,0.0005688971457995371,0.10612978633626845,-0.05122863692266664,0.022476320548103505,-0.013807518603674702
ICOSLG,-0.0021748375100092933,-0.05199159858181665,-0.033691194721650906,-0.0003709460575293564,0.027470306604122183,0.03335305201879315,-0.014959278582295435
WIF1,0.14542096975928842,0.05759546831540502,0.029591856159154144,-0.020676668434466684,,,-0.01518661172884976
NPPC,-0.0010074855591988947,-0.036407890438631,-0.00025520220192699607,0.14177077863255977,-0.07817171332379491,-0.03194570288678316,0.02301848623790212
LYZ,-0.012566316994154893,-0.04427036550040671,-0.06742973041924638,-0.06053439181183151,-0.020120189887664525,0.04710498028327099,-0.05321491177384754
EREG,,-0.0075646558755432846,-0.026242746892223588,,,0.030293751855503363,-0.001574496929812249
SPTAN1,-0.02226684197059724,-0.05333920436874765,-0.05827902702611856,-0.00371629676174433,-0.04527484573321663,-0.002720635056812212,-0.005803063298263057
PTH2,,,,,,,-0.025980909505941063
LIPC,-0.01593152271662311,,0.03395986818975041,0.025086914709072393,-0.008648976367374703,,
COL8A1,0.005868898251580769,0.02870672596762782,-0.03336847211724745,0.02842070913215871,0.010834615399655086,0.0017390582372861392,-0.012162306659775897
GSTM2,0.011888574471994779,-0.04517598489124984,0.028427955612016626,0.08438759192359932,0.014837691143295546,-0.042768367333470024,-0.022352945789218027
SPX,-0.025766720992091454,,-0.03359086238911666,-0.05801625403682039,,-0.02096367229589872,-0.040203905583425244
MFGE8,-0.020738894832123874,0.05630897070216386,0.038340905022835894,0.00021912725275009728,-0.02592729837429583,0.018947011167308236,-0.01810980626633449
TGFA,0.030905650091615198,0.0030710608646319867,0.02751963058194814,0.07216702079811084,-0.03585554794310072,-0.021082381221793147,0.05066369332181352
SLIT2,0.041269599189909134,-0.021569640467821383,-0.0058768423279425405,-0.05159769459067495,0.17000233968831147,0.01866456547293405,0.004288779289411506
PLTP,-0.03392618633592195,-0.07418166473057608,-0.005711926492592286,0.022772126216817994,-0.07880222649475975,-0.02189180078437171,0.028028849422951647
APOD,-0.017070045156130777,-0.08958083211832067,0.07120887026876323,-0.07610433591222224,0.006425857964432011,-0.03155506467581453,-0.1207151658561841
B2M,-0.04279364183922509,-0.10798400239293032,-0.028407919873285697,0.04257860350701393,0.05847515274795662,0.04413077326126496,-0.015266238812180892
OMG,0.04297142683458938,-0.040610038636325646,0.042940984079112295,-0.05353486309685032,-0.015426621925593575,-0.02487906118370111,0.0005560705203104034
CXCL3,-0.03213559561157606,0.09027414775913348,0.05857217205903661,0.00330690746593579,,-0.02575986229062488,0.01986050139144204
CXCL10,-0.04392949841827716,,0.04883974080713929,-0.02234342575137896,-0.043309318108846286,-0.022646369083275518,-0.0047641996519425375
RSPO3,0.04402706060008531,-0.027149302734288727,-0.02516114036394889,-0.026012457291033117,,0.029585767388654934,0.0018584407301956666
CORT,0.03273774961385049,-0.036030823597429616,0.08157484473033132,0.042061380149101525,,0.07237223805334145,-0.02717024241291072
NCAN,-0.013422296188525615,-0.030768847442703445,-0.002592844760895274,-0.016548569163146776,0.08385939260104326,-0.047747097778011595,-0.07205125906698646
PRG4,-0.018865794757603443,-0.030356427709248325,-0.018015286167453633,0.12071465407485184,,-0.010445406795696902,-0.0389569905631314
ZG16B,-0.01739577004732238,,,,,,
TGM2,-0.0590730155934537,0.06627327472595818,-0.0401460028285439,-0.04457652082036414,-0.056789696321973636,0.03548383948762433,-0.03528853605128243
VEGFC,-0.023953879651811553,-0.040368709342579225,-0.01448283789404231,-0.020337210885402444,0.10565031481474,0.11044982445789349,-0.027882241404474907
WNT6,-0.020240664911688102,0.03470333202043153,-0.024823329925233117,0.02258886977686776,,0.004155906241920038,0.04944929895719676
NRG4,0.01773852092866486,0.030652929387845404,-0.02566041924086075,-0.0362089088852128,0.0735055021781421,,-0.021573130931107767
PMCH,-0.013316777805092599,,,,,-0.008159130206365316,-0.012420918086512857
COL9A1,0.026839617163627833,-0.02434760968850477,0.024381559595662728,-0.025348428702295093,-0.07143807981087451,0.01167454513711262,0.056660412877229664
GDF11,0.012349758126395586,-0.04637767451757874,0.0031877746888152587,0.04893810398457256,0.06104227071330591,-0.0058928885532944465,-0.014285008632916417
IL24,,,,,,-0.016614815559576238,
SORBS1,0.053151556454982554,-0.021223153406152644,0.011422623237689535,0.03205909880240815,-0.01824356737423338,-0.026270908561729447,-0.00034887558464627395
DLL1,-0.025908742393905473,0.008124180924087926,0.05658125944545643,0.019323267890156415,-0.07430256615502204,0.03187097515517875,-0.0020926524418491024
TLN1,-0.05542102597559787,0.014111230385577753,-0.0552504825008484,0.10638893007699456,-0.10749325236943955,0.0447651117589881,-0.01791418508542698
COL2A1,0.005836371600380007,,-0.01609038349877234,-0.011633345979081399,,0.07529395205063755,-0.026166665000485752
SHH,,,-0.02150357404482277,-0.02411871048750735,,-0.00506141184749456,0.008980915573363306
PON2,-0.036335154297315646,-0.09518371140554477,0.024815042680115217,0.029044077121575924,0.05412753994622819,0.023763454435324797,0.0066918147538056715
ICAM5,0.007635705628246749,-0.010725675459409313,-0.03265893463972092,-0.017636083199778566,,0.05948965757192703,-0.0059787262910073
HPX,-0.01937699049815389,0.12669799106132001,0.00796256035288554,0.01742156936060667,-0.02371566672333751,0.0520871997354759,-0.03438166724951237
SFRP2,-0.01667826709369396,,,-0.031089358363868284,,-0.03428335182719034,-0.008332395991397942
CD70,0.016008276909141677,,,,-0.038854660916346,0.05525420326602426,-0.018331024386993834
HP,-0.0017148360523290683,-0.06358912592888574,-0.004024950881066794,0.01537491317278173,-0.05933192914598095,0.02367884212728983,0.09001316565747058
CXCL2,-0.015769340295749217,-0.018648657236997577,0.04987633151367499,0.01844768444370866,-0.007829856662904817,0.0304306554484904,0.03531135408479659
NPPB,-0.016183930516179473,0.08510293080776118,,-0.009742717892459741,,0.011939249791678576,0.021415047727698967
CCK,0.014343987223450866,-0.0846931951090938,0.015277818334283372,-0.04031328825906711,,-0.03950372204479107,0.032853430236454005
SEMA6A,0.039609275100860104,-0.062232799695465225,0.00783995810593892,0.0785265946066227,-0.0035629858225227295,-0.015414801844017988,-0.03695938365136189
IRAK4,0.008442049475351836,-0.023990485279864738,0.010574250927500951,0.10864160847268022,0.016909313839064237,-0.04581282516318174,-0.010881703227473925
GSTP1,-0.007485047509948522,-0.029019346861699706,0.03561783841060776,0.037217508406608195,-0.006691923733533028,0.045770110017772356,-0.004889553520503612
VCAM1,-0.004956096040277177,-0.04421314063445013,0.02005788382104666,-0.028238145265658758,0.035862136043163434,0.05995005498996056,-0.03656792032994489
NXPH3,-8.153889779251437e-05,0.0009540537833808322,-0.008279691269401472,0.07441585678212592,-0.02702392843538073,0.034064143587866906,-0.06385866121274213
MTMR4,-0.0247489030242984,-0.027998086059771818,0.005634421123963063,0.019304664447117127,-0.05368611129691721,0.03502001891927809,-0.03480042199762446
LAMC2,-0.01270269321221339,,,,0.12992746258305932,-0.021819914857509167,-0.012056438390618283
IL10,-0.026839394512279065,-0.009510894929131326,-0.019171630547280483,-0.027783011629307935,0.13265255245530447,0.08355188221414067,0.049909536172599696
SEMA4D,-0.014746152979326518,-0.033517906585716316,-0.01693813951887047,-0.03346487730045806,-0.048644524799665786,-0.008176103312324252,0.02743162668108906
TRH,-0.012483263829773118,0.0037298827529505456,0.14597405358040233,0.03702072837145557,,0.042219205042655486,0.02205122050243205
SEMA6D,0.010384842784434672,-0.07752364655210074,0.01939386848956376,0.04436044604972406,0.07659133341360205,0.013269563993864662,0.0242101080686259
CEL,,-0.023009884077719867,0.039481713717143034,,0.07089582875495477,0.0028528255179113117,0.019753585430428065
PDCD1LG2,0.028008394163010125,-0.028331166305218047,-0.0017165340018995528,0.02659808578295281,0.07480817446815748,-0.017340191520444165,0.01598301430288528
SPINT1,0.0371718916626282,-0.027627411464272607,-0.022568885990786505,0.02590576413606299,0.0350245707389694,0.04121012495005617,0.004734740314139859
CTHRC1,-0.024247045754806892,-0.024635873631735437,0.03134560771134968,-0.0032923626055328934,0.09409446492544153,0.05442486024285456,-0.029570586096755617
PODXL,-0.0550804094988923,-0.09493281634490376,0.027662935655158146,-0.03065151577845596,0.05191120407320671,0.06850943451880512,0.00886425250077498
JAM3,-0.013996017055831294,0.008745746559749558,0.01680305052189692,0.011407955721521326,-0.11522490905960749,0.06224689856945573,-0.03177252042310254
TGFB2,-0.014956773925960176,-0.0014639533621189276,-0.030052501439365373,0.09880584339612906,-0.002223133156235742,0.010866705842606825,-0.011379166128105824
COL18A1,-0.037894158047037975,-0.1007345706496096,0.030150766670650832,-0.049257416272597554,0.044724637754087956,-0.004056155107336586,0.017527462890597346
NODAL,-0.026100477331862503,,0.021327677268274697,-0.0426695934387205,0.08988317610039286,-0.020523211045696602,-0.013787441549263623
INHBB,-0.02788152721847902,-0.027745513045497383,0.038563089032339855,0.0745512110833571,-0.03380713806861967,-0.01923868747223086,-0.031519854170746237
LCN1,0.040162749373774356,,,,,0.10699692027015012,
ARF4,-0.015453302116805788,0.046695181175685926,-0.023124173406482193,0.10676354739451484,-0.049274585661395906,0.0036181567258598544,-0.01843847941338088
CXCL14,-0.04227294986143951,0.09627202678444718,-0.06502983647073837,-0.06625210031444834,-0.0012749785501254547,0.00807511074242092,0.06342180765449804
LIF,0.007153733731434228,0.08385831742928912,-0.006536781051397411,0.002815201107533797,0.025773507559183496,-0.05839646783710162,-0.012264795002792352
IL17B,,0.0752639735358396,,,-0.034185694942520724,0.02121952958053698,-0.017152858444258737
MMP1,0.06025820481448049,0.1131229891319104,-0.015834153823951282,,,-0.03194570081570069,-0.012420917102852147
MATN1,-0.016678269366508198,0.028570514073986687,,0.07315717066598375,-0.011731899800954805,0.08967810397266848,-0.01767786207283925
ADAM28,-0.01885225366100079,-0.023970381523164327,0.017532257116112317,0.007850282664580474,0.011725266493404201,0.07862971544188233,0.014181209119226901
TCN2,-0.014345831372381594,0.00952209914360522,-0.033204194343559756,-0.012545602314733525,-0.07017880571309136,0.03049798366149282,-0.05782453806679095
THPO,-0.021732475553752354,,,0.0014448129747428936,-0.03580120682785703,,-0.015334726548111466
CUBN,0.00877139025136417,-0.03288867710540761,-0.0006133769393334563,-0.003467244661586241,-0.10303894682816836,0.03226631488861813,0.019718319473887528
TIMP3,-0.006012844071014569,0.014863999003551332,0.007463792842761551,-0.11241037199567323,0.035164906428843984,-0.004906369813876263,0.007331365885377859
PIGF,0.0075074606598052205,0.05212674518385191,-0.030448721639089127,0.0768625573508207,0.0919980494741651,0.04329463058067818,0.023061987786989376
CRH,-0.01488272081047483,,-0.01609038645109899,0.004499944407756667,,-0.014850369031187433,-0.03941975169921016
BDNF,0.008920874853552672,-0.04122724280191028,0.03156371174313864,-0.004709632343266932,,-0.0009814244123603278,-0.023249992629161012
CCL5,-0.03186741994063948,,0.02986454788631054,-0.02458365041507025,0.032767264376849826,0.007476433373798463,0.00629227814914686
GAD1,0.023357417338099342,0.011920430659198079,-0.045717037791610377,-0.06493049225253164,-0.03934363481644078,0.01578735535255355,0.03581577552760009
COL14A1,0.0280023869163272,-0.046012283953418144,0.033230388446829955,0.12028977986910508,-0.060278273314568954,0.040778585082738204,0.06370300267415221
HLA-A,-0.05710864397140151,-0.024385465539025264,-0.019579263364343534,0.09783707324301429,-0.12831832064617252,-0.002132856383938719,0.011599072176853376
CD5L,-0.014882719088657393,,,,,,
FGF18,-0.013466170812705049,-0.020967998562807927,-0.021953886756879676,,,-0.016738258438075377,-0.021464228598860505
ADM,0.04217174970240151,0.04102136048801218,-0.020678332345736346,0.18185289905094526,-0.02394397222465897,-0.016548427926271102,-0.02277340691146736
CCL15,-0.02483049850501345,,,,,,
GNAI2,-0.04902537666265285,0.02045751924696949,0.05647671876219199,0.034655406787822744,-0.004332741209780283,-0.0474493361216196,0.036729920047425244
HDC,,,,,0.04846199362683856,,
COL11A1,-0.07471844847802823,-0.10119685414488029,0.04255038141265576,-0.03308619591432698,,0.028764956455586493,0.01964751768682022
NUCB2,-0.010152381484055078,0.02566088128810677,-0.08410689656462807,-0.0036693986218898187,0.048936265370122606,0.032659234982766634,-0.01693774862504271
CXCL1,-0.01829508675958731,-0.020661091884254825,0.061787398171512235,-0.03428351510059148,0.1020189063925786,-0.021310696837372016,0.009247872745533155
VCAN,-0.04533163462546071,-0.11671709904960417,0.056709879050704445,0.06663242208257902,0.07166183871266595,-0.0447917330827272,-0.039691337939814414
MMP7,-0.017748000232723233,,,0.02384611161856201,,0.038530286449007564,0.015717818050795026
PTPN6,-0.029122496064607054,-0.04825829304391857,-0.01068706928584,-0.021337481820465885,-0.021254641041601244,0.054124335129044875,0.014809728785632859
PTGS2,-0.022239050964220006,0.0471385582031092,-0.04442442935334152,0.00936095642673421,0.060693966669083846,-0.022150505325970418,-0.013202366695230037
XCL1,0.025904429963888337,,-0.016836737249889797,,,,
CD58,0.04179159079041715,-0.03004346425183275,-0.007617664998627435,0.04630900800835251,0.024271489177207905,0.014162296783654773,0.006497087958260122
TNFSF14,-0.016432795465366076,-0.02670624822899468,0.03698401785293855,,,-0.02094328403946142,0.06706594628994031
CNTN4,0.03189908643804207,0.019331046702597676,-0.03965292238042813,-0.01677052431703103,,0.03890618885789443,0.05761024579521573
INSL3,0.008479794472326418,,,,,-0.019145642006495208,0.1308444199524282
BTLA,,,-0.01755285907631441,,,,
MFNG,-0.0019926494313292193,-0.007456179964624481,-0.08072191815110996,0.020360734297795138,-0.05126808825671866,0.011452134554443768,0.021665280463604907
ICAM1,-0.03430062843761055,0.017012061584219966,-0.03904181902080115,0.05192468161625954,0.08147025720310437,0.01594670082444327,-0.004363900203955837
PROS1,-0.07298789530518286,-0.028789769520129706,-0.005997755446704098,-0.003956397330527092,-0.07853997885161067,0.025792335046507003,0.053759043525936225
CLCF1,0.013595322571263389,-0.008163377005837073,-0.007567719602159187,0.046590343553673044,0.10609629544614192,-0.009480902234290213,-0.0076826303972631835
PSAP,0.03409931355845301,-0.07776526762732863,-0.020676024948341275,-0.09857865554974177,-0.09075632412235679,0.0385001853235265,0.014858095023857997
EFEMP1,0.02077048273061549,-0.04109415459314394,0.0013444142341571023,0.0517492906051185,-0.11154364502595386,0.05865816793209258,-0.01029753693915255
C1QTNF1,0.029213195830659334,-0.004996833417158824,0.0518348434669896,0.09633243821545315,-0.12352205162297164,0.04711779216194884,0.0106263661755167
ALB,-0.022586936079225302,,-0.021962740954263444,0.12370806079528585,-0.04782913163753325,0.040826752772802365,-0.002847507662695524
CCL13,,,,,,,-0.020117998364093684
EFNA3,0.0004918539261137015,0.036607844861874614,-0.006976447376723624,0.05417853315358954,0.02937510804399442,0.02609861925648065,0.011537824085198845
DRAXIN,-0.02301805497066704,0.12620624077098716,0.0581820924886181,0.06194327019263465,-0.08169302644319476,0.02977631693678858,-0.036498225346611006
RAET1L,-0.01138107734743244,,,,,-0.019381564282967816,0.049101689047686116
NPTX2,-0.017614929463756257,-0.057142927915983896,-0.03136549162423757,0.09111246879093637,,0.012627683634319825,-0.040537454758832206
FGF11,-0.021955207482493015,0.12590427878504692,0.048834249262906894,0.12433654489710266,0.08240525944775053,0.05809347870499521,0.05660468429760647
CD59,0.014434734098346174,-0.010383097722221964,0.014169410147131968,-0.11769897696718569,0.05302612115178757,-0.0035365280555818583,-0.006423975146661558
COL9A2,0.008354899995624616,-0.012641383461033396,0.018197932062583296,-0.003689730360222439,-0.008358659429474214,0.00866012093914871,-0.059434201051693614
DLL3,0.02324019770888863,-0.04508014069257506,0.02028175614954104,-0.0032371610071055723,0.0466401777423627,-0.019899212574180782,0.010862785559353574
LIN7C,-0.021670274585057228,-0.04331200860187386,0.06514351105599092,-0.03136208895594437,-0.04200446256130204,-0.038291488506446564,0.01992759132183824
GDF7,-0.026839399914508653,,,,,-0.016614820823486226,-0.014580230653455354
PSPN,0.028573154479798954,0.05739103081503096,0.002656220377416434,-0.026762651876076456,-0.044964468742233844,0.03483628877911184,0.0023225559801576283
ANGPT1,0.043764317645920404,-0.024635872180006374,0.0365124072105393,0.012219702164575488,0.02085039396499705,-0.03582167846814395,-0.027323782700278264
PNOC,-0.04287298806988337,-0.05449074605607701,-0.013692839482770221,-0.05000336830453735,,-0.017668273547187936,0.04799279464654515
L1CAM,0.020703657315983816,0.03392266741646268,-0.05197952258144964,-0.10850522540420629,-0.03977395278009886,-0.011237833941008158,-0.013232447022731183
APOA1,0.019410411491045308,-0.028393223116193595,0.06944865081154804,-0.046074229303703765,-0.04317406521067974,0.023292615614823726,-0.030728435720027737
PSEN1,0.026042109482052406,-0.05562990383640323,0.06201536024453831,0.09473761783155805,-0.028941733853576918,-0.03197699785518133,-0.010102541884793582
CALM2,-0.00350548300911156,-0.09585354917710534,0.02292134308315005,-0.11183057936984418,-0.0246207584936751,0.07032950072413051,0.018058330912503605
CLEC2B,-0.030275218686251718,0.09002514312008579,-0.06536461249121646,-0.02474655341731626,-0.0028411105340450417,-0.0031993229206616217,0.008371136483837801
NTNG1,0.012481622225087934,,-0.025268307181277025,-0.04838964722459865,-0.033070034397260674,0.00017343619373489492,0.10263315420907171
LRIG1,0.032100636427260416,-0.09187004737665405,0.05672995589494985,0.040605572817815204,0.05652221234949834,-0.0010505714247348353,-0.10164480935425949
CPAMD8,0.023445859590187912,,-0.021376982988005135,-0.03162313682871682,-0.04263214186414325,0.08892133614017231,
GHRL,0.04764916890854511,,-0.03620349348928,0.021666266458565543,0.02112282447817217,,-0.015771350222297552
NPY,0.04151913353190328,-0.01938816833284182,0.0025103808977152706,0.0469145180467027,,0.06071634327812571,-0.0061586053010235006
MMP2,-0.008298220355244324,-0.02688957451189749,-0.032966604929820044,0.012806222400275017,-0.033835147664824025,0.04386477307348386,0.015421839501217277
PPY,0.05415127750462387,,,,,0.027652489039106935,0.04399861077493458
ALKAL2,-0.021343422816555987,,,0.05344025265431542,,-0.02356475301127528,0.0365338345327094
CSF1,-0.006995703589859878,-0.046043824515040105,0.03947333898451535,0.06373932200065226,0.010361284529954554,0.05439314871466468,-0.02420517763775413
SEMA4C,0.0509744888519139,-0.007638335637320117,0.005422557053988004,0.053252888677464014,0.06338960152948517,-0.010190430617436156,0.04724840634827783
ICAM2,-0.01746430962555546,-0.04190442932882997,0.024860680927188385,-0.04379766610299535,0.010444589256784764,0.033434122552238314,-0.055589085721495436
SYTL3,-0.013876351420943664,0.03584648786565883,-0.01799013368872562,0.026626565782721146,0.024750267880308405,0.07060323584289385,0.028512462007798226
IL1A,-0.028967508762051973,0.07001985284695648,0.011873648622366454,0.025335282124303544,0.044393565326844825,0.10712465068864896,-0.023256214869150835
HLA-G,-0.017512760441602555,,,,-0.03735495765893305,-0.0007952103524148286,0.0793809898497278
PGF,-0.015367914011403123,0.09757187131625625,-0.0017052154444167692,0.04918688325290731,-0.10022019483073846,0.019964076671117766,-0.02288620300671415
LGALS8,0.08774831010679139,0.015619290507253145,-0.06472991847119332,-0.0008956946428970258,-0.021896267870871625,0.0019121415636487729,-0.0012804553043067888
DKK3,0.05063946166417941,-0.04251712065825318,0.036283144603332235,-0.14424541423381076,-0.11031286345385458,-0.043060654458324715,0.04256279603793618
COL16A1,0.012986760532679956,-0.09287075054268396,0.07645411915074124,0.06862186624849552,0.12319122999169757,0.01028110244660811,-0.07618000841189881
TPH1,-0.012858813819245671,-0.028791940418258784,-0.020984279972970095,-0.030412860493256432,-0.035801137287864764,0.02369613374209232,-0.020064249263200832
TNC,-0.036064470038637796,0.0024197693887211312,-0.021998450868626958,0.07399298205082822,-0.07211317407812214,0.03063389770791544,0.06012507713555612
TNFSF9,0.0381073442188941,-0.03206348756763043,-0.03988233727479031,-0.023780024469994495,-0.03632549694804115,-0.04173996766935127,0.0460135407144716
C4A,,,,-0.026734059694533782,,,-0.014734003187504844
CNTN2,-0.009264638308400576,-0.045759958933822564,0.02629557100154936,-0.019850156320821308,0.1010757202020163,-0.013641836062355483,0.019481124218710396
F7,-0.012544742005724733,,,,,,-0.014580232063328032
LUM,-0.03060136924293039,-0.035993934530285855,-0.060022852249623254,-0.05071272469233492,-0.007389558710197756,0.022503807704108463,-0.05977449443832337
BTC,-0.011381072606847946,,0.012429805218168872,,-0.07455776674822615,-0.028313317575180963,0.012228021306953269
APOC1,0.013787969953572217,-0.06466750493646795,-0.03575629370132216,0.000845704446603645,0.10398805036802837,0.02088475411164633,0.014321550990565821
PKM,0.002846397257145572,0.04167627896419592,-0.020489688363835676,0.1400534304155976,-0.08033953217443383,0.036654650811240155,0.04534121347517945
