,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
POMC,0.01228237487472893,-0.04493719121504969,0.00971035770930178,-0.025698782230093857,0.008829734267359893,-0.0013332289309701529,0.038721440958651876,0.023441075674454744,-0.025151063532864885,-0.029693801501228006,-0.02347847283547708,0.021007370534889096,0.10186941611473138,0.020862842222451123,0.05804846189138709,0.07481020230422605,0.09626449503264749,-0.003955600463718385
CCL18,-0.05054650939975927,-0.027432421265356367,,,,,,,0.06024632093436476,,-0.04833716520461869,,-0.041666853469308616,0.008695029814210605,,0.06847251135430564,,
CCL17,,,,-0.020862397546176636,,,-0.02058259785228755,-0.021042382801126077,,-0.016657373080632178,,,-0.03260204193098536,-0.029802103216670817,-0.02544160429103156,,-0.029993306978242654,
VEGFD,0.026668501389907475,-0.027432429976434976,0.02089419664178842,-0.05170857044034317,,0.04719638607993286,-0.02192901711153416,-0.01543484225911563,-0.0169930752156382,-0.017852222664939476,0.10836559844842907,-0.019974784070039112,,0.06460791519715836,-0.02683303999320461,,,
TNFSF13,,0.01234846551473216,,-0.02608921100200937,-0.013383890156116365,,,,,,,,0.009332472797292846,-0.0024565552325026218,0.08398145834812984,-0.020634693660633502,-0.021607204173926985,0.028636582624701045
WNT5A,0.017910935436188893,0.03793185761867236,-0.01651298686852963,0.05542012703605692,-0.007151673605500918,0.04018744449273362,-0.03427979647634853,0.03612056529051498,0.0091937704331896,-0.02544444930293739,0.04565144195216937,0.026168799937682664,-0.0026609755656599866,0.01611497749267191,-0.010545529168421656,0.003742129649460219,0.05893324010760165,-0.026927108877112433
CXCL8,-0.0825398138091516,-0.03467650456607741,-0.01569470171643545,-0.06360160915178542,-0.019037715679261442,0.05423494240801962,0.03179705881901477,-0.01437359624094178,-0.0064497457950337825,0.008604335594617738,-0.03994229777841791,-0.030253939984515154,-0.08930518675847687,-0.13370374102778748,-0.03612153221488637,0.053637847080058254,-0.0642315561922593,-0.029354342905802452
GRN,0.0236979536698225,-0.018938488149571477,0.02215648661817121,0.038390702086696066,0.028082997290563273,0.08188814700909947,-0.048329805361335514,-0.033128750760529485,-0.011025033501621526,0.011380174191996741,0.10107132000529617,0.007354174561617106,0.0020152762782860347,0.011597723865195662,0.05000096075283291,-0.02012724814654546,-0.010988793356823817,-0.08320870087916
MIA,0.005462017375505725,-0.03298560751686522,-0.014906721146233828,-0.004499831606283617,-0.024200654635543398,-0.011657125343358892,0.07680635058908764,0.062376917927869924,-0.023045662847975427,-0.024449437063444414,0.007690161740593971,0.13047211267852166,0.1274865357268524,0.08900908278532961,0.029851951171826794,-0.011447884659116808,0.14696523170164452,-0.04484341665944712
COL4A4,0.06759000301013647,0.01094304518098839,-0.025068665052730952,-0.003800392463195353,-0.012734180177711855,-0.015943903072222806,-0.021488868956021718,0.019480781602039542,,-0.023716861003612703,,-0.04389813984855,-0.04027248081424517,0.033932019419138426,-0.03919073483759221,0.0035179223744092355,0.027278345928661213,-0.0372317369922705
TAC1,0.003728868695694956,-0.0072487594134007195,-0.013926925314304164,-0.03324565931177116,-0.025066725351832873,-0.06419295622652169,-0.010118352088018447,0.014715770709084157,,-0.04203124121654268,,,,,,-0.03170333915023865,0.014604103566527226,0.004989875725275461
RARRES2,0.0920053698512786,-0.021875081082877983,0.08382222177989189,0.030825718446691054,0.02353983236758549,0.0833531964363994,0.03946718864855018,-0.03269288151538791,0.012372179927421586,0.06805698613321846,0.07033059350153968,-0.026290554481974555,-0.010838047894956746,-0.0662857811699754,-0.015548761687658426,0.023612887211767818,0.05547654027227712,0.035497928314922975
FGF7,0.03563584804890797,,0.014612864785037859,0.041189361972369574,0.027631504590244684,0.0376535724606883,-0.001416733052379692,-0.003363323363242183,-0.014348652657542735,-0.02176578589448527,-0.03306659641323862,0.08844084676261343,0.0636507167248135,-0.0030450809124920415,0.002650213578677509,0.0015658799427635582,0.10672434636583766,-0.0025139179893544175
EFNA2,,,,,,,,,,,,,,-0.03165831019245564,,,,
HBEGF,-0.019348603436829172,-0.016614750824739098,0.011449373294546338,0.0004116145104812794,-0.021084539469911946,-0.0116332825379931,0.006818583721125628,-0.0017136969656947262,-0.017028843055083415,0.07770880304343472,-0.11624461951930763,0.019900661154549134,0.016569620996477956,0.009626012599249298,-0.08535721811130784,0.09125472920947521,-0.13512676605724266,-0.03447389177165075
CSF3,-0.015455152357669274,,,-0.0036941180888716944,,0.07714448687943748,,,-0.025529142781940548,,,,-0.06546497233137492,-0.07279821177381025,,0.04608974234467839,-0.03157832523436727,-0.012405442055645062
PI3,-0.05864839386757529,0.04219848456933286,,-0.03351489431086437,,0.06498201665992,,,,,-0.07737516502501633,,-0.10498087153801386,-0.1115708604869913,-0.021616792277147374,0.04963346310296206,-0.02921435947357592,0.05735317978711724
PCSK1N,0.06990117274062486,0.08083245144752363,-0.010107315326309586,-0.03036227465320081,0.06516727475900326,-0.06136764811618444,0.011922399757748985,-0.06214206243589492,-0.009002415628257527,-0.0506987694042224,-0.025631196207038135,0.024847717007363865,0.01995739716874846,0.042434037812675726,-0.030014264742197604,0.018709869473188253,0.10243262902258174,-0.07800635070058196
NTS,,,,,-0.015545540687112742,0.05422476553477466,0.03303435912782289,-0.03608957183559092,,,,,-0.07053824938577972,0.04945987637665892,,0.04735608905812443,-0.01901315418235511,
SFRP1,0.03424248896123594,0.011419256667527359,0.049420258907575974,0.025258726072713712,0.1485317787101984,0.019162031256220496,-0.026710842408446445,0.061423830176437086,0.005059677727012868,-0.011121528578718301,0.08431561889678292,-0.018099345109803384,0.0315408612401238,0.08563087563986393,0.06262821207619983,-0.001691570293673604,0.015156198373395796,0.02001301630016018
CXCL13,,,-0.02829808561729795,,,,,,0.04939813594498785,,,,-0.045899548705496694,-0.013897497770910972,,-0.005982011338561932,,-0.0317669406638902
MICA,0.024852057432246822,-0.08281847606076669,0.07688240154084047,0.05378811835793182,0.08381467071853783,0.051898965457019254,-0.013084933114169339,-0.005151662815521151,-0.02616764598245208,-0.060914749820022374,-0.023952370224635585,-0.005348289130630821,0.015459700115026787,0.08954831769759272,0.01749924750578712,0.07155472632173464,0.039784381069131396,0.009653655624589336
TG,0.005140317280432075,-0.04319940838519183,-0.01591328766223901,-0.0479594739998901,-0.017943651963818346,-0.020358580303583666,0.006689005462393758,0.02160908518097151,0.018887340997427147,0.03224472378149564,0.08292056812244172,0.0033301124871024687,0.03360628628390946,0.018980933062703268,,-0.021681594268681496,0.016322501789270385,0.09242548567282408
ADA,-0.058386042492111705,-0.015309504957992283,-0.0118743897778169,0.041471892672098595,-0.011759008540732023,0.07885911151709842,-0.03714896909315993,-0.0013912439458270676,-0.012971642445533997,0.010679927872394124,0.04065172638305397,0.010757186383008686,0.005930942680364415,0.045455227158263806,0.09709468361448725,-0.03353321283564035,0.02665128064164466,0.03682973316729333
LAMC3,-0.018819354668417432,0.012579866332464213,-0.028298085723740454,0.009334743954528966,0.011025766639562985,0.09325846889078551,0.01760539934398439,-0.0011354712944020603,-0.018785262181765724,0.007655315590106455,0.05259046498847996,0.029173008592011752,-0.003916235028855177,0.03469443192314783,0.026717377353529415,0.03190177071458836,0.07673768099912619,0.025937016182977078
CCL7,,-0.017449337354409834,,0.028447999379679127,,,,,,,,,-0.010577866425577299,,,,-0.008596999478647113,-0.049900798835793916
NGF,-0.03303014460116495,-0.029959645719373276,,0.03597290348751517,-0.017123056766407664,,,,-0.03902055085766434,,,0.024512367164346172,-0.008201319480824913,0.03577503282061479,,0.05684685181852889,0.036059013703498885,0.0027913976551305606
TNFSF15,0.059384149697277046,,,0.012232098125272177,-0.020791144854509072,,,,0.03112122944371159,,,0.026028359080446678,-0.01217683821482158,,,-0.016359230168131872,0.04559561743499807,-0.04334407261577458
HMGB1,0.007932303699001362,0.03622770296273274,0.0001622829680958494,0.01857165536618806,0.051614602990915366,0.047542015976959624,-0.021804763216081855,-0.009163384422172707,0.03621232629451843,-0.024830216728965793,0.0652787588903213,-0.10818501853473082,-0.04892857727466202,-0.008740383697917343,-0.055204097952426354,-0.020866418864146724,-0.023111874268039026,-0.0028217282753255236
ITGB3BP,0.0036498672359283886,0.004331890223289604,0.09867262353668733,0.013432084502724942,-0.0009835099417564793,0.026148175059500702,0.04126500688527106,-0.004021141183282019,0.006524565956971394,0.01493894612533458,-0.01389535636864595,0.0023264622587933492,0.029245344816298247,0.0019406131940800954,-0.008978428293644116,0.02179448486584036,0.06701596013184997,-0.029995316317203053
AANAT,-0.0375830721202555,0.002674475685558049,,-0.03513287350114168,,-0.015215701486430228,-0.01864817542766666,-0.017553883498622757,,-0.022344272692723332,-0.06582857525988253,,0.043995040495384954,-0.005156664495642987,0.08616944991323575,,-0.02253788169013472,0.06357522919351813
RELN,0.08738881153806381,-0.02168533008163423,-0.01906903617262439,0.006116863766294192,-0.030232563985434384,-0.04464764224038758,-0.011495290500790015,0.004395889326244307,,-0.024737038484118845,,0.02655671634757648,,,-0.0010421233615875067,0.05530406332466908,,-0.007341883129075767
IL15,0.038208527264885626,-0.015493776415884418,0.08873897043264575,-0.012303956297955006,-0.01479413558326251,-0.006548551376876761,-0.03054220885656272,0.03209590289029971,0.05429966392968093,-0.020723280187016663,-0.0606238904248363,0.011189521072084487,0.043355040806789674,0.022406987776042914,-0.03919072987109206,0.0481376443608295,0.08003510096222369,0.0015827712339589535
UTS2,,,,,,-0.002269270860132764,,,,,0.018368578826783555,,0.00022828618283129726,,,,,
BSG,0.0013954391184921686,0.016805051758090835,0.0426236140938839,0.027710380497254612,0.05805590239156097,-0.0189672490894714,0.020925468023808357,0.03884075023616946,-0.0028960846522130853,0.11369026234560548,-0.05768149018976311,0.06606049697564649,0.08508251289689878,-0.028823377077739895,0.07576562409138826,0.016993882381106117,0.07238201931742479,0.024081379936763844
ADAMTS3,0.010819583866778594,0.034918477480641925,0.02274748476579837,0.03807354653143937,-0.023829072667491954,0.11126793943242903,-0.03643255702827226,-0.012049319907794682,-0.031896398568490476,0.0166539947442554,0.048589592483107555,,0.07992683364817486,0.06465927282384733,0.038199043354877546,-0.004360839198275776,0.1109676196283251,0.019161006381045818
CD34,-0.061405670347650564,-0.041503609291906975,0.05309333379666895,0.022761008342773312,0.0315415381070913,0.09225113099869738,-0.03681106380857894,-0.023300105235677212,-0.01528733098054095,-0.026185788054259605,0.05309299384352699,0.08781406020161253,0.05867763355932945,0.0029657858441759755,0.011150647511833698,0.024054603823463378,0.028669156963686316,-0.05794127571143019
CCL23,,,,,,0.11448158124684152,,,,,,,,,,,,
PLAT,0.060976005539946435,0.04817675511739201,-0.01880483903214033,-0.019145119615060484,0.015982396011376146,0.09706025706710088,-0.0342285926015954,0.039630417912314676,0.038264542958681896,-0.00953422843865958,-0.07439240689847802,0.11391734437977477,0.08392762387117893,0.11577151854828636,0.052890442483714425,-0.026387180101738694,-0.01725062223175234,-0.009642385145504265
NTF3,,,,,,,,0.012344857826670915,-0.022956725319809565,,,,0.08424725499830098,0.0763301499887966,,-0.009321010982417286,,
LTA,,,-0.011702681766126367,0.009276034693828901,,,0.04352817808670389,,,0.14544323969127332,,,,,,,-0.04712044914502198,
CKLF,0.009418071431641362,0.04496102669569384,0.04670414415288593,-0.010213344262988212,0.004917620407131178,0.12476686843142924,0.031931869144056955,0.014650931761308864,0.05525366010153176,0.017785187032493235,0.0166983406765538,-0.09834973581962256,0.0757939060906336,0.08663584262425944,0.05651791526016967,0.002449185405568963,0.049544574477589726,-0.00981004197256928
APELA,,,,,,,,,0.02592730928821282,,,,,,,,,
CD24,-0.06783444306054895,0.004974014161119857,-0.007898978339361535,0.018182921173859414,0.0388965308544502,-0.025119266011061125,-0.01521804946527747,0.03528006086030425,-0.008945280399957617,-0.027591060093741952,0.012949094047019858,-0.004457135993404565,0.09857310279313344,0.03027693899677298,0.111854036418344,0.02052682018811386,0.019152251184306995,0.022882042218880374
HSP90AA1,0.03481652951211506,-0.013029036000911738,-0.014400061526602444,0.0044649283177045345,-0.035027241992746976,-0.12033209989773358,0.002704045777467743,-0.013053988430955244,0.010871861622019204,-0.06516932981146302,-0.05469089277027593,-0.05980182019727816,-0.12287166486308869,-0.12601756368198483,-0.04273916295366838,-0.048072506506380015,-0.06716258885318245,-0.028034955500417787
BMP4,-0.030234707179524718,0.02051163529379984,0.03942291797672032,0.010016870721183633,0.04624130898780937,-0.046606212692003955,-0.018280048148828762,-0.019033606622793773,-0.043049500540944606,0.020375502933020942,0.13056481666482425,0.03785133077331562,0.008671406595235822,0.07763305947800152,0.009866452151230757,-0.04902160065097673,-0.02617214359716704,0.0687429904238754
SCGB3A1,,0.0021551662855441326,,,0.02092548904129842,,,0.02377099001789024,0.08670985402137558,0.07697222916220967,0.20057889464992804,-0.06015393183873974,0.05036214315564373,0.026627892671959693,,-0.00029687744835510735,0.013407659887980412,-0.0018385195567536677
IGFBP4,0.034169783792647644,-0.009101270131679723,-0.05835711057598174,-0.011253276606564,0.10482492158156008,0.10780967383459038,-0.02227459445429537,-0.01306369584149004,-0.06651646970895495,0.025450531096462222,0.07379998135291582,0.09825496146047313,-0.02938487855081275,-0.006055565945657872,0.017414704254494352,0.018394462692259014,0.042491833588031935,-0.07540411902635741
RSPO4,-0.040349708005436004,,0.035015774511326925,-0.03917023938363022,,,-0.020888731995981954,0.023921012647719214,,0.020409281563639158,,0.05568707700423577,,,,-0.022879342078091426,0.06878788633842618,0.0684846526904657
LEFTY2,0.133881550523721,0.009775892292066494,-0.01184640850353285,0.07211031857912051,-0.0008034481485543633,0.13046266125973935,-0.04609815074166572,-0.016235914325876784,-0.018382145082999048,-0.025582661118791917,0.09857698302778166,,0.055929892117561705,-0.014591793933216508,0.0913158177006509,-0.03111439368305362,0.08588104671327823,-0.03086188195171875
PF4,,-0.018100884666776926,0.10954492393625082,-0.010194205338992344,,,,,,,,,,-0.02901703309830659,,,0.022393286892832872,0.06219610273805605
ANGPTL2,0.0004587409696562256,0.04176261214655526,-0.01523850196133589,0.06905008514754064,0.05817251293523599,0.06849745398830082,0.021984977467537255,-0.008460576699925485,-0.016644617845578125,0.077391906748611,0.09346442712545489,0.05790959998384708,0.09614323705939826,0.07372721347930646,0.013256329026653952,0.026971855394421103,0.018582631391927777,-0.020892835958377043
LRIG2,-0.061304409719473846,-0.018268672601166963,0.045110644079940414,0.010291433344738027,0.054318709220221285,0.02249947781497756,0.01316662419184409,0.06685381163724922,0.043139219905207846,0.0030300010471033634,0.0795697883686469,-0.010358423627213845,0.083696906421727,0.06643927913937869,0.06210272834090506,-0.006461414648501385,0.05305318435731635,-0.09052891860233832
ICOSLG,0.020033116598848804,0.010294550760497276,-0.03104271687412432,-0.016506843909165292,-0.019088832851887762,0.05724153670047729,-0.018512292166053296,-0.028100674679607248,0.028783824359962303,0.07676818378258946,-0.016365959022321012,0.05817330048147308,0.07538545059682464,0.09153456310441317,-0.015567848288522887,0.037380579366708605,0.1327626663505153,-0.009630096959599873
WIF1,0.0009936361399877115,0.01260807059433084,,,-0.008311665825641036,-0.059441280490424506,0.001415472012659413,0.0029213790018338976,,-0.033529906187644884,,,,,,-0.021268564598269445,,0.027522968054549294
NPPC,-0.0034094710758745374,0.055505245718231636,,0.018986396800100776,0.05133072010003753,-0.030945566855660623,-0.022305429460969584,-0.020577926097894522,,0.03827358241973907,-0.032322387620164844,0.03634876117340859,0.08212742133820879,-0.022727211435559284,-0.029856277428847108,0.09184262748402494,,-0.0567667698815718
LYZ,-0.01391779759798609,-0.00774608123463711,0.018547756202673477,0.010053003181696028,0.00987331677543522,0.0981876836041868,-0.031770076427855544,-0.031299409894426415,0.1115700958863733,-0.030330634165658947,-0.012788961429681351,0.007466712998421718,0.07350216966397737,0.020571195631450722,-0.05107432728923956,-0.033034384173713065,0.04851050924563106,-0.046903041595688096
EREG,,,,,,,,,-0.02149504959556262,,,,-0.023838403714268295,-0.0431816828694469,,0.02536497363423302,0.0034415529502545674,-0.007825778465874003
SPTAN1,0.16254598229214903,0.005643761194496177,0.0038251275651719234,-0.043868929970386654,-0.030471209462636234,-0.046211098018128144,-0.028746819396623755,-0.012359138208121252,0.08756306194354764,-0.047236907234609854,0.022190707947153367,0.008522079936291307,0.07253432736738544,0.026594757756512252,0.06064024639816907,0.009068195162083886,0.11775849751394137,-0.015427206352191252
PTH2,,,,,,,,,,,,,,,,0.025937738549890347,,
LIPC,0.0526120707812882,0.05536877561304694,0.08374967654088807,-0.009126746842461907,-0.022941910875359052,0.13244009096869475,0.021000031199338087,,0.06287115104207074,0.010549409193497472,0.04197944903767473,-0.0217705683266394,,,-0.022414905331006794,,0.041568761626983225,-0.0071509736378857144
COL8A1,-0.08183699095168265,0.027683923342656534,-0.02850146131662136,0.017540350658576936,-0.018953542521587693,0.07616773153112961,-0.013021355838407389,-0.02676135071003755,-0.0677426483101727,0.04213321728273387,-0.07820398417376971,-0.011691921968189304,0.01873532771943572,0.0776444026206658,-0.05247405205450086,-0.008979206874116626,-0.03915707390510777,0.025231342943621324
GSTM2,-0.02090707831732214,-0.020340493056317875,-0.009706643055808057,-0.0028304867929829763,-0.012510433704636842,0.0774536195881482,-0.013271874994558749,-0.02974054136766012,-0.039404889482858176,-0.022104199617783697,0.015782224304356274,0.00951509662774623,0.06564555341141667,0.0147758893339883,0.08830677535801013,0.0024389536734848354,0.03407317854531008,0.041520227572063036
IL4,,,,,,,,,,,-0.046886051188533145,,,,,,,
SPX,0.12978409461529505,0.005293938471718581,0.05952733853871401,0.025843522642450403,-0.0324074213411277,-0.0533628578719831,0.002773645438603724,0.0437784304434854,,0.0027577158071309124,,,-0.040519157926043464,0.010929497888185365,-0.011024234292931135,-0.05630481494298199,0.20452699669280375,0.03542542638324012
MFGE8,-0.06787056067286941,-0.011677075074124616,-0.007681154622007065,-0.020744931757315475,0.01959050455673118,0.0564682373944662,-0.012166353136623769,-0.050116028081437954,-0.022593924669197095,-0.008819814118230365,0.05418137904880848,0.11004451548993295,-0.026763634403515122,0.026455604879319077,0.0003720567025687121,-0.043588512990435896,0.039131809919432735,-0.05591270724441788
TGFA,-0.07006318566199597,0.02530654108314213,0.025681455178530332,0.03503199440759313,0.03699064711061679,0.04317486934378844,-0.04251018496431533,-0.030547879083155878,-0.028968698892198844,-0.004113797752372265,-0.02732452691768446,-0.05557713617584093,0.051607487114407366,0.09129212787762102,0.011033210293056928,-0.02214253390985304,0.05768148661634152,-0.08359271945874075
SLIT2,-0.03131888904688305,-0.035002948196045366,-0.02775697432175951,0.04991618677052974,0.016307451701561105,-0.035682096924032826,-0.03556874641320918,0.04556180958182739,0.008215513804571334,-0.018186322912467762,0.0746904685869022,-0.04580323994995728,0.07356224777717299,0.07775549182086018,0.04478136117662623,0.02956906144769328,-0.0358498492070382,-0.014072458446048331
PLTP,0.05705001082570377,0.02653061753031743,0.034188986629811645,-0.012970319833987979,0.02722964609518576,0.09122153024997338,0.007783950384369784,0.020255152402903702,0.003471016098971887,-0.02059870013261531,0.017385705645382447,0.0692586997325227,-0.00581464410708977,-0.0017332692740472575,0.07224535632888106,0.028544035445988613,0.14357214943583227,0.03260177452271067
APOD,0.04687946735557589,0.006244770733372375,-0.009541991146855318,-0.021928862565258386,0.024138088763468128,0.05826036083519765,-0.010557408959023021,-0.047077996504010615,0.02012421672180936,-0.024164041659987184,-0.12220857000100954,0.09047989882133838,0.11329499181850029,0.11884410755393787,-0.07618400873988775,-0.004025825446061857,0.06545588684405095,0.008229408245589707
B2M,0.006308239808701388,0.018859514274393294,0.008500873751441766,-0.0016604879275474865,0.0595310775942827,0.12353225723455845,0.06636061770043052,0.03447531804315315,0.04370467532797796,-0.017256557485803816,0.10765497174266338,0.11272080742346802,0.09251178448591504,0.08776850630787285,0.053648164694857524,-0.004887810398525347,-0.06463532733264239,-0.05567625147723005
OMG,0.1558780781473657,0.041658325224397476,-0.046312384466006225,0.002469801316357493,-0.0733174409268793,0.005476602635801246,0.008807855386693085,0.047967621850250934,-0.013612933011068943,-0.005446260280533164,0.056874106711120635,-0.008806087428948542,0.08963135570522136,0.12303195584393722,-0.027917567430549475,-0.01609793820785805,0.15549279450960035,0.001875315606516303
CXCL3,-0.07618307480607944,-0.03703916533521722,-0.021885476230598905,0.027779725076084227,,0.03983401564189766,0.02396530204916002,0.05490853355586428,0.018882090549961983,0.07615018998820343,-0.026747129884912214,,-0.06458927444993343,-0.035033038702265186,-0.02216150484016238,0.011114376972676478,0.047069900250405014,-0.06529935048126974
CXCL10,0.0183956303045267,-0.010320726876443836,0.0532836670543915,0.04622688263072594,-0.020221907344559534,0.16502218809794014,0.04888305816998268,-0.011676147201775648,-0.018549015755069734,-0.02371686250193433,-0.08009833071853255,-0.015437800061580515,0.0038092353300807212,0.005173038557600171,0.004040125612776585,-0.03126251553368943,0.03933826177700944,0.05998953747852819
RSPO3,,-0.023702705311976248,,-0.001931753518247697,0.009241168393957276,-0.02498498864379468,-0.01310592213454744,0.009871286413185474,,-0.015595831871690204,,,0.060939532395511684,-0.006578817861192884,,0.09413541191827754,0.02939064901765065,0.00941203694203306
CORT,-0.045239131826219664,0.04353017849915031,-0.019011616712339457,0.003686210654309934,-0.034036802439637304,-0.04324212058797401,0.021382593540970225,-0.03311819677794232,,0.04322329760858789,,,0.005807628174806873,-0.030364850314637343,,0.0217411458285387,,
NCAN,0.16146870301359553,0.044445762056991224,-0.018652604522451138,-0.07689323867564715,-0.0072924255578020614,-0.020927257600809202,-0.00860560481361745,0.048424286095098856,,0.01925693697491374,-0.02584952629602716,-0.035032454893842255,0.08534477831031405,0.1249709854210734,0.07648305180316219,-0.031664043553141966,0.141875979474374,0.032058622141667076
PRG4,-0.01166014976514213,-0.026241719484919657,,-0.017911668040700594,,-0.021643788259194267,-0.026694970239752,,,-0.018234105544117456,,,-0.004751448333891361,-0.04480519478728589,,0.03168680713327525,0.024519278745429775,-0.03287724332255617
ZG16B,,-0.02419696194468676,-0.01280974353476122,-0.0330722595548774,,-0.023367947566242095,-0.014270958748355107,,0.04082530366471756,,,,,,,,-0.0418717914369667,0.004459495327542978
TGM2,-0.03731766245711078,-0.053303069752226,-0.03642165676682275,-0.04073678052478156,0.010474897761711306,0.06948395311950736,-0.014365548472963403,0.06301536578386278,0.03513869762944289,-0.03938984984140864,-0.03624677124386177,0.08671730062360712,-0.021274897497161133,-0.054614870919770575,0.01948746920727948,-0.027535345093484168,-0.02975086689023226,-0.03030676999505568
VEGFC,-0.04430025184364735,-0.03331908347752082,-0.01644820399576804,-0.0517702712544314,0.04346376763628336,0.024073965022546013,-0.03842817101583083,0.002400140405905003,0.004282457868630286,-0.018608631516726763,0.1332778250774032,0.08159401221305229,-0.033731226272446395,-0.01764819900742933,0.006421666864734388,0.0036637127302973378,0.033878091619559805,-0.008643129323865337
WNT6,0.00878166477389571,-0.004309165450660804,-0.011846408814435957,-0.027481723073215277,-0.015174224711799376,-0.02128383162148202,-0.022596075870055757,,-0.027115772438463432,0.06827363588269847,0.09882994521292843,,-0.001992115851565475,-0.04178625969928,,0.10986657611681312,0.09051093048395385,-0.020822187425043524
NRG4,0.01318774105960067,0.00588107468805688,,-0.01868761799712991,0.021706631297082758,-0.026958711321127427,-0.02741682242955148,0.041759686640831385,,-0.021709139160251172,,0.0007840997036830912,,,-0.02347238400401859,0.01941619662838151,0.046631357635245944,-0.015050708350476453
PMCH,,-0.01852321368350538,,0.01978947776974162,,,0.005840872265327997,,,,,,0.0158520694480213,0.03678358012904776,,0.13215100912026495,-0.011346720373210495,0.08024641359749259
COL9A1,0.10752619859009033,-0.026389519864201013,-0.006205851721331205,-0.04407545614228706,0.04933640240110885,0.027124742865873117,0.022899851734811558,0.03367694821830663,,-0.024737047972345643,0.04172162542501689,0.12633798299325696,0.09422076236981841,0.12204889227776955,-0.052911988084898,0.04151036312542172,0.1559575941528698,-0.020254241882517787
