,MGH258,UKF248,UKF260,UKF266,UKF269,UKF275,UKF304
ANGPTL2,-0.09241436189379384,0.01720322377925954,0.009131347782354894,0.18304194413864133,0.09614760072678677,-0.011992071991515982,0.04716747727777829
LRIG2,0.0498833697822353,-0.0632074882428722,-0.0037931255419947035,0.023293152783673755,0.0214605525447709,-0.0318201981055976,0.0011268878237855361
ICOSLG,0.018854397018156818,-0.003810593397114812,-0.04539476000095229,0.1720484013488822,0.050897452278354426,0.03243255189132363,0.0401356534917642
WIF1,,0.10379903167744844,-0.05055705924383586,-0.09010322175751602,-0.06699887204544543,-0.004368689422047876,0.04392211212770725
NPPC,0.1107535837389831,-0.012622394428533612,0.023179544881220114,-0.024961264973519918,-0.03933092724396473,-0.002781522621235718,0.007153332866317827
LYZ,-0.038364433039152324,0.02732770671676697,0.011683626845925714,0.027599468190808368,0.05912893595841443,0.021305067168989625,-0.0019157347009358774
EREG,,,0.07941493121896788,,,,0.015864436943728372
SPTAN1,0.06375593735614737,0.022798315205483522,-0.01468585985607874,-0.038885471202590824,-0.07555185068907412,0.05175068198894619,-0.043524179279626665
LIPC,0.10290209375030512,-0.016828455524476545,-0.04031648208686435,-0.027275256426482365,0.06781418529183633,-0.04520384789487149,0.05466531677039704
COL8A1,-0.053535997314205885,0.011604517833834815,-0.00168392249947582,0.0924557537925654,0.08972205075115723,-0.06291725601259952,0.019528005998261478
GSTM2,-0.033609565088797956,0.0640856458270195,-0.004771482593895281,0.01021860587750393,-0.03111159384093368,-0.00034962605927496077,-0.04066416635356094
SPX,0.02759891219464803,0.00019541929820516792,-0.013711964258509556,-0.07015789235629281,-0.020951847681244147,0.031077806156007897,0.013589114478828457
MFGE8,0.10834504675716958,-0.023532868500500605,0.008826727425544892,0.05426448189555993,0.026287909483054917,0.0330171011195186,-0.021941753378330354
TGFA,-0.07510047278798335,-0.015888525516838354,-0.025354840640858217,0.10489401004161072,0.026254443623664477,-0.04203252331454122,0.025152605484388472
SLIT2,0.09939652680006614,-0.02547761759714881,0.08056996868143962,-0.0109519264797325,-0.01663777279161608,0.052676127655161394,-0.023287749502344447
PLTP,0.0805537171329667,-0.037589259958577155,-0.033373035290180986,0.11146111564506131,0.09982594971356755,0.03868356844523109,0.048319605202637075
APOD,-0.0716729438121726,-0.035926546159075125,0.021105925491539102,0.008417047884842373,0.03194595908311952,0.015764242487779925,-0.0033553517357378495
B2M,0.11120690429376025,-0.027610386829567454,0.0001638381457388784,0.14161004644592848,0.12654222479425023,0.08935238384084315,0.06512895822260406
OMG,-0.0189755706846348,0.007759853041024199,0.06450358099263458,0.004872197945025644,-0.06165731494083462,0.036318848476996644,0.0379167650963408
CXCL3,-0.025273071037866572,-0.0019402631185346654,0.030632889969329443,,0.12222337113093916,-0.007839301006809813,-0.03599140220532919
CXCL10,0.10698042813102243,-0.0384303186024002,0.017007272579733276,-0.024041489449243458,0.0707750803210292,0.09454562155932271,0.03972734708239921
RSPO3,,-0.017999801092195847,0.015145063852367854,-0.03336393194082782,-0.023986784485319445,0.0013767450284252027,0.019620873734346258
CORT,0.04612442128282687,0.04842452712289917,0.01964179865408099,-0.030842537328655686,-0.041514504649956624,0.027451839340783393,0.025460010677030756
NCAN,-0.024890762880341564,-0.005517732303818322,-0.006632035354183656,0.09880711227371311,-0.008508591285757662,-0.024977634491847766,0.023508524825069394
PRG4,,-0.019927924885734125,-0.028866438633003144,,-0.001856776824963392,-0.02319827240166868,
ZG16B,,-0.01837513888424073,,,0.044781836293889286,-0.023037123920410265,
TGM2,0.02517324228691925,-0.04469076299961034,0.025760153775888524,0.001462369573609334,0.04152523335464634,0.010005122449378241,-0.020951015206453195
VEGFC,-0.031383308601938505,-0.011525962475352047,-0.03540412725164591,-0.0039494520648015894,0.08562605705609849,0.0031411391515940913,0.09873792859255413
WNT6,,-0.021380199200718628,0.018683451578941423,0.14576622463177505,-0.020433496664930953,-0.00646134858682906,
NRG4,,0.07180272398456342,0.017175777828185773,0.02947257201427428,-0.010687554513714212,0.06810647532538615,-0.03218547067513909
PMCH,,-0.014066502430963997,,,,-0.025601788926818983,
COL9A1,0.05923243586554648,-0.03686148036701951,0.04421067962544192,0.12208433451640419,-0.037011684438641425,0.022020237791556516,-0.025212283974005885
GDF11,0.020355457897446114,-0.0032946311383170498,0.004199307558359239,0.12956408706824302,0.016179479802455866,0.06427778357929402,0.0592388368729583
SORBS1,-0.040124272873365625,0.03314606267073996,0.018739214863560408,-0.004787611834526469,0.015314299629687774,-0.012249211512619427,0.01804503043248802
DLL1,-0.007379779212191076,-0.023516987009477058,0.02309805103559326,0.08509084647197626,0.036882600545503845,0.018957665808878837,0.05782752491801894
TLN1,0.038054891373434624,-0.002064804628951571,-0.0074966238468368905,0.10575122362961877,0.07885842220645664,0.0023814672946532588,0.047506458705389
COL2A1,0.03494412393644725,-0.023041206046811192,-0.025782108789807193,0.05522181760869674,0.0013811995661190462,,
SHH,,,-0.0033552477984822864,-0.021332911784035874,-0.015077300682704168,0.002839286342901287,
PON2,-0.0011656348230339299,-0.02313296717518195,0.036935196318115836,-0.034389904305211855,0.07135853161452388,-0.02269583013530229,0.021448306818919797
ICAM5,,-0.035714205828282275,0.02124079382203193,-0.044357784835453676,-0.03747832706901699,0.07947042113221618,-0.004733673048097907
HPX,0.036430269726453496,-0.03311208586548866,-0.025194685573659656,0.10332592925961755,-0.027929131565933397,0.02291319859692685,
SFRP2,,-0.017617241051209504,,-0.006424853673732694,-0.015306905265600626,0.01328763907375801,0.03520335185879923
CFC1,,,,-0.03048383520584486,,0.03130355190295034,-0.02626223388818722
CD70,,-0.010067036391363372,,,,-0.00951927687234027,
HP,-0.031982907043117285,0.007507541777910822,0.053503126923201826,,0.07475403826993543,0.033846458548612436,-0.012506853063044329
CXCL2,0.009967874370089358,-0.00950980657437033,0.02375539887878643,0.027252933518000053,0.03421040943704978,0.014941615387279695,0.029415342496926167
NPPB,,0.0032620611724272046,,,,0.06706383407784729,
CCK,0.03213885600086073,0.03278327283794683,0.03968783377930556,-0.14399693672223132,-0.09914661568294246,0.01999274248807709,-0.05285983133570948
SEMA6A,0.03873163225392174,-0.005855316395768457,0.0042913830326325965,0.06508624768046206,0.0706019413506977,-0.024398811871747958,0.06139817646989481
IRAK4,0.003540990626861201,0.00797077697980498,-0.033532686157073624,0.09032137125243282,0.05952781724529776,0.022274641803391084,-0.02782019933454505
GSTP1,0.10713775104573244,-0.021652139407401735,0.022700347985611338,0.12195580912786921,0.06406926480804269,0.003152978172835556,0.05264022663285392
VCAM1,-0.008807566829745848,-0.03575850000149121,0.0196210149946793,0.048971258862139995,0.051102672604328256,0.03653569863716277,0.04327680307324874
NXPH3,0.00840584227850801,0.008483964694213385,0.001121110476378875,0.1475837797828183,0.041840532660923184,-0.0169079108253011,0.028067309507789732
MTMR4,0.02562893761377205,0.036394582240861575,0.009719314009464759,0.07123862967224472,-0.032136832506675546,0.03516407849342073,0.006171881378618457
LAMC2,,-0.013417845335007228,,0.03383182839521949,,0.038258217778965174,
IL10,0.16938464109423082,0.06119954866929934,0.036196356160455675,,0.09750930009288794,0.049185153368580814,0.035698018522063384
SEMA4D,-0.07115465787845728,0.03284881292930545,0.006010243777940545,0.030634172612131073,-0.03863774872681493,0.0542260584964074,0.06309675313543178
TRH,-0.02881589958239908,-0.001070524763086008,-0.025371549756457692,0.022734705923776,-0.01923974141284734,0.017751761980437417,-0.04089769252013588
SEMA6D,-0.019439950700537743,0.011304895642791902,0.014516846512535866,0.1194204705008371,0.05858258050132226,-0.03447182734222212,0.06512655181050211
CEL,,,0.006278201621265665,,,,
PDCD1LG2,-0.013493058572409773,0.0184891942904937,0.033801318783417716,0.02443458772329614,0.016434749769706845,0.07079580563152815,0.004491520325421101
SPINT1,0.03718736928394946,-0.012299889637588685,0.08070699570961885,-0.02245204053459264,0.04733813294451185,0.00676220201726045,0.08394603663038941
CTHRC1,0.07471922653257339,-0.08563710896393223,-0.0012557312100983406,0.1582623620812908,0.1027050659940993,0.00037340489270511006,0.04767479683277704
PODXL,-0.005930026130087853,-0.035552956957759514,0.04707358015786965,0.14088522048238647,0.1373452017737942,0.014266324376555815,-0.016786046702154025
JAM3,0.013693681181449643,-0.022573469908567494,0.017032717975018492,0.07365908206569657,0.05613901687711733,-0.05860724886797456,0.10737074711151472
TGFB2,-0.02260061742547383,-0.030492310346074036,0.03557695586965254,0.02761379526469044,0.10531843914188753,-0.04868713139920466,0.08122898986569604
COL18A1,-0.05993500867644851,-0.07928775006652092,0.02775568741316619,0.10437776534635124,0.08649042050519958,0.034265454523561556,0.025919185752539545
NODAL,0.00961659297238132,-0.027569914675422615,0.024649683304303817,0.0440885451387875,0.08700222168680875,,
INHBB,-0.017315584428731975,-0.002561794125240004,0.03734984130513079,0.0459750320920294,0.06434074517055231,0.05713535082656403,-0.04032676806341235
LCN1,,-0.01341784835407706,,,-0.016830993431098017,,
ARF4,-0.01705743277742861,-0.033048973609264586,0.031175131701371,0.0995877508053288,0.04604319664159288,0.016021457464596444,0.05446660083245938
CXCL14,-0.09781337435748183,-0.01953041805846371,0.023794417741315518,-0.08503196278472112,0.030400051183772567,0.011705589490798377,-0.02583760761089129
LIF,-0.038921287040955016,-0.05559403794879337,0.008596296041335483,0.04548688619404301,0.04253891387180197,0.03692235561063596,-0.003656825897061821
IL17B,,,,,0.06814329650795964,,
MMP1,,-0.00034838310966523893,0.06605688297707554,,,,
MATN1,,-0.01761724345198148,,-0.021141114547800377,-0.017646152357747,-0.025705799677965668,
ADAM28,-0.04408625153256256,0.022605210357636844,0.015530537987539365,0.07762555273922478,0.09696518107816104,0.04099070689306462,0.0365983889239252
TCN2,0.11492017180371737,-0.03229309053308963,0.024097887154266154,0.016750308526461196,0.06482535505294285,-0.005871240616529429,0.06692211709006902
THPO,,-0.02295599766565283,,-0.030063586697163917,-0.012558187537753585,0.05250297864367644,-0.00324688184326189
CUBN,-0.02129252837185883,-0.042964500969246894,-0.04555048593340394,-0.0058998654367457245,0.07026438129061258,-0.02682978930219711,-0.02727487074296449
TIMP3,0.004710532173413997,0.02049812265468389,0.037732367508812883,0.03786576852360093,0.020929656076181254,-0.01989214532026289,0.001068261314208744
PIGF,0.08720455727526427,0.012454575880459359,0.025246256497235494,0.10718887123539353,-0.014393749493967677,0.03417892457922361,0.04323056051903757
CRH,,-0.0157206068557999,0.0167012314456517,-0.017815792471389695,-0.025881641955598302,0.008639139037571493,0.023198968653785786
BDNF,,-0.01699274777382542,-0.013361398471974272,-0.06023643858530983,-0.08692487097667248,-0.010304273137958227,-0.03520597032812625
CCL5,-0.017547356600518368,-0.04604346029155982,0.0189192052974214,-0.02602448801465213,0.01707055571443155,0.03423817373919024,-0.016297515183280566
GAD1,0.044419935971597595,-0.005383175270540729,0.01042814352726233,-0.11882140476189404,-0.06166889082893008,0.06511407232576454,-0.06514547578118486
COL14A1,-0.022687441735604656,-0.03179476549158974,0.03390336988918069,0.053751552008440895,0.04669054046836414,0.03258640003384394,-0.026995765675389114
HLA-A,0.1522689490261358,-0.018934881764998947,-0.01221696439138222,0.09546473744755254,0.08840693888407206,0.07396122741105005,0.06191827052086591
CD5L,-0.0550947861313835,0.005981603839645033,,,,,-0.00813905938921184
FGF18,,-0.01422430615311861,0.018812773908787703,-0.009299917297427653,,-0.0275447770843073,
ADM,0.0239991257245171,0.10725056455631102,-0.06371835065360189,0.06374397621072844,0.11171932713318905,-0.06338321109999963,0.029355028462358584
CCL15,,-0.02622843699090997,,,,,
GNAI2,-0.06001965826982966,-0.050744059325388585,0.055826390212355234,0.14637306310076106,0.10781915732637376,0.02873020040675444,0.053875581884195334
HDC,,,,,-0.008595006350231445,,
COL11A1,-0.03629153990933513,-0.0033688322573740396,-0.01806628969950915,0.15826231328896978,-0.005092516839451241,-0.052607482999666895,0.10289320588439864
NUCB2,-0.019043542753850756,0.007029468653344043,-0.03274158284726299,0.038309339798920684,0.04680355085828005,-0.012044687653873214,-0.034237188891191296
CXCL1,,0.031102765371518657,0.04724441129003032,,-0.033357794619441015,-0.0391002272175056,0.09702124964289069
VCAN,0.021378037303445174,-0.023175784234577137,0.03198221626854778,0.15603361036360786,0.0729320193780068,0.08663287864792851,0.06148801060918319
MMP7,,-0.033593298350823454,,-0.021899016567228938,-0.012285237162300492,0.0937893633974942,0.0022213106322332
PTPN6,-0.014090835234803926,-0.03363560421377491,-0.012110588135139886,0.09381710421643304,0.037696106556271536,0.032014707869340076,-0.0024196166290102288
PTGS2,0.00857527999938848,0.01229272270152029,-0.00892909562842291,-0.04602444955682279,-0.06316745905603104,-0.06312147140837988,0.043525193241041746
XCL1,0.03732834880486279,0.023121970687549634,0.05381358170036265,,,0.012686696340591056,0.08451831815885058
CD58,0.0244431127782809,0.006368780633378984,0.026074346828198737,0.014407602364165942,0.07005164721870143,-0.03829773493007521,0.027633922874561918
TNFSF14,-0.046033470527023904,-0.017357949553885994,-0.04512508522073956,,0.06502320673384558,0.033463512009793056,-0.008847316374877102
CNTN4,,-0.03051736159538678,0.0022332301126267197,-0.0554496549362709,-0.04362233979091671,-0.007649302488760888,-0.051064102583228375
INSL3,,-0.015432186919525494,,,,0.01849200724609615,
BTLA,,,-0.0017092991542217758,,,,
MFNG,-0.019839137083500075,-0.055401997854397186,0.012045750191540043,0.0904987846921124,0.033982391913655964,0.02559712336932772,0.01236196389864062
ICAM1,-0.013886356641744922,0.034726103635700965,0.01831422810637429,0.003024116321744632,0.08157353778670173,-0.03521497039510533,0.048475299762003037
PROS1,-0.05139952730761147,0.04290410544296786,-0.007672491661925412,0.13459690606328228,0.12083715606812982,-0.040028238071188195,-0.005585971476661704
CLCF1,0.0033307222965260576,-0.026935459376633362,0.05383243433319207,0.016389226590018055,0.0036053724693461556,0.026415082496415665,0.06576259375641531
PSAP,-0.03568693195629036,0.017314795681438584,0.008243710022203097,-0.10508664031919286,-0.03472256012010322,0.08510741108260356,0.02135013772207938
EFEMP1,-0.04152369872472924,0.01747568701210992,0.036711469282680785,0.07872701467092949,0.07353005743293457,0.08442631497889072,0.06941338665219518
C1QTNF1,0.01588729060458443,0.004610029333565784,0.05766242543440248,0.02207267589329843,-0.02214173327852933,-0.008118249847929249,0.018946653414618972
ALB,-0.042364996986288546,-0.023858563679342085,0.0002371859806126408,-0.003349281975649017,-0.020606939668814817,0.10076611391178174,0.061676289799281026
EFNA3,0.010386281230518036,0.01102889603374824,-0.017288073209935906,-0.07870945020015434,-0.0757121579518884,0.0021336923524260965,-0.005362882435397587
DRAXIN,-0.029599712737633215,-0.005402071386349581,0.0242340214422888,0.07476772906338335,0.045642884493127076,-0.014753079142229139,-0.029821294102651448
RAET1L,,-0.012021823485965605,,,,,
NPTX2,-0.019531970508163535,-0.0035373024260633283,0.02325125982462844,-0.11411329691880716,-0.0673004441213643,-0.021580296461067794,-0.0064967459932321805
FGF11,0.07363080126696629,0.0103580081082468,-0.02060199493975866,0.036742555196365184,0.08339019789212679,-0.030823125102258382,-0.021577129866621678
CD59,-0.070356278931415,-0.0771693904745541,0.06291222728008697,-0.06409815760168884,-0.052069107415871514,0.05028080973882389,-0.0006637919829168494
COL9A2,0.05430661108986947,0.019062630055375156,0.02969352369147468,0.08755394988670419,0.03469565207206563,0.02824470881702306,0.02112302364007517
DLL3,-0.02536118034715359,-0.039693418882359346,-0.0192317384765987,0.11001163210491405,0.059302742444541805,0.03933211999430542,0.049956638087018355
FGF5,,,,,-0.016409190052459877,,-0.020950403635280144
LIN7C,0.013559086351664048,0.0312420153117201,0.023123502981310783,0.044681675642560745,0.0209846760710795,0.05101582885968827,0.030567285750199576
GDF7,-0.029148151078052,0.019225711017359575,,0.12118881938139978,-0.029353359473306834,-0.041334668707847896,-0.03851010050652262
PSPN,0.00898645453835021,-0.011772513088702191,-0.005443275625915203,0.02081343326430944,0.0009119285486092465,-0.012043862202569837,-0.02204739352156135
ANGPT1,0.0235385168506339,-0.017725788549514666,0.0026771532150765636,-0.003366995322272873,0.045301121832473715,0.012837659759949311,-0.03128506475176193
PNOC,-0.029394061460107833,0.03227509385567272,0.016623599054676665,-0.12041999100326325,-0.06705424339546126,0.06938148129238172,-0.010323007074378934
L1CAM,0.024399320847616868,0.05357372753632784,0.04624551253121764,-0.05579192023868772,-0.041903040277940985,-0.054557789430184404,0.014375526613034883
APOA1,0.0676342179801693,0.05029263680245059,0.013351485756848327,0.11163757754467886,-0.03511814856512131,0.03550662873096635,-0.002890833979655867
PSEN1,-0.004662816177455707,0.02826676744186883,0.03751620749749882,-0.01560179130145771,0.007716465098799425,0.027954196479439416,0.008253106940324752
CALM2,-0.00848996539976413,-0.007225167173801389,0.03534045420006528,-0.12367281147050069,-0.10331145439672465,0.018160358498136124,-0.04647105939665434
CLEC2B,-0.0707439772192867,0.020092615119790515,0.031732337866765714,0.0012841745632971348,0.08789905199191518,0.01779610286787327,-0.011004887454546274
NTNG1,0.015380932493897345,0.02320817431067655,-0.0063803560590805775,0.07358096719347802,0.023779997078930745,0.029518381754927787,-0.043087981943567305
LRIG1,0.05584403530693089,0.010226765207374396,0.013871281130560695,0.045575368304689466,0.07176768776764168,-0.07132875966706188,0.03844986885624209
CPAMD8,-0.025647871437716675,0.005810758916952786,-0.023852191057636866,-0.03253031971003509,0.0862200847626427,-0.03247144092021018,0.015571309251124798
GHRL,-0.006263849946434831,-0.03203008682150263,-0.011004200555293218,-0.022269083967275036,0.04539592201836499,0.028880907356011044,-0.02336569041423613
NPY,-0.024755016006188717,-0.01907528500705825,0.009570520131745532,-0.1266923251789088,-0.06504366763785026,0.002568254000900535,0.0014329246748390543
MMP2,-0.021083994039021073,-0.05062530756785794,-0.029303282417098814,0.04532991806268568,0.016196753364402666,0.0588118013079983,0.0018841736697127848
PPY,,0.04768357739581573,,,,-0.023731340576103696,
ALKAL2,-0.03840789852804842,-0.022545041550469092,,0.008805267504814994,-0.01683099070327846,0.019753189448846457,0.06869389912993612
CSF1,0.045162628874144545,0.050660742841475356,0.034643089084475796,0.1180566514368259,0.05675156500005024,0.013625083211521285,-0.0448426316900573
SEMA4C,0.006569734883855725,-0.011231651054170242,0.018335442578950718,0.08022076521844218,-0.027395112899301244,0.055906826000488116,0.04490992008435324
ICAM2,0.06231799332161825,-0.039864659970833015,0.07812399583796494,0.003685700803772541,0.038752452097995375,-0.027261435199335788,0.054585741258680265
SYTL3,0.04239502630968632,-0.008669405015859099,0.013661746656231474,-0.02877175458876487,-0.01745599165888084,0.08697720555806336,0.06253771604134319
IL1A,0.0008539859028973483,0.014947347880652327,0.045691591201333,0.01967556580607302,-0.020953013162519966,0.012416836926726361,0.02738801041321582
HLA-G,,-0.01849871575017839,,-0.016161518128796997,,,
PGF,-0.00037459197429578085,-0.06827027339023375,-0.005848987898845661,0.06772714904306801,0.09334107111541998,0.01483486995265339,0.10315182349902302
LGALS8,-0.004912076538483238,0.031071264838882305,0.01643123875388438,0.01833646064782352,-0.04048617051705567,-0.01175698847107895,-0.027130242784402073
DKK3,-0.017479859629612828,-0.0042489719686178385,0.025093475705419865,-0.16040878220465454,-0.09781717381956123,-0.012077566696054162,-0.0811797884472275
COL16A1,0.05425852031106175,-0.022710912232033625,0.03219750991623676,0.02790540866422235,0.08365502017040444,0.005572465044482952,0.03950594852038763
TPH1,-0.02617447309869862,-0.013582755415394944,-0.011662495939769018,-0.01712538219061821,0.025086665919086103,-0.054885610991417894,
TNC,0.0795787988156976,-0.00903190955025464,-0.003707287778929744,0.13956291224943315,0.10041423587441616,-0.004916885319582564,0.04704436109413459
TNFSF9,0.010944174138787125,-0.02415308393847326,0.015687625626502517,0.00242906293688941,0.007843464403234385,0.028879380712011377,0.03594619992780729
C4A,,,,,,-0.0088591889526813,-0.025212290623115172
CNTN2,-0.07669669963800431,0.030156057053672414,0.041205525481120636,0.06608470361166052,0.022648486104238648,-0.012159619661422814,0.047376025893053335
F7,,-0.013251001593783526,,-0.014873443301030976,-0.01484431206708805,,
LUM,0.15629523803835185,-0.017119035886476428,0.02589642529072509,0.006119808559917271,0.07899073513141222,0.01683989797248279,0.07934942459127466
IZUMO1,-0.02450734201841652,,,,,,
BTC,,0.01676047009444179,0.00039041443469265666,,,,0.022368875701774777
APOC1,-0.10618916579839911,-0.04694683559065182,-0.05275334954324659,0.15018397540333986,0.10288468900122419,0.017329382717699782,0.0646281226682162
PKM,0.037141613151835964,0.0632282145628072,-0.02302619298261458,-0.005605180836325756,0.05735072424740996,-0.03307549162161636,-0.02737613757389751
TNF,,-0.01999419078783741,0.04420874104913235,0.0061259215389402955,0.014190452616314604,0.01005679107018621,0.025081530343464466
GNAS,0.14364316598436508,0.05667511495646021,-0.003749978696795139,-0.11962888367902409,-0.08475961595801298,-0.07640464555517484,-0.05924289464630372
BMP8B,-0.05940663136318852,0.032003348955275956,0.048711052908515,0.14182131661155087,0.011142933307549776,0.04402095224485028,0.04006332565799886
