,UKF255,UKF266,UKF269,UKF275,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
VEGFD,,,-0.02328467645921703,-0.022463358622532587,0.14630905528208962,-0.01384879304611682,,-0.022878835271547535,,
TNFSF13,,0.0029069571269206393,,,,,-0.03245412989428779,-0.03589925792442987,0.13208259172569087,-0.03572303837596119
WNT5A,0.025664096975047686,0.029252989546204096,-0.09134563060697973,0.007940924026808136,0.04745084126089676,0.014356921762799844,-0.014415631911794813,-0.022546349737191333,0.005168353388729467,0.07105501476161785
CXCL8,-0.041268681802410716,-0.03682168889001102,-0.06848976900756709,0.002722653782083355,-0.03851906322763282,0.03820398228213791,0.005192817485446402,-0.08110925648835647,-0.04205382666059239,-0.011484790884815311
GRN,0.0400202836612985,0.07105372832130558,-0.13591944132849157,-0.0038005363472195224,-0.1059349981637729,-0.0076891191287301475,0.07063365928860241,0.07945060123075288,0.029949014838564048,-0.05843684012053221
MIA,-0.019532258420539905,-0.0024484137402197756,0.001053750885195989,-0.0045145349651250135,,-0.018966556733054717,0.02692808430427291,-0.01528002432147342,-0.05779621427843112,-0.0007311845246679352
COL4A4,0.05869333449376416,-0.008291780026330312,-0.020261178610764766,0.002679807414430159,,-0.018398263673217764,0.05638862719399883,-0.03663259257955391,0.07017454491171653,0.012361218786524556
TAC1,-0.004761096645154097,0.016207458242974683,0.10145328961512655,0.06290920946835456,0.11496190393420083,0.010027432559686314,,,0.023935817129447808,0.15723901275922042
RARRES2,-0.016079393361093115,0.010766437824497698,-0.12659520216016876,0.04048333965677854,0.01562639359533772,-0.019171955453187783,0.01680071562525177,-0.03548887549082322,-0.044704704425883826,0.0782712201037622
FGF7,0.018230545513534282,0.009544567792163177,-0.035776461453521036,0.10451733258819981,-0.03960538422186341,-0.04949644934954297,-0.06670721159578726,-0.022267265109290488,0.007779692156627623,-0.009235633631331137
EFNA2,,,,,,,,0.05481056753105651,,
HBEGF,0.022845315410527416,0.010522016376402793,-0.1131501801368146,-0.0440842067736726,-0.09066135094769442,-0.016320477612603246,-0.0006753380470129385,-0.03955561771245091,-7.693158278811979e-05,-0.04511432018328295
CSF3,-0.04219369292104065,,-0.0214359369909274,,,,-0.013519627464677384,-0.0035394478379753014,-0.024606834698814906,-0.02987834023272882
PI3,-0.025195706319344296,,-0.008519700319239534,,,,0.010515303004203863,-0.003365299664118985,-0.052718916340579625,0.030162599098394097
PCSK1N,0.029405692820854243,0.03620876535337568,0.11849475336716842,-0.025940942341800475,0.07557263569447173,0.000405597797031644,0.030699807650693144,0.039662661115738955,0.06085901315291365,0.06918337736238632
NTS,,0.056797997318510395,-0.026347345119966097,-0.02514670582095028,-0.01993504779072799,,-0.017959488836769462,-0.026491914629581715,-0.048846297657515476,
SFRP1,,0.0051149771605766585,-0.010247027381688315,-0.00619455407611034,-0.05006193292578178,-0.0264323966784799,-0.0056604651538179175,0.055820369821234665,0.0679568347350893,0.02244173113326916
CXCL13,-0.0015645996291144776,,,,,,-0.026020742864412586,-0.055868594625106016,-0.010036444635721694,-0.034065663903129775
MICA,0.0029146973568028854,-0.033817363777775555,-0.058692569088158064,0.02305986113457862,0.011901996694083448,-0.0255820265426066,0.04945047911127001,0.07264717901133884,0.0013168926452525487,-0.04579064711992255
TG,,-0.012878845577638479,0.03448238908222395,-0.02124146442798601,,0.05219304975490562,0.016346245312270268,0.020524366924307758,0.053682200197206965,-0.010463856975248742
ADA,0.02883259835122432,0.03893440713985353,-0.06836104856597078,0.0061392470496064696,0.02166664750212563,-0.059149514841140866,-0.035810706004303645,0.05121181671151816,0.027523397389847735,0.031218527437720894
LAMC3,0.014900766939874783,-0.02320237491440884,-0.06655561034493998,0.0021568758168347803,-0.0010399434296984333,0.02910838230538949,-0.04531987871405011,0.04060600117856434,0.02845251749768887,-0.06743104864180637
CCL7,,,,,,,0.06465198813137922,,,0.07217985354054701
NGF,,0.010551592796834614,,,-0.01993506091663429,,-0.02927626818775696,-0.002915628496912813,-0.03358963804160083,0.0011389370535771306
TNFSF15,,-0.0023898177218136707,,,,,0.04441560565414871,,-0.015280421900736146,-0.03410995843765895
HMGB1,-0.01893100956924401,0.020935189638040072,-0.05219144371562039,0.028613778282093556,-0.05166019870433397,0.00974606882323797,0.06404302277764952,0.0767565716406855,0.01607378494028878,0.024063791735590506
ITGB3BP,0.09607509464111545,0.05597608412565368,-0.04952369440313818,0.01439337395715525,0.008777776370737515,-0.04029798556301639,0.027966794542829798,-0.00879914186206365,-0.06656577415306433,0.026220350598312837
AANAT,,,-0.019335795263440602,-0.019102573095592323,-0.018741889035223145,-0.0173334835720622,-0.022238379440371096,0.027087934555041014,,-0.025643611617442857
RELN,-0.025815041612566248,-0.0396734568199083,0.05362446189638637,0.049268444608052936,0.13249938330332725,-0.019189662428599933,,,0.023403480561286615,-0.036375813373958406
IL15,,0.08037503578602036,-0.01970032020862808,0.022336135633865113,-0.03840631692889857,0.025397695592650288,-0.040741622278614165,0.045982066522673934,-0.03727365188517128,-0.012097042394462642
UTS2,,,-0.030018217333614768,,,,-0.01893760766683494,,,
BSG,0.046545914431201575,0.015689056926872606,0.0240466025682254,-0.03883944144708083,0.04322967212391067,-0.043813778972345147,0.03620482951293343,-0.001554398759767503,-0.025306160641363137,-0.033411842717589284
ADAMTS3,,0.030916114041972857,-0.08644681414392628,-0.014787576371971957,0.061955504572548774,0.10049692922002601,-0.03836985342080052,0.010158883351170819,0.013256668058966423,-0.011469979702890048
CD34,0.09081625502508488,0.0038651053392407997,-0.08924565557554463,-0.011978835398019548,-0.03890333637178175,-0.016999165026473535,0.009521867490629436,0.0305013727069165,-0.04027307399315498,0.021542732285784114
CCL23,,,-0.022001065654319685,,,,,,,
PLAT,0.050962247207609015,-0.008729099959225089,-0.09185420955965515,-0.04547747502608881,-0.013860907331598818,-0.057435571551639975,0.0034456802199542636,0.09226848703719685,0.04115460923066652,-0.016626858758498567
NTF3,,,,,,,-0.03977727264402553,0.02271339373764802,-0.004876082750557774,
LTA,,,,0.04069273893132166,,-0.016076006856938777,,,,
CKLF,-0.027372590619283817,-0.017723293288138438,-0.09062268309416047,0.00466680327810909,-0.0518996989866336,-0.010954852438384038,0.01553700011632876,0.030706258493264978,-0.00330551681397187,-0.028688772613046358
CD24,0.03451461276384519,-0.02389278805181116,-0.01853970541173919,0.02899472027872613,-0.03350286410577664,0.0019136444919649633,-0.023839788543042896,-0.011799127397137583,0.0010139870370329998,0.0945098538486543
HSP90AA1,-0.06666574362480807,-0.01648134016545526,0.12300846250178184,0.002074410644459062,0.10960277054704111,0.015392146399950046,-0.041406600808867274,-0.039901673244993136,-0.001306661829215941,0.10445347505462303
BMP4,0.040090034194086084,0.001717493459697962,0.045865564840002905,-0.006631521592810284,0.04347245164514742,-0.013698418243243915,0.003005139970313952,0.00686569592314587,-0.007722825514051425,0.011573471496827973
SCGB3A1,0.1099433301717841,-0.025581837722521088,,,-0.03299096958214853,-0.011217624988472548,-0.03858251653386658,-0.021495922472594624,0.051504242519590675,0.02539059836594869
IGFBP4,0.05446341705551731,-0.016471852324385746,-0.09919008916591704,-0.0489516425610369,-0.09547907563971204,-0.016310301822718136,-0.008871732512818638,0.04921354790512618,-0.06241196437557095,0.0027452322507958557
RSPO4,,,,-0.007909632583521965,,0.03747654427745814,,,0.047933632845362534,-0.032335578482987085
LEFTY2,0.02276353903265086,0.05088301527912422,-0.06681344483911952,-0.005132814175268598,-0.01993506091663429,-0.01984565093392475,0.05733463197202388,0.007244183991566025,0.07498505120080837,0.02340185137453497
PF4,,,,,,,,-0.019930616315712683,,-0.0253302883243742
ANGPTL2,0.029088169666852477,0.023325343896939257,-0.09402927208254881,0.018765887626810383,-0.04780034488828228,-0.06742303366591103,0.024624031523248335,0.094291980058883,0.00315779666889249,-0.05901221494378727
LRIG2,0.07003357616755637,0.03629998081375799,0.025894063127006862,-0.036635569859622234,0.02696066667640761,0.055484794843975505,0.028766259100788418,0.010453785610834519,0.0061661825371423585,0.05902895689805775
ICOSLG,0.03196255233073437,-0.037224295499524315,-0.08235769351072414,0.033766481204704525,-0.039703438311393086,-0.05400682079328796,0.0372706258751922,0.06326219976567844,0.0034076254843209805,-0.043323440362744534
WIF1,0.04601405481078566,0.055983041578416014,0.1705890270501243,-0.01651211757413751,0.14310677344375716,0.0883234502502355,,,-0.01986601062180239,0.04813299063222387
NPPC,0.09406115012531063,-0.017647354374051762,0.03689237568008514,0.002794065727822514,0.03484654928045998,-0.02595680528111157,0.008528801891916212,-0.015101751237395869,0.04419544197373546,0.018211952378543266
LYZ,-0.014139037660741639,0.050515469374459075,-0.08074606945505132,0.010817843575687835,-0.119092670427509,0.032926589362290475,0.009753116483678489,0.039892633223265035,-0.0045983201678987725,0.020954135552026267
EREG,0.10158721535169458,,,,-0.020507351893655237,,0.06693771758321776,-0.02017068739440428,-0.026617399633922297,-0.010977329879532592
SPTAN1,0.044781268143150185,0.008789120793278793,0.09431383633801749,0.008606093088248905,0.11795524677235464,0.02393168170775803,0.0022319397911941185,0.019066659264405015,0.005791556966453386,0.08859572517953045
PTH2,,,,,,,,,-0.03398631856957367,
LIPC,,0.044563786679945504,-0.03457657090914767,0.014840608895215298,-0.036728293471174484,0.003355605572072248,,,,-0.03950106839700262
COL8A1,-0.07767052887713816,-0.036572847231790044,-0.06781243011779488,0.009788894968892093,-0.01236568510675981,-0.011845681003463839,0.03650275170935259,-0.010473637406078746,-0.035418470460212376,-0.029998315097277874
GSTM2,0.03853134473530865,-0.024196983793231888,-0.04368918565842406,-0.005514225062103316,0.07051709703562048,0.0042112168936592215,0.06429878597960376,0.02748455012492742,0.009905449926762861,-0.060718838452344576
SPX,,0.053927959258637574,-0.005034147756669467,0.012700251973262631,0.01793583717504335,0.06913718350359246,-0.025558206294259093,-0.02474640765917462,0.008877784835281895,0.052324018864503476
MFGE8,0.0647408452516825,0.03262436273580937,0.017898304420001884,-0.05712295615826905,-0.02631129497696193,-0.0360828887498577,-0.007369620529286172,0.02012942727510136,-0.010252073440076073,-0.007343205743006532
TGFA,0.03632626029408338,0.03927570067760462,-0.029101600889244177,-0.03564734198407838,-0.06255989557589528,-0.011604258967127157,0.043677320208360605,0.07975193228650974,0.033116227344122215,-0.08414678919113976
SLIT2,-0.001777276343987739,0.026335285742039496,0.18596069454156594,0.03691120837961392,0.07253895686359062,0.03454885444660639,0.07397677547728079,-0.03997981865445055,0.04269031033317043,0.043996274870128284
PLTP,-0.0037077296600717276,0.015883117440105673,-0.13172520405225085,0.008094898721131819,-0.1357791861996007,-0.016077430294693724,0.04762483685781351,0.07617272384825492,-0.03430747183653144,-0.03407442666251385
APOD,0.001885426706233218,-0.05188796317716004,-0.1143879695036972,0.04641472022207956,-0.05158038955895668,-0.0036670947633545437,0.004507648996908001,0.011162825769174737,0.04331466995919989,0.026762411528345242
B2M,0.028780594894259826,-0.05985159712745081,-0.15058455623918615,0.022657902322880973,-0.13681451691119853,-0.052851049022662536,0.10151667443749922,0.08543159637112671,-0.0028528039459701803,-0.05434038118636102
OMG,-0.00585816330895722,-0.008565536740897514,-0.05338746835602563,0.016659695389846692,0.04685551046588241,-0.01598303222397534,0.019283314269729856,0.07671348836298945,0.020053773572242698,0.07240498248021725
CXCL3,-0.01724410229358177,,-0.02538697487994955,0.014769576541336277,0.04517516657877691,-0.011577636083031192,0.011469262468115646,-0.00869986121121674,-0.012921832060763283,0.0020338308188807704
CXCL10,,-0.03911208642616342,-0.03642655070862171,0.010276996609629411,0.012110206304876525,0.05312664470795512,-0.008727826574687646,-0.010414870865027506,-0.029200911175127936,0.05578994618531694
RSPO3,0.0032275394839689137,0.06556691197291581,0.16787203839585524,0.04587631794911155,0.04745201057251481,0.09668861114631797,-0.00867242747586854,0.006598857876850912,0.05147691810506204,-0.025715809932740512
CORT,0.06745357000770687,-0.008678633079558037,0.007157353282562996,0.012366205826818293,0.04482163845588786,-0.009382532813487594,0.017754529932742395,-0.02085637697881672,-0.01414987006183921,
NCAN,0.04288895321349938,-0.007226862893232295,-0.014638843289037244,-0.049105598636710886,0.09731447850934218,-0.11133485849701338,0.026430189338215254,0.03497408566077174,0.09563778144278051,0.05695148576118545
PRG4,0.07992707116486492,,-0.02750447351232996,-0.006791263223695104,,-0.014145037220349398,0.002945771725139088,-0.030774860518330508,-0.012019521909006532,-0.035256310418356224
ZG16B,,,0.009859180562197378,0.0975459079391837,,,,,,-0.021609333810291738
TGM2,0.048598425641204715,0.05986391678522485,-0.07035633793982854,-0.03758311967174521,-0.023746133630940216,0.03947367467021081,0.04166043809798344,0.08103642597602813,-0.04231534554927562,-0.03970706357863084
VEGFC,-0.026180149559666147,0.021384648709108386,0.009403770110500125,0.027737154020816498,0.11450205530065286,-0.014435574302616933,-0.03262293244254604,0.09160771078486007,0.027812556360449457,5.433196536769989e-05
WNT6,0.02439272342883579,-0.0032053789883238716,-0.027047048144414613,-0.014791746240633017,,-0.012598640299190991,0.021328235549618466,-0.03876250881664104,-0.0013649716068053978,-0.022328925093998767
NRG4,0.040706156389088755,0.06293322545180816,0.0015381288726831902,-0.018001845220447666,-0.0258163364535989,-0.016840781177915477,,,-0.014780278381102973,-0.03357927855475933
PMCH,,,,-0.008129887201481598,,,-0.02576569183194559,0.027406902179586207,0.12165484794568376,-0.018919662512016537
COL9A1,0.06709973173012146,0.02228209630527495,-0.020960257810282885,-0.008896166226709043,0.13606816905281713,-0.019189669789055366,-0.0032775411631657016,0.04519233375195121,0.009452848975637177,0.008773898278825484
GDF11,0.014616260844919802,-0.034254985277359914,-0.029088181020980302,-0.006505356826348885,0.008875201008015586,-0.008919538873292979,0.0023836256675093177,0.01800450108043702,-0.009705528906706477,-0.018350622221607514
IL24,,,,,,,-0.019210278955818276,-0.019612832771656555,,-0.010059042363446711
SORBS1,0.058752049039436025,0.034449247857833175,0.022553306745847955,0.014580354831247812,-0.024359862706297385,-0.013103194584982875,0.08705897940245612,-0.01595714368708123,0.0034942264639575235,0.0023343221539490915
DLL1,0.0528679611176887,0.01662323962348658,0.0009749416029626251,-0.0031606383712318,-0.012958547388152877,-0.010424131609277323,-0.0030327346424549283,0.02757070138280509,0.07011424484091416,0.0055002983165879735
TLN1,0.006203860539120006,-0.013284600805781064,-0.15071058552119518,0.002653105137658359,-0.11182169276917353,-0.01878123486741603,0.00489396714415023,0.036285351153345746,-0.042279310428177515,-0.08039371483391257
COL2A1,,0.04940925201326845,0.038010240366980995,,,-0.011753677547886771,-0.041996188119790286,0.031218588531266366,-0.03422931027131532,-0.030253127627382824
SHH,,0.15766401718640222,-0.019957253726074046,-0.015575357162770037,,0.07804466213685321,-0.03612597272594586,-0.021177066661660728,-0.0060911571828931085,-0.06118516777450687
PON2,0.053706200638653334,-0.053951141897289306,-0.12604849655732103,-0.009666342212223157,0.031663741250693524,-0.029401963568171603,0.07314939660473742,0.02332474407938291,0.02655552169858276,-0.01937945459467497
ICAM5,0.017284412336285436,0.06369363869011516,0.03519079224289028,0.027976850487368542,0.11483472835864444,0.009447733072380365,-0.01889898760063925,-0.013631016522463686,-0.013879904774360456,0.05823670110481797
HPX,-0.05308795624900482,-0.015970240902613272,-0.03696873709294939,-0.018602997287996175,,-0.028512961396467553,-0.030826895030848178,0.03184051543602417,-0.02781963019632802,-0.043297542373897345
SFRP2,,-0.022837925714964902,0.056877631837092456,-0.0011155253519499217,-0.045920659300216674,-0.022006107562028462,0.05869933803665973,0.10837343684177585,0.03335396691348063,-0.07639584065737744
CFC1,,-0.03467471852114145,,-0.018397769802389368,-0.02106524005579478,,,,,0.07485764315688485
CD70,,,,-0.0005541846075024378,,,0.0004345106766537406,0.01969624273554038,-0.03176471969922901,-0.040152912719413916
HP,0.045629363922747156,,-0.07172685996054066,0.020588258826980115,-0.047533610426854764,-0.005738637887397847,0.09823635544445425,0.08191052987139093,0.004129991493317857,0.05130138399720588
CXCL2,0.08000653866411703,-0.028747688860464284,-0.018140425202848448,0.00024540295548041374,-0.05458633587109305,-0.02220237400593193,0.0020554966463540514,0.03223316279583103,-0.07848003374241519,-0.05290063604028901
NPPB,-0.032233028131717405,,,-0.01610983545213101,,-0.014435575352557647,-0.024360595786802927,-0.03327796109088424,0.035773266206566845,
CCK,0.05513837942950857,0.028890321289499706,0.141809163032336,0.0875129257022208,0.11573637075709861,0.07099618200233627,-0.062337232907092956,-0.026292251382067106,-0.00043426945934731326,0.07333289576447387
SEMA6A,0.07784768341845745,0.07062578492023533,-0.1488068505795007,-0.0539119836295181,-0.026135717292520608,-0.05211890696031178,0.07581013428997015,0.047330121180252836,0.05062129885015316,-0.06014133058685448
IRAK4,0.09240865846210265,0.04166654526089469,-0.03963150348330725,0.022150182126544335,0.04448685674960956,0.06021463212091444,0.06791969902441726,0.016368776857129425,0.0013395470298669563,0.06096519603601676
GSTP1,-0.02978925143865933,0.009717854466812219,-0.12405855180889376,-0.00019535831698237865,-0.1058982899989995,-0.07543573487965256,0.04829764028761478,0.045308136932125986,0.044935418736864116,-0.0583785742123694
VCAM1,-0.031211473849864106,-0.02235765339500125,-0.13021121188841273,0.02569393877480878,-0.012137658504092525,-0.009241578898487793,0.015613205429293814,-0.05677000724269035,-0.03918479931304958,0.034582168464005573
NXPH3,0.03370794224401188,0.057289662881754064,-0.052107292927701804,0.04600491194583879,0.051748790763228796,0.023877789431317742,-0.010324296194723453,-0.0006610856706940061,0.01988845374925927,0.053063545817740906
MTMR4,0.06020777183756797,-0.05561474108043248,-0.053010425766644574,0.03986978823529417,0.02322491923510405,-0.007549217911958636,0.010125917949467437,0.06792221516593878,-0.024880853034069558,0.08842157790958285
LAMC2,,-0.02100334262460898,,-0.02028048555356646,,,-0.00542573506233297,0.07274996122436084,-0.015771347645250545,-0.01620366627288624
IL10,-0.04124472516075306,,0.014886354437516297,-0.02526680241408198,-0.032269644398038214,-0.012921892255740811,0.015673431776291498,0.0032915480231744355,-0.001810057411545546,-0.0355722402951284
SEMA4D,0.05811791083976577,-0.0842331788299494,0.014307419402585094,0.06402661800702093,-0.023644343917354118,0.03633185056625653,0.03501564076399129,0.026242756904980815,0.04963491713328811,0.017978947837537545
TRH,0.033723131478366385,0.013550386810551887,-0.027174160353616205,-0.005629799471837713,0.05376148976950631,-0.009495408550497415,-0.031972337057337215,0.028531672109967567,0.036387698015861565,-0.02704796424465602
SEMA6D,0.02759940452800794,-0.008953591860025298,-0.04568536703201546,-0.07820681902171522,-0.01448168264862533,-0.04599437712634614,0.055926340369363906,0.011195487739614691,0.004920021751842829,-0.03357642144437492
CEL,0.10445167860304926,,,,,,-0.029091031103182754,0.017926722070333113,0.02017291494467016,-0.0043326518879190324
PDCD1LG2,0.04907017242206249,0.02302262553975359,-0.0028310380667568944,-0.03620794861338711,0.0344402064725739,-0.02210443156142136,0.011635360033282253,-0.02301427127767294,-0.027098193138702358,0.04294071763947266
SPINT1,0.07099326939460107,-0.006173164005176765,-0.0352511801934683,-0.01121886326465926,-0.031858869088633175,-0.018966555986927962,0.0335991997028718,0.07126559881614469,0.021573712577608272,-0.03516394783816623
CTHRC1,-0.002801874269060501,0.006699650013497668,-0.04915483538968715,-0.020246038587852056,-0.034376754709797654,-0.027786553764672536,-0.011360667856123696,0.03332800657245242,-0.002398034951303865,0.03236103169055056
PODXL,0.0014210465301071785,-0.034728058712887505,-0.07875522717898134,-0.028753910337721435,0.09127197832496253,-0.014468774090800052,0.035558431437552045,0.04397471740786254,-0.002759038936237806,-0.059222626336214015
JAM3,0.08959423451080921,0.030592393258850117,-0.11431441914145231,-0.014922019885552076,-0.08932875741712555,-0.043698655111724376,0.04038728340046495,0.028906718412085964,0.07846823265171306,-0.06113213410321388
TGFB2,0.029165081958933785,0.01863379154038006,-0.08795092813711942,0.010375622798814946,-0.0028993581265810576,-0.06070152828135636,0.00043199924993101184,0.032509162245012053,0.014941822753706625,-0.033466676034879565
COL18A1,0.04424751769682418,-0.022627540266526823,-0.054168148210529836,-0.04162765387177151,-0.0905687836345094,-0.0386695709482547,0.012233142996738836,0.036691791165038505,-0.06565859966060726,0.012641851326375018
NODAL,,-0.015176895068093492,-0.02393825731075999,,,-0.01984564871397082,-0.028717450519323055,-0.024226468523429603,0.02291193845335722,0.0770761293270322
INHBB,-0.03810443738284148,0.02459115911348268,-0.08620972547415844,-0.04923183090820598,0.007409507185898965,-0.03365421002852785,0.05065224329531343,0.046135054503626906,-0.026382044533715347,0.029267806885247452
LCN1,,,-0.022278550612951215,,,,-0.030545650442976826,0.014806733798212414,,-0.022680661985846257
ARF4,-0.01232871063390762,0.053798058430847645,-0.08501105538633873,0.003943839690957156,-0.03228674989434635,0.05820497411119703,-0.0435904073090916,0.007326900134983198,0.010530056784857052,-0.08253528539938114
CXCL14,0.0439616220241959,0.012115189696975894,0.05647195003532348,-0.0051293139246969925,0.07392368062568226,0.05840329784360555,0.06136198227075985,0.010149775208063738,0.004893048969533472,0.07556533355772661
LIF,-0.015078695020292233,-0.035626597547279815,-0.036488874136992415,-0.02921185124067484,-0.02866044287054344,-0.023907044069776926,-0.00888816892416701,-0.011038517882827519,0.04520111588227477,0.008554831774179436
IL17B,0.013235845276661617,,-0.036793357308884514,,,,-0.026581178168725395,0.008091397671595103,0.046096111022116505,-0.025643606467503924
MMP1,-0.05446798050556985,,,,,,0.06558111327506531,-0.03771005977316368,-0.016248131940387538,-0.029264142053599593
MATN1,0.03820092334082139,0.021610690692971925,0.09456940981163617,-0.01631216235285101,,-0.011753676085197841,0.022162041265981768,0.013632142013804832,-0.023124881440317265,-0.02336927607535232
ADAM28,-0.021647996547418672,0.07266893837374373,-0.082821808794619,0.012148215045361427,-0.010162832914434617,-0.03031839993765118,0.02447112189733173,0.06515176220067181,0.05150092581928421,0.004693459160589905
TCN2,-0.005118762547039627,-0.007671510145652405,-0.08555640568099337,0.005735855616136426,-0.1099621845431153,0.018068168650183902,0.04276670286795138,0.1025098818808063,-0.05322763189894206,-0.08690803917095284
THPO,,0.10293131975149065,0.01083652219297251,-0.016444794595619257,-0.028450452425019424,-0.01175367743537222,,,-0.020059763555322754,0.024796346584832957
CUBN,0.03354950743989644,0.06890450536632926,-0.049902170594906516,0.012633587348646287,-0.02187748773152746,0.06177946700386741,-0.037200831305236146,0.029280190016609916,-0.058114996725724545,0.018272678228010382
TIMP3,0.0813956393388162,-0.008971371162876095,-0.045787592294475696,-0.047091595385187465,0.07464849798907013,0.015371819761038224,-0.04779766940935985,0.011786188012687424,-0.03726151894579674,0.01770757963376535
PIGF,0.05834882938105346,0.015078871918531645,-0.062320737846100434,-0.005180768979237113,-0.0027836319639254732,-0.037142166449473386,0.04212933914493531,-0.0016639644314006775,0.019483503006929758,0.01743626380146739
CRH,,-0.028983762273244378,0.0583867766872156,0.019788733097329144,0.1541056555349932,0.06821981879575699,0.04027457833203185,-0.011154690464737473,-0.01755533902060572,-0.051182403160342796
BDNF,0.0063059984451414725,0.12403113464269466,0.1428865545164824,0.017964916190969706,-0.028239113988423888,-0.01323765957159838,0.07891768043811322,-0.0021179108132840722,-0.044613802068395235,-0.08162547976634243
CCL5,,-0.006386777729206667,-0.0011634189567221408,-0.010373162717497159,-0.022200192736448767,0.049410097257691014,-0.02957222541323157,0.016418980562658052,-0.0021900041199973508,0.009074480219419215
GAD1,0.11490612100145718,0.006992718556846538,0.10642453179384316,0.042419675572358026,0.1435884082057079,0.043670848670302534,-0.007433058934466898,-0.0189782549442877,0.03761902315053373,0.09870941621733198
COL14A1,0.025300379834209435,-0.010125635531495297,-0.03952086077051926,0.005875418077352829,-0.05018101963110253,-0.03068433159151774,0.03467041302417226,0.022904231407990288,-0.03499723188884248,-0.05695546983080291
HLA-A,0.06837496199486721,-0.04353110760670689,-0.13211085577347317,-0.041989865195910435,-0.13086289919765237,-0.06758653310323405,-0.00911114742163871,0.022870396905084363,-0.04334864172622782,-0.0730927553196725
CD5L,,,,,0.045974808811480666,,,,,
FGF18,-0.052873602661673666,0.04880475137167086,,0.06131919083290341,,,-0.03142531964901276,0.046000781654805596,-0.028077928174308698,-0.032081797427006856
ADM,0.09444799560859048,0.009921801635370282,-0.0557749573218626,-0.016130924832211197,-0.07718240068543321,-0.014925651420277913,0.0022857288662627407,-0.08239806794507501,-0.04664791171950149,-0.02741031745405977
GNAI2,0.03568857528039423,-0.04122242217246623,-0.10997955571366455,-0.028030256633292016,-0.0756509258351452,-0.05213715220913692,-0.004836082804328949,-0.002472495216689552,0.023251031442725487,-0.00872989430766944
HDC,,,-0.05154418579710944,,,,,,,-0.023369265491628363
COL11A1,0.016884146106539905,0.02751675447810523,-0.008727468076289453,0.03458279019554695,0.02415328483206898,-0.004439332091717549,0.030803319670428916,-9.21084875557464e-05,-0.03389786184149205,0.02192870055290233
NUCB2,0.07622322330651414,0.017541340283099033,-0.042238450835449456,0.018053367992273955,0.04287465227934083,0.02480500692693722,0.01177621105536362,-0.024990661127816477,-0.016952879723276398,-0.005451876035083033
FGF16,,,,,,,,,,-0.02302737315647391
CXCL1,0.06762548691779253,,-0.017594841111638903,0.018346067754076992,-0.014859741042368766,-0.015945279589869334,0.006235973905874107,0.01987406733209721,-0.04634815655534972,0.0019497003015548605
VCAN,-0.026719448397195457,0.005147252530016772,-0.08332487315813726,-0.05358629217124125,0.01963382521910311,-0.059190942416063576,0.03539245002550864,-0.01908231331784777,0.0565318426684786,0.03128531632972533
