,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.0029440941184962145,,,,,,,,,,,-0.04907440379474105,,,0.048068537566511374,,
BMP1,0.02996530691954625,0.08444943558344593,0.06961503515519363,0.04116525868492723,-0.026706410894773595,0.11152705181032178,-0.07235094463375977,0.2651563043166382,-0.008100616099777136,0.05372856092717243,0.08430114036639633,0.04658852063935755,0.09493806841533804,0.05512857520413806,0.04940413881632524,0.08074868462288745,-0.0405752797959452,-0.08281313373558333,-0.027462500538013468,0.015001496728887542,0.04646233543320907,0.029699569018514393,0.07515093719888584,0.010397529480921926
NDP,-0.06988433010354275,0.1354672733825482,0.06403712122638247,0.03519505410669635,0.04622108474710596,-0.00672829416246037,0.08252191679013553,0.12027839487503098,0.05709117035998289,-0.008424789766212453,0.052178076995090625,0.00685689206989776,0.08509330506885174,0.01570717299690603,0.05151092549763762,0.1377913269875359,0.01657913169433434,0.08993850865210239,0.06776546422407394,0.07363350633838017,0.05071853168887128,0.17660173479107402,0.04931566232469018,0.002779618239569148
TNFSF18,-0.07649834185308448,0.027584418889810836,0.06954363950611954,-0.03292600993677794,,,-0.02448963105872711,0.059249814926947496,0.015146995700806956,,,,0.13527535126626403,,-0.008777110617871751,,,,0.016291297169778687,,-0.07121341754134246,0.028886858858088203,-0.010060213535030853,
IL36G,,,,,,,,,,,,-0.018319761364761208,,,,,,,,,,,,
RTN4,-0.07529735521037134,-0.04259303756207101,0.03842493891450911,0.03082074269017714,0.014827007619649784,-0.02020468437679438,0.08424935285046688,-0.30308077764047914,0.041158794542411996,-0.04882174383513402,-0.16654255935682152,0.049686624617825345,-0.0377937898018364,-0.10021004935870992,-0.05199577577422189,-0.05085388189767844,-0.051267014033962305,-0.06460671267344284,0.06521941013348147,0.0658621916553841,0.0008253243849600996,-0.024567499387005875,-0.10942363564834845,-0.0051096748062503606
HEBP1,0.03593736176274077,0.0008546657608434631,0.050216275215537794,0.014232145162426352,-0.033752396459824065,-0.0367576957260497,-0.026979205679471603,0.14579576120635906,0.016871894358667202,-6.090348081102569e-05,0.14317644966770435,0.01289833408338948,0.1048605766806189,-0.10459117622938754,-0.05439033936028775,0.03227546170316538,0.05277643431519698,0.0572223292106465,0.06188359150316722,0.04039633934916776,0.04453857742120256,0.10184530595110465,0.026668027961321027,0.12965106061987358
WNT7B,0.03395637355405694,-0.0372017498738678,-0.019326209389248863,0.017029934700068923,-0.0453712379608933,-0.005553221343202062,-0.029292507182390903,-0.1681284343120972,-0.003697381379723986,-0.04880588673021863,,0.011203617231056399,-0.019435451902007777,-0.04007589209412025,,0.005685717157989141,-0.043288906482507446,0.04723766973545906,0.0014445455705200492,0.013229485223294658,-0.023804037793131828,0.011270977207352498,0.03519999040227505,-0.03838725837149817
PTMA,-0.012647411336828332,-0.15710333998734594,0.025765345954835848,0.05745613881350193,-0.029849928357344957,-0.02932535661562232,-0.09224630934105452,-0.11498211379821614,-0.0019664623298224094,0.022916883951408302,0.20917250405328336,-0.0834434184035366,-0.08401549330847292,-0.13718205993550206,-0.03427526745182494,-0.17951152549261012,-0.0020988556880757307,0.0079813675713826,0.019272268825444576,-0.029248644765521165,0.002911902946162797,-0.13952449353486443,-0.027672180465034037,0.11715915030213601
FASLG,-0.05204591875250941,,,,,,,,,,,,,,,,,,,,,0.026206397432968452,,
CEACAM1,0.05581568963864869,,-0.04245483267582412,0.029016059357633045,0.06813123474734994,0.03820615089805267,,0.060794831917607914,0.008889472321584404,,,,,0.04096929461897504,0.05293882246618721,0.05624439203170032,-0.020218623223531768,0.03767123400865857,-0.03442136271052007,0.05179211961905386,,-0.01714780472281502,,
PDAP1,0.1386710498248402,0.026207271128195264,0.06018320939472196,0.03978482429768055,-0.013333297555218964,0.0042733620693263495,0.04139903592914247,0.2418927464305385,0.059805611146817664,0.005441674770968147,0.031117292899899354,0.04429393538689508,-0.033053887624230976,-0.01641975113699206,0.02608468515949394,0.11308343851196506,-0.055091404646588946,-0.02134426897262657,0.016893229938725888,-0.025741427505764407,0.00043145346800906075,0.03261214510953838,-0.02430412841871086,0.06173836097304413
QDPR,-0.08486332532150645,0.010841044443379239,-0.0028604900717173563,-0.044512329945995466,0.02236400470283305,-0.03622745373105428,0.028437016732597433,-0.1878889045504576,0.0670528282764816,-0.031219984066541046,0.1204448831492782,-0.017844392966612877,0.04337304806726821,0.02208828435989192,0.0033683637642961395,-0.15147056968223588,0.06694136824139083,0.12824674018740065,0.05289958136325227,0.013880384702057286,0.03830639098086707,0.12435676488422279,-0.0053860812550680665,-0.042032660103486934
POMC,0.025484104561824945,0.09596736916966377,0.013831438058047624,0.005885605429576007,0.035687692667439166,0.05809632040904103,-0.03930310785996176,0.051274097915742445,0.07241257390955172,0.0332087770118268,0.017103215922265044,0.10547083781286937,0.028935875948267742,-0.0354741533143773,0.07270903925057474,0.010266736870443195,0.061900729734691164,0.020551329104826592,0.008744862826655696,0.01909306079706738,,0.021046064308742833,0.028197745434420725,-0.06898756239572396
CCL18,,0.04098849637381377,-0.011853079553514462,,,,,,,,0.12610406363948246,,,-0.06560503992335083,,-0.09069468731322211,0.011372940740935027,0.0236507868095198,,0.03851964954070763,,,,
CCL17,,,,,0.0008506214344427038,,,,-0.013068349503042465,0.005857232955641424,,-0.024794557695496856,,,,,-0.05285388291772245,-0.03568155104999453,-0.016159568223829465,,,-0.022122863507932806,,
