,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
MICA,-0.03574629870199406,-0.026362913381717586,-0.03855383379820562,-0.017146189634985428,0.0021043390306611015,0.08671668998294757,-0.05686067601257837,-0.03720993360980783,-0.05940581813126488,-0.04110859967159818,-0.036607267838227986,-0.007048356006186746,-0.0018098335666532689,-0.0642453676115444,-0.03685338570591585
TG,-0.033640598489373355,-0.00854994066317083,-0.014646687161253724,-0.01682376800829338,-0.010156261185414458,0.010273266519471375,0.06196979792843302,-0.03650053334265813,-0.011808800402944413,,-0.011078827105808995,0.06286046302747729,,-0.06254309600115472,
ADA,0.03638488454219508,0.00940934661076573,-0.030258105575789222,-0.015593914259946141,0.026493530565230506,0.032628864309774304,-0.14831941278662597,0.020012529830106263,-0.04392900764234128,-0.18502707394476312,-0.04142737712909989,0.03770787057371159,0.07538305065735222,0.010531808799180862,0.03900603425742118
LAMC3,-0.02312129420288749,-0.02337973005008552,-0.02604573094229166,-0.04763535917081359,0.06561873321394747,-0.05258302018609337,-0.09909615029621753,-0.036245393960942424,-0.06160741199314609,-0.0592984265401138,0.03415633464914812,-0.07843065595289019,0.053591336265491396,0.01748676468054417,-0.053800508011767854
CCL7,,-0.007716729386449591,,-0.01216355739016893,-0.038968514690167856,,,,,,,,,-0.04385639556411416,
NGF,-0.02431295412825508,-0.02968685370977873,,-0.0278698166992994,-0.024285654549306937,0.06803154229377828,,,,0.16960639747734954,,0.005674635046085827,,-0.08212542514528294,
TNFSF15,0.00894724277165776,,,0.029550631002394835,0.034462049096077106,-0.020549965604759777,,,,,,-0.013670357387190631,,-0.047569772858216924,
HMGB1,0.06405927646556582,0.06587231086247758,-0.02376745284401418,0.014068454277993607,-0.0093776638867144,-0.08960799222888709,-0.19154606686603384,0.04366178462749752,-0.018659313003922918,-0.12159727453661724,-0.0054025119791975065,-0.028071492781154464,0.1124773753500436,0.01668913550747647,-0.09667837257547145
ITGB3BP,-0.07056473706961436,-0.029123918597890267,-0.04440668822115694,0.009022367695385228,-0.03653011581231247,-0.10274986959795246,-0.1702631106976725,-0.012007785466081437,-0.027673519478635337,-0.013376065005732397,-0.06472986609809121,-0.06474074910582758,0.028296316649706475,-0.07777473998042475,0.11313527739585998
AANAT,-0.01694937900987214,0.011159601361316851,,-0.0123243076696229,-0.02599751811699335,,0.06066191182048052,0.01329906102991198,0.008421925690344514,-0.039299772319994784,0.015504434107123464,,,0.06821814063399327,
RELN,0.13312510936610766,0.022769144353108683,0.008344789476115116,-0.02139223814687109,0.07585634735938127,0.06304613984927795,0.08106570435408006,-0.002270748100059316,-0.023582271474803938,0.0689191007983,0.08513528492838862,0.07448907812348371,0.013281214192851838,0.03781840727705529,0.11893993252632809
IL15,0.046414373502413966,0.01331628989878148,-0.01865965536218629,0.021701492551287057,-0.020724174091815973,0.05242317563692275,-0.040170188844229536,-0.005336443151227222,-0.008172410755800157,-0.06832526305333406,0.000812721717369777,0.05321760075228896,-0.05794067564442655,-0.041317087095764524,
UTS2,,,,,,,-0.09548667811169285,,,,,,,,
BSG,-0.10820068181099425,0.11582560715930618,-0.04847774366284486,0.08041130165721243,-0.06740032950130527,-0.04524495170440749,0.09294301758166046,-0.06345629999843537,0.00020974446609711098,0.3010709574041303,-0.17232741471756416,-0.07292208366850729,-0.1042453238113107,-0.053103514320079724,0.053939970201946845
ADAMTS3,-0.016413568046170012,-0.0033034888543588994,-0.025735291250658415,0.04138584933752418,-0.02750206583735404,0.0776845171004213,-0.19953183534314609,0.017448815168857504,0.005886895141644802,0.11346509506291451,-0.037469864126713895,-0.03493423046178174,-0.06661482844885329,0.016217375841042735,
CD34,0.04555233883896482,-0.03495787711426898,-0.006737584714532439,-0.04881876642446332,0.08315411335133872,0.007622410314540069,-0.06940605868103088,-0.024203800414623375,-0.005458566425111473,-0.014064220392838627,0.09382854259925894,-0.05631289890012384,0.07754170466479224,-0.051926797038893184,-0.03542213883554363
CCL23,,,,,,,-0.03557278970316574,,,,,,,,
PLAT,-0.09348892225065104,0.008842472692133825,-0.03243772202941089,-0.002421517295373921,0.04686917302220134,-0.11960769042373498,-0.1944515779885935,-0.1424868483277669,-0.013020523988490589,0.009750668153791029,-0.05565842444827289,-0.12803837604116183,0.002727194703279817,0.024975142757500294,0.06571531790624532
NTF3,,,,,,,,,-0.01587815490988293,,,-0.04049641097850618,,,
LTA,,,-0.010771219776469764,-0.01558971017359822,,,,-0.03161403357077318,,,-0.037365529263823014,,,,
CKLF,-0.0008050981235721614,-0.01639734125219419,-0.048572093620990284,0.05915790072036327,-0.03664478477409951,-0.048295137028347555,-0.1950210478246128,0.029663315462572955,-0.026462785116925406,-0.17470952683389807,-0.11573176318648341,-0.0530354139561472,0.024709133966833087,-0.05437123547229151,0.1071496757713068
CD24,-0.15077808088635974,-0.037425384728125115,-0.014007197673688479,-0.0017540711886653744,0.011751512904170773,0.10061089158277949,0.016824289924134962,0.011040253346417301,-0.03868824233317495,0.005490404406379898,-0.010422905468499659,-0.027201455362808536,0.16875848102939683,0.007817212009069506,0.005960713394657858
HSP90AA1,0.09807736918893557,-0.0201155351501201,0.032096056769075426,-0.018907224348172037,0.1869727178408325,0.23327409500101404,0.2405478682995807,0.0024099263618602893,0.019765710932057996,0.4434373474111047,0.25846699316069205,0.10958783472870494,0.0985833750672975,0.08710681112693923,0.08662700923354819
BMP4,0.16470062720565679,0.034729938544129535,-0.011418124372022569,-0.02795508363734785,-0.017613501271749862,-0.07922110707265584,0.029002060186288474,0.021295160664083365,-0.033467414822449866,0.13351124123529556,-0.02081345746999971,-0.028551608617500036,,-0.030580261608599307,
SCGB3A1,,0.006768651314293627,,,0.05615267586697934,-0.026283528419204547,,,-0.03772316428609799,-0.01571095682482914,0.029460738593194525,-0.028389018693587977,,0.09249393000421542,
IGFBP4,-0.016660688661949648,-0.004957287481048383,-0.05767557654878159,-0.045072158250978225,-0.013264654037351808,-0.13328024307501843,-0.11726343372102405,-0.07522465143597656,0.024752589215626168,-0.09746733864444025,-0.00454094344754768,-0.11088901147169887,0.1146818572384184,-0.0405130289482714,0.023658138457295634
RSPO4,-0.029700766123501997,,0.057944817158540204,-0.023862782744185077,-0.024858495120491597,,,-0.028465744542728797,0.0007265304428207331,,-0.038366552170817005,-0.019118795919906968,,-0.06058431865261603,
LEFTY2,0.03359492970230424,-0.03261356367619089,0.04877035166598315,-0.03483385155237741,-0.028086119231104326,0.006415105500541291,-0.09080127932564559,-0.03696736390818482,-0.011850295912119857,-0.0354904604651244,0.08602506359050008,-0.02600029935159605,-0.03764719412077099,0.010804037751829849,
PF4,,0.0055839566082126375,-0.009797888348583608,-0.010612464186552832,,,,,,,,,,-0.02677974225855232,
ANGPTL2,0.032212777134988844,-0.08326864832989533,0.008270438258957511,-0.027640362389813742,0.0025977361400841914,-0.16620814491273983,-0.11556850364201995,0.014458355720779654,-0.04076659915546424,-0.19198875541400565,-0.16675650124574612,-0.0033282351065991316,0.19207690825851084,-0.02782474400934357,0.06913529845882259
LRIG2,-0.09724530356220915,0.02660074284327818,-0.04761697873598053,-0.012491668413187041,-0.013264598056023072,0.03671370215110541,-0.034908804854977084,-0.02378076954170716,-0.057382451935823364,-0.025090769284770286,-0.004203009608438859,0.011395463298616045,0.004830300999851297,0.01833778059814371,0.030228824638736457
ICOSLG,-0.029741475740508044,-0.031972839129380246,-0.03674304199170515,-0.014528304274956697,-0.04196710811194203,0.014793566856434062,-0.08295109536213802,-0.06263903990704324,0.015733114715175345,-0.1474196747448804,-0.053446042140941126,-0.05405468727788559,-0.06122638274745664,0.022230582517753054,0.022055729877917644
WIF1,0.21262064805495062,0.059342467875149976,,,0.1257071819036654,0.11787913801083087,0.23074643551560678,0.14303225094506167,0.025439360778040186,0.23471170689007104,0.20421893169426428,0.04664753166769325,-0.05895965793520018,-0.028480751745426896,0.047600271171276985
NPPC,0.020695893459555078,0.050331717349651875,,0.10902515713951097,0.06814240607401895,0.04688870793368285,0.04907488083969827,0.08236263620952498,-0.02374397852683997,0.16164827572627682,-0.12957108329111797,0.06655111103982894,0.016297866159235203,0.04171821461488768,0.09556694197653437
LYZ,0.03448867213996122,-0.07004044917094816,0.004560340685522558,-0.020497449849398754,-0.09458797728295096,-0.033258436898166994,-0.12681752113002775,0.00856687838004924,0.002522996372154523,-0.3167000178910969,-0.04200145102517494,-0.04905838012138331,-0.007594011987299118,0.01291183876271229,-0.0602969120032021
EREG,,,,,-0.01942168839004268,,,,,-0.03365988576945165,,-0.02381278266249083,,-0.054639511761172314,
SPTAN1,0.13569174531745512,0.1039968395084478,-0.021061314947317278,0.07088018998292862,0.09925358038762913,0.17256060557107594,0.14619265977077167,0.056804209297076816,0.011555286080388881,0.4061508973000997,0.16138698208872496,-0.0019490507042823407,0.02487524452031535,0.146553046539812,0.1331305276161119
PTH2,,,,,,,,,,,,-0.030405254785445607,,,
LIPC,-0.008641150675880399,-0.028733821666050756,0.07545437518923997,-0.00363369568570334,0.07496943357252833,0.023103680519688044,-0.03727071107015843,-0.016222475828506996,,0.01585234679820225,-0.010592984875229153,,,0.024235760539892404,
COL8A1,-0.07912767389563674,-0.03724575252837818,-0.003277257293537245,-0.015238118099063435,-0.048114372621914245,-0.10805027854207871,-0.05436386827256027,0.021389047240437935,-0.018211915285260817,-0.1860494099494229,-0.12986002777281383,-0.07338211526954364,0.01547361841473673,-0.08734863505807051,
GSTM2,-0.0227289359074452,0.009311970271344778,-0.021469703974396775,-0.01950394793407932,-0.02663139050501238,0.003876219173331444,-0.0627945985491792,-0.002430595625548283,0.03554604891962737,-0.016362801919867886,-0.056689507982869,0.001717770614105128,0.06284953331752992,-0.007348450736721984,
SPX,0.029415842193210123,0.01030342228113854,-0.012506772539690403,-0.03125061415568787,0.19694486900953942,0.0216482774537953,0.14845936496462375,0.02384762527194825,0.032846493881220705,0.06766858434759396,0.1701748247563185,0.13275409611432146,0.068519988542486,0.101294380980269,-0.005987134301551642
MFGE8,-0.13316117692944512,-0.023135066109137185,-0.047614807697252785,-0.008571579107875073,0.13225935343860365,-0.044533834086995565,-0.11419694261569689,-0.03995140826147569,0.04167377874363588,0.15833490112065435,-0.057744535434925574,-0.11421513011432585,-0.027349789047437217,-0.07571439585291725,0.08419856205636032
TGFA,-0.1639364837714571,0.02526852808817847,-0.06319143452903045,0.0525380184356526,-0.1202752993486819,-0.08265924332363038,-0.12938017975415875,-0.1337220367377486,0.000648044100735577,-0.1600241747457602,-0.0586429663774428,0.01263430940987113,0.02968028357920738,-0.0861074324381136,-0.006964631263978174
SLIT2,0.22142877762420754,0.014033240704895053,0.05755554936642869,-0.01783484770374499,0.10456841835084693,0.1567849170783878,0.10782792759583615,-0.010461801887897543,-0.00016508905638603494,0.20796280477692403,0.23000957714098325,-0.07323834711231185,0.11136785653677916,-0.048919559432229906,0.24933000285229964
PLTP,-0.10432694821768378,-0.008003636719484371,0.013924870516626511,0.0037041524826422288,-0.14558443955111253,-0.10589492470619254,-0.2148457918438911,0.0290697212118695,-0.08182412592652867,-0.3444419503615609,-0.07017412354452465,-0.034626280076700516,0.17139967852858098,-0.025238062917893257,-0.06281335357409451
APOD,0.08050051092664792,0.04099664623290872,0.04784601599717789,-0.0006678526281932893,-0.05917484994864674,-0.021196960481370035,-0.17809568622863634,0.03984982022208857,-0.056820147838767154,-0.3022148207724101,0.1673814910318885,0.05580966895182372,-0.0033525750099474886,0.05798896271677093,-0.03025946815396864
B2M,0.03775304699133036,-0.08088307517290472,0.05839026595524584,0.012648997771824346,-0.0682897534799967,-0.2043738575583529,-0.26144007637725925,-0.04096432718521349,-0.025382424923397578,-0.44780484721000346,-0.21121791611240537,-0.030291148540171606,-0.12252991585470623,-0.019661133647515153,-0.10631819529057525
OMG,0.1969714330724585,0.11207827023481758,0.019501356288238837,0.0395266078046148,0.09482441848936732,0.013338527117176379,-0.012357418532601645,0.0996147557328729,-0.035049997153501385,-0.06763543001055383,0.17328446204659895,0.10466358485942087,-0.03239555778073041,0.15882152790436715,0.04251997012023871
CXCL3,-0.009109843769921404,-0.017740565974978643,-0.020143525997162487,-0.005107680877417263,-0.051838502411152905,,0.02125993655718876,-0.05043207161104452,-0.029080103181003153,0.0032285898137513966,0.026196287303455586,0.01274996345609798,-0.00028006653368092187,-0.0882202596834256,
CXCL10,0.012548323179240067,0.021685327154325768,0.06160669172249518,-0.0014793227949472989,0.005030613825091123,0.017433955127550135,-0.22308872897712656,-0.06970920331333741,0.0029480821870060134,-0.07705969499614501,-0.042763163093515646,0.0344274710724968,,0.029727239727395053,
RSPO3,,0.01603474403573774,,0.03418089505126226,0.209192142306155,0.15016885360790322,0.06788328266400956,0.041811992479298954,0.05383013324167298,0.19171196334186502,0.0754935001909011,-0.05334492824394044,-0.05591125300731149,0.1047536262683353,-0.030038628838894663
CORT,0.019905516993923508,0.025346436780106067,-0.017498408143281186,0.03611632244102967,0.10189034683813085,0.032009453043997174,0.08373950956860333,0.005591268700898637,-0.02285295243341465,0.11365971655587583,-0.022838265907012423,-0.031797121765808935,0.06808411653902822,,-0.03207639027551265
NCAN,0.019555696675079396,0.03288033311994116,-0.02421891583461043,0.02282215939452653,0.17486633471450397,0.0013787436888811708,-0.112859490472023,-0.012583866105139351,0.04194897887476687,0.29687237331662686,-0.16379443086612014,0.11484922702055746,-0.024200239163360438,0.20652077598203594,-0.06820538421857335
PRG4,-0.04544639728165296,-0.024255213934835776,,-0.012163559285678789,-0.009970456862289787,,-0.04447106642574401,-0.046989380673022316,,,-0.012433527659919917,-0.04559106075464183,,-0.050324399052360504,
ZG16B,,-0.03137471308764749,-0.011790166190154935,-0.014117298151181406,,,0.06127970600090849,-0.025120219545960658,,,,,,0.06278852664437476,
TGM2,-0.05007934411472989,-0.07085620590775844,-0.05478732755410305,0.017363342377145007,-0.08845300294490746,0.006197511307269264,-0.12102728283704733,-0.03578838289793899,-0.026634330890703044,-0.005606655548992713,0.12755374387266472,-0.07783177495668869,-0.05255014020886468,0.03023602744152585,-0.0457717088791305
VEGFC,-0.032608697417169596,-0.010865952060929857,-0.015139027421854669,-0.00807362215389975,-0.018518237962919182,-0.05471295056608551,-0.00523411512096874,-0.03572547541301897,-0.015279516149591455,0.024782930140550007,0.009434635280058773,-0.03263036860578346,,0.02416465762221237,
WNT6,-0.04135651556376097,-0.03650571676792063,-0.010903507029605786,-0.016823768706825153,0.007895698131924736,0.04058604197555074,0.011024312532452667,-0.003270852009181246,,,-0.017352150610814278,-0.025373762354340895,,-0.030082710706010752,
NRG4,-0.030820342462295605,0.012918381545612052,,-0.014803608083310719,0.12819545118829515,0.11232562430219808,-0.04781324829349098,0.0199199551398689,0.027163022253620505,0.14370934352782005,0.056896688171369,-0.02524686606256474,,0.13781091904771398,
PMCH,,0.03267184425891249,,0.07767378401673977,,,,0.0004754051735929917,,,,-0.014536103095359808,,0.038699841774644604,
COL9A1,0.027556562008829163,6.7361296942978e-05,-0.013856569043052654,-0.015461288190926495,-0.0017092046529157492,-0.06807530261518621,-0.04105620759402122,-0.013230229461635724,0.06909129927032105,0.12076703178813189,-0.0063245271474628665,0.0013918405143057942,,0.07619382213584683,-0.048872815262402974
GDF11,0.03679492082108791,0.04335716165690857,-0.04633531626850474,0.04406955790587364,0.024910652526645677,-0.08437362328091412,-0.09593256589500446,0.013851877703431688,-0.020139588607085656,0.017365322349939517,-0.09224770281850789,-0.035274468942794436,0.007349643673397178,0.014394802996942936,-0.03535956984689708
IL24,,,,,,,,,,,,,,0.038939484304635404,
SORBS1,0.03248228243740352,0.014741100661971696,-0.0517373658402694,0.030862272423722997,0.009530362418406942,-0.003102547020382846,-0.009629753184134877,0.05237932121962391,0.023036038415076707,-0.05431405957899563,0.02126946623086191,-0.05708660491681443,-0.0019476038048493525,0.05779563408358935,0.0024168486432603266
DLL1,0.06283548641683728,0.041232129550713384,-0.0006437126111667274,0.057116462474262726,0.0015174868583822062,-0.043991596299172854,-0.09388564723717646,0.07276534728545336,0.0057776118578606065,-0.0856657963791145,-0.0860442384829344,-0.027147223429297346,-0.09176865816058077,-0.05685611727110329,0.1305828553389542
TLN1,-0.045131150660224315,-0.05050522063432041,0.008348447116828313,-0.05342053577168855,-0.13533842895928136,-0.07369654889209497,-0.21013015192356638,-0.07531763748531192,0.008088524368885672,-0.3211179454719921,-0.16637988944850682,-0.018005752043633173,0.02724584956180596,-0.09309093855996414,-0.07999596553106382
COL2A1,-0.01300729110606204,0.028438757163322576,,,-0.022123335995386947,0.046791203109520646,-0.04104736743770844,,,,-0.014879604258588414,-0.030622642984967113,,-0.011567382552335175,
SHH,,,,0.0788128766726062,0.05304324011863672,-0.003940411047909398,-0.019823626350345482,-0.027628958588778757,-0.02747149634484982,,0.054373389689339205,-0.001992393515544716,,-0.0031250593585655908,
PON2,-0.037791268147873106,0.03158700107667209,-0.028321532896455563,-0.032939188658167584,-0.053965864608355965,-0.07175218374472074,-0.24454704848228184,0.007847517688559064,-0.017229887765266797,-0.13643652223995476,-0.14453675209931344,0.11321098439778042,-0.010683223513600676,0.06418234401718274,-0.08165022073415852
ICAM5,0.2810155422932237,-0.0024716027747293564,0.07677911864218434,0.0851363248351125,0.18956075637018735,0.1065532087756694,0.04432867580877443,-0.015705900758341194,0.0474501383712365,0.1960843090211374,0.0688283021769394,0.04347534341014526,0.05793576640980758,0.08126548590823025,0.05653340245910147
HPX,-0.004721831437584293,0.037866842892650576,,-0.030754681873063062,0.013460684219215781,0.04903094953396783,-0.05292183629262448,-0.0326105580151543,-0.008853688902866592,,0.011235537224064932,-0.04023659573698858,,-0.07828870223735654,
SFRP2,0.1341236726366391,-0.030080637042241485,,-0.014395516387439598,,-0.03466287357677096,-0.01989194328986158,0.04553346073793051,0.009342366485734641,-0.15176610827842676,0.010011525384442985,-0.0034597474667665655,0.06738498825030273,0.010493835429306028,0.020557685322854475
CFC1,,,,,,0.05561670569013658,,-0.013145794567306407,,0.19414792453813948,,,,-0.03458039137892146,
CD70,,0.0320073591166184,,-0.024468281932338083,,,,-0.014627389315849237,,,,-0.03676581669405197,,-0.04814310334413096,
HP,0.12611438473036604,-0.007612921988260822,,0.03530432816587555,-0.058584417089431566,,-0.05615376452184004,-0.08884322185984965,-0.023369566040705305,-0.12978411461786127,-0.028436706371962443,-0.039803066829127036,,-0.0003397885343901873,
CXCL2,0.049510552715601286,0.02023699007999317,0.07365343945457997,0.012088029038889614,-0.07644319444485975,-0.012989560780543953,0.029047443744437372,0.007768311504629893,0.036518132530399684,-0.11580920504793127,0.016497473792025697,-0.10120406597022655,0.016206903365188256,-0.11327162491209586,-0.008790631105710175
NPPB,,-0.02918906005277478,,-0.03235855496075769,,,,-0.017396939462933268,,,0.029234245796895215,-0.02172570844996013,,,
CCK,0.24909301875734027,0.1347068246240584,0.09101117180709167,0.06638940171468073,0.2647709028037535,0.13321544709294755,0.24480113320219418,0.15092671439215005,0.06778390238516573,0.45149349279659745,0.29827683187901216,0.09007599161013798,0.02863024593894139,0.16386662567139318,0.1173553982621199
SEMA6A,-0.09585952731873394,0.07472746909638377,0.004483348361175941,-0.0015977682781866433,0.028948396782737428,-0.10881547656982672,-0.1823737211182969,0.02367187955953322,-0.003178003178528451,-0.16774030304594353,-0.16676372057100294,0.018905765369109,0.004658834200082013,0.05056980728043808,0.022851489894809472
IRAK4,-0.08371937198126789,0.003492372697552224,0.04839821665725966,0.03989104802358674,-0.017830369850851947,-0.08737868819996439,-0.11465617892994516,-0.032507797151325214,-0.04253107462176113,-0.08259981173765062,-0.05599236613134209,-0.09025262030370595,-0.011218469114609633,-0.04295627814535177,-0.06388844221973722
GSTP1,-0.024352130760227117,0.026283338846555822,-0.031088049600839548,-0.0328710989854865,-0.09304185982938033,-0.1664512310966912,-0.21999778156943298,-0.032783079007038175,-0.013904471545356812,-0.3337363052111989,-0.16005576378973055,-0.0651615443688366,-0.04195469163674124,-0.039607060767165116,0.0003236347409772182
