,UKF248,UKF251,UKF259,UKF269,UKF275,ZH1019T1,ZH8812bulk
IGFL3,,,,0.0059968088590129,,,-0.01660306221017345
BMP1,-0.02178720319880444,-0.042322048567746,-0.036262767061554256,-0.021287932784945077,0.018313008192921504,0.01536123089755959,-0.015681978736074045
NDP,-0.07098044316555897,-0.013406257012329044,0.005303817158357778,-0.03697364366605086,0.018509011335831,-0.034753867935611193,-0.015031847373667756
TNFSF18,-0.024830500990900395,0.04645993316453162,,-0.009429050468149411,-0.015129093701496845,0.0003763429593517666,-0.017122444996093833
RTN4,0.023838141130135524,-0.007856026944675942,-0.011327426511224483,0.018068601867815073,0.020704768397643458,-0.16971084180860274,0.02816870792804293
HEBP1,0.022357067786416957,0.0549848841765872,-0.06143747063565528,-0.011313128210920457,0.036879018820590734,-0.10557578243116254,-0.03988598589280169
WNT7B,0.043607672136111886,-0.004096979269247867,-0.0038039835731902756,0.045655732527172484,0.06449941888981098,,-0.0358044176565898
PTMA,-0.1366476555002442,0.0422292344721623,0.011554562166021255,0.06084106382469498,-0.021208811631125327,0.08169772032189562,0.01486594104022507
CEACAM1,-0.015803933383520315,-0.015300312701244684,0.04278755960034774,-0.03253493287347527,0.01084786966102199,-0.0028782575118403947,0.03706404945829421
PDAP1,-0.049614542634881374,0.031529225656448834,0.013981207758865563,-0.06980430190944999,0.0804799592669826,0.09791556182869475,-0.010816014112391971
QDPR,-0.06669996454162856,-0.0019318080310683843,-0.050269290383666426,0.033931547489631314,0.022754039836035144,0.013153379441571975,0.05396122224524072
POMC,-0.03745708744621766,-0.02718621461847974,0.030716189901475514,-0.04193933220227245,0.10930068954748569,-0.016241151948026188,-0.0038250963181621473
CCL18,-0.019721815643362183,,,,,,
CCL17,,,-0.018054782359879236,,-0.0188689253898348,,-0.021890178447908006
VEGFD,-0.01972182190596236,-0.021914628252494385,0.008952058878748132,0.06800856608796887,-0.020103244047201825,-0.03205087056148045,0.062325864075074976
TNFSF13,-0.014882719679791863,,-0.012453784793883699,,,,0.12301809474931334
WNT5A,0.043940550744450455,-0.014901282735303308,0.028709162088874394,-0.0021267852027420354,0.016145257809378658,-0.020030362226376934,0.014104485564507274
CXCL8,0.1266040354674963,-0.020519558974194246,0.04985161169439956,-0.024523946972395162,0.011071604179844862,-0.012205506320699914,0.0545834112784784
GRN,-0.05837203297637172,0.04678457938013677,0.008319264227916305,0.022021907656169477,-0.015525212124327453,-0.039146917104368295,0.036540642895687044
MIA,-0.021904996009304536,-0.019489337815939343,0.03941488413881956,0.011047366616892453,-0.012489990452437824,-0.014235634810868043,-0.028714449470847843
COL4A4,0.03486785979037338,0.008269247401590499,-0.02913263537566936,-0.016406617978495956,0.07676588843401898,0.034211221722091095,-0.0038071557924905675
