,UKF266,UKF269,UKF296,ZH916bulk
DCN,0.010706487204546613,0.021312296458174118,0.005838729535512579,0.05209518212329322
RARRES2,-0.05261591566525766,0.020887803837366326,0.031215622138739806,-0.058284170160482825
SEMA4A,0.08510317605181486,0.02462160966134165,0.10093939341751232,0.003606272988136478
GDF11,-0.034256007906527344,-0.031105973687264296,-0.0029095370919188716,0.03369148331462912
GPC3,-0.11204990438382477,0.03942059963731046,-0.025114553714740487,0.08360683873686277
OSTN,,-0.01834903338031869,0.07330362140100903,0.10500493451817478
GRN,0.025259668868318323,-0.016678927149898087,-0.00949301389033431,0.08735491413937044
CALM1,0.09391737350699082,0.027117903983831706,0.040511245380165005,-0.01709457884669617
ANGPTL4,-0.02060048026240623,0.024711082978753286,-0.02579123580760261,0.06024794007136058
BMP8B,-0.08818982041847634,0.03777933651176738,-0.010043007047638485,0.05580879719982437
TNFSF4,-0.018956195363644266,-0.028100098297630313,-0.013592969295350907,0.022974352301219934
RBP4,0.14197063253422393,0.05780567523895928,0.0012264009411634955,0.031611319087754206
DKK3,0.10452690476688571,0.02366628289127294,-0.010660292934293889,0.007362364851013732
COL11A1,-0.10510943076694539,0.07576746089713503,-0.0037573676063560554,-0.0012175794585544046
COL5A1,-0.0722076660009817,-0.046377971118129996,0.1130851605652471,0.0695929763517277
MEGF10,-0.07491492882545436,-0.0055906713309092915,0.019331091160700063,-0.0008510060648520382
CEACAM1,,-0.03192590500516301,,
EFEMP2,-0.030880962519882316,-0.011256773031959145,-0.049705878830243466,0.05797871615643607
IGF1,-0.02112858621887604,-0.024277953573587283,-0.01061300916212809,-0.022160150556830755
COL6A3,-0.024295387951524836,-0.0018791450771569204,0.03245374756338618,0.11860197255803161
RLN2,-0.022269087055801683,-0.020365691720344123,0.002629874057492869,-0.02002615984971815
WIF1,0.0887955175408037,0.00913868210342232,-0.005209897554435309,-0.01779539716690446
IL13,,-0.01748200747537169,,
PLAU,-0.043466647553603154,-0.024419455790784018,-0.02849755104930989,0.05560583104943497
CXCL12,0.0107587169210671,-0.008613219825209042,-0.046406951566465945,0.0693118381984046
MMP9,-0.05762118579556375,-0.04437208441111519,,-0.008053725505614529
TNFSF14,,-0.02692356266704493,-0.011344229920940519,0.029080918780010418
HBEGF,-0.04382039737806508,-0.018909036944144527,-0.004827886422437121,0.039723302267806876
NUCB2,0.040156749704501817,0.025355017950869616,0.005775603466078795,0.008314119672372774
VCAN,-0.12988423688244616,0.02050837568210445,-0.04002135813367327,0.06281121699786968
VEGFC,-0.03698208250727036,-0.0006070670841763603,-0.04683865522836731,0.055336497999520236
LMAN1,-0.08680491730679053,-0.043172579952525166,-0.021868621173331316,0.055906433006773205
IRAK4,-0.07112593679847096,-0.027329836417025688,0.01837087866915478,0.03339035192435535
MICB,-0.029359852718029,-0.05044677966509908,-0.020124384539316163,0.04623887998865099
COL1A2,-0.12578551940510643,-0.023834658408648936,-0.018769213937424162,0.09568324389593069
ICOSLG,-0.06033065966474263,0.029540980684480966,-0.019634281636417863,-0.005386994949049466
GNAS,0.12663189810564324,0.07860890045001151,-0.007962286849820262,0.007149095696340608
COL2A1,-0.020046146145068944,0.07439425082396028,,-0.022067615930879823
GSTM2,0.12900669026444908,-0.0003121826843117422,0.00024940754297068425,0.06465314361427453
NLGN1,-0.050647924628889486,0.04893478704280607,-0.0025544671884965096,0.04218127849774488
SCGB3A2,,,,0.035177869066724717
LEFTY2,-0.018306019305029522,-0.02066968943407256,-0.011344229920940519,0.04741755688553761
ACE,-0.04709833115851973,0.043953068425747796,-0.015229222060870417,0.03701136289740183
RPH3A,0.04546452430145694,0.0482302339749306,-0.006707086044319935,0.001195405077616265
NCAM1,-0.011036339858637962,0.03226062928680375,-0.059724269191359,-0.0061723493510173495
EFNB2,0.012626351049854389,0.0582856041839002,-0.02286747318373828,0.08423018024563762
ICAM5,0.11161662513789608,-0.01827751732936578,0.025405578252690873,0.06550606118824666
CCL5,-0.012947697033919304,-0.019602840816441546,-0.012070378559566271,-0.004290555015790299
PSPN,0.015435631202193616,0.042190470051039666,0.04424951566610321,0.013191636021494474
PENK,0.0618589194385377,0.009260012004439273,0.008971195988825502,0.008044513062097868
EGF,-0.026528259116806202,-0.03916536243549032,-0.018006263975092206,0.0018913674069645418
UTS2B,-0.016576322250133595,,0.02278944151631579,
F10,0.006021463270207476,0.020090292720700068,0.07956953705816852,-0.023401515623558924
FN1,-0.08185013374850503,-0.04287410736521785,-0.01414668412200353,0.051078793706686595
FGF2,-0.07565923743354304,-0.018457215515241904,-0.01633693570065026,0.0365303728058004
GDF9,-0.033620814823887145,0.039729376543254376,-0.018006263879254972,0.07782965245877338
CSF1,-0.021991117876993562,-0.03155792580975972,0.05609471945591814,0.04402494759920523
GZMB,-0.003989137610600918,,-0.0131247421492471,-0.05928430509635918
WNT11,,-0.017032966837978475,-0.024428129775551897,0.07997708556401437
GDNF,-0.027340482337753783,,,
SHBG,-0.0007086105239499517,-0.0370520969521126,-0.02028547616944147,-0.014716694739026502
EFNA5,0.04547149384150296,-0.05142312202257317,-0.0007214171804841051,0.06384183719650291
THBS1,-0.04021648641179726,-0.07563017997268683,0.02907902230983329,0.09963926216128219
PODXL,-0.08268691537412014,-0.03753655208983235,-0.023846023117706675,0.10138629018981302
C5,-0.0012639996019451294,-0.03444796249177896,0.01884301467700316,0.056769893322229356
DLK1,0.01344654503727305,,,-0.05739390389265875
CXCL5,-0.01552802342838216,0.0633858876133936,0.0046182751179037005,0.023504653751080008
BCAN,-0.13238452830712985,-0.01181748638526127,0.019100451919117724,-0.026760049479570086
RELN,-0.007980177700432143,-8.298823287187826e-05,-0.00525855799234745,-0.013765379528816875
COL4A3,,,-0.02099723006913883,-0.021871171738662574
GNB3,-0.05489132905882626,-0.021520303746319244,-0.017372709482974338,0.049201297145838443
PYY,,,,-0.017046314656181383
MSTN,-0.03964821684457857,-0.028611729809685287,-0.0019221808551927245,-0.02467177448277666
COL18A1,-0.12332963401592169,-0.012991127714315218,0.005009791971066345,0.10698652324075375
FABP5,-0.09993434217302519,-0.09001442767230847,-0.025554672344975417,0.04109294167288811
TGFB3,-0.010776814798203145,0.005186742367633504,-0.029302411573081975,0.06597520644523067
BSG,0.056162523595258154,0.04553931702772864,0.0017462326809918449,-0.026802317827359538
TDGF1,-0.018731088658385096,,-0.015435253822012959,
S100A10,-0.06648226627536451,-0.06310606418822502,-0.007850190568286121,0.011047700015531863
PLAT,-0.07797751174927557,0.01758250344137575,-0.030753764071766936,0.044051637095468464
SFTPD,0.04437504159618159,,0.0699151027418047,0.037706300033237716
FGF7,-0.016412848382458364,-0.009956232981556967,-0.0202258383748602,0.06607416603027809
