,UKF275,UKF313,ZH916T1
IGFL3,,,-0.014197363619796058
BMP1,-0.014798377737594093,0.0710930506709004,0.06520695929463037
NDP,-0.02368777439422599,-0.08914131080369389,0.009103966769103824
TNFSF18,-0.010647508663312509,,-0.02394841419852398
RTN4,-0.019989782416140193,0.10027296584198722,-0.045967064886333744
HEBP1,0.03416171373653837,0.018603222692102066,-0.035617772873603674
WNT7B,-0.030520092431677647,0.04392782070009381,-0.0303030758913878
PTMA,-0.04962882021025496,0.10738574080973093,0.04353324031080032
FASLG,,,-0.012313368623948533
CEACAM1,0.0647108095538909,,-0.017132243935561328
PDAP1,0.0016368995346460933,-0.00431143891276039,-0.0026139872288964694
QDPR,-0.02053395137704633,0.15426418615928442,-0.00434611757660853
POMC,-0.012354527067756282,-0.04425966981112433,0.10169624713299992
CCL18,,0.06568042921293567,
CCL17,0.028117721743572823,,0.0616511135432706
VEGFD,0.02444802583327055,-0.03912246547399773,
TNFSF13,,,0.004889504691515234
WNT5A,0.05161609924353643,-0.019956566962940445,0.04456626203841882
CXCL8,-0.031721046107224864,-0.04558310827088615,-0.0544716339685908
GRN,0.001633535655063917,-0.07442389259265898,0.032464379282741984
MIA,-0.005258747474463028,0.011408070690096434,0.060465152951289576
COL4A4,0.025152579108294208,,-0.01864611173661707
TAC1,-0.039052406847452655,,-0.014671856119998857
RARRES2,0.033303189546595516,-0.1145165464242226,-0.05624298622757289
FGF7,-0.012990244551286945,0.016249114848850218,-0.046632332157906825
HBEGF,0.0173386897629154,0.08230347342498955,0.0035562357251150683
CSF3,,-0.04475244830549225,-0.01175048022387658
PI3,,,-0.025529889812126783
PCSK1N,0.017622031883310206,0.03420087876589593,-0.008216889184200347
NTS,0.0013031618327400552,,0.053405467499995994
SFRP1,-0.020026711661382368,0.06146680214243597,0.17745346357450695
CXCL13,,0.05048751842009133,
MICA,-0.014160575427669237,-0.0300364542853863,0.005058029956233416
TG,0.007066199406044408,0.08031063328093521,-0.02291567775111746
ADA,-0.04332104484277137,0.01094351143275545,0.050798812723735154
LAMC3,0.021537187874338296,-0.004747618257201868,0.07414637088176057
CCL7,,,0.02120643030412845
NGF,,0.05532944943669642,0.03875022845224958
TNFSF15,,-0.0146491249173902,0.04783717887018598
HMGB1,-0.029513737711288113,0.02955430767431495,6.595071624588169e-05
ITGB3BP,0.0016589373697198703,0.01706254075436091,-0.006578274868427347
AANAT,0.07925386719001545,,-0.01302805286580836
RELN,-0.0040657716424774525,,
IL15,-0.024963265008721404,-0.03237109102715409,-0.0006149415471124928
BSG,-0.06341885878935107,-0.11222869345965363,0.02983129880442849
ADAMTS3,0.02575148108140592,0.07056171152567359,0.024106760509128366
CD34,0.002938296860805622,-0.010715524305807961,0.07755480316775598
PLAT,0.03136904612353689,-0.037904243706050514,0.053173023938767966
NTF3,,0.10879779058765936,
LTA,-0.011587552052364966,,-0.017533795782690022
CKLF,0.06210505744666612,0.10854086940954985,-0.03765969411504626
APELA,,-0.026100204619700598,
CD24,0.02746260546054417,0.17784855723383244,-0.0597420535158218
HSP90AA1,0.06147960119039333,0.06818465385676134,-0.03870672155684914
BMP4,-0.014183447262100893,0.041782893547725644,0.12314684294427039
SCGB3A1,,-0.03539338619377991,-0.008286251720001803
IGFBP4,0.05394978805441444,-0.03886927790807099,0.090706692332063
RSPO4,-0.013477028469113693,,0.033096014346445955
LEFTY2,0.03720792406522637,-0.04232046449637506,0.03067375593876164
PF4,,,-0.017533791725239622
ANGPTL2,0.02031841348351393,0.022896249538794287,0.03599594902199692
LRIG2,-0.03519645646881673,0.09798383233563322,0.09472347019527476
ICOSLG,0.1071328633061187,0.07981459602225703,0.090366404940497
WIF1,-0.010399903656996688,,
NPPC,-0.020286907603168057,,
LYZ,-0.003816931845114488,0.06194900832272518,0.022376021542493987
EREG,,0.018969870652596383,-0.02648008697010013
SPTAN1,-0.00887588165467419,0.03585414077111356,-0.03749014289297253
LIPC,-0.025196677192611504,0.046023344576166324,-0.022169349240948703
COL8A1,-0.01906511665485258,-0.08544297840032211,0.002419102211586631
GSTM2,0.048007741230596264,0.04213959399399705,0.0716705996361367
SPX,0.010971925360877306,,-0.005702823851198627
MFGE8,-0.00236394703257801,-0.12600334498839397,0.09995062491628569
TGFA,-0.003537030347967447,0.0374552758764036,0.10923184819500904
SLIT2,0.0007657013756734833,-0.012490302439601749,-0.016928851999402555
PLTP,0.032191741953244965,-0.009534977308463533,0.023247455992191128
APOD,0.0702005328827983,-0.05274825246729883,-0.037007106228452394
B2M,0.10401852603150259,-0.046132283387229696,0.04600361784476996
OMG,0.007063261228312489,0.022957846427042457,0.018447973518813263
CXCL3,-0.0040742918682140205,0.04382080994210834,0.010506077869754847
CXCL10,0.07990255762272284,-0.006495144047982062,0.09139911857798089
RSPO3,-0.020355014261481102,,-0.012495656948251395
CORT,-0.006838092672891588,,
NCAN,-0.023498715274432577,,-0.006668396939216728
PRG4,-0.017223107365850816,,0.03228617091044052
