,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,-0.017552103841387365,-0.015160689338847422,,0.006645593515077281,-0.019268556444914063,,-0.10931498484619673,-0.025802709137852497,,,,,,-0.048921731431381205,0.07361942687693765,-0.03909488956628901,-0.03319571347357894,-0.022758948940360103,,0.03278707395515318,,
PDAP1,-0.09956380869726991,0.003448133409513913,0.027491494167013464,0.016519097990557435,0.0688958031405763,-0.059718295522243364,-0.026695354892049092,-0.24107693754266288,-0.038914814477303356,0.04766411601129793,-0.05795107826539239,0.09450117356580125,-0.16727266105924155,0.07940844501546172,-0.044615512575583424,0.017691172419398042,-0.011123846480943878,0.015674146620787227,0.03739739783227819,0.016517477838498978,-0.047261354385285,-0.06960224046895709,0.11903699132448653
QDPR,0.08449398887274642,-0.03308157776099811,-0.015983623988846035,-0.036695958403286044,-0.02179168695518166,0.08033064041644852,0.1610757879371294,0.3413948765689597,-0.023062010478284996,0.18290240262374546,-0.20095354982811708,0.09792707177624142,0.17695945727580012,-0.06873232257528754,-0.04318918459786553,-0.10841530365871475,-0.09655233673867228,-0.02249723359722714,-0.08098426494081638,0.016765464747182185,-0.013512788641947921,0.11695727278190549,-0.020089401389005664
POMC,0.013005368882947104,0.03505759081066677,-0.0014720562465519145,,0.019781729346484995,0.06876412622409157,0.0553427132270569,-0.026608544950639763,0.006651042075746979,0.09900782761053097,0.004090523237686359,-0.02705516426894856,0.06446814263294107,0.211538957571498,0.017735197521342137,0.046454391367998796,0.04735739024006348,0.02225113290533594,0.06612301740707219,,0.06323848568868415,0.09275954651118602,-0.056083436865000676
CCL18,-0.026259922117667346,0.028990494999094098,,,,,,,,,-0.1932574065402659,0.07631360783068097,,,0.010999884238993472,0.14016667885910608,0.009331310659703211,0.1003699544939525,-0.041710814553261984,,,,
CCL17,,,,,-0.05292195895029095,,,,-0.010291579015709911,0.04534802839961998,,,0.07806940577286002,,,,0.17003799760601962,-0.030520861071925233,,,0.03408242668839573,,
VEGFD,-0.02958725685173798,0.007469091807249847,-0.021714645798406998,,0.07951402220213953,-0.018435063856310135,,-0.06453874254740578,0.052615022280408964,0.002492541824013048,0.07053892848055311,0.03368805840910394,-0.041689170188619604,,-0.02301627004795344,,,0.041559087670535934,,,,,
TNFSF13,,0.017061919883031258,,,0.023883737035278244,,0.0030811423616368848,,,,,,,,,,-0.053221087317972274,0.04276429208149852,0.0031233794959982116,,0.05112756934572286,-0.031972887522147025,
WNT5A,-0.08812235932363302,-0.02913962896750539,0.059868381188751076,-0.08214289327625109,-0.10265918981469928,0.035326926024136965,0.026011479609288103,-0.24221184007719715,-0.10664427857945734,-0.012179190180457355,0.024189910422772652,0.008743407331689265,-0.15211413654970926,0.05983515410960427,0.03311418653472105,0.022774943536293453,0.03924117866255237,0.01862961273918764,0.08416106965646013,-0.025149615452454643,0.09889753437214659,-0.019291891997558826,0.13314883879499398
CXCL8,-0.006897354244333868,-0.039303236996974855,-0.020332307257524898,0.13912089270004355,0.3756447204777989,-0.08319760582639116,-0.016507031293153392,-0.11387375537637372,0.08303498012451713,0.01393745647782764,-0.12871140525768732,-0.035926800448228324,-0.1466274304685789,,0.021474890735328364,-0.028432012048622668,0.19376303703731665,-0.01338425660539388,0.024076978332319116,0.0448711141048439,0.00950375304436089,-0.026991040458382194,0.01633466046130109
GRN,0.020435836744267168,0.025035316593550086,-0.07678387961716304,-0.16049759439535202,-0.11327981759578593,-0.041324097725554065,0.050665805123901314,-0.3366023745832383,-0.09412003283633591,0.11825785678978044,-0.2798972484345144,0.011293839865453738,0.1341117391708645,-0.04974628027158082,0.08709555892861912,0.1459898406591645,0.02519426135291128,0.0031405716532595693,0.11434491037824587,-0.044153478669693456,0.17830087213155302,-0.020850211035583235,-0.012391210620635395
MIA,0.04530891895231962,0.0065880079560944995,-0.0029167148183317916,0.03978648693921158,0.1482876348325801,-0.05593835359811568,0.007984118815939141,-0.11759731261786328,0.005148603902858071,0.014546514654097687,,-0.008206838241790497,-0.0184237966649297,0.005831685013325781,0.022424129772443218,0.003383726982813083,-0.0511165435339705,0.06274104904422394,0.06793463327069231,,-0.012936681002109702,-0.05027243835564425,
COL4A4,-0.029784737617855,-0.009788751402452143,-0.03247616995832052,-0.01627853856662189,0.003251813812305843,0.043676076314080915,-0.0010642915028557917,-0.008356448810074354,-0.03603983173674484,-0.008215286983092216,,,-0.04827374447147962,,,-0.03926230767367136,0.003508860452838488,-0.03811109949808627,0.07327151859133142,,0.08911118747323095,0.0575351702456375,
TAC1,0.2291636875562074,-0.004164608978868982,-0.03042032502450046,-0.10752965478501982,-0.11475698975069902,0.1058397077258173,-0.018236479862458643,0.2901660109608701,-0.06765201547991362,-0.04970320794733235,0.2239071142369938,,0.2521556480263685,,,,,,-0.029865965133621664,0.07305909593595958,0.02850839943795638,0.028458695386093497,0.13445716262736548
RARRES2,-0.030661930635678927,0.01579461510954762,0.0012897010628037042,-0.04080984466670834,-0.09664288825528568,-0.15276607975030856,0.09932352546016673,-0.3466076559951508,0.011849985187697367,0.01705834115192155,-0.15309674577699933,-0.13976534006337288,-0.16893849408800843,0.04526388594756929,0.03837284050525226,0.022137451976004103,0.1776563559592513,0.010920363653261158,0.026311911178319422,-0.01077023580727465,-0.028957518437512982,0.019595494517906115,0.0644721661647677
FGF7,0.03438949841695022,,-0.024508992993753878,0.040456869248163815,0.044445819188620214,-0.002987368301329892,-0.015275138613598924,-0.06319208422904578,0.07634419811272453,0.0040195393933699875,0.05230119328192986,0.013601076311717586,-0.040151569407696694,-0.021928863775974073,0.018798431694605825,-0.026584942069526874,-0.026532440623628136,0.004053127556587442,0.05024017582263084,-0.007085414489428906,0.02352813086503369,0.044388949618905243,0.02409969608244055
EFNA2,,,,,,,,,,,,,,,,,,-0.03155030409734204,,,,,
HBEGF,0.06640738870161812,0.08492865441160873,-0.023190467924454252,0.08449301742442235,0.1326724231566124,0.008528610314371746,0.061006654673918366,-0.13274204543526608,-0.062365965903519026,0.0206542138672773,-0.1446584236074669,0.07336386524537716,-0.05479743315970017,0.11865576318168496,-0.14898534081168874,0.20701435010026528,0.030315879104610303,0.06229756650550174,0.03692011975176091,-0.0795907817898063,0.1320009504632981,0.005338147420847721,-0.07185794053564643
CSF3,0.0707807977469714,,,0.13510055564012496,0.2940698769944939,-0.00567553633869728,,-0.05832122217819636,,,,-0.020287645181243937,,,,,0.194705607092727,0.037428010755928484,-0.02102420585383933,-0.0242719224973761,0.02736931015147471,0.13583293898486096,
PI3,0.04959396877070613,-0.008116274987496395,,0.1431037548087672,0.3093994090844253,-0.03750118559862079,,-0.06567046592946293,,,,,,,0.14408958706316477,,0.1553565447208266,0.029962037597058695,-0.0006612356917648065,,-0.08323459781409748,0.03226926835848462,
PCSK1N,0.16283852947976704,-0.014314484036404932,0.006913498860699872,-0.17452727400723742,-0.2800564760903578,0.040235238647626625,-0.024060162514881973,0.10838211813425445,0.004384187232753303,-0.06266272352659447,0.4255717972259945,0.12393924231724784,0.32058259569350916,-0.027879833976491592,0.08407243755292929,-0.005920876344575677,-0.08926528981989948,-0.045074107707519594,0.008756067060285581,0.18651777312066883,-0.1838610809830886,0.040970542582583445,0.21766137544873126
NTS,,,,,,-0.05508373453142019,-0.03061774287414263,-0.04126100902887687,-0.03718328825262759,0.01464778950099824,-0.08571932030224702,,,,,,-0.03492197140887441,-0.03843805844888294,0.0020058968920098562,,-0.026217974616707516,,
SFRP1,0.18617646854109068,-0.04853198500933584,-0.027701734199205325,,-0.06307055601713521,0.014270874067750112,-0.002152174609490209,-0.05182805026329594,-0.014185357572270803,-0.03536152267736326,-0.1832310246203665,0.09766174670879452,0.013782878755902945,-0.010618368293189857,-0.022391030093433826,0.1239059790680274,0.0026085993462299033,0.027041437128891906,0.03414755040921006,-0.05300956859680636,0.12491779238301239,0.008611370767665978,0.10893426234328121
CXCL13,,,-0.03665984750561566,-0.03353186925816385,,-0.0036169382229296818,,,,,,0.03917198419881543,,,,,0.06884953916657678,0.08418719941155474,0.07308302581205402,,,-0.02963120801039753,
MICA,0.014098091880210351,-0.04250913469239878,-0.004390598709172656,0.03139414865074411,0.165113369555611,-0.036275661326075084,-0.013301385302170787,-0.15367983485378967,-0.0011769899182470008,-0.026183922262961845,-0.04177230856865858,0.003576637763711943,-0.11523483899408464,0.09671626060362266,-0.07407554884542446,0.13240065085783345,0.011265519111591174,0.08397453565409595,0.10234459748285608,0.007977096608828605,0.05453968836213157,-0.00029282656896712303,0.05636216228080543
TG,0.02426944104615215,-0.0216885786780255,-0.02061548285987486,,0.029995564906067904,-0.019876383570879622,-0.013822957558371707,-0.05871503289430948,0.07199471846284199,-0.0040568206854820835,,0.020508442298989838,-0.033244217159141,-0.03421780908105922,0.011750355665557079,0.011874607763910774,-0.0368541191166129,0.0633067229820108,0.07065892431272507,,0.0104719061021662,0.03681578200838254,
ADA,-0.035112271196367124,0.020356627777061032,-0.007592008988235056,-0.012218230987776184,0.036067417613846645,0.02919752279177735,0.07765295053693376,-0.22893495401151298,-0.05499626572175905,0.045709740060031985,-0.14134565279828148,0.08254182625249648,-0.06269785998187638,0.07662599834887379,-0.0850314387617479,0.009587026446233523,-0.005954412462046947,0.051708309684782315,0.024262275517984027,-0.07657025816934668,0.2504719677436273,-0.0007792615253467363,0.15070558329533335
LAMC3,0.036984965341373376,0.021025513028047192,-0.03665984764351072,-0.029338361317613772,-0.06323744949655555,-0.001900712581823093,0.028139063699331588,-0.212353548080909,-0.051152911217260975,0.07079573388854188,-0.03552788762081307,0.09681459544622668,0.14775062562009314,0.12161901994717056,0.11896289079609035,0.2175611659007498,0.05137992507727861,0.08285797707502238,0.11824499057795544,0.05118522669665351,0.2024937592869117,-0.02475054260567032,-0.03437217796732431
CCL7,,-0.04290355813593424,,,0.10361321862371121,-0.027632913111926213,,,,,,,,,,,0.01240658464029533,,,,-0.04291826621184845,-0.01604922789097585,
NGF,-0.017159820431952775,0.01118040150537417,,,0.22756322056964393,0.018859235478921682,0.021600356420685255,,,,0.10346695421768476,0.03354594940842339,,,,0.08202796338702917,-0.008278975761936678,-0.031126214930500187,0.021879205407231334,,0.16792216047537423,-0.04347071133931615,
TNFSF15,-0.021228839478367297,,,,0.045302224955162285,-0.020459315097918606,-0.006683742833962187,,,,,0.027678242463967627,,0.015332902068775233,,-0.03124715635759893,0.005349262837034472,,-0.020261466439238405,,0.04102930641859003,-0.052232026273729026,
HMGB1,0.1080701565312105,-0.05936870862033143,0.034693996466515165,-0.11826978401150377,-0.23546337173950133,0.04541652585924165,-0.013280436598057895,-0.3221857989140304,-0.09111157727571326,-0.019159448302838916,-0.249339577640701,0.06993593597461172,0.04543201009588159,-0.045468503741067805,0.004796409466717239,0.028781115162373385,-0.08053689609021002,-0.02882287005783375,0.016369407833512598,0.003103795577976195,-0.0782242306336379,0.008759232923460461,0.022641102494445314
ITGB3BP,-0.13173369299293303,-0.022051997051106983,-0.03853291087854789,-0.018569750460627324,0.08500166384658332,0.01870659324267445,0.020418638532125003,-0.235756010111806,-0.03308226891308842,0.05706094853888891,-0.0043365978686010186,0.07391606752567123,-0.18652596122409237,0.03931308676456236,-0.027179348611060385,0.05960245069671912,-0.006631494305411664,0.057618750652242624,-0.024563275039500714,-0.014399257796548964,0.0506025034483075,-0.010404846949534767,-0.06532412252449338
AANAT,-0.0307562648197293,-0.015272837667572002,,,0.08897861487758574,-0.018435066488019396,,-0.05260732068901496,-0.04227827505155374,0.05241510265412009,-0.0551745151426557,,-0.02672222159817247,,-0.05712717492375991,-0.03234433002636149,0.023536399821507244,0.09776401985845394,,,-0.036476188979780444,-0.011516466685165351,
RELN,0.0480819882421882,-0.05396897447206957,-0.010671547919047352,-0.052005309630853744,-0.03478321385451118,0.004057972107353079,-0.04804799885538574,0.15530211239280087,-0.029419026556863997,-0.07685857214654418,0.05702789840635891,,0.010381035277801456,,,,,,-0.024473655676313988,-0.018022128162726473,,0.08063390485016315,0.001966797790923833
IL15,-0.030176428878704812,0.009094402485562675,0.11398268941742323,,-0.054514015240650956,-0.010978116231758069,0.01468227916849971,-0.11387815056040143,0.038248645875097,-0.008408887702534344,-0.03807110423390322,0.003932234736461149,-0.04567930759429198,-0.04015444470340473,0.006069703955262732,6.503233390457876e-06,0.012360322792888206,-0.017513244833710306,-0.04942395253516331,-0.025310650078723615,0.19936077074846506,-0.046705799780241884,
UTS2,,,,,,,,-0.1560834164363292,,,,,,-0.019527970155728096,-0.014074010899104943,,-0.002563546356844576,,,,,,
BSG,-0.11387127575950257,0.039773173600953025,-0.01868426454161694,-0.08274062644200518,0.16330164866369234,-0.03127887394283021,-0.026947658042841657,0.07723901079555467,0.08836706360777276,0.03363860729476076,0.2833035189704835,-0.1108341002395131,-0.26368734265097626,0.07938349580136889,-0.07782770861969202,0.12813750339073612,0.12539170083691056,0.09849804832831688,-0.01124747208736424,-0.1432304533473994,0.0018039964637772104,-0.07795964938569107,0.14927078337985983
ADAMTS3,-0.03466733618743201,-0.061672385020633276,-0.006755036459444741,,0.0199774459221103,-0.02736124772770519,-0.022665550224482158,-0.3519821530285943,0.022178777043149623,-0.01763047746204796,0.06771519966488473,0.060397844668513966,0.004218794264916431,0.09934878363335942,-0.0656081693065605,0.016337231264180692,-0.028076967190900852,-0.0016798448742669572,0.022732215178525614,0.023762028885125863,0.08940419577345263,-0.05037701414278869,
CD34,0.12120005022640565,0.0423627231169336,-0.051646723465695404,0.005042264898635761,-0.016007037252045827,0.014777784792494182,0.0703640055214013,-0.21733024030029569,-0.08061295530003106,-0.021377262199864345,0.010115838025648095,0.08568088253481461,0.11302821907205636,0.10720214722830476,-0.05183849216592654,0.13528409488313817,-0.055646561747624224,0.03348517389307439,0.10408078850355734,-0.049620069214526406,0.2369093146583781,-0.0693607823837637,0.06466353045327186
CCL23,,,,,,,,-0.05985878008158628,,,,,,-0.029761593140700263,,,,,,,,,
PLAT,0.03495418299697274,-0.04422957425139325,-0.016033582941908053,-0.07848766186589166,-0.22768973215534707,-0.013633436303420567,0.03410839862943695,-0.307535779442595,-0.04845592083559624,0.0016166862926431436,-0.007483444504575869,-0.00508802674733048,-0.020413519897953137,0.1477169649490833,-0.07150150021062777,0.18773352935577692,-0.10441608969709223,-0.02905895949090938,0.011971341398494416,-0.11495424824756854,0.10928151526028727,-0.08578682067556187,0.10441007559367586
NTF3,,,,,,,,,,-0.008930942826312408,,-0.03357692463897195,,,,,-0.03295686228941393,-0.06222698143888331,0.07502852934397368,,,,
LTA,,,-0.015160690894605701,,0.014947955452585277,,,,-0.046740252370489205,,,,-0.013537483554001207,,,,,,,,0.025600960594738088,,
CKLF,0.021375118734820144,-0.022971130347880835,-0.0003213230891856996,-0.07142658617455133,-0.07366728522443812,0.034473195923639344,0.05321568215568339,-0.35590297121432474,-0.05981952864341556,-0.02405099170529911,-0.17504699226529777,0.06349894372141812,-0.1767245541584174,0.07177368860189513,-0.0014345174795794967,0.16492795919359834,-0.09491991250133011,0.0024352747631909855,0.011936705865113416,-0.07378346312405958,-0.024680221654248602,0.006113388476451692,0.007178586550367622
APELA,,,,,,,,,,,,-0.03300165433968678,,,,,,,,,,,
CD24,-0.04854219015670438,-0.0888095212773904,-0.04177547086643822,-0.0220547907881475,0.1708820854791527,0.06304401905503394,0.017786821597644532,-0.08502505376746759,-0.038650447015343814,0.03696454377706965,-0.12122341663118354,0.1326964388992904,0.023374340990385593,-0.08986587080010087,0.00309269538709379,0.04291089046004871,-0.08529193446129234,-0.0943456485133112,-0.018171800248062107,-0.03627288091465931,-0.07606041638081465,0.0318492591697948,0.019108952722016345
HSP90AA1,-0.010471208352418094,-0.054034218829692206,-0.005601189338402876,0.1893801436754039,-0.16187934468810522,0.06673125013598455,0.019009134539274514,0.39919123590352146,0.02804366003958439,-0.025148863040290428,0.44508412595614194,-0.010648706458455523,0.4113921590415078,-0.026303589329439804,-0.062631755918995,-0.05631442871041348,0.11163114593284564,0.021767658135777974,-0.014896110153414658,0.16649213218741538,-0.11180571357846283,0.12301362532787642,0.12142234537564157
BMP4,0.11801181568808775,-0.03664219604293932,-0.0160712210680686,-0.005749356760245886,0.1670705277008504,-0.03577622449194489,0.03407383113858531,-0.05130278799650378,-0.029281771592125954,-0.04381138751442337,0.05074370310494804,0.030598584708741657,0.060642363254810046,0.07165922104199605,-0.043175576514379886,0.029576330765985873,0.00842035508791702,-0.029295448668750515,0.06263908348313686,,0.16875694970491226,0.028225012737479245,
SCGB3A1,,-0.03436537225480974,,0.0163526078156423,,-0.021953888385603675,0.036843455983519416,,,0.037419880786998004,-0.024635780787957893,0.007458331437844585,-0.024534742492239848,-0.03672819686929814,-0.0018359896594817007,,0.008076702903086245,0.03290859839071678,0.021356454985384913,,0.06680386113584309,0.04231344729501565,
IGFBP4,0.027731480211231112,0.03663872374763689,0.018079781350302974,0.022801560872862368,0.009842323446558013,-0.0401852218857672,0.06702178292248154,-0.26092933000138335,-0.04954219415143767,-0.029276098346380952,-0.17766316668850266,0.080518499043879,-0.06725302659474584,0.06996419906022262,0.10254008215105338,0.20084523714048577,0.10566572851289781,0.05643891664695904,0.08777505436322325,-0.03195861367763238,0.29104754385171416,-0.07423598478886702,0.03443490815531422
RSPO4,-0.02096247994719917,,0.002372903010793238,,0.023200309605271807,-0.02533835591489109,,,-0.02690780971061105,0.002596661343676559,,,-0.04670637719830962,,,,,,0.09015206521979982,,-0.01817401676031014,-0.03781848561351165,
LEFTY2,-0.035112289510983295,-0.05584457109874709,-0.015346887245378651,-0.08941042530560116,-0.009856734391188829,-0.002759388769485598,0.025875731358152885,-0.2345949431104804,-0.06040562501367848,-0.019865362726013417,-0.028570006590951703,-0.0018038746575104363,0.0871458631344163,-0.03174517383227138,0.007443032537241326,0.14634645348747022,0.0654937956303099,0.031146604155647923,-0.019523014407426115,-0.03869765394497465,0.11148495625187241,-0.010074949968728491,
PF4,,-0.010538672326893383,-0.013790708922051101,,0.03036039854959625,,,,,,,,,,,,,0.030847924453988776,,,0.047824460486160396,-0.07128450854605746,
ANGPTL2,0.07003547086303036,-0.016394873996508477,-0.0228961521460525,-0.11530989688049473,-0.08417376838087495,-0.0406887254817798,0.0666614039217509,-0.28111310525306804,-0.06513637020420106,0.03260315028192395,-0.22602233260302199,0.061946475185837076,-0.31034017263072244,0.07175263968361618,0.06466231555714935,0.10758591452450396,-0.0765622216827818,0.03815118660422891,0.03010328372695359,-0.1095728686731682,0.1628629340504507,-0.10820429080958661,0.10920032007864124
LRIG2,-0.04117874100176709,-0.07346650251477599,0.02097565539380564,-0.04650531036691973,-0.01179138450830965,0.01624864752978356,0.021333844466950008,-0.07064685860070269,-0.031002134534182466,-0.018930103084830414,0.06831185744418022,0.09077892599879235,-0.11123901404387918,0.042679501355710026,-0.06173419757731259,0.07581660653537102,0.01928784650176151,0.049706199814975434,0.01901233076716344,-0.04288599812270984,0.08754641158193995,-0.0052118415486779104,0.0024631918061128306
ICOSLG,-0.03850973228052676,0.04023051151201402,-0.02100760792617504,0.02580805539855925,0.08077294350701442,-0.035546408428909104,0.11958227437680767,-0.19742030734606106,-0.019226131892550128,-0.0006702380560047877,-0.11917657324413257,0.0451055034941995,0.02052272262126512,-0.05693179122299235,0.0007518452081519336,0.045564616704161544,-0.0027276587457211385,0.05457057358243662,0.02894926159960409,0.0025318463789165226,0.0844425990685147,0.0486350014361331,0.0206533122069095
WIF1,0.29513569378522103,0.015057798092546497,,-0.027798277230384322,,0.015090671590820906,-0.16226875762749055,0.14955378467870892,0.034593173172521585,0.022438714392182778,0.04803517798547756,,0.1125279896348734,,,,,,-0.026341845147339248,0.016986230668338178,,0.022053890671528475,0.16508160246973685
NPPC,-0.04278137394807982,0.03001341827278521,,0.06382476866031751,-0.014107726148110403,-0.0036858069009046883,-0.041221071354700226,0.0795818811018656,0.02170338877850658,-0.06718489448219146,0.12305630764415529,,-0.26862717216085236,-0.0262953889732383,-0.05903961542888847,-0.038728968035833825,0.0006486549463770658,-0.015797821031859463,0.006333840826059551,-0.06945705525676017,,0.10553107932842018,0.18969662601545464
LYZ,0.032187147559264113,0.00022071076136485063,-0.07851445962309198,-0.03098442322153962,0.016462622553229066,-0.040357842825867504,-0.03322810218230783,-0.2438292625809641,0.02431929710393817,-0.05701136715144772,-0.3015146140166635,0.052542628422358566,-0.05510320796389814,0.02994818156441716,0.05450947965264605,0.11314951150583542,-0.016373652494743287,0.061695689681740544,0.08555947514954339,-0.036771108295401575,0.0493297259679203,-0.10626493754807355,-0.05910424311555624
EREG,,,,0.03883938803577915,,-0.03565707879112837,,,,,-0.02616186435437219,-0.005792473642718298,,,,,0.07070529761448072,0.005218226739554371,-0.035294022173336166,,-0.04037360678286134,0.030308122903723315,
SPTAN1,0.10777264578102534,-0.0033938342468253085,-0.005902087927247574,-0.160870110665804,-0.34675519082550316,0.03235802792226777,-0.017983448377055074,0.22180927161147812,-0.053893229156339144,0.07148711619519085,0.35797397148648713,0.07798187817499722,0.15447221177522938,0.0769209046160778,0.033276810718821444,0.030273679746718886,-0.0467010075248951,-0.04461499745547961,-0.02205749014968755,0.05933853667317518,-0.05120958303853575,0.16030498962497688,0.20835059100689152
PTH2,,,,,,,,,,,,,,,,,,,0.02531032439159023,,,,
LIPC,0.07226143851237836,-0.028988474513184172,-0.02075575396624253,,-0.025647405877887334,-0.024531698980411534,-0.02141860448507845,-0.06995265334079968,-0.021509042176341336,,-0.047083425622845496,-0.0015629693942567297,-0.01520708534378685,-0.027883568301743766,-0.04256546823666413,0.08734645480742276,,,,,0.02405636994581044,0.039820690419207,
COL8A1,-0.07722462262352749,0.033387517564606665,-0.024282300849377603,0.09859483296688104,-0.033429867849934736,-0.04372168770143468,0.009815908408275991,-0.12244390702673304,0.01947537271715246,-0.05472552529985939,-0.24004482514931802,-0.15988399535399006,-0.17511478965651686,0.058022329993582915,-0.09851002771475337,0.15663877211825347,-0.03705974515289429,0.05652659648873819,0.06937283756515585,0.005037108473915092,-0.06231549675626304,-0.07995327209200179,
GSTM2,0.032512009919265415,0.04835700440848793,0.05810364263157906,-0.07684211876026148,-0.016528734139240688,-0.03451218239203123,-0.041605096642715625,-0.14123783915330707,0.05356442157140662,-0.031799109828106416,-0.025972080113122117,-0.00987017590791333,-0.11845010207467496,-0.054747584942779315,-0.05737096377227643,0.1333348384597545,-0.03935156522269702,0.08623031897490305,0.01583870618982663,0.05206564601166793,0.02245752976035036,-0.03084409268253309,
IL4,,,,,,,,,,,,,,,0.011681416228100323,,,,,,,,
SPX,0.10986759614248684,0.07511230371502739,-0.04311916013546666,,0.0478543340142643,0.02915419592606345,0.04124848725736573,0.03547576670021751,0.032205349109031174,-0.006674932387487049,0.11469587632790444,,0.21779291936416406,-0.03485958225841283,,-0.02015457585292664,-0.030757898397944537,-0.024559415840321112,0.02213002145546183,-0.11011024074596924,-0.03372752688930315,0.17941917619195882,-0.03239784667977919
MFGE8,-0.0033180228253938686,0.05233498386164643,0.03053576234027831,-0.02035384323049189,0.10272034014355011,0.017374098300273217,0.01723981306520476,-0.12943542371435182,-0.029579244042141628,-0.012564888588549662,0.04663805552982052,-0.0657270515955077,-0.025245573154863185,0.15475816876397924,-0.0015864600821501546,0.20602985181852737,0.0669139810949709,0.057698990626270374,0.04945104861268309,0.030740619293159445,0.24927748919215745,0.026550489903670878,0.11711033781232923
TGFA,-0.1333361708195563,0.004832916598832999,-0.0013482062296531507,0.06408890481783944,0.09492883009046839,-0.024598466634872442,-0.060692640103344346,-0.20986754491720094,0.04535414194149275,0.0607766113262399,-0.12651632984943773,0.017603393811662794,-0.054150140658270125,0.02953146635648507,-0.021505782345788017,-0.05097973772951408,0.04176565476174554,0.030492262122669832,0.020483828433076504,0.04114578391560724,0.030508827364879,-0.016309067901945272,-0.013164250744571272
