,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,-0.04111801998554448,-0.04582835856172349,0.03835955671182471,0.04382562680697657,0.02998864694789782,0.019806453361328146,0.014288532496285434,-0.028684806400729897,0.024481620410726244,0.03314268875898485,0.05633724302131014,0.020604988088627537,0.042853352045677744,0.006827964694281796,0.03356950718588426,0.00879259365712142,0.03693958359219943,-0.011537284686712841,0.020330557591483455,-0.020373529887013214
QDPR,0.006091400690575666,-0.042860980394941524,0.031870774027542875,-0.0013411748915128723,0.006213930277369613,-0.004634966820824831,0.0012857109151125374,-0.028912607800539374,0.029569798113170002,0.06976561709099843,-0.06549933820299625,0.06572687307463444,-0.05529483448530088,-0.08973047726349381,0.07323478803353316,-0.0012871927438252574,0.04860714125602202,-0.0781435475995474,0.06609695987411499,-0.036054299557743606
POMC,0.034473848735748776,-0.020234696405980187,,0.02042236393064049,0.009960773158624705,0.02183726762243706,0.044487556820527,-0.013546471484820171,-0.03548879292326226,-0.018454423296929423,-0.03112443256471368,0.0885617038956258,-0.00700890711115351,0.09605153180114553,0.0017613093103001033,0.047864625218794386,-0.04534509195473829,-0.027561960120614612,-0.00909745969520413,-0.028004837204071802
CCL18,-0.02816403558705216,-0.025485261420727833,,,,,,,,0.05137028226555638,,,-0.037581543764988984,-0.023484272070384987,-0.00645127065386998,0.011684127285712283,,0.0002575163010886141,,
CCL17,,,,-0.0060769093532459535,,,,-0.014560702164565857,-0.01633147105510727,,-0.01327090339831675,,,,-0.019242974261659402,0.08072059406020206,-0.025717154693856967,,-0.013091376297093294,
VEGFD,0.043325406253684,-0.02548526951349199,,-0.022668175687774565,-0.016595311730456405,,0.07909959393979095,0.02055651373809066,-0.011979331522350395,-0.02072382042169459,-0.01422283821613613,,-0.016800425131624053,,,0.020541601563519835,0.051444459065535054,,,
TNFSF13,,-0.019232002192382573,,0.02617172635617114,,-0.015911880743212956,,,,,,,,,-0.036924377269046973,-0.023234008316883242,-0.027578322586727183,0.061621485063512414,-0.02133130498333233,0.09287946387895793
WNT5A,0.02782402330924192,-0.05868703231333196,0.037641990054477735,-0.04755733421672789,0.07966429046584926,-0.04136763789670329,-0.017217239338116364,-0.007426513416400007,0.06268384166449693,-0.011883409812719813,0.018967764441543,-0.07561611853598439,-0.08228965835818336,0.12343576375569727,0.08775640315137455,0.045819285821036275,-0.029826349966415228,-0.00451358712331548,-0.03604128810488326,0.07251384127727684
CXCL8,0.03972630414724513,0.03135713972928592,0.008181303135710303,0.08242611006489221,-0.024029400903102013,-0.022633618326071518,-0.06848978891922475,-0.01428369651695845,-0.011155674392264033,0.0021915118296815706,0.03294411421719884,,-0.013522264924638367,-0.024235078599551166,0.005887462943177078,0.09168337601527973,-0.03651275372114931,-0.027788607031432586,0.06283172497443706,0.09161526998739757
GRN,-0.021089049169567196,0.03888206937396446,0.007660572463576939,-0.03928183915484435,0.03296925307928421,0.003968267134347691,-0.009078799333565077,0.05019457365658067,0.001619988124242009,-0.023360492945509643,0.02715517886634249,0.0676119143210932,0.004781123896219162,0.012357037722588489,-0.020007831760949397,-0.003891825756156143,0.05032002042325647,-0.00556178524137635,-0.04180803189273332,-0.06038234877739443
MIA,0.04299939358402182,-0.043663400916866955,-0.036838740810653144,0.050372542517642616,0.026063382352110972,-0.028771749168344143,-0.01464883809553566,-0.028619252712093854,-0.013623966782945664,-0.014804700162643783,-0.019478828734973728,0.11481430739770472,-0.05916402476922605,0.025558593521604,0.04580987889548162,0.018032779062415016,-0.04475483584482134,-0.012488234615097737,0.09543058867823187,0.036169467051830044
COL4A4,-0.03194443633387267,-0.030607591904508496,-0.04386879403788847,-0.01918679809692423,0.022482005076656694,-0.015139451533658843,0.01714950231754392,0.020245909220764132,0.06723282018585722,,-0.01889518651990862,,,-0.006519901799076518,0.012570548147555382,0.015705557478999307,-0.0396151979590208,0.0370394203489477,-0.03844525673689444,-0.03167997240595678
TAC1,-0.011372123416587207,-0.020989105254374887,-0.02193238106094563,-0.08057587460727592,0.017970971451281067,-0.013938793399409176,0.03287781387613503,0.01747487951864782,-0.004961833347064253,,-0.01356756783986158,,,,,,,-0.02906849127669208,0.07776050710084874,-0.06078247682620771
RARRES2,0.00966026524523124,0.011818305700899145,0.07725921836784987,0.01874583535072381,-0.01912413754939895,0.008561051475991425,0.008981651142091719,-0.008230438252712783,0.0045690314767460735,-0.009812712998051223,-0.07557980094761282,0.019913236972999133,0.05918877041695748,0.03376138580897217,0.03702735403138258,0.06299517395030735,0.045102193387514124,0.0308560512894508,0.0008835048217808057,0.05914014844852888
FGF7,-0.023777410390600804,,0.029975141358121158,0.13633524851386059,0.026364099887541133,0.002434552998976098,-0.0013429679778164966,0.03494287538043773,-0.025741868319556018,-0.028632378828886623,0.011890585600873206,-0.029531238931185932,0.0038726023653539556,0.02929485304157969,-0.03191894553282672,0.06143680250205114,-0.019783243322876554,-0.018912716991042227,-0.041092165212429976,-0.03076606300679975
EFNA2,,,,,,,,,,,,,,,,0.02925881692116196,,,,
HBEGF,0.027655667293341048,-0.051660504675568514,0.00246313085733642,0.07033216246616886,-0.01109014909529976,-0.003726983231575081,-9.383722643931995e-05,-0.04297554179456425,-0.011851844307262539,0.06818717877383088,-0.03142082110590681,0.10818350098792409,-0.15873304824976975,-0.0016268282956128871,0.0028986466744446303,0.07081291992827783,-0.020248657442636063,-0.0349661930633151,0.04472697598194798,0.07632210702601942
CSF3,-0.03194441104336701,,0.05516541526254006,0.022592544484403433,0.0056440116149748506,,0.013550440002319721,,,-0.03113393919694169,,,,,0.0163055032081649,0.10093491753229913,,0.10069138614287457,0.10575816235340807,0.1026833939387714
PI3,-0.037842918462854605,0.05066966514499229,0.04703168273323142,0.1475884104717608,0.0012635895835589736,,-0.024137154992790316,,,,,,0.012586330429747232,,-0.011134057997483486,0.028052594872336814,0.07408410072380854,0.03378098765643546,-0.029946313836944967,0.025006189730450466
PCSK1N,-0.017172400147861203,0.03679487927941428,-0.019094299925705868,-0.06627623135227298,-0.002370027205420159,-0.005070156383507499,0.045591751902827216,0.0024388505919025073,-0.028997804442358544,0.035833068896491085,-0.00496024854860134,-0.020868846802634563,-0.00837972064459156,-0.029748678948113186,0.023586684470671353,-0.123996238412742,-0.0016825474825870681,0.04888618661599479,0.023788678498626634,-0.11457750514053805
NTS,,,,,-0.04737943880610315,-0.018481830515402215,0.003290831965424996,-0.01736631630548096,0.05155803273014137,,,,,,-0.02369263880978254,-0.025533716551806345,,-0.026332732191161445,-0.02041103919913265,
SFRP1,-0.0036363132691268514,-0.004571406789350157,,-0.017753051193431478,-0.018932376761006852,0.031820514875597554,-0.033431753826521415,-0.0037388530636810993,0.12771021675623825,0.0005850664606331214,0.0029264082040228448,0.04686911164928025,-0.0013668890109919925,0.00923770974858401,0.028449810980354602,0.004066416597274406,0.05942044135295954,-0.020748733760402437,-0.019936738358326284,0.044594718094253194
CXCL13,,,-0.022296543754935092,,0.021137716646525445,,,,,0.09094079866778676,,,,,0.03145359932850732,0.03489094422790801,,-0.039401261082341744,,-0.023871290915840233
MICA,0.006223431723091383,0.02169607908624425,-0.05575483106313908,0.023826396669098228,-0.055195474294721665,0.07822815717100377,0.020484085214804056,-0.0018902873384819656,0.02760229325555571,-0.020424441220438943,-0.05313154730559586,0.09287911615965383,-0.09247686820438532,0.03430117039221763,-0.014583956636267034,0.01429805487838353,-0.04492762793692769,-0.02536732366252676,-0.0027558827715640838,0.03757527907362517
TG,-0.02546479430592999,-0.03161536402643898,,-0.0035037458335305696,-0.00027036367008566407,-0.02133290447064201,-0.010415465088873406,-0.014669356402964726,-0.011819014681189864,0.011581361612062507,0.015369120744773044,-0.015206300765065085,0.17398812259996785,-0.038237885503052224,0.04410386178803612,0.06106244161229381,,-0.019879648351148548,-0.02687986837276886,0.07601039687074224
ADA,0.026035347640460463,0.0004994156294946092,0.0596222541933838,0.06331529612544301,-0.01059713703922382,0.03280289700207136,0.03135195888902457,0.01727333386560135,0.03959425276608896,0.03414679882480166,-0.029024828016979837,0.05810081881312921,0.09858507786647538,0.08625613969582105,0.0361242763307098,-0.008504835530169718,-0.08224419865767839,0.012903109184196224,0.033512926811192285,0.03498131511664603
LAMC3,-0.0033607961934157553,0.081224964996951,0.04236955393896209,-0.017883050045046332,0.04604115168536345,0.01263705426083355,0.010110541928913301,-0.01806925687852544,0.016284359605133438,0.0008126401152679674,-0.03436591841890008,0.04666048246464182,0.007039273003189274,0.07536691760230405,0.0034224931856853304,0.009506102180599286,-0.06251965248165359,0.02188082570617024,-0.0451934324301214,0.022217331037557592
CCL7,,0.026314066821742164,,0.17130865645866672,-0.024875249182067002,,,,,,,,,,-0.028840782900693668,,,,-0.01444345717105517,0.14192213232216905
NGF,-0.018404083269835423,0.04900309628043101,,-0.012787659542778504,0.029817436197842787,-0.02035731271313757,,,,0.01399931163861968,,,,0.006124368304362965,-0.033308795371057014,-0.029603569239690992,,-0.023625058253724,0.022290969403079997,-0.013660138200275555
TNFSF15,-0.022768147897068658,,,-0.01542427818042303,-0.01841755008216992,0.038117178176564695,,,,-0.019826704438282966,,-0.010907413424521437,,-0.03524515142253607,0.004860525182046824,,,-0.01499962313692624,-0.03816211448722916,0.13456087277761922
HMGB1,0.02375234472350459,0.005239521690341438,-0.008452720627806507,-0.0499344906076231,0.01098450997512605,0.1019341534465575,0.0004149480172278173,0.06437811053247718,0.05385744679904571,0.031104197846922522,0.09058792435160397,-0.013750333312121088,0.03902407062474847,-0.05743359972883756,-0.00657856386126932,0.013869596989232659,0.013040622729593677,0.027325379987994912,0.04667125510924616,-0.019838490437705834
ITGB3BP,0.04222714491093358,0.006421482646419453,0.07058095169228168,0.021456211626518246,0.03644603029358998,0.01536507475776893,-0.033274219160697754,-0.006325781523031915,0.012178708576122695,0.017685252195850827,-0.02325222556405611,0.01885347863955802,-0.011394618797992567,0.005894864068092629,0.05034258240602626,0.048909817256101856,0.03520023691646418,0.018375511854991432,-0.01735902428413555,-0.03416844623248561
AANAT,0.03619085348563272,-0.023519374323532675,,0.06812916017388826,-0.016595314099530675,,0.0011967623707795604,-0.013192237941171834,-0.013623967540745484,,0.021094035127051252,,-0.008480830555196517,-0.024459853778318188,-0.02530150446131688,-0.010343510990752699,-0.03181129529653735,,-0.01528178001060109,-0.02825547233951244
RELN,-0.0317326197178464,0.02443769156887331,0.0755356689318125,0.07052014978912172,-0.04995970722645287,0.014524025627010526,0.03062235250421045,0.0455120108531058,0.06929737548556654,,0.04986838648196855,,,,,,-0.039781986274752344,0.06297918562071235,,0.026607576810247762
IL15,0.040451617080626154,-0.025120382971540352,,0.013153588648735727,-0.05700426025896371,-0.017588497690428116,-0.000573693483062096,-0.003141606578769002,-0.029282371086180002,-0.04662021407117612,-0.01651020530829776,0.06446299200195454,0.1757043919663526,-0.008083292302126534,-0.009171825771726344,0.014960649675315334,-0.012248495825068295,-0.02540500863433021,-0.029767473681458073,0.06060569186033203
UTS2,,,,,,,-0.024051858255797632,,,,,-0.03664250684120984,-0.030651931283848532,,0.01893823308467664,,,,,
BSG,-0.044124597881314696,-0.04927420185599708,-0.07094615266956844,-0.02036917812625431,0.04394554345249019,-0.02258516634959457,0.08530043012018693,-0.05515734602452808,-0.02504324990356421,-0.025702737343427626,-0.05270674169220257,0.07611899746965893,-0.014466037264782221,0.048997859913663504,0.04903696398713754,0.07884481614200732,-0.01594987828245879,-0.02090425504498626,0.07600043344016824,0.035148013973871385
ADAMTS3,0.05834801900295371,-0.006993330097373716,,-0.029173062198473144,-0.00573152112375396,1.1866900539345723e-05,0.006531484703767514,-0.01218524444848733,0.008239952126333877,-0.02843306058691453,-0.027434632680052,0.06250220363218917,-0.02710514149371488,-0.029288184783201426,0.025264806451657615,-0.018909313921610903,-0.03844896718516015,0.033806551062994634,0.03056869643508673,0.0029811648422954627
CD34,0.036468732741036396,0.028791385696617836,-0.017533231916944763,0.027462707598292252,0.005993167252345941,-0.002638482364523817,-0.009331696213328503,-0.0312562592060885,-0.025490073349507897,0.0018411833474496846,-0.0032244505286844038,-0.0007238256408077724,0.100304353466901,0.1024030960907265,0.03590974634852099,-0.027546327628883524,-0.03470631967874132,-0.008095438690899116,-0.04616039773433253,0.10716862193966804
CCL23,,,,,,,-0.02200107205056972,,,,,0.08700462920081901,,,,,,,,
PLAT,-0.05921103518825076,0.05165964964351181,0.06905113613663996,-0.09667956455334312,0.001721651253794481,0.037009794078733796,0.020380823087717142,-0.05769479849527172,-0.017696286304299327,-0.01947202595745309,-0.008984404169742742,0.007847983300936614,-0.028821620768194955,0.0656360992757186,0.003122661841106219,-0.024447019133179468,-0.002842060437548613,0.0680462534949096,0.027740716702397077,-0.005552228837254358
NTF3,,,,,,,,,0.0034363813765821293,-0.032968940941941256,,,,,0.032183909040952974,-0.03281489992559778,,0.04258876817189623,,
LTA,,,,0.048005669165957505,,,,-0.012705499983556962,,,-0.016510207346325207,,,,,,,,-0.020566972874748807,
CKLF,0.02795586554108729,-0.016060259940665234,0.0027563468933497403,-0.03860402353877176,-0.017425509398570765,0.01310039189164585,0.0020491591837628726,0.00820008854707821,-0.04788535037461759,0.01814534398643655,-0.005876821213371217,0.06143648001025488,0.08405475286938438,0.09960116558502127,0.015588526968414493,0.0048070975826426795,0.04175427989052879,0.07198931057028721,-0.0035586666561349257,-0.008701595197794933
APELA,,,,,,,,,,0.1264172141260384,,,,,,,,,,
CD24,-0.0010617717505638604,-0.007259705863963852,0.011690418611542165,0.0251170731047196,-0.004239465816416735,-0.02397010776395568,0.026092532442108247,-0.007036413744383998,-0.005557385273300436,0.0017610769532045826,0.002569434444250496,0.05047516761542678,0.10459933636804318,0.04366694380610979,-0.023498679405989834,-0.02320393950032544,0.030669812859762013,0.007157914963412958,0.02014526650722163,0.04526179088235694
HSP90AA1,-0.02983703440800832,0.041019249892074665,0.006349621293510638,0.017102208445633198,-0.06313278801153885,-0.011012143915704084,0.005584438735449129,-0.08170186381777891,-0.02990140769530625,0.001438052403298308,0.04623220720531452,-0.04778612968362371,-0.15223202484166998,-0.06311981218011199,-0.06147639953436508,0.025576416950583273,0.012086684415834438,0.04597589090241463,-0.039202389099988987,-0.025168180341090387
BMP4,-0.039830938072069964,0.004078911223490938,-0.035771251456478116,0.03783200873552682,-0.032205887791345575,-0.0529957929724942,-0.011551809253938703,-0.0194942482565929,0.05349476266766007,0.06054676276796515,-0.014068401906349238,-0.04413912813098194,0.2190106472678755,0.03043323915523779,-0.010120492410849148,0.010187216404350535,0.0026192170913144613,-0.02101120894960232,0.012230938767039809,-0.0632657936336531
SCGB3A1,,0.005143291670841915,-0.0007927913574952691,,0.09306883605019614,-0.02245202837751743,,,-0.011491949872414628,-0.01347157157891621,-0.011520604347905073,0.07878480634674463,0.06182458516443132,,-0.0002627364236427007,-0.020995002560622048,,0.0039010734280839755,-0.03028406812035914,0.03722805869406587
IGFBP4,-0.05971977631781953,0.0032572744169410885,-0.002237395100460763,0.004765170171483821,-0.016983207143660146,-0.0014407541781996278,-0.004655157244033121,-0.04222031036005839,-0.016893882526291273,0.022897094592565927,-0.062030751323253405,0.0039556270432830574,-0.007710455879340071,0.02963255440431398,-0.037491703314662894,-0.03619815154062433,-0.057139864475742555,-0.03416420439891828,-0.04997567659378694,-0.006035282986896366
RSPO4,-0.022482474570196042,,,-0.004610823496912832,-0.022809680423262504,,,-0.014777269972027695,0.06230252031861431,,-0.022902256821492956,,,,,,,0.01427112414478568,-0.027125684334013394,0.021668383351399357
LEFTY2,-0.037658290336850996,0.05898923067167236,0.006305713782133969,0.0006184922762692345,-0.03540414994208297,-0.02558476983645711,0.02374086151914412,-0.020668008732841345,-0.012601061741547083,0.0128214671789903,-0.02038166658908,0.026482237093573856,-0.013461265433944646,0.07879380608138412,-0.02448255872193778,-0.022155116681619885,-0.05559845864004673,-0.02852849275810743,-0.0019521012112534886,-0.019750273111453342
PF4,,0.12924361902834133,,-0.012085125963251191,,,,,,,,,,,,-0.02750341289946595,,,-0.02056696811539873,-0.027910236349641005
ANGPTL2,-0.011843903614158543,0.05496099887764581,-0.025497509403054685,0.004396712841697483,-0.041103928060600155,0.001744261108656169,0.01403910068947197,0.008079151447646836,0.05793803539229844,-0.007407262195478492,0.010736893157897307,0.08302221718129119,0.096126571848481,0.06576334938619664,-0.024664341914092055,-0.05264286392643779,-0.041620727699305304,0.081278494769681,0.00885880367547039,-0.03702933014800192
LRIG2,0.002701517119451238,-0.052180353784570525,0.0037706682259819623,0.02933493775508888,0.011276706303471731,0.05003655630011375,0.028152988379583067,0.0031951537793427475,-0.023980064358186386,0.038690335950779954,-0.02372023371555637,-0.053385609111368575,0.025887147124260265,0.14391287185314008,-0.010662109149459476,0.06327175236171179,0.022863094034421206,0.003928845752062058,0.016322214302093317,0.07397075763057617
ICOSLG,0.07818835434425528,-0.07040177003200984,-0.02260064147771551,0.0349289072242959,-0.01784669146054497,-0.013400587585220785,0.04887957195457642,0.05184463173984998,0.10864047022856653,0.05965308149721438,0.039800365591722654,0.06030607942685628,-0.010504110863914569,0.015485737374367996,0.05435877628311997,0.018208767887099273,0.02786158178280601,-0.032403169720625485,-0.036763470594731215,0.01969613447556947
WIF1,-0.005482304672293953,-0.018258705866864785,0.021185735606641228,,-0.010080447661944766,0.0137984859443264,0.019111028932323054,-0.01140326922768792,-0.021625467142890306,,-0.0016767861357940993,,,,,,,-0.019500945359817192,,0.03956450753070902
NPPC,0.07756396182162263,-0.050290174137877286,0.022303835265827212,-0.018747010638717986,-0.00922252749486786,0.020364093244673327,0.09184319424930447,0.0035924717415430256,-0.015970995662331372,,0.001773999394266166,0.13570848709314057,-0.05289427475817332,-0.00555329042580703,0.043157689546859467,0.051459596847744,-0.030179641835363175,-0.026736616760212623,,-0.02110293086067107
LYZ,0.011229954859160637,0.01574169421145342,-0.016528802813813935,0.00629993124165654,-0.01791250166786698,0.05653561932568765,0.014856456854566042,-0.004640505001877502,0.02091159385402461,0.043100735743456575,0.08700001350946741,0.07582196665738557,0.07705758335151112,-0.01884365351628446,0.046399081012926224,-0.01456666048024628,0.020425327671691966,-0.062233420550945086,-0.05790508214421958,-0.03744133482182334
EREG,,,0.0855962566247874,,-0.03209863239685357,,,,,-0.026214180901401294,,,,,-0.019185765535447142,0.14909957326221535,,0.09033135022354195,0.02158396417932783,-0.03213294996562026
SPTAN1,-0.0055909146895419155,0.05141029465205724,-0.011066422678369306,-0.09313367976434013,-0.027200459853550647,0.004577733377438401,0.05616462147932016,0.04215159905160767,0.002550295486990516,0.06448412887160657,-0.023347378422150348,0.003162739557662151,0.00023280719457257647,-0.0019103468442588595,0.054333173226179254,-0.013713991156061985,-0.01548366199662965,0.020201331875221218,-0.07104696774078677,-0.07577477212026834
PTH2,,,,,,,,,,,,,,,,,,0.0009762588147229081,,
LIPC,0.002721163601021332,-0.004431579770585242,,0.08458006565959549,-0.02208352490833922,0.029510425794194536,-0.050572516361811204,0.0453534615618009,,0.03863842668135147,0.02767039279780457,-0.029320864067923537,-0.038134895624993406,-0.06017757224786698,,,-0.0234508987242329,,0.08269572566302172,0.04245491142610314
COL8A1,-0.021260883721851354,-0.006407694663105363,-0.010209580246499367,0.044197388174550684,0.009418607790944536,-0.04868670759241925,0.015882959144105712,-0.038436676930695746,0.03761227122217214,-0.012005097132200429,0.04244522218590147,0.1033822751067667,0.033527236752678984,0.020834426717418673,0.02521221754201055,0.020451107017917004,-0.05795338769062378,-0.031162553175103323,0.0031267893569279733,0.14107352598212913
GSTM2,0.022284531097273373,0.0029589299740007177,0.07872723993800766,-0.04225530908713457,-0.03607779425734671,-0.014873443134400042,-0.020848270113826062,-0.019302685557385263,-0.0174289407538797,0.07391249846264346,-0.04587958562225726,0.13299297469576665,0.06861565019724303,0.14419865532101342,0.04979443358268953,-0.018840068558490266,-0.020932597178519474,-0.01757847674355234,0.018250511011171967,0.012444302939740293
IL4,,,,,,,,,,,,,-0.03645332069537676,,,,,,,
SPX,-0.006655743292303059,-0.033296707391394634,,0.09359030819217298,-0.035191985305010366,-0.005972720168598514,0.018111743809610573,0.020241627541124067,-0.06228657016615689,,-0.003321231301789547,0.004704641725751686,,0.01949283936792904,0.000925390070550149,0.06246265852048193,0.026839901927563563,-0.04398320621447784,-0.02097329001240435,-0.0389970814342944
MFGE8,0.024496194981991553,0.006839676388772214,0.012806779923886147,-0.06015723859132614,-0.04214300759462626,0.012022987474448047,-0.04002089445272591,-0.020595651474713414,0.020831651776263022,0.01538211629750397,0.031832218443912076,0.017116053455354264,0.0076838830134385375,0.005139786633626283,0.01154439346503889,0.013805388705762261,-0.03727674037974563,0.024112841015123856,-0.026367282257219096,0.0834668049619502
TGFA,-0.024053615459054104,-0.05370687460710062,-0.011759849227722005,0.05512001227541018,0.035433614874013884,0.042082796612384336,-0.030496606293482744,-0.04423506222893138,0.01643240629255003,-0.0013593193177350294,-0.03899375174135897,0.07496809496862658,-0.021032193179046317,-0.002618205358039824,0.0843795104221232,0.039499201425044435,0.013656397340270434,-0.02364671653567566,0.09081925419946439,-0.013177316635668996
SLIT2,0.003999964863753518,-0.06235261409387025,-0.02439576216599965,0.020162900520132806,0.06629381106230545,-0.001919000146491415,-0.05818791830431097,0.05056996448130175,-0.005409411446186265,0.07950718215839239,-0.007745307563763009,-0.0005439283198217453,-0.027332528353873935,0.0735293083752745,0.005903707403943622,0.06025611733912212,0.0033864166578122866,0.02234690613268868,0.025541271116157144,0.04826664516711916
PLTP,-0.010280337667503945,0.028535867316568236,-0.02503531094489055,-0.03494481950269262,-0.0001314961081172374,0.0002832358302465159,0.023523588377238072,0.017531001734456108,0.025753022475394207,0.044042121027011875,-0.004500940449372119,0.03638797447681209,-0.023556462766265013,0.08667704824648156,-0.018966999009328113,-0.05319084922257353,-0.07312225334488812,0.021602898241216667,-0.03353428574056579,0.04814337765644641
APOD,-0.06937718822970215,-0.043233415376741524,0.01239034850589716,-0.08259942664867231,0.0824259449924414,-0.024143908777687954,-0.04878350302216612,-0.01352931115052977,-0.0016678154364697054,0.01708022223435858,-0.03890772012686812,-0.03379247988080765,-0.02829128568680838,-0.0939415545409801,0.047085232554479425,0.0008238025489668133,0.1350632607531266,0.04993016393995248,-0.0473720933454344,-0.037569957317798656
B2M,0.005926769663450868,0.0022500129687193123,0.03567479041530217,0.0698754496124947,-0.031285573327306186,-0.007131148559183621,-0.0001160093224415887,-0.02442889746443416,0.028122873255636466,0.023671336885012134,0.04152620248720114,0.030019165497262388,0.10055912386121901,-0.006457048253624753,0.042100897496638465,-0.0004456456501909864,-0.0943511406656231,-0.023678352848976455,-0.019839147202937113,-0.11136762955811673
OMG,-0.028841578057112138,-0.019681024727052968,-0.01645345075336841,-0.04744027791155398,0.04193439617732746,-0.008525032856621078,-0.04013251785407466,0.014575448692948951,0.01876590848357151,-0.01660158479580742,-0.026944778320453503,0.013297021647379323,0.008863549912416953,-0.018697376410236114,0.061835492633966975,-0.0069456340895310935,0.03921134808480572,-0.01447767797522294,0.006982875696923699,-0.04684365610851195
CXCL3,0.05401136597937453,0.023084645003140728,-0.018419898010409327,0.0934464343600609,-0.053628832497373845,,-0.02538698226056654,-0.02893042412576304,0.079144787192205,0.057023775573852124,-0.011890339063188251,0.02467210398356043,-0.0388162189534678,,0.038081891349395436,0.10859091286485192,0.022602833813928715,-0.0169633685338077,0.0561680373683077,0.06912994995603294
CXCL10,0.1639673785925846,0.03301514017526117,,0.0026104801424234316,-0.027423868976421125,-0.024041483777411835,0.03717078099303224,-0.05158470303954145,-0.003449766000274346,0.062495109519982266,0.16179292184766128,0.023884954916737252,0.08972210192350356,0.030043697490279075,-0.01505973760397932,0.007885187655211477,0.04102749696218256,-0.015833131888837164,-0.06337539745066696,-0.041611862280641475
RSPO3,,0.042331814092841404,0.02384637621102572,-0.014034516109928587,-0.02208351129276281,-0.02266292646260905,0.018437821063141315,0.027730396314449884,-0.019083829265625896,,-0.01242517515719443,,,,-0.01433752313200819,0.03295145304076895,,-0.03138623286502192,-0.01465728474838119,-0.02750398634473247
CORT,-0.02520681514532164,-0.010708724096082126,-0.04075169469974772,-0.0219368928501856,-0.02680167523719277,-0.0018827541597758672,-0.03215728910776532,-0.0121371603440725,0.01691683182691887,,-0.03296360384024231,,,,0.021946317058341665,-0.028780923707968174,,0.009753223120919282,,
