,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.03536346593056546,,,,,,,,,,,,-0.040549666182347316,,-0.01959985983296592,
BMP1,0.03629228141795847,0.032624072749551015,-0.0002727424650804052,-0.017267212032132447,0.06564695466540878,-0.03028068650288828,0.13887442303163214,-0.05483710216232502,0.05872044416315956,-0.0007813099616568667,0.08864329359664624,-0.05281370434389002,0.08203867839546444,0.057073191857252493,-0.1069229385162937,0.07356583593143415,0.02816102462092157,-0.04496956483443934,0.05726030105206539,-0.030541762795645713,0.0791802925576983,0.056617420744069655
NDP,0.008783090997880657,-0.03999863359364883,-0.047350391471260786,-0.008555744613362006,-0.009526099272065588,0.06975080807161453,-0.027709179756913616,0.07474820806367442,0.05220349247675901,0.019013868340794108,0.06425579952459738,0.08280507252094761,0.08511186895795426,-0.002553612882311324,0.1466286837919179,0.02810362934466553,0.13467463011566821,0.07173512260463684,0.08699013037828167,-0.007143407437563969,0.10693169359748876,0.0791137428058961
TNFSF18,-0.021544826325419795,-0.010770902591751584,-0.005010657267193829,,,-0.01538394262575831,0.15511910731113226,-0.016805534072868562,,,,,0.10156461250387736,,-0.025540831053165104,,,,0.06739634357883967,,-0.022853904007579272,0.09690936283295248
IL36G,,,,,,,,,,,,-0.019274152492676375,,,,,,,,,,
RTN4,0.05183414391920635,-0.018624439899433905,0.03650189806582606,0.010965470388307691,-0.03191201664405798,0.017090055463536886,-0.1162007388908367,0.012556886500415023,-0.03278052510355824,0.012425780000208619,-0.06957813951215688,0.0059268517195423115,-0.002289436007462336,0.015515100009968228,0.011373380737641514,-0.01112967276433123,-0.06511782251826037,-0.05878746009382629,-0.006238118979454159,0.05349269936336129,-0.032223191895792015,-0.13726626986011548
HEBP1,0.057973415825777974,-0.004103098001718134,-0.03666563222408682,0.04637500564021547,0.01349677620831205,-0.011139200451325323,0.04761630751724712,-0.002762839378837539,0.010016224217547526,0.01262083560795686,-0.020120188226974742,0.020488949268148683,-0.0346140831239063,0.11642617735705556,-0.014603010179147412,0.10676586779335277,-0.01024003220458227,0.028240256316281853,0.0024000999905762744,-0.010331464149922085,0.09521444756227775,0.0908383830929158
WNT7B,0.03639976547270737,-0.019914639060860953,-0.025411050917221373,-0.028204527557022668,0.01888043786040949,-0.023668340592386716,-0.07442260336396665,-0.017263460048271485,-0.0257996359327331,,0.038342256444919245,0.04263840204812611,-0.02407226581919189,0.023858552719349713,,-0.028153713138115773,-0.011865280881140847,-0.02667449409020069,0.029389902731495703,0.04633338822068559,-0.07738414696348091,-0.0007604306121993801
PTMA,-0.10122917877816734,-0.023538299504418967,0.003924958827018687,0.0020892327312331746,0.04386113964641354,-0.013045235715118024,-0.18683039910101087,0.003217724599933763,0.04098026771881278,0.03564813959529008,0.12750118410563357,-0.04107835606921113,-0.03906511660939488,-0.20292423275623858,-0.049667263648017615,-0.03826103720782599,-0.14816265368844556,-0.0718536727760814,-0.04264905890826237,-0.015595642792499509,-0.06796786499620248,0.0017921007012776848
FASLG,,,,,,,,,,,,,,,,,,,,,0.05030926849014278,
