,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.06673380963419764,,,,,,,,,0.011939250467904831,,,-0.01840259898276378,,
BMP1,-0.023804682124669345,-0.034123058771355866,0.07110513073405653,0.08423267715593306,0.028096359506433587,0.0273418778116916,-0.09979319507618847,-0.15187440081949236,-0.373188625905868,-0.12426449809702049,-0.0347102430473862,-0.17375265972711582,-0.33989587904279134,0.0677767841794269,0.010310784339618805,-0.19713639764692972,-0.17151220936538095,0.04825643318410714,-0.19194381421730505,-0.06386621361705475,-0.008943014709693707,-0.0920111895721674,-0.07795152220853986
NDP,-0.006097142864120606,-0.052879572859677815,0.06437516121724324,-0.00126081492350812,0.03331627392904645,0.05814951443009596,0.18232313529587948,0.059795623488075836,-0.10223499769705893,0.017482762611879823,0.029486952517082603,-0.03901316187079481,-0.017669923187809244,-0.05008053293260313,-0.017499270552373325,-0.06558894968861555,0.03746114639197793,0.01831393127313363,-0.0931547614352779,-0.01152953314510512,0.0988484445995501,0.057950050017094815,-0.11699449749686142
TNFSF18,0.05821646194947362,0.005915930891717686,0.001262404438430163,-0.004553765103756108,,,,-0.028381353762698826,-0.04229384694842309,-0.05566041688890657,,,,-0.024885265839114216,,,,-0.026960004964221546,,0.03671406004257713,0.00589152576367693,-0.07191126642214707,
IL36G,,,,,,,,,,,,,-0.052266450458516654,,,,,,,,,,
RTN4,0.02218545182485206,0.328557934482518,0.03889294599483465,-0.009358581643403347,0.08865100009251038,0.05821214229890734,0.24289293967950637,0.4787101937551847,0.4876653197860101,0.18365545736470465,0.14145588273951684,0.40566959793284624,0.527215967597954,0.08449415424272395,-0.02725618326965702,0.21248931502553528,0.23377158649162438,0.03960198769997707,0.23347606897267967,0.2067898605176392,0.012845237914720632,0.46720242513881144,-0.014437223706094638
HEBP1,-0.04202491881148021,-0.07787743507016076,0.04975108147471155,-0.014612514152831695,0.0024829480147406935,0.016048310030883382,-0.028494307204714506,-0.09655360724456713,-0.15077444412686444,-0.03517666175922533,-0.01128180611882091,-0.24067571682304667,-0.02029400593052989,-0.025479231192613038,-0.03088159645218103,-0.005855402027797438,-0.01115977203061946,-0.0017984517189464592,0.0513965339077173,-0.06905423394356613,0.038475963239973446,-0.06395942828337904,-0.1691820955340952
WNT7B,-0.013872378828548792,0.4530512059889312,-0.03066432023347374,-0.013188558475641357,0.05013061848240419,0.022565135175481518,0.0761681282089407,0.13134083802580643,0.3716642397116886,0.04553115389243942,0.007959433735987828,,0.17883985999507943,-0.027396248752292966,0.004526329656643654,-0.05001499144934924,-0.03920230440164324,-0.03777557079722923,0.011507639969094813,0.0912901894306421,-0.003688585509022381,0.04184340988846412,0.00933988111117705
PTMA,-0.002373891499518307,-0.009167307471226955,0.11725236902585703,0.028574900772763315,0.09765880970683294,-0.0819488793846537,-0.2091575566981995,-0.43969011693056237,0.08724931532930946,0.13549684137538529,-0.1891079287074481,-0.4892954121701761,-0.531225170359681,0.09491310954173224,-0.1140530755579031,0.13105713651784612,0.05559624606896411,0.07234890334298237,0.024341998582472782,-0.09242738359114341,-0.05893991403753993,-0.18697047357856034,-0.29085019009518776
FASLG,0.07035023350194516,,,,,,,,,,,,,,,,,,,,0.003927383202638293,,
CEACAM1,0.05007077785755178,,0.03733487595904685,-0.004862567764167096,,0.019820342876952248,-0.004833814524675365,,-0.04605214563333459,-0.006404688074955542,,,,,0.12162211213148583,0.08137499598347263,0.03567887705156678,0.06316337443852783,0.03117148458402007,,0.020098121624950838,,
PDAP1,0.03388028813240005,-0.0663990181603306,0.08528239274027319,0.09851367817204217,0.033796574828989484,-0.014191484319351974,-0.14394357757385368,-0.1680597606964166,-0.2902957216832585,0.01658577213818683,-0.0031528401561771342,0.005313327766704452,-0.26138123831769455,-0.023191204177062004,-0.002237110399690638,0.060844914734375595,-0.03425934723677712,-0.037344148144107095,0.025284587183964008,-0.13713446357313,-0.018141993120532676,-0.08662025666420059,-0.02612268406149343
QDPR,0.019602813548331807,0.18390529438641895,0.08882121243785067,-0.06176660218814865,0.06452996111209885,-0.03461941244245658,0.26734020584655854,0.18886698777661198,0.06226600469627707,0.16246601568215074,0.05275911559743844,-0.29029519621857347,0.13107820535560322,0.05061292325394152,-0.054851587408345795,0.051027286439587226,0.10234850070036217,0.02094715459937914,0.055949476932695766,-0.044855138437069945,0.03139417083685442,0.3287032383403423,-0.12131150451666105
POMC,0.12394564507098627,0.2673020761743421,0.02502638579754008,0.015415568658962837,,-0.00752183794721241,0.15852045502130782,0.0226280051478738,0.05106796100743116,-0.018388465974185385,0.04799403385153485,-0.05058688992755531,0.139032154823478,0.08073372414548077,0.017430965155029364,0.005362167091114305,0.00684045099755957,0.06953907797067138,0.010130508770064788,,0.02784514876379486,0.09293340677741292,-0.025438548241567622
CCL18,,-0.01624480264282096,-0.007769323670908515,,,,,,,,,-0.1864473336163843,,,-0.034322180556137234,-0.02420694003671825,-0.18090974592103964,,-0.09727330337824762,,,,
CCL17,,,,,,-0.01378282996047296,,,,-0.013623602448860662,-0.03553919544746603,,0.0023054319778670856,,,-0.11422745158056948,-0.09094124864018982,-0.03420787440211074,,,0.025365555424409422,,
VEGFD,,-0.019020564171603888,0.04193207044240628,-0.011678696741456971,,-0.025338034835203357,0.020693510804998982,,-0.07209194383643588,0.059419242993538894,0.03500887841538702,0.047901159778001995,0.004305075173195221,,,,-0.034805856963239595,-0.003302783982692316,,,,,
TNFSF13,,,0.04557135403860328,,,0.026203644945842902,,0.005882889959791628,,,,,,,,0.0278515432244364,0.017662745480550798,0.037957728120416305,0.03269915453517431,,-0.04058076940176968,0.05821632384276994,
WNT5A,0.009185631206071401,-0.10893774826835514,-0.05314869351989237,-0.005984092146455337,0.08694379582405813,0.06092908721363335,-0.06578660810084963,-0.26346823350344195,-0.3292230963637656,0.04531106194390315,-0.08925927656391723,-0.014924935968599527,-0.149380114205647,0.0050208583471750825,0.048511467576008514,0.057254898132037255,-0.04590998437003069,0.022327195000514714,-0.018389411138121998,-0.11493284930488512,0.022256354150384194,-0.18937661574548006,0.022692657733345875
CXCL8,,-0.1416682955943767,-0.09212324939512449,0.022666944211516073,-0.04546100081195971,-0.08523943242846752,-0.1957706318386259,-0.013967017275379467,-0.08570510624731052,-0.07726978695602361,0.007936156824243113,-0.16346404113203347,-0.13738106610495435,,-0.06042960266415764,-0.3224485729855894,-0.3174392814311222,-0.001707751627419414,-0.07556235137746659,0.03430012791732699,-0.04490890948747083,-0.26231440566125347,0.07692018360713652
GRN,-0.048588216557785203,-0.08234822052577231,-0.008503699874680292,-0.042155729946503004,-0.001361978329843889,0.022740336743506038,-0.17276686383306297,-0.22409525173362163,-0.3905025256629679,0.0010872347612886967,-0.07062026429679913,-0.32274446867155077,0.0902787900423505,-0.013117234542220508,-0.00542356295678974,-0.08462628865835013,-0.0620007031965188,-0.007421008073084527,-0.050533812993341365,-0.1531438918038205,-0.08331510038157403,0.10594913936843893,-0.08590749978676608
MIA,0.018908135435715706,-0.05349033540526435,-0.005935369300077267,-0.007104257864717104,-0.0023707075481146163,0.0035126059874971347,-0.07380505238933617,-0.04032435494765721,-0.14181268481297218,-0.059349604558134546,-0.07005636761285972,,-0.044977448901914525,0.08131229135546228,0.22107583532371458,-0.01720531017231277,-0.03341582580474066,0.02503884491194531,-0.0051517678141293575,,0.09021225033665006,-0.07002413679919779,
COL4A4,0.01636448801972493,-0.05812413691369339,-0.017322567981973788,0.028354621523678215,-0.064395268104196,0.008620471354646385,-0.0421136279334627,-0.061924597997881935,-0.02753916266406011,-0.001274201032503179,-0.015483589096636836,,-0.037045248737717355,,0.01073181401745105,-0.019148211922005602,0.07627852539285676,0.0274098925573162,0.02794603614225909,,0.07354020046571647,-0.09594729715067957,
TAC1,-0.04006221686012489,0.4680229834918586,0.13025809316030057,0.026031395503647758,0.11658496414809677,0.058272538940977975,0.30459607972118896,0.39687652225593784,0.507751642391524,0.16677853449303595,0.11545783737825017,0.31581278547539227,0.46996648757353804,,,,,,0.026595430330641934,-6.724182578288325e-05,-0.03274027648038202,0.2933800132198502,0.15696256490914318
RARRES2,0.004947732408473021,0.021262962732023504,0.03426852759928611,0.023880822821538396,-0.05739752413320894,0.045560824500741524,-0.344787401427819,-0.22310002527382986,-0.4138627567939988,0.18419765592322965,-0.01604357649627293,-0.17524965507877627,-0.25732393929955594,-0.001188634969532162,-0.0032379363011959704,-0.2463760325218373,-0.1966969683636504,0.011451134243800723,-0.04469222593973546,0.03385302140863973,0.02765454999998569,-0.26625389358108137,0.017605492144463532
FGF7,0.03738198076374898,-0.04278670409202171,,-0.044721848111798614,-0.015895766105372865,0.015340447643185873,0.13621066031906523,-0.031948815430281524,-0.0926680931201292,-0.010014107456931981,-0.008606246999601561,0.07096325916873983,-0.03421465865070485,0.09651227246856786,-0.00330776223373599,0.04700496047793741,0.06616171157095604,0.05088162942738424,0.07328601771577381,0.035995315779454425,0.06507807964089028,0.05715635366872152,-0.07146284906698555
EFNA2,,,,,,,,,,,,,,,,,0.02214440608335265,,,,,,
HBEGF,0.13198827140366112,-0.04539418756496284,-0.005769095738255364,0.060432975133036526,-0.06474413139219765,-0.007607470856816734,-0.1571276262073217,-0.22198175104190554,-0.1738357379431894,-0.22024261421563554,-0.044830086751268074,-0.21274927621618825,-0.08152272074122634,0.017988343940023965,-0.0016004031749460444,-0.03929903864047518,-0.07295179422370766,0.009299177309568814,-0.033784768502445,0.05143533611950429,-0.12135989644265092,-0.1886839732450748,-0.06486246177848326
CSF3,,-0.0328510415974346,,,-0.010885672695733378,-0.04687585472571082,-0.053599490473140804,,-0.051819122466661566,,,,,,,-0.23738640627670937,-0.3086690492627966,,-0.06476103299521364,-0.02280615470613526,-0.009362147750029371,-0.10566320798944762,
PI3,,-0.08040282766085398,-0.09608259312155108,,0.007696029771419972,-0.08685942860788348,-0.08291023320201583,,-0.02829087363496743,,,,,,,-0.29368009302662074,-0.29998433750637327,0.06072708220881713,-0.08841035117806943,,-0.003885556941479656,-0.18324800010892278,
