,UKF260,UKF269,UKF334,ZH1019inf,ZH8812bulk,ZH916bulk
AMH,-0.02077172739293771,0.09668763136178721,-0.03637514665213768,-0.0409170438288912,-0.01859928562936945,0.06291008238282937
GDF10,-0.007366266691857045,0.029251924239938665,0.07839409632992474,,-0.023474387260511927,0.04882992355514643
EFNB3,0.11252626343355035,-0.0028538483073276234,0.11162806546439968,-0.09304739014217155,-0.0012156851304675393,0.02389371642727191
LTB,0.06733557012614075,0.11464419755615275,-0.023244973715576878,-0.03609364996280159,-0.009647325943413011,0.06631847602577064
ANGPT2,0.015168589354410884,-0.027287443620615703,-0.04415518120422992,-0.06578355453442103,0.03768031822913079,0.07905608797674753
NRTN,,,,-0.035940934015174446,-0.02347439568183779,
ADAM17,-0.07774217073007025,-0.012825660056171919,-0.06464908114311753,-0.07551932378801597,-0.046477642357185316,-0.005905516744071675
LRPAP1,0.011614133740183738,0.004558003412632081,0.017214019867780154,0.038686802075030995,-0.01397666500253917,-0.045308825064810564
NID1,0.027152535979649773,0.00511599998548909,-0.04752325889698218,-0.016447584793223342,0.018153569968922176,0.11212202994254748
MST1,-0.036711438774880374,0.03790893023996026,-0.04592457880611584,0.012062801724815287,0.04174534760029144,0.006577502514844576
IL13,,-0.01731304960188609,-0.014667595315374787,,,
DCN,0.10981961420219294,0.039204212942302585,-0.030604556019823863,0.011837200581733842,-0.0380448036817976,0.1381001872935385
COL7A1,-0.06213547074063853,-0.008982163668119544,-0.050258337669139896,0.01697270099517927,0.02215433810238082,0.03743520072936657
CALR,-0.13508608660120147,-0.04535987433587873,-0.09581518374905311,0.10326809952119614,-0.008489294476277097,-0.01693160609372108
PIGA,0.08331078546960653,-0.03124818529784257,0.045575968259171304,-0.005132332068965678,0.05522397715618158,-0.03797779778965631
CD200,0.11303849792050605,0.04759711515208536,0.06074404422233035,0.00662597640081832,0.04512696438072642,0.09248923946037749
GRP,,,0.1481058847655704,,-0.025688618245437837,0.03442599320343036
CDH1,,-0.007375040870735163,-0.02056237532102185,0.041919480775778256,-0.020793414828815502,0.12089376823981053
LPL,0.005180643365051141,-0.008073751206933547,-0.01854813546190225,-0.01213819918975158,-0.016247748099864814,0.03428576955605175
SEMA5A,-0.005364763604516411,-0.01761789567931536,-0.0491235313696961,0.01490173072381319,0.0499416654035169,0.04799066516214417
SEMA7A,0.14050751209484755,-0.03179874296537676,0.03078397478095402,0.0062365137480880056,-0.026143450542703273,0.07747794188091932
SEMA4G,0.057418712210343135,0.005680013993160073,-0.0327993935022509,-0.058979034008433344,0.05606027925189431,0.0537728120072713
SEMA3B,-0.07375504297176393,-0.06312983551924978,-0.01211474670515585,0.09338706904163956,-0.048287112503054674,0.038710091450835794
RPH3A,0.1544075198911191,0.009409539610213985,-0.07062201391555822,0.03342588200287566,0.02454411374539578,-0.00977565526418364
JAG2,0.05169048728232127,-0.002823814149901041,0.04512134732141377,-0.04696680001332825,-0.01742534182108695,0.057710426851330716
CGN,0.025088372736603283,-0.04543769910888159,0.018239572475723404,-0.031019760813074948,0.10268923962126839,-0.019757772637185228
GDF15,-0.052105558682829727,-0.034144158525389864,-0.009858237479939115,-0.07549314009544006,-0.05031758763206759,0.038007184202710056
SEMA4F,0.0665293226376011,0.04400262990398257,-0.011374444876610863,-0.0024520280528025832,0.0471183260676182,0.029289305364917646
NXPH1,0.1101541207111964,0.014138757914952478,0.018593919016191764,-0.03552620810467023,-0.003223907463363879,0.008527876396834246
ARF1,0.03440820920594682,0.04697815605586997,0.005372908229665829,-0.007943675057793222,-0.004217501067063923,0.0006400856990411713
EBI3,0.006854342441058831,0.048317128322888286,-0.02391394769259746,0.07610580366885072,-0.0040735716992295,0.0007403023242237886
TIMP1,-0.14111410009932498,0.025495968035031628,-0.07379915175328704,0.00858843118444321,0.01017457925541964,-0.0014546546598923319
SEMA3C,-0.010621839707359026,-0.00735772616254133,0.034867419449733594,-0.01849991786370435,0.03510412863092904,0.04210176105075935
GAS6,-0.031649195529509094,-0.06683726758323535,-0.01566937740896507,-0.04734412530744571,0.013977902843458774,-0.07034998183182568
MEPE,0.1337559084514922,-0.012821617783177473,-0.023169688543960454,,,-0.011525539658754488
SERPINE1,-0.07363150860660077,0.0449199373717676,-0.03968511900816197,-0.05215219418422448,0.1037378211743938,-0.03367654447080467
RSPO2,0.2572352658790268,0.042257762815469765,0.04932337408129738,,0.033356331380824424,0.0018132591435084152
SHBG,0.032958387811304016,0.005196241114714554,0.21951632161596907,0.012125580221841972,-0.013914664271227117,0.016316420981205976
LGALS3BP,-0.1102069121022621,-0.021842179061102383,-0.05717725321385065,0.06991630407095877,-0.016995835067962827,-0.010259221508665265
LAMB1,-0.01829836806596336,0.02129177328960829,-0.002011339452521096,-0.04930251583626747,0.010756892658936801,0.032532026782252324
SPTBN2,0.10140692849258086,0.011073162586495764,0.035166166996837875,-0.014761471037495033,-0.020453733497125808,0.023291751896901972
COL1A2,-0.000623458371392873,-0.010988386398659514,-0.04857893407829139,0.00709991570279295,0.002341018276668419,0.10391370284764884
DEFB1,-0.013606997570548993,,,,,0.04215275847143689
CEACAM16,,,-0.018294662618418688,,,
WNT11,,0.07321434438312638,,,,0.09317425699510254
LGALS1,0.033197579337385576,-0.0031680506058916467,-0.02268682433381241,-0.021580935072001768,0.03306569364175233,-0.10935756705844304
BCAN,-0.050521956439353234,-0.02359514154862554,-0.0690942853427485,0.0656439797993758,-0.06904474388271857,0.05640007289153807
ANOS1,0.1104918400732837,-0.0012873416237248097,0.020643640770583407,0.008717938946280345,-0.020558315634945572,0.04755482671961055
EDA,0.07011141132888157,-0.0008407071324977326,-0.022015911447453573,-0.059259924151015796,0.028382020727046396,-0.013747212457709473
FGF22,0.14717742693325825,-0.01546206120969609,-0.022866617045315236,0.09196250986840172,-0.025150959051876254,-0.00448663801245338
SHANK1,,-0.014711169208257673,-0.014098051843978863,-0.045394163175913216,,0.04517403775903171
RAET1G,,,,,,-0.02756103738343696
TGFB1,-0.025567127522493478,0.08566508715728322,0.014539184513738897,-0.03927218994333319,-0.02826029561282501,0.005060736510164652
MSTN,-0.0752868354319888,0.016502766423083886,0.010797664855651059,0.04279509150692415,-0.0004462384368127227,-0.011057265396478864
WNT4,-0.021758767196305574,0.07025758477094908,-0.01398159384168164,0.04459578203051887,-0.018119437628441967,0.04865047120859227
TNFSF4,-0.028100369600841505,-0.02782852005584129,-0.02089261794981338,0.022724575586910035,-0.0279156233054022,0.0576905012755948
NTN1,-0.0351615946759942,-0.029748285716074577,-0.04188646039932919,-0.0270036675545568,-0.01573791809132909,0.11699511772496499
CXCL12,0.13108836352354988,0.11642735023674788,0.0463577622323876,-0.08691365962889207,-0.0014612572649819343,0.09635523068875747
GNRH1,-0.009536826492738107,-0.04303883222242387,-0.03481316905979017,-0.01678737333802344,0.08939827505673076,0.06738527413954641
RIMS1,0.18994962914892777,-0.021850559458901773,0.058909336976430526,0.005439987741146856,0.048669150152929934,0.0063178078086846565
FGF14,0.0385685323730105,0.0017111841508562875,0.07405504312734429,-0.06924808364215541,-0.021713515323157108,0.06281702409541086
IGF1,0.04782109591440857,0.0053522852994248625,0.009188995691654435,0.029428365823392016,0.06705638235438925,0.044070717702575625
TNFSF10,0.08203246509567572,-0.04241739041002565,0.061902345518013276,-0.0766579387086348,-0.02007366293146612,-0.03117379469094458
GDF5,0.20140697754498477,-0.012918144655665688,-0.010236392691289137,0.004114840180920028,0.08101537733671327,0.020900882866181286
CHAD,0.07563870407012287,,,,0.004836314588292602,
RGMA,-0.09977312376631771,-0.04276323582798677,-0.03937956560345662,-0.058493681063547756,0.03899173527259796,-0.02717180174769961
WNT16,0.20229173033682293,-0.03548709386818243,,,-0.016864628784150168,-0.041852166603305804
CX3CL1,0.04705043705624414,0.0272031013966107,0.03147754580837348,-0.03369198798417113,-0.04236646650705626,0.006903730831449163
FGF1,0.0930583823385692,0.004982365354757102,0.011049265928507317,0.027399726361364694,-0.044095708568536715,-0.006238980680193744
ALOX5AP,-0.015581073788779393,-0.040882451847948996,0.01369217884948792,0.01826625868404077,0.04949292322395791,-0.0692932560981978
IL1RN,-0.06360643437129228,-0.015704742800682944,-0.010993569318755536,-0.01848027579068799,,-0.020341820017927226
NPW,0.08042908071305284,,0.04267700580442891,0.056785360150817234,-0.01883495749349522,-0.0007357691654056817
CXCL9,-0.01890753647469508,-0.018993981607845316,,-0.045737553935392146,-0.022093734999578913,0.061012697332125984
ANGPTL4,-0.07382706032823005,0.05027392964664026,-0.0043959876839954025,-0.07019714979424624,0.05009453620994372,-0.0677610778829072
UCN2,,0.07391247557460191,,,,
COL4A3,-0.09102073420829436,,-0.013864230338061747,,0.06152129862855065,-0.0029005385222083306
NRG3,0.09572478205004367,0.04612791066660681,-0.01570396124856771,0.04517331978934193,0.10057589136194696,0.031650016339846654
IL23A,0.011099417362452554,-0.02035857976263243,-0.016868213405225294,,,-0.02381845851284146
COLQ,-0.011741711452745142,-0.03413265106042476,-0.015787393293402244,-0.05394788638113006,0.045917676076511725,0.0019384806608698276
TNFSF12,0.03292385495136036,0.019404822014567787,-0.031080898828395383,0.08396901848227095,-0.02010307790609287,-0.0014644669219177268
DKK2,0.09704510782296939,0.10456217616843005,,-0.00595621460606382,,0.06618129871876603
FYN,0.01600972663202319,-0.01853055032085058,0.02509119298136354,-0.05131369113470475,0.060901759656750785,0.0038161639131931526
ACE,0.06962953405108373,0.005048685417867836,-0.037467758553939426,-0.026553821266830015,-0.026550409801844588,0.13628168500133025
IL18,0.051260396660252616,-0.01866640870935236,0.041596640080528866,-0.03661776461816458,-0.0011733944878929308,0.016561651968993
PPBP,-0.012405928504304678,,,,-0.021684919147199333,-0.0308896632333216
CCL27,-0.02499791774604858,0.037806198532772894,-0.0052853476611285175,0.04563046800870642,-0.023281608466835253,0.04191970386604977
SERPING1,-0.022948444198476248,-0.035870395650232256,0.053550359396507874,-0.01483834689314081,0.06080353242392048,-0.006752208285824974
AZGP1,-0.129124828165689,0.012127523700865278,-0.01026635697860894,0.03685568402698628,0.029153742040979997,-0.11359723930351515
INHA,-0.00275390521518736,0.02760698476248555,-0.04142436753591784,-0.02886046376596238,-0.018834957381855966,0.001398485842433012
SEMA3G,-0.021434114714903148,-0.03200107244445227,-0.01564492104674063,-0.04022556667380011,-0.017376694043780644,0.047076599436426926
COL6A1,-0.08319019579387216,-0.026462397778550865,-0.02814438593928898,-0.03285206031532173,0.03115031838305007,0.08145883854638797
FGF17,0.15813901905790856,0.039352968877766535,-0.014555318143245743,,,0.10234118898403284
TNFSF8,-0.012405925288612566,-0.01570474293484717,,,-0.016864635340608676,-0.019943255309144085
FGF20,0.0031419297293132373,0.05053505447839154,-0.013385294900231109,-0.030034608200778783,-0.04469254104107011,-0.025749506730610546
ICAM3,-0.05256755874639526,-0.036441880727656265,0.039852182355587025,0.01086125183355525,0.0015575173715607082,-0.03398480007241885
LAMA4,-0.03663656825109451,-0.0095770425620364,-0.02044703930958068,-0.08205968974322264,0.031261799067561234,0.10353930503770302
DLL4,-0.021332253069085184,0.06227866517373548,-0.028378372643577898,-0.0364586282570027,-0.015778749086840054,0.07933165856943832
SEMA3A,0.08492701948405981,-0.026230397296762308,0.008935186412729995,,0.021246052806516584,0.03266332870289741
RLN2,-0.019028756902095913,-0.020168863983599343,-0.010545492990334413,,0.04892240975466982,-0.03025074617237625
C5,-0.007124454603771929,0.03736250680756622,-0.03779212862964494,-0.026087313279018684,0.0060052450784860234,0.04176604718245882
COMP,,,,,-0.020195853037963455,
EDN2,-0.01631586573197506,-0.021464496531366634,0.022584427712482095,,,
C1QA,-0.04360700216158835,-0.01830744230092548,-0.04790088265194834,0.023134617854863482,-0.006292807528107244,0.11023081737294006
UTS2B,-0.013606996574538111,,,,,
COL9A3,0.01758178204789842,-0.07121340810252268,-0.03798657090582259,0.044255253033280206,0.023328548696803664,-0.052349472269413916
DLK1,0.05474784626061206,,,,,-0.012379455539714403
HGF,0.05691852572512936,0.11968734643348726,-0.016061957829671614,0.1484815766133409,-0.06511004531442253,-0.04384409207298711
P4HB,-0.1098189296542098,-0.01723694807183012,-0.017342329413108752,0.046693942930387346,-0.03795946029119804,-0.02778308711783293
ADCYAP1,0.010743034030063185,0.05555656336067114,-0.015539082718111765,-0.03377968003516961,0.05739741264078151,-0.02541867757251978
GREM1,0.05545606120454968,-0.032025419884268755,0.024413970692124903,0.030162943776952913,-0.016822310342189714,-0.023424996362705435
EGF,0.047588665873044944,0.013210312637947466,-0.01919396434821326,-0.00763703156561028,0.01944906240122804,0.05185958951512299
VEGFB,-0.0913670794438841,0.0006520436465058595,-0.044348301095914,-0.029015922352205636,-0.026874384788974973,0.029073422516718527
FARP2,-0.04714936454064282,0.0005258274192702868,-0.06232132767637507,0.03567720834143437,0.027738875435123326,-0.0262326578073512
LAMA2,0.05027342688392437,-0.02305338654641052,-0.007032723406932384,-0.01012689129327961,0.008487779520229768,0.05901131896577471
NRG1,-0.010739331296538939,0.07426946734868539,-0.021299402681646474,-0.03788317261074622,,0.07228357302055323
SPINK1,-0.02218529813475221,,0.11541860259076354,-0.032421294460478145,,-0.01314296987078247
EFEMP2,-0.13097124339006186,-0.055113306571311485,-0.04079986740890017,-0.02723845978708312,-0.05648933550300864,0.013182891635574047
SELPLG,0.10704521917148037,0.004323080067068058,-0.044993113014501845,0.04314260388872799,0.028468498665400698,0.013984119118670623
GDF6,,0.01781469005508878,,,,
HLA-E,-0.00837584706241084,-0.03228803884941739,-0.018081912690331235,-0.05852556399926675,-0.003602835737145313,0.05899633058746048
PTN,-0.07244061712740829,-0.01840706247637265,-0.08615915099031653,-0.037377129646155874,0.010139637149231124,0.010068345526308692
CD274,0.03095674452770684,-0.000468704860834494,-0.017355152554250335,0.000988147674218429,0.031261555980814974,-0.07201981907248724
CD14,-0.14328306557042206,-0.08189318095344372,-0.02861962494035245,0.01737844891329092,0.08251091079856816,-0.007853067420904167
SFTPD,0.03796550567176985,,-0.01783032264588677,-0.014501221624319717,0.07350573849205452,0.05440757217323634
SLIT1,0.04637996286900467,0.008975346167493946,0.007590473453901191,-0.07212809981694533,-0.011215208767668013,0.09214454688542147
CNTF,-0.012405926420898236,-0.021101756209531516,-0.012244442714765484,,-0.017376700900734125,
BST1,-0.01903537035047288,-0.045932715800899915,0.03140907200430235,-0.02044847483632581,0.09081182081661958,0.08947189885772731
AGTRAP,-0.033777562541357616,-0.016541664198956016,-0.009741515420119647,-0.016315239247623306,-0.05104153644098862,0.00473156275457815
LAMC1,-0.03872670210221571,0.010021376306502256,-0.06587852193144744,0.041964240613153514,-0.0255781129307094,0.062368799625129395
COL6A3,-0.03965525178060044,0.11517837467859621,-0.03309168934434808,0.028476442776521057,0.004513935005108123,0.03517274168807618
FN1,-0.09425420638578795,0.03880689349977482,-0.05453613538538006,-0.03979393387451287,0.029428428620112402,0.014023138832111384
MIF,-0.006607900831941343,0.04924997789421935,0.04606595879447245,-0.06531245113946961,0.021547343914931995,-0.11340563385647282
JAG1,-0.08275494941752125,-0.05730883081551734,-0.08350750035077543,-0.0680831138368464,-0.00848162214572595,0.001103630219337473
NID2,-0.03740297021043792,0.03892212068952555,-0.02726373475034543,-0.003310631333179675,-0.0047967378135441874,0.06839011482769315
EFNB1,0.04143880698391356,-0.014869137435043879,-0.051138207675519506,-0.045115136878009325,0.034401279541623815,0.018628824411173146
COL4A2,-0.04695424318001455,0.006069373871103581,-0.07431643943488594,-0.054604757512282526,-0.0013118461842372866,0.12543627472438484
SPP1,-0.14766639173069315,-0.0569686288690274,-0.05137573367485356,0.04790754871212373,0.025683474732772864,-0.08064179698917835
PODXL2,0.017274725528830265,0.02925172225895507,0.034445255468820504,0.001337446538135297,0.003732020692873698,0.05814239457399026
FGF9,0.20398874508987352,0.024257037196151087,0.007614862113833399,,,-0.06280972810349092
ITIH2,-0.018907535308495257,-0.020546690189371122,-0.01716184256133614,-0.0540433856514395,-0.05075186674448885,0.0340818810613849
ADAM10,0.05456021477886124,-0.021689586660470935,-0.0609052112239246,-0.061558724400127156,-0.00481370905216977,0.020192302993971793
CFH,0.06436869010426037,0.05518742764490726,-0.06419178722657262,-0.016338243492340032,-0.01857835752408053,0.10996824190905745
COL4A5,-0.042965912598270775,0.006302455109957232,-0.04953794176515953,0.022263861121164522,-0.033776344915774636,-0.017879593673228663
LTBP3,-0.030928578546387798,-0.03967052155045944,-0.0021217886359022335,0.010254813531190758,0.056164840800146,-0.09454441209516203
GNB3,0.0010500894842454568,-0.04129192342977116,0.056976361090213104,-0.018409977674538912,0.042678398616684654,0.009845639340729614
COL6A2,0.016658317405610284,0.016971537489719586,-0.02067922726579775,-0.0036975889012369084,0.07203494003909552,0.11892814574896336
PLG,,,-0.0553861470665002,,,
GDF9,-0.040867971521262356,-0.027964188878930697,0.000886983540715796,-0.04256475223388851,-0.025510477286924994,-0.0010608317823881089
NCAM1,0.07074648208917642,0.009662618645966922,-0.05785718270885365,0.049609442809345476,-0.012789648201482332,-0.03351422701574063
APOC2,-0.005908468645299139,-0.0070907949056870185,-0.04850412722495748,0.01461035080139291,0.019684861483383245,-0.002325602981679313
BST2,-0.06528419143284217,0.030697178793079496,-0.07390432173880004,-0.045739209590878405,0.013603072338420834,0.030905464557897257
COL5A1,-0.022622997896679955,0.050858841619309286,-0.024838839577892697,-0.08773252327034549,0.08520217512984463,-0.024520487760151425
CALM3,0.14637077264912748,0.06711875032605748,0.07660079916540204,0.05862432236116795,0.04816907643094843,0.030566580994254595
THBS2,-0.04928736357185703,-0.0433427816873503,-0.06919883037143919,0.040450434068100914,0.01593722185485349,0.027933167465593052
SERPINE2,-0.12522136806497744,0.045755678672841305,0.010011781460628578,-0.10391190833354232,0.04877811878029561,-0.06617854619531859
EFNB2,0.07706297892256252,-0.0008295450966619595,0.0036335190929170486,-0.009509802463100432,-0.07449506456089951,0.010432895495004962
PROK1,0.11945468917533146,,,,-0.017376683938811362,0.02652568691762216
MMP9,-0.06326966421323356,0.043023460961040406,-0.019540364836780715,0.006452659033238869,-0.05705348714359407,0.1090550344701771
DMP1,,,,,,0.0883910806500899
NPPA,0.12470878351058028,0.027721174685477756,-0.023307157588933248,-0.00454645335198933,-0.0321402833176291,-0.00689123430339842
APOB,-0.017911569772508712,-0.016179709585212705,,-0.03465858808894452,-0.019067966708603754,-0.03449862873251876
C4B,,,0.0001721994765814766,,-0.019298353676349835,
NTNG2,0.050789418193790986,-0.045865815844326405,0.0473043881889005,0.06424916954883608,0.05078062650148084,-0.0190457655340309
LAMA1,0.10382597032082683,-0.04398685382703965,-0.0032163516410172286,-0.016492269906748416,-0.04146670406713759,3.0418164237415957e-05
UCN,-0.035251394622177475,0.0015221919409574597,0.01912527439421217,0.09599884718522637,0.15909433786755714,0.03592526284537315
ARTN,-0.014715617789371693,0.006252443449093268,-0.012244443566319908,-0.021137964894988558,-0.0036139091261444614,0.036078133197676554
PDGFD,-0.01148350388096344,0.05589243802982112,-0.019367394800862008,-0.041163220326054,0.026021741303832766,0.04097716993583933
EDN1,0.10055934822306511,-0.045246663976029104,-0.052673992765482756,-0.021518381609396665,0.10077313701201839,0.03468938925690903
ARPC5,-0.04043813303310002,0.015617835704714844,-0.06254519310954533,0.02374929834263848,0.022542403028646192,0.004762537477198934
GSTO1,0.07105518357689677,0.03591766286000282,0.07983829227712362,-0.039488470165333835,-0.003856992937561721,0.07491815927348684
SYK,0.019931992909423882,-0.057201519229980353,-0.017598174220378095,-0.030070287663866456,0.03594314024736871,-0.00897416606491398
ST6GAL1,0.028994809833637888,0.00622040120202341,0.029061137740967455,0.04396031143223484,-0.015681938687945582,0.04610083373684084
WNT3,0.12450118344896259,0.022034817474138196,0.05032760534961021,-0.04504855144628006,-0.03328714274111608,0.07541979396402843
HSP90B1,-0.1099649415580321,-0.0186102739288406,-0.05957672489093329,-0.10143046243836293,-0.009063081284730575,-0.043538918797949064
ZP3,-0.02239596850637713,-0.032814114764115526,0.012655817419396715,-0.007567621984229824,0.008283518947213835,0.04072455515805804
ANGPT4,,,,,-0.0034907089079691815,
NRG2,0.0006859767845531935,0.009247505018967438,0.0015062450299713453,0.06430857588386343,-0.03841011574112775,0.052118294010856735
MELTF,0.019591742785592652,0.006629610379830879,-0.02281190961727091,-0.038292043889119616,-0.0007040792212974314,-0.030848526014057878
NLGN1,-0.03268189275347029,-0.02064178269658767,-0.03975544109399662,0.04526024853738137,-0.045477154486531016,-0.05473474864204977
SLIT3,0.17463645767975103,0.06837505878685908,0.014362202456243195,-0.036634182854297585,-0.024418213041467345,0.10207062091316657
CCL8,-0.03977714003145858,0.12501790433420892,-0.011424922791675023,-0.0324213302238614,,0.015797524985657663
S100A4,-0.005323736977695384,-0.042934656133587754,-0.024721952333965323,-0.0848780766962298,0.011974709584976826,0.010451078873430367
TNFSF13B,0.026310698984654077,-0.011988099705785897,0.005959747988287496,0.06225449904192645,-0.03295779419902489,-0.05296929360447404
HSPG2,-0.012355179614860596,0.004158306568066248,-0.03015249985878774,-0.04250481843822908,-0.03468232192531125,0.09433305705724869
FAM3C,-0.0017060430611740111,0.016205023190376668,0.08037653795366272,-0.03288991529189604,-0.008136869718469086,0.02252156574596379
FLT3LG,-0.032237137037352225,0.038295423978603915,-0.041220431212138635,-0.020111385419739215,0.00018182337258362447,-0.027771549471954482
A2M,-0.01785739841706636,0.024173245538895948,-0.045166681777519674,0.057811780674482276,0.00036388212960521236,-0.025716960528456102
VCL,-0.049699184298871234,0.06421477733579177,-0.003816805549625725,-0.03007444864597423,0.00323554995310572,0.13347210914521562
FGF2,-0.05402421287767075,-0.04601761023209396,0.03996293894556763,-0.025086532755727333,-0.024488829858958033,-0.04828369031211501
AGRP,-0.012405928504304678,,,-0.024340364409300198,,-0.025749500369673942
CNTN3,0.16416039799683158,-0.01940456838868413,0.07032303736786846,,0.01060216167737689,0.026976943661288385
RNASE2,0.019550639105733226,-0.027547135325624476,-0.012479924237897516,-0.023283981323601814,0.027283505668779098,0.02135840268775262
ADM2,,,,,,-0.0275610236147496
GAL,0.0069358774340816855,0.08006924483044867,0.0048304512810435785,-0.05374268798211957,,-0.028122582791831687
IL36B,,,,,,-0.03699938356021344
CXCL6,-0.012405921393552228,,,,,0.03725390748713919
PDGFC,-0.035954346367506884,0.025169625497821937,-0.057182696414490135,-0.01337175732097443,-0.024190605324129144,0.03613854625966885
COL8A2,0.004775291725691831,-0.06400381422179355,-0.020527959490133453,0.012635254411381705,0.007043657789557007,-0.023604405680799915
SPON2,-0.03611717152841052,0.018470666313382216,0.05239496904363361,0.006842986038104471,0.0031351272900910936,0.1075352728262208
SEMA3D,-0.034519517632644534,-0.03004690798113734,0.0688702167736328,0.06103762559780461,-0.038580250115057876,0.06846154499565633
BMP6,0.0816292581995001,-0.017960658794686883,,,-0.022891725474188444,-0.02825545807115605
TIMP2,-0.025531088950969522,-0.02617971859536878,0.029052037047159952,-0.012171429795985884,0.01885367181896236,0.08715044314807688
EFNA1,-0.09000112984169055,0.06138458450961987,-0.024534846988899323,-0.09368468470060565,-0.02825611303686152,0.029439120045423376
S100A12,,,,,-0.018599278626904088,-0.024209793994462905
TFPI,-0.06741781723409512,0.033240462088747945,-0.07590295155711349,-0.010613551749861465,0.027981418128360025,0.08639066611541434
GPC3,0.010826405231723847,-0.023699206925405253,,0.0132360719622387,0.07524700134207771,0.1335315255493712
NMU,0.003298257477345308,-0.022866909652463394,-0.023987364906534837,-0.04873931514369304,,0.014286836160079338
SCGB3A2,,,0.06004855756356454,,,-0.009467240498426746
LAMB3,0.08805690661117968,0.04997263669636895,-0.0074102902758543246,-0.03619111591631083,0.08317433659001582,-0.05152792012242329
LGALS9,-0.0028453961111829795,-0.025176099878730006,-0.05223735931166467,0.03545174685578197,0.06872766010956075,0.07756806692596281
VIM,-0.028930360861777485,-0.017088735122222348,-0.04237963520105246,-0.07680701729165361,0.023573054716791716,-0.07763895909549179
PLAU,-0.06725004373526469,-0.00427045263182303,-0.06613930003696497,-0.027658436813463565,0.004596882793935758,0.05164867122933768
TGFB3,0.004649614465330344,-0.0065885962349172406,-0.04228886582666676,-0.0011399234645460105,0.011058854652116304,0.028045979453951757
APLN,-0.07542035238351857,0.020660922750258354,-0.015338468134844232,-0.026456483039350043,-0.0007004449822058137,0.00040559741145303706
SHANK2,0.1519962970080061,0.046852224130581245,0.022082601332963955,,-0.018119426867749314,0.06083675853854398
LTF,-0.11231238965666274,-0.03532308040573134,0.010527201086503611,0.03134801508047128,0.025032483894845702,-0.037417890426773084
PYY,,,-0.010236394238824631,,,-0.025749506730610546
PENK,0.18525317914638956,0.10243806510900277,0.0948400952197182,,-0.021269105011916038,0.07827120425320937
CTF1,-0.027313883195856224,-0.004993990135304729,-0.018658875210889894,0.0488283063318222,0.0871798658567619,0.01607441946661796
COL3A1,-0.010635083812293293,0.0005156815508693042,-0.05837632803242116,0.014376002778408744,0.011433623995566156,0.08921244235847504
S100A10,-0.137042089785171,-0.04157652455173595,-0.03890007545019861,-0.07239667939147142,-0.021819569566428693,-0.0973634646035861
FGF13,0.06901302730514827,0.012428559771830992,0.06451116388319166,,-0.016864635835436046,0.016762920207950262
SEMA4A,0.06795548656655108,0.006202808025737606,0.03810405707176225,0.03369644187659881,0.06373541466607544,0.009322410144847143
EFNA4,-0.004265833220479026,-0.01712232513409355,-0.04790286107326768,-0.02972785115741931,0.06215618788041916,-0.025162162666905737
HSPA8,0.13111227245879356,0.0686611013747289,0.047747599847562945,-0.007775312185492815,-0.045115361564453685,0.009056794926097013
NPB,,,-0.023094224021511418,-0.007913627447153718,0.023225654267861138,0.01791113100340186
ULBP1,-0.011667188183058074,0.014974161768109909,-0.011424922518962955,,,-0.02694414584252845
SEMA3E,-0.04079646486228886,0.00010108975778499615,-0.022094342087503844,-0.07183265194897905,0.09743424151244538,0.07937771596274669
ADAM9,-0.03192807317368348,-0.022323509507595964,-0.057006332640837404,-0.04775269149445725,0.022118226025726443,-0.00763062972193358
ASIP,-0.01841558332413153,,-0.014667594234913102,-0.08626025396016199,0.026318442567550573,0.023024393549352717
IBSP,-0.06416580848445137,0.026852575603776376,-0.02583882513156459,-0.04651961621568382,-0.021890179068937615,0.04062021427912288
FAT4,0.17222848140692215,-0.013620759163518468,-0.021779226838878517,0.029925943918774584,0.032857146609763854,-0.05562371572882138
MDK,0.11678768551954356,-0.021853235304849363,-0.05702743385648815,-0.05064996982114694,0.05213361850601426,0.05359141838622464
BMP5,,,,,,0.04371260790377775
CAMP,-0.018038754285594576,,,,,-0.0353494180680527
HSPA1A,-0.06252813358035451,-0.0394955177126012,0.07377975402838607,-0.015464087277876688,0.08105702695833107,-0.022303464919555666
SOST,,,-0.014098053487244208,,,
SEMA3F,0.031141750234938967,0.018688383975731113,-0.0033742894394913595,-0.07636397850733015,0.046587077617387694,0.061411338074024005
ARF6,-0.04350044092634936,0.007769669786387301,-0.01350038042939543,0.031410634646176196,-0.01290788994041319,-0.0005484639551019096
IL6,-0.04430681041218096,0.027497508430893613,-0.014555323075862547,,,-0.029770391785137396
CALM1,0.13127194744486118,0.04603192760262713,0.024883083623318102,0.06276613365718087,-0.007248972055123696,0.02415028107567068
VIP,0.18647310692896266,0.09970279093745353,-0.021460318669988147,,,0.06264799179988977
NMB,0.0038154454032243187,-0.011070783931981125,-0.08550074982116723,-0.03806139842539773,-0.015866728868202253,-0.08570966295000974
CCL26,-0.019858875069948382,-0.026958720083683666,-0.016164704108977048,-0.00727021452265394,0.0278629583480043,0.04859814432966764
FBLN1,-0.007688722835148546,0.05391804492468198,-0.015856299493001335,0.044164032618767286,0.0183868642470412,0.056296347503095444
SAA1,-0.09161160442384526,-0.051071849801630945,,-0.03550850944144929,-0.04855918433625329,-0.026097822143791007
