,UKF259,ZH1007nec,ZH1019T1
RSPO3,-0.009718486013247917,,
CORT,0.06195471030615703,,
NCAN,-0.0670726499792415,-0.009325668022829716,-0.0697122203240163
PRG4,-0.009591726585586081,,
ZG16B,-0.011132371768250514,,
TGM2,0.021735312926260568,0.007037427397109277,-0.12477830645065678
VEGFC,0.11823819578483158,0.039288321876678245,-0.018835756523987515
WNT6,-0.013266592926052463,-0.012858092752207447,
NRG4,-0.011673570036565538,,-0.034906468290352495
PMCH,-0.016174868565996994,,
COL9A1,-0.012192191899202133,0.019421679652098792,0.023291912341911178
GDF11,0.008355378420568273,0.04810765318590926,0.006926801023242303
SORBS1,-0.020252022516470305,-0.10731096590147085,-0.0754705003426018
DLL1,-0.0645506094967819,-0.011782569206712295,0.014222827324411437
TLN1,-0.06295041911871571,0.04390243199336044,-0.09756330016420854
SHH,0.0757587091020995,0.05158964198974254,
PON2,-0.06315062472636043,0.07290983788366753,-0.11800043263744425
ICAM5,-0.015534867228774516,,
HPX,-0.011964764299075364,-0.07340918743652987,0.04539530270971819
SFRP2,0.08944243482027465,0.06266206872625249,
CD70,0.2274354374203904,,-0.01334030474963877
HP,-0.022347792903042913,-0.05900251999553259,-0.09361832737608596
CXCL2,0.08486989869518421,-0.023656964169088853,-0.0056344352303886016
NPPB,0.1465401443450233,,
CCK,-0.037825010483630565,,
SEMA6A,-0.0024313029997033993,0.004019751975187684,-0.09630823352924386
IRAK4,-0.012546384419705134,-0.023693906994988016,-0.031350548395450616
GSTP1,-0.010054030584560641,0.19899160342055966,0.04114916240750912
VCAM1,0.0864149173290548,0.01772140123967947,-0.038464592892752315
NXPH3,-0.009372624493308465,-0.0018816185535299333,0.06129257593649883
MTMR4,0.06014536114816116,0.0698844265836137,0.04584466971803283
LAMC2,0.0798336420316277,,0.07618454808743291
IL10,-0.012781332204811823,-0.030356017498227115,0.021395552294837496
SEMA4D,-0.025213986340342262,-0.005043762557324096,-0.02853928779277519
TRH,0.041448750315033034,-0.05671265752744738,
SEMA6D,-0.05996540718872644,0.12492214814360815,-0.05077111166081195
CEL,,-0.03503762126967926,0.10801878593158391
PDCD1LG2,-0.04229042349551583,-0.06843187315382436,0.021607594387663614
SPINT1,0.0037944686034799687,0.007367992592850062,0.08929333990233004
CTHRC1,0.08270549090909807,-0.10954631797141799,-0.016384009332304883
PODXL,-0.051743016336490394,0.028245072578359738,-0.11191895158477426
JAM3,0.007240958404494446,0.08773908884367132,0.04079160762506503
TGFB2,-0.021795584540446333,0.04979603660184688,-0.0069538018226572755
COL18A1,-0.07448696565510518,-0.01101593493898574,-0.028179347531576502
NODAL,0.05426035283997655,-0.041503454523137806,0.0735314138557361
INHBB,0.0074545900201510714,0.0968948467454274,0.08867026858981464
ARF4,0.044131355853975415,-0.05414101551009404,0.07336892693979691
CXCL14,-0.007064401165494653,0.0992907630712383,0.06865274705777534
LIF,0.08045321904125712,0.027894035557506983,0.08702852478472749
IL17B,,0.0002191941778130297,-0.033331367809791276
MMP1,,0.012842628913866939,
MATN1,,,0.1256382143237707
ADAM28,-0.0074964697681535125,0.06531008834713625,0.05644379307541339
TCN2,-0.056581324319936725,-0.02832229159551673,0.0072840389395340864
THPO,-0.02022125914544431,-0.0339197939766339,0.07900102849792097
CUBN,-0.015436558442186431,0.09407854583636698,-0.08983076272751393
TIMP3,-0.07456091401848197,0.006041556864621728,0.16555237584033392
PIGF,0.009130233051256506,0.06364346145309166,0.05253394049720362
CRH,-0.011242572390942342,,
BDNF,-0.03015192338487281,-0.052121989768681466,
CCL5,0.044741102313544785,0.05389053048129794,0.07655320448218529
GAD1,-0.0024396177693553,0.005396726287907455,-0.03836040675042079
COL14A1,-0.03341675796434954,-0.0184740037998485,-0.05463565237698071
HLA-A,0.039881444989563614,0.08914930753711704,0.0076330449400846085
FGF18,-0.008932139690061507,,
ADM,0.08337625834158872,-0.04290596771972268,0.09923357363301459
GNAI2,-0.059888524655350904,0.07110453397626619,-0.12562747203469637
HDC,,,-0.04156677183077571
COL11A1,-0.005421634724878748,-0.058786697244994815,
NUCB2,0.017686495998899196,-0.056264893529581264,0.0347063695293778
CXCL1,0.008922141146367288,-0.04154021327209881,-0.06229298472489802
VCAN,-0.06912058481676377,0.03539292711170484,-0.1405032291758152
MMP7,-0.01775770129340779,0.10595159872626299,
PTPN6,-0.007225424136419246,0.08010442010107317,0.05319519763746338
PTGS2,0.08110946087524674,-0.065815388793268,0.28295039519177667
XCL1,-0.009718487648888793,,
CD58,0.028461272604776423,-0.03933324373627625,0.13673225694639823
TNFSF14,-0.045487133369030014,-0.053629173017006676,
CNTN4,-0.017465870760002056,,
NTF4,-0.012293461280534945,,
INSL3,-0.00893213793807444,,
BTLA,-0.01417801742426462,,
MFNG,0.00960887651860854,-0.04788321829804807,-0.03985491725640842
ICAM1,0.03741823053744054,0.08620374606166753,-0.011059153146803636
PROS1,-0.05557930689931252,-0.00795449395224268,-0.04169767616610508
CLCF1,0.008204138762899112,-0.05186751282308376,0.10921679725482328
PSAP,-0.06036004803029975,0.0297599895162132,0.024044981498282623
EFEMP1,-0.051126942856025655,0.038685820438006745,-0.15593260041321255
C1QTNF1,-0.05488905309937315,0.00400559581927326,0.00504986208918308
ALB,0.0571588589426777,-0.061784965933401555,-0.025989739312862595
EFNA3,0.08953284011619231,-0.000952721413472286,0.11756618170072504
DRAXIN,0.06022557368797384,0.19274932783419121,0.0027392523320451537
NPTX2,-0.003485233797912928,0.03229498581807767,
FGF11,0.013261895640517014,0.05929779880681615,0.08656299362178621
CD59,-0.0779103676121026,-0.047056286768919035,-0.06693577775390842
COL9A2,-0.058919047426287674,0.05065130830644892,0.04132654701251288
DLL3,-0.07341916433094874,-0.03209488817095251,-0.013368604675192847
LIN7C,-0.04743583153026078,0.08157359789784668,0.04810576333303996
GDF7,-0.01593754182619768,,
PSPN,0.03597769541813627,-0.11430028768824868,0.044303761936092846
ANGPT1,-0.011163305364448326,-0.02435128020356588,0.02474367922948387
PNOC,-0.011141472172119537,,
L1CAM,0.02858462896959831,-0.04759042696104089,0.04257909894141191
APOA1,-0.013910329047843959,-0.01664213286374482,-0.008083095763508153
PSEN1,-0.03750764675033341,0.043233989312773016,0.0031995795124608963
CALM2,-0.05504602987862838,0.008799259810229186,-0.12724481510612431
CLEC2B,0.04088508766768229,-0.11429408321844367,-0.025527640340068103
NTNG1,-0.02344927022818083,-0.053287129652427996,-0.03224358849018231
LRIG1,-0.025826478389257616,0.12096416093708529,-0.044685337891536524
CPAMD8,-0.01056512536627754,,-0.04156673144665291
GHRL,-0.0281808811360888,0.10710941625850252,0.014400066674206177
NPY,0.02330327672540132,0.018597070744732835,
MMP2,-0.050538368213362106,0.0188876566440607,-0.03434719279503447
LHB,-0.00920142631298919,,
PPY,-0.016016999585621666,,
ALKAL2,-0.00906774394042274,-0.0564497616418129,
CSF1,0.012431914660287497,-0.026738108911391112,-0.01726912891012043
SEMA4C,-0.040723115750141405,0.08884607540022246,-0.05257173882240924
ICAM2,-0.01681311076456555,-0.032679151357172136,0.001070114208628215
SYTL3,0.03611753941079866,0.027576249452083618,0.17014673359639346
IL1A,0.01728490277324574,-0.05616285701493074,0.017874526921706487
HLA-G,0.020052114504183927,0.13497498975475994,0.06733642939646405
PGF,0.027482820703044395,0.016643522839761622,0.022169041543588508
LGALS8,0.020035206434805216,0.017805892564837767,-0.011502894733062239
DKK3,-0.07591377492175354,0.014854920799202526,-0.0806465842290368
COL16A1,-0.09874800282974006,0.022357198531715534,0.021097313100827648
TPH1,-0.017685136144707,-0.06432568310656336,0.07201886780602988
TNC,-0.011881492254286165,0.006814125814981237,-0.12286609348069705
TNFSF9,-0.015937542898249793,,0.07556395815602751
C4A,-0.010908824831792108,-0.05808978032037333,
CNTN2,-0.000446824284522294,-0.07540867795719179,0.047041682496989326
LUM,-0.0475451697904528,-0.07879921085647444,0.006445248316284169
BTC,-0.024974595887005627,,-0.0726945101084
APOC1,0.016672689261495937,0.028595668582260873,0.00568987733847534
PKM,0.04220143442460162,-0.021562955185117076,-0.013287787810288287
TNF,0.026094467088154837,0.02651106055658038,-0.012798996510610661
GNAS,-0.052500815806050274,0.0785373371130722,-0.07495557501452549
BMP8B,-0.014089302460627154,0.04140212485193856,0.046982289360796396
LIPH,-0.013820049460978348,-0.04946603273181828,
CCL28,,0.0057302894290396115,
PTPN11,-0.034816610371966206,-0.06788213775026616,0.01627917279163725
ADAM12,0.03027287373816999,-0.01010011142536223,0.027558106436418445
EPO,-0.01408930285514246,,-0.04978029166805756
EDN3,-0.0009716945480616766,,
CCL2,0.0523864728610518,0.028476094323776614,-0.052515851091734636
DSCAM,-0.03165909484211449,0.11203761570383887,-0.02584785821293709
ANG,0.11482263781169709,0.05024946121159812,0.06236397255847714
FBLN2,0.01847449184709511,-0.08271923040762674,
VTN,0.11163074329839513,-0.04294823836670998,0.021539331762565166
VEGFA,0.06879471248439765,0.054693596003226125,0.02517365185251525
F10,,,-0.03279154943929154
SERPINA1,0.05570696821235319,-0.14935794562114563,-0.059023633005566165
VWF,-0.05434566850430253,0.033993328908040556,-0.005729263042503663
GDNF,-0.011459975669220775,,-0.04783265917018287
VASP,-0.026361190767318462,0.04769441053159313,-0.02637391940754045
ADAM15,0.009790373384752887,-0.06684766636410731,-0.07101491101023018
WNT2,,0.03194482801859441,
OLFM2,-0.05945528069229778,0.055356278099778104,-0.021987333162424808
MFAP2,-0.026795579596377028,0.031189543689589802,0.026882395619951878
HLA-C,-0.04245932095393326,0.07617843265827644,0.014655903748166804
THBS1,0.013321654290963231,0.06134373470027766,-0.07804690806057363
HSPA4,0.03715072992215967,0.04322666914694124,-0.08200137979283241
LMAN1,0.039969027540752405,0.037044379812438306,0.07699201836766371
LYPD3,-0.010329976752566259,0.027444324028458277,0.013528585326857944
APOE,-0.0810748501802731,0.0383353795472952,0.012975472346977305
ANXA1,-0.025724707190748593,0.036547286362691236,-0.09464678308345592
WNT2B,0.0020252296025312193,-0.036561440724804155,0.013851718112722894
AMH,0.20691564361109094,,0.031302569798983035
GDF10,,-0.042025424464521614,-0.03168722181159841
EFNB3,-0.044336873541589994,-0.02748399414727077,0.06839518236149301
LTB,0.17020399865576188,-0.028577470047835545,-0.05952452610746253
ANGPT2,-0.08941031083765671,-0.028047884542826914,-0.02689651180170393
ADAM17,-0.05468532138008244,-0.07793799030076154,-0.061149091224313216
LRPAP1,-0.08926066986819381,0.029133536436995535,-0.03648894504453462
NID1,-0.027731411159287754,0.03317044362069728,-0.028925598109525275
MST1,-0.03742141159619651,-0.0875552441461088,0.030121306401545412
IL13,,0.008799691240828234,
DCN,-0.09284648059343253,0.0022035108205533138,0.00480278626651911
COL7A1,-0.03487368332977181,0.03170264816206409,0.07031184405402988
CALR,-0.04422858462863128,0.0075161261260461906,0.018038117718737708
PIGA,0.1060074111052598,0.00411765859406618,0.03486322188357615
CD200,-0.00776710163963996,-0.061873679776293655,0.08900151940294461
CDH1,-0.010045791604453309,-0.024895915764461145,-0.016851846231856697
LPL,-0.00987106868597648,0.047422794537395806,-0.11335545115372006
SEMA5A,0.0387670656328094,0.07137453849506278,-0.03563518994753643
SEMA7A,0.07071137822484978,-0.013537417970223222,-0.009965485843698552
SEMA4G,-0.011824178799714199,-0.00511072292137372,-0.021615631226440866
SEMA3B,-0.003767712150567844,0.01809017368745884,-0.044620671158836576
RPH3A,-0.03138905464305243,0.0860318868924398,
JAG2,-0.017218415029245964,-0.019620530542972407,-0.06368082709494245
CGN,-0.032181648761147486,0.1046787694167554,0.025870896686188336
GDF15,0.06673446651746387,0.1309206404932519,0.08222139595744864
SEMA4F,0.07321480901864504,-0.03226668175316757,0.03357585528429442
NXPH1,-0.024302713385558696,0.002676645353624241,-0.05434284517530501
ARF1,0.06142386963522532,0.04393032661172332,0.10146620656401978
EBI3,0.018793034147766494,-0.0900700297064276,0.026628385615797966
TIMP1,0.03907788084535739,-0.04415566366781067,0.004819645584225688
SEMA3C,0.005314369122964963,0.12226317435263429,0.020331989166858414
GAS6,-0.050709198978682105,-0.07162596888053432,0.07448610110139568
MEPE,-0.0029455376039652327,,
SERPINE1,0.06466152122503532,0.07451421098898572,0.07124358806887401
RSPO2,-0.011673568058119142,,
SHBG,0.07409566479752384,0.11500274568621222,0.019147810276223472
LGALS3BP,-0.11864964908050468,0.02305284653113247,-0.11186010808194463
LAMB1,-0.005448383882013906,0.027687828785800794,-0.06385793579722661
SPTBN2,0.013762426736411067,0.04930095969360454,-0.029797558596566628
COL1A2,-0.02646972802891942,-0.006328159520353241,-0.02912109688552024
CEACAM16,,-0.05246725411726391,
WNT11,0.09297338092812223,,
LGALS1,0.06705469706718101,0.023581286321136482,0.05143292594454827
BCAN,-0.08006336878655908,-0.009162686094785226,-0.036131647124063554
ANOS1,-0.031820033532307355,-0.0044673350645226375,-0.08535131054270986
EDA,0.004352341587774178,-0.05916346400094796,-0.061784671780884634
SHANK1,-0.019023164993923355,,
TGFB1,-0.0243081461129543,-0.024397568969393338,0.06533592389406831
MSTN,-0.012611296138206678,-0.05435845277436056,-0.06842223374109517
TNFSF4,-0.02191634892282524,-0.04245507942564318,-0.07538151309658422
NTN1,-0.04545010940056375,0.10036940355439057,0.012118970341781653
CXCL12,-0.03343972132166722,0.042371781815786595,0.021588132180318534
GNRH1,0.05062642568092293,0.008570998816063416,-0.07851997470282696
RIMS1,-0.026269535592733928,,-0.02401715115698829
FGF14,0.002375256540719104,0.026386642073784595,-0.08271794143586389
IGF1,0.006540004275178778,0.14362589265143288,-0.06309016499832543
TNFSF10,-0.025372094933529862,-0.041984622465703114,-0.022488737595790884
RGMA,-0.06161823210004801,0.07350863087816058,-0.14782356504693295
WNT16,0.014729978789912695,,
CX3CL1,0.0009510201791036343,0.027154005173544514,-0.055776659614057846
FGF1,-0.06800273204160195,0.09305050047022026,-0.0379529638432457
ALOX5AP,-0.04915522485546286,-0.05140414067521145,-0.07337315855990702
IL1RN,0.1422313130745611,-0.016611523942618008,0.00723820791230878
NPW,-0.013077332290338492,-0.040089170039676957,-0.027327962898621702
CXCL9,-0.03208902295497514,,0.009655523669920351
ANGPTL4,0.023908317197625623,0.015627849666259692,0.052966435124833844
UCN2,0.1794318276009185,-0.048847502678985924,
OBP2A,,-0.08388522333166999,
COL4A3,-0.025706205998057063,,
NRG3,-0.023975830125729132,,-0.03168724187738165
IL23A,-0.014266229163779936,-0.05305077870262244,-0.03349913747106957
COLQ,0.0662099944602517,-0.027242629837891597,0.027683840134237397
TNFSF12,-0.01373615657613047,-0.06969374541869405,-0.048812465352341176
DKK2,-0.009201427069716293,,
FYN,-0.07708032568442612,-0.06112903330733525,-0.028753398477409643
ACE,-0.027968271865699747,0.0029664612808492715,-0.10414601320935463
IL18,0.010442660810839914,-0.054481069269591766,-0.02159099986475387
CCL27,-0.007392694678157782,-0.038296454485312485,0.032707926698763684
SERPING1,-0.05831401400990809,0.010143702035769593,0.018006414649290012
AZGP1,-0.02025309750682484,-0.04620260340800046,
INHA,-0.0010318336340604977,0.0070884195311681514,0.09819299332640909
SEMA3G,-0.017095025741520317,-0.04331941855486311,-0.024275117327522043
COL6A1,-0.03668258065611075,0.0031711339680437424,-0.007941424798228723
FGF17,-0.0170200148722097,,
TNFSF8,-0.011567236090357348,0.026573311545535716,
FGF20,0.0303846130887606,,0.038040558342690656
ICAM3,0.05975159244942096,-0.02852681943471341,-0.04525544982033761
LAMA4,0.013222766831171306,0.010088258070999888,0.019635841985658153
DLL4,-0.05914021326969226,-0.04698839718218564,-0.024070261340330558
SEMA3A,0.012579869977244433,-0.03972284545072862,
RLN2,-0.01167357069045906,-0.05916339450198794,
C5,0.061563540928874325,-0.02517673839470501,0.009861145941619352
C1QA,-0.08369492947634694,-0.0394906950690272,-0.06098878999080133
UTS2B,-0.011673570623393052,,-0.036421455609235036
COL9A3,-0.02569469823139153,-0.008567760250574138,-0.029020980849100434
DLK1,0.056508423022923485,0.16686529115676962,
HGF,-0.03282553643364659,0.03720271682897224,-0.04978030915882706
P4HB,-0.013268075238082017,0.06302680760136804,0.045782540837851146
ADCYAP1,0.03936116080695055,,-0.04156677183077571
GREM1,-0.010089624755705615,0.08898872596864807,-0.05054313744916035
EGF,0.043680432251105135,-0.07475467939126847,0.014499174533677342
VEGFB,0.0509689469849832,0.027003196518839857,-0.009976471715936236
FARP2,0.010133902370457705,-0.012061469619200519,-0.010738693818510241
LAMA2,-0.03390592325133027,-0.09604421930672634,-0.020702352537023724
NRG1,-0.02041524437732391,-0.041756750529963235,-0.03926993472909719
SPINK1,0.17723197507987914,,
EFEMP2,-0.022530280217281005,0.09541188793130904,0.07224223421840019
SELPLG,-0.014053847188485648,-0.009371515612944081,-0.03785066015523848
GDF6,-0.013077333421774725,,
HLA-E,-0.06148047956736437,0.05719949909138697,-0.06735992513253157
PTN,-0.02676499757409101,0.026087560403611067,0.02435165910505699
CD274,0.03314275819046453,-0.016107861050526685,0.027456215204326662
FGF10,,-0.04201712337935374,
CD14,-0.0983112668757476,0.014106070365530446,-0.09743897649092273
SFTPD,,0.20720331008028176,0.01652286412403025
SLIT1,-0.03377105346555392,0.06634090890385846,0.008496170365210757
CNTF,-0.009201426123807446,,
BST1,-0.00858946260297547,0.0272195482312759,0.0019349809297784938
AGTRAP,-0.00918337944224432,-0.019756530371029077,-0.06497228383762495
LAMC1,0.03517669822475797,0.05962700041018481,0.008595153343373397
COL6A3,-0.035617012466105546,-0.0368885407969991,0.006877112656420383
FN1,-0.03196871716104817,-0.004145974404081848,-0.05073391344207366
MIF,0.08631151152348256,0.024003733693174604,0.033705162695543585
JAG1,0.04711958645523029,0.04466871554621995,-0.028068343156128116
NID2,-0.04626727935730449,-0.009417733804388803,-0.046527309182254666
EFNB1,-0.007501038192179626,0.032258626776775275,0.07126777485344843
COL4A2,-0.08352983406025,0.036814638703612616,-0.018496367009827968
SPP1,0.03677159197115286,-0.03155401069000337,0.04006135569218335
PODXL2,-0.005127191034465257,-0.007783969202237691,-0.017628800763794795
FGF9,0.022556154477824504,,
ITIH2,-0.012293460513725034,,0.08638873896073175
ADAM10,-0.038800276309899365,-0.00241861464153999,0.03890817580407672
CFH,0.018218798858132556,-0.08034528649900556,-0.03832903388873203
COL4A5,-0.010491413874832588,0.01780673810922857,-0.029288693632098062
LTBP3,-0.030134247172604375,-0.06715912999644875,0.02015066707251503
GNB3,0.05731888148623147,0.12753122791891508,0.0055580514514250254
COL6A2,-0.026083857795190478,-0.008329896489736682,0.00423419379620118
GDF9,0.031228212916463504,-0.04363732803797502,-0.003576865593140582
NCAM1,-0.07275451676274404,0.08845970848440578,-0.09008935269653251
APOC2,-0.027458113369989434,-0.013802555888528932,-0.007628360043789703
BST2,-0.06988500001288127,-0.014214612177179889,-0.1473289708812481
COL5A1,0.008808031593171006,0.002595989945226828,0.04886208798911364
CALM3,-0.04984005561981079,0.01605046908472679,-0.07147020852595458
THBS2,-0.029470436868960195,0.0961413027487693,0.028036833178575648
SERPINE2,0.009610781867740961,-0.0022176035524828944,-0.058376640787949415
EFNB2,0.02514207131914527,0.009912759386786884,0.027597340382707804
PROK1,0.042368690117250155,,
MMP9,-0.05428523285837142,0.006231140073389173,-0.05359146382135422
NPPA,-0.015730476150586016,0.023726252140490872,-0.06240989392777874
C4B,-0.015697038414016016,-0.04565042558953905,
NTNG2,0.021442870738403026,-0.12180938247513999,0.09611929713882367
LAMA1,-0.039314263290056335,,-0.0881635457685073
UCN,-0.025609075273902653,0.08028111333337343,0.01317670835952978
ARTN,0.03974047932239839,,0.0915081847608522
PDGFD,-0.0318467746070654,-0.014049322042350015,-0.05746639550845994
EDN1,0.03637977237579962,-0.009123165757903551,0.02092165085672468
ARPC5,-0.050020519861821156,-0.012096377822496318,-0.03795749556126957
GSTO1,0.039465163106650464,0.007666100196949233,0.018725385612698688
SYK,0.00933305425099731,-0.016429295582146952,-0.07816526486959785
ST6GAL1,-0.030204373992339325,0.06417568541267424,-0.02666724527291288
WNT3,0.038744828861299735,-0.09912541472087756,0.19717890982874955
HSP90B1,-8.749365534597554e-05,0.07909580105746455,0.011946454584957269
ZP3,0.08722217252397678,-0.06229916542628752,-0.0618774968156526
NRG2,0.018596689367806826,-0.0581900579722409,-0.009849221519111637
MELTF,0.024795014960253887,0.054118620711854824,-0.02120099729251936
NLGN1,-0.028242387641123332,-0.023457467814811533,-0.02956376307540919
SLIT3,0.07297238627854409,0.037902261639923183,0.05291469314344284
CCL8,-0.028482342058859845,-0.05382953924474725,0.029055023875160194
S100A4,-0.00779259473228967,-0.0096672876284617,-0.13179177392880487
TNFSF13B,-0.026108204383351888,-0.007881413278463839,-0.04745337355318408
HSPG2,-0.05869830002303637,0.022252756273432543,-0.0031218407552473485
FAM3C,0.024447907855020462,-0.01624613080363074,-0.12383482866787243
FLT3LG,-0.018802360791555384,-0.023099355029159333,0.019245506512795302
A2M,-0.08417528074661962,0.03783637700090344,-0.10579512783098914
VCL,0.01545360354880925,0.05215951305209826,-0.027060182364821706
FGF2,0.009538221827344871,-0.07500302337570502,0.06957382242264266
AGRP,0.1669915873825084,-0.04528900106809359,-0.006780261822953712
CNTN3,-0.02203770448292923,,0.09517804235459408
RNASE2,0.015747345860866565,-0.0412983952505448,0.007954943705133055
ADM2,0.08672842529453491,,0.23231255139252727
GAL,0.15171910788063311,-0.06280731214849855,0.12925106514193438
PDGFC,-0.015038273296795988,0.035406599232546465,0.007978218727469136
COL8A2,-0.029958638040811583,0.04425842098536949,-0.04966704320034361
SPON2,-0.011074938435397474,0.037849948787631364,-0.017570331980767278
LCN2,-0.013820047252630063,,
SEMA3D,0.018256780866841543,,0.06476218374343284
BMP6,-0.009843682944847406,,
TIMP2,-0.06018969430073179,0.039411994002148565,-0.044208625700605846
EFNA1,0.007357136347435251,-0.06008889399160858,-0.001052483097838939
S100A12,-0.011351763630683506,,
TFPI,-0.03297570443271753,-0.010981445221261973,-0.0808278124892639
GPC3,-0.014266227659244379,,-0.03279150432561373
NMU,,0.021738873082826595,-0.0863318620682075
LAMB3,0.03779409966116047,-0.02279307619420417,-0.029738543291618333
LGALS9,0.006236503014276919,0.007725114188781048,-0.05359859309210025
VIM,0.0625528650564382,0.03207859887803941,0.03567387768571008
PLAU,-0.08626069644551684,0.001789619367860018,-0.042801373902042424
TGFB3,0.030939490222196435,-0.02913392535488734,0.05210619739352236
APLN,-0.030877473913089086,0.02742418028172748,0.020313259794467617
SHANK2,0.07238170305594581,-0.003810114264548082,
LTF,0.003920308786120042,0.01897744369717068,-0.016911232058597576
PENK,-0.01547664138277769,,
CTF1,0.023133065679644713,-0.05138970539755039,0.050493940279736034
COL3A1,-0.07374828607112988,-0.0056852716772934275,0.007066635431342752
S100A10,0.07480667217352491,0.001980090230766097,0.03954746643067192
FGF13,-0.03386740621787477,,
SEMA4A,0.005868855469565465,0.02180742677173323,0.08673141846441089
EFNA4,-0.037808965781313535,-0.02241596065274418,0.0002734739849678354
HSPA8,0.06514323890110117,-0.015199430118463565,-0.06249739643179912
NPB,-0.00984368389065225,-0.12435537604832338,0.03837016464874804
ULBP1,0.10245218320773229,-0.054187367898222275,0.10225351484824201
SEMA3E,-0.01584410371181729,0.10494656653584186,0.009878449990139608
