,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF296,UKF304,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
CXCL1,,0.01707730427825719,-0.021152576760562754,0.016890668921558823,,-0.051039858894468,-0.016514762556205414,0.05084286783048829,0.04963367624720701,0.10759104606209055,,-0.03525690209966525,0.006549435175270315,-0.0417194325877812,0.03624094721282805,0.014539149090901066,-0.06248160278281285
VCAN,0.1115073645633378,-0.0316569115195291,0.008002666853575926,0.01721333159734009,0.08980385769032773,0.05010868357197836,0.018599630675054244,-0.058410197374723374,-0.03160861572725622,-0.04579508335923476,-0.012145125097946697,-0.04905746498254118,-0.05195130143077493,-0.08366197550358329,-0.03801264919727258,0.012851156253546032,0.04755729170568601
MMP7,,0.0660030018705606,,0.033808664074265575,0.11235078851551125,-0.01827510465974964,-0.02307705909400842,-0.023842405446055107,0.05243405738947531,,,-0.06522523650182575,0.04864837870342882,,-0.07428324476077106,0.19244506382212012,
PTPN6,0.07269898772370294,-0.010685611471996476,-0.004611874956490068,0.010072686429147609,0.0323974854858348,0.04957888459445073,0.03526317299368608,0.0015040774835200098,0.04388955538252956,0.05078675508778336,0.06006997083770021,0.09895872863251307,0.06128271275455764,0.011069670460444674,0.048452308395456896,0.06681420045908781,-0.05614764258184395
PTGS2,0.13471479002303116,0.006563701103829119,-0.01887756517547979,-0.033445512585783835,0.08992447090559882,-0.10231201652093161,-0.002568953223862485,0.042609956723821944,0.01945165751185393,-0.07407863609903487,-0.07573979958068126,-0.057174168182741576,0.0011500128547774033,-0.005726376060301255,-0.008699767353510204,0.04543361036667353,-0.07863254121239695
XCL1,-0.018391188014534376,0.03165462982672287,,-0.015777313354080582,,,,-0.03127445203008834,,,,,,,,,
CD58,0.075583955440521,0.07122386269772363,-0.026314002229627806,0.012514135676501044,0.09890752156808333,0.061847548883794595,0.02299348708290178,0.03263089603365411,-0.015008612855751327,-0.07236498148115535,0.08936951002359768,0.035596121844151646,0.05359457487182945,0.0417291377634408,-0.01628070489548751,0.015246975604637529,0.011179167388116093
TNFSF14,-0.014974020913383478,0.009225752141462776,-0.022061440206685892,-0.03696361641982334,,-0.01666861791294913,-0.016130577364282493,-0.033900190707713725,-0.04164377455782106,,-0.007967358070246231,0.008428499336580903,-0.01505987335581634,0.061218700215308036,-0.02870345341214272,-0.03677215797688446,0.04530334501796929
CNTN4,,0.047864514179727605,0.019807312336578283,-0.028354670596708945,0.0053961113233183455,-0.04597172432859005,0.023128217912355233,0.030020721281213716,-0.03885576228797849,,-0.026866897027786146,0.02998815794210846,0.05201829737326833,-0.015934404294338605,-0.014667941375138214,0.02319674607683489,-0.0947154419388918
NTF4,,,,-0.019957610467451037,,,,,,,,,,,,,
INSL3,,0.019903608209567724,,-0.014500727300608857,,,,,,,,0.014096168898035989,-0.022446665879730113,,-0.002087994694492339,0.0753456608660966,
BTLA,,,,-0.023017061061739796,,,0.008160509180598604,,,,-0.04152137676423056,,,,,0.08163324473029462,
MFNG,0.006835253377041002,0.10794923332615455,-0.010674805773865623,0.06261971543995526,0.09552647812201283,0.06733867795362833,0.030783175748260623,0.04932618773459949,0.0740710829342818,-0.011631026546221028,0.005248099989561581,0.08735245910517986,-0.0018017306143060228,0.060210197142690665,0.031102646186060158,0.09018006544695234,-0.019564565737784846
ICAM1,0.08432881104851869,-0.02813499577165164,-0.015236435139604083,0.0039407740198459966,0.0010498617780107461,0.053501833275806154,0.030269347287894113,0.0635193436035332,0.13689802984052754,0.08937073251065064,-0.0002617179835189401,0.008023192404037873,0.048560510758516535,0.03825477982252909,-0.0011700696282388443,0.011689364041395891,-0.0025789956431818313
PROS1,-0.002762086291963281,0.0562177184833875,0.01980965436360836,-0.019478593787391564,0.04111436908006355,0.09116166161151587,0.04770595316591956,0.06742870098811933,0.08187662645562858,-0.03339642328587161,0.08181994904758043,-0.05780864691545802,0.056435923390424275,0.09245970618957079,-0.003463400064417359,0.07623520872562242,0.06178815078105011
CLCF1,0.051361083588576564,0.1650025111851954,-0.02569248007912232,-0.052182007903591274,0.14872947287147104,-0.0026378698092359163,0.0504198567189995,0.010482181277256246,0.040377057704553014,0.04755364744667025,0.13793816280544427,-0.0067826440018420855,0.058345384343082854,0.01623389397000176,0.002858232235603289,0.022223600658950717,
PSAP,-0.025952197967595982,-0.00104238458601442,-0.021639379009878786,-0.04020307227575448,-0.11118691996663849,-0.0812892961394251,0.016715915573506244,0.04253820699866525,0.0999196508701823,-0.06565137452656357,0.015584631340605894,-0.05516929775079221,0.060961562473905044,-0.0012227527869524055,-0.025915788621876018,0.07995228615840194,0.0936079044052944
EFEMP1,0.02038791042765154,-0.010748781294065268,-0.03224758491304094,-0.053401617980061614,0.10022927507371078,0.05608394589056522,0.006481507114816436,0.013605631385701103,0.0451106043130529,-0.04423376277564824,0.04548895069530743,-0.07805508572517139,0.015399414102182417,0.006825874679966117,-0.025949640366955625,0.09052218650626816,0.023482998397740946
C1QTNF1,0.005593090394025388,0.005741134624094363,-0.032310080054477094,-0.004946159424738682,0.0008938683156796654,0.05779338162050179,0.03388283235292199,0.03514923974823175,-0.08308888083136368,0.009376071730606877,0.006262223693871529,-0.07146689846384825,0.051616688520738856,0.01919217267287857,-0.00030631235763358094,-0.03913668226764602,-0.03308475739008756
ALB,-0.027687503302014315,0.02444155807734878,-0.017354518982929765,-0.02574397108585163,-0.01553335440025819,-0.00395382839842162,-0.01832092898981948,-0.005282901369860444,-0.007589708963262366,-0.043522685235899486,-0.007772817118238712,0.007421468211465969,-0.018777804523557644,0.024346097852739865,-0.0004812289866763066,-0.029011787594523195,-0.02669081197536017
CCL13,,,,,,,,,,,,-0.023828447628574206,,,-0.02037971799635771,,
EFNA3,0.032251054334675004,0.011210584977456048,-0.0643982300702232,-0.05280208010493476,0.02282629787332964,-0.06142685163368448,-0.026810713888482888,0.017139420901132234,0.13595657821776574,-0.020181428650051566,0.05748559262120499,0.0673027208763701,0.007418779349442924,0.06852748985460491,0.09214976897120644,0.07284635046840308,-0.02945565140607881
DRAXIN,-0.001838004968754351,-0.022629151510034883,-0.014865212753950478,-0.07352752462052951,0.0828303411944283,0.04439333984338447,-0.01471080693718446,0.18582993912734716,0.07200331886910835,-0.05430736636819856,-0.02785249392451663,-0.06153271781652313,-0.033076550101096565,-0.01563747923359225,0.01642067149817205,0.1033957039379636,-0.04146696394681993
RAET1L,,0.02647571992508206,,,,,0.047082883765495,,,,,,-0.022723265040613276,,-0.03487201621447298,,
NPTX2,-0.009019285812531912,0.003495310046965876,-0.003110676689710891,-0.04086244519724539,-0.0576921176988953,-0.0964525478060165,-0.030920135322493828,0.004500768460246429,-0.03582433560250144,,0.02837955900106277,0.04707254305400641,0.04807888224597186,-0.009451560377096685,0.0025147514719740176,0.12176554316674032,-0.04972683390106951
FGF11,-0.07300551069593167,-0.026787170353102692,-0.060148440383566856,-0.03315474521675817,0.10390662550034861,0.09049427951339387,-0.0333434676620617,0.0034299344844129875,-0.022019076048864685,-0.05053936212980913,0.029409651258925536,-0.02766534231394875,0.027181463015721396,0.0009068574556127341,-0.040988225635374194,-0.019734985261566345,0.01146935869849925
CD59,-0.04316894882218359,0.09966297603654789,0.0222493487909524,-0.01609324285328773,-0.04789312736485033,-0.03113494134617511,-0.038338667274024685,0.03250325127697677,0.12720990473950827,0.018487824014766983,0.05580762055405037,0.0952670175054118,0.07167584407607605,0.05657049507731296,0.010310402185134081,0.08142201795634882,-0.022279558688298853
COL9A2,0.005618340413275625,0.03344099156893809,0.02536469030214656,-0.023538604267741323,0.012619100218244165,0.0123473834055711,-0.002901251748711855,0.05073504785691285,-0.02353569635559048,-0.04912048991448035,0.0575302950766158,0.04144838527001345,-0.028562060615948466,0.016590463207355553,0.05586670235713213,-0.00850932929599294,-0.01810424013877239
DLL3,0.02082576360182938,-0.0226552352953508,-0.0020396797005622683,0.025973383298152814,0.06960437036503475,0.06574610364742792,-0.03581330197799709,0.05253327026884782,-0.12621220084810666,0.07952393187668545,0.1028801171185042,0.03366048199438272,-0.0061247268585578555,-0.025168724159015565,0.030308467409168906,-0.0350107278261761,0.15116046690261417
FGF5,,,,,,-0.024409757958166477,,0.001038859334956837,,,,,,,,0.019130938081665275,
LIN7C,-0.005017805839710701,-0.026020611431971076,0.010660369226989732,-0.02808739521169922,0.015495642496077981,0.04952225093179013,-0.07298276049324962,-0.023288048846058337,0.11544842813480706,-0.09369692011492725,-0.06315721515078507,0.054888842636097356,-0.019236888621145018,-0.028352649962611356,0.014232705924868784,0.035100740196457814,0.04951448373198102
GDF7,0.004895527187059434,0.0006272347847184859,-0.018531536529870846,-0.002421978667488303,-0.031530643933623495,0.039887415430610806,0.036963213820777656,0.011556489365422154,,,0.16584806738303784,,-0.01947948946030926,0.06009047293536319,-0.023334229963898327,0.043370228398313206,
PSPN,0.037596599201352436,0.05376996127295361,-0.023461844329878273,-0.040618726130973414,-0.021115657789429927,0.00019631819141163352,0.010675142956133697,0.040564223831961566,-0.05693779118609843,0.023066202085116734,0.05618253767373538,-0.006829958195245164,-0.013803373313769999,0.03326224384665295,0.02616384754622485,0.0379335154369994,-0.06442482909159787
ANGPT1,-0.0333649370735218,0.07062678259623327,-0.011360150266964691,0.02015428498490861,0.02738539325088064,0.018049012260676237,0.028213454611560152,0.07915171073965971,0.08976071285184703,-0.056427045863920326,-0.0036405443857454147,0.10265349833934577,0.0011985229237847143,-0.04551370696519759,0.04706609556657601,0.09282005646784054,0.1025916722680785
PNOC,-0.026902104979951196,-0.01853536084191418,0.030593850991733073,0.04929136762743484,0.011510638914730273,-0.05806577585938522,0.0171711219892813,0.01096245807729564,,,,,-0.02071457477638285,,-0.013607889701612783,-0.037811493244536525,-0.049889139222474704
L1CAM,0.02209598092514954,0.014619416731864883,-0.03782838017592872,0.022401681058591007,0.013762355180519546,-0.06704409125225294,-0.0028843025662727705,0.0021942232498291937,-0.03544271795582797,-0.03708831105558974,0.009683639995307913,-0.04045607207806938,0.02102144943055632,-0.055456123296559565,0.02004218686028135,0.04627837574326363,-0.03111380792793133
APOA1,0.05023066146297101,0.016335567278381688,-0.01264599372160969,0.1878465462282637,0.036230716406750824,0.0635154504214673,-0.026105789748821537,-0.024034024296391846,-0.03223509805998111,-0.0030547881016587527,0.018482539573887364,0.0027478795048025287,0.0023203341440726135,-0.03477982582665191,-0.018885533621054,0.03427291243343669,-0.056677991745093206
PSEN1,-0.03140297222734715,0.014868950923785844,0.044849982732296484,0.006977619304659343,0.0283608355395282,-0.016165924118348097,-0.029599743751813578,-0.0008228881236071747,0.03153918237003745,0.016224624070084622,0.028320130053485496,0.05878060361391568,0.04614095628612069,0.03760253643047846,-0.02209046834827793,0.03308145167240637,0.0843601779553018
CALM2,-0.11797727562928935,-0.05787681740284779,0.03480430803763591,0.017282803724255214,-0.06810744986697054,-0.12211603199758365,-0.07599696773172814,-0.013452558615161458,-0.011774281289583815,-0.0030280397535974515,-0.04545538576505955,0.04537571709922079,0.02001624063856089,-0.04014159283653736,0.030370410676083173,-0.054349950167813646,0.06973849108804801
CLEC2B,-0.09011746905055718,0.03647172615790042,-0.00521383535206652,-0.017420072930990207,0.023476519581905986,0.07865513483166023,0.019709791525226953,0.11511968149286382,0.027120674182848865,-0.057964706307484196,0.023922948259514437,-0.01569707537424893,0.026031052597949318,0.016931684444496116,0.017170740419236975,0.09856869507795171,0.08284763490946288
NTNG1,0.053255935095775725,0.016047971438293923,0.027978822755422104,-0.009091255565128905,-0.015139726525054834,0.01217408229720855,-0.004789347260157402,-0.03265983524916749,0.12733805785169994,-0.03009246976758568,-0.0014331184522801323,0.03418288725114716,0.007899379536754715,0.056949619945245236,0.026377458623195092,0.059527740446898125,-0.0028866693820470066
LRIG1,0.03775610009251833,-0.01292472848171826,0.008220298448057441,-0.03968128592501834,-0.04985904054338131,0.00930580811265042,0.021853668394839626,0.0003903874592072407,0.025021178039210383,0.06523828005801047,0.06344888773227778,0.06712145302856733,0.004138904307126793,0.011545329772788352,-0.03232655412331724,-0.13330217698977045,0.06747684807705921
CPAMD8,-0.01676208133217268,0.04125654511661402,,0.05134208157664991,0.008262918583061756,-0.022081911054870538,-0.029856363758612975,-0.04142106535497853,-0.03499260996777876,-0.038793622793462317,0.014893028293740533,,0.05412892886397004,0.042148015292378875,,0.008886047990757031,-0.060882802470151015
GHRL,-0.026742695727020677,0.097158352036805,-0.023505252741881633,-0.0026090819572352764,-0.018076534479685432,-0.04696029817166418,0.06450566314624878,0.12333605696104046,0.06271729778449238,-0.0618587725339773,-0.0006379497678634193,,,0.02275131832752468,-0.025240500076797838,0.05858785510117167,
NPY,-0.024590627507383018,0.011032331510975999,0.05521003119147363,0.0493397622345205,0.0036937122257942193,-0.008408162312587052,-0.00911291973152287,0.01472765899362792,-0.040863790749382005,,-0.04210748066768129,-0.03650120268539099,0.011494614652569813,-0.021273416643003442,-0.01751998094683756,0.03454110674370969,0.03707408311605705
MMP2,-0.008085939579666582,0.12052763559274955,-0.04522150906863492,0.00381842307064978,0.07251984636259132,0.07675695769659746,0.019118495190187497,0.05084877366656916,0.050340578633289425,0.06438548314286661,0.1109389348635142,0.005136017060489049,0.06843344132355907,0.07280146635148926,-0.00013810034205328814,0.08490753555382484,0.035567086687656076
LHB,,,,0.024471123698650777,,,,,,,,,,,,,
PPY,,0.03512155663104548,,-0.0026637707451838003,,,,,,,,0.03674141462174054,0.017282001449869248,,0.01922066862474233,0.016497038411803566,
ALKAL2,-0.02510135472600051,0.009496277016455307,-0.014874594276821291,-0.014720874556955676,-0.030722997381432356,-0.02503721438716525,-0.02270557890117955,0.04914080586084422,0.08651041770448575,,0.027156837628486107,0.0671461971014718,0.027602087302509848,-0.024262671955388924,-0.0011771977878858376,0.01806674085676456,0.0643262844332764
CSF1,0.05638822755750004,0.032187312862660425,-0.04760717690647781,0.03495777031075776,0.11748443044769064,0.03043870504441851,-0.025041512766409885,0.00021895761925922052,0.053853776039494816,0.031138835923420236,0.0190786802132411,-0.06342214561295524,-0.05896184461516735,0.08884976875970436,-0.03632253969853923,0.005855987748884633,0.06628699798216355
SEMA4C,0.05443745791425114,0.07138433283665986,-0.01738460760768556,0.02304501309336485,0.0275757269986476,-0.007934760563822588,0.04537561746042146,-0.01201716774936839,0.07462026840592802,0.11057972077263631,0.11591554036851337,0.006108038775868545,0.023120158386009556,0.05717473608237696,0.004903705298960083,0.10326451025636697,0.01306079595025483
BMP8A,,,,,,,,,,,,,,,,0.08562786913238098,
ICAM2,-0.017528704528676123,0.11314925493070015,0.07767133279816933,0.06322305315834911,0.06539378587000642,0.07629880283818982,0.02499971772325766,0.062049102845719045,0.10283935686341954,7.319008320193363e-05,0.049252798746815936,0.19853444612261276,-1.1103779908918522e-05,0.07776913562955223,0.07538956184365529,0.15634252516815733,-0.01779428152073951
SYTL3,0.00014747106453340484,-0.017475037592210488,-0.007991894999763459,-0.012781712641827548,0.047651668925961205,0.01813932065849679,-0.014544523087024083,0.02612529118419701,-0.03444163646955705,-0.06907621978244077,0.08008898894215027,-0.02569818545288075,0.004012143483098888,0.046666232837855925,-0.01948435621557642,0.12901624112280025,
IL1A,-0.019477269112564408,-0.010244796572203453,0.07133372027666379,-0.016294232785492507,-0.0011932745562592932,0.01919926877781703,0.0034240504558832314,0.07291164866693577,-0.014628984483874855,0.17319761743272355,-0.013756152741410685,-0.016380963443073777,-0.019418172274558703,-0.01724816646208051,0.03354020577828695,-0.0007372309169939087,-0.009257860787765786
HLA-G,,0.0797155417960701,,-0.015777311929256674,-0.021955337189818902,,,,,-0.03399158647727322,,-0.052561047985000504,0.024474388855695802,,-0.024090271817070158,,
PGF,0.09635051830642931,0.16856429889074626,0.001925288614439786,0.04322202615077763,0.08913157614303353,0.1032033172666023,0.027773318712045275,-0.05781644446748268,0.032773806601222345,0.028894226208061105,0.07141432124694332,0.15517281175162861,-0.025576710992041524,0.06498956510159329,0.045652743490116984,0.184262098569983,0.031021723534540784
LGALS8,0.06116512817745238,0.06138032544259826,0.009266259858137825,-0.04210947339043782,0.021302441436934355,-0.016976394409707718,0.035329158939034364,0.017293905144879586,0.04975007330460038,0.03358446474157079,0.05813117198537101,0.03111352280840132,0.045415200833990456,-0.0038148220688234836,0.026128827563005875,0.04351815076924514,0.10579208752508536
DKK3,0.00813742118543839,-0.053456398722077934,0.071472493111556,0.026371519595955368,-0.09416097670950449,-0.11378859534676383,-0.06145320757859824,0.027113283683130398,0.16754386792563244,-0.013368998932605855,0.06015503685346392,0.03965783499069295,0.017059299351835682,0.009499468162046302,0.028960382390728474,0.08090568669794766,0.020322227506252226
COL16A1,0.07648848461269317,0.09374985565221117,-0.009954677471788673,-0.07157201027387858,0.0033353859624301375,0.03209540853575739,-0.003032854958120546,-0.009647680409654443,0.06971441818853327,-0.022637521039558618,0.0062228278620871285,0.07356509303592938,0.026180332792067513,0.05245010153003229,0.020069423456737817,0.07868184979305912,0.003822053077993063
TPH1,0.04142069417920962,-0.02527949312290934,,0.024111954790206707,-0.023264741437228446,0.03116753542773274,,,,-0.03257766921371862,,0.000668811304791547,-0.036592769788626654,-0.007282491019643145,-0.04641454194175312,0.061256612493510866,0.03776313196930777
TNC,0.044640879095639824,0.03424391262271967,-0.028497047151289503,-0.06715740730946321,0.06093012348454858,0.07340199261742324,0.039575114296636946,0.024634144430942546,0.035157922535784786,-0.021470164165141022,0.047637198057573174,-0.10204849425533023,0.0003303092877833074,-0.004971780794162133,-0.05607726295373716,0.13148662106732498,0.020307805421598647
TNFSF9,-0.016762073376616157,0.004308482563887762,-0.02487371266575656,-0.02587353274339342,0.06381707320978358,-0.03887894479176143,-0.02457149023061275,-0.001997828786512494,,0.08492105351837774,0.0060221188657683415,0.03439022737458767,-0.030262673108797936,0.08089986590143221,0.08519302849297819,-0.02612703153423171,-0.03394211506601128
C4A,,,0.07224112699108631,-0.017709745992797423,,,,-0.0074286552743156355,,,,-0.02652858823095,,0.02134909079925177,-0.023580327831409897,0.0018503336697466167,
CNTN2,-0.01578445564749978,-0.0023277307309154346,0.0030971929302618514,-0.016222910263621406,-0.009128511394287523,-0.05755675071567942,-0.07953967544175429,0.05618620744165732,0.017182583849363685,-0.01173310732528355,-0.05929180885977589,0.051381908374105646,0.055664796718794735,-0.10035841300385014,0.09515645024860057,0.09741888234845447,0.11067396485609063
F7,,-0.010401323704893406,,,0.017980184901639693,-0.02208189822012516,,,,,,0.055155595504139045,,,0.08965310458891504,,
LUM,0.06604042613345341,0.19613523648022246,-0.021611356077766368,0.048153786010730615,0.040721985656024785,0.14175848180748354,0.017717544202697458,-0.005417910072716128,0.1011573261850942,-0.06705079131545923,0.03422865904331284,0.18866028328092002,0.013964361500840086,0.13900935379486187,0.024190414322339263,0.14258177831975527,
IZUMO1,-0.016016692112078134,,,,,,,,,,,,,,,,
BTC,,-0.022374361332266498,0.005883231841475207,-0.040544582597259717,,,-0.017924687837250135,-0.03363098180715619,,-0.05220026204870801,,0.051121048335063875,0.018508997650079274,0.011005726469472005,0.009999540523688646,0.051149868547056644,
APOC1,-0.1000976467385221,-0.09086150976535802,-0.003102556305510381,-0.005099147394816363,0.06727172639589649,0.16095894154070084,0.01830710431214753,-0.01884839353059887,0.10480793867323443,0.17944221767497495,0.13120977626267863,0.05258294316648158,-0.0567373149940995,0.016179161056010645,0.02991700408344075,-0.0687685705203825,0.15241344901929194
PKM,-0.032196159765854555,-0.09245215298802019,0.03622460188095884,-0.017075333099716813,-0.05403001121927448,0.012567847639320177,-0.004640831237842762,0.04778278401780978,0.034232988937105184,-0.13726379062131056,-0.011582630542869336,-0.12218009521211633,0.021458345047147054,0.03572493153754158,-0.05162215053299689,0.0631423088780443,0.003458175945667731
TNF,,0.03367284794478028,-0.032547401769218796,-0.03909700530215796,0.04138736935688028,0.07578862046160703,0.03434420526298093,0.02502869591535542,0.11943109039420821,0.017195209885043736,-0.003490814408874133,0.04837842990244474,0.013189450448926558,,,0.06103328963856609,-0.003213752626993304
GNAS,0.04379053571243826,-0.08443074747641519,0.05526472296288465,0.06563298265026518,-0.04175312957096869,-0.11082848580350416,-0.03177400714397004,0.0197389937136333,0.06046005940937904,0.0016311142288300872,-0.018709959957185933,-0.09319604815512852,-0.06708908819748693,0.018661958169178886,-0.010729305306699532,-0.043839262176824594,-0.013371710565334016
BMP8B,-0.02694236064975713,0.04445990863054836,-0.005920431272916539,0.028520718331419947,0.008607872665590526,-0.05167858785321056,-0.014280343688462193,0.02535358507941004,0.06821513064583018,0.08173991663458784,0.07694551236068528,0.018148581942324715,0.023026886415961376,0.05967692229583621,-0.033441179129186566,0.19312026514641864,0.12189899868040804
LIPH,,0.02949981222486982,,-0.02243592406475701,,,,,,,,0.012197445143366686,-0.025334492518886947,,0.02365640969060625,-0.0642464740142259,
CCL28,,-0.035558742911707644,,,-0.04345131173875289,,-0.00021057863247004536,0.030262417002586667,,,,,,-0.037443223126185025,,-0.03667507448747904,
PTPN11,-0.029186921582936686,-0.033350908926560396,0.03779648106699326,0.0012848262042946437,0.04230439381140537,0.009605850784013709,-0.002943166161083868,-0.022638640316852567,-0.0616347926053206,-0.001772308546570821,0.02363403217122716,-0.01577916346275662,-0.048959670795855496,-0.023852386040653588,-0.03092099482653121,-0.008090208155062874,0.12105148508299829
ADAM12,-0.033700820381722216,0.09276037111126592,-0.017455137995372513,-0.03418157501779498,0.08173970278739193,0.06587196836889879,-0.016323745023703755,-0.05886809950834613,0.03033969558313397,-0.00460693098085048,0.08879037218660449,0.1262195645728155,0.0033216177074830455,0.04760709471423364,0.04218121037001257,0.12293300748593973,
EPO,,-0.03396741112441801,,-0.022873038904519426,,,,,,-0.046459218473736005,-0.05604474669047312,-0.025878312190300002,0.0052209185823068015,,-0.022324608341041222,-0.02856364416043102,
EDN3,0.01753122606669987,0.03738721464837712,0.03133514935876413,-0.02847375417824852,-0.028980642419623337,0.11372013717012772,0.005620527797718392,0.08496013824758106,,,-0.042946668681315366,0.04716365603475016,-0.009491129526691192,0.11587555942628627,0.006301242436256335,-0.00527485517184101,-0.026635327471699128
CCL22,,,-0.018531536081122305,,,,,,,,,-0.02928867566608518,-0.024061739889887395,0.08239593646870674,-0.019588871969071192,-0.04604076273797309,
CCL2,0.0789931212167105,0.10917173187795569,0.03674778062258519,0.0066385485615242,0.035615040124665785,0.003664138650581976,0.011811160911959932,0.04785662649066024,0.09306705801011755,0.10891984941207547,0.07036008429159495,-0.02279179455260922,0.016406355945368094,-0.027952856589341147,-0.04043749544780105,0.07775455625557445,0.049010171883958335
DSCAM,0.06446776173847443,-0.03837666427117896,-0.023347098902877193,-0.048618818785033546,0.1107559117624343,0.03260319495111633,0.01975899613740033,0.0019360531841980616,0.021995016471909986,0.014501880746640687,0.14424366560705296,0.02928065012598502,-0.021697676632333674,-0.07776763201569697,-0.015715698039843125,0.017325646832996897,-0.08034865405996348
GPHA2,,0.15234163442309515,,,,,,,,,,,,,,,
ANG,0.03933092758201548,-0.05504131323710329,0.05462551463840379,-0.038873119878826516,0.009865443383024149,-0.004716593843764358,0.017504178052708087,-0.05588730503763093,-0.007099258348955004,-0.11233184720500067,0.04664866202860087,-0.07202373057103366,-0.010770514761047517,0.017575554130785275,-0.036144038756834855,0.0003707065083972514,
FBLN2,0.17168991096997213,0.03594055461350727,0.0692328506941013,-0.008630159406143095,-0.04145611271668516,-0.03035823186847297,0.03996638528875099,0.003274329691630396,0.021105328335929582,,-0.05797051053054593,0.09495182454074193,0.06700711126650175,0.013407440007952768,0.028180791193366778,0.015073661153627295,-0.05545289460685683
VTN,,0.005241577256471125,,0.010643477514225879,-0.023264733829637018,0.005255242131838348,-0.022523106175175153,,-0.02967735236623293,-0.008353164324167247,,-0.029580681772890447,-0.018501928611303318,,-0.028907354649597056,-0.027938445444913165,
VEGFA,0.0014444988537335407,-0.10691541410269152,0.006550888175768689,-0.03849998481707787,0.11040842248245407,0.016392752304436403,0.05012644340670845,0.016821665783617105,0.05724401692300955,-0.11439322722565654,0.014657896883735474,-0.1695456162052797,0.005542253926439531,0.04312319271938393,-0.04927846168808709,-0.0962280635894048,-0.042415506510258785
F10,,,-0.02115257633286721,,-0.03066259630692898,0.06180747617152127,0.02359876331372814,0.12796496783007688,0.013805015987472073,-0.0007726857203790262,,,-0.03159960386064181,0.09287223468640789,0.019845349414304363,0.01313267069430743,
SERPINA1,-0.034273657465672645,-0.014310900786373712,-0.0359125369416134,-0.022041618580337468,-0.00917264536806846,0.0836247105226516,-0.03518447004639447,0.0027042335104409646,0.04759357251471138,0.05896571570426678,0.07122678428236759,-0.059946500797866925,-0.0600462987146861,0.0541219995046957,0.0342133083181422,0.11692433909149705,-0.08674906058667549
VWF,0.09290142935225082,0.1922943889298812,0.0034778738304834067,0.07191547341950087,0.02385123271180441,0.11211995574054745,-0.002132270620185452,0.03426433301783236,0.0919190112810942,0.03529382533637467,0.0948910072755599,0.1783350235434674,0.09104377645062675,0.13546600549041127,0.05436127474579291,0.11725280923899717,0.031571418252944794
GDNF,,0.05893924533340603,,-0.01860450243861853,0.0681909283081897,,,,,-0.0013551890466281596,-0.031905953218779703,0.030499483259629617,0.07265868530854339,,0.016734022973090356,,0.06381568164739147
VASP,0.006486531704283043,0.1110749113728643,-0.00029531658710281905,-0.05854146268535016,0.08099992572302225,0.08388678314814554,-0.031242531055072024,0.02884548888045177,0.1642176974314117,0.054949987662821276,0.06905892011501144,0.11521130552856225,0.01755720240200322,0.01723719349795504,-0.018589037151345196,0.17595354212235975,0.025950396952129202
ADAM15,0.05190171921821686,0.006077621129314571,0.018820214309578448,0.04621232805042705,0.010231204401208997,0.05318421040052916,0.021258033195627666,0.0035866360219091436,0.019552759556706024,-0.023630720601594497,-0.01566977349292923,0.028249840449098382,0.010334054406846042,0.042564979287006095,0.028826371462683895,0.04912073912741577,0.08921621169184395
WNT2,,-0.010906681776425904,,,-0.00675858900930459,-0.018436260215871293,-0.019163687841247688,-0.010352480717400749,,,,-0.005835784563928433,0.018698073855072533,,0.014299677085990944,0.12525918118326734,
CALCB,,,0.022414812023717944,,0.007626229631543575,-0.024409757692897698,,0.05972093751781313,,,,-0.028092913742438903,0.06195135337886262,,-0.0009367067015837882,,
OLFM2,-0.03898357857302189,0.0038157605617035683,-0.04169277550965605,-0.004815670611241435,-0.002455810766252148,-0.034531931997539546,-0.011370716284902911,-0.019925381771099794,-0.03403007951514933,0.07174768315024291,0.08334694444871404,0.028959244095785684,0.029833669332057493,-0.034328624700755164,-0.006533069368453517,-0.033903597157431443,0.011007313713813456
MFAP2,0.052002011817719546,0.17873754149662313,-0.040245444057733185,0.016113792557165853,0.1481092773167253,0.11699922000963381,-0.033132346056161215,-0.030213856922646287,0.06299020345034444,0.00656531582222736,0.10840831461038675,0.053871043236263245,0.0018351253796102527,0.05913593353346818,0.07157279219804308,0.16828770701677534,
HLA-C,0.12939623554960122,0.0887319195898705,0.01085083581757859,0.04277227762714864,0.08825874224673469,0.12670562267731914,0.04351776705712048,0.047504033566396896,0.11114737836813594,0.05786936999090882,0.048761905988574446,-0.03901132500594762,-0.005313432488417338,0.09041883398475395,0.08772738322317168,0.10915404940525911,0.028209869685619705
THBS1,-0.010012853774948026,0.08712853745701458,0.02618010860635823,0.022749713848270986,0.07233316706395494,0.047577015628790444,0.035080749028281,0.052199478003581296,0.12483233887424817,0.036150074732724614,0.0769774831392357,0.07525352091367395,0.04851799233750665,0.057975227613296064,0.009302228584506009,0.09940035429767576,-0.03516588421309802
