,UKF248,UKF313,ZH8811Abulk,ZH8811Bbulk
BMP1,0.05665576368239761,0.05853835161588351,0.08193528966729668,0.006474180378221446
NDP,0.014343313751480685,-0.013779047710102927,0.0812926822493982,0.01871120568779441
TNFSF18,0.029201689001488895,,,
RTN4,0.05966341645870349,-0.08974596513195993,-0.017566490427925626,-0.06364216430865584
HEBP1,0.057479503339824205,0.036242227709727425,0.004105125126334156,0.014195484134704587
WNT7B,-0.027678361005147045,0.0059737973940950165,-0.01941930852932301,0.04141025751957148
PTMA,0.10217013612996313,0.042422576289254776,-0.015755310274435788,-0.07318146465331327
CEACAM1,-0.01580393568753256,,-0.004633013672698701,-0.01689306958701784
PDAP1,0.03362022409419612,0.03642752395645313,-0.022468941250805213,-0.01720888075362032
QDPR,-0.040944837523578144,0.01405518058149711,0.06147647172376664,-0.003279947016255702
POMC,0.07821420920483113,0.01761053460795458,0.007567233030122833,-0.018603541843471155
CCL18,-0.019721818518551773,0.03607933760991129,0.01902628693101222,-0.029847466833088615
CCL17,,,0.036515242407538444,0.04545930332496967
VEGFD,-0.019721824781152864,0.10700164869933049,,-0.01689306958701784
TNFSF13,-0.01488272184950288,,0.08177167766153416,0.004848662602166118
WNT5A,0.04568021888937443,-0.017253059965175618,0.0062645943521360235,0.026557676256807525
CXCL8,-0.03475065407161141,-0.040153335348490075,0.015066529760242519,-0.05240513931540708
GRN,-0.011950722178264088,-0.011026811712772143,0.0041237679638334015,-0.03845612210384208
MIA,0.004033348177267163,-0.028565642258022415,0.03992336893165031,0.03834323587622768
COL4A4,0.035209658863602396,,0.01855044328705721,0.03222702481088348
TAC1,0.12418641939126873,,,
RARRES2,0.056778122264261946,-0.06737440212983661,0.053940991802080306,-0.017185024830497223
FGF7,,-0.012101553843344773,-0.04337263875944969,0.03739763732361057
EFNA2,,,,-0.016055732106260722
HBEGF,0.01738293229322243,0.004079581759867027,0.027529231248857422,8.143862413835315e-07
CSF3,,0.016123625967140738,-0.0012422864194498399,-0.010620677535933511
PI3,-0.020748184587981264,,-0.006554727861226981,-0.06321869488368376
PCSK1N,-0.015796312514637055,-0.0345997744277119,0.013086654153426212,0.02970303558763013
NTS,,,0.006981568155158895,0.16952912234906214
SFRP1,-0.01632818498025462,0.00431349019170117,0.005717513105772341,0.022481685213226035
CXCL13,,-0.03290878756984501,0.07343723800394097,0.005416985080723267
MICA,-0.00884825036934091,-0.020384040617174727,-0.04296188031325851,0.032775296889117775
