,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.012563541432755695,0.02713029441662911,-0.015300310583762656,0.007340150423876927,0.014790795676434489,,0.009496467978845572,-0.024813366064188984,,,,-0.02874955051387763,0.10114719669122728,-0.017644154092330725,-0.02111203766377014,-0.003249721827130334,-0.01979522998489203,,-0.02060516500134506,,
PDAP1,0.014511224194539755,0.038926016323230825,-0.011207188657321437,0.027376035742098112,0.016368373195899854,0.0015574657410317217,-0.07591418001077853,0.027175922930379445,-0.009198660083848755,0.017243480188424087,-0.06618167204660814,0.018947028520949122,0.025179069474395594,-0.041438452649433265,-0.007060080534807171,0.014960765780267258,0.030358771671993048,-0.10573463308898835,0.016907042619469338,0.004340264319460782,0.05241183288916035
QDPR,0.03925503364166326,-0.0279773741041464,-0.0459432193529747,0.03681924527987081,0.03695300595191044,0.027557748061728404,0.10509667282563083,0.07189548288135988,0.04860991498666746,-0.11050089743119534,0.017317282550732217,0.0035847711169203853,-0.036222828242774785,0.05487792487099021,0.07442134292988183,0.05708273139006472,0.0050014599218230265,-0.014075276459586263,0.011060741149072606,-0.09703418939780724,-0.015504390558226597
POMC,-0.01825031311352192,0.03345888303586422,0.056243997492899614,0.02902660216290814,-0.04169233084227411,0.020963495034414133,-0.022294346583538266,0.04165526582614621,0.02403335010963943,-0.05358268291874607,-0.030255582730660313,-0.041824583895607344,0.027633953375126818,0.04069826571228097,-0.007334900569498243,-0.09237923936625,0.01677887726812756,,0.051799424830569485,-0.046560815047763,-0.05883033014180741
CCL18,,0.013885606902020328,,,,,,,,-0.031235392638677584,,,-0.028143708448443865,-0.018854724193535323,0.039708699536296084,,0.006982719346154685,,,,
CCL17,,,,-0.0017076705832505226,,,,0.008535431421373096,-0.02049129955074552,,-0.016796116869829618,,,-0.012517673327445217,0.024746157250404043,-0.052237429562241984,,,-0.027161750519012894,,
VEGFD,,0.048216542494678535,0.0368320208451685,-0.0064726982132875775,-0.01982314810374844,,-0.0321422904473864,0.005488717827590645,0.0238254821950813,0.07584360728222646,0.0011052978078898293,0.0648781316237978,,,-0.02111203766377014,0.0035933384185286125,,,,,
TNFSF13,,-0.0239470815016245,,-0.01745398518724521,,-0.024023010565314386,,,,,,,,-0.024019534931987992,0.01792638312672011,0.060560582303160464,-0.022228716546534272,,-0.02523536901977918,0.0037214509642279044,
WNT5A,-0.013594310613726828,0.041747876314138524,0.052960906034615264,0.02286392179632453,0.05293125617530851,-0.045896783088937375,-0.09397478453704455,0.0034430637860468336,-0.0429665252285013,0.06673803955200074,-0.024543175557227827,-0.025089622870619117,-0.0016082959260438564,-0.03297871275949143,-4.7981243443882756e-05,0.006261483264633772,0.00942082717718098,-0.06575396978503889,-0.009863599115416313,0.07056430961558888,-0.09141657834874646
CXCL8,,0.006849100691685585,0.09432213867206907,-0.02208571404356375,-0.032609517806151435,-0.03417117441697963,-0.026605373980601837,0.027863992164639643,-0.013997163200492954,-0.050109492829553355,-0.04132582315014114,-0.05846908114048697,-0.04955142975993845,-0.06427647236964065,-0.08898134148476701,0.033622480331574105,0.046865542228605596,-0.030221145483606916,0.05666766963080134,-0.029521157424708896,-0.013765784466528635
GRN,-0.017697737924243444,0.01763246159558455,0.015034371680079936,-0.00797032921136779,0.06720198016519018,0.011950719665682032,-0.16539176644599834,0.04518521468330455,-0.052963291070830185,-0.06613693579112855,0.05287521358590496,-0.03400360960465426,0.04426684988951867,0.01241101933815615,-0.0738703107037539,-0.009449467973749006,-0.04439942037377799,0.15410905869871383,0.062082917493572455,-0.018533916036614525,-0.06986961703636384
MIA,0.05544969131309802,-0.03178051712209045,-0.019489335118718483,0.016659787034662442,-0.04090261434984801,-0.043438236209036696,-0.042254530425459236,-0.03867523535715388,0.06662445437989785,,-0.024653083072062102,-0.011090127457579875,0.10878552982988164,0.0851710623872181,0.1374389537954097,0.08874724570126119,0.02312782100655625,,0.04277853030599927,0.1362238139396165,
COL4A4,0.09119635042388381,0.009820892813050026,0.11000307232257822,-0.00711256422071248,0.007132612981419538,-0.022856833206299748,-0.024426019034429824,-0.020543307315327258,0.013117916435779371,,-0.010002231864188837,-0.030603842339149784,0.04977828512606501,0.022882426420898477,0.052582121734577006,-0.04152266454127421,-0.030567241255433572,,0.04263838517166954,0.015099887408069,
TAC1,0.16788898771956945,-0.026182361873927026,0.004159977327596636,0.05089391411909087,0.009708125023577641,-0.00010189898216421796,0.13917027200662666,0.09517198145273109,-0.014669494116981121,0.11702022379068858,0.09398374401926841,,,,,,-0.03415241103839396,0.02049454944631543,0.0017350092591685634,0.015431435536761719,-0.0043737214241145435
RARRES2,-0.07296746132436024,0.028037902118802516,-0.0343017162242757,-0.003716231568612816,-0.009991297425419154,0.01221374357115765,-0.11380274215282242,0.08287402854464046,0.04190514609128062,-0.0291863819520306,-0.04882335711843398,-0.027006459788702676,0.043584696982009764,-0.04448035802781586,-0.03201817467925305,0.0192878958277607,-0.02524928464911322,-0.03337607679447036,0.026554620396702172,0.025901311063852045,-0.056186189212576405
FGF7,-0.019686323623871398,,0.05746955083269676,-0.005920433928027058,0.0037861026698342327,-0.018700047038748457,-0.04462816737341746,0.014922421858884842,-0.00038653257758808297,0.08319931943939468,-0.003785985553482705,0.05830985117598561,0.027033910143435678,0.03522578803091453,0.07680890135740469,0.009614822079364796,0.02807094496660571,0.14353317704120008,0.07586121375668935,0.013793410162637708,0.004304277106847816
EFNA2,,,,,,,,,,,,,,,-0.020065578916887573,,,,,,
HBEGF,0.036888718669629846,-0.020861300213975045,0.006730892204272756,-0.0024306112362173075,0.02034428374874086,-0.03822883279887794,-0.05972609753496924,-0.028160563337432935,0.017129959063155335,-0.033137361601460094,-0.04687653372868598,-0.0838840631108484,-0.012591370585132279,0.010365375308759927,-0.011898389883917546,0.006343944540642354,0.023835964655468386,-0.018232627518362857,0.06821612152959174,0.11624374193960421,0.05915984303098057
CSF3,,,,0.008014686673080534,-0.0604678435789545,,-0.025842257995941316,,,,,,,-0.028436994230794706,-0.011531239647018873,,0.025222681403274095,-0.007491770493713743,-0.02859713310193941,0.09873538682942203,
PI3,,-0.033384919261642526,,0.05836555043530024,0.02137824086570424,,0.022911093336624402,,,,,,,-0.08987551367024446,-0.10344038663286063,-0.04438421614540871,0.0161188497870768,,-0.026925427290264366,0.021128381217618418,
PCSK1N,-0.0018625891731908605,0.0026584329855251967,-0.010613267961049595,0.006770025208387164,-0.004006980572588244,-0.017563025054191245,0.08658763237258153,-0.01600459138743971,0.006999624140876905,0.1780633790836299,0.1329354203724424,0.07973319069011076,0.011516527492802617,-0.06849254353061508,0.004923815843311182,-0.03315876234245307,0.06720440391703468,0.006548446470135002,0.0017217723721339108,-0.058053041234522006,0.013094283216026025
NTS,,,,,-0.05488244118221454,-0.027903000085469854,-0.03176324367749562,0.02468822179561178,0.027470910203990114,-0.04411081836614862,,,,-0.029202428831158832,-0.024446100197271146,,-0.00785312333119329,,-0.020993303952788974,,
SFRP1,0.02756520451235569,-0.02513937334835773,0.043373758284386325,0.0318847334996642,0.011091023506729122,-0.007130570479382128,-0.013109512113866554,-0.008886470075117519,-0.006712317817675581,-0.09423618170167188,0.022200751301333872,0.12505670468940733,0.0036546429927791536,-0.01658116538185849,0.016056826775036507,0.047261217193553945,0.01582072865399383,0.04910207481234593,0.0285700353550295,0.040558244041059226,-0.010390074649720868
CXCL13,,,-0.010110634929433687,,0.010581360804413653,,,,,,,,,-0.028117260776071344,0.037912027641601086,,-0.03729056557281235,,,0.01818798783929715,
MICA,0.04730558437268212,-0.011736217166064754,0.0017187208537874585,0.06213989508855986,-0.008380176827886792,0.0018793597911642998,-0.06002962023244716,-0.052989392309290125,-0.01875027358940843,-0.02255802232548754,-0.06630249258647343,-0.05956018554044093,0.01789525517515096,-0.030758680308742202,0.032851786462250815,0.05181348013920391,0.02830673431289289,-0.04339772666484156,0.015936378109688017,0.014048477055140377,-0.05842254996841347
TG,0.09074705244886482,-0.0499724731232804,-0.005274860813583552,-0.02382623323125927,-0.015312842565304081,-0.0196524678294401,-0.03118929334659928,-0.019823746522315285,-0.01482946449892415,,0.0012129342840401355,0.02468633084564286,-0.04582453729276856,-0.016632858254479885,0.023187518643641224,,0.025284959847207415,,0.129635560232619,0.010675386181145271,
ADA,-0.004286057399314732,0.0038751098576883317,-0.04298106157902708,-0.0044845995685055895,-0.008581883708008801,0.014031711572839568,-0.09269593582976395,0.003224163514521564,-0.02408424293258159,-0.05375101606864072,-0.056989539715316125,-0.017648970363114417,-0.09239118510132242,0.04126004108496519,-0.016903336459523032,0.03942661948569108,0.014827317549904307,0.006691290187989375,0.02476268743415095,0.04899365901754957,-0.009213463496392241
LAMC3,-0.021711871276471964,0.013768463766669884,-0.018872499672698703,0.020567410888943833,0.057037261314381964,-0.031045220966580578,-0.06712219530687401,-0.020528704831287013,-0.06126418475208601,0.0012563293197895133,-0.00608047062153685,-0.032915117626173836,-0.01236815852165862,0.016346802564198768,0.04349719686845007,0.051868368051568435,-0.019341558539455996,-0.02924208861233791,0.017426121328755564,0.008855233995807925,-0.030991870732392596
CCL7,,0.032766357077464815,,0.048783317603511234,-0.02971355745904991,,,,,,,,,-0.018761106986354147,,,,,0.012300059861485236,0.0778009033208362,
NGF,,-0.03465690032476438,,-0.023554234423092187,-0.031716129961057896,-0.03073451506338804,,,,0.07217948658257263,,0.05455688234438589,0.012542327834580945,-0.021667576629063993,0.021542699372071487,,-0.048720826673203294,,0.018253441017724654,0.08820720408728715,
TNFSF15,,,,-0.019182359378636882,0.012574554253659793,0.0034510675935359404,,,,,,-0.04397961894804603,0.013397429722396399,-0.018289972621076865,,,-0.017622974990933366,,-0.011958627078399139,0.02563582596321549,
HMGB1,0.01661829278512883,-0.037686545822987326,0.034997828612445304,0.017850808475365316,0.006370414327939975,0.044481722051019044,-0.1558814827365729,0.0002557761346394704,0.0675998242396286,-0.028948952267133433,0.007060463571046076,-0.000131148756560442,-0.02243219769385158,-0.023321603401101794,-0.02054262270307072,0.015861697219399784,0.0779361415467342,-0.021500071609182467,-0.01767581076018728,0.03761948315437605,-0.01672875277174599
ITGB3BP,-0.017708878475143814,0.061142128473097614,-0.016297754647687714,-0.01718114878668864,-0.03309786680349654,0.022117528573050854,-0.05098543552534148,-0.03544690443202701,0.008286783336516354,0.04399203663205108,-0.06147951881134807,-0.007201231547957417,0.08085139497319169,0.013201670997084705,-0.010150950665971383,-0.020565022522818662,0.015289288336245115,0.11595194175120074,0.03469414217321879,0.0017161313661227908,-0.04373992568071681
AANAT,,0.04237932606215769,,-0.01745398705007583,0.017397097465757697,,-0.023310416053472175,0.013257941958596402,0.01673134641584071,-0.04147068378013908,-0.022530384214944923,,-0.006071763055052521,0.010556233550207765,0.1086184292753822,0.017129428955527576,,,-0.03170636048606639,0.01798907791554333,
RELN,0.0631835494221611,-0.05132023068286261,-0.015322325086244695,0.03584521270062702,-0.003085522925170465,-0.009246498159692423,0.08200359635296278,-0.024184297401036173,0.05665956467277593,0.0008874672763618873,-0.02494308000316245,-0.058385787553162455,,,,0.02964429740644681,0.08313624667807458,-0.00015694107981944209,,-0.002545547736096819,-0.002305686759388126
IL15,0.019222950967960152,0.042120576946545495,-0.014198715921093674,0.014187149352916806,-0.028183249884223972,-0.026554288123695716,-0.047799834112221246,-0.03131483505544869,0.027789199598499893,0.057507026271835696,-0.020895890021942556,0.04560815928963656,0.040620194292869345,0.07416830203533277,0.05945578347145507,0.07077641293371362,0.01833084121434122,-0.01176636926007785,0.02032504822184742,0.022868439103049806,
UTS2,,,,,,,0.0062578757303216525,,,,,,,-0.014015859625985134,,,,,,,
BSG,0.006953384896083485,-0.021054981072425857,-0.032313305727495745,-0.04662585214862388,0.053239551236724116,-0.013599792163351282,0.026351268182564388,-0.06072255550846714,-0.006529426566813699,0.11164944451531904,-0.07330819068229842,0.02181886717686583,0.028242541295317253,0.03665171580648605,0.02675276121429244,0.00427848937923444,-0.0032392551328796946,0.028867378502726238,0.06134719157683242,0.05129129201226612,0.04422629935859661
ADAMTS3,0.005347016567487859,0.038262692816377106,0.011552654470765795,0.011396535530541959,-0.022533504493921525,-0.024037102647214408,-0.10744803714452505,-0.053934349636299485,0.0032865695884915372,0.18424816795064,-0.024651304678109442,,-0.015554212192104221,0.1291133897823146,0.12334380631098762,0.07527230332446583,-0.03437020512916967,-0.018683289563823317,0.02096139526455601,0.11825758546619125,
CD34,0.006083875535037052,-0.051668965282808885,0.0011490605903219197,-0.02536569042209475,-0.00991857240994057,0.0019165664629818481,-0.0838634486855778,0.009550550983990153,-0.03198271158873329,0.08821254828091478,-0.04839153335538559,-0.014742466609734222,0.10409712898495559,0.061601771030205296,0.014668696622830933,0.03890036683375671,-0.04131361859298156,0.014612533543905848,0.06836720072281209,-0.04702428477321451,-0.07673614142113097
CCL23,,,,,,,-0.026523553183852442,,,,,,,,,,,,,,
PLAT,-0.01584026460568612,-0.06104787501205513,-0.05296587859875028,0.025845893967409925,-0.019805532736409677,0.03871489482776879,-0.06884878200203948,-0.1123363383786063,0.008227839406064912,0.00552662542179501,-0.05697695533566552,0.040800759643269194,0.11333752365929409,0.02403959516442084,0.12168445626488242,-0.011786502880173102,0.04796602011739002,-0.09224556852351584,0.07633975809907417,0.049474819334912074,0.038689110347632255
NTF3,,,,,,,,,-0.006077799069967169,,,,,-0.014235070458363565,0.10795771035967737,,-0.020152201297954375,,,,
LTA,,,-0.015300312153848576,-0.009000975310012954,,,,-0.01716984741487434,,,0.04296341481813451,,,,,,,,0.09756534292845125,,
CKLF,0.0687952524019663,0.009093357871042866,-0.016152431834992997,0.005046387678628749,-0.001933411079737927,-0.0002219790275657412,-0.15303931273955584,-0.031535383559998596,-0.010175738260079883,-0.05678923747993352,-0.09423665715101655,-0.07475528438639935,0.0036085919237783793,0.06825632050817383,0.10584291129433734,0.0065579562845675485,0.003345312112515126,0.1015658483672627,-0.0017650430872881702,0.019271686120366078,-0.005875069032009885
CD24,0.001401487970105999,-0.011394079420698214,0.03541922407203334,-0.0313754690317613,0.042849771144787094,0.007748143639291535,0.01229185149361241,0.08719137117712701,-0.019929163221385975,-0.00048743396190528856,-0.0373140117226246,0.06312032729437472,-0.07527118156067628,0.05987427122026313,0.026861445035381928,-0.005451005033210532,-0.011228621198274237,0.044055770229658765,0.04958741323902653,0.009509241470673196,0.052993534743762866
HSP90AA1,0.03544868727834159,-0.021538696648978575,0.035089343604046995,0.01624063733257807,-0.029399928679828314,0.014611370908072144,0.1625856578010384,0.06066794197579402,0.01744623677302125,0.15950314524390607,0.13125730708759442,0.06490423002159575,0.05281157081666295,-0.0908984567653811,-0.09956689949452208,0.001982730903429784,-0.05120490258558397,0.015297621376737068,-0.06767113851492472,-0.027874036818688427,0.022754784477179213
BMP4,-0.021108225902990045,-0.05938776027482366,-0.016219227787465058,-0.026988374608004087,-0.027766375932678437,0.008893043716865397,-0.04657568145928506,0.023172738005896504,0.009562457259083978,0.0035117610073281073,-0.017805458716604525,-0.06746840271396823,0.058981603969155694,0.002394586078723006,0.058548056008161424,-0.03594376407554624,-0.06106778459278697,,-0.007010684376726189,0.11315214792783919,
SCGB3A1,,-0.020185148069382226,,,-0.023606925601834645,-0.010682636676749735,,,-0.014419092221588804,0.022000244763383775,0.09947743608022898,0.00174329479760468,,0.09922609311000152,0.08423132634724088,,-0.03659735823168968,,0.09496622653324611,0.10566582121486912,
IGFBP4,-0.02846239239468229,0.02280320704054112,-0.002455943187006064,-0.027676593531841293,-0.00446059196120077,0.010362200155347197,-0.0883231963122004,-0.020851225002090704,0.024543629158170013,-0.008206515839082136,-0.06862161056613984,-0.02095799014549576,0.04862433365382267,-0.061569848517086176,-0.06721984656166453,0.03388111824233625,3.0539448702709835e-05,0.09242742902063278,0.09236082904608453,0.023025471523455354,0.06401159020841322
RSPO4,,,0.07937966768457891,-0.033795058688965963,-0.027246229572155715,,,-0.019969577817203613,-0.014419090112470383,,-0.004064738682024864,-0.03834494637790114,,,,,0.007396057026699647,,0.0072265767391236115,-0.013184770079308138,
LEFTY2,-0.020307652892622294,0.0151022263161992,-0.01548822326611505,0.0271602239319379,0.04310156033359425,-0.029078758605360855,-0.07926179341957097,-0.04917809426001485,-0.01581070865767054,0.003623231954901954,-0.025795746058667714,,-0.03745934070016886,0.03848507452589153,0.04753789323353094,0.00818679706204158,0.001079100399721673,-0.024711235470441458,0.03358126970845737,0.029322813171736236,
PF4,,0.011378846934658562,-0.01391771343384639,-0.01502963228823338,,,,,,,,,,,-0.018391492282072645,,,,0.022249986679907876,0.03759988566592362,
ANGPTL2,-0.008206448570662548,0.00299572251432562,0.03110935557235209,0.04208050344999375,-0.01989839704696886,0.015406591067511825,-0.11581985715837598,0.04214612794692833,-0.053770672975173295,-0.05785788173109998,-0.08903224141894414,-0.008667217911430318,0.09320768991091886,0.08604926511389663,0.05095858077227108,0.028141339336501273,-0.011732546997788803,0.0315277513942661,0.033290071279190876,0.06388702394148034,-0.005269658798038869
LRIG2,-0.0007337233737899422,0.0031172484150445994,0.03597134412751811,0.00484704615184216,-0.02056803570935608,0.02528454433506488,-0.10179047963299963,0.01650712930994832,-0.006824105024831843,0.006699064073317954,-0.014408445205247897,0.03325511382038362,-0.02289290422892224,0.04152658417918218,0.061397638711491884,0.08218548840126577,0.002617764262157256,-0.052540375132644965,0.1077588184173142,0.025929557545689624,-0.08182686806670639
ICOSLG,0.04677689054869103,-0.006646080766858689,0.0012864567193353476,-0.01733207558737488,0.02658420280412517,-0.07420274237291453,-0.05730743083110038,0.01607590877589766,-0.027364740385155774,-0.06063966212829079,-0.020758600359651148,-0.022075561558597568,0.07377878980107404,0.0350130821682917,0.0959412733939569,-0.006436067926159108,-0.018841259469689106,0.03881585803004272,0.10405468810976057,0.01057499419126414,-0.012948806788559258
WIF1,,0.05908094329649299,,,-0.014047469505162424,-0.00866946172970484,0.07191143886793609,-0.015410050208454732,0.05691983323890214,0.05066284909452611,0.08692850038648897,,,,,,-0.022911553792946907,-0.03899828352439624,,0.05177910902713507,0.06618144648182918
NPPC,0.05500034859210713,-0.00038825626626649504,,-0.023314666082945,-0.04752894815641345,0.0420778161965586,0.03324427764826394,-0.010902227491200709,-0.020039006598743896,0.012415945160369117,-0.04163637276979761,0.03107100423387899,-0.0143408689487275,-0.028006949471820544,0.027321601399373653,0.01836351430293686,0.014144874837791461,-0.007722729998099328,,0.04131916522078483,-0.02689783714181102
LYZ,0.023196033909428586,0.05168877313245117,0.00022599801076998117,-0.018422285718504232,0.037121540622823176,-0.013108873972498622,-0.10072587703311055,-0.03646919643609281,0.038192123545613174,-0.10710634614434784,-0.033481137482234476,-0.005279699691787687,0.03723137247969606,0.08331508420605953,0.010383191601521439,-0.005710162118020125,-0.021353064201372767,0.01969027888731608,0.034877548828483866,-0.0786840519220456,-0.05805227380997538
EREG,,,,,-0.03834190970711622,,,,,-0.04537717110326958,,,,0.08002504213456495,0.04984284040826794,,0.05692958880606044,,0.09663159867870372,-0.021272766479531753,
SPTAN1,-0.07391862238272447,-0.043620811700495685,-0.060478353912008606,0.04119475872301795,0.03490147922853805,0.011188334782684587,0.06409481334582016,0.013621741705637378,-0.03062529570908137,0.16346006747547945,0.07557983736571312,-0.0023333170829838235,0.04201427753854832,0.015850275050819613,0.06619989202683083,-0.0040778054292627056,0.015139967227070561,0.13320170639823348,0.013989594363391348,-0.003775105960102516,0.06992132050382636
PTH2,,,,,,,,,,,,,,,,,-0.028476201856710678,,,,
LIPC,-0.026259509862157304,0.02699863832951575,-0.020946902544196393,0.0730861986115611,0.0021960915809025403,-0.04117889200513099,-0.04772116778049749,0.0010127734166662608,,0.09852669260770522,-0.032825493205072345,0.0891903544218858,-0.02503045789902022,,,-0.03324078762925058,,,0.04065046721291653,0.016901740733304107,
COL8A1,-0.02200301995735823,-0.015459710808015318,0.004485467007837987,0.039986526339913384,0.04612904392999552,0.0343694239039015,-0.027579015931551168,-0.02601777654756444,0.017818133538680146,-0.097161261652038,-0.042515299259774236,0.02467898001426559,0.008312970851246753,0.0596976543934737,0.06268539506817555,0.02540832491743672,0.015483277381436015,0.022231802749655673,0.06135361260543336,0.06578944760868055,
GSTM2,-0.04163112686632507,0.09979284257238306,0.014498144450663985,-0.008148155568894479,-0.018327068961053003,0.11216065909337353,-0.055166013831353326,-0.03404497685649313,0.0024039509943381454,0.05055767734425954,-0.022130375300347206,-0.015608761039402001,0.14190001569287183,-0.005181997974843366,0.012854129513892419,0.008193938656829583,-0.05232605689026505,0.05061587837770935,0.02712343939930733,-0.013561739471794,
SPX,0.0282556761657314,-0.03296952145536716,0.01649746760563135,-0.00839629613788347,0.023839709127591358,-0.07208785695907322,-0.015770338154414906,0.01569025678416254,-0.017862185921482133,0.044691630040479186,0.030353896555336754,,-0.00907948690594095,0.003491435372133032,0.06571793640139136,-0.03180705564224177,-0.04763484528402264,-0.02699145847205967,-0.002267426517427862,0.0061042796229061405,0.023715305212643707
MFGE8,0.08487655087720923,-0.03719036894918363,-0.007310800501602503,-0.07338197266797844,0.017502397942059097,-0.010610665383577257,0.008153418863730494,-0.030263788246741172,-0.05690834577210754,-0.010134923277085421,-0.034205450796198265,-0.011239841186907051,0.09011676183626538,0.04200242792513639,-0.018203723693139866,-0.014350908528617428,-0.014853700916651414,-0.0061835514239120285,0.03784109424228121,-0.023378481677276557,0.10004461270249329
TGFA,0.005325445423440042,0.01528510459716764,0.018166097763791623,0.019399694788331038,-0.030671875339813994,-0.022578464597597568,-0.03896055363162356,-0.02827420999336786,0.01172974167685298,-0.01731309287363209,-0.009086289592429688,-0.02009605694398726,-0.019362801444993756,0.07693363585295528,-0.004552615611585136,0.049813670492871345,-0.003548873317444228,0.06669957323597057,0.05279480341658507,0.018700731737505933,-0.08326669901396964
SLIT2,0.0672665542118067,-0.035431329664933696,0.019279022716655252,-0.019886085392807566,-0.0472432035126394,-0.010561832630901638,-0.018516172278478474,0.030475490651330005,-0.07466189676128988,0.03601235617743415,0.14045366473461277,-0.03193199390422556,-0.004745856800403858,-0.025881862544736938,0.024598731266811436,0.04814840325176779,0.05669749622153533,0.0724134368958163,0.05621623064095726,0.029780283615365246,0.031994749990837575
PLTP,0.0673224739753938,0.003961443557684251,0.020199543058622406,-0.005049783627395131,0.0010534157886187877,-0.03955010047555818,-0.11731396553879612,0.021961351496362167,-0.01789338346046398,-0.1354045402289629,-0.02759770921828874,0.08936634839226361,-0.008440651651707593,0.0018576512680152154,-0.07485477704805002,0.042564432256879205,0.004406375902517018,0.011163287113598859,-0.05683782161830024,-0.045679228175646604,-0.045692697654095
APOD,0.029810357353263286,-0.09139852980150134,-0.019138463282641495,0.07495253493534977,0.03387328204781518,-0.05708506279202479,-0.10866224530827084,0.007765456405110811,0.0034571223252812186,-0.09287308927907026,0.044157339656547695,-0.017998793273442497,-0.042294744764231194,0.11618809146963516,0.0979292373956657,0.08048667028402703,0.03407398495288906,0.04116713372918478,-0.05720389103538953,-0.06883832517821699,-0.03908193006987875
B2M,-0.055038006933524224,0.03986893399920699,-0.019305433654037696,-0.04318620594440327,0.03257976975170429,-0.007157348777890192,-0.1318195012894191,0.035702446203573567,0.0329961582504251,-0.14867772982425903,-0.10134923647033446,-0.08546152411598627,-0.08618453417095576,0.044527452878690664,0.06399166964045938,0.0374772435794663,-0.01148219193154885,0.14746916612565802,-0.008297457679222176,-0.018262650181252296,-0.07879624623831742
OMG,0.08004325342167692,-0.010286173612763207,-0.011326599071096823,0.016233181337594303,0.05790927983927575,0.041514476597730374,0.0632307229671851,0.026893681828824283,-0.01403107275013027,-0.022154971424861985,0.09788371593132082,-0.04858821745610925,0.038425030190768976,0.05587702539658668,0.06179783021401642,0.00895783781569197,-0.002293209319685104,-0.012352646554459005,0.05900534051489398,-0.027520900131269312,-0.04294918729982809
CXCL3,-0.016517126712472685,-0.05170786197548694,0.004936635547467731,0.035289225426110855,0.0019801110870186905,,0.008979088868492361,-0.0052035053271496205,-0.01542537856083311,0.014480035305619088,-0.015048826634706816,,,-0.07544648140581538,-0.05517448282759908,0.022690889506004237,-0.028467577208730215,0.025930177878279857,0.009626918730614685,-0.004845869359631243,
