,UKF260,UKF296,UKF313
BMP1,-0.03875253279516361,0.005449570488748589,-0.05676777849154627
NDP,0.02793878399804472,0.0044262700871865734,-0.04164993010032172
RTN4,0.08805947780767208,0.049469608124272695,0.0440447511119473
HEBP1,-0.03426019834737104,0.03356270365940194,-0.023342890109250492
WNT7B,0.005038668520805818,0.026144537810871726,0.06082765325485988
PTMA,-0.03687168541615658,0.01974226508214907,-0.000719741133994228
CEACAM1,-0.01581171585168027,,
PDAP1,-0.015215228522895408,-0.04775991563927202,-0.0021143099704989017
QDPR,0.057381409480912644,-0.03899029309146282,0.016668462583607248
POMC,0.06376416033230675,0.0380431692451992,-0.021208898067529194
CCL18,,,-0.01607119396418703
CCL17,,0.012210628344327143,
VEGFD,-0.0151277544966528,0.05938084837548491,-0.014329588871316992
WNT5A,0.0022682692386990274,-0.06038176519658753,0.04811680378748245
CXCL8,-0.036354846075694454,-0.02014253313166161,-0.03160709849450594
GRN,0.0013466826084572792,-0.02195795628011054,0.03536087199403752
MIA,-0.03022133379037949,-0.024599248119005625,0.0813354830796482
COL4A4,-0.01630424564015279,-0.033924067298406094,
TAC1,0.09563649058506246,-0.014000425566670012,
RARRES2,-0.07015242696664063,-0.006204504564075931,-0.021716259610257787
FGF7,0.07417854054525848,-0.05722730831870583,0.05794654138428628
HBEGF,-0.03323738177226117,-0.011410686331886504,0.02270990037125283
CSF3,0.009887848203007992,,-0.02152771735899239
PI3,-0.015571503492687898,,
PCSK1N,0.048256327015853286,0.006047953165942713,0.11149223165436468
NTS,-0.05067613110561213,0.02713774063977961,
SFRP1,0.06911104489999398,0.0002985641509615092,-0.024660130440024054
CXCL13,0.025062622722331434,,-0.028884447959351685
MICA,0.06769880266716762,0.0340671670342044,-0.023737135647159225
TG,-0.015092757275085316,0.07654917973384251,0.020936042178807967
ADA,0.012641267956800147,-0.034658284273160915,-0.017371121188358124
LAMC3,0.004421894014502089,0.0498859911716807,-0.053276146875635866
CCL7,-0.022675480206783907,,
NGF,-0.024203715026680957,,-0.007991295908224668
TNFSF15,0.005669740291056375,,0.20747980030925686
HMGB1,-0.03080269753557221,-0.02183316170483804,-0.018919162772687608
ITGB3BP,0.009022626270354066,0.07945655691561505,0.024889286099862594
AANAT,-0.015127756656225008,-0.024599249487278617,
RELN,0.012398786736772478,0.013084519798798308,
IL15,0.04117008112182021,0.011512687456707915,-0.032235779269414976
BSG,-0.027970842513422613,0.0025985692420749528,0.04088528053348338
ADAMTS3,-0.011113956380009416,0.058175541801878325,0.002403554342803481
CD34,0.036994645084781105,0.007037547243993969,-0.03459243322738234
PLAT,-0.029638422753507216,-0.046551714617498165,0.050679888714793
NTF3,,0.05929578328655472,0.00021616989170773345
CKLF,-0.024110393257365255,-0.012964337286077566,0.05027003869357866
APELA,,,-0.008765371675886122
CD24,0.026278273375296812,0.009347855373298644,0.006482718364769059
HSP90AA1,0.040483824384929555,-0.03897176670747737,0.01848928941353656
BMP4,-0.029357855505666025,0.00217759592355828,-0.03296212030925695
SCGB3A1,-0.018015290662020175,0.021915691629067372,-0.028701515102244175
IGFBP4,0.004916343538071019,-0.010860756421110711,-0.04045016321001331
RSPO4,-0.02079257390248088,-0.020749704505025727,
LEFTY2,-0.03227328881708123,-0.010304994480914355,-0.015500936603274182
ANGPTL2,-0.03591861625476315,0.030444505610695425,0.06824491370380835
LRIG2,0.027903961482270253,-0.014903995155066458,-0.0038131426834215327
ICOSLG,-0.05798758513300867,-0.00940156983817239,-0.021287092767943522
WIF1,-0.008604973642545697,-0.039046647750439104,
NPPC,0.013257390012901044,0.04320475230923637,
LYZ,-0.05269242382127531,-0.0594753259364804,-0.048548750177499655
EREG,-0.02926008492427111,,-0.018125925976572154
SPTAN1,0.03510858603423791,-0.06022348520625689,-0.03114445974658686
LIPC,-0.020130633799482416,,0.04450129032141264
COL8A1,0.04657901329756212,-0.021056730136484618,0.027894121727160423
GSTM2,0.005180831727948889,-2.319120091052677e-05,0.050941814969516754
SPX,0.007218328455901075,-0.04262097749422946,
MFGE8,0.03354770505557844,0.0013281130545866639,0.033984341878462276
TGFA,-0.007254243894063844,0.026101797314574543,-0.02442815911743702
SLIT2,0.011683301976808698,-0.02418171697057032,-0.03002129220222412
PLTP,-0.02667200966043577,0.031188278597469678,-0.06424572735894495
APOD,0.03934243630096371,-0.035519268855526205,0.004199234040454699
B2M,-0.06050232645347741,-0.02178134050171947,-0.03951445033939893
OMG,0.02819187662331553,0.017928267771975932,-0.011479248511881033
CXCL3,-0.034026071334343266,-0.008495713345079276,-0.02423146579771334
CXCL10,-0.005692890163366747,0.028479723821962472,-0.01564165204736595
RSPO3,0.08847069114664853,-0.013944659701080761,
CORT,0.0515892239729453,0.02721619697895784,
NCAN,0.060260516211389635,0.018484911420565645,
PRG4,-0.014413452641135775,,
ZG16B,,,-0.020448550597685317
TGM2,0.0009461433202286125,-0.021109156907485837,0.0067928087378123
VEGFC,-0.022187079771228267,-0.05348922756342665,-0.04286728856362575
WNT6,0.01644596905084532,,0.030596830490581102
NRG4,-0.02053007840352906,0.02182952791562016,
COL9A1,0.021956359251006086,0.0342910093697282,
GDF11,0.09600958701599105,0.03124608409823716,-0.008397595618463208
IL24,,,-0.012894786004189631
SORBS1,0.04806143809820461,-0.056082075184672696,-0.003015880103343932
DLL1,0.0030596562709373433,0.013697983607982774,-0.025154764028876796
TLN1,-0.00992197893635154,0.0013926842088112699,-0.008337301801735432
COL2A1,-0.012873399755161821,,
SHH,-0.03263493936905416,-0.011816546421468182,
PON2,-0.05270729593085212,0.010412160209234035,-0.014292275214183792
ICAM5,0.008386047246810352,-0.029145290439111633,-0.012206499318877668
HPX,0.008233619221687994,-0.020749705424757136,-0.02423735797659731
SFRP2,,-0.037192577121144994,0.04682081468372561
CD70,,,0.003034879308752752
HP,-0.04099291520403375,0.017451263375876314,
CXCL2,-0.016983773294052564,-0.0183306527579472,-0.03607808062133897
CCK,0.07803169839343582,-0.021917215956775177,
SEMA6A,0.05483829276377195,-0.03958082754291133,-0.028617545311218264
IRAK4,0.03203782240215543,0.021232537682460355,0.01195089371983003
GSTP1,-0.06273826916913414,-0.02783553334787749,0.05754812600769531
VCAM1,-0.05638272026663201,0.023522736714739326,-0.0336130902982731
NXPH3,0.04328192148795709,0.01752236543074484,-0.024332906885090527
MTMR4,-0.04145177237043629,0.027417159910662226,-0.04542876596683994
LAMC2,,,-0.018730263723678437
IL10,0.003035194308447967,,-0.004183898527066783
SEMA4D,0.011353458494057323,-0.010979343508996528,-0.03595273302037639
TRH,-0.012668401374211288,,
SEMA6D,0.053442764195448814,0.014449068947581278,-0.01737613077517514
CEL,0.03725165608818582,,
PDCD1LG2,-0.028167092414096276,0.012123091552035475,-0.012660750186999824
SPINT1,0.009448466942491091,-0.008632942718833672,-0.019263165049097336
CTHRC1,0.0013801053338772901,0.0025744193389387543,0.04806518286321149
PODXL,0.010233712369777158,-0.033704987151074374,0.025801647218347136
JAM3,0.031550584268552374,-0.001401506472651517,0.026556831598628233
TGFB2,-0.0011118742409390475,0.01619307002793911,0.03899399885870213
COL18A1,0.07693005234956121,0.02936685205532473,0.0003969019082044019
NODAL,0.01902187090685129,,
INHBB,0.042819085186074864,0.015608477760041843,-0.0614210745939938
ARF4,0.031604054980909506,0.025228473730173066,0.06275579473713384
CXCL14,0.062724102030172,0.003098403139396082,-0.007066312675596971
LIF,-0.008845944050351573,-0.0010893855212412448,0.0034428146343378706
IL17B,,,-0.030984068455888518
MMP1,-0.01266839861063607,,0.06842037406551886
MATN1,,,-0.012894787862822388
ADAM28,-0.010633871457549132,-0.025042498146256604,-0.01340305861097726
TCN2,-0.013109512901760613,-0.02928424441026421,-0.003983501213796583
THPO,,-0.025597855102279177,
CUBN,0.02460311515359986,-0.004776667480232585,-0.006906958679186774
TIMP3,0.07679116186024848,0.011098122158820807,0.017064102600804376
PIGF,0.012840227614504119,0.04468441619247648,0.045153320777325257
CRH,0.042807720555468116,0.02560794569231749,
BDNF,1.689467193828083e-05,-0.018993890886218615,0.05693769769487324
CCL5,-0.042920943034893154,0.024298652915614814,-0.03528830595809293
GAD1,0.10202088762242492,-0.022598828643592844,-0.019317851685533828
COL14A1,-0.049435472614317,-0.006120502714611991,0.03599834864366444
HLA-A,-0.045506479311172965,0.014878838952368233,-0.0845846103756327
FGF18,-0.01756460064624491,,-0.013389059211736115
ADM,-0.05831343668724633,0.04254061541739259,0.022304773238384375
CCL15,,-0.008756164804105938,
GNAI2,-0.022022449337531644,0.047849309068015315,0.024036608562376615
HDC,,0.005970503590124095,
COL11A1,-0.028319526126866865,0.0071205519817200075,0.010558586501484332
NUCB2,-0.016482379460131657,-0.010830421599708193,0.016803541641126792
CXCL1,-0.030386107813987977,0.0023824328981552683,-0.008912641156640767
