,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
TNFSF4,0.01645825299205356,0.014333232433037387,-0.01418187855389378,-0.008006142378093063,0.01822021588673754,-0.014111980068731145,-0.026094131115670452,0.07480992582969603,-0.039681903870056386,0.03190939195838755,-0.0013393504496506834,0.05585079197788277,0.10465101698959083,-0.05968798377172355
RBP4,0.017169250186951087,0.006270237287209035,-0.006069771306369023,-0.026171148637630523,0.03645593157177298,0.0249070432324235,0.002478545587294318,,-0.03988421345575629,0.010403761325203837,-0.03221924135017277,0.023491239477691016,-0.03493475402417464,-0.04242889792725576
DKK3,0.006280715902703472,-0.02363371990069165,-0.04089855049644627,-0.10782945481322076,0.021332431482949856,-0.009479006872049826,-0.005712734457588919,0.028411358113790853,-0.08559039476465236,0.01450159856768756,-0.036334189084469164,-0.0012750800915149669,0.06931011438572572,0.010045212426882983
COL11A1,0.015652918978982935,-0.013343841283945742,-0.011742456282047096,0.0014351639133756149,-0.023054442067485182,0.015608955451410483,0.024496143140935275,,-0.003887153134973697,0.02622626691012867,0.08308753326482178,0.06190801512126116,-0.04122201322362917,-0.02920048665660733
COL5A1,-0.061631694723954036,-0.028899318978180537,0.06253020180481005,0.10753704736413215,-0.05558332014047657,-0.009452203316618751,0.007917185008142223,0.044531624860299525,-0.07044772300229295,0.011707795365772612,-0.023795405228394295,0.0021598446665904705,0.053408869902757526,0.022871113680289237
KISS1,,-0.01954655143270485,-0.02139894187994898,,,,-0.015457249307184609,,,0.009965390254429853,-0.01984555914965414,,,
MEGF10,0.054020949945385754,0.012601189368258582,0.008235225047476844,-0.04260471271167841,0.012703086312802061,0.04461679468856444,0.0003474788337491125,-0.0021264779527380337,-0.038940090047938615,0.06257627211250899,0.014880426106460598,0.033830002508598966,-0.052298938452973606,0.01739365671294718
CEACAM1,0.08507156011476083,0.03561925066035708,-0.036238713818822675,-0.010042039731699209,0.07486377701084176,,,-0.03944986382885238,-0.026025405181961912,-0.021321069779388926,-0.01938157630854482,0.08110658645011164,0.036520134358475495,
EFEMP2,-0.014481564925279498,0.0066593396662890745,-0.04113627561220981,0.1083242887235191,-0.008837471707408484,-0.014919870907779622,0.009411230813565138,-0.0731032372858312,-0.05564625684257341,-0.019103814759388823,-0.007128931684534317,-0.0005206272197834734,-0.015106641233745595,0.0009940164025901384
IGF1,-0.026431543431350752,-0.018820592355171598,0.033714118330862526,0.03130112504401746,-0.005602031784431775,0.008449133740039071,0.021544438816514622,-0.010586429989863139,-0.05232461609927357,-0.029456607089175232,0.008861684529561995,-0.03029616083936265,0.022695439497083095,0.012080404383940901
COL6A3,0.027983097068722915,-0.018582453783615685,0.052051682070497846,-0.007671036208989936,0.032416899499847496,-0.03363399838154869,0.03611410097162046,0.018355333576695877,-0.0188492537401413,0.04964786235689445,-0.01974359916272122,-0.005280614152611978,0.06981306316424557,-0.017808997726509877
RLN2,,-0.012722254933071338,-0.017403020694323285,0.024361193784007813,-0.013192237973248939,-0.0028095164222403566,-0.013170942838766065,,,-0.01643870235197412,,-0.03537453979517505,-0.0237457895075431,-0.023620433044146894
WIF1,-0.004691931412787672,,,-0.043097331779259535,-0.011403271087897229,-0.02021189329277352,0.01254531204171057,,,,,,,-0.027493944215217458
IL13,,,,0.134538732580954,,,0.018223867281132154,,,,,,,
PLAU,-0.017982453970326103,0.03479134531928529,-0.09453459164151416,0.10052852661863165,-0.03706161197071792,-0.029585652970838087,-0.025653694640141594,0.048870666923140973,-0.04162212384853007,-0.011343613602512237,-0.06460420290126051,-0.022096050054979294,-0.0110220965341744,-0.01998281030374664
CXCL12,0.026063047541012675,0.035480714758076966,-0.023492271222950924,-0.04478843784365304,0.030021112028837865,0.005559649036678576,0.05721335425678084,-0.004474334270103477,-0.024513795072106055,-0.012397162612120965,0.052812235927164226,-0.04930713172545162,0.06389426373992996,0.059642066940722084
MMP9,0.01233677131763525,-0.012026456654313934,0.01952566216754102,0.16945594038321432,-0.017366315753541608,,0.027021403067933568,-0.04105485718659066,-0.07857254744909442,-0.025525601031043954,0.054020346516385064,0.04099127227212398,0.07031386859086686,-0.005315140357111985
TNFSF14,-0.020476094648940346,-0.0002717540249572146,-0.0030216430657189937,0.035336809672600424,0.010726616117184977,0.012310684083766652,,,0.11877711747525871,-0.022482464195532636,-0.03298391412985347,-0.03211251526382135,0.040143445754237034,0.10212805728530489
HBEGF,0.005824583805933136,-0.007325681694241258,0.023099824430336313,0.06649325730319276,-0.05342863814514985,-0.028753142559957857,0.004515019405278329,0.006459725686296133,0.009707375678752527,0.06453523209446699,0.04191703792753588,-0.037902447835016714,0.05919259106143463,-0.024015513521222387
NUCB2,-0.03253550918973297,-0.01320669189399587,0.004335538361816746,0.00035305127797282093,-0.020792541920240146,-0.041994192649422814,0.02025576855951407,-0.04105380293740847,-0.028087157701215126,-0.038069196080773374,-0.0486547188479668,-0.03354430115034924,0.038788109002595356,-0.0135722983021165
VCAN,0.02324606803347332,0.003997668953587017,-0.021001405430757514,0.06223294429780351,0.014406598928725428,-0.005057417468094362,-0.029093496218184797,-0.06441710545284915,0.016558488936046143,0.08639420392837005,-0.01850414267719741,0.0024866217787815736,-0.009393186504922059,-0.045594508522308945
VEGFC,-0.02984774611194816,-0.01858245694033264,0.021346376277225843,-0.02090975767558958,-0.02718516137679779,0.026373615766998912,0.06920167269742152,0.009697249633443625,-0.027693390029310004,-0.02917600136120115,0.12402631533698237,-0.03168375810833797,-0.0003967892159291322,-0.016569670168845307
LMAN1,0.023317326583052148,-0.020940146837408084,0.06245872245823489,0.09928369435861213,-0.035798719068059946,-0.04823287773143341,0.05383718543797292,0.011729557926215597,-0.0850831753782917,-0.08585040821602809,0.016020509407339054,-0.055719301640182614,0.0804851324267777,0.009475243923697071
IRAK4,0.05469870579410044,0.03228356984455747,-0.019540141924293212,0.006901385522779266,-0.044609955172926055,-0.029043287710873927,0.013571462363022186,-0.022099164656744906,-0.0721039722988931,0.007162450516156433,-0.0023389569205585284,0.012395132914424092,0.04577270992301833,0.0231078811274664
MICB,0.03351415496912669,-0.03353674375092572,0.00100456849483541,0.04289817739673619,-0.0036621484243434164,-0.020892779741027104,0.029855392326522113,0.04107751509098551,-0.03886500674730799,0.02006132190971406,0.06554823712941157,-0.017450282446786,0.0624844737863107,-0.0017962288770419844
COL1A2,0.013497396993911628,0.05181047182337563,0.015244556050035498,0.17076271863599085,-0.041162453104073814,0.023868009300144592,0.020609990080288392,-0.08926465419353172,-0.07045338483304131,0.030692849454831944,-0.010578927442206017,0.024689415910275563,0.04127203901813762,0.005808189146711116
ICOSLG,0.007561778971505505,0.040684794361527436,-0.04434024082774251,0.03659282265240297,-0.015574589327616553,0.008884270946508404,0.028950521326690997,-0.08392539180839399,-0.07153766301944134,0.02171120599356001,0.04272460679047861,0.024119426304541326,0.005791362350634807,0.06679130183337478
GNAS,0.05068692140085593,0.010124173102489262,-0.025317180200136086,-0.04045623631085647,-0.04014559637270328,0.004613055835238102,-0.05641385887534343,0.011667972179878548,-0.0752588389702285,-0.023777182432569266,0.014440553812399662,-0.0062336112172023325,-0.042144155746186254,-0.022553712947754215
C4B,,0.008620053319055788,0.0016867970854249508,,-0.013662635140422371,,-0.022849376849341147,,,,,0.03842091423329299,-0.021596610624035586,
COL2A1,0.016399035388093074,,,-0.028244215279657727,,,-0.012979287609635085,,,-0.03755888113081702,-0.002825680530785236,,-0.027981337044563345,-0.026028287422595015
GSTM2,-0.0455861201678349,0.051084140024859635,0.022239521411996314,0.07448164572390656,-0.035133599392491006,-0.012507592447444895,-0.005865392783138606,-0.04554176948888156,-0.046022998480626125,-0.03734874435610456,0.03331250995158273,-0.0393152432668298,-0.026319269406414554,0.00018043066556524103
NLGN1,0.06660278513994079,0.04924453493090893,-0.005569238335094778,0.09576130204887759,-0.002687116956612395,-0.005641839701912905,0.022432659294536143,-0.03485851563007633,0.02186627911874278,-0.03127987587016403,-0.026571062820629446,-0.012147439896744116,-0.03445339314498669,-0.007506131043898146
SCGB3A2,0.001536916061589021,,,,,,-0.021312904255772216,,,-0.020513775024077863,-0.030097016754545663,,0.1006075942005578,0.0012390752651253573
LEFTY2,-0.014904610033418681,-0.0133835509318299,0.012876074507091224,0.1632974229324342,-0.028781140189760888,-0.011777378662524476,-0.021915048309126356,,-0.024560240326735563,-0.01924493147511059,-0.002214883724928642,0.02515902709927828,0.07967626079369003,0.055067767363473664
ACE,-0.02043661561281818,0.016812654251753455,-0.019653292709321167,0.09139801704412623,-0.03186089867363356,0.001755382085542724,-9.269692174515059e-06,-0.07780267038829154,-0.06994600404017541,0.049236051441517666,-0.008489313479457049,0.01052927049262116,0.05520884264056443,0.0638058172316417
RPH3A,0.03773426196237609,-0.03204422384725927,0.007376767113065098,0.011592614938730076,-0.009369939616565404,-0.025611946748128285,0.03701330989737975,,-0.04835316077948861,0.06950346057802888,0.07636731887711502,0.010104259641793147,-0.02753034916637373,-0.0665773197484023
NCAM1,-0.004990346324846843,0.005580689318670067,-0.03941002219734743,-0.08234938914842277,0.023526342406583047,-0.03221513498962946,-0.050521690450640144,-0.05675613260739934,0.061946668308269365,0.02642827755876732,-0.08918740211770682,-0.04684308953969754,-0.019604688608206855,0.017658374892304072
EFNB2,-0.021242587202330836,-0.031044233994622035,-0.027644001298506766,0.06805660482523784,-0.032835764651727585,0.003044912829907634,-0.03493283100721798,-0.07214922370260854,0.009905403950136463,-0.02544399674270823,-0.023031469715853396,0.006770921159430385,-0.015523728985172455,0.016471776472124073
ICAM5,0.041219521945162756,-0.01722763622959499,0.02729954733257341,-0.014972891133282281,-0.00547092096355248,0.02725244288194282,-0.009600178778113028,,,-0.009702642370052441,0.10032181645656037,,0.042903248236945704,-0.050451685603613794
CCL5,0.0009919133071780253,-0.0030666874122209295,-0.02460200258540555,0.09590539217868038,-0.009016955127150894,0.04488085053785541,0.02024901734987572,-0.0994619189932366,-0.022105691601550733,0.01666973865349561,-0.024608454296783364,0.002835284852010686,0.025961697072733256,-0.006818785682202913
PSPN,-0.011158205733624462,0.020802613926937406,0.05414751332345063,0.010018135408130879,0.08686820072921198,0.06895475475207027,-0.008634153058810594,-0.025360817155231648,0.03130880337860473,-0.0387544172232014,0.06297835711857157,0.0011017223157223223,0.042390471413339084,0.02869702925198351
PENK,-0.03270340644793921,-0.022504566105171177,-0.015602034186089702,-0.031598788404146566,-0.046213986984661094,0.013368259807427202,-0.022849370496939417,,,,,-0.026793618305550538,0.06344291909009679,0.020588678856956116
EGF,-0.011538091830498365,0.0025131876985114146,0.018190893521671,0.04665740476712303,-0.021579386410686928,0.04354919258180119,0.04563166534380653,-0.046149517703980514,-0.030044866692906475,0.0016218598712731747,-0.019381573224850682,0.012723212131059822,0.006801836978071888,-0.01752151885032573
SERPINC1,,,,,-0.01220046992891914,,,,,,-0.019381574766697565,,,
UTS2B,-0.017146128565243748,0.13897478889523168,-0.01740302059434093,,-0.011403271087897229,-0.02620623829819723,,-0.019547577190297715,,,,,-0.025301091824426247,
F10,,-0.01735477471809023,,0.08571842792093404,-0.011403271364949723,0.024510440757838932,,-0.039449904268363624,,,-0.02695254097842074,-0.025163302728743977,0.02827154979084034,-0.02760159396838183
FN1,0.001963388230240621,0.03009534426053365,0.02076981305993876,0.17065944935657043,-0.030838966428288966,0.025938065913921334,-0.026922884686299928,-0.10501534816581401,-0.14348700115751536,-0.029055923721563424,-0.015989588645510103,0.020389700071445194,0.04780346946219511,0.03893413210157229
FGF2,-0.01805174288023676,-0.03919118433722727,-0.07326659148193328,0.048705046468301344,0.03707052506130291,0.009653112066736802,0.005628737397225462,-0.012583579853216753,-0.11471510804408956,0.04945050026228683,0.07603197568975303,-0.03347510325109105,-0.02369276054429588,0.07380017428245682
GDF9,-0.02050982537298227,-0.03181791569437448,-0.01418385134331525,0.11753027725891314,-0.016381771183994424,-0.018693784371547787,-0.01603465453713025,0.0017757220709478847,-0.029791422284444827,-0.03370967480140991,0.13607686079659256,0.015547468462188813,-0.012288269507250569,0.10371842531137707
CSF1,-0.029627634779887408,0.03921171423033156,0.015776120934759306,0.02626281522248607,-0.008237962683268568,-0.0070627576119963896,0.014441892348191588,0.12095872812888792,0.016559040536842786,-0.06245935539904972,0.012548374980192725,0.01867106677097179,0.016236482911339615,-0.0002766794658226478
GZMB,-0.02995844683122293,0.04117953098229626,-0.016923269675497177,,0.06213363760676959,-0.01362587493526956,,,,-0.025683172060126245,-0.02460166086908795,,0.009311827591574898,0.05918218056497611
WNT11,-0.019370941439401816,,-0.023521282036358313,0.08930440822022222,,-0.02536085185058655,,,,-0.01569563543438436,-0.03692290637770881,,0.04076951941823722,0.06077562586066066
GDNF,0.08172626807748874,,0.09970120393131411,,,,-0.015620005362910154,-0.0575451254189271,-0.02456025843156001,0.01927084574408046,-0.049202268473145926,,,
FASLG,,,,,,,,,,,,,0.0029006187012214062,
SHBG,-0.017505519890520085,-0.020187696939659074,-0.02784672739494498,0.03288438765623,0.0334687349954365,0.031841111765754285,-0.012587618115944837,0.06893068598744514,-0.03342460568037767,-0.02715851707350294,-0.015051410483869047,0.0009743064510063198,-0.019241815763357196,-0.037847190721345673
EFNA5,-0.011844289509224207,-0.023588709856990703,0.0045895003709706325,-0.007386039859103746,0.005182969580001963,-0.05138927900986095,-0.0029616408006099635,-0.048930949500730334,-0.021703736255344348,-0.050386820468575,0.07254391253954647,0.0007876062138032585,-0.004384242185568835,-0.05487128686765014
THBS1,-0.0007355147014095691,-0.024910437286732867,-0.01195494821838053,0.030461331415512938,0.042949818969761966,-0.011753525089798843,0.0039832517789123835,0.0031808942528563392,-0.03634840196709972,-0.025569711879213013,0.0345497116695461,0.027311329514708486,0.028060545649560207,0.019833787004195077
PODXL,0.002551096679279057,0.028236755603838794,-0.010365021766049644,0.12367943558243699,-0.009874685822046252,0.04392718915503605,0.02547265976746203,-0.10107876514439963,-0.12183031031246153,-0.008038793802660833,-0.0062529642413649555,-0.0011524364045302478,-0.006970833486013845,-0.028132656489226564
LCN2,,,0.05016837581632421,,,,,,,-0.035802099040056136,-0.03498407972332315,,,
C5,0.028223100251143496,-0.01690831208686967,-0.03307433923542859,0.13892992749904173,0.0406365385585558,-0.045061179028956046,0.017682414521712812,-0.10438698291432934,-0.0050191962009554485,0.07190719279151694,0.02281321964391793,0.02238738986328022,0.013303265065785925,0.044530187173967624
DLK1,,,0.043562383332957255,,0.027076411678073307,,,,,,,,,0.030620034072380457
CXCL5,-0.023778345343110015,-0.027962141753471753,-0.01331607814101109,0.017628338687136633,-0.013892230315744093,-0.05338036536159213,,,,-0.07782967986353741,-0.03329376404845147,-0.037217535387924064,0.06781512512251467,0.03549403823501174
BCAN,0.013749954526231548,0.03855976441451013,-0.04956266438586619,0.1148300695976897,0.04134619275578199,-0.042264360867349526,-0.0027088947300297718,-0.0292629580608736,-0.02345231463986335,0.09460472530301739,-0.03145959322409482,-0.025848603382702763,-0.0757574335715973,-0.052260986974663186
RELN,0.029861477926576046,-0.033939259896323126,0.033854218415182366,-0.04969064823244674,0.04541055907865321,-0.014341592141164941,-0.0048356041322194345,-0.05351247496886224,,,,-0.02974482861027201,,-0.020119119582927197
COL4A3,-0.026226395837836945,-0.018398055780945145,-0.04509857696457299,,-0.020463462288368053,-0.021798952516989413,-0.017315926856474716,,,,-0.0160635370366954,0.041261115627340215,-0.009901402631967907,-0.025796585642323625
GNB3,0.02342690434199564,-0.02881732700162838,-0.0014217764754847913,0.08162845901703455,-0.0005811251935597323,0.04513200391302232,0.03759765905122857,-0.006216340416074192,-0.04020243916004046,-0.024592600973666147,0.009564024267265521,-0.037401524433532445,0.019243009655268324,-0.010817449246953985
PYY,,,,,-0.014005706628671559,,0.09145715956531388,,,-0.023951853503592874,-0.023836957973153362,,-0.0065397228015261115,-0.020105768505161464
MSTN,-0.008145309187261546,0.03146755786706797,-0.01066771695793533,0.08289144978460271,0.03972184545193148,-0.013565340338559067,0.05673234228921095,0.00968229978794167,0.056571960998376414,-0.023227548138016165,-0.039374556289722425,0.011372798203765888,-0.04636513385411083,0.04148865538881833
COL18A1,0.01855358227196115,0.0003530399327341532,-0.028336357891887997,0.125892767104945,-0.026385368669838132,-0.017244078748748965,0.05627028612698289,-0.07497900483978423,-0.07713074665382363,0.024222874078432703,-0.01728335496747276,0.020441184734128856,0.04739305815418748,-0.018529621014234606
FABP5,-0.07521440849867084,-0.08862875157420574,0.012651926467910255,0.03358018691276602,0.0511386531283897,-0.03485697970261781,-0.01223700186775472,-0.018791764687572342,0.07041139016365854,0.06149933100043155,-0.001857516352640767,0.05475048783135277,-0.08563153497233927,-0.026595241722205988
TGFB3,-0.01376340867228759,-0.0018869821466224743,-0.03712109778467147,0.1028425987543193,0.007296481065847373,-0.015358974888341249,0.06289879646282863,-0.03002067359712216,-0.031004789712261265,-0.005406681498273091,-0.08354685623125986,0.011051968405402733,0.06547127624664616,-0.016493557128174022
BSG,0.02756395015703634,0.013624195961565956,0.05813732372369296,0.02102780579346336,-0.07278441937935747,0.001195790036638855,-0.01784456994947395,-0.050045141296890805,-0.12169929106547119,-0.04857003528741598,-0.0003349085542815833,0.08499249352808322,0.012028579615518306,0.05837882803263842
TDGF1,,,,,-0.011403270890002603,-0.01602460724799496,,,,,,,,
BMP8A,,,,,,,,,,,,,0.10077475345394854,
S100A10,-0.05441380869411803,0.04296977292639392,-0.00020802278808221942,0.08882141326147343,-0.037543708033998806,0.016718778901992117,0.021756901985519005,-0.004006665814748924,-0.111156831777933,-0.08463767429707286,0.03691034197478995,0.030454600998572907,-0.042414155828529525,-0.030402322577563555
PLAT,-0.0175146384480798,-0.0044123531367463815,-0.04468814140909937,0.09299623625730191,-0.012465335898812546,0.023105598979028277,0.02098349522361803,0.00796963222992602,-0.0842670058438418,0.0587007854959877,-0.07778075647607098,0.0787354871066362,0.050260906721653655,-0.027140846831667252
SFTPD,0.0016304966044986872,-0.020187698339846474,,,-0.020940434602259392,0.04507925539352967,0.07081346665118697,-0.005677545108779485,0.004828253252004368,0.02099822089664447,0.07493913215443002,-0.0216784069177028,-0.04082210491413829,0.0925350342879703
EPO,-0.02152933784884725,,0.06376279432381567,,-0.010399905283067617,,-0.015620006579346165,0.00854656945994037,-0.028758694838541054,-0.018125153851093277,-0.02244236731270257,,0.024387939475433964,
FGF7,,-0.021373543101943476,0.0035139274257271,0.02385866235417691,0.011544665218796088,-0.03653331100833966,0.02303258087528017,-0.03574636350168198,-0.0745830057791349,-0.007129750527122184,0.00906211851840174,0.019403415444054592,0.04005477822856074,0.008040309263018141
CGN,0.04275214216676675,-0.018222037774234607,-0.04797657154082551,-0.008047022349843946,0.02526012959470683,0.07613996850678577,-0.021877943629430935,-0.018576017774877544,-0.03886499471735546,-0.042053774697351,0.17767910100602655,0.02320430296067153,0.04271079622780106,0.040254443836225895
FGF13,-0.017365053694644757,0.026667289706242853,-0.03077143681686004,-0.0573384441237969,0.0036356267835891457,0.04053737968744363,-0.02157616481518393,,,-0.003991044870027385,0.01056609289394626,0.026743167779939472,-0.03275797770771977,-0.04431760654917469
CXCL13,,-0.010837493490182344,,,,,,,,-0.008361930310768635,0.024379984880418655,,,0.004296926231618393
ACTR2,0.014674377435338993,-0.027360139595287943,-0.01918073270314876,0.020665006708838498,-0.049662066348284795,-0.008210868887928808,0.05104267774393635,0.07503524487457018,-0.049008607369877784,0.021630746056470758,-0.09106459188329628,0.03201367875793662,0.01263036184388682,0.05376099646580467
SLIT2,-0.034711031573814,-0.03135860792222199,-0.02897464663246982,-0.017295872130571602,0.02694607222135999,0.0064281442425756325,0.00662096325240303,-0.04381678282926091,-0.026025373383474326,-0.012145791412220866,0.06015640164251018,-0.00371287475630356,0.0649894770428932,-0.023186103106761242
LAMA5,0.006292719169571925,0.022000743236573538,-0.03096906461247956,0.11372798467614766,-0.056913992347594665,0.04891649182912704,-0.03127682739378969,-0.048743933188284634,-0.07774329371101177,-0.043167352909138035,0.05501584595098204,0.05357526807935003,0.04938962294698631,0.029343691825518145
TIMP1,-0.01619785538687532,0.03374987159905786,0.01731162340691347,0.11072420943492076,-0.02867825352839861,0.040665561720705366,0.02586293441151649,-0.07669600268448325,-0.04745940781169764,-0.0887512834713314,-0.02105959251692972,0.029774393857684777,0.010767802970460047,0.04306593440036049
PLTP,0.0022385062779521174,0.007604955026769693,-0.015711711625591554,0.06936257635220483,0.03518017066585169,0.023272668831870753,-0.004317658849524635,-0.12337778751883766,-0.046412548128101264,-0.00826263168469514,-0.06741979934457268,-0.0054021487971870185,-0.015599913367263614,0.029111006205614687
TNFSF15,,,0.03893754813973969,,,,,0.04186800846759246,0.07333517243656129,-0.022101472276678597,,,0.02490678086359547,0.06410204051718411
PRND,-0.016022731783748,,,0.04658054555355725,,,,-0.05413272943022147,-0.03054654184038284,,,,0.042423764319832497,
NPW,,,-0.0194957558839568,,-0.014005707199027929,,0.02848161479258064,0.02042386435458506,-0.03697800504815732,-0.012913594607887461,0.02805109351744299,0.1456313890500379,0.026976456088073253,-0.006792815018149816
SHANK1,-0.019370940195811325,-0.013221175629626884,0.011459992122214286,-0.020798674978887988,-0.014777270754764054,-0.01896945039592409,-0.017607961538184835,,-0.03177175041432353,-0.018548968382052552,0.07934196063882785,,-0.034277321211991986,-0.03525052181294006
PTHLH,-0.035018050328498175,0.062347226566137705,0.04077550403532844,0.0018058831337369016,0.03262686656420502,-0.005780622258110718,0.001635569068531509,-0.016045837369260605,-0.011048437525821242,0.004933227566141963,0.07606563078155527,0.01885042100454728,0.051874015491402144,0.0793101990445174
SYK,0.06246843743039102,0.021666624283213205,-0.04100569702230251,0.08756536776087083,0.05284587752693852,-0.004936583208900746,0.04118853686045513,0.025240143632334427,-0.06285509878369495,0.003567195966354316,0.005057591313513256,-0.04238578829422055,0.05149099489727664,0.044651151860924436
CD160,,-0.013859854705569205,,,,,,,,,,,,
FARP2,-0.03702390395204115,-0.01182222411197448,0.0032256100284004142,0.08265963024963272,-0.02956669496905242,-0.02830164152903455,-0.00820325756221664,-0.10102507200404169,-0.09860295112410199,0.04313662527226719,-0.004134744301443002,0.016003822706376493,0.023122610991437625,-0.024075589747412997
P4HB,0.009468044023210668,0.03572813338224623,-0.002280619717962334,0.0870489013504886,-0.05718097654724541,0.052221351756465806,-0.017122235489421208,-0.057833477517535134,0.003193189050428228,-0.07786848032307837,-0.03668124694531428,-0.02441274488425753,0.07163743116496121,0.03653495966230176
TAC3,-0.03183744000506196,-0.008707457311316388,0.002599987786486657,-0.05425908821425549,-0.016055929674133898,-0.041387170608786425,-0.01419980544591333,,,0.08960056697327369,0.020897833922058347,,0.05030395988259544,-0.004043337960028875
C1QA,0.03387179479760141,-0.014720013124950863,-0.030391607008273643,0.10545862571434757,0.021744128878203404,-0.06010801800115152,0.025407966755822183,-0.07244520333314497,0.045607122571451185,0.04830201913676239,-0.08855872345905934,-0.019797868857350985,0.0013557193338418778,0.034056316502942406
EDN3,0.0241567112122989,0.036254251870216817,0.01909307534246991,0.005238038902217616,0.01859980711623059,-0.0007441174419047039,0.07020376205796856,,-0.02203757197367842,0.014203412014217999,0.04941333216355915,-0.009745126548235629,-0.009880850406530112,-0.03343031672916983
AANAT,-0.022678760157362816,,-0.01448837122656442,0.01509902519686431,0.028435140819464445,0.14262415416287974,0.10204770908936542,,-0.019218989931863332,0.0020979153173379004,-0.02478953034604671,0.02899347480048957,0.0008037034246247124,-0.022062488941740555
GDF15,-0.0011952480707990917,-0.020949150794268304,0.01715486357801082,0.12985539316511976,-0.048651849186108154,,-0.06340760813068559,0.04395631608086163,-0.0944023205251015,-0.03472584686216052,0.033584485558276776,0.014956375979768203,-0.024554420464237652,0.0711543625765407
LRPAP1,0.025977862457311172,0.001415393990141083,-0.03197417633803275,0.029614630263221038,-0.015125006305294198,0.003878007722789563,-0.0021231739479138055,0.02110208726137412,-0.055510382676270405,0.005004033286381979,-0.015507268627896085,-0.0005780638421724301,-0.001364665828232893,0.03512628896608612
LAMA3,-0.012926323304866101,-0.0170996333767537,0.06587930766706841,-0.02243828509819139,-0.023771071700284294,-0.024565535443456347,-0.030953947710348567,0.003420079655678672,0.01358241576563275,,-0.01766826892597942,-0.024020729010750433,0.02403640176241912,0.03272827087754108
VCL,0.018982119896277665,0.025043748552924724,0.0054031110003604525,0.05537773830617893,0.04693879882413048,0.04965682116756933,0.03765826691953159,-0.06970454897059003,-0.05533143084970911,0.0027048660196212957,-0.0004508150475231927,0.0005297187528435857,0.02272301273394074,-0.028953597776066004
COL5A2,-0.0054383277932891026,-0.01902308437925,-0.004764034621189198,0.13788848554260152,-0.03803498428070539,0.03212251843924253,0.014997855309063815,-0.010148213231399637,-0.07991327129640283,0.02310591955662683,-0.03660107295036973,0.044469645820536835,0.048288167148654755,0.007212116123107231
