,UKF260,ZH8811Abulk,ZH881T1,ZH916bulk
COL6A1,0.034094457319964806,0.04458640095414488,0.027213344403339453,0.14038411296705908
FGF17,-0.03195421815272169,0.028458553983278033,0.011747679179295489,-0.020065320606779034
TNFSF8,-0.017784053784044962,-0.023772603953818805,-0.012796412833528368,-0.03333378891679202
FGF20,0.027428809407108345,0.040001792889908426,-0.025891199148098898,-0.02467576697471837
ICAM3,-0.02202062955430236,0.0662455218042974,-0.047469286828000126,0.027301458206090114
LAMA4,0.021313577046707215,-0.027176787703374634,0.06084575132917084,0.10464243792023124
DLL4,-0.013910504663198268,0.040067850197777845,0.06256691539702372,0.11098853534729627
SEMA3A,-0.03493784412010143,0.028846867271003128,-0.03871228272857776,0.06537515154594523
RLN2,0.028932955125976285,-0.01643869789393773,-0.01403557175231474,-0.028989307297041602
C5,-0.013425240178133596,0.06736428889160924,0.034042551022387166,0.13533674411396074
EDN2,0.040924288302290564,,,
C1QA,-0.025513575197028435,-0.027831098735422995,0.05177245337927126,0.031627472969667114
UTS2B,-0.019505804951366456,,,
COL9A3,-0.014832659927492161,0.12287020821320462,-0.007792151851915132,0.027895881272211456
DLK1,-0.015886698780500634,,,-0.028089291538433432
HGF,0.08931866657781067,0.008239220907210736,-0.017848641012600985,-0.07689429242262186
P4HB,0.02701145878764645,0.073484725031533,0.00756158017777935,0.11280631528699187
ADCYAP1,0.014693052129136087,0.07084715668496802,0.04495157057884043,-0.05104499781678416
GREM1,-0.018589757420513272,-0.03448777625351635,-0.03540451106481717,0.00855470403264071
EGF,0.10255773505356018,-0.020099019375680437,-0.017671403457580163,0.04954737635194832
VEGFB,0.049662389330512514,0.0034105772758118995,-0.0012666564720079435,-0.014866311629517303
FARP2,0.030140341672080035,0.03407681357399792,0.024562729444240473,0.13433978832792637
IHH,,-0.0015865201571399544,-0.013864957751393178,
LAMA2,-0.057304583624815046,0.01721344424936801,0.07380774180305888,0.014710046649974157
SERPINC1,,,-0.013692343643888123,
NRG1,-0.02486873691664855,-0.009470630762942838,0.0643130933270975,0.020022554086823158
SPINK1,-0.031802910791801975,-0.022784799711883692,-0.016830645704790335,0.041926075330417936
EFEMP2,-0.025856686790011484,0.07725260646992321,-0.032165091796956355,0.059359807536207565
SELPLG,-0.027044969780772105,-0.0547186916205351,0.008513147889590003,-0.026408505538242755
GDF6,,-0.0026238919154311932,-0.03335158354330225,
HLA-E,0.019813401591556153,-0.05335972891885639,0.025356751470956368,0.024370796657347753
PTN,0.0013523125218875352,0.11352297737432399,-0.07379934403652048,0.051629012721031896
CD274,0.011316217805137484,0.0479316107908807,-0.03502960833183082,-0.01330228874073992
CD14,0.07626269840451874,-0.012049318430427456,-0.035735370300110245,0.05816643235847312
SFTPD,-0.01997194960346532,-0.016545133153582067,0.04169225314641128,0.00826308650841132
SLIT1,-0.04447351740532535,0.03270337550258206,0.007810822755957843,0.015912209560380502
CNTF,0.023469061939013627,,-0.0140355733000328,
BST1,0.07977047490292631,-0.0021781994275953576,-0.019561407795595072,0.0776941867297733
AGTRAP,0.07904957642291667,0.03710467383773142,-0.006251857485263624,0.016022609433583492
LAMC1,0.013692631023069172,0.07591706785521757,0.06436129468654579,0.09559581239512915
COL6A3,-0.006554201987167493,-0.0020741873816320314,0.06847867787454234,0.10602944563260833
FN1,0.0019291757763091931,-0.04177162675192117,0.07881877117510953,0.056152118730754735
MIF,0.0115985331753097,0.06083356584936803,0.02327925580866944,-0.05846243234977492
JAG1,0.05485294905421054,-0.010600228049065914,0.048677333572993337,0.05898770452191589
NID2,0.0049008917116206835,-0.04640781318113669,0.07020601905530101,0.09659314315854403
EFNB1,-0.020764475062094626,0.03195187625891041,0.04913903837047019,0.058241480267514155
COL4A2,0.022421476171430768,-0.030613481342196453,0.0931669234850746,0.06665595047707186
SPP1,0.04804978610909802,0.017107072616733568,-0.05933730643259469,0.06236022814560842
PODXL2,0.03549809224815578,-0.00037864580303180527,0.06318210303842225,0.014487298497764218
FGF9,-0.04443180608751019,0.04534016280256355,0.03141240268427482,0.06521750121029025
ITIH2,-0.027104195537809343,0.013488754734016744,0.0671029513897447,0.06981916802199578
ADAM10,0.03313026583460396,-0.008809563138867068,-0.023286088472273796,0.06113435717944132
CFH,-0.05446922831065325,-0.00846854920058556,0.06217541686871064,0.08532434568004774
COL4A5,-0.022775523748873632,0.027029479058544883,0.003532003548757698,-0.03359843809889304
LTBP3,0.021005107890473884,0.04778973353957794,-0.050076854179686076,0.06140725258633696
GNB3,0.05304748501808362,-0.04347320297816612,0.08535585199985442,-0.009587297534081458
COL6A2,0.011076477400791374,0.027757081523709978,0.05303499821079851,0.10651415960058086
GDF9,0.01756938526836325,0.15578027027531732,-0.01966223157221358,0.03330532847586662
NCAM1,-0.02601300522206928,0.0556718650160462,-0.04195782188768873,-0.054282889584746155
APOC2,0.00740265278530862,-0.005696441916171617,0.025673186969257706,-0.016541595870083733
BST2,0.03670694800188835,0.020667911329369855,-0.00918808346864507,0.02884284336960099
COL5A1,0.04553345638343582,0.024428650370797108,0.017924210340425364,0.13055620072625526
CALM3,-0.05404277990610889,0.0019909833468039003,0.021116767165292063,-0.05679518307297924
THBS2,0.003097552071640007,0.022300861701211164,0.02148905063090802,0.07735479247652999
SERPINE2,-0.0024369154720514895,0.016718980797605067,-0.008922123093801321,0.03670221301792232
EFNB2,0.08634135444668627,-0.026697845410023693,0.04581494181982102,0.020549407577199957
PROK1,-0.019505807628481277,-0.0164387015407898,-0.013161711695526039,-0.016487198904649756
MMP9,-0.029225372790350874,0.022123779580218664,0.01210891655496741,0.04467420561310824
DMP1,,,,0.04506715824006823
NPPA,-0.008027960611825175,0.08718183975119241,0.03159933681526904,0.04255451049536254
APOB,-0.02567646610634984,,,-0.016675615778094743
C4B,,,0.030025888512182592,
NTNG2,0.02478857018177794,0.03904586068215601,0.0247533498320592,0.037166298761029906
LAMA1,0.06071993198438905,0.02838400791424502,0.062498018995504265,0.01014498759805337
UCN,-0.023685191772390122,-0.04182237507645653,-0.03191468397360989,0.08951556127716646
ARTN,-0.021095027750316474,-0.030939552610455348,0.03219297134230809,0.011341554008904343
PDGFD,0.0013700693624726424,-0.02440269367895616,0.035780957910509115,0.0722069709181715
EDN1,0.036571736394915344,-0.008481676046795065,0.08220832029724805,-0.012700854447953226
ARPC5,0.03932169664441805,-0.010941314873922114,0.007250549597200577,0.05491612680378119
GSTO1,-0.045305215858667786,0.0031219486435488785,-0.015200225846426,-0.0319089258040275
PROK2,,-0.014283946416236822,,
SYK,0.007352162918617841,-0.002802257712491591,-0.037364321625688715,0.036684461502145486
ST6GAL1,-0.029850476435594426,-0.018872911101978727,0.041337232971758245,-0.030888581591790153
WNT3,0.0664361434892387,-0.03992535705277821,-0.037261484622350495,0.05122547206421582
HSP90B1,0.05848138848406409,0.03992748715637227,-0.013312504419624546,0.06577013181882442
ZP3,-0.03210490948456546,0.00650664926290527,0.024637172434500747,0.12009633398585949
NRG2,0.0010015926338472056,0.007225705799766133,0.03508070332561738,0.020683802802356065
MELTF,-0.004443158616174051,0.010259236031815047,0.0003843865986574632,0.004171330467448684
NLGN1,0.002783709598552327,-0.01726530618914667,-0.02865683157370801,0.08506597442966907
SLIT3,0.04757221121998424,0.08266517742067708,0.11619888623517619,0.036425232891018865
CCL8,0.06616184399931253,-0.01940810598936274,0.04313645928690922,0.04129528354121319
S100A4,0.026212969267524113,0.0189361218933773,0.05610526209494616,0.1075703122308448
TNFSF13B,0.0033913329471483393,-0.020421227848133994,0.02765525174178979,0.051207118407395086
HSPG2,0.03993896307080175,-0.018454508329984277,0.0915002792077518,0.059066877439156514
FAM3C,0.020062346795211176,0.07828043490867893,-0.00921077712204576,0.09439862419540283
FLT3LG,0.022467837429470127,0.08150520774748661,-0.025458004226552196,0.15330209320312074
A2M,0.019239219763927232,0.020097915051430784,0.10126350947349728,0.061427170372387464
VCL,-0.011417286867413553,0.030281585797070867,0.06801038686841468,0.05735369074987673
FGF2,0.06641223621504608,-0.016981034945430316,-0.02479029179986744,0.12475237068584871
AGRP,-0.017784058393781048,0.035677988580030524,-0.01351765766452986,-0.0246757608790292
CNTN3,-0.018212153432794066,-0.005663836376814506,0.005618640035645994,0.03189555197183753
RNASE2,-0.00897018446060787,0.031434739564414185,-0.054973741702035395,0.049482237288306634
ADM2,,,-0.017255693264496462,-0.02641174463718148
GAL,-0.0703879135970731,-0.02681669521364901,-0.017395264173165826,-0.027264320889480238
IL36B,,,,0.06588720101953402
CXCL6,0.023732837796612925,0.043711817533625484,-0.030150686087148444,0.1374852872133538
PDGFC,0.0013916575608851865,0.0835073286304101,0.02497825410496921,0.04118363990094655
COL8A2,-0.023041308629147484,0.09443520508534224,0.05717332028339792,-0.03927536737393124
SPON2,0.08800834119696165,0.0023142479296296586,0.03552628004805304,0.1004113691960887
LCN2,,-0.02353592815376344,,
SEMA3D,0.01879494824703428,,,-0.038046285247669336
BMP6,-0.02152892309960331,0.04543593351180049,0.06511395892651874,0.050140789185160364
TIMP2,0.008571670787544181,0.04172745183224689,0.014311650720768343,0.09358999114769585
EFNA1,0.04535490180440595,0.05715492381201979,0.05065838974719969,0.09876743539077569
S100A12,,-0.018125148043063803,,-0.023200259382178002
TFPI,0.04811450791909019,0.029639369555526512,0.04076667401110652,0.07309496428394223
GPC3,0.015139518465887581,-0.036126672335236976,0.05491725134991098,0.0957381489008695
NMU,-0.03809175395362905,-0.0358264564289488,0.031086165838610742,0.0708891726440752
SCGB3A2,,0.0010015128037730075,-0.006670585025819856,0.12767267868764565
LAMB3,-0.0019772770186883347,0.050682604484326314,0.04669170928514355,0.07692957747804517
LGALS9,-0.04028410531102274,-0.013869253569732249,0.019122077186476877,0.05580133333354549
VIM,0.043909011172668946,0.08531013919999228,-0.01518010168463973,0.05892891957793774
PLAU,0.02650306869080054,0.027550917633178806,-0.006442754249376328,0.08386760365166737
TGFB3,-0.0015400321400173553,-0.04958583263210202,0.03324380636698774,0.07363527724467647
APLN,0.006106744444551562,0.039483656314710236,0.025721684692900433,-0.028268667374714482
SHANK2,-0.05280231849399327,-0.004957320595967824,-0.008439976022645021,-0.014116017487868325
LTF,0.01599809880455642,0.06393771338475157,-0.010300308434377705,0.12712731229654597
PYY,,0.10086299401477365,,0.05823385084684751
PENK,-0.01312258777951891,,-0.01821227867011336,-0.02474892626847811
CTF1,-0.010494572915290084,0.08445507057370183,0.07879601132026179,0.031142833851937446
COL3A1,0.012010992131550194,-0.015980888252725128,0.08813618630402013,0.1160318959099604
S100A10,0.03997448739146186,0.06304723671418075,-0.035355497804175934,-0.0051513437339321295
FGF13,-0.01663174531322419,0.04176208184717044,-0.004127650764178757,-0.04593898026320381
SEMA4A,0.07050462843660173,-0.001993077844423392,-0.03580600471338594,-0.0559974123595793
EFNA4,-0.02956933455226352,0.0007081827798880566,0.08964048728405227,0.039204234336700054
HSPA8,-0.01833093067293002,0.05694667353022897,0.052185525175972934,-0.02199674456017059
NPB,,0.017960395640477914,-0.015735644561493355,0.03236431934294003
ULBP1,-0.01672506462267141,-0.022101464930410684,-0.02385402068869305,0.04626227311587963
SEMA3E,-0.00437010821984405,-0.0034398139194700855,-0.009475600971899267,-0.007359053152739903
FGF3,,-0.0415526264651808,0.06040195277333029,
ADAM9,0.039079283533648285,0.10390892708541935,-0.01932402249283208,0.06415305302998155
ASIP,-0.026398976028134975,0.032721705989439666,-0.01946594698998072,-0.010580928146498718
IBSP,-0.002617151510311961,0.007745793433646471,0.035902005893291275,0.035155656708347284
MMP12,,,-0.012796412833528368,
FAT4,-0.026268829030646014,0.08138937728593539,0.06787424339686267,0.03857704150722553
MDK,-0.025046538328701653,0.019413812151695582,0.036309313853972805,0.05956974841884055
BMP5,,0.02328848040254651,0.00014024484262365405,0.005553714852747072
CAMP,-0.02585878674496377,0.040371826732799015,0.04115799504391698,-0.03387536748042728
HSPA1A,-0.027042016395078385,0.04490775866398959,0.028277495610265765,0.010004479504012762
SEMA3F,0.012895004277023997,-0.03134302842160675,0.1512548518721815,0.08689977729981183
ARF6,-0.0031762882783641275,0.031737122335926744,-0.03706222729760647,0.07719483619289617
IL6,-0.006461005934931057,-0.030018680166195192,-0.03318870262537427,0.07728356468635482
CALM1,-0.04717950868483073,0.016435461143765023,0.04411962079393121,-0.09319000276742306
VIP,-0.006209402216918941,,,0.01971628019826733
NMB,-0.0631484756296612,-0.056422953538539544,0.013301795388153797,-0.008313307410102359
CCL26,-0.0018800593021304707,-0.048232461974641795,-0.022779169311382623,0.07679894757434626
FBLN1,-0.05517583825760581,0.005803919321987572,0.06983457677723566,0.026402912120279037
SAA1,0.022024647287120173,0.04464412196559321,-0.0028118416775313316,0.029233118282539956
MICB,-0.005592371245382632,-0.03425941581435591,0.032054594093941124,0.02043908752311616
F13A1,0.004253607869570372,-0.0293619637858456,0.006548805509784007,0.12874033365271548
CXCL11,0.03844326347092358,,,-0.01414058060730005
COL5A2,0.08234485833442128,-0.027507764450239728,0.11553891345290092,0.10180631117599193
EFNA5,-0.015200746463657454,0.014248472489986168,0.01715971434569635,0.027106166137674217
AREG,-0.0622079777941965,0.011569637011941603,-0.0278988770904644,0.0026535193971639844
EDIL3,0.011971559447307866,0.0010784763349903578,0.08856174686965602,0.020754776340550306
CD86,-0.021521437363819656,0.029773756576541317,0.04075860766955255,0.018214025866268947
AHSG,0.026525389949289442,,,
HRAS,0.03343914309975894,-0.053499825897793216,-0.019848072170311495,0.006438993412151747
C1QTNF5,,-0.04558811824501021,-0.01502100293568543,0.06383395222842025
RLN1,,-0.018354194253042546,,
COL4A1,0.029457689679607484,-0.028260284235819597,0.09695336879277903,0.07151672773165146
CCL3,0.11179514216827159,-0.0464468199966554,-0.03445820836882229,-0.10698228075481782
BGN,0.020950034493687413,-0.019870849131609216,0.0579395405768877,0.08426177038538302
RETN,-0.006505046969847134,0.012753645422192277,-0.01609947846074203,0.19644969701065693
S100A9,0.0033632521818713393,0.00940613519248909,-0.026715308177538793,0.036417194010083274
HCRT,0.051791384653184655,-0.042051270872156994,-0.0058494299836617395,0.0828024153832074
FADD,0.006053787922167235,0.02178632820173094,0.03987001166975,0.05809222322104308
ACTR2,0.059299434789724964,-0.02857958620788424,0.025733288005710887,0.024406328873995985
BMP2,0.04320114289126703,0.00702440140201254,-0.03325199580277855,0.11042670698496446
PDYN,-0.025835409492337636,0.03243263385237042,0.03529859170351026,-0.04850845054693992
CD55,0.009026898132689271,-0.028917361155141888,0.06029625521343615,0.028972455269928296
OSTN,-0.01997195641121313,,,0.08443313055887953
PDX1,,-0.011472784250162342,0.06579452989013049,
CD6,0.10576939006499288,-0.021518564522662494,-0.017943678574280433,0.01690473993373577
IL16,0.014966820208184359,0.038005557766922646,0.07212399409856667,0.07848092710760851
LAMA5,0.039457220276589655,0.03959796400310154,0.020657283733543298,0.0821872506839269
RGMB,0.06138583404460769,-0.04378921308664556,0.015374845761653256,0.09777701554460529
INSL5,-0.017784058393781048,,,
IL12A,-0.015095546016523688,-0.005176751753885896,-0.01469939839068296,-0.048871526074967114
S100A8,0.0777632011672477,0.006643290520477934,0.0058170881721488765,0.0066504747527583435
TAC3,-0.039635263110993725,-0.03232423602512056,0.006910597639906331,0.03861908064243259
MFAP5,,-0.029833867945014567,0.0056411830550774965,0.03722965573583352
CXCL16,0.025683599217685305,-0.02666339523009341,-0.0242597845825473,0.009332162768266011
AGRN,0.021493114296776073,-0.012142243555126886,0.08896760553208448,0.09730482438755997
COL4A6,-0.0026288690541136986,0.016422001004273136,0.005810881109129499,-0.027727342144955987
FST,-0.04334944726246234,0.018713341184867744,0.009535613948751161,0.08312918862606425
MEGF10,0.029373021282019934,-0.023250866687280818,0.05961570468094208,-0.06285636426567699
C1QB,-0.010641156994414102,-0.04732341498372171,0.019389685475657257,-0.0018849897553488981
HLA-B,0.005532585088937671,0.06990452579466028,0.004995782556620677,0.06306405326347478
PDGFA,-0.03174962869122299,0.0821657163453004,-0.05155720375645499,0.054587340736527205
LAMA3,-0.027533293675731926,,0.08756212479457863,-0.039166923943068824
DKK1,-0.03645775386144616,0.013863959540034996,-0.0387424238172242,0.12739208578768213
INHBA,0.056059651952557694,0.04578482954114602,0.042441875142059556,0.08769258078990995
IL7,0.010880704906124087,-0.03450588585381203,0.020041916725039702,0.01823319226158378
FABP5,0.030417409757471692,-0.023743312681719645,-0.0358778780578595,0.09275561817474637
CCL4,0.11363404203614741,-0.04502453625209266,-0.04418041066362815,-0.07815082144495376
FBN1,0.013906545379558124,0.0507516707578649,0.008827487971198858,0.08152624427270852
TCTN1,0.01049944101052887,0.0021790116845378247,-0.03941664404813976,-0.060385516056984154
NCR3LG1,,-0.02917599514772438,0.024877034709704343,-0.030499109701322264
BMP7,-0.00025336007596157633,0.05870483362298897,-0.04378035596640176,-0.03167573735298064
NLGN2,-0.019045193980654126,0.04174777448619445,0.008178715884314548,0.008009549546984419
CCL25,,0.0007154918586283012,-0.017557720471888975,0.14834770931497437
NPNT,0.03799561823925356,-0.01067172434830271,-0.016291694896989437,-0.07640387634172577
KITLG,0.0029085126346866607,-0.023020382620902693,0.02881908769777985,0.1362543129363569
MADCAM1,-0.0028225196930977527,-0.002114163281008568,-0.013692345952312557,0.0351521962359176
F12,-0.04769320689006778,0.05913546160674127,0.037197497232711256,0.12458978467668474
S100B,-0.020251847687748677,0.006026091013937876,-0.04144825484209172,-0.0864252800823083
IL27,-0.019505805486789336,,-0.012796412833528368,-0.026073146460236306
CD99,0.04693000337035494,0.007907516666288873,-0.03316404338853851,0.04300064903248702
PDGFB,0.03881333937590254,0.03942596371794999,0.08307975412756793,0.010994855422039908
CLEC2D,0.008301425565038914,0.09226030370634584,0.029639674218436097,0.06299715300608172
F8,0.058106989642894,0.030197344745142633,0.026096867838334276,-0.09539324857914007
C3,-0.0074763198918638436,-0.06806490737374003,0.01697146584432367,0.06539392800014242
DLK2,-0.03225499676703802,0.06056303892037995,0.011418189879612173,0.040335899162315045
TSLP,-0.013194211273112728,0.06143703715791908,0.010391880866650426,0.09105489698749308
OSM,0.0359349378340079,0.07043503172354017,0.008803171771413907,0.06882544147321558
SLPI,-0.020289183880601615,0.010551478797213514,0.008019298672375368,0.05407172994979911
AFDN,0.06497182899645432,0.021821231650561213,0.04295639869206607,0.04822580101052988
KISS1,,-0.02517477361839934,-0.016830644658650324,
ULBP2,-0.03358030486798327,0.13802406382466734,0.09420629261988546,0.01975665718507314
ICAM4,-0.01699571305632474,,,-0.028989304815483286
ANGPTL1,0.0027970745381378447,-0.029921269792035122,-0.01899205816137572,-0.010932958087352276
LTBP1,0.012774506072604086,0.03915186687765036,0.0014011614426026834,0.012434048143829285
NTN4,0.06020610854096923,0.04718399169063169,0.011953531787943266,0.14080946619896814
APP,0.012334068375591489,0.04387455076965051,-0.0009786667849429,0.05796505037028223
RIMS2,-0.05887525369880981,-0.009383742721587382,-0.07024174137851591,-0.02474082945811159
WNT7A,0.008211966732180404,0.03302075235460611,0.016314739988471414,0.023002464345488388
GAST,,,,0.03912763560622123
GPI,0.07877063080866863,0.04690410111096857,0.007872019517134265,0.0390350122277579
IL1B,0.049966671940158816,-0.013578057198574661,0.005654173400767115,-3.75510141710074e-05
SFTPA2,,-0.017893381017131088,0.03930356048404486,0.05682858943866758
HAS2,0.07693973414599893,-0.017835842038152142,-0.025684523058061327,0.09070473916068261
IL11,-0.017525027533149957,0.06052802584414761,0.018898321369392877,0.02323644081971654
SEMA4B,0.011487381128786143,0.047070526038102585,-0.047126617552881965,0.0954530986259819
FGF12,-0.030539068426320107,0.025645278230089906,0.0023822403635927964,-0.0735102490461417
CP,0.022259308297512152,-0.015869840091800633,0.010138832697006148,0.00598852415488507
NLGN3,0.024453489351350388,-0.009793937745792874,0.007589275383704153,-0.022688510181558992
GZMB,-0.0335249237532629,0.04533626397581752,-0.016002579840930634,-0.012208047422276321
PROC,-0.01902891419120169,-0.025345219438727664,-0.02569346629757848,-0.03722737437154553
TNFSF11,,0.08530699565157977,,0.20700588004828482
AGT,0.011305265886708325,0.0536604629864231,0.0015686722669712618,0.054682452331042505
PTHLH,-0.0345701267449021,0.020333832800397394,0.0008659269496789696,0.010794523961062806
COL1A1,-0.0068154882292361515,-0.02907041482625442,0.08422159750718194,0.10533206838953078
LAMB2,0.05546445000419731,0.06141810424552418,0.0199471420035326,0.11032650170850303
DSC2,-0.02602051119251022,0.004679166756824603,0.018563393047845503,0.02007623437770301
WNT5B,-0.03638045879353421,0.019715673946145762,0.04205129801543548,0.10167644191524387
LEFTY1,0.16715565915383082,0.037986357366455815,0.0237364024278599,0.07973358670762815
FGL1,-0.019268746897967415,-0.007735014176924959,0.09602936066840703,0.14277268042071622
CXCL5,-0.005224534523106436,-0.01843344147731154,-0.007883394664643745,0.05273267115096507
S100A1,0.015940812002821658,0.04812679463959017,-0.001967021278600514,-0.006600399204700577
NPTX1,-0.04507252102356684,0.1303558582985771,0.021232589532966833,-0.08075556844095241
TGS1,0.03778773120300015,0.05672965808254032,-0.034698012830684875,0.03315940848519454
SST,0.04598169747113967,0.09520180123718557,0.028681863969767588,-0.01033047776610965
IL34,-0.04510282158026043,0.05082011876912969,0.035915210872359445,0.0242363981133825
DHH,,0.008920285762888221,0.06089644227047308,
XCL2,0.030384820001227043,,,0.04056917253984746
TF,-0.06716761235836634,0.0015243589776932334,-0.035710367679646284,-0.037137373826720534
IL33,-0.007256026526760005,-0.013875323113926344,-0.03705843016857814,0.1031036464624693
RBP4,-0.04003145461195908,0.09102552629318157,0.029380466274329324,-0.02526343494045425
CCL19,,,,-0.037720160878516006
CCL20,-0.036094429625164084,-0.017809363397372106,0.006103038746208429,0.034071634154148336
NAMPT,0.022189517597692075,0.0025129790581237873,0.006364289311848497,0.11654206031994734
