,ZH8811Abulk,ZH881T1
BMP1,0.006580390777248628,0.017170405625535564
NDP,0.08831976495448543,0.0604840766641375
RTN4,-0.029760235588363326,0.10214400622023262
HEBP1,0.07038954804793338,0.00011745941374621326
WNT7B,-0.03877685629120961,-0.005610709336385921
PTMA,-0.021775641676323388,0.03520148517663185
CEACAM1,-0.026733035298979278,-0.0012030494212691668
PDAP1,0.030726610617149284,0.02748267421139872
QDPR,0.007345812506700815,-0.08661055701114467
POMC,-0.013033117072906074,0.01152558964184576
CCL18,0.06726935078634856,-0.01753965896302716
CCL17,-0.018965794629346285,
TNFSF13,0.03614029217000982,-0.022687219916051955
WNT5A,-0.07097951165034834,-0.016686270456407786
CXCL8,-0.05584359967712904,-0.008153055527477002
GRN,0.023656216315811943,-0.09242068877256099
MIA,0.026525050829489923,0.015164588848499801
COL4A4,-0.009597493514225817,0.02485628212854722
TAC1,,0.04996303181355405
RARRES2,0.012888975651295894,-0.04877158260324805
FGF7,0.04142059712181419,-0.011073115105114434
HBEGF,-0.002502925246405249,-0.0038977974281493425
CSF3,-0.02047641488271205,0.07917213807262966
PI3,-0.03576639616765487,-0.02015158828862807
PCSK1N,-0.001213801297188042,0.06699164756575213
NTS,-0.04424522460380392,0.034746044020561126
SFRP1,-0.048018073686743525,0.030150560229417905
CXCL13,-0.0015082006226734895,-0.031605944372756954
MICA,-0.031964721524689696,-0.007935151475541894
TG,0.010036582019868338,-0.008542613789251264
ADA,-0.039590267205503626,-0.015360727419152133
LAMC3,0.061685341372405215,-0.019626014665718262
CCL7,-0.028425354521933923,
NGF,0.09872995567960079,-0.04972577282691335
TNFSF15,-0.027711528766864467,-0.017986477462943098
HMGB1,0.0614784563315709,0.015507117705311314
ITGB3BP,0.009069150550098479,0.041334069866175084
AANAT,-0.024937056553826317,
RELN,,0.02937910335549249
IL15,-0.04568570931980994,0.016635124093649086
UTS2,-0.00039835518793027863,
BSG,-0.007245926169112786,-0.007985762364992382
ADAMTS3,0.05967829107148284,0.012669125616947443
CD34,-0.010080528878369964,-0.011514749384403136
PLAT,0.12348258660316909,0.06131418417746824
NTF3,-0.008074570524844895,-0.04681099263157217
