,ZH1007nec
BMP1,0.07450948586871382
NDP,-0.08460724042741104
RTN4,-0.0555759594107007
HEBP1,0.019208569736530443
WNT7B,-0.05455771060938447
PTMA,0.0454840865188923
CEACAM1,-0.041083324224008504
PDAP1,0.007681050632217195
QDPR,0.001495639516434472
POMC,-0.02017386156061621
CCL18,-0.03522680269118447
VEGFD,-0.03968693093174595
WNT5A,0.0181822183658839
CXCL8,-0.035516141407725584
GRN,-0.04768272645583736
MIA,-0.07020462482522603
RARRES2,-0.07198256798058793
FGF7,-0.07030433271205676
HBEGF,-0.013927792238907315
PI3,-0.03518294903465101
PCSK1N,0.010626589020306604
SFRP1,0.05288615564645902
MICA,0.019054143837258525
TG,-0.033672942628675165
ADA,-0.10310868997957
LAMC3,-0.1028214312919719
HMGB1,-0.0290444832538598
ITGB3BP,0.06497650043037384
AANAT,-0.04797406348314551
IL15,0.07977517722693624
UTS2,0.09427705694140968
BSG,-0.03081593220528241
ADAMTS3,-0.022070530718004445
CD34,-0.04236757310937409
PLAT,0.01128581247799725
CKLF,0.04472037721897166
CD24,0.023825488112131872
HSP90AA1,-0.11042927187913383
BMP4,0.024988201105593986
SCGB3A1,0.01601251654154194
IGFBP4,-0.13022302581740844
LEFTY2,-0.03690019797936251
ANGPTL2,0.07925936981520824
LRIG2,-0.03775863804633481
ICOSLG,0.006185404822481219
NPPC,-0.04958008622666853
LYZ,-0.050007670312308655
SPTAN1,0.07481938435772516
LIPC,-0.03574548326782792
COL8A1,0.0528891915122773
GSTM2,0.0069463073934137335
IL4,-0.03416927052291049
MFGE8,-0.14037206232421764
TGFA,-0.031036480222658237
SLIT2,-0.028626090765230268
PLTP,-0.04182813500683991
APOD,-0.027756194537994206
B2M,-0.06979516221685332
OMG,-0.0717805216815706
CXCL3,-0.03276739210392501
CXCL10,-0.0006919262654156715
NCAN,0.0007242456184274388
TGM2,0.05397801437204675
VEGFC,-0.03873326178115152
WNT6,-0.043328958314117205
COL9A1,0.004404330415389042
GDF11,0.015918124782411072
SORBS1,0.06137147665750292
DLL1,0.015555270444510244
TLN1,-0.00552439243767106
SHH,-0.033411040075376486
PON2,-0.019962556770565087
HPX,-0.012775547853063856
SFRP2,-0.03416929063440598
HP,0.02234144003500061
CXCL2,0.0020868433587257185
SEMA6A,0.10920190680971095
IRAK4,0.015138580008608418
GSTP1,-0.08891521600376094
VCAM1,0.0343174404681917
NXPH3,-0.05729893676126351
MTMR4,0.01087967783947434
IL10,0.013572788651325066
SEMA4D,0.10137454257601825
TRH,-0.04829268395301135
SEMA6D,0.09759670323614127
CEL,0.009285149581188892
PDCD1LG2,-0.044242732568215766
SPINT1,-0.07271917480715089
CTHRC1,-0.05847728241016364
PODXL,-0.04084097520234058
JAM3,-0.030612581560080246
TGFB2,0.07992840088656668
COL18A1,-0.12324018247391733
NODAL,-0.05804519545476427
INHBB,0.022983348037553617
ARF4,-0.08622702236885392
CXCL14,0.11681809246257467
LIF,0.02394354906326946
IL17B,0.003975582340678364
MMP1,-0.05041685878516253
ADAM28,0.0011779976313282176
TCN2,-0.03089977615048188
THPO,0.1145268907252887
CUBN,0.13532309474582996
TIMP3,0.009121527729977836
PIGF,0.044572515254848816
BDNF,0.054754158547016214
CCL5,0.01609688810949767
GAD1,0.06952015863148306
COL14A1,-0.0017579083427129074
HLA-A,0.010789772123279985
ADM,-0.001521764189920591
GNAI2,-0.030252548386066676
COL11A1,-0.018526299293160367
NUCB2,-0.021103179006245646
CXCL1,0.0019510593246562478
VCAN,0.048743106890310806
MMP7,-0.04137540280486273
PTPN6,-0.07732278500776833
PTGS2,-0.0515352861935518
CD58,0.1189945780818928
TNFSF14,-0.041993139149208256
MFNG,-0.0029825938840802504
ICAM1,0.00473054443499237
PROS1,-0.057901784507954066
CLCF1,0.027513363254758935
PSAP,-0.04339360579709726
EFEMP1,0.04817669276910754
C1QTNF1,0.05675325813783799
ALB,0.08004619888873028
EFNA3,-0.025009763388840693
DRAXIN,0.0050878871157411945
NPTX2,0.048165545332164
FGF11,-0.023064579593109615
CD59,-0.06949995902224265
COL9A2,0.07124439857466108
DLL3,0.03264645157308954
LIN7C,0.03859616075504293
PSPN,-0.009481910971620966
ANGPT1,-0.06469303863405534
L1CAM,-0.03726463245874545
APOA1,0.021436296185897062
PSEN1,0.061201724922168375
CALM2,0.03902771438462522
CLEC2B,0.032936161435099566
NTNG1,-0.013467321616500563
LRIG1,-0.013292191966232362
GHRL,-0.04918217194392851
NPY,-0.04756623517530794
MMP2,-0.03617420193018622
ALKAL2,-0.04420173875909971
CSF1,0.04764109174205278
SEMA4C,-0.112342691487706
ICAM2,-0.14068174708039816
SYTL3,0.10179552689422545
IL1A,0.06050368343553956
HLA-G,-0.03873326178115152
PGF,-0.10439065495036623
LGALS8,-0.03016896537647529
DKK3,-0.06397085828726692
COL16A1,0.06496487511849475
TPH1,0.12988155528549003
TNC,-0.023279254708562902
C4A,-0.04548591915386823
CNTN2,-0.0579926711831939
LUM,-0.09072411775630794
APOC1,-0.07252641792774413
PKM,0.0053518475636633615
TNF,0.07751398835399176
GNAS,-0.05097947999652255
BMP8B,0.02709032292854859
LIPH,-0.03873328412145775
CCL28,0.030322795239152642
PTPN11,0.04963066134072
ADAM12,-0.07079518507260206
CCL2,0.09923658166635967
DSCAM,0.09357425621282275
ANG,0.009900364207885112
FBLN2,-0.024834348342687922
VTN,0.10414276063134592
VEGFA,0.02362549476532929
SERPINA1,0.016655710545712386
VWF,-0.08345819761902439
VASP,0.06529121265200684
ADAM15,-0.01702272136107336
WNT2,-0.04288742886058813
OLFM2,0.09279044328640976
MFAP2,-0.03634579897601984
HLA-C,-0.0856542168159063
THBS1,-0.007679572888526486
HSPA4,0.0192700274501513
LMAN1,-0.03135469035120541
LYPD3,0.01488117949204477
APOE,-0.027777869219974095
ANXA1,-0.05183700529514056
WNT2B,0.04583994651296723
GDF10,-0.056816667272240245
EFNB3,-0.031360635381192534
LTB,-0.04023231760729721
ANGPT2,-0.12258314891289761
ADAM17,0.0049691174521775735
LRPAP1,-0.01898452785419533
NID1,-0.06724157259042583
MST1,-0.023886186189255858
IL13,-0.03470159405978894
DCN,-0.11257964412012401
COL7A1,-0.07938395775151107
CALR,-0.06501425835806203
PIGA,-0.048775493420764426
CD200,0.012027617956380576
CDH1,0.06769398229368911
LPL,0.0004093827470816352
SEMA5A,-0.11322732032268346
SEMA7A,-0.07215289627863555
SEMA4G,-0.06195895407735232
SEMA3B,-0.07756195001733485
RPH3A,0.007654372897537214
JAG2,-0.07778481705449189
CGN,-0.015192222689535585
GDF15,-0.0686282948126659
SEMA4F,-0.016251585622103236
NXPH1,-0.052033284394421106
ARF1,-0.017681699371880785
EBI3,-0.06508596957727579
TIMP1,-0.07653830448179226
SEMA3C,-0.0958021033224937
