,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,0.04002350984198028,-0.02043330409950842,,0.06760373425368246,-0.036389952002910564,,0.0450947466496397,0.03027336891723661,,,,,-0.043829580771602976,-0.04848938729055986,-0.031668960449323456,-0.03994684673400988,0.01848376189787376,-0.008033250189509284,-0.0026165281685501763,-0.025124805150544664,,
PDAP1,-0.026784004719837023,0.043956833730507065,0.010149810898670238,0.010848293329355895,-0.019129413151210226,0.0008831973530509905,0.060928013239809224,0.10007716640699782,0.06417497214382002,-0.005897492283073128,0.02518854870583683,0.04729675247498946,0.059858639759832334,-0.08024757753877523,0.07430793177283122,-0.05579249467103482,-0.016306300338896913,-0.023963320859056236,-0.08144749116355303,0.03716752418943124,-0.04291055015917122,-0.01595237269641138,0.11465758475465963
QDPR,-0.03749741776119871,0.014508919158437421,0.01741589487944165,0.058996927683603935,-0.004705799829009535,0.10606860152167366,-0.03387448211198785,-0.1791794630669353,-0.029236321682299844,-0.036249175425798266,0.030643592484085175,0.014914153466107184,-0.02735757514764172,-0.0002845904248462177,-0.03377331617160402,-0.06450636649735823,0.02686675424650007,0.0006337660009800316,-0.08261523016217784,-0.027758507528945497,-0.04917284604834563,-0.0002846074750069356,0.08239899055699997
POMC,-0.07335894072062199,0.024621528078663846,-0.014742891151403405,,-0.029714038435290885,0.0764268936632972,0.0751623011132439,0.04977105609414537,0.023894966804995903,0.0029760946104563134,-0.01936963669754765,0.04343399062629566,-0.04390802440398061,-0.06169090438997801,-0.029944658034734502,0.09458441779031025,-0.019684342872470735,0.027215341865006265,0.013441902332707697,-0.033318015987979975,-0.02277877616853707,0.1025040580792596,0.01725243011528844
CCL18,0.01030688496367548,-0.028304323494824864,,,,,,,,,-0.023488005727289905,0.012058332566244145,,-0.037581574106807875,,0.009517676704628558,-0.02915534158129971,0.021950952507632977,,0.01721451052915515,,,
CCL17,,,,,-0.01985993572907198,,,,-0.008557976311271155,0.0761293563905757,,,0.027120435080258798,,,,-0.028340354276049286,-0.020031849732851922,-0.03213667906835218,,-0.005871628065102679,,
VEGFD,0.07882093037062622,0.0029607434183088546,-0.01361323089376803,,0.07207072920241991,0.030810377699954483,,0.07832886198065664,-0.02260480899439099,-0.01863229577419503,0.03258084571150491,0.061252599781468874,0.03379921438013788,-0.04233984415101131,0.008088245151403349,,,-0.006192455194402569,-0.033894277453008506,,,,
TNFSF13,,0.008864244652030234,,,0.03322793445410202,,-0.00010847865961819055,,,,,,,,,,0.021276586808292502,0.08287492267196035,0.03746488814110524,0.010108909178334813,-0.027946541904727673,-0.03388787937869418,
WNT5A,0.06811189237016779,0.011323992400647602,0.025894173149811097,-0.018530481234012172,0.04127833544484035,-0.033757668000380534,0.011366026373811986,0.09832987323073952,0.10015009340260264,-0.040851786635081114,-0.0027216523008904325,0.06430587302155502,0.02246800876028381,-0.060653911934373396,-0.05448298029700491,0.06365935081035985,0.02116610565726995,0.027936202807868158,0.06326828965562116,0.004839258561314594,0.0710357837232533,0.015862636655507287,-0.030590067683266765
CXCL8,0.06185545237405019,-0.013574450785267487,0.005215945201325594,-0.033271995942425976,0.0753754676775694,-0.048088297639559116,0.026292016097427984,0.015165410899281615,0.009266980871551074,-0.0007336434771399724,0.0623790987671409,-0.0743864775396033,0.08655333163427209,0.1561025323083839,0.043403354001027426,0.0901152369712696,0.018975736651962408,-0.06571320380481163,-0.045627078975367594,0.012597468639897464,0.01577165192046253,-0.029993904850953757,0.01708658623741902
GRN,0.005383378253241569,0.037267802936123175,0.027511928769976126,0.038442877970944346,-0.04506676309716544,0.04476391286643074,0.013190992263708307,0.07616968593917428,0.004597131278177479,0.011666684414317584,0.12457214251644437,-0.017607485461132114,-0.017213996230331555,-0.18020206308807962,0.1065817254556555,-0.01263242371644272,0.05236935945112029,0.037418840186292865,0.024660696862695224,-0.029405183271272974,0.059101739735080754,0.02778765963356772,-0.08951485115215843
MIA,0.030970740895280284,0.006823006093595826,-0.015074632596701207,-0.05417506258484468,0.13127607540177066,0.01620639460947368,0.007692084567238499,0.04891173949348793,0.025390408728369916,-0.021190312518193536,,0.010082892263897948,0.15864063412735727,-0.05822048193885309,0.03812594850962227,0.030899622229162715,0.0855925604324505,0.011465942978255468,0.07097983502185061,0.0167713082165577,-0.04493318707744108,0.08705595099955275,
COL4A4,0.020694128908571904,-0.03975743858943434,0.023335822185491056,-0.0006668608084008899,-0.007727109420703306,0.015510141492785533,0.0019180859137780631,-0.023907576194366804,-0.026970035936353318,-0.018807917991877494,,,0.008286391767193379,,0.1691036617608577,0.02101626159240222,0.08301617386858905,0.012749542621646699,0.009502668045788695,-0.033530306622132175,0.06664643869620684,-0.009200569391445892,
TAC1,-0.031164678082401268,-0.05433473836908804,0.09693304030759874,-0.02133776701424882,-0.015722402955718823,0.06344823407226238,0.0032164569467163996,-0.04061978042659558,-0.03382337554618186,0.008587243405029553,0.00817300341058274,,-0.07090505498020234,,,,,,,-0.05185418846811542,-0.004404694348677365,0.045614091194838814,-0.00046488956900193705
RARRES2,-0.0971841660426274,0.027689892329690203,-0.00953525633798654,0.04168694291731096,-0.03885372465594559,-0.10076953726258579,0.011554750716171852,0.09645045637172552,-0.056939252355072675,-0.026121362167933097,0.04267882718152122,-0.028206829987246454,0.06421671559834452,-0.022045667907078816,-0.09161044652509068,0.06068577410522394,0.055193425800076405,-0.005806778949754447,0.06376458352353157,0.009532568502115653,0.03451068816133076,-0.07678542549714709,-0.00609356205782785
FGF7,-0.07493005542500189,,0.014608601649724317,-0.00839569617276365,0.005581093984026686,-0.0031562110553922736,0.04509621076414514,0.0644876381381104,0.01583732027438554,0.021641624513568238,0.00439480525805139,0.07930408858270774,0.007416233473870619,0.016014310621003572,-0.0256206184759324,0.006300811028524107,-0.03825030831214768,-0.02066978890028227,0.018117348288908836,-0.026459095328043473,0.01413495104443875,0.032528290859367225,-0.07034325726836879
EFNA2,,,,,,,,,,,,,,,,,,0.026564979061855606,,,,,
HBEGF,0.012676840942804034,0.02907245896674973,0.030185185792940848,0.011654536806558981,0.04256267748219424,-0.04289640819897725,0.04984241151951315,0.04569419381608502,0.06054017998909931,0.003333707927051036,0.009631562128552358,0.010280661073146723,0.048842211133214124,0.07188352989004043,0.16094659871476466,0.10769213224142296,0.05481295152189273,-0.009135383632317053,0.06327079730470545,0.001165621233799389,0.13555920537422458,0.03497701295076064,0.0458179114903922
CSF3,0.06084740838690591,,,-0.002345552933769,0.03871954872832745,-0.03871275608850825,,-0.016112792088739957,,,,0.01985202493104847,,,,,0.03363664472313316,0.01127174149926384,,-0.04308857229109664,-0.024910805875568487,-0.014788692797982365,
PI3,0.07586112477242529,-0.023252776999202758,,0.0087101789593785,0.12249140363875807,-0.013887572684627736,,-0.023107594701342066,,,,,,-0.01829788701509936,,,-0.012946382086779102,-0.046211832411898135,-0.02730535024250831,0.0013875802152568475,0.02699486980012405,-0.021198616800948516,
PCSK1N,-0.012716090724889795,-0.006058143504955935,0.021431513086077433,0.008428393956300278,-0.05958459855653287,0.006413709398331629,-0.02939547699223874,0.007559513941087096,0.01870111185388252,0.014329317214404003,-0.028041590227061337,-0.0055075941424966085,-0.10473000670675713,-0.11044634248457366,0.04937740398355811,0.019269975581775827,-0.036844023330365086,-0.025386176587854265,-0.02103466421692377,0.03289757814688962,-0.032554223134329936,0.0689867496857197,-0.01249558449801637
NTS,,,,,,-0.009511789847556736,0.07854093035639435,0.05559940426745713,-0.027407289160592967,-0.028294276365070606,0.004800100600876145,,,,,,-0.010747994959212857,0.0078108772190849515,,0.0020379165438645765,-0.025046185270200014,,
SFRP1,0.0007974385538521613,0.007589242976151222,-0.02871280023495705,,-0.012225959047476453,0.07219943933504,0.09508367275043138,0.026518207913357055,0.027420496060051567,-0.025401484350208427,0.03651670874766082,0.016092058743374986,0.010783921301229253,0.06007963980339049,-0.01776957021618478,-0.01963218956589497,-0.023381825762190552,0.009082146096220708,0.0020163305305324697,0.05359879547139771,0.059493377998101754,0.015319017644956169,0.015983827419561423
CXCL13,,,-0.026733093352762177,-0.03433264357359713,,-0.039361888273159,,,,,,0.10735215884913098,,,,,0.01107572608517919,-0.006432614268516817,,-0.046385184112504294,,0.002444393983446223,
MICA,-0.011626694651367307,0.00940784100894588,0.02469674626815097,1.7614108884806107e-05,0.09982632752122803,-0.0029211651303925044,0.08024820854057528,0.08407619171010339,-0.020891406123184887,0.023936009567304205,-0.01882993506215561,-0.01840411427739802,0.045917966879940986,-0.03455801861961281,-0.03855164819505479,0.1223280036669778,0.057972614069750655,0.006260904627068168,-0.04284798268353166,0.016219326075464505,0.04277575776825354,-0.016937379705402086,-0.07046987316758807
TG,-0.0065295507713977186,-0.024451019499970333,-0.01187157541182911,,0.060097183071572656,0.048327542121801334,-0.010867871185509278,0.06611244158213152,-0.029220682141688416,-0.0029452365843865534,,-0.028376347156393172,0.08854118198052564,-0.020528335638876197,0.0177127182384041,-0.036560058269553636,0.09276512514026806,0.0406788706021099,,-0.035462557119601015,-0.048580823003746436,0.07187958852561042,
ADA,-0.008672129091002765,-0.01852706967945232,0.05332832553000218,0.021627741840617658,0.014823672051356422,-0.0250199379881657,0.050094245185205506,0.10994286847610214,0.0145390688152257,0.019291690605173037,0.04349194935611834,0.024347873409513613,0.0455531445413192,-0.09404707230227999,-0.07516978112088396,0.06896890532031243,0.08508526470869374,-0.013573697452802255,0.013552590462747904,-0.020921726100957046,0.056243212348393704,0.002802754189653431,-0.023629694515068928
LAMC3,0.020618819514319087,0.0022364395741774484,0.015542894141002203,0.01357300855419944,-0.04884739122296883,0.09872649523550418,0.05384874422021455,0.07566939262324537,0.0348148680064565,0.006362108506826131,-0.007488429592901303,0.025626127808209893,-0.02268921103803625,-0.13950875376971472,0.07295837167575281,0.050997903359483183,-0.015947420350394367,0.0695153757606334,0.017138845795111483,-0.08308673048023078,0.00983798448090602,0.0185843074361575,-0.06489471921357225
CCL7,,-0.0023958206857278563,,,-0.032317130210926796,0.05307133861454977,,,,,,,,,,,0.011489872712763569,,,,0.08829745648478884,-0.021597819185765973,
NGF,0.06802279223170202,-0.01363839676661388,,,0.045022218741529764,0.06217270362000325,-0.024400928989583542,,,,-0.03060531274241213,0.03423639547285696,,,-0.006550470132389962,0.01082680886314221,-0.02113193082745821,0.07948196209408633,,-0.07397366252691577,0.13677048093750876,0.010157673912288546,
TNFSF15,0.015566745093278439,,,,-0.035986705100458254,0.043721317551054045,0.01923986081481433,,,,,0.08500824292798938,,,0.12154114517639263,0.05347126276263749,0.006024569523277383,,,-0.026757263653257916,0.006154476428519851,0.006875341183638734,
HMGB1,-0.02623607458632219,0.028615587579046402,-0.0036972053901069596,-0.006573470978047482,-0.04050736485895673,0.04844388048721299,0.024146519923977924,0.11565719681232206,-0.030122936272542145,0.028092303661859414,0.06429182291050572,0.04819115407091762,0.019643684982732435,0.032726644069827907,-0.0569908388699869,0.009663634810810848,-0.0862050370669294,0.07292397566986412,0.03187896218559387,0.05571973934826828,-0.05855762787617842,0.016301887698988802,-0.04689043977058464
ITGB3BP,-0.030815054555984257,-0.020868627005166646,0.04627954530047102,0.059595544408224906,0.13198734810905763,-0.012167965536485128,0.08057624835655279,0.07172801902349228,0.0902388727136818,0.045687262040833204,0.028542488428253528,0.008188980618884345,0.11096978982643228,-0.05374639763054834,0.014070671556016365,0.125182671188311,0.08698661633179973,0.06916435159513994,0.011988794326913462,0.008990580324556324,0.007516458408880201,0.009592270362707234,0.10118952572863246
AANAT,-0.001433536034131341,-0.008360278066839342,,,0.027191152765010194,-0.03481585071447124,,0.06089070746100533,0.03571007756756261,0.03281597334748983,0.010175772171307764,,-0.05119020811797668,0.20237925606973903,,-0.023386588134657542,0.03341769787117821,-0.01195619765598909,-0.039752040996106,,0.03405516803231671,0.08970328988647004,
RELN,-0.02495397526668624,0.005143673779521383,-0.013984624161219303,0.0075600667919326,0.04319890777258345,0.014600263509682233,0.06479151294940604,-0.034853778415791445,-0.03316141387548225,0.00806888348323137,0.004086014820259373,,-0.03783986790570576,,0.019531779515027534,,,,-0.038368926905866296,0.01615320696316636,,0.04982485096975896,0.07766904057844569
IL15,-0.018857941439662938,-0.007378087332788792,0.0010724204422687242,,-0.06668430961889868,-0.02018485067324848,0.051749073594243175,0.05330374545679149,0.030443225274746157,0.006947809935677457,0.049010878016365236,-0.007963719545617604,0.03383411983218429,-0.058991350955292364,0.0037728399476339683,0.012821132375211614,0.02166992825435182,0.06506620493789679,0.0013651052229384786,0.02122331033219833,0.019553788285381787,-0.0030570619951920245,
UTS2,,,,,,,,0.054932624285416974,,,,,,0.043461646081803,,,0.04153567430598664,,,,,,
BSG,0.02259064832579733,0.020460773546806386,-0.04608718319875402,0.04325508923446157,-0.024815790932233704,-0.0208096106259129,-0.0358192964373584,-0.02480279328932846,0.026211207185509837,0.015039599679378936,0.04422901464705548,-0.04282132575028333,0.05258315256403195,-0.006090152854053554,0.06583691483579543,0.1326756498356729,0.1398024696506334,0.023671184364352744,-0.01254914507929096,-0.004017018480324091,0.06297411767923489,0.06952155417935516,0.023647822735979616
ADAMTS3,-0.07202023715644669,0.007485517273264884,-0.04435823705366228,,0.03413736216633879,-0.05218015127989404,0.032190035623864056,0.09866652024380529,0.041835541083993504,0.043735699702949146,-0.0004777654856250256,-0.0403248223518519,0.02928483024930854,-0.062376902742323194,,0.021606044111186738,0.06959113003668818,0.024316882618379686,0.004346252583089171,-0.08812102220683055,0.007318648367742412,0.05042265610739038,
CD34,0.020959773445196523,0.036476391288425815,0.05205756971520368,0.007045371821610301,-0.07846236306483417,-0.036259614101332056,0.08293452561053984,0.1231107983301622,0.021396701311736058,0.06542940941552658,0.03561934192319556,0.031556042154131644,-0.034433599889395115,-0.02293281472667028,-0.04196179102517739,0.06772567752044278,0.01226526063723542,0.06555801217581947,-0.040941827798206314,-0.060314862531631284,0.026091330322890842,-0.04256443336201094,-0.016251770426293437
CCL23,,,,,,,,0.0583185426338721,,,,,,,,,,,,,,,
PLAT,-0.0024395253131782608,0.0948230191917741,0.004520677234197783,0.06312558005655906,-0.03925629060059738,0.0197639831242576,0.018895483322293252,0.07242785681697586,0.07665860306431595,-0.018926099648372326,0.06990233826211882,0.05822194582729126,0.0437602249519324,-0.03346023691483036,-0.02529944662693376,0.010752529116854634,-0.014953424521031817,0.0635481929784744,-0.0055086813345475725,0.08584075393874604,0.06494361550332989,0.06812133421557548,-0.03202402631036226
NTF3,,,,,,,,,,0.017487244399430227,,-0.03777956904039834,,,,,0.021906095467185374,0.010258852725837713,,-0.016852466152209363,,,
LTA,,,-0.008536824166705355,,0.01868819967095661,,,,-0.00687522128391741,,,,0.016385312674761985,,,,,,,,0.14848027388169216,,
CKLF,0.052371024412448494,0.03702507726810033,-0.05865171397728617,-0.030013225620074017,-0.06240587555329738,0.01570924756934337,0.05059559761204472,0.15692265813711165,0.027664296947111196,-0.042410874194159585,0.07027632575252026,0.06478337319270099,0.0675158983800186,-0.0891051164764058,0.02854140900577228,0.029738867343194687,-0.008727515124331085,0.07885848043324198,-3.938845343210833e-06,0.0732864251358676,-0.025855132372088696,0.043201523889145575,0.028014933192232323
APELA,,,,,,,,,,,,0.019000116512257612,,,,,,,,,,,
CD24,-0.03313458123118418,0.04029452096778256,0.011181822257910819,0.06846802667467675,-0.029475877843986965,0.02366140722907335,0.073588960249943,-0.0065269829791338935,-0.03911225756753462,-0.00242137039219665,0.03843869406111172,-0.020873753053647016,0.08558145577530432,0.008583986814540192,0.03197422395173148,0.1762960703450797,0.05839997552045698,0.006505914234218645,-0.03206919733817868,-0.009977965831207202,0.05782054361859032,0.02010260106006162,0.008327740485328004
HSP90AA1,-0.045611902015530344,0.054188211760037915,-0.011707819045670432,-0.007721394154691418,-0.0051855681497640855,0.04799989524960538,-0.031478031093022774,-0.10989662243965985,0.005747852909210219,-0.07952956008659001,-0.01637001032038337,0.06132269268036858,-0.07931778484938268,-0.04357471532214642,0.031970551906018795,-0.09849539351677293,-0.08687804491840827,-0.07590407500184636,-0.00019064764015927754,0.039685170977824064,-0.016496043004396714,-0.0475964247733779,0.03944332409240984
BMP4,-0.004713722616303301,-0.040747823231922935,-0.03299955946182258,0.030800035444717815,0.017586328187159838,-0.022359006357005877,0.05839664090939085,-0.028158234179165624,0.009299578927803335,-0.002649479223139745,0.05239268191823525,-0.013803512201263237,0.030299557588695833,0.019637138521929255,0.02841456350374444,0.03726407929178764,0.1059659857571523,-0.01830405153374745,0.01331027306623301,-0.00937017020803014,0.0450814605029094,0.03132052345393227,
SCGB3A1,,-0.028454769004794288,,-0.028670217035697165,,0.01362162060210023,0.05387306567891721,,,0.015199165393783373,-0.006087938944542029,-0.02933780244948641,-0.033128514263276156,0.16661837660857115,0.07161346454389467,,0.027039383352357,0.032750575784355626,,-0.025419617258170032,-0.04666595513588603,-0.00272869792628412,
IGFBP4,0.0730119561128203,0.00400731573367937,0.012657276991500752,-0.00523837822529286,0.0011737498975680672,0.029164511420738108,0.04638078745984419,0.09432135700153195,0.08324227631404696,-0.017702869226994974,0.07238135443831804,0.017237076123245418,0.05274822039388326,-0.1275130148711356,0.07663323499909575,0.05609894538030374,-0.03158242783352138,0.012993423263886306,-0.02834646195543521,-0.03533161867481164,0.07611964881965418,0.027486595997695464,-0.016151173343749665
RSPO4,0.02083866461170818,,0.017515405409667548,,0.06493069037979773,0.049285525370012934,,,0.030246010513317854,0.04693855621049408,,,-0.0029749861116502093,,0.039808179011741274,,,,,-0.026122557933536076,0.00647131171454159,0.056628301374955614,
LEFTY2,0.022105261173391934,0.03874381577288515,0.04353625158109649,-0.03041011932216808,-0.019362849033954962,-0.013796367974061939,0.032416649948000406,0.09891779625451964,0.07219535164149705,-0.01959931645595966,0.04309696443709806,-0.028375884238923017,-0.002877605300119634,-0.05336700183668222,,0.08934496766964141,-0.024105821408321727,-0.035902654951703285,-0.01927863234273686,-0.020312219930421923,0.11564646317457317,0.013277930740190428,
PF4,,0.01912047313717774,-0.02831690990786699,,-0.016297875180071888,,,,,,,,,,,,,0.0019268928357465752,,,0.030813277199024974,0.07261559937543101,
ANGPTL2,0.014079706123156368,0.021790072139906906,0.03157484225262472,0.000555620576397387,-0.016851378860718462,-0.007906086392859576,0.03757580617459877,0.11855378041566196,-0.03912443492868875,-0.021157963519656924,0.027253355702340543,-0.05360723665469923,0.10113446763084732,-0.0363506077881513,-0.0016107192090290547,0.0035122488497130885,0.02109451179970433,0.0883471444368921,0.027323680490352113,0.01353469260686726,0.04807094655402525,0.03368156685036846,-0.004118394268098434
LRIG2,-0.03494619357100002,0.03231305386531708,0.007338379782544718,0.10771405189762687,-0.007994475804241619,-0.017324964294415553,0.05176029533618423,0.13801935251527278,4.9106688074518024e-05,0.030660401241277387,3.298541656983884e-05,0.0223279092150725,0.04590040432184303,0.09374257224238765,-0.026119078706694953,-0.016559973047492647,0.0604803819582007,0.027411073794264745,-0.056336484071684734,0.020867221842538468,0.06115495562633056,0.09376350382753386,0.05938767398226823
ICOSLG,-0.01503461158570294,0.041384276073494417,0.02563237765644147,-0.0386732907776254,0.07226312079533266,0.006840690126902457,0.10496045971859783,0.07242460657554035,0.005797385146145718,-0.02513505728933421,0.036641445581496485,-0.027746071823530675,-0.029722882934790862,-0.008835948765774088,-0.009729654073797455,0.023543887341694398,0.07589010070959211,0.06495662501093333,-0.03129164982207088,0.034923834033689115,0.008413839550776478,-0.019598091963704226,0.07956890779814921
WIF1,0.05764096355570816,0.0853444998460278,,0.02163446099615969,,0.03408659925277348,-0.023611881850692344,0.016061704177366028,0.0018047778360891001,0.009179076058163739,0.042631947526507646,,-0.02896545612819955,,,,,,,-0.034787003094487894,,-0.032646562166161165,-0.07078747406033598
NPPC,0.02087256034077806,-0.01914171433247033,,0.08249392364081476,-0.010988970544853099,-0.010172422394483818,0.02403947136847042,0.003990528875006033,0.002360910831682946,0.05896526073312623,-0.0595348919954218,,0.14450456659862215,0.10461570213843739,0.09436980207709704,0.07729266356634543,0.016127183396816805,0.10518050934206583,-0.011172320981902637,-0.0507510530099692,,0.028728107855606786,-0.03290164580339187
LYZ,0.0658221959668239,-0.009306149732502933,0.05438075302606057,0.06294454342227293,0.03254292811254602,-0.00870598649745976,0.06256069304515531,0.05709086862906754,-0.014189173594835666,-0.03581152465597924,0.05936559757055187,0.08825137305940278,0.02706208442822585,-0.08781002339598046,-0.00911705141499404,0.06843037691666941,0.011167665845437743,0.005500832926009248,0.0379590971559086,-0.017703603954835688,-0.023692904522968662,0.04106032623720423,0.0832170588444037
EREG,,,,0.013352481532380282,,0.006920417984334262,,,,,-0.03148392276545809,0.025639300495158147,,,,,0.0002598445965220914,0.04954023108274452,,0.023544224804621063,0.019841243778912054,0.0839238609296375,
SPTAN1,-0.045826350643009446,0.005713982974323388,0.026818530342402155,0.007208689823313912,-0.10348005659455915,0.04541142801955027,-0.010344941740575262,-0.02792023404917287,-0.03929239469873233,0.026067006509542485,-0.01752934306272821,-0.013844925017600936,-0.05778707546459819,-0.048093726749187105,-0.015666552169941464,-0.030514570897583863,-0.029954450579920862,0.013348407933854096,-0.03591580310992416,-0.03227509858029263,-0.07053578123894547,0.03083996601780027,-0.10078144194866255
PTH2,,,,,,,,,,,,,,,,,,,,-0.011030751234137444,,,
LIPC,0.040149742928973414,-0.01618709801975528,0.04404585699024885,,-0.05067041875207958,-0.021778608380034002,-0.03269299084806076,0.0968530248910215,-0.010767952454470759,,0.04515009221567536,0.0435756659587197,-0.012995626913971917,-0.038134926413566216,-0.03708962445043807,0.00611766737991768,,,0.05062666981759627,,0.09903826570923058,-0.0004485897220437137,
COL8A1,0.0052748434257366,-0.02790148493799129,-0.018179687045296527,-0.03178502640188704,0.018133546323209498,0.05931091064648385,0.025468706314618745,0.09939531910757488,0.005839002202685514,-0.05069231159139875,0.027068108417753402,-0.011896845618919877,0.039297379325796085,0.07047406181739688,0.017776610065846268,0.06308193362505139,0.02949039942398975,-0.006948688765570326,0.010174434770802843,-0.02745673651031947,0.10562256171084895,-0.039863706994263656,
GSTM2,-0.03858592560677569,0.003457773939249348,-0.0205358866816462,0.1222210701283666,0.02585015014218499,-0.0012026291434365755,-0.01782778674509876,0.0595241250062386,-0.018914524740228148,0.011277043977777361,0.01745715980033795,-0.010229539911144581,0.09677258716023467,0.0984342525194964,-0.003108694529162377,0.043016261488161234,0.002841186878207979,0.06032044861808035,0.05008792367052955,-0.06905327278743105,-0.016645841507821803,0.006328042401349729,
IL4,,,,,,,,,,,,,,-0.005561048413306266,,,,,,,,,
SPX,0.08237124303426968,0.052015754013718926,0.049465199119495595,,0.016302207458708144,0.07925033110644865,-0.06020470972071108,0.02320806945530653,-0.05450671730281217,-0.014567352385428452,-0.06983593340989941,,-0.07472223711208936,,,0.04052856696275666,-0.022862191190485246,0.010260361336894596,-0.029820096879229277,-0.060773037820039885,-0.05401306029883209,0.010813934431720571,0.06921226770465451
MFGE8,-0.003441252571260234,-0.0033041376750895766,-0.03640904464259249,0.030213155335885852,0.0004867039457336391,0.05571110395742962,0.032045261344883995,0.03786572587737174,0.07362286487571011,0.0019522371704769794,0.017930956367236295,0.007804944020996538,0.09824166924165567,-0.06235873795815846,0.014745121322238559,0.10136088471122454,0.07276411280036217,-0.03488804186340547,0.002849949006694976,-0.0371508550715864,0.04396070712907733,0.011379665306571238,-0.07616113025408387
TGFA,0.006693802551522835,0.01339888394938709,0.03429968307680706,0.025674822441914134,0.015545103071865895,-0.0635984299704397,0.028730741115717173,0.028212357549389326,0.06875547849946878,-0.0008026259069758193,0.029685945348705965,-0.007370506184008527,0.05740415377819028,-0.03387915047394787,-0.01362601553814552,0.015393424539707174,0.003886468258988879,0.007583976920538269,-0.03368104283463984,-0.04861063760880924,-0.020293222968726127,0.0119857839044118,0.07541228074946936
