,UKF243,UKF255,UKF259,UKF260,UKF269,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf
CUBN,0.00040258560658666605,-0.013402717487563593,0.0006284293755161714,0.08186716438042406,0.049331269170481536,-0.005851720222546525,0.024791489314038975,-0.024138845240548143,0.04289888253968208,0.04248071515465412,-0.03636121855487844,0.021948233115843697
TIMP3,0.06448199206258462,0.04265942701621616,0.026906231155646377,0.06735881493791922,0.08530762657410776,-0.006980079228055741,-0.012823062550167302,0.004565680726244288,-0.016331137120584333,0.10339213729786924,0.05641650126474616,0.17054472050678388
PIGF,0.07818079491083042,0.002462747828361121,0.016265210061501157,-0.015104538341534038,0.11851031893427076,0.015068330433936546,-0.0358667824750652,-0.007435616854214134,0.004705696190811689,0.043354645514788175,0.029465096981581573,0.07020240686943979
CRH,,,-0.005704641831941184,0.08824294111668422,-0.037919802071120674,0.046983354703747614,0.01666587170563452,-0.019658276523533393,-0.032108628796617585,0.023752337199125447,0.015704442917756085,-0.04981740044843084
BDNF,-0.029274088625346004,-0.011180904709140406,0.011467602604580575,0.07366977356370237,-0.0991909008572193,0.002254563526814148,-0.029276820961225015,0.02587919603711201,-0.013939388525524633,0.03467831504613127,0.007064365979721994,-0.04607672991236985
CCL5,0.12258439372745107,,0.025200883672289332,0.007289450154234153,0.04426044307832731,0.060815356295694095,-0.0017835173311210402,-0.019498419765876684,0.024664451126514997,0.03055904396595344,-0.0335690906978847,0.09187854604495813
GAD1,-0.05179529227428553,-0.03646064824917518,-0.012831761047609688,0.04262388182220596,-0.04541152375296276,-0.04415144017881159,-0.018877879236033592,-0.018474754020160834,0.09025388550222621,0.0005798843537101368,-0.0466841663082301,-0.04140658158352314
COL14A1,0.005206482174479542,0.027413866907394543,-0.03375744869944896,0.018301232883489407,0.05606675642125968,0.05778378212304781,-0.052025029113652574,0.023072392145042447,-0.08909960347694142,0.07795742287431519,-0.006695345114869748,
HLA-A,0.15876584748114161,0.10715100753258042,-0.060523800960945895,-0.048702267645020184,0.11983475846670114,0.06655653431526076,-0.06099722163106589,0.03971357650081769,-0.09866240772049394,0.06637326568895373,-0.04602450722272761,0.14476145555492348
CD5L,,,,,,,0.0743522446546936,,,,,
FGF18,,-0.019584081264652588,-0.025622939203089785,-0.02318912235480623,,,,,-0.027311981149385312,,-0.007156750051505269,
ADM,-0.0890535793133895,0.016649240492213075,-0.021684574099481033,-0.056398425652793134,0.08980766646181328,-0.008595602398866484,0.05343024578345912,0.04881930708055841,-0.11083544121635633,0.058345744828378204,0.003986062792426449,0.025284693928808673
CCL15,,,,,,0.05685929615711154,,,,,,
GNAI2,0.10043604880654715,-0.01791592951661821,0.06568946405690315,0.019343508707255132,0.10251712553793633,0.05582584054061593,0.014814700697646335,0.018364238224697647,0.02419383317972044,0.003556519653141231,0.0068322002708805386,0.04976693555556822
HDC,,,,,0.06274291438376185,0.0011788521787374985,,,,,,
COL11A1,,-0.010179193281212421,0.0604678538488753,-0.02477906171927246,-0.010155384544473968,-0.02566349335290015,-0.03736461795470942,0.006196007044786635,-0.030834920570555136,0.03616622848536999,-0.026237651621786297,
NUCB2,-0.02332482816634806,-0.011214806113970695,-0.0182404729374146,-0.006212624295532942,0.044428820476536436,0.03956955006816737,-0.06638320162202661,-0.018860263126954387,-0.023545145027783564,-0.03277734216664981,0.04159560674036374,0.10089224420876981
CXCL1,0.00742691234672451,-0.019297430857106793,-0.02172928987085376,0.0210078130447769,0.07812979672697459,0.04467300662828692,0.07527814957670388,-0.01949842307166832,-0.051373386843688834,0.06861050989354367,-0.018953170195145884,0.11721083129197005
VCAN,0.04202074016813562,0.013897682744447023,0.08703105200770125,0.030245427367519843,0.08478657267912847,0.0656792831099018,0.04631375084484273,0.07716566580516215,0.05349589376710251,-0.068150525365886,-0.03634738836320286,0.1158477293854588
MMP7,-0.00610288438098014,,-0.045355782256976174,,-0.017999389775595162,-0.02698799717300254,0.03926066298022427,0.04124815038271576,-0.03895391040409269,,0.01538688381516535,
PTPN6,0.044098753285459494,0.015266347071201739,0.020714461974102222,-0.020538618080925292,0.09074830882625536,0.0034103620415316246,0.032846351805179745,-0.01813964998771324,0.0725925267609804,0.013895133192992865,-0.0255223532787013,0.03526807081106952
PTGS2,0.014626386725288586,-0.018996277866030056,0.00824919872791875,-0.058275015286396024,-0.08991580869880511,-0.030136736521463488,0.017745759908161678,-0.01162737609030487,-0.055623589924588886,0.0634070024419699,-0.0053789640087782906,-0.012281314640555175
XCL1,,,0.014139944390924622,-0.017784056393616483,,,-0.023761635879573445,,,,,
CD58,0.13197407040803574,0.0635641683986075,0.0723451311342846,0.06888302108018451,0.09016322302980852,-0.038332001566080805,0.02744513990950445,0.06564587954670444,0.018731193845878902,0.03281457959420651,0.00801652066994185,0.12374995875365626
TNFSF14,0.1147510413859042,0.060873764870735855,-0.008647106040026702,-0.0500561802515378,0.028116048683833886,-0.06366920373136994,-0.05159785764237687,,-0.029775727824038062,0.060870379275128735,-0.01926342337747897,0.027145937956184585
CNTN4,0.01691255373959111,0.0005595823211387004,0.04493014077734134,0.020487847357531883,-0.06391211552916695,-0.03760596396809085,-0.008863571379969163,-0.015837558110846556,0.028515853262334745,-0.0005097214179354367,-0.05625706596537884,0.06267762971909846
NTF4,,,-0.035265302818446635,,,,,,,,,
INSL3,,,-0.02562293417729981,,,,,,-0.01728343711014575,,0.0003097639069358227,
BTLA,,,-0.002717455788324409,-0.01854047081980932,,0.012104130766582245,,,,,,
MFNG,0.036407136063228096,-0.03642762516359756,0.04078704466987157,0.06844224211828302,0.07480231879358994,0.02675805424906384,0.002702025132641739,0.08933213378151673,0.0528808770943388,0.020958086004297705,-0.003546042000530656,0.03475765061656821
ICAM1,0.03550553534957655,0.11419236649203898,-0.014629960503071969,-0.06041370856287324,0.11191714915232495,0.021210425462121294,-0.06713644981981934,-0.020551689311400348,-0.004398100903865974,0.06406586576307663,0.07120227307820477,-0.01517809762703447
PROS1,0.083107863875157,0.07156389951142832,-0.010457088169692942,-0.07912563166469942,0.13373874029227897,-0.04745209451502459,-0.025311345986349786,0.06334994779371315,0.02649924529069324,0.04557649778683061,-0.017765678099751454,0.10120117335245331
CLCF1,0.04853003567277404,0.015775088781894053,-0.04699973003631002,-0.04849954777853892,-0.01641013032613892,0.04067409193055326,-0.0416669132096923,-0.034428806920890696,0.01917221495153462,-0.01253727607075658,0.0053888776716962865,0.030215209877192967
PSAP,0.010396987052818763,0.039715590296737144,-0.012786327528397003,0.00357086789959631,-0.04272634239713135,0.04388510487060564,-0.037241185874618936,-0.04139657433282861,-0.09368600283056229,0.10555476052673084,0.007557089457328618,0.01285332238975008
EFEMP1,0.05341770101955565,0.08735536110105824,-0.013054536132390368,-0.08178337365806777,0.10882662835078366,0.004559146304535756,0.04117244532264407,0.021005495506690456,-0.0077686503380895704,0.023300705553166726,-0.05290424049701749,0.05365867331148145
C1QTNF1,0.06159384966586588,0.022263894272201025,0.021960032060629305,0.018527547510593583,0.08669748679086536,0.04673156776737863,-0.005404884814439112,0.03329940348653471,-0.08170447650578037,0.10441339038958322,-0.021027121582386166,0.07652778721399389
ALB,-0.018230726667606136,,-0.045489861502835724,-0.04379419944502067,-0.03019171174972385,0.0024964720882643928,-0.004626758999287842,-0.009134396795969143,0.04735790263387234,-0.028283237734966465,-0.03224648971627,0.005114291268494955
CCL13,,,,,,,,,,,-0.0045878703306120846,
EFNA3,-0.060117425925905896,0.06778019471137126,-0.07339320118459157,0.00037591021523948343,-0.09676861637746398,-0.03761367029134682,0.019695094183110443,0.0011936679840269225,-0.007482196474897807,0.0031795124556919085,0.0006071284490866499,0.025873445213630594
DRAXIN,0.06993360930915134,0.05560063026268847,-0.027377425117422242,-0.03723660731895405,0.10078876825390413,0.015831832455481698,-0.024798995174345726,0.03134282277585146,-0.009185194226485784,0.043767263829847636,-0.04280752119732389,0.022004221168784522
RAET1L,,,,,,-0.028110904707383217,,,-0.017496412356779605,,-0.023403261019509423,
NPTX2,0.036017721512372855,0.00048056771467367863,0.022856491756262542,0.07339121544416499,-0.13656369907050983,0.014323339785013742,-0.052254853169344986,0.043849464079086305,0.028105920558915642,0.08566059807514348,-0.005436531128152008,-0.018027103918676905
FGF11,0.01712750009591262,0.027318512388255358,-0.0041678263936309745,-0.033602368378287666,0.12005274647309308,0.003783472194816319,-0.0483929244228055,0.04597402879664331,0.008291733326996464,-0.004319063004495778,-0.07596750583184247,-0.026436458975364195
CD59,0.10950176577193087,0.09553958984678493,-0.014243510584556071,0.04063434297571235,-0.09389775323783571,0.0055384865874969725,-0.016064340208147315,0.03457438274001212,-0.004002695931940429,0.051271681439889166,0.02126144947823568,0.04611442242367247
COL9A2,0.11811145791646697,0.04232136519634187,0.05717006529425445,0.06190286821092185,0.08601327036448637,-0.003288616582105993,0.03080729179501228,-0.01381498441387261,0.11621662998881542,0.048164675177509185,0.025173834744301453,-0.008008470466322465
DLL3,0.02115766048977349,-0.019139847647057142,0.0508421970754874,0.006181882564646429,0.04900294833131749,0.015316894542074888,0.07205278689182773,0.04089585257632395,0.1465761662723703,-0.07672354736326463,0.011309020803816443,-0.04337894681510316
FGF5,,,,,-0.024041490103454945,,-0.017422079567154455,,,,,
LIN7C,0.013135926115083862,0.002679783818453223,0.012780460469780684,0.017583316775008014,0.05191280457235517,-0.020724376228180484,-0.04268263477701649,0.010816425603525269,0.027709714298026072,0.04846697585715215,-0.040357953887804096,-0.03487770459305654
GDF7,0.003919868825475495,,0.03918028695806638,,0.08413245023487088,-0.006925641670164623,0.002162026390357963,,0.09479116685986756,0.01954535769451247,-0.015660037296831814,
PSPN,0.05017142125701592,-0.02775275102562891,0.0010048000220807798,-0.016091588481008737,0.0043237765658931514,-0.0037908034249710203,0.03701611589659782,-0.047150149702519295,0.06896328717777019,0.01845919956789414,0.02550391359511582,-0.00893087517803154
ANGPT1,0.06398836179563812,-0.023009870081478524,0.014699428738962276,-0.013784654908218268,0.07422654814399855,-0.013137532254050243,0.01397128455339161,-0.022778256085881955,-0.012526134087039871,0.033172084350554666,-0.020930364564337778,-0.00011628320969647069
PNOC,-0.0410808587267476,-0.01296235744792242,0.013091128132987026,0.11099548808620784,-0.06198206012859461,0.012533251047741552,0.014441100316897203,-0.0284389400372046,-0.015949765204743588,,-0.01856561382159988,-0.04607675482566779
L1CAM,-0.032663785605247256,-0.011687035685390436,0.0716375057898756,-0.007332300001384926,-0.0758154913344952,-0.006269736186729709,0.013122746329844562,-0.04227999278046182,-0.13556415512584988,-0.05074159406916904,-0.020691451487168916,0.03413137438138273
APOA1,0.011703563601075518,0.0024696843567120893,0.028250997209376374,-0.0239520139621216,0.08133872573319922,0.006806428129106933,-0.04643166928693996,-0.004712553771909788,-0.011014977607025083,-0.002035996197446847,-0.04347573691349097,
PSEN1,-0.031483948388309174,0.03914654011855504,0.016137023398832127,0.030485352780439838,0.03091045737130072,0.007120722174804227,-0.03653436262126542,-0.024484941563341148,0.03445378101684586,-0.017429706825493736,-0.03477947251759555,-0.012732271222771608
CALM2,0.04908046966769339,-0.09856102178839199,0.03612898760577774,0.06873344780971687,-0.14132019447610894,-0.016317887628084827,0.019456507129796845,-0.048037738688311536,-0.007396864832630411,-0.009443142070783095,0.021473687684347667,-0.08672934333822796
CLEC2B,-0.07271833674973723,0.006398881383766446,0.005418147559879081,-0.03173011747000627,0.0536645106679618,-0.01451115683685965,0.009392514665928315,0.00316855105234099,-0.05286478593251152,0.04392559924839255,0.04126714633699026,0.0036630526594440493
NTNG1,-0.0399207069441591,,0.001978226408155613,0.031523045354514216,0.05959508092058194,-0.005293090527322093,-0.033659681530903006,-0.04347312853759508,0.06533718594794741,-0.011560727175844443,-0.05552801718028687,0.09137029412425642
LRIG1,0.1335851622841613,0.0070061858149612155,0.0016973769861626286,0.016342618732728457,0.07079158472207588,0.07170160810678117,0.006680719221078079,0.021020474347916995,0.12824007844862337,0.06017521278879191,0.036221812138408804,0.07226252469743882
CPAMD8,,,0.04758349098726168,0.02727011866289649,0.01524394018773862,-0.014462531128147618,-0.03930194509463597,-0.0004841383571612803,-0.016849914405329368,0.04505913446663657,,-0.05101223559552417
GHRL,,,0.04895121049585628,0.041861457679432064,-0.00278413278239902,0.035698362684145606,0.007651715079970218,0.055077068995286874,,0.021873617526057047,-0.016939370752961636,
NPY,0.017868259844695703,-0.018108522044475505,0.057270127424208006,0.08678494652987806,-0.07045079813985258,-0.000996581963665248,-0.01719670836762615,0.04028620950460865,-0.03612265920325798,-0.05362310955381388,0.06852112467647058,-0.06978025789846959
MMP2,0.09427318474221062,-0.04046064097922561,0.0357731463449468,0.0004924018813044796,0.13399267666515227,0.013881286776660994,-0.028967346543955837,0.04350821271646652,-0.003456376333655402,0.0438933115791891,0.031069143084298177,0.0017871802462281758
LHB,,,0.028704374452685907,,,,,,,,,
PPY,,,0.004758275386877926,,,,,,-0.06158915533846977,,-0.03434483089684149,
ALKAL2,0.09370903152012686,,0.017444235883646256,,-0.024659480152925156,0.00011035798215187123,0.02724400543439497,0.006024362390149279,0.03463978034394875,0.08162805857994766,-0.001473492924470649,
CSF1,0.0290798306570406,0.10736756485528932,-0.035551911093167445,-0.006756410484446457,0.12424125723364367,0.025734125175370045,0.019774971259626996,0.0434766641404938,-0.018533447618375675,0.07601281569129185,-0.04293105931810364,0.02796872730332455
SEMA4C,0.012939588829009077,0.00797232214120865,-0.014436463959330653,-0.02263207765627992,-0.06197668122288344,-0.006071239881245245,-0.015902624150007587,0.06881744233343248,0.06860060940925639,-0.021355725808025455,0.027582121608935018,0.08454249430325204
ICAM2,0.044884338857908636,-0.024865292132093902,0.030603930554960752,0.02202388863866184,0.1059170449151042,-0.0020313668914651484,0.03152681120867525,0.027364426480933755,0.02971769425342053,0.05341975455495814,0.06166400005863528,0.030743695242360942
SYTL3,-0.03415136312627398,0.020884776601640027,-0.007644927733900405,-0.011860352876546017,0.14931286039391595,0.027921574372338425,-0.004630350775076188,0.06561315916294844,0.030173843591957995,0.03703233635957518,0.009012613738243408,0.05109700773157272
IL1A,0.0675928871872153,0.052313585423329825,0.027719611733430218,-0.008417257814082599,0.015090037656464226,-0.02531191366741593,-0.00594566862051643,-0.0035889185277635997,0.0021730646156949665,0.0006531941814533479,-0.024978561786176336,-0.025962928946551528
HLA-G,0.02032830663681676,,-0.027878672336738363,,,,,,0.06232288219965373,,-0.0018003154612555349,
PGF,0.0463677126330597,0.02962828947401863,-0.016505389938701924,-0.006275442851684863,0.12537938390086614,0.04916090248226933,0.010110739329278489,-0.00028807388864865024,0.1150945148619099,0.06108803446397861,0.004322977255719395,0.042426275959295656
LGALS8,-0.04317003267306438,0.04135756137122209,0.0015360096631501258,-0.02995612649153853,-0.0009219938272973199,-0.025647447114405923,-0.060698838253188434,0.08162551502769928,0.01611411750748658,-0.004316292804614942,-0.01001885015844481,-0.030813826492985075
DKK3,0.09370363030236958,0.08105081314429746,0.011491913048565113,0.07968919466852992,-0.1522118915777242,-0.013129819683290236,0.050894681820733256,-0.01893648267628321,0.03860836091678704,0.06633079909717018,0.0839360557883549,0.05043730327330885
COL16A1,0.13750975475780128,0.028054449976940052,-0.026521696853987215,0.0023613976147220882,0.007877649004684982,0.045938780354614,-0.042689565428968054,0.03256806926822557,0.03406932171070092,0.008792875401923635,-0.013326438914924315,-0.04320526276111198
TPH1,0.03900039142486129,-0.02689163199001602,-0.03810169928059142,0.04440128488041263,0.00429566133073185,,,-0.0172970250855902,0.0209985791181256,0.08552705971064531,0.020392401963026226,
TNC,0.09970131325853672,0.09249295278320675,-0.05318240845798645,-0.06201647440318146,0.1182372817065621,0.06478316342952442,0.05742458725243227,0.019453780171422887,-0.07749511445556657,0.005016098670072105,-0.04512566260526644,0.1279479638748496
TNFSF9,-0.02373476298283618,0.04214359893481,-0.03305003822501077,0.12352116523751655,-0.03131335545619304,-0.039749663460729515,-0.04976113841244533,-0.005974713648945556,0.039066116257140605,-0.009573052039515082,-0.024201745699179555,-0.020575660399890745
C4A,,,-0.0023769094917194637,,,,-0.02096620862074675,0.07296584838450135,,-0.01834234523128823,-0.015825198169501044,0.003593217462682415
CNTN2,0.005353044323353513,-0.0733314264340172,0.004421385692933987,0.021642876238834326,-0.03423686623033886,-0.06672966356819564,-0.02314954729666744,0.009616810737225041,0.10744125683186923,-0.06002955703440724,-0.03361661998815389,0.0151506876365433
F7,,,,,-0.02174875057894737,,,,,,-0.015660038811119156,
LUM,0.07739249179715964,-0.02311027194030623,0.011650316749528078,0.08014616549837394,0.12876132718153613,0.04061591123468767,0.036409923793216135,0.0480207703456738,0.06445065136733123,-0.014292050414978412,0.04854992857861162,0.027328377306706453
BTC,,,0.015354528855426907,-0.041805337731592944,,0.06376206589953079,-0.025552075003756572,,0.038571600959795234,-0.028933924338722893,-0.015154521810489378,
APOC1,-0.0863012712925155,-0.05166721201771372,0.014246549691634459,0.041525336209748936,0.1859315369062538,0.03132794615970597,-0.029002479802228774,0.006463217381576212,0.06941753090070368,-0.00037091523596239755,-0.03404112712041341,0.0842419053297528
PKM,0.04727702104121274,0.04623372520630535,-0.07116126143763163,-0.027542011139333713,0.020289523304939064,0.005839480989472293,-0.020721523152495556,0.045206489297898035,-0.07958962028919787,0.09205546976366302,-0.008997222300322657,-0.05736458373189153
TNF,0.05768117794475784,,-0.029919203357566447,-0.0010746232943280882,0.045612599418150095,-0.014265841426265186,-0.0034551763593654674,0.002828628151522721,-0.017496417128930016,,,
GNAS,0.03885278669743307,-0.03588822079628632,0.059989277288462,0.07528853420920331,-0.09941115702462149,-0.036868914319017995,0.02230321627736386,0.04337618681204301,0.059367002428942606,0.07215047111670372,-0.08477574249379577,0.006491034905446333
BMP8B,0.08864335605194311,0.04108622569868923,-0.0026759494778325252,-0.03576140082366729,-0.03869145791197841,0.047052076284681846,0.0794870263018672,-0.00015682290897055327,-0.004794826630415271,0.10294661530804443,-0.02390368408462883,-0.027694004796326204
LIPH,0.14044848608706587,0.17029040811047882,-0.039644508416762515,,,,,,-0.01950699985974511,,-0.010209945614273522,
CCL28,-0.04649733690478409,,,,,0.06923222060376993,-0.0041634685302455515,-0.013717292278188844,,0.02607101764714106,,
PTPN11,0.00682262628884483,-0.028994486647578154,-0.006817130144485249,0.046414722296017785,0.06838974868885689,0.02891125577184742,-0.0002134956637045068,0.01292985126395613,-0.0313834381860072,-0.04293715204890237,-0.03546827777835557,-0.0787983688834223
ADAM12,0.0779506402871502,-0.06468290675608057,-0.019959932553869592,0.06033470070835156,0.059566268747081895,-0.007057227829894595,0.00378251210601269,0.02592290809381782,0.07205789643466802,0.015497807939185116,0.042201828223411134,-0.008204108653262024
EPO,0.04333011154446528,,0.01203046644009573,0.006469162191863038,,,,-0.017297027625716915,-0.02025950644303017,,-0.014982461379645269,
EDN3,-0.03580365626223602,0.07227903513915712,-0.007805106194603289,0.06667104243560062,0.06975570223289247,0.01583573910963657,0.14606352539671466,-0.017475507208929597,0.01198449443930516,-0.004173244045331802,0.034917726729137205,
CCL22,,,,,,,,,-0.018527008437502275,-0.018140881171665464,-0.013146457633833524,0.023443250452657875
CCL2,0.10270444717283041,0.08707734984560156,0.005577957425248117,-0.06638038078323188,-0.0013264933555665844,0.0096078515285298,-0.05325173536029122,0.07070659897412443,0.008859629637149471,0.0314757981243557,0.004328407491993526,0.017056779913073864
DSCAM,0.05319934619407083,-0.020869685542261766,0.010310128318676552,-0.037095461380054505,0.04198582318022928,-0.008590244264844556,0.0872367975832389,0.03305147071940512,0.03904784906623873,0.019435789794310036,0.0006382725598542479,0.02522033948904698
ANG,-0.056522512918916065,0.08206351509660167,-0.012100047177638464,-0.025649275191824784,0.04760365357331572,-0.014306406446778766,-0.014689928072978701,0.027327188592474905,-0.017054679275642515,-0.024966778726810787,-0.028716321164875304,-0.04311646883607855
FBLN2,-0.0045085744133100125,-0.02646125960242624,0.11934309597240601,0.011278146176438103,0.10321525080331562,0.04694990249312183,-0.048265997370219124,-0.05099202462373049,0.0013420549555926034,0.036707693096266314,0.05080573066463063,0.0036538400719366764
VTN,-0.03924470170676749,-0.022514027546131927,0.012290250961903892,-0.023979461132220967,0.039654012670978296,0.02256625647276175,,-0.014372788563869796,-0.014246076512353384,,0.018842412808412267,
VEGFA,-0.07507384666407124,0.037875835380478236,-0.10277981400166941,-0.08404778810323364,0.03695781403877261,-0.03129394666363483,-0.0031319042479792743,0.04858507553750647,-0.1125568302692349,-0.0317780831541679,-0.04313696424140932,-0.015980278361349014
F10,,,,-0.02237324302529638,0.06543508968674853,-0.02495649799601083,-0.010031683410203726,,-0.02433099726067149,-0.029370736287282734,0.07956230089050771,0.0015514438058391261
SERPINA1,0.016472160903309316,-0.03835077591139309,-0.028528752286027734,-0.045813067936544695,0.07964015104350557,0.02704434833837798,-0.01076666777197315,-0.030721022871856168,-0.007189723561285582,0.11899678299720792,-0.023895321619725473,0.11871060625867202
VWF,0.09645191888270105,-0.02076973587706127,-0.0014068403362524245,0.07141990415772485,0.1138637594909081,0.029254857563622987,0.007654309806982914,0.015828582856171187,0.07909879860817261,0.11452470193580415,0.07142181373615554,0.15633837785837984
GDNF,,-0.03435418492175767,-0.032874347024381356,,,,,0.13735713048686746,-0.03486640710410985,,-0.020979993057929653,
VASP,-0.03821234886849179,-0.03600760280982973,-0.00017992631444278917,0.01598040399066892,0.07355469847230738,-0.009927103672321561,-0.011656751847286755,0.009778686746586268,0.009905567388448028,0.03581627970577875,-0.03469350818312328,0.03485249719305788
ADAM15,0.05053072014678505,0.00476416780656131,0.0367560309417898,-0.007252410419071017,0.053409996054733594,0.022392778957869376,-0.04175701266686337,-0.012599646127331958,0.023749767287203873,0.03459773306278646,0.015167289543282154,0.128889283106448
WNT2,0.044062906571116674,-0.0418960785006046,,4.107015888861648e-05,-0.027549498303883972,-0.01321581155424172,0.04095733423107061,-0.016187452099590154,-0.020807527940377137,,-0.017989794385159134,
CALCB,-0.056588610839989575,0.060356841652213784,,-0.028964716009183322,-0.024041489842188245,,-0.019746639207857544,,0.009417580430639678,,-0.007249952892281845,
OLFM2,0.1447758533026531,0.03798947881929589,0.016437370605342158,-0.027712765570111188,-0.10496449543436825,0.032171859628088904,-0.031249659951988952,0.05593753092862065,0.04039401392927678,0.046992509087627074,0.07233847920246134,0.03289783966067414
MFAP2,-0.03165787838009271,,-0.025688938617373147,0.07374036185895395,0.07828069580144317,0.008110325502177506,0.06820931538639999,-0.012551874450177565,0.03409976282641419,0.030451060011101982,0.012787710506528556,
HLA-C,0.1851233066736695,0.04116602903082354,-0.01810334741412512,-0.003026199989372912,0.11343793533128196,0.06724814310624352,-0.03354114414665403,0.05788085961130819,-0.04608252216792096,0.054221854988806197,-0.01811796722871807,-0.10206819396699428
THBS1,0.12703506090330338,-0.03239776739812583,-0.03838785015707728,-0.029737752746050998,0.0702395025394505,0.04329403897144008,-0.01933290154022884,-0.019881973796165735,0.012244524887400712,-0.04016511573593196,-0.00027200994939449036,0.027591984020276124
HSPA4,0.06652845664989332,0.07611031860002064,0.032302712399021494,-0.005550443902540588,0.06930799642403936,0.02273075605579398,0.0648277024104055,0.013287280291585652,0.04352659761814519,0.0749657608195338,0.016934465461161577,0.11265676206432729
LMAN1,-0.016011673789226636,-0.025995606957411974,-0.063222634863581,-0.0643655704019388,0.08967492480787778,-0.002443054279210789,-0.01685853979673564,0.03068551545934708,-0.03738407511166366,0.009108028032769009,-0.03347999234599275,-0.04356929788849146
LYPD3,,0.03494856926739152,-0.009451654292653204,-0.023979463195452404,0.09749619031013047,0.019756028590406663,-0.0011743023260595534,,-0.02717588851118632,,-0.02386231176495116,
APOE,0.07455140637124028,0.03114835768668704,0.11107421975643851,0.00634453639273076,0.09706669741047719,0.01942510550000519,-0.032648588945696715,-0.0349687857043117,0.09407336474072303,0.06493932277615347,0.04013837931849844,0.16664050649332773
SOSTDC1,-0.06847003827373695,,,0.15901790077541675,-0.02931342343327901,-0.029819836860637557,0.08453727874764463,-0.012709941933274578,-0.015603453083776298,,-0.0012359916766791032,
ANXA1,-0.001495413020283433,0.10099791724741403,0.005585638170313435,-0.056899258417112825,0.11788879973789981,0.055060859654457756,-0.045055846158891855,0.028948444247456264,-0.028812359160942446,-0.001433506462249959,0.017200803846781975,0.09176513048863456
WNT2B,0.08791081489353557,-0.02646128865880345,0.0655150872055277,0.006994009072205339,0.01200650571738099,0.02358655597056141,0.08002410857445676,-0.0029307226493693467,0.1262191089918334,-0.03489597178512415,0.02139334667731741,0.05248813762884413
AMH,-0.0008975251369565979,0.015645558011056205,-0.0411760544286052,-0.01694709225350373,0.06654197742670623,0.02554349722279455,,0.01924282911236566,0.0022068731240302603,-0.014111475874251439,0.05688656584085326,
GDF10,0.033627552416008163,,,-0.010506426335339032,0.00283724918413446,-0.024230206807456897,-0.014548676901317996,0.006979528808265231,0.05027166048378812,-0.039148277172842874,0.015540049902192859,0.09334440442156176
EFNB3,0.08282677093491256,0.08179011826580637,0.025851502534461362,0.06918951249688321,-0.045668327258409316,-0.060360576396440165,0.05988063333942262,-0.04060486749053438,0.02711974325703413,0.13094749421108093,0.031450864404285045,-0.07877657665565355
LTB,-0.015298304537273226,,-0.043240739026549506,-0.03415544151604356,-0.03934401380245213,0.01200220820949531,0.0077710215652912,0.012334531462548088,0.03656062957137294,0.08913843912122607,0.042128419117175325,
ANGPT2,0.025327374562786567,-0.00832652596464531,0.02851251177154319,0.00539236123700702,0.16207034899680522,0.03209792890786779,-0.02376701153277281,0.07711019448740122,0.07775699466117363,0.07901999258311654,0.02750434858823761,0.14599106135104686
NRTN,,,,,,,,,,-0.0007771152944400799,-0.01334080681704353,
ADAM17,0.05069457876795046,-0.005756212991230083,0.05134355837300874,-0.005338286578678524,0.10647091700560779,0.00856084036587045,-0.017867078730496082,0.015936838160261514,0.01416385629808509,-0.012022753960399082,-0.0581227966366865,0.04370981379361595
LRPAP1,0.049428909673162,-0.03468970527037161,0.017270437766346267,0.019508392417728677,0.0204559191396634,0.01788407881333406,-0.005802536885524443,-0.006805879221254243,0.07427868431682053,0.038928207168550215,0.02979050014828589,0.09816251875945681
NID1,0.08774906492162882,-0.011728927916262512,-0.029070258101580742,0.040489189285509736,0.11912142895626052,-0.007105552039852994,0.0774395705635904,0.022138597751399494,0.008413586636828842,0.036657158186812304,0.05359072011112298,0.04292066208827547
MST1,0.061547773829737064,-0.02426204687878228,0.00331719003921577,-0.023450722595986236,0.11577528136288018,-0.01590286837630044,0.055361189880977324,0.07152740441873293,0.060581105441329164,0.1048216167587507,0.02493909667897058,0.10252178366993094
IL13,,,,,-0.02435233967592357,,,0.044887629744167185,,,,
DCN,0.08343620810874179,0.004380900118028044,-0.012385722633008267,0.08647970845864651,0.1102530261299707,0.027131167172437808,-0.04270176638695772,0.02748467520806105,0.052185498784770426,0.01390501790928845,0.07005286818751906,0.024432270115533544
IGFL2,,,,,,,,,-0.020073797821181027,,,
COL7A1,-0.026203859035570473,-0.03606350083693927,0.03123993169616121,0.009428918929769957,0.0897596309773622,-0.05667619992453475,0.005370033039852748,0.0011326278833460272,-0.017914402132091757,-0.06132937142632771,0.03843617069758877,-0.008276035211306458
CALR,0.06757910667093799,-0.07129643201868388,-0.04348543958691247,-0.088579156969465,0.11184489751671685,0.03697292311730923,-0.011353953834481042,0.016546701629075358,-0.014558098680810322,0.1053978250581021,0.0015388594691736863,0.10434195273658474
PIGA,-0.04972757313061325,-0.01747095364749524,-0.024127330996664965,0.03940376041023338,0.03538859806867998,0.05781581483480505,-0.013575896427562358,0.06664536816923718,0.015621120957841263,-0.016570473350813984,0.009160847218401102,0.025616186601092845
