,MGH258,UKF243,UKF248,UKF255,UKF259,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk
COL11A1,-0.023401809826084308,,-0.048911754611099374,0.020057024697778026,-0.042567499760853084,-0.01843328696130993,0.03024264446893191,0.0637261494671386,,-0.013388554820829204,-0.0002624441151472905
NUCB2,-0.024037982900413972,0.00021488685686164532,-0.03253597810180835,-0.012547293799014841,-0.013869654929830545,-0.031499048341950615,0.030118222731953158,-0.0374910796976726,0.016932946788117787,0.068314075778154,0.0005174795231405515
CXCL1,,0.030069280723097214,-0.053821948184492804,-0.016801778186234937,0.014778136267021432,-0.031737262537041316,-0.015627490059021937,0.13665306437714084,0.04084877300504444,,-0.06542983602498599
VCAN,0.06420485762734435,-0.03516930087396418,0.007116404802776774,0.12056844840924318,0.03774268004832454,0.010567828729765402,0.007788735903097561,0.07430713007889951,-0.06152911166011654,0.021720633570979517,0.015452425146163327
MMP7,,0.0053357131065067285,-0.0585307021093902,,0.030596725637436668,-0.016943223980827194,0.0786141129569955,0.00694846796250971,,,0.0032960338614498484
PTPN6,0.02114777362165156,0.03728857548428374,0.011539332461941899,-0.06480816036035802,-0.011753648200003158,0.00989547124213671,0.05682051865003975,0.011078928095605805,-0.0020171898183530077,0.10398031010812774,0.07999187766642474
PTGS2,0.06779420238661328,-0.030158071539068555,-0.02166407357381425,-0.052114149534236764,-0.039696601471417736,-0.037816855987065655,0.036082556613181896,-0.02960580946648174,-0.05365828368302914,0.06912979461163953,-0.04407932400999026
XCL1,-0.0124686355915646,,0.01649488510773419,,-0.01245378729885592,0.10398167533573399,,-0.009202503248905756,,,
CD58,0.042022155887510175,-0.016273773302104843,-0.0056502179920758875,0.030778875558003058,-0.012719368836702456,-0.022948720267040243,-0.05159699657360975,0.07333554641622614,-0.06438402547872252,0.10798126821286487,0.014581766834274245
TNFSF14,0.007075703869346331,0.00098996115613081,0.002602765343741375,0.03726860728335441,0.040563590639727976,-0.01783598326993488,-0.015263945609190113,,,0.004461299910290305,-0.023234506123649787
CNTN4,,-0.03982768130406482,0.009930352243936956,0.007768919584471772,-0.022381696339269754,0.016584873825133153,-0.004224607368172845,,,0.01553213600650366,0.028333943310321952
NTF4,,,,,-0.015753495552572782,,,,,,
INSL3,,,-0.022253972644255562,,-0.011446116929267239,0.09268357137715245,,,,,-0.025839668582146768
BTLA,,,,,-0.0022650854302645133,,-0.004880891527086979,,,0.010916998397968097,
MFNG,-0.03246745895560774,-0.05164835897864594,-0.02482465015269719,0.052568475863394325,-0.042270760531724134,0.056611508700858106,0.07257797716216359,-0.024121993278425253,0.07402033181470356,0.10975598273840077,-0.005391936179544269
ICAM1,-0.014204825031994814,0.01113828818058239,0.04447065600042907,-0.06933732377029198,0.03897357906298815,-0.009400576429577633,-0.011853014737665809,-0.007920657016891385,0.11263526375110171,0.09519757600165143,-0.024646434256828064
PROS1,0.0008362202868016502,0.06338518078703267,-0.06324786417489471,-0.03900939530905293,0.012152250338764143,-0.0010995132303385645,-0.033417630182375674,0.07642145327877439,0.00346024163343418,0.03951737674260978,0.02814209066770665
CLCF1,0.11364431825163697,0.042643775712266956,-0.02481591271071093,-0.005701899323091382,0.0007313265802587916,0.022237375593545414,0.0018552531555617291,0.030047102041442272,0.05447022793370326,-0.059172265267217854,0.07172782312626698
PSAP,-0.10839949489452987,-0.03436476548332014,-0.013391671104216234,-0.0533199626804115,-0.0030886736786337136,0.01808658758053016,0.035700469686282,-0.014442493454026923,-0.17737598644653546,0.049892839071852026,-0.030371271715835823
EFEMP1,-0.04650225080510621,0.08279292740945972,-0.041010861656872365,-0.05003462194071085,-0.005266358207826273,0.019506846281227477,-0.0545817118027952,-0.0027580724938377804,-0.05123930402124064,0.12957026016954087,0.060798663935209926
C1QTNF1,0.13133435038372746,0.052496566014128096,-0.03282652589438194,-0.035048826854063755,0.026556613834776525,0.07184762717788146,-0.00831303640458715,-0.0392091049350852,-0.0736090522219894,0.056855436210237115,-0.008192335116766885
ALB,-0.04286881653556388,0.036585734264727374,0.009149187886865723,,0.18266301076525715,-0.021329628305436863,0.08184055151564404,-0.016605162647761313,-0.021767904244769976,0.05407496515146723,0.009154866333542561
CCL13,,,,,,,,-0.031647753794451,,,-0.017247694011567314
EFNA3,0.08135713459804003,0.042251623297148766,0.02424063887737999,0.02074846503173542,-0.0070612918705542345,-0.014530436478378213,0.01556005724187019,-0.015253612096788249,-0.05675461443292384,0.12287587260643418,0.012234018726814587
DRAXIN,0.07661567788053152,-0.034885913208465756,0.016382588656195452,-0.0641981993137877,0.007594193400020206,0.03286546216343999,0.006847318091983841,0.0046143943847414114,-0.010257671551806262,0.10277707356631827,-0.01893324281392659
RAET1L,,,-0.0173360608179423,,,,0.0006863130459884392,,,,
NPTX2,0.024501129065410725,-0.010282699630031311,-0.005030026551265926,0.05933211167660545,-0.04563927419747483,-0.030881001102231388,0.0017989538898191795,0.0030094930688061754,,-0.04949325453163851,0.01642435556306843
FGF11,0.13163629123964338,0.05992488295189142,0.01786990181748236,-0.052108250141593274,0.0017071620121961652,-0.012186311069350402,-0.031552055783350935,0.026832368752108135,0.013588922043660858,-0.01630365366613111,-0.00851611658462928
CD59,-0.10673025691306101,0.03975721424171993,-0.053883382872748437,0.03431302606287482,0.022227352877664367,0.03109919607344238,0.014564794105058692,0.04890363015432158,-0.030598830636601862,0.06594799784040567,0.02859808011666118
COL9A2,0.013600453321329479,0.07196473125721452,0.029646011042142453,0.07388072663065022,0.012180631698497505,0.01164756804136326,0.0378604766687169,0.0765609512900001,-0.01720264641247279,0.020191136147800458,0.011114020013290695
DLL3,-0.050874240333120664,0.02481131720995359,0.03810730607188086,0.12610788200842823,0.03763454232914063,0.017877287474052133,0.022265329912454543,-0.021278181476406973,0.0677575533411194,0.049837863544407404,0.02848415407935584
FGF5,,,,,,,,-0.04006138098382738,,,
LIN7C,0.06209213871443019,0.04018390164930702,0.012791019757143713,0.02078421011261331,-0.0026387900197201346,0.04685507123982771,-0.013716758559978141,-0.01925764305093795,0.03898964522123994,0.006707302552212365,0.046087260766473695
GDF7,0.05356328342083306,-0.03163582662653575,-0.04088272621571862,,0.08007736924596043,-0.010479767651316987,0.0033437020509365797,,,0.07485858826720569,
PSPN,-0.04698980333564879,0.0401610995082385,-0.039262718621054134,0.030766451332832886,0.02962042867015329,0.016565685291197552,0.005545988245254257,0.04272168746401891,0.03160845343211716,0.058403048997312565,0.017883894887366893
ANGPT1,0.05829785404981098,0.0361287287481973,0.009001454346236892,-0.020034103817540432,0.05770263170876309,0.044322360608446146,0.02385559610235966,0.11452062593654029,-0.05426412650924936,0.02780516298685408,-0.05058949904246493
PNOC,0.01795832035878917,-0.038600617563367585,-0.024112052119905386,-0.006421314813288721,0.009349183514583734,0.03662196138895726,0.04786310084951585,-0.016605162647761313,,,
L1CAM,-0.022585687989821992,-0.07532995146464229,-0.048641979113776504,-0.03329174869245971,0.015649052111066628,0.0328509943568069,0.05196637940492449,-0.021823003564214866,-0.040396918093363855,0.13668848480808013,-0.02534276881648852
APOA1,0.0066447358926224895,-0.03870469162554096,-0.054237860419094015,0.12685835162927953,-0.017825435960579054,-0.014429708062735934,0.020821891182780532,0.0006748001635868582,-0.015949265549619885,0.07413790099741635,-0.000904096960847684
PSEN1,-0.03976802838905074,0.04906854331941831,-0.005651470690663808,-0.03008401597562291,-0.007613097483274453,-0.005576538667890606,-0.015147871217200478,-0.02636967025368313,-0.02346941196448302,-0.07053569477251445,0.046273027224303806
CALM2,0.021259847487852288,0.029997265498226896,0.005447743173293675,0.0964466516420277,0.03219566300191484,-0.01569108142020531,0.05777067066547795,0.05384237864437308,0.02361101077641189,-0.10464372439140097,0.03654441639559432
CLEC2B,0.01804859088683092,-0.07611462225964746,-0.0642722115788637,-0.10150052177599438,0.02397238881454746,0.031245233342421994,-0.0016936601557380577,-0.029684440128093632,-0.013175447146445862,-0.039789788674834924,0.018432981858329277
NTNG1,0.057292360346400076,0.045953859694121725,-0.023413980324924907,,0.028200391133222383,0.03785055890067882,0.010552845274836423,0.11529350341173052,0.04385327730008811,-0.05335653458091391,0.06398658957240445
LRIG1,-0.0070810672121277216,0.10080427761904837,0.006363043721086761,0.043803351559128956,0.0350964335766888,0.002633094035493785,0.0031059273087934718,-0.03406593859557866,0.06012212603467192,0.1555144244106059,0.03604498546456386
CPAMD8,-0.025952885008986473,,-0.03482993874074013,,-0.01353871392864424,-0.021671397955180836,-0.007851546427169037,,-0.033642091570368376,-0.01021404695613418,
GHRL,0.09696099644395974,,-0.0382108240799988,,0.01543285895688404,-0.02246618850975705,-0.013920453799358976,,-0.005732717017737036,0.03671874041240848,
NPY,0.053995769310894816,-0.06419375617061371,-0.028191442333179773,0.048683620558747184,0.010665856820519836,0.06481362414566753,0.026887625253313716,,,-0.06190581428707063,0.006281089731950518
MMP2,0.05201065088587065,0.00024363591541816764,-0.018748649809678088,0.09984176390938693,0.023726960758750183,0.05022123180070524,0.03936943782611648,0.004849122437560891,-0.01431233183150556,0.06206266895329725,0.021859046918096894
LHB,,,,,-0.011791197384622485,,,,,,
PPY,,,-0.029232024428066262,,0.008532203865025756,-0.015838266213636962,,-0.015359034986456861,,,-0.012212093664906741
ALKAL2,-0.0388646588609071,-0.013510968972324034,0.04157990665264883,,-0.011619889677734639,0.055752035535039,0.0488877176904186,-0.03915818916287128,,0.0838212308970884,-0.03255792115201754
CSF1,0.013192953977381076,0.05702870232234474,0.041111478430595656,-0.026575973947034846,0.024944593127415954,0.04376866978477924,-0.028233872260992155,0.06066295152928534,0.12801535082635263,0.0382557132323759,0.03469428914066701
SEMA4C,0.04745498617717846,0.042341150140454004,-0.005244545965070939,0.04333955597809159,-0.015537569920942572,0.024418242846589663,-0.00900669302147311,-0.021750100005810954,-0.05123361455037064,0.13215608132517043,0.02132396515685161
ICAM2,0.054838454303343116,0.002974130579600905,-0.05486339904195242,-0.03407704348579505,0.06835334235551882,0.039035872414595156,0.0030274261689511575,0.039369416817967906,-0.06454117580210093,0.06070633893138338,0.0652209099134922
SYTL3,-0.05013917500623252,-0.06882436180809606,0.024243619148534106,-0.01569490569786267,-0.042156377247306566,0.055000172864137435,-0.02195221810049803,0.024841231644457555,-0.009548340271511394,0.050263470805150985,-0.02637434004995417
IL1A,-0.013481905065487673,-0.02629337011844474,0.014293412088409292,-0.045724508104598945,-0.012380303906229325,0.11270120885309956,-0.00745651011512641,,0.1355135076112004,-0.008030485214970464,0.03775034752581488
HLA-G,,-0.05003451259232762,-0.0006499406912692323,,-0.012453786174174327,,,,-0.03198410156082142,,-0.03804515034733045
PGF,0.06382228287504992,0.013874139501982333,0.008061676080952367,0.042005322997514354,-0.04343104928386496,-0.03443175571071374,-0.02517062545918788,0.02754706871503807,-0.044591241107587505,0.13166985427364092,0.058750261359575465
LGALS8,-0.02893425295237697,0.05917700725399319,-0.011639912903014228,0.03892795542338724,0.03824082445714686,0.030867811842747603,0.057331798163074495,0.04715926619692257,0.09847683835660179,0.12995550932702604,-0.027748490913211108
DKK3,-0.0700685176680252,0.02493587637811315,-0.0728182462665218,0.0007204062208187967,0.005599563888976247,0.012841930950425913,0.008257528705339063,0.050856057794866585,0.022772430599848032,0.0699609479713975,0.07334879231170789
COL16A1,0.11747071860506882,0.11247921993752434,0.017859498187923015,0.08221767546294186,0.07283882750945567,0.02408114440087173,-0.01374077975110239,0.08207067927025608,0.052702885271456404,0.1312724028595871,-0.026542505336610442
TPH1,0.04196692448884399,0.012081088237935241,-0.019587001442120125,0.06695515956599224,0.02926859601334137,-0.005266172606297358,,,-0.0028821930080417035,,0.00044604261261108643
TNC,-0.054193204094909776,0.08853498295709808,-0.014048604908811237,-0.10937434181226706,-0.0069626459107125305,0.051636759751581045,0.025181884675599907,-0.03146597613474655,8.207004642126669e-06,0.15602765853501643,0.01933171636751866
TNFSF9,-0.025952872691324985,-0.015944015650377553,-0.03482993512482154,0.09746953802885565,0.007935392499575391,-0.023230622250755013,0.01287800823144495,-0.0363490345778326,-0.0021133680216031876,-0.012742535508503822,-0.010317306022362525
C4A,,,,,-0.013979148715710966,0.010808817787798226,,-0.01821386686400212,,,-0.019202130977999835
CNTN2,-0.06206093394458471,-0.034195635365496184,-0.009765117169085203,0.07855353559356956,0.04905443149038565,0.018903247952920726,0.08694552816123063,0.02033092560720272,-0.02436117737007201,-0.16556904196614464,0.10658102051451963
F7,,,-0.01910859611244993,,,,,-0.016605164977879915,,,0.013730929072110171
LUM,0.08078109571794045,0.09632325893858,-0.04064670745506344,0.029714400159224826,-0.025116809301240467,0.03146047244513888,0.0032862668764476206,0.012268178474369378,0.05052283567319182,0.07045864638626115,-0.016720970164927986
IZUMO1,0.09173549702386184,,,,,,,,,,
BTC,,,-0.017336053596915806,,-0.012132760244933741,,0.016481519744741747,,0.043246433542702786,,-0.01750320194937451
APOC1,-0.0878745437503626,-0.09579260797794481,0.03766317634715689,0.11522415412711721,-0.034641512263975056,0.01058858100026654,-0.04488578921680879,0.04901392958837024,0.03639676371526798,0.10200759858667727,-0.0031449520331076628
PKM,0.025898503596946194,0.01996977048871937,-0.04216982237110832,-0.0659918648572697,-0.01233113013134595,-0.04408481471032578,0.024188574303035035,-0.027690534904505248,-0.11131102592974568,0.07091773933173495,-0.027174166677246214
TNF,,-0.03787818046532501,-0.014104597582781823,,-0.03086113441040238,-0.030050930182532853,-0.02035139580521281,0.08974541140841054,0.08546528416825029,0.09172254106051136,-0.016988585020719173
GNAS,0.026133198736567765,-0.09523926553996508,-0.014690627282220342,0.018273816198129778,0.018702944731169572,-0.040097843588234566,0.017230845723492882,-0.02652507814305832,0.015105570075252457,-0.02032004500319392,-0.05207557413058603
BMP8B,-0.010715532658564002,-0.0678904992957877,0.05614179864634722,0.056693593929948716,-0.018054782016825484,-0.02475226890629381,-0.013513117628627667,0.0016209355829863781,0.04792069131957675,0.029603450507126837,0.01821031897745532
LIPH,,0.10853446423800209,-0.0021574013575430292,-0.01680177641977654,-0.017709746893218716,-0.015138161541011054,,,,,-0.017247700354849606
CCL28,,-0.03163579885698107,0.010251649078069561,,,-0.023310278390113997,-0.015983164758551754,,,,
PTPN11,0.008904694598614451,0.023380741065250402,-0.007212966098860722,0.0496755545513397,0.0279633774755421,-0.010136987021310637,0.020891919738058255,0.011626149505289922,-0.05113346046759387,-0.054230409926923656,-0.03174687984501546
ADAM12,0.036161758137869884,0.000537643906531791,-0.057532617760003985,0.01392247243175954,-0.000794679993116907,-0.013850470088718524,0.05761603418550357,0.038408427116627154,0.003426919433903588,0.049592766910181545,0.004467447108535018
EPO,,0.09326857254475532,-0.026318555021822097,,0.014695507107877828,-0.01583826690498041,,-0.015098056749605189,-0.0351691771880372,0.013094938988670948,-0.01873144306970592
EDN3,-0.011265440468710784,-0.043661035239630684,-0.03411961971524728,0.08199190314019653,-0.022475694700207185,-0.012583511558332735,-0.024678194107488956,,,-0.04787604927043018,-0.055213088173905696
CCL22,,,,,,-0.03189069341223576,,,,,0.05890604471558899
CCL2,-0.05734105586803455,0.07829587040644706,-0.009494040916383598,-0.026066390706720177,0.03078580922448161,0.032003043004366453,-0.019981858898542124,0.055978401139592224,0.03000906236689599,0.04491282317626597,0.028290780896379843
DSCAM,0.05869234779910071,-0.05827277540660355,0.027098985433272063,0.04930468305450352,0.09515231187994388,-0.016588698695233793,0.04509705037630752,0.012361923028919522,-0.04783703165827824,0.12926959547826747,-0.004122003584824853
GPHA2,,,-0.021830702999710946,,,,,,,,
ANG,0.0020220479355789176,0.04305999187292175,-0.007491622008541362,-0.06853870553221844,-0.029977144729110554,-0.03508677431447126,-0.043563280928824805,-0.013644028030937321,-0.0950414862864918,0.07963115160644652,0.032950753247970456
FBLN2,-0.019429814712101312,0.005044577247367519,-0.0352976775824648,0.06915259811564646,-0.02737625008304357,0.02214492116562275,0.031574702624973285,0.019550094008152205,,-0.06767914421448475,0.035272943315911576
VTN,,-0.02661855795703877,0.05141521336022638,-0.01960238643734183,0.028772103732829478,-0.02602049385456507,-0.007696405021555819,,0.08953969472922847,,-0.02141132128391568
VEGFA,0.018463339709367216,0.03153755236280011,0.02207367512297029,-0.12894816694129801,-0.020556280767626844,-0.06431663970416714,0.01326299246574754,-0.08084931891587437,-0.13147580066062362,0.12195853267596582,-0.02896702366590478
F10,,,,,,0.01550147789549291,0.0010613115795847904,-0.017347025168237322,-0.07408576723255939,,
SERPINA1,-0.0014998493836254484,-0.03149212533302082,0.014446444152200479,0.038042876512859716,-0.006015447868186116,0.0581504423003659,0.023066733129214843,0.06465924094294373,0.0027489749812213715,-0.002049845034813322,0.00948743312612446
VWF,0.06538030924472726,-0.024124515909315802,-0.03804997117814034,0.12285029721071568,0.025389462526857608,0.015638537228660737,-0.011045949150740336,0.020081550046519233,-0.0023475707045728196,0.044108501352646094,-0.0014943241558731796
GDNF,,,-0.018923470242364477,0.03871446204486248,-0.014685422731473878,,,-0.026275439992010454,-0.01786221377010025,-0.053356519682308604,0.02770403073835214
VASP,0.03943923296477942,0.009408915318244431,0.030203966600716184,-0.0243853595447419,-0.05167778506796512,-0.04603812371025315,0.06026749509426586,0.030517668298998497,0.048108660740740564,0.08460037222459224,0.054040170383183664
ADAM15,0.018262673894848466,0.01432334626460423,-0.01949113775305289,0.019394172012505047,-0.007925510788719722,0.05828842963242786,-0.02396641301368829,0.023840971157502184,0.006730364894774298,0.017028413924518197,0.03589821553122545
WNT2,,-0.036785530201235456,0.007916280216830787,0.06200926491807763,,,-0.0026326732345690012,,,,-0.023234495594039957
CALCB,,0.04941707346048534,,0.03798358866605392,,,,,,,0.06540179237069636
OLFM2,-0.043616714891051914,0.06241239184831458,0.00939857261500671,0.08965692272453651,0.01763050084302283,-0.013039808168601176,-0.018766536747698105,0.04986504289506355,-0.0035402131706049637,0.04957415266103831,-0.003176426161133454
MFAP2,0.029383488833992992,0.0018923088754743734,-0.02394648054911357,,-0.025301672376995668,0.015478947480858825,0.01401715842394783,0.07663731741032934,-0.003426423344144091,0.04533647367138672,0.021457575680405943
HLA-C,0.062495630923315865,0.08638513113837279,-0.030016087487880483,-0.006608909597064711,-0.012216764881521631,0.0746125152165794,-0.00045790047112031265,-0.03067350153500916,-0.08195626494378636,-0.029363389032854126,0.009492320954894279
THBS1,-0.010653302803390897,0.015791039591328937,-0.05379830502733899,-0.0602094376573159,-0.06722089549286664,0.057639271836980255,0.023477604258910933,0.030721842992968495,-0.001612159377969085,0.05574545393068026,0.026465781452909187
HSPA4,-0.05482889805116202,0.006852252711863312,0.024641543843859474,-0.022694145314095766,0.034363586830581765,0.05605461390373495,0.007735821147592193,-0.019971823103261944,-0.04304280182902892,0.03779117069859809,0.020438528162615245
LMAN1,0.015890890707668782,0.045429238948601604,0.015278219450428539,-0.10991112018167305,-0.04214526722147668,-0.033140077314253474,-0.016511182115323424,-0.020986080408681395,-0.06539115931459365,-0.05076542501803981,-0.017215371063380315
LYPD3,,,0.018151187220498827,0.06706394256497587,-0.01323738198024011,0.054209185758139995,-0.021178100140368753,0.08673389536207264,-0.07348107437474176,-0.03349886482697748,-0.00288020944221965
APOE,-0.06723616339308389,-0.03138179056352428,0.017305570850990024,0.02107656219578286,0.006381724448298742,-0.01850876948667384,-0.01665999529752664,0.017191430465814353,-0.01791669308726181,0.1465244459748107,-0.012389501739050433
SOSTDC1,-0.025952882853394445,0.031652229343685744,-0.036487981342031454,,,-0.030999562677281052,-0.006157583752990195,,,,0.00910946079045625
ANXA1,0.0078067811578739574,0.039031394684401706,0.007186324351689311,-0.06435292063783257,0.042750303602154094,0.019619772278593448,-0.051777979040820765,-0.00399749384866883,0.03201285887392549,0.12002512034839036,0.017578565057258782
WNT2B,0.08588735780195257,0.06315199436053825,0.028235976281530076,0.045660458863461616,0.028071259138304695,0.01756498656995508,-0.002195368442041905,-0.025961983972497927,0.066258503990058,0.0551689637720239,0.10052304727207975
AMH,,0.025024848192368703,-0.01808053665880932,-0.0034260178932556807,-0.018393909550500753,-0.0228300599544887,-0.017977260719343063,-0.004810033709055017,0.01991214331409265,0.20709465919738018,0.020530302811383034
GDF10,,-0.03589974823095263,0.008461875053999212,,,-0.008153759744545989,0.06407750428597624,,-0.04984109315412068,,0.03224837965474233
EFNB3,0.08370024741803499,-0.0176444762675467,-0.053013575137395054,0.0039210976533680525,0.09067415727951718,0.03184461448665147,0.0008263775326835188,-0.0006696851645714584,0.12043294569381478,0.1173008362631038,0.021280038107864607
LTB,0.023140306065387112,-0.03008583821376816,0.005607764574223768,,0.007130507367517244,-0.007251080917023015,0.006424675318644059,-0.029855273593821053,0.02551432297532306,0.035913276712018716,0.0454979353268953
ANGPT2,0.04444789702348935,-0.014369909845616924,0.002304771067230302,0.04687630455584871,-0.01583737804039388,-0.023555042421296274,0.01596197518510313,0.006068232635322628,-0.007908336783587324,0.11500211815055758,-0.002301251853082866
NRTN,,,,,,,,,,-0.025915528432526667,
ADAM17,-0.08401628584991425,-0.001393466559026231,0.09621090554997815,-0.09607068474488015,-0.0026139748119226496,0.04110787711264472,0.001996939994857893,-0.021042640692565017,0.10619237111327647,0.005728073929856973,-0.003454555559248331
LRPAP1,0.024942191799605492,0.01738541199558972,-0.09040140047790346,0.018470849040216647,0.039656240384145974,0.05468367147079632,0.045071139700546825,-0.03213786422344284,-0.0038092741403777663,0.10087872685777424,0.0311006031819922
NID1,0.0744883083801292,-0.015192565048347017,-0.015914210844760347,0.06194572053215386,-0.04562909827114634,0.019693180880014403,0.04273762105850904,-0.006793741874021503,0.09316730455156667,0.11445672559118568,-0.02505535435158393
MST1,0.002306340588990952,0.05068898822024852,0.012511948190480685,0.02321986834420485,0.06904913728651071,-0.03793230114712519,0.013357315908689571,0.01701597393461654,0.07932709281368026,0.2799283592575589,0.018148042688920285
CCL14,,,,,,,,0.04531651919449088,,,
DCN,0.04816542891629668,-0.012334867099769888,-0.007030576168615604,0.03510900089237897,-0.009402419633700879,0.012083851932493232,-0.02014822948591193,-0.013309792682692981,0.014362004011709385,0.020020506879004637,0.022489885924338933
IGFL2,,,,,,-0.018775472156004083,,,,,
COL7A1,0.04676388903389619,-0.02442414187405451,-0.027925982996245016,0.012210916467853303,0.017066209674295094,-0.017458083494571737,0.002153269942137188,0.04907781876175351,-0.03939242778747994,0.1374271247098929,-0.0156677196954027
CALR,0.017585948996610826,0.0208825178549199,-0.014533505379204847,-0.08100421618696835,-0.02944341024154004,0.03528185491999794,-0.06400577914118957,0.014585836647736255,-0.08287421310391924,0.14466205804850762,-0.05421853214933634
PIGA,-0.017773161401958507,0.02834854700433647,-0.04875128343486896,-0.06545749765530674,-0.028112250713709153,-0.014181166485001522,0.014649354150636716,0.0800064586046858,0.0598756878920132,0.06589057847170478,-0.034620022129747886
CD200,0.04131494248241623,-0.04427557881285089,-0.005951506540995155,0.039708129357808646,-0.02128648307182967,0.01825585608467818,0.0032125371864091764,0.02302801481137791,0.06670510743235676,0.10905455784160535,0.017594817285677824
GRP,,,-0.00835761436974147,,,-0.019526306592929314,-0.022236609847863558,,,,
CDH1,-0.02783197962273405,,0.015150519714732831,,0.03669618815859772,0.008124106166153649,,,0.09187012458585929,0.028139880373505538,0.005125685369999106
LPL,-0.02119873145421215,0.1074412938192811,0.02100363830579377,0.027192456169648483,0.048048674354084435,-0.01830387002184238,0.0012413158829069578,0.03048450262400109,-0.0016402326793476816,0.02166615594694087,0.04687326797389796
SEMA5A,0.019240688218290974,0.025870301696756727,-0.00376365106002131,0.06322598952055881,-0.0835652895986148,0.008154771678745542,0.023430868406093847,0.04758809148376698,0.06357227320409634,0.09043432104525286,0.018688671290384214
SEMA7A,0.04179318163602751,-0.018222793773553448,0.00647683141783167,0.11681840098588694,-0.007052933696149656,0.0042206620015054,0.03145356136946653,0.02510214455056994,-0.030848179002661787,0.02032218668413095,-0.0003565535425351158
SEMA4G,0.004758967536638137,0.020483798692404732,0.0034945645371187977,-0.04482192075138458,-0.01726649009536965,-0.016937157718418017,-0.010272091177557485,-0.007450992727286623,-0.02502595699851005,0.08235770441552684,0.060334957290443914
SEMA3B,-0.0326925814794165,0.020288186465014856,-0.02925172191398391,-0.011859904877474176,0.0013445536974877861,0.00640614454483912,0.01648555298653637,-0.005438903158772745,0.03289975572676491,-0.013471615266679556,-0.06324384384526793
RPH3A,0.1546635964915667,-0.008081447327306063,-0.012597499473143734,0.1976954629975213,-0.006762595109598759,0.016258336948167643,0.04563232796315885,,,-0.02303780457115953,0.013094573239915048
JAG2,0.030601856752360948,-0.02319826607614253,-0.03383177794671067,0.08702339019196247,-0.011512562551545966,-0.021587216153892214,0.0039377436511699206,0.02091281818343364,0.02438196544707854,0.08416881015340723,-0.005911234816527822
CGN,0.05527555894187037,-0.03723102921895387,-0.008684065103975373,0.013388158650856454,0.041891476598128724,0.06315902790784704,-0.016841127237923498,,-0.01596791790709888,-0.005470141311931913,0.012179907568177523
GDF15,0.06847227668173912,0.041254341075401414,0.029326562922346148,-0.07874543824793387,0.019149010411291013,0.006108436935782992,,-0.046526562110260995,0.01298046576150516,0.07994193613019163,-0.00912106342327449
SEMA4F,0.0038973327414467034,0.04138117679509033,-0.07782597030773879,-0.002477262857888875,0.034744464651630814,0.0031949885403751974,0.0015505698131787339,0.0691741101741236,-0.005594677026570149,0.0033586489319113585,0.0551345283951091
NXPH1,0.11720197040527953,-0.03955848233281969,-0.016955434506903223,0.009322603736634166,0.046006753694505305,0.017991109176118063,0.03310744188848743,,-0.004126138616548321,0.18924321296861044,0.07112157896829027
ARF1,0.09950588018383551,-0.06931966989902001,-0.006399709478556516,-0.07819841968467453,-0.042938447350223376,-0.04548684083243113,-0.00903785446981327,0.022378499059074908,0.06766119703105397,0.1088384957439136,0.03611408532069265
DSC3,,,-0.016521044192331736,,,,,-0.03814605711381199,,,
EBI3,0.0348844773410585,0.0027358875525220375,0.01213208283413492,0.156165185521307,0.06652857050461175,0.07743878743629065,0.012426289615120972,-0.0225765231811833,0.08434060617916134,0.08148898834079306,0.03030041563872856
TIMP1,0.09971831888027238,-0.052878435181284156,-0.023798836478973667,-0.06165436244615614,-0.03335436919815799,-0.013107487648319845,0.019719429489790496,-0.048865162604478846,-0.012284526794307029,0.1608690479258551,-0.0461647377842494
SEMA3C,0.01988991273680774,-0.0023592690109908417,-0.04494457010237574,0.016772147567275957,-0.006369896003153602,0.014328137234811888,-0.011064234568332497,0.044348905457629983,0.1251674518844878,-0.005760612815861464,-0.0036258572017691137
GAS6,-0.04553497150566122,-0.011485781235954572,-0.01124971095826007,0.06807723600547333,0.015630156773660902,-0.004504661319544929,0.032507942932871334,-0.0014932063710755444,-0.0712045348413377,-0.009563363034102212,0.010448597307187536
MEPE,,-0.03722128394449531,-0.04424091335387234,-0.03095676598169367,0.0048128656170993486,0.03250207924772499,-0.020008490635742837,,,,0.07560441179482008
SERPINE1,-0.0019212670708773022,0.03262004450028156,-0.0805334268850704,-0.11960487745420519,-0.03638969608599698,0.004532373182235985,0.003146477099221506,-0.11249867186257594,-0.037826569824655674,0.061242518728909096,-0.030574500205424206
RSPO2,-0.02742070900427944,-0.0656601570218056,-0.04458925019592466,0.10213494639836963,-0.014959131386163466,0.038534766782537984,0.03777957588156875,,,,-0.010083157582753879
SHBG,0.0007699687210401241,0.020044236212188194,-0.02139963577416397,,0.026434545727036154,0.00571111522303099,-0.027294616475933137,,0.015695002366148732,-0.006755722200965525,-0.028066973698503063
LGALS3BP,-0.021582018921362463,0.03893031198570568,0.0037852587531101247,0.11191884471037705,-0.0025786137347748855,0.05989780905126058,0.017553858782496372,0.002282475907442739,-0.12434049980511871,0.04682543823973154,0.04623356531920243
