,UKF334,ZH1019inf,ZH916T1
WIF1,-0.05219697628287857,,
NPPC,0.01294985451923962,-0.02378365916432438,
LYZ,0.03328685054403562,-0.029380102496376233,0.0613782943897292
EREG,,,0.0231690624961325
SPTAN1,-0.008297793097952123,-0.0618197580763796,-0.015635147064422046
LIPC,-0.02455381996530238,-0.04886767913638652,-0.009208773428568507
COL8A1,0.027209970025970153,0.019323880965864362,0.047863481991496294
GSTM2,-0.008410812388372088,-0.031170154685491277,0.051008607384579185
SPX,-0.042560784342114744,0.08825036274095345,0.014157999213690887
MFGE8,-0.00770679241980778,-0.0791699360899945,0.05229844282929115
TGFA,0.01388826257250386,0.03478910512355569,0.01551252488906649
SLIT2,0.022330500271972597,-0.0006443959431830705,0.04943244572637064
PLTP,0.017217446242124373,-0.08700357029430887,-0.011800707589698345
APOD,-0.04195755748493791,0.11160374907384911,0.009459474591175724
B2M,0.10171171277147698,0.0062715052360162865,0.06505812229843544
OMG,-0.005576845923799373,0.07083698732859442,0.04008584275172102
CXCL3,-0.011256683260452602,,0.026574022897694814
CXCL10,-0.01788823195946559,0.12728455566843472,0.07348685312323963
RSPO3,-0.011763017055854972,,0.09676478338112597
CORT,0.06722825938528611,,
NCAN,0.0317767261756218,-0.06376833928635628,-0.030838688377505825
PRG4,-0.013752911436744552,,-0.008426532646151006
ZG16B,,-0.022080805950349308,-0.018276055938806025
TGM2,0.013848550057956101,-0.050316690980963155,0.017040014952254635
VEGFC,0.009920611227329913,-0.02862110982691203,-0.0121680620487037
WNT6,-0.01224938340981578,-0.020998849051150334,-0.022072093701007527
NRG4,-0.016373924540280926,,-0.014657285807917485
PMCH,,,0.022811743657232396
COL9A1,-0.01865769774925569,-0.030652112732202533,0.08647094567100364
GDF11,0.027143242210217643,0.10313858579040251,0.007079014956937615
RAET1E,,,-0.016078938388460615
SORBS1,0.01206831162517962,-0.05012804187742561,-0.018950495642085785
DLL1,-0.005388729123899222,-0.02998701022334872,0.01886913265808876
TLN1,0.05311762505331477,-0.023107915420629295,0.05111119473463986
COL2A1,-0.01142784454038692,,-0.0018790099328232332
SHH,-0.010906651365366232,,-0.04275596940262927
PON2,0.0437297212407189,0.05357092555573634,-0.015239487361267815
ICAM5,-0.021300100972264126,,-0.01761448028298529
HPX,0.03475038504258562,-0.015872534513406002,-0.007618471514872457
SFRP2,-0.021396058819318983,-0.05459911479899939,0.025040990441175994
CD70,,,-0.022362337869950955
HP,-0.028107236906342575,-0.035793432254803394,0.05513407622813602
CXCL2,0.05602332961450758,,-0.02646158239512051
NPPB,-0.014035395331202521,,-0.014868184066981219
CCK,-0.034944706675785975,-0.027482292212020247,0.108279978058006
SEMA6A,0.018949343642494437,-0.012438905605908214,-0.02330575753623137
IRAK4,0.049640946020116886,0.009765026059852395,0.016663915740046407
GSTP1,0.07365846660946991,0.02146298950739191,0.052191730040598655
VCAM1,0.038578476771276474,-0.08097820155399667,-0.021085541059779313
NXPH3,0.03870451738222774,-0.015115796305529665,0.006499300613074681
MTMR4,0.015870836018955125,0.08112415099788656,-0.003032696036918915
LAMC2,,,0.031900939479009245
IL10,0.12114309002682383,0.05950927593843137,0.029896067629784716
SEMA4D,0.013548875612676555,0.14845786505130873,0.010936352009788763
TRH,0.1472082491640333,,-0.01665336323735926
SEMA6D,-0.006453451664338213,0.022674428630048274,-0.009921109453575556
CEL,,-0.030525567886232185,0.07939861388404926
PDCD1LG2,-0.021491657101224648,-0.05046380561446636,0.06645036351592123
SPINT1,0.1254447836473611,0.06448313708793725,0.11352211828760257
CTHRC1,0.04998309222260055,-0.08255052511094108,0.05074090646269489
PODXL,0.023734008113711454,0.014718228880792912,0.005215390149637066
JAM3,0.025279523250642238,0.018129018524429066,-0.03438889208246329
TGFB2,0.05130630835791487,-0.0685229721704033,-0.00219725613111029
COL18A1,0.11074953771778176,-0.05276810158234263,0.05071514553642571
NODAL,0.08394902981423458,-0.011954987789363353,0.07057001265910068
INHBB,-0.014248355193821916,-0.042958460593673406,-0.04480473051019279
LCN1,,,-0.016840787329349242
ARF4,0.002470131599473465,-0.06748258198163982,0.04376118203967485
CXCL14,-0.023026544170347635,-0.04029800583767903,-0.033066727343904555
LIF,-0.023244297960063595,-0.055976422468693124,-0.05094323329388538
IL17B,,,0.06321319591195165
MMP1,,,-0.004726356285037699
MATN1,0.04695741430697247,,-0.020254048309161124
ADAM28,-0.06248621074518841,-0.024418635854930787,0.06380212269727834
TCN2,-0.024768345951846564,-0.006495730180332437,0.03584296601113642
THPO,-0.011427844430991475,0.10358422472028478,-0.02192570311310087
CUBN,0.03024544231901029,0.015567001919667062,0.06722896646093243
TIMP3,0.054251154106690395,-0.083834856360275,0.028928042180791893
PIGF,0.024900136631238516,0.009486900695668208,-0.036856366503540045
CRH,-0.015630347764484246,,0.009107541243113118
BDNF,-0.01287068792269105,,-0.008351243985143282
CCL5,0.027930847823342105,0.10273188696652964,0.06251682906486272
GAD1,-0.005122739612654809,0.01577478479562699,0.061534236245376475
COL14A1,-0.028901800101397788,-0.04421570224036511,-0.002548122221624884
HLA-A,0.05188426875735818,-0.027546004822643095,0.017344842622933242
CD5L,,0.081913515555452,
FGF18,,,-0.01665336457344553
ADM,-0.013637487351972422,0.028318244578780814,-0.028629254245766244
CCL15,,,0.10270513269203264
GNAI2,0.07574671661097548,-0.012008982303744033,0.0011406114984922231
HDC,,,0.0071203610225487966
COL11A1,-0.013919305978377941,-0.004699030575153171,-0.10028885894580757
NUCB2,0.056862963325177526,0.06084232663049329,-0.004818269316428178
CXCL1,-0.015503247861244346,,0.09976458961052746
VCAN,0.052519120535208796,-0.013307988725600647,-0.052543913032204306
MMP7,0.11724396600857302,,0.015213205230382231
PTPN6,0.11955763476638302,0.025979564839911606,-0.007489811873879092
PTGS2,-0.026378252929069087,-0.040166941279671665,0.016757121481151355
CD58,0.04776687970824137,0.021349295862611535,-0.030733882937619705
TNFSF14,,-0.031051388080223605,0.014317939979481454
CNTN4,0.0014301693217351127,-0.040379269318647305,-0.024576448462198225
INSL3,,,0.02215248812776043
BTLA,,0.065971277532001,-0.01912276613644319
MFNG,0.051521531314397025,0.02967859127662216,0.05546430075489371
ICAM1,0.015560898535100823,-0.013338092111728414,0.028604501179403247
PROS1,0.012293031495422059,-0.01345728251596233,0.006476830734181357
CLCF1,-0.002862429817046165,-0.02776361297607432,-0.012589132063252835
PSAP,-0.03636770839541195,-0.1351288540787594,0.07773393944632687
EFEMP1,0.06820483787069223,-0.08529893383351576,0.04236469811105369
C1QTNF1,-0.037020442854921155,-0.031480217683536406,-0.027666415601450722
ALB,0.07014788883008297,0.08759975315661858,-0.02236234484896437
EFNA3,-0.05099161218616623,-0.05433474769073537,0.06694991369521668
DRAXIN,0.06443596875806436,-0.050262718253986274,0.025010005879549605
NPTX2,0.01675531760471682,0.13354755225189135,0.033667798524317956
FGF11,0.016476103898758226,-0.0004519443461159298,-0.01574969283374338
CD59,0.057832558697327265,-0.03670893642681097,0.03510982763933254
COL9A2,0.01907890881553529,-0.0005841092738892471,0.09685918571276893
DLL3,0.05416688608172024,0.09114564046745305,-0.007110242254351033
FGF5,,,0.030395214366028524
LIN7C,0.004474974699479749,-0.01338580327168203,-0.05050155806320976
GDF7,,-0.010762635247685592,0.033288545053167556
PSPN,-0.0038368161566795242,-0.034294192990942364,0.021403144909667056
ANGPT1,0.14605234709534706,-0.0347827927303736,-0.02728622134581197
PNOC,0.006635543165822421,,0.02086875133999721
L1CAM,-0.048354054021433675,-0.042461657932407415,-0.024841228837014392
APOA1,0.03676844167740922,0.02912867784297051,0.054240088096301535
PSEN1,0.018513558898456645,0.026933155564117198,-0.024319912675954423
CALM2,-0.020687097882996674,0.12124123667540332,-0.045967165120639635
CLEC2B,-0.01060235492134011,-0.0331876436948181,0.025819065882209048
NTNG1,0.02639881309625235,-0.025383026400296636,0.03519678940692892
LRIG1,0.03434861574747516,-0.10220303693648934,0.02794132438100058
CPAMD8,-0.021107074936141477,-0.0710365938223126,-0.0006248071373438493
GHRL,0.00860684942471044,0.024606477110666877,0.046693560737886934
NPY,0.07113866969916159,-0.005193481337034495,-0.02497272522068021
MMP2,0.09828060103809877,0.03778832920292344,0.01944442110414928
PPY,,,-0.01813900072916882
ALKAL2,0.010287507430675686,0.03249378326859737,-0.032711623019376385
CSF1,0.006729117545820907,-0.007788975192803858,-0.0007515313570497966
SEMA4C,-0.014894561956220175,-0.005987274551209963,0.01863248768117298
BMP8A,,,-0.017750361427659917
ICAM2,0.11078489144806357,0.025091707919729027,0.06895337476532154
SYTL3,0.11268517719762225,-0.06970207651940649,0.048357608133610265
IL1A,-0.021964289573600033,-0.05884306875178594,-0.014767675149629051
PGF,0.03528227578987953,0.020698616329129376,0.02661305315136852
LGALS8,0.023100910023209822,-0.10477353054020024,-0.005194182062055215
DKK3,0.008689688009007492,-0.1048462402025749,0.06407417766729454
COL16A1,0.0368551958630316,-0.04057661864425087,0.038820993699037284
TPH1,-0.013752910488115784,,0.0817104034922621
TNC,0.02964981106935168,-0.05805234642038377,0.0379224603357461
TNFSF9,0.03423771092450522,-0.043068497359565285,0.031818456963279895
C4A,-0.012089330763358887,,-0.023903574382478227
CNTN2,0.036289037955205224,0.06085606614344301,0.0030536688456425814
LUM,0.05406650387146522,-0.015131974340391383,0.03972335969080937
BTC,,,0.06798274191079563
APOC1,0.03222580789039354,0.0028655734535912507,0.0716938331893743
PKM,-0.0323909548317352,-0.05827628896656012,-0.049118683370137355
TNF,0.019312180953002314,-0.03641695917155244,0.019528716927831882
GNAS,-0.052264984351778045,-0.08110572418117526,-0.004580384258285127
BMP8B,-0.020090123625411342,0.04611557022129897,0.05117861623038153
LIPH,,,0.02579521809019858
CCL28,-0.01090665544553183,,-0.01378319403052608
PTPN11,-0.023157036809848517,0.00508384168231924,-0.0043131131672840784
ADAM12,0.08096684051727755,-0.06041504512783954,0.00601993090508308
EPO,-0.013752912507777267,-0.029722102009951713,0.04193461125874604
EDN3,-0.013894822097416768,0.007373991790445714,0.10076872219122734
CCL22,,,-0.022649340652415053
CCL2,-0.027655268385050974,-0.04242742040098763,-0.012351397299087068
DSCAM,0.023397729783731776,-0.07198984479214525,-0.035330357906922474
ANG,0.0026402554878477195,-0.004969155819576721,0.01851781119789722
FBLN2,0.03344673878326873,-0.04101119242123056,-0.006237306334460514
VTN,-0.011427842279548316,,0.010836907830890035
VEGFA,-0.03948629743492865,-0.05772073930219012,-0.0753476117303382
F10,,,0.006315757976810172
SERPINA1,-0.0035813488141849216,-0.0013581435893551758,0.07409289027875739
VWF,0.0916606842273722,0.0009760179859985038,0.04172983455003069
GDNF,-0.013752911436744552,0.08725520008153656,
VASP,0.020992511443251146,-0.0021271700493096023,-0.001694230441822574
ADAM15,0.01775936282373969,-0.021695935784779807,0.007442797478347117
WNT2,-0.012870686066229351,,0.012589334991745917
OLFM2,-0.008083047041576466,-0.04216432530068254,-0.051855932713943995
MFAP2,0.09620531714515994,-0.026712142699580332,0.024681702790448557
HLA-C,0.060491073105267884,-0.018756550062033663,0.08442814901803031
THBS1,0.001592016703393921,0.02938390260763044,0.011410932509103189
HSPA4,0.019369449659111818,0.09441106801259676,-0.03214790861149612
LMAN1,0.06338505283197178,-0.05049414554338762,-0.014536360679251127
LYPD3,,-0.032334506885977506,0.07961064075421985
APOE,0.04293524777523908,-0.04067051703158029,0.09869403198167205
SOSTDC1,-0.020912510180386368,,-0.02444313493425901
ANXA1,0.0014509920904615236,-0.09492152528191429,0.033820302248230044
WNT2B,-0.022520327898271512,-0.04184292734627329,-0.008244338427228458
AMH,0.04553755857240237,-0.04723013532892766,-0.03287163522753245
GDF10,-0.026458791220873287,,0.004932609336618237
EFNB3,-0.044459222426985114,0.02961385099310754,-0.03656168803545745
LTB,0.05382751058694715,-0.043068467434990286,0.05579966877997825
ANGPT2,0.06626395615666764,-0.04464129694203894,0.015897070700190308
NRTN,,0.08606080260392483,
ADAM17,0.017363370853024224,0.005790220037503132,0.03346603839719911
LRPAP1,0.0032838955240840533,-0.03817044472895366,0.00011997184888233894
NID1,0.08334773491231426,-0.05778386843103851,0.03995201494735496
MST1,0.0556249967856661,-0.014272940421309782,0.01882370943629739
IL13,0.004268315289067684,,
DCN,0.03444225988497152,0.038501190077002735,0.04946954652981016
IGFL2,,,-0.038726989481985295
COL7A1,0.0702412767806358,-0.0617133843997073,0.031396078342544105
CALR,0.041467859254673764,-0.0012890245131141375,0.03977429017855173
PIGA,-0.02302884875700826,0.044343409598578305,-0.022186912893578915
CD200,-0.05573714816355741,0.05758183084193644,-0.0013814501878331496
GRP,0.03434800539444449,,-0.017391809909549322
CDH1,-0.007815315746247688,-0.07153291811946491,-0.02949129648199118
LPL,0.07778483494261,0.015855942080188434,-0.027428602377869732
SEMA5A,0.0170396895733599,-0.012417059106216509,0.021669491698114524
SEMA7A,-0.00479600606633457,0.01737700949406892,0.05716973080677139
SEMA4G,0.012076872364041945,0.025493516400871913,0.02275589262703851
SEMA3B,-0.010495326040892,0.009567994314193768,0.05499325969295233
RPH3A,0.10386769607538203,-0.04997297635585138,0.04041669799902763
JAG2,-0.03354619269673612,-0.0799121697887551,0.04282405452624448
CGN,-0.024801855493737254,-0.04016695973481371,-0.01899442311712978
GDF15,-0.02187440431335102,-0.03174959300447918,0.07887136563333685
SEMA4F,-0.008119526869775424,-0.06852260715866272,-0.0474345858520787
NXPH1,0.023828802833496792,-0.020589979811133655,-0.062496547315925216
ARF1,0.009347907407368265,0.028578182625731214,-0.0019191054724377568
DSC3,,,-0.014657285807917485
EBI3,0.04950138792265892,0.10837716598860592,0.07619894715624774
TIMP1,0.07988987705111679,-0.06629796075714588,0.014822919435239536
SEMA3C,-0.0013381100216639187,-0.00048420518175400586,0.010316265613494864
GNRH2,,,-0.015883166788903308
GAS6,-0.03652524413001349,0.017458045816815645,0.04188666893716348
MEPE,-0.025479074057916086,,0.06083529803666656
SERPINE1,-0.02659541376829441,-0.06846304077751944,0.04674209339730428
RSPO2,-0.030127251119922427,,0.09387273173453034
SHBG,-0.011082992171002526,-0.034544319387652525,-0.030729834038096367
LGALS3BP,0.034452517657409136,0.02438448573228207,0.07552190770821003
LAMB1,0.050304544503951824,0.009976642785815858,0.017797099042354
SPTBN2,0.05281797514322446,-0.0030205215362737498,0.009223969220256492
COL1A2,0.06275542998276351,0.03297557353519954,0.016941715272128007
DEFB1,,,0.08076705009471231
CEACAM16,0.01280097182940929,,
WNT11,,,0.0879666110129079
LGALS1,0.024863655605760697,-0.057722485799769636,-0.03430873742955216
BCAN,0.08829928345227796,0.038768955029993384,0.03130901709995912
ANOS1,0.04670932641175168,0.001650285908129306,-0.006133478229706951
EDA,0.07176056479517937,0.06427964591453537,0.042415101483933765
FGF22,-0.025145794603417853,-0.03131154077958023,-0.02809124986431221
SHANK1,0.027334288911315816,-0.011096247816174467,-0.02613098530655142
RAET1G,,,-0.018276052761452135
TGFB1,0.0010038509054756894,-0.0759795687212611,0.058333039779026805
MSTN,0.04894115146834052,-0.03373315829034741,-0.03534601271741711
WNT4,-0.015375177109697016,-0.025998048052508188,0.06805702964378622
TNFSF4,0.035102120354768986,0.01423762762943837,0.024036005566061808
NTN1,0.051587526345146725,-0.03728357340900725,0.03079677073876131
CXCL12,0.046303810862671484,0.07813252812315787,0.04620710507768111
GNRH1,0.0638541139219122,-0.03357683104627343,0.06685319992074377
RIMS1,-0.007707129515786778,-0.05284869493021808,0.03785705701804776
FGF14,-0.0316131997052992,0.014383399521878037,0.0010330009093829401
IGF1,-0.024553819011739166,0.056085031726100174,-0.005473400212472318
TNFSF10,-0.030345409801078367,-0.03606067435632147,0.054824064328817604
GDF5,-0.011256681632660623,0.0027765339853206466,0.09744813537318012
RGMA,0.055364240351040296,-0.018780891284484666,-0.025358416913350362
WNT16,,,0.014717275570508278
CX3CL1,-0.025265283099793166,-0.05013997263195714,0.01598841394957208
FGF1,0.023018906183562327,0.05764414943939644,0.009892159610514413
ALOX5AP,0.0915700486189672,0.04313507585772384,-0.0014108335492926559
IL1RN,-0.012089328102186356,0.05104893830311855,0.025347096600986125
NPW,-0.013464879369830297,-0.03821675650916283,0.06105590946197469
CXCL9,,-0.033084487409453064,0.023282038846461756
ANGPTL4,-0.041997882145316384,-0.06993876339258809,0.03994211558141888
OBP2A,,,-0.016463963260179185
COL4A3,0.028864247809603026,,0.0044678322206431345
NRG3,0.0184546664130428,-0.039739820495915894,0.10413574633205075
IL23A,-0.00044462067616525606,,0.09518828898745982
COLQ,-0.0028575874424349706,-0.058704800423367176,0.042992575449467337
TNFSF12,0.04111409882327307,-0.06534265145461335,0.006165399713245071
DKK2,,-0.02208077187191626,0.04401948632228815
FYN,0.06720681632649067,-0.00011448541838058174,0.05445549655450917
ACE,0.002948144195999524,-0.0034168036339999293,0.01984363914774488
IL18,0.04847249444762961,0.04791473221446725,0.07639456021015006
CCL27,0.05217338847285026,-0.02067551929327216,0.04488488041581224
SERPING1,0.033794542663751606,-0.026511377654326974,0.029597199932188532
AZGP1,0.08947541975891378,-0.04828926351417672,0.03183953638821648
INHA,0.004096421265267309,0.014252770961802002,0.05909776747690026
SEMA3G,0.021218408671973072,-0.021254330886102433,0.03223989871780764
COL6A1,0.049287300381438,-0.07154771167053763,0.023920231835478596
FGF17,-0.016006086063895638,,-0.015685107380858137
TNFSF8,,,0.04536353209575528
FGF20,-0.014719443440206866,0.010530779250517265,0.06306825879268091
ICAM3,-0.020665011866876394,-0.0340668259905966,0.06808440609206984
LAMA4,0.03432652403529596,0.014240217749747458,0.0235127607997493
DLL4,0.014194540796107134,-0.04912613474425016,0.006110443524802042
SEMA3A,0.0332207547473628,,-0.043353647318017594
RLN2,-0.011596590794398213,,-0.018102373662064006
C5,-0.03324655046447374,-0.07434245362951274,0.04920879583944566
COMP,,,-0.022362344244116282
EDN2,-0.008499732295358475,,
C1QA,0.08374832482674124,0.03570287931542597,0.04294059055989118
UTS2B,,,0.0018792904012662724
COL9A3,0.011710347082721024,0.012246004819278894,0.0017106230180054657
HGF,-0.017662896602207632,-0.03732525243942008,0.07438238796496437
P4HB,-0.012765187875836628,-0.061197460941516006,-0.014434030608655049
ADCYAP1,-0.017087905114290234,-0.024434699774229195,-0.012065666969757385
GREM1,-0.030344825336137665,0.05384929579174048,0.013596935359225017
EGF,0.0584320811687769,-0.03105136021420606,-0.027195387971711005
VEGFB,0.007377751086345503,0.019330946096184267,0.031013184371478267
FARP2,0.016596825367618157,-0.020119083620317932,0.0022263274980527277
LAMA2,-0.02246671052452705,-0.008433328833934392,0.0540860977268558
NRG1,0.004923069472662417,-0.017004130253833405,0.004749802477401246
SPINK1,-0.011596590794398213,-0.023452104804097085,-0.02523397117719932
EFEMP2,0.03520664545216443,0.029123689836134555,0.014305010681331883
SELPLG,0.04005393878174783,-0.011732591770859833,0.06609067676783667
HLA-E,-0.001438597474481342,-0.05552374168209049,0.0841834851071026
PTN,0.0547803965271777,-0.012287716117944127,-0.006503729334672451
CD274,-0.019084987542115257,-0.024675208019688616,0.05217422944466446
CD14,0.05289764437387872,-0.005277158502035583,0.06312724319588328
SFTPD,-0.019607519121766864,0.12205375240713921,0.05020726374767626
SLIT1,0.047327825807516086,-0.06748541149263267,0.024497005563421378
CNTF,-0.013464879432259033,,
BST1,0.02062899603679628,0.009476595914182323,0.016683275800218753
AGTRAP,0.05486618438911371,-0.03349466940299659,-0.013265193625800864
LAMC1,0.0035751928301652543,-0.10706682596728394,0.04737981163609068
COL6A3,0.0021780393158868836,0.010716473670590596,0.05056459815192746
FN1,0.06657613537147909,-0.032375925344697756,0.01806692239187359
MIF,-0.08412602515430163,0.06509299627149089,-0.07003962603217051
JAG1,0.08107351256559475,-0.021464101695437762,-0.024584657302488253
NID2,0.05056802206570682,0.021774654743238656,0.013238831441546476
EFNB1,0.036835797739114884,-0.06763672967512988,0.026899971195945924
COL4A2,0.0693376222636383,-0.0724430368733339,0.040773157489726305
SPP1,0.09625871699547549,0.04303059777468883,-0.056539490848756625
PODXL2,0.01230177113183068,0.03145020807724196,-0.051269068432216604
FGF9,-0.025145784763038248,,0.05640054988891286
ITIH2,0.105270716751116,0.10150725302658455,0.03604572558610072
ADAM10,0.037502870029305094,0.029592220763483935,0.053741394430653004
CFH,-0.02694441499444349,-0.03844976187160264,0.03796958919592049
COL4A5,0.028414804364274977,0.028093345760193306,0.016939323798805337
LTBP3,-0.02494414989619638,-0.03457326477421374,0.038035855930829914
GNB3,-0.04279470970842397,-0.05682769795014498,0.029935318292749653
COL6A2,0.06926898236411562,-0.0315340087495226,-0.018390940438032466
PLG,0.07570855076791365,,
GDF9,0.010788191385592593,-0.030789425498307422,-0.0018374091762495205
NCAM1,0.017770809021983504,0.00039337323225692173,-0.06583964328983057
APOC2,0.06182435703829246,-0.016239078939966893,-0.015768698383729206
BST2,0.03691787542273914,-0.05733865917802555,0.015340871460061686
COL5A1,0.005740011291350553,-0.09436833025021925,0.02751629881502004
CALM3,-0.0015702945024957252,-0.008939177220626194,0.06837440340522627
THBS2,0.015523024088524934,-0.029125756527437926,-0.05032555737424443
SERPINE2,0.024697383330908852,0.00031515263552022165,-0.018357740669335796
EFNB2,-0.03282728286486303,-0.004348676553251554,-0.03078018820309226
MMP9,0.04490419592119361,-0.00959695441816012,0.031033412358357396
NPPA,0.09637821651109056,2.9741287891846757e-05,-0.019614805538822108
APOB,,-0.0250704622918369,-0.014868191765459771
C4B,-0.02011814009615956,,-0.016463967863700812
NTNG2,0.02620267274970654,0.07005300215894997,0.04023187583585065
LAMA1,-0.022428461508737098,-0.03393441043228026,0.06513898386122646
UCN,0.04806233379816279,-0.07206337253064068,0.02679873758618363
ARTN,-0.013464880368690188,0.021562935527777643,0.00952829806667561
PDGFD,-0.007412772143943593,-0.006641433804126299,0.08299968490415272
EDN1,0.0070718873311606655,-0.006487790072277167,0.03967708652070334
ARPC5,0.002645132591319134,0.06274515589183738,-2.8704032652284327e-05
GSTO1,-0.03908405412676241,0.08327282370519097,0.07988249539679
PROK2,,,-0.013556331474149894
SYK,0.11336988388863356,-0.013886927812809438,0.050409014580402374
CD40LG,,,-0.016078943784848174
ST6GAL1,0.078790318130037,-0.016042419971895868,0.09541250598419994
WNT3,-0.0014339544587697417,-0.032586094027762594,0.04111475987262492
HSP90B1,0.0010931906666973065,-0.0028941146170148096,-0.011422765627413444
ZP3,0.0886789695113047,-0.07757295818998114,-0.0028027342475526918
NRG2,-0.03645411188416271,-0.06293233444287144,0.037994974080386955
MELTF,0.0493246193703929,0.07961670617038888,0.048812495613821255
NLGN1,-0.015440073208100567,-0.02906275406345832,0.00023439819371303877
SLIT3,0.004038482410534513,-0.009570804411727618,0.0030536481537025177
CCL8,0.04054248411235795,-0.02345213067371846,0.04496946990894453
S100A4,0.09378983241640507,-0.042755556218487874,-0.03749246795225321
TNFSF13B,0.07869892139836797,-0.008642153205190652,0.028261658987672973
HSPG2,0.07081986393132378,-0.05384504545998634,0.048166873506989005
FAM3C,0.025385189101419396,-0.0355625702308966,0.05895267624649344
FLT3LG,0.04542479861003708,-0.07198986136647977,0.04482585293137991
A2M,0.09529939262848157,-0.020535765541060638,0.08031208243702175
VCL,0.02136494571521936,-0.023209032816679524,0.005907370185495382
FGF2,0.0006212960352755105,-0.12380170166395633,-0.004487483224478805
AGRP,,0.037765448253554386,
CNTN3,-0.028793077820516717,,
RNASE2,0.07172749707366476,0.0183079854926741,-0.00787072526378037
ADM2,,,-0.015281780784547519
GAL,-0.01777587962524586,-0.038875040987242836,-0.015076322706895129
CXCL6,,,-0.02761190294289118
PDGFC,0.012006247238489242,0.02941807277685291,-0.06202057247358601
COL8A2,-0.015616007616968196,-0.06564464854030465,0.01180044078798117
SPON2,0.09404614267715337,0.10240268254240945,0.03888890401596174
SEMA3D,-0.013609605214744967,-0.029991928730976874,
BMP6,,,-0.03149809613639922
TIMP2,0.037301348644089675,-0.07238363874718433,0.05190668518226457
EFNA1,0.019981546903591194,-0.016099477714359312,0.038787735756315486
S100A12,,,-0.01665335795374854
TFPI,0.030764332365246116,-0.027883902453858644,0.0066810367501588365
GPC3,,-0.02243078489955906,0.03909400783363086
