,UKF248,UKF259,UKF260,UKF266,UKF275,UKF296,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,-0.020060545290574786,0.057222846307411715,-0.01477731889333932,,0.058182717967883706,,,0.08472720319418713,-0.03486418339922972,0.0719766237109557,0.03345186596363097,0.008389852238282555,-0.017163926928969706,0.10118291125625199,,
PDAP1,-0.014078492128685005,0.05645733885127867,0.008443608700282561,0.023297381234654628,0.0008510483862482104,-0.021236200897446086,0.01060703859097515,-0.02620156492964974,0.012284817653229776,0.017991613358215107,0.01246914549956811,0.05982047167217341,-0.001574110443815997,0.04047758820533608,0.09308890931931901,-0.05696234553052575
QDPR,0.013000283574658317,0.055202496497801526,-0.06524694978938246,-0.041077505652354705,-0.04318905460455584,0.02960143070571595,0.06005438171422365,0.027295648655975394,-0.04848830076069294,0.009609814996079066,0.06946525415746702,0.03692161523462497,-0.0394576321941304,-0.01577799072352395,-0.07445392243762693,0.14141820536167626
POMC,-0.02432339781809583,-0.03268982844015442,-0.02973546003754249,-0.031217914561608374,-0.015529019529883847,0.021581520942868783,-0.02536553067453172,0.07592014121367328,0.024817390177094403,-0.01060016279952123,0.052074300498883036,-0.04167258115069958,-0.0280779297056939,-0.0027785135133951673,-0.040781921751992335,0.01897779523022738
CCL18,-0.025033665121531084,,,,,,,-0.037005153737758714,-0.024719279252215964,0.004973258590951703,0.0030897204380628605,,0.057233078416829924,,,
CCL17,,0.08159284289099646,,,-0.01669168451251251,0.059125025774136274,0.0181512325736512,,,-0.0195166766113956,-0.028932823609076733,-0.025163299637469074,,0.1517199230492227,,
VEGFD,-0.025033673070892267,0.12093795873769254,0.08738961416599651,,-0.01778357804598197,-0.011196287817460347,-0.019430398026745833,-0.015522444044068972,,,0.0020163673674973913,-0.02653951448223793,,,,
TNFSF13,-0.0010346591021814034,-0.014034517782851948,,0.05157606774044548,,,,,,0.08104475197963205,-0.033179336031850186,-0.026984384665009742,-0.019273939571335327,0.04992697750063284,-0.004150173625154721,
WNT5A,-0.03317635591919049,-0.00669189579956046,0.08950932714851279,0.05003906366087477,0.03502872554009977,-0.04204165767233448,0.04359059910444618,0.026399988114772635,0.011120975711768753,0.004763644830723165,0.0024469002227859656,0.0143879845962493,0.04259742490607674,-0.00027484507068467346,0.025593211281722743,0.054518994533859534
CXCL8,-0.03748345576436603,0.033639600664853206,0.02677064892441348,0.028486756995644978,0.013291509505194934,-0.010426470046398201,0.01527488911058641,0.05332386911913505,0.0915990775459044,-0.0750552881144958,-0.08887871659934923,0.024998995671298214,0.0465925695870338,-0.05708177437389419,0.06602377114601647,0.0010817398200464224
GRN,0.03378760195598505,-0.04060652497256752,0.025311771641393272,-0.024138479084558562,0.016614442707681185,-0.008561794089008997,0.04524691837654064,0.03960644723098915,0.021194433858617242,0.060313283830833654,-0.012361109869499757,-0.0329043697287905,0.0654500348699948,-0.008336637953744811,-0.053223135481735274,-0.07016206983965502
MIA,-0.0208206059800944,-0.04284277315786984,0.012436372620619952,-0.020750041372659317,0.030271683906424804,-0.012733419476101989,-0.026610820545364698,0.04740259370339697,0.06028812665901895,0.00431469937151091,0.0613252220554893,-0.0073922853997728955,-0.014069103810813723,0.004249625255194231,0.014567530322597572,
COL4A4,-0.007425848209955739,0.07126495209082105,0.022621273998474526,0.056195591328374886,-0.017426635049606932,0.03408231537643133,0.02613725241837987,,-0.03125289259447198,0.002827757342613874,0.08328122330383364,-0.038762029015543084,0.03247559496140969,-0.008780387629960145,-0.03959801919382812,
TAC1,-0.012168428735861797,0.03210482075177375,0.020026849800328032,-0.029174211278714526,-0.056098423173078026,-0.02182798733477838,-0.01947527710042759,,,,,,-0.029612663654755195,0.0023974407017236738,-0.025295641756249352,0.06694083632983175
RARRES2,0.01179356647988416,-0.019680623241241705,0.047080008849291054,0.009106823198493838,0.02481610000055861,-0.048816765640077524,0.04273587770006007,0.03263945033818888,0.0456955841860221,-0.05368614447536852,-0.03452210821815968,0.13138768267514372,0.013433071889296821,0.06104238417109638,0.02478041899570493,-0.013061442115966401
FGF7,,0.020114073550505384,-0.027070353675094867,0.018523559263151267,0.026300455151602134,0.008500814194561397,-0.006333878944145303,0.04668547680848776,0.09281947471992175,0.0858674113844841,0.04920421156481426,-0.010648487449149984,-0.010013826045294374,0.094205783497732,0.029163082004845957,0.0826742469601311
EFNA2,,,,,,,,,,,-0.026088106030820797,,,,,
HBEGF,-0.0010988334479862946,0.05828237410022568,-0.01869446070752208,0.05942464605345379,0.038374516584670657,-0.028753140644505796,0.013006806727346705,0.04534654464342491,0.05181499289904771,-0.060599519110585656,0.016596957465936184,-0.014872252464743843,0.07719722833769022,0.008773652599085444,0.01789566805755532,0.0662816058837771
CSF3,,-0.0242511804035524,0.008640960410891328,,,,,,,-0.06827451840758285,-0.0685896358396573,,-0.009429778999879342,0.049988902167733655,0.04689096579161137,
PI3,-0.013252095050971576,0.021993956353068753,-0.04337000030249744,,,,,0.13737660140739863,,-0.02743890168772436,-0.1123183006764402,-0.02138032708348251,0.036161060535817593,-0.04934250044947763,0.03362685903931476,
PCSK1N,0.03365280256121939,-0.07856006103885026,0.029950321316998235,0.013644679057100442,-0.017327730610419083,-0.018689094565331302,0.029735749853512006,0.06662629945519731,-0.01884808418576247,0.011938337807678194,-0.01623332542608274,0.020008123334450303,-0.05123916153880669,0.05653159051585802,-0.08167605410135412,0.02125523548529547
NTS,,,0.0812068802810684,-0.013329003585886063,-0.019907904827626347,0.005382417007939202,,,,0.06532614729432354,-0.005824859546881784,,-0.04242121216865774,0.09317904413242958,,
SFRP1,0.036551990105961114,-0.017753053892606424,-0.016129126050308223,0.08808862267457693,0.037482355070764646,-0.015263944562834489,0.0009362169555908528,0.0004181408056163228,0.08688963528268871,-0.016876453080551017,0.014047175090665644,-0.03526055490762779,-0.05776243652024703,0.08777630660781324,-0.01323697526729693,0.10605580718471246
CXCL13,,,-0.015984169894204342,,,,,,,-0.04383845714855863,-0.034221433182556965,,0.021325300308757882,,0.08636122560209988,
MICA,0.02281675842584939,0.06398172556847397,0.06628524762669002,0.02301842036726322,-0.0024017284374514944,-0.04503837826825158,0.008167052495454583,0.010006291285962692,0.017270202384920674,0.004896988601688474,0.06076048618705348,-0.01898945037461104,-0.012421307592894911,0.12987023778032972,-0.04880307404483897,-0.053914824835518876
TG,-0.019621328316466603,-0.0034123118714167906,0.011597676086754435,-0.015385183840398619,-0.016816240474704685,0.04017534077831591,0.022399595417024416,0.05661774045445209,0.03038291943771716,0.08944901896412573,-0.018722188486850463,,-0.02025180235856954,0.004144663485896393,0.017589794945503955,
ADA,-0.0041693841220490895,0.05058016385552393,0.001414190687253371,0.08411062887027632,-0.01901656664012318,-0.017940323616280746,0.029498124690307402,-0.07329187955259911,0.0044454379258928095,-0.007026487998576916,0.019132399382253508,-0.08232636629712986,0.015081247077666586,0.008612481711477535,-0.003252849262997296,0.02555450337096657
LAMC3,0.07775369033915829,0.03212676870861541,-0.03329222147714171,-0.004018282100366918,0.012239450232622713,0.012181780598982459,-0.0322362497414114,0.015634336664765533,0.0009271925884109186,-0.018839920532275473,0.023561009314092416,-0.055891336251529006,-0.0024510390164105694,-0.011215678039994802,-0.007335698093265712,-0.06489471512854354
CCL7,-0.015923525805378605,-0.013851462109741924,-0.0031304487874973296,,,,,,,-0.029250999634386415,,,,-0.02379846467365767,0.1104217501632975,
NGF,0.023394543963013593,0.034023430391361485,-0.022620316397525264,0.08390561270623109,,,,,-0.036734409624419845,-0.00821932393108452,-0.02573743799551572,,-0.003879727984510049,-0.01792250490102649,0.00025376975536149817,
TNFSF15,,-0.01542428052553119,-0.015690527954472483,-0.01782667131997312,,,,,-0.03709864788182994,-0.02851644003955566,,,-0.015280421356372068,0.04143346999999658,0.04313112514113131,
HMGB1,0.0180570551361191,-0.008763338799182155,-0.010977988269572438,0.017605385198282624,-0.03252574205166566,0.028632626152309607,0.019250913349658574,-0.20649423433340308,-0.056807062849324255,0.037194248107769064,-0.05420778259212317,0.035384848178178434,0.018346791597920586,0.013869784580998534,-0.04409912784945945,0.058332279108261165
ITGB3BP,0.041848431859641155,-0.051879714592199505,0.08017730848136699,0.051356858275111425,-0.004430403330348757,0.018105701784313224,0.029286433243379238,-0.012160270262593913,0.07867628618039135,0.08622036445563176,0.016665696854828427,-0.043263569287578976,0.024002356896681468,0.015893685093687777,0.05697950695805581,0.07103613680441007
AANAT,0.03584903805848091,-0.014034519280729319,-0.014138104070856906,,-0.01512294333331715,-0.012733420184367291,0.11611708788333577,-0.026095373163950896,-0.025746165527399514,0.16055901842814435,0.01152294692927741,-0.031126194360606662,,0.0597231144980765,-0.02543301743515781,
RELN,0.052466643849366265,0.14374286410824594,-0.005337264535490627,-0.020502157449811705,0.04502881267137795,-0.03602028465062266,-0.02692384655795957,,,,,-0.009865699519022409,-0.018457093023662784,,-0.07147835156455222,0.00710618630362328
IL15,0.030666543903647907,0.027230472797781645,0.015611140344321284,-0.01268473642752497,0.005864234680109176,-0.004146055523221161,0.006986316284858806,0.022798160334671625,-0.02709560032286867,-0.03728070809089046,-0.03794955203669096,-0.038762024103371276,-0.026654346870334293,0.025874144619757008,0.024738733070765496,
UTS2,,,,,,,,-0.0441334564568825,,-0.021852543407673064,,,,,,
BSG,0.06815061931462832,-0.006754081140799829,0.03346558924433471,0.09977829361276726,0.07450841558805998,-0.014643901395806293,0.04855372639896091,0.16731529994806096,0.0808222110320205,0.04648463838279336,-0.032817191187373654,-0.09262934943527844,0.025553708848788697,-0.01358607981531021,0.06710710749349677,-0.04927621142853053
ADAMTS3,0.006891525074048175,0.0006830729074129449,0.06699633508112544,0.14731452505014508,-0.011324570283945162,-0.016511144262969152,0.16520370856672126,-0.015547766203334985,-0.03082841215076205,0.042347524651271284,0.07071459882758142,-0.01386798707061802,-0.033543889100661355,0.028076316955251562,0.02651898568627333,
CD34,0.09488968603178165,0.03618631497329554,-0.044824482472240204,0.02175003567465022,-0.025846212542391462,-0.023823883425948492,0.004889643536547331,0.009522976254098743,0.016116090643707986,0.02070373541716598,0.051427534080849775,0.0008826818315048175,0.028455254644162414,-0.016099651266845417,-0.04174721497986272,0.028746607177228788
PLAT,0.07277770101816747,-0.00565399789221618,0.04744901089363963,0.02371847458179086,0.03046438108062175,0.032992411646529336,0.03354314026139875,-0.02836674910896964,-0.045474759339663356,0.024264009794222937,0.13023789671407332,-0.10161040291660997,0.010648610259314531,0.03565294989362058,-0.03187433480187304,-0.026781212819157206
NTF3,,,,,,0.00881100375639088,,,,0.02114147093977013,0.07681867108230386,,-0.02586885795586224,,,
LTA,,0.015255025330651846,,,0.1200283857876782,,0.022195076510775357,,,,,,,-0.008558409007581655,,
CKLF,0.001831206349522375,-0.014615412447946305,0.02193545989686611,0.043030281040224154,-0.0487156324834454,0.07153096554425707,0.024314152669216438,0.0006644640676620108,0.028076057931711414,-0.0013111237337173562,0.06812910261495556,0.009353751729760924,-0.051272618869782814,0.017486893794713486,8.41967179098988e-05,0.13911259764022743
CD24,0.08035638737549092,-0.0315044212699459,0.029438661953449744,0.050988513795971926,-0.04516503549194758,0.04225940491849455,0.014025298548477531,-0.056116541731838034,0.05257683978847093,0.029673483159769122,0.07435243555295715,0.051189013153342205,-0.07334270419856317,0.044790887058949756,0.017942691607133496,-0.06746867433840238
HSP90AA1,-0.015168746258159985,0.04036728316765785,-0.06963117403725783,-0.01022086886303406,-0.08023246204185745,0.02655633868978622,-0.023765802459451237,0.0956995690089711,-0.1426275790511701,-0.041994587565351085,-0.12046950933147658,-0.02861236474094627,0.02032264169459983,-0.015023612173282016,-0.030553950383140176,0.06933505220334
BMP4,-0.007906211505072024,0.0403331200063494,0.0002810286906412947,0.06860450192972166,0.048398054271886655,-0.009418936048756266,-0.01921941629979792,-0.03808823860081216,0.006507539205748486,-0.03481109710137417,0.054412512567674674,-0.05505118346773769,0.04054046516630471,0.0009774667323980898,-0.07053142246658922,
SCGB3A1,-0.0159235242130473,,0.027922723899433816,0.0285287897149864,,-0.010740764467142474,0.0052548312610264936,-0.041690401645348756,,0.037020091106670774,0.09379012780009226,,-0.031732613511510854,0.08633351114802057,-0.0511077959836253,
IGFBP4,0.042363502184584685,0.0296531361588226,-0.023861216126830852,0.022510377505631642,-0.0019258257964246408,-0.01061072922752529,0.005945482943394703,-0.03365037698421686,-0.034465854860652935,-0.03669029144821254,-0.0658988624382837,-0.04557414271624501,0.07044983454556539,0.007506798956716038,-0.10399424775731538,-0.0016039183092146296
RSPO4,,0.03680870850910487,-0.019432330940707697,,-0.000804676587204636,-0.010740762896062699,0.021892007913132942,,,,,,0.06680376724024414,0.11135248224406893,0.02925681273137483,
LEFTY2,0.04626219441407077,0.0235479777234228,0.03392538663098725,-0.016113962907992368,0.003481291006625214,-0.011777377877949219,-0.027844224075118384,-0.05117588444043266,0.056844328461770254,0.11377357697218476,0.01123895977181456,-0.019899878602153517,-0.003217138241861756,-0.003830615361123206,0.0449352081971793,
PF4,0.08609306110711519,-0.012085127800674451,,,,,,,,,-0.023911555340968775,,,0.01899921317402369,-0.025122267261027273,
ANGPTL2,0.05083052599306226,-0.0306240118048735,0.036824337103714806,0.04761897872485653,0.019282444354520877,0.019336924530929472,0.02449597867517548,-0.024098485353862165,-0.016550952300027552,0.007358826197626057,0.01849341422244827,-0.002795260264195221,-0.044771797245165966,0.014429423528777392,0.013417409216946615,-0.0464674330213861
LRIG2,-0.03550108561711001,0.053035618168739876,0.017601606596250735,0.07058435978819097,0.03124274452399318,-0.00397675360337105,0.03317146306556366,0.06541469934856473,0.007580532304702766,0.033969449779919156,0.08565566755312701,-0.01857377190642259,-0.025738480302913036,0.07834422029328064,0.017508909030911,0.026856205334022176
ICOSLG,-0.004509725453875011,0.02302471184081647,0.07291468268549452,-0.003769069649232146,-0.016787214182064587,-0.005591353701592876,0.052322270530981194,0.01384930602778527,0.04197279499926334,0.004887663330511239,0.11172499573237733,-0.025897661894575662,0.02063425955054824,0.025187370277899378,0.056789881945480146,0.10924114908665791
WIF1,-0.029721640331040678,,-0.0012918626353988578,-0.06203674625714014,-0.013072156150752783,0.03854102078959078,-0.06070131033079164,,,,,,0.05663799367394742,,-0.0021228643903132595,-0.028964731732038385
NPPC,-0.018365451625775485,-0.018747013489014586,-0.03389820405767396,0.04541745305698081,-0.0038556462045410225,-0.014927031932729113,0.04063403307236223,-0.05208303260540706,-0.03082835294295046,-0.03401974099713412,0.037802665459398165,-0.029529680849030418,-0.014590991758417847,,-0.0025423276445976665,0.054359348097200534
LYZ,-0.017597041550485942,-0.018003219202188954,0.009464767630800758,0.07245560618067849,0.0014242918730648089,-0.014470395886291074,-0.04444020142322443,0.1343999631492713,0.012088470876226777,0.06124786110750592,0.05372595033742647,0.09131620780568311,-0.04224001110971112,0.04682321711116746,-0.017921208942563202,0.0611401844553698
EREG,,,-0.0008491538009641795,,,,,,,-0.0593742842424067,-0.02979223464275382,,0.00218542760091589,-0.05117897933910142,-0.028923171656764293,
SPTAN1,-0.045892199527275766,-0.048702381823166295,0.019349119433236868,0.04144454783794802,-0.04279455021819172,0.02841335645096407,0.016015584286281206,0.05674395882412062,0.02566424990746237,0.06845472623279676,0.05569429842446196,-0.0311118017412828,-0.08338880376566392,0.04544577351674903,-0.09749805587936146,-0.09479422170098933
PTH2,,,,,,,,,,,,,-0.009541445195086169,,,
LIPC,-0.020222496428959888,-0.021717874726137655,-0.018813694729302548,-0.019670773662973436,0.033482153681121146,,0.0019984313160264,0.021319102067362837,0.016094430061955847,,,0.02071089957122357,,0.01495051746122775,0.02387396880477863,
COL8A1,-0.046236392551637966,0.0012909915195275406,0.024056392544560937,-0.008780012126830704,0.03486538107738614,-0.044910291140454035,0.030093314527845454,-0.005167634006296285,-0.010998606816530752,0.009819753452656805,0.031744200010320155,-0.10361659502557247,0.04418034659526142,-0.029505646231645033,0.005478823029417501,
GSTM2,0.01377548111820053,-0.022776457369455275,-0.015439238049356702,0.05865233156840783,-0.012876791694866437,-0.02198936024272279,-0.013441649341060971,0.1806074673712263,-0.04633515348371441,0.027234699886183145,0.10186549792038264,-0.03171979159323784,-0.007842662980099611,0.05483543575834598,0.022106478992800434,
IL4,,,,,,,,-0.0358942342821194,,,,,,,,
SPX,0.018682425109905764,0.05434998638276972,-0.03773263681207412,-0.01689148666979751,0.018203997850372133,-0.03987185984167158,-0.025493990220660623,,-0.050481084138745844,-0.029492205261262783,-0.0018493200393800435,0.06524961785266947,-0.006958535904251474,0.12998140725075688,-0.09622380516385144,0.06966069343358172
MFGE8,-0.010179152986624682,0.006056512112790193,-0.0029842367835832945,0.022340089952199074,0.01726858270801048,-0.0024432082638313046,0.03149115863123768,0.06770684980820507,0.022555437465511047,-0.0075562024064509984,0.03432116700283223,-0.03037668197524228,0.06702083393166462,0.010428158662884638,-0.05304212108945538,-0.10461194320752704
TGFA,-0.005284584989039662,0.025607049525807512,0.024378314877941256,0.05451202702757956,0.06399099806926223,-0.03584212817358894,0.1443557943022879,0.04041078655976859,-0.037490521837659545,0.04216434031308713,-0.013738378831305987,-0.0006459690340093245,-0.06147292838660211,0.07001024852229099,0.06405723436596278,0.00588406892264449
SLIT2,-0.008158599553891298,0.07175784421356497,-0.0042846006454003265,0.02483878301687896,-0.03602820463312576,-0.021220301078787362,0.010098781244792554,-0.02123328795289411,0.007397243724233738,0.09641391906788715,0.08619881614412322,-0.0439033841883877,-0.03118248242879549,0.048819598790453445,0.08175665173325564,0.01812023801386366
PLTP,-0.04740767129286833,-0.05407936955256669,0.044467344182456035,0.011912304733763536,0.024925786494533454,-0.0134224635477471,0.0001816665742733921,0.035616020122400435,0.03925158305823423,0.058553752582878656,-0.02360209099343879,-0.04802446802950267,0.06796469983517928,-0.033226139628041364,-0.03981871778235749,-0.047458449448756906
APOD,0.007814289400627145,-0.01340233746014867,-0.007553537032871195,-0.05144910550760197,-0.05120541263827122,0.03960758518473547,0.00018185605102424975,0.008485109075680293,-0.07138877628881074,0.03244859176462671,0.10322214970853198,0.04724598440891316,0.008469791045645825,-0.012967230336541487,-0.09031361123967147,0.07816033724497162
B2M,0.0784119762601927,0.09055038364511105,-0.009920722911295424,-0.006756639792790301,-0.022013250692809423,0.022824395996966958,0.04468861049049023,-0.0073502277846651635,0.0048346451468032235,0.00846248853343723,0.09469802118599878,-0.0752714715170132,0.08437893575908494,-0.08000284699208049,-0.003110386843092888,0.009937141413823588
OMG,-0.0008550864444360466,-0.0034470156285693735,0.010000641964679856,0.027768591922328327,0.01975850960872807,-0.0015932857491132524,0.0045608600797348775,-0.06101409387372633,-0.001630500960339039,0.003208217245541319,0.0603974983296681,0.04122457437826976,-0.005581207137549319,0.08303697846917123,-0.03390939436717477,0.06960286576339153
CXCL3,-0.024002202074230206,0.07365494067075393,0.004986309251385099,,-0.017059273186012455,-0.011490345951900828,0.004662137221929269,0.009721391413950588,,-0.060384229178386845,0.00039740068621905425,-0.021919081058375207,-0.03201769075444158,-0.03670151129119073,0.0879769527568181,
CXCL10,0.06315169541609057,0.05349995566321252,-0.019949528778298507,-0.017338597668239142,-0.027857261676227933,0.04785321214764101,-0.02581348479723039,0.19355998552766385,-0.041583742394133386,-0.0017852549282259451,-0.006795141565587956,0.041340345625526284,0.060013967825986565,0.05241945680636676,0.006374017894381739,
RSPO3,-0.021630084399574822,-0.01403451824373724,-0.018813683129736844,-0.0029515807516394548,0.09973527239031808,-0.02790204832408114,0.024331434524036633,,,-0.026068279143727356,0.005525693962586268,,-0.04323374307296229,0.04540920714156122,0.011031043363295436,-0.03623289692591264
CORT,0.02820347117200857,-0.03147348480400785,0.06254408170887397,-0.02918371711227254,-0.030900672882370188,0.012718836756196053,0.05035307971542563,,,-0.020705027232655833,-0.025022227333126514,,-0.024585988178534225,,,-0.038690865313503534
NCAN,0.05576404293354286,-0.05993933260090064,-0.0010306465112017037,0.06221347049875903,0.0026694106799339794,0.01960064868553399,0.0503975509960991,0.04231082240034443,-0.0014446501970408535,0.06881879832458941,0.028353644341828806,-0.08442175187748537,-0.06518084509184634,0.028831385466925166,-0.0944044718531917,-0.05498880698537205
PRG4,0.003958670948425159,-0.013851464268286678,0.09398753191171165,,0.041840633608714685,,0.01358503359693091,,,0.06367856719406097,-0.036921827641351664,,0.020771040590216432,0.023117249888823854,-0.02070932798166537,
ZG16B,-0.0068762906391661984,0.0023449290936749558,,,-0.011573191237963657,,,,-0.02862111647324837,,,,,-0.030113433632144,-0.02143187050865572,
TGM2,-0.013186528954249875,0.023121044598994524,-0.022754461825079637,-0.01906234645104326,0.04707435501726548,0.021880098592768987,-0.007250695644498288,0.14818799251699358,-0.04465764003844061,-0.057310805223211775,-0.0370497633939216,0.03874042023648336,0.006075665485490877,-0.020145627539677895,0.06858406892389186,0.048925801113538524
VEGFC,-0.030405583592650474,-0.02468701819050024,-0.002418719286062145,0.03097698792686345,0.014788654490926548,-0.04278863696454079,-0.020253675068323703,-0.013473387216653749,0.0970347914095889,-0.02493692343486238,-0.004760736804736407,0.06369078322634174,0.007169392059769663,0.08304226618918825,-0.0023721488669892366,
WNT6,0.028032814221737527,-0.019158358637251766,-0.01856109288700595,0.18518970508256702,0.03983170375142937,,-0.01767638485129372,-0.018952766604677047,-0.027218685126283945,-0.0036687570323653386,0.00685220397693733,,-0.0013488886215734118,-0.036368160122362624,-0.02214555226057634,
NRG4,-0.014666126302499033,-0.016857865661831672,-0.019187007806111583,-0.015927417668741048,-0.022233974234636703,0.0020899015874393536,0.049161604960644326,,,,,-0.023215620569456932,0.07011254217492145,0.0650773124686647,-0.03330351393882079,
PMCH,-0.016903499834811684,-0.023358215227154634,,,-0.016939946551868458,,,,,-0.014622247033802025,0.014578552945012715,,-0.016248132648301532,-0.05207827958624389,-0.042649942552331094,
COL9A1,0.019994557772382907,-0.017606810300209736,0.09702618633962157,0.06326776850480294,0.014175076592196805,-0.022752302592318283,-0.026923856884966284,0.032912883865060485,-0.033392797775495885,0.05373665688846115,0.03255529396289422,-0.039563249201973884,0.10278870044386933,0.04267433846761717,0.08689695214758354,0.06972864060558798
GDF11,-0.00491815607991161,-0.003944120365132241,0.028154930125794873,0.08302359219570689,0.03863182331510194,0.003043199872310625,0.050952694899479074,0.016461082001504652,-0.0464873916259252,0.0371233993869655,-0.021636512391422624,0.060024317153787726,0.03567214589112794,0.05533109726897058,-0.006623561901988071,-0.013740838877883618
RAET1E,,,,,,,,,,,,,,-0.010382479667480054,,
IL24,,,,,,,,,,-0.022167185113392298,-0.023530297748138758,,,,0.05912652909214931,
SORBS1,0.030442418399722084,-0.038869111589778266,0.06421934940730013,0.03502933640436232,-0.05472972884397671,0.012283558127409073,0.0657937472890128,0.009159848135946485,0.011300981177451267,-0.03313910940166341,0.05890155612130699,0.04887258208125872,-0.015480931596347357,0.018674095881607913,-0.0501640916426888,-0.05166462675454476
DLL1,0.003149059899475341,0.02749652409370215,0.007633979649638316,0.020184092495684106,-0.05864752692782608,0.0018502750582337852,0.045106073722343314,-0.005845359997141306,0.05660661214320736,0.014142188831472379,0.08627169039024964,0.002956663618548505,0.03086356977645341,0.0072280463486894845,0.027634251776999255,0.06731204679358217
TLN1,0.05515595867674867,-0.06892650910999827,0.08411382501644783,0.008284796441534284,-0.004751034365927238,0.04285640665844249,0.05230411647222524,-0.027929501927905435,0.06365775819026191,-0.026856811179202817,-0.08616356581343719,-0.018790510750880174,0.11227015860461327,0.006006991413220155,0.03335771603087312,0.029756312960315154
COL2A1,0.044300111474270085,,-0.012031226415142466,0.01234125485166281,,,-0.01649086907956235,,,0.054634360234829066,-0.011514402998713914,,0.009976050853876404,-0.011576335409936231,0.03722125533275455,
SHH,,-0.014393945592175637,-0.01798651168378152,0.03186477470822294,0.10386975236199081,-0.012332313142164035,-0.015738765007438118,0.06085897641639997,,-0.04509689267121289,0.06991338556734193,0.027581783423209712,-0.013855875943226547,0.02488729797865153,0.07879058466970504,
PON2,0.06950920760392841,-0.01669358604255346,0.03704843318967907,-0.05041038827415105,-0.03346969915954472,0.005300165561261929,0.009359274195784457,-0.10471238769133175,0.03488128434580312,0.05096245948150888,0.12248637051017426,0.01030599596161488,-0.019151652233625315,0.07310881657078969,-0.02633722149661874,-0.03675132731056049
ICAM5,-0.03437320863205348,-0.022433985832676834,-0.031906744045706294,0.049291187716839574,0.014842911689756886,0.003793444937025866,-0.019341053149075246,,,-0.024012316247535467,-0.040663174656521035,,-0.012048335699244786,0.06822431349595362,-0.038035039619934506,0.13050242623419808
HPX,0.05661922165076944,0.06156079666525539,-0.009678366747582193,-0.01301063200767074,-0.02271167052275893,0.09409334475742111,-0.011111323611226083,-0.0052674072992938414,0.1290149453942162,0.015200950685207264,0.013980130495490664,0.0026925635431564662,0.040572632038726256,-0.006400315597853282,0.06765211256067886,
SFRP2,-0.021170367876483517,0.10874508366975229,,-0.007256826520950284,-0.018928692202757353,0.012394654791919604,0.060332063667990016,-0.03589425540890144,-0.07077131276422904,0.012395741751243574,-0.02910530260500024,-0.04366406985455136,-0.014464950332146027,0.02661567098658421,0.026333772761517577,0.12536181917916167
CFC1,,,,0.011404560342957467,-0.014564971367398961,,,,,,,,,,-0.029468369776632666,
