,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.03942679814002326,,,,,,,,,,-0.015323917291959801,,,-0.04876450457979278,,
BMP1,0.049805012486721145,-0.0180557977935169,0.09826588728144564,-0.01414673508780111,0.022749772077653257,0.006061868087811089,0.09379536708315662,0.032670294808467774,0.21991445124346842,0.04276892671403403,0.03374303227201286,0.017523855797637773,0.14308906178878847,0.04872307964510041,0.048760823962133056,0.0768003907511377,-0.006582844908979287,0.03753441029157241,0.15572435917023206,0.1686079190205606,0.10388286407802046,0.12608058303609276,0.11953595868541068,-0.019783600192146582
NDP,0.05474179421702919,0.033175019427192996,0.035813444904010436,-0.007951043792493461,0.0741519273440118,0.050900275324215156,0.001173344298633216,0.015249434013400015,0.02060465620651705,0.01219371174917912,0.03902219417096441,0.07412422216563537,0.057615076770042954,-0.15213724554820032,0.04413405207627824,0.033693735682005434,0.03471151774344105,0.13114892688869428,0.10474927191269817,-0.03397228125928637,-0.11461231663080362,0.06613112969396266,0.03394095798305754,-0.0063346056245922175
TNFSF18,0.09646450372888025,0.14784923512128553,0.010742594598540368,0.0038630088081175133,,,,0.1122304741513167,0.1464581461034839,0.006705633691336412,,,,-0.02773830102748317,0.07798846732306337,,,,0.08840863574025137,,8.081062840111159e-05,0.030284758814383077,-0.00026790147130391513,
IL36G,,,,,,,,,,,,,0.021447989044870282,,,,,,,,,,,
RTN4,-0.01593803722619785,0.05560310165926156,-0.04219447910265861,-0.010455943984644656,-0.000790952834937546,0.005537877456114634,0.028887566747085307,0.007661317473004166,-0.23927216269351298,-0.02218079533735654,0.016312150575179152,-0.02888618633478108,-0.14242128202206036,-0.03385825852519395,0.12144439885497343,-0.13663638280990315,-0.11474902453162938,-0.12369074293076503,-0.21532999238588602,-0.055514211721266644,-0.015656065615612325,-0.07208512690016498,-0.023080036397356927,-0.05410248559903134
HEBP1,0.007528586197815976,-0.05209912330211385,0.048775383670454434,0.023312317607270983,-0.0015459759623950122,-0.047251694884172794,0.017818644568024334,-0.027875599593332943,0.08795473218740114,0.058915199774185883,-0.03332629565033102,0.07663006985828828,-0.017011064405201594,0.013674042702813223,-0.07144191133563872,-0.030969137435188133,0.07375381717066816,0.07619381866602504,0.03968893828177558,0.05045705946169943,-0.05521885190273881,0.09399630780834263,0.003383015328855784,0.02715097087889721
WNT7B,0.09888580590178325,0.06847694750931704,-0.01228233691372459,-0.021818312816678297,0.06348064879921064,0.043640679825630885,0.03690168906670609,0.08504656533742157,-0.07520438976667133,-0.0144677300628152,0.006262248191964239,,-0.03456783891046245,-0.030537162023018264,,0.015528146338672777,0.007525416476187308,-0.013837566311017952,0.0406835590965195,-0.0037735173315184833,0.0016941933685348588,-0.006194031644315638,-0.016047137575617074,0.06773511705269994
PTMA,0.11188746621292371,0.041646681196353605,-0.021370404197597243,-0.04619342543930358,-0.0018760102208964392,-6.164058528423107e-05,-0.0497117945118063,0.02522520893464423,-0.1520202575804359,0.012460748175708846,0.008880170998831061,-0.03508986250450535,0.16995162707864925,-0.01631996205078559,0.07127862624200472,-0.15343931995559137,-0.0535817832603491,-0.06150488166940624,-0.1377952030257285,-0.031114346363562473,0.025473391291072008,0.02857378415100327,0.011760039201652781,-0.08653150595466837
FASLG,0.056170167621834244,,,,,,,,,,,,,,,,,,,,,0.121138991775202,,
