,UKF248,UKF251,UKF266,UKF269,UKF296,UKF304,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
NTS,,,-0.014376754330117472,-0.0570558034314059,-0.028489232943031052,-0.01784761648890279,,-0.020644999808500215,-0.018838072313530477,,-0.023545852737816758,
SFRP1,0.030620898467435424,-0.013808162989285541,0.01754946536868793,-0.00937739492790584,-0.017659670595196564,-0.05993692041013994,-0.08326932172581301,0.020126216061833877,0.0470041074835286,0.05197565709849428,-0.022998706772239273,0.06428050268663436
CXCL13,,0.013244290188199984,,,,,,-0.032404114281181604,-0.03972746554255692,,,0.06132680341701624
MICA,0.008817414471047719,-0.00845397130505378,-0.006053218829389727,0.20490085360387905,-0.061573424073157856,-0.05681777120613545,0.02656510815665263,-0.008628373686328643,0.0821511387247558,0.0454213085561257,0.0038843820528299267,-0.005211226500052324
TG,-0.020220993605520418,0.036753599719128276,-0.016594564400246606,0.01711987545268077,0.009789793194580966,,0.06646938920974817,0.0945069556853649,0.1765658931486072,,0.06445428869697814,-0.013760867880916879
ADA,-0.010525941274045408,0.05738339744948674,0.013106766979002411,0.17169038088869756,-0.02075611609636969,-0.05555396947180245,-0.006309779762423057,0.06628704550924439,0.017981440757326182,-0.08426071789868632,-0.02294774837494323,0.03560660209062416
LAMC3,-0.022008651554225094,0.05265927028348432,-0.040335445350326495,0.305679041983464,-0.024572534055049416,-0.010714673090507889,-0.061618122468260414,0.020192454204439346,0.10196042582693537,0.07027143013235096,-0.09323023697446169,0.04200077020861017
CCL7,-0.012544742632953531,,,,,,,-0.021621489364450026,,,0.03302331261010043,-0.04878942518126914
NGF,-0.021538700140325016,,-0.015835665382509148,,,-0.01784762824037408,,-0.024971089284841496,-0.01525461772443646,,-0.01996436782263791,0.08058548192454375
TNFSF15,,,0.019059561301651387,,,,-0.028950106757371297,-0.021078524246481295,,,0.024260403714264085,0.040260626295954845
HMGB1,-0.03958854486960517,-0.021612656747062187,0.023209395108666202,0.0989107987016013,0.036008618681319625,-0.024179570993035703,0.036749300006278546,0.004901391543342228,0.07946405516861284,-0.01733919404734587,0.04604609060836543,0.04521789387914066
ITGB3BP,0.0006869790360746787,0.022582388741809525,0.053331300081496266,0.22389432831802855,0.03985608249035596,-0.009286775546514433,-0.04091959244834383,0.016213605561081743,0.05615812875623681,-0.02222399192729791,0.05041528245664093,-0.004388425190763772
AANAT,-0.01820051301107473,,,0.04201361351754321,-0.014731972137377564,-0.016779395328754304,,-0.01896814699859587,-0.020808282129855502,0.03406484446541778,0.0533603845402791,0.04695677343143337
RELN,-0.018862347079308856,-0.02437445543614961,0.05656361811346753,-0.12413096282284297,-0.008062649012046704,-0.05895907737130758,,,,-0.03935574607485252,,0.02360732521194112
IL15,0.03181034092867888,0.10342324541926856,-0.013681843371542277,0.13810768363408668,0.00812017822998986,-0.018848527906567884,0.19513939158695962,0.029266358069148627,0.03229635041335692,0.0013948585205538066,0.015048585668276847,0.05562082647619633
UTS2,,,,0.24090953731282183,,,0.11503083379836548,-0.01615276540223774,,,,
BSG,-0.02688877720464676,-0.018608238891740098,0.010475467696700984,0.08144765509413873,0.03172217321398138,0.050358976971504744,0.0001629586117160935,-0.0365272074487861,0.010213758314961357,0.038856259134414504,0.03126847936209996,0.18536341783606708
ADAMTS3,0.02730031448838421,-0.038816983231977416,0.043940833883641874,0.36102654323611955,-0.0536801085642081,-0.026943766173117084,-0.01059870793430216,0.09491347290830678,0.09049892468282647,-0.025780707582684376,0.0673163930270639,0.06475285840579786
CD34,-0.03613595510856816,-0.04367488608244388,0.02606413350874391,0.29292791683023706,-0.027563119865163216,0.0023458694759956114,-0.0971011427963721,0.04819786915289913,0.07718040285648636,0.03779633803905586,-0.06495003520900638,-0.019438148756800507
CCL23,,,,0.1363935953576093,,,0.24817651775267022,,,,,
PLAT,-0.02006555025747096,-0.001255657225703442,0.06848598421670081,0.30392306086544046,0.03792652172177806,-0.011599726386624862,0.0434885040927609,-0.05062339290529057,0.025134905089466385,0.05520575383146811,0.01092861733733063,0.1617680103363169
NTF3,,,,,-0.023780917408308875,,,0.020689779649682466,0.006631828404603856,,,
LTA,,-0.016246416385144794,,,,,,,,,0.06484850111240785,
CKLF,-0.053639814659252306,0.06421800284614496,0.027004431763830997,0.2562800722758128,-0.007845991561462434,0.0013006640614369482,0.08634573420342583,0.07733247176859619,0.07784342084618943,-0.004349993229843409,0.04242586422323826,-0.03308918872855697
CD24,-0.02408490550394526,0.053197448625257354,0.047158798771717636,0.024034596960908355,0.015295011386418662,-0.05535932978316126,0.03493675611647359,0.027737712771612747,0.049730397405188656,-0.0508129233566681,0.07927534399774393,0.10685776432893454
HSP90AA1,0.04294693584987356,0.05314770960419998,-0.0304554492804288,-0.3846536588946909,0.0702766294707199,0.08532935524247232,-0.02254972690900484,-0.008171369103852437,-0.026204325771199223,-0.0031622158370726563,0.06326002861411407,-0.02722658239536318
BMP4,0.009594711444879266,0.021277792990679004,0.031822969513758875,-0.009302569563391216,0.03683033497116228,-0.026763499643374093,0.08996906241449619,-0.03541567334860124,0.102204536887591,0.0017046012749099037,-0.004286719060875328,-0.07673999521770143
SCGB3A1,-0.012544741378496026,,0.0037954195868259277,,0.1257975150232479,0.155458547464301,0.05649494236026742,-0.03290882085866256,0.11232165664656368,,-0.03493522310683174,-0.05560659181698093
IGFBP4,0.015872876128405804,0.016955940484742357,0.05835448412994347,0.38458457783728073,-0.00471559298567714,-0.0010771416076878037,-0.09209955237813312,0.033304891092706734,0.08953351953563259,0.03619663705634988,-0.09207555550933551,0.047535724350284934
RSPO4,,-0.02626418759739528,,,-0.012426560769056788,,,,,,-0.031291761409596594,0.0084200826954868
LEFTY2,0.045830425550391754,-0.016445947096843966,-0.029019074105359477,0.3586930061693905,0.02833853450743342,0.09947840717389153,-0.010715898109657661,-0.018354196030100457,-0.017779049972182697,-0.0010923518075912706,0.019304151229302086,0.07517217627760975
PF4,0.01320330081559572,0.07244370543359024,,,,,,,-0.014172414363338676,,0.011429224968377494,-0.02733367061159569
ANGPTL2,-0.014113076479341928,0.025278829412144488,0.03667158642598504,0.34429063486407824,-0.022771130162427017,0.0006121135514382887,0.06619519020200978,0.037622703372786656,0.03771752259475973,0.0483603244360828,0.0025363604269626034,0.14556844727666848
LRIG2,-0.030457412806758732,0.032428141247002315,0.054411783356213786,0.1784241503280569,0.014112693234046488,0.014190272155354951,0.05651282432261083,0.0724756269737074,0.029482525373065865,0.04914634727411499,0.009524291471082986,0.07160763549754695
ICOSLG,-0.01366471886742128,0.009569327044210305,-0.00252737790158878,0.1863570735240199,0.038629034559748886,0.010014920304174358,0.022163059026696363,0.035836019737312784,0.04321904307701769,0.034685028795976555,0.0482663663069156,0.09121485237135175
WIF1,0.036563096539365125,,-0.03457997519143274,-0.20260763296844855,-0.023384214506826505,0.005325871711247739,,,,,,-0.02932913185510477
NPPC,-0.029566778389494404,,0.046242752670053754,-0.018965597465037235,-0.017269878425647606,-0.04431059895111325,-0.024136033763851775,0.12252955777635156,0.03508056003556881,-0.029856285015520963,,-0.0014261896906886144
LYZ,0.10132455043921644,0.016831301070725255,0.008414036413672773,0.2805624151512938,-0.019901399391449318,-0.019417334397594233,0.027420093246977403,0.008034505592898184,0.007209993686578491,0.04096594036352133,-0.04608765636259084,0.009129862141763154
EREG,,,,,,-0.018359993697690914,,-0.0236548048076381,-0.03546629233810825,,0.013076496169354008,-0.031469152003452905
SPTAN1,-0.0438129167558765,0.054163127998398994,-0.0015063379457356748,-0.03765886739081043,-0.0471084104253856,0.05462745404482195,-0.023105577032148196,0.004329593355464128,0.09759114730083757,0.0032949213541380537,0.03927330743416869,-0.05838064579641758
LIPC,-0.01593152271662311,-0.022242167172155557,-0.021217030861584423,0.18691449873378652,,-0.017092950992232358,-0.025593793142687032,,,0.036003745975447324,-0.02999830269685457,0.02990161262476393
COL8A1,0.06031587717880548,0.03335275719742901,-0.024403637351116503,0.11029878803654025,-0.03156894923627125,0.011125110533006263,0.11515324999118122,-0.012576310938103196,0.04405561045400886,-0.003962817811887031,-0.06030297373518557,0.020148120186940014
GSTM2,0.09248636690323808,-0.0108343299575545,-0.011569840866576534,0.11948191281643013,0.030262594053481418,0.007173484908382142,0.05705799973946755,-0.03397392615303716,-0.0023942705059976773,-0.0005390638365890149,0.0868127844358229,0.0003586519260668715
SPX,-0.011608106887562968,0.013583712140790998,0.008016198460031545,-0.07023390352088243,0.057729690564685646,0.05449165453549629,-0.03199694270501619,-0.021799781558266954,-0.017596863930064554,0.03211830526171697,0.07332714443656553,-0.07837980041884827
MFGE8,-0.02153171518226573,0.001083029985592945,-0.013063473854093255,0.09284260621909951,-0.008870610874146444,-0.013465749721207128,0.01855984325266309,0.05923217095725331,0.013315738412319124,0.016241605066863143,-0.0794267573638306,0.05083801078183478
TGFA,-0.015800214389185663,-0.03453230488659229,-0.008160872510366459,0.12209396596916759,0.011109062616153435,-0.006722644677348848,-0.014805014218342124,0.03222006400881297,0.030660760599604143,0.001964157513946877,0.08599848500381156,-0.02786527019349691
SLIT2,0.030703093267654635,0.003168655134762269,0.0414892109646279,-0.08249039191503735,0.03413370489147538,0.0021457213183222862,-0.009900859916369156,0.03960420939958801,0.055876086275951004,0.09745299235179808,-0.01914313740305511,0.10715611962363991
PLTP,-0.01909987476869857,0.008690572215587741,0.004096241157042217,0.45593168369855785,0.03716692708325539,-0.04522627861592291,0.06985119321042393,-0.010649894519194906,0.13603846999857852,-0.0960735731743824,-0.04419114073207738,0.06659427126581166
APOD,-0.02493438128940361,-0.03757721061243458,-0.040510817059169334,-0.042767857506258264,0.00961667922694659,-0.0729840949170251,-2.8674816537909702e-05,-0.023152958366244474,-0.03796144800892096,0.10979059180000307,-0.05637633852258705,-0.08524353331693796
B2M,0.09661735741512029,-0.022984208113134,-0.005466071526077399,0.4821974446649748,0.02796865414451878,-0.05223090744395295,0.07777437258212558,0.054259690533104185,0.11539499103736474,-0.027830221240858436,-0.13511454454997962,0.11511010325895973
OMG,-0.05589234529451301,0.029134489127765832,-0.008061426137220017,-0.20373583732248027,0.013442700724697965,0.0026261782782382595,0.06521515222750732,0.05666029698214934,0.018984072739297298,-0.018868788148458732,0.009695193664877188,-0.0033284141693108826
CXCL3,0.10108146276173002,-0.0303828273497683,,0.04796199247748988,0.029009992450822305,-0.025846185608203582,-0.024874603219747292,0.0355769178310171,0.0002625643987694709,0.00121094970396932,0.004065842340107205,0.013010131004007596
CXCL10,0.1059071260707923,0.030611186394803758,0.020681117397520103,0.3876168217837715,0.00912357423917476,-0.030850472351103664,0.11228521230856199,0.016552086505192236,-0.019009316194395127,-0.02985628176914151,-0.012098898037799306,-0.06331173614422132
RSPO3,-0.017040437227167086,,-0.037082710655516896,-0.033173109134133294,0.005837105533794766,0.05875731277174309,,0.019812501169184774,0.027866314609407954,,0.03126774230129023,-0.035306957055818045
CORT,-0.02749653494824353,0.07610360881972032,-0.0192666803810388,-0.0975072657726621,0.0010787338504279623,0.06367451014305073,,0.011940161527862108,-0.014830711302628306,,,
NCAN,-0.03857325962482763,0.024257043956123818,0.043461523346812435,0.0735391649017989,0.0467570792962385,-0.021464251203989967,-0.0357190221412834,-0.0107864520615024,0.04043755126334545,0.04517615807180202,0.09518284394477305,0.010238736852872724
PRG4,0.053424710815818316,,,0.1886566633763748,,,,-0.023681514128361707,-0.021883622078253607,,-0.03830211095539469,0.042071830734555976
ZG16B,0.021205247061693806,0.1854001735392982,,0.04295222631936901,,,,,,,0.13839479898913767,-0.023318424367801783
TGM2,-0.006067683558049362,0.0025969392666562886,0.02363785673463438,0.2479291428957548,0.04382648207880365,0.008456562238306245,0.00287283026705425,0.013504097904678412,0.09051472924689365,0.06755083141054909,0.0001375197515037882,-0.017282214481819134
VEGFC,0.005518947384399304,-0.022834455917321098,-0.014047915588927734,0.10260197245301246,-0.007134309774465203,-0.020746712936571668,0.029689676236720388,-0.027825614710581162,0.05259802228731377,0.09387944039863315,-0.012938904058872434,0.034108214805771656
WNT6,0.013697779020462377,0.021960453387166082,-0.014033355624123688,0.051411793253514,,,,0.08075688962169578,0.04873282408609583,,-0.025462020013159486,-0.024094928404074307
NRG4,-0.011554148379945825,,-0.01717942151198246,0.05843260855478943,-0.049618744029349716,-0.023113065843093618,,,,0.06200800904171112,-0.016908414291606503,-0.03623507666541679
PMCH,-0.013316777805092599,,,,,,,0.09972768527365766,-0.020808281391951886,,-0.011850799964877992,-0.01297560745092797
COL9A1,-0.025355560988498154,-0.016210779825966363,0.08295752818385432,0.024846102262451774,-0.003722708730310967,0.039721688267494365,-0.009254968471285019,0.0053875461794711706,0.058841071928559224,0.009680572064751574,0.03385638605061984,0.07126253312245721
GDF11,0.005472375812456258,-0.030797229978267594,0.04517148627042517,0.18726794649109205,0.07390072449137759,0.11231015186442311,0.03736981423618721,0.001005304394632556,0.04498883979737566,0.009279807049658981,0.008203134095586463,0.014119586707666045
RAET1E,,,,,,,,,,,0.004291671558603585,
IL24,,,,,,,,-0.016385339412659707,-0.013946442421835636,,,0.10091868471764373
SORBS1,0.024595746440982048,-0.026444641756421125,-0.013361065826458667,0.08780535375943709,-0.023815103486438553,0.019613770808452825,0.025055723377051614,-0.014569834741200213,-0.05459387890722465,-0.06863912203410492,0.017109502165918954,0.02574387814708064
DLL1,-0.028396315686785387,0.037792910860301655,-0.02824194409761345,0.10418798117762877,0.047059511872452504,0.027996436578066934,0.13158408631713006,-0.022726877551886918,-0.0236558675971231,0.02116879916068043,-0.050473609490084094,0.14675758828794497
TLN1,0.03520110948917399,-0.038883006977600575,0.03263370555466271,0.2592444773093665,-0.0165204027478297,-0.05699829375574594,-0.01495913426336913,0.01597082011754796,0.0744303822085105,0.012443885390708627,-0.06467433521388252,0.07575211672742366
COL2A1,0.0074669182696542455,,0.033238497424786385,0.03441147007786899,,,,0.0267365457042633,0.06821908957439093,,-0.02460745492260971,0.030358431224632804
SHH,,,-0.016594566174266426,0.06882036237729969,-0.014267910032751591,,0.057226670690850336,-0.043605093607560236,-0.005821411153126762,-0.019983600593154023,0.07181211312284609,0.05285357407681339
PON2,-0.029823218442670572,-0.021060120072911023,0.017430743216132534,0.22864492308299392,-0.001427640231659566,-0.012375534113946656,0.023544766591623526,0.012229445184927865,0.03987839239543386,-0.11826969671587283,0.053323465600245014,0.038603674957850685
ICAM5,0.018747193830662794,0.05763442568154936,0.018784777423285937,-0.09825422347318183,-0.007061733671125378,0.053826153814272894,,-0.005283231275000869,0.004545354203109122,,-0.03646096301886474,0.01215979967689675
HPX,-0.019623081269017094,,-0.014033356570772567,0.14282840639402997,-0.012426561319864547,,0.03654734162718135,0.02538899233995116,0.1022867280971742,0.11857798717568266,0.1048416467050954,0.05878461545047741
SFRP2,-0.01667826709369396,,0.037683594145508544,0.04973863736360773,0.002409996729488988,-0.0131337747176961,0.08122434425071948,0.009730855112074966,0.051711748402453295,0.06813836357866941,-0.01875615382290802,0.03307623992261236
CFC1,,,-0.023712938284748422,,,0.09391704901485588,,,,,,-0.032062341530166585
CD70,0.03801718393883682,,,,,,,0.04529284005720731,0.009680378444473569,,0.02486032949402322,0.029808533574684822
HP,0.03364013667327988,,,0.2575576210413617,-0.005277872918294224,-0.042556288710077585,-0.022741064177988896,0.09273930756182218,0.1311877636039235,0.002845861301269928,-0.025293138434466806,0.09762625371394439
CXCL2,-0.014726699841647302,-0.025121501629131356,-0.0035717794610805754,0.11205231857717106,-0.0172698770740536,0.05566628130938344,0.10814242350775816,-0.0031133517377041893,0.05684602673952371,0.06620982644917606,0.04365006417020953,0.009626170610037682
NPPB,0.025448631048317683,,,,,,,0.022476777764559034,0.0018430841213425083,,-0.017151703205008324,
CCK,0.018501634248753077,-0.0012075840055557408,-0.02928069368281802,-0.254447691464676,-0.00929103288325201,0.08501295903750979,-0.02559381380038181,0.028207479308897974,0.008960805103523907,-0.06571487129447384,0.05556924991024162,-0.08102128195611716
SEMA6A,0.021327129709208532,-0.0176645066830303,0.05168617466493265,0.17344885199375473,0.007937566034532138,-0.030062758977062686,0.019507543904575438,0.005395374589690964,0.03376717746583125,0.026976176056376908,0.07529163754382652,0.17824161011153342
IRAK4,0.009984572725218731,0.054927256805954124,0.08304401244432762,0.20082850816818565,-0.03959462119664828,-0.021711405648933004,-0.06365885300140106,0.029829411958329225,-0.0053391921163151845,-0.014653208518298284,0.029019517352428734,0.08555572594021041
GSTP1,-0.030995436510318188,-0.027982083067618225,0.05654941944692929,0.24208344981718055,0.01482018917664625,-0.05544208244394737,-0.053414228414708734,0.02444185588614171,0.012457931254084842,0.015438002170158498,0.04449853356226558,0.018446227578960656
VCAM1,0.07144569130231604,0.03973100508087755,0.018185605703232483,0.38306200288742126,0.008144251291185432,-0.03888051892882014,0.09898840043809631,0.011061409117548996,-0.018627435018037704,0.023593732754109357,0.04359097832737126,0.004809885927872685
NXPH3,0.031793524829140773,0.020472143856204047,0.04259168732361964,0.11025626542733602,0.07769494352648011,0.07488146604928377,-0.023349594918193932,0.09014835376370428,0.03604414116256819,-0.00033182693832025967,0.1289955175516262,-0.019691385277110573
MTMR4,-0.03159537835956057,0.001024750767807872,0.05036174781631171,-0.024988586706169172,0.006464765370334376,0.0028746913969096145,0.061368180247250374,0.020346221822279128,0.04247842079533282,0.015300773373709955,0.004952761626693364,0.05170213590750043
LAMC2,-0.01270269321221339,,-0.019227967585915943,,,,,0.10946780749892658,0.13559283684910986,0.08987140535009967,0.02967411849527249,-0.020612795791140535
IL10,-0.0012802525397466852,-0.023555887309318433,,0.10533012500072125,,-0.006558381657483588,0.022250179190524137,0.07889075935917322,0.10218643257129052,-0.02189070905637992,-0.033010234547314436,-0.0013627220729686145
SEMA4D,-0.036234538206001164,0.03860191413524618,0.006817383541920733,-0.18548799188462006,-0.009125872059069699,-0.038604524390468,-0.010446154424944685,0.021696868479675356,-0.018716717615829003,-0.019604654444877898,-0.004297589420363354,0.030026099810892975
TRH,0.05781744826687682,,-0.026304229533558297,0.10926575608538305,,0.045733323338948924,0.07499588808448737,-0.015968612335832466,0.09646493494034492,0.0033507884955748845,-0.019211057808109087,0.1846452178314435
SEMA6D,0.03785127405632797,-0.0032256972487204843,0.05399834893670487,0.06378374757049927,-0.027121640992397066,-0.055988034014838664,0.04385506778073903,0.032801391594683954,0.06005100219395022,-0.05517719690355574,0.044605993413055225,0.178972671921975
CEL,,,,,,,,0.02805757917671599,-0.022769416597325044,-0.03315206732647856,0.037563651485236126,0.06008473618636497
PDCD1LG2,0.031526029989542466,-0.009659299520501175,-0.013502853075076355,0.15087369132902242,-0.027585586356818174,-0.04204643403649815,-0.017902254632556288,0.02353076657912377,0.0419293730517135,-0.03915011824224931,0.05386858229707285,0.047473378846774376
SPINT1,0.02214498461638246,-0.012058366178747981,0.02416998532458691,0.23313768141663618,-0.02030773510528417,-0.028522875050670773,-0.039011386036317125,-0.030531536081294705,0.09815750942209175,-0.009053498987091084,0.04231006080523029,-0.03626069708365048
CTHRC1,-0.013420531135573073,-0.011456928403515507,0.05424859508141267,0.27982454768927717,-0.01350593726269963,0.05033326635902086,0.039198589078899525,0.00702533065283289,0.06197307465857702,0.0417620174738381,-0.0814097700131257,0.03090466745676231
PODXL,0.022836595783070197,-0.011640311698337614,0.049787547153981454,0.4941427536814401,-0.0042547597411066295,0.04470139876875509,0.044776953738653036,-0.023839395809213154,0.13007055718653135,0.058418413284671816,-0.062219438716261344,0.16711993234981246
JAM3,0.01926440864408326,0.03115382587331334,0.06255252543838777,0.2399793287025499,0.033714674603914745,-0.07045362671705518,-0.024701935452276055,-0.009915965151400375,0.04037737608591047,0.042427926914585606,0.013920080093574379,0.1272779270258597
TGFB2,0.04488219200940962,-0.0073617463596872285,-0.023881388407495114,0.48538785346358626,-0.006062252785471233,-0.005308489244973307,-0.005657202871051367,-0.006737896856880411,0.06491563765431796,0.014286591175260212,-0.019402574444084397,0.06822834134353462
COL18A1,0.035950948171940375,-0.03735839096633894,0.07454991027453595,0.3518615240797779,0.022328703808949225,-0.017367237288899866,-0.06213188869016312,0.04170402975336741,0.03403163669616212,0.03251224853582738,-0.1491667612003597,0.022083601021077058
NODAL,0.001195128216006483,-0.015840204803275637,-0.016601835576339787,0.15631020962980366,,,-0.04147793142499548,-0.024494447733298202,0.07711531013125311,-0.019778075037515937,0.004356134003964495,-0.0651809725866629
INHBB,-0.03527098077245017,-0.01772003674759008,0.04365660049871271,0.23812522167185685,0.00846401378229707,-0.010861457343997788,0.06402683901906467,0.017504658947027865,-0.04826981290907821,0.007829930748649573,0.07113745242857325,0.09448697398582413
LCN1,0.040163405949891706,,,-0.014246088483424527,,,-0.03286387499656884,0.04122455216843687,-0.01626885634054941,,-0.019427267291715036,-0.024474484302553928
ARF4,0.06691351981892492,0.05250587654664972,0.04632223727743304,0.14528455706100935,-0.010835631157214696,-0.0017070398060795538,-0.05580455482277332,0.038997475519652484,0.030998957087667908,-0.05474539773963935,-0.031686893382179254,0.026481336682924864
CXCL14,0.07080778854816362,-0.05141067257578044,-0.022721906176019564,0.10335656751941784,0.00941840209213623,-0.031605513007811954,0.12303275454520296,-0.011376117531371778,0.1185655745616744,0.01840755845356624,0.10432301859133211,-0.011942705132147945
LIF,0.021157109232568968,0.07932958724530625,-0.017034935749094798,0.17585222579980886,-0.014731972137377564,-0.02565936124785622,-0.02570530864362493,0.029594968264508633,0.0007621120020224879,0.04749712914619648,0.056271503447386455,0.05887341140585427
IL17B,,,,0.0455393420465354,,,-0.03922555367057114,-0.02267232179629709,-0.026048984320043995,,-0.032815372764446585,-0.008604356756709222
MMP1,-0.01751276415130216,,,,,,-0.05614803775267642,-0.023621161411722817,-0.026815156355712237,,-0.07820634263618467,0.017093152082720213
MATN1,0.024833728944875073,,-0.01644536985446853,0.028775014295639226,,,,-0.019486755528740466,0.04524297580555208,-0.022956252475767436,0.0858538821710584,0.05531534496383991
