,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
VEGFD,-0.027761268375495977,0.04668667903872081,0.027484058440548343,0.05963892942824968,,0.04205849435289333,-0.06454625253298009,-0.02236130458786179,0.07437497584635452,0.018773301430544086,0.010261081921111722,,0.06578387697651446,,,0.000329349774945013,0.042558148189501994,,,,,
TNFSF13,,0.01492801400695294,-0.024671172321135457,,0.03781436257118828,,,,,,,,,,0.03882808036149556,0.04086873261823852,-0.029846702175722262,0.00489120729727078,,0.0818240967021283,0.007971265192656868,
WNT5A,-0.07495781494049228,0.06315016373647338,0.006987964235906757,-0.028682020148718648,-0.07151020828536646,0.159827893010455,-0.022210939217854705,0.09352048858155024,0.033953813811729294,-0.015967543447829236,-0.03900361429966652,0.0591161410518421,0.06089213273347171,0.09364065410584348,0.05322844932619412,0.05391448596713771,0.018615078375861745,0.02087490275180412,-0.03261067977793996,0.09782234657065639,0.0037793510813349603,-0.0052242133200548135
CXCL8,-0.0862107615016906,0.019106548507123587,0.006357080443746089,-0.03472000018562951,-0.054087717551628535,0.0808427622507064,0.07972436936441427,-0.020823819134064822,-0.06629956570974208,-0.0023887323881480035,-0.04018123346994905,,-0.03644073824037479,0.08612422154005236,0.039451281015017235,-0.06495195290139247,-0.026550006120958904,-0.05343615894310144,0.11656336763451448,-0.06327957025522661,-0.12517552743592034,-0.0007521449632359671
GRN,-0.02499225329024021,0.02248049849643789,0.029280226076908628,-0.010182701525695163,-0.0682777638694341,0.16454547440802467,-0.07030484571430597,-0.028581690117990707,-0.19812988106050086,0.015409940557934354,0.03034025831275385,0.11351111036160494,0.019504058818873397,0.06732851700876166,-0.018974115402136955,-0.004652953240765154,0.054945111779763085,-0.03103615048534257,0.021299156265315988,0.3075437065285502,0.08516602952898973,-0.019335144968176284
MIA,-0.052453146189163934,-0.0368374397410026,-0.03761438313636535,-0.01918191317728879,0.038377815395003956,0.1268940774774939,0.09216564423408115,-0.025431274721795658,,-0.0011734480945041563,-0.03766744714978064,0.1522469157254313,0.003533255802548319,0.1660231947021843,0.03966537928568488,0.08593513462934732,0.03399158909396968,0.05310916712751044,,-0.006846340590992196,0.015515961495116882,
COL4A4,-0.02794656154324874,-0.04069616363553365,-0.050583654119100346,0.018964520372703117,-0.040692418499653056,-0.04704145162276216,-0.05257967325822262,0.09113337869171957,,,-0.01781513460424189,,,-0.02771704066786276,-0.012365517750000981,-0.03586300536214726,-0.016321213600344036,-0.012676244026026491,,-0.04356410694911712,-0.03755578000887741,
TAC1,0.2023473320150965,0.07105199248844743,0.03478471625686122,0.09135285204925135,0.11969973256346689,-0.07482526275756272,-0.15498039111261247,0.03285826349455061,0.21539821672234546,,0.06004605887630534,,,,,,,-0.029731651345185534,0.06553233437568036,0.018452950690760233,0.10793787446535892,0.1077164494229983
RARRES2,0.0611871262546387,-0.01671008366830209,-0.009810190227047396,-0.07514229839768785,-0.06329550314478005,0.23837192216548755,-0.28124987082800673,0.003032317428602899,-0.02113990357027397,-0.12209845669574224,-0.07680132260063507,-0.1226725690853657,-0.09585217971500888,-0.04263496368360165,-0.013225263118651999,0.030450717756916608,-0.03903239701642209,0.010507989845069463,-0.08600259955267499,-0.07973677917977383,-0.05066855964441724,0.07324460194452898
FGF7,0.05185254928145961,,-0.04275506940743154,0.059007608394624544,0.0050573902818348655,0.09682669104125048,0.018410424277948475,0.012798578325205034,0.010643998348532703,-0.03451797815010945,-0.018052813645674865,0.10105304734114355,0.028443718978821336,0.004425685370051039,-0.028665122495033012,-0.0443897798346162,0.0344996703880043,-0.024436647778923442,0.10019332947945711,-0.015334050313148518,0.058042608280354534,-0.059629938984834055
EFNA2,,,,,,,,,,,,,,,,-0.011102444415911242,,,,,,
HBEGF,0.027153729734643785,0.05720976350291265,-0.004356345211240806,-0.12194324311678108,-0.09805260551072112,0.07148756445333575,0.14610898320123555,0.0003959240351212107,-0.12849789555102356,0.032654518050111624,-0.02572660071623183,0.16271574453510432,-0.060559546572668,0.03312947331633503,0.002933441776668378,0.03904522826319705,0.0020673128135601385,-0.06277928313479361,-0.10579083135023418,0.2758698457014661,0.032733594752875884,0.034420374008347826
CSF3,0.01595518314405147,,-0.029243727938350974,-0.05700694160972825,,0.06364466089559086,,,,-0.0017789362362671713,,,,,0.0002607511918597657,-0.04283443790329367,,-0.010708817532080557,-0.043498041471998754,-0.0531409898125103,-0.032194205299285045,
PI3,-0.03310684335590837,0.013458663513773037,0.02945186323058477,-0.06484008755930139,,0.039316495872984,,,,,,,0.00010429078145731827,,-0.019670763496185382,-0.048537355407979765,0.13059025733455204,0.01487219810855394,,-0.125015404672022,-0.02933798485225391,
PCSK1N,0.1494325744670466,-0.019637099598853146,0.016588372691914766,0.03183969173529676,0.11033280183803866,0.0046225558044843225,0.0757189397200707,0.05199331214414933,0.23097339994826527,0.03161486263279918,0.14120452242031173,-0.014931735008982061,-0.005534651648598825,-0.024409585676779335,0.01762355767983559,-0.023773935102160783,0.055930165759767995,0.07752426258771943,0.11660965701172125,-0.17972477784523602,0.058657954772334035,0.08510329374495298
NTS,,,,-0.045607537194068286,0.07469090906965223,0.05083066068750501,0.01170914780996365,0.004610085658158991,-0.04226062309809684,,,,,,-0.009674301616163467,-0.020775195891481926,,0.07507486623949328,,-0.06054743302564106,,
SFRP1,0.11463609126150373,0.028184454600283987,0.03604903939951388,-0.011866179068711362,-0.05707822350656809,0.019478375680691207,-0.06766866143811673,0.07258774191482802,-0.05966504594618032,0.05593643996572502,-0.02125181940836208,-0.07377978138188715,0.12651824344004461,0.014878718825371152,0.07807073573319927,0.0309065812961276,-0.0026510141580271818,-0.034019203275934946,-0.030171463402110466,0.10966716416349721,0.06942072819818729,0.060348784305803996
CXCL13,,,,-0.01055849616896069,,,,,,0.01473903143724867,,,,,6.620237858912651e-05,0.01861967916848193,,-0.04677589652633319,,,0.00382575207479176,
MICA,-0.0025961819699766167,0.09734892102570147,0.04263272395002715,-0.03290660328509156,-0.006884256462930187,0.15787158962044767,-0.016577485041636714,-0.0058871725010403355,-0.023365857338938045,-0.05655569888559408,-0.02652947282542792,0.19727012067596925,-0.06868326209303181,0.08970585511066859,0.001841721894090694,0.03190238725968406,0.027557856582542926,0.004162939307579809,0.012687359465207442,0.17179940980034825,0.046273073726556126,-0.05594527839377883
TG,0.0031356554931263026,0.013379766961520042,0.017776086626874507,-0.03468544957710453,-0.015056985805309928,0.11010449036019153,0.03481615641078663,-0.02206204801339718,,0.01874567222027266,0.0004954009778898948,0.040472147114655084,-0.05126344935990825,-0.035695149782946536,0.038212517342533725,-0.0010820323795604832,,0.0009908727428489708,,0.042369336655127834,0.018415753274205512,
ADA,0.0037183437605994743,0.0851242781925357,-0.01825502018262246,0.04121000657002259,0.04078027020752369,0.1983768014363961,0.04565838840389142,-0.03583054020483916,-0.08403775964893072,0.05297747941797129,0.06250104126687035,0.03724259087769955,-0.12073966003433514,0.1315649178611642,0.0018471536845445136,0.03157001483747606,-0.06008787004834128,-0.03838777118419467,-0.06422604224209158,0.2930284861256446,0.061710537720996474,-0.01569319590179998
LAMC3,0.05921877921260171,0.0762032198204497,0.012312478702054932,-0.01158879889117172,-0.07274345672370083,0.22361850651298987,0.06464441646144745,-0.02799768235523555,-0.03809112221824976,0.005485731566681356,0.01654897763665034,0.2173442892139423,0.0871586895330569,0.1297335402059119,-0.03065293235637175,0.04634872354160175,0.07312901812129712,-0.07361497774841896,0.09506047699686361,0.2672473145755845,0.031426617239329054,-0.06646338957647749
CCL7,,-0.0033231007639609525,-0.024349380142342048,0.0017975625496755541,,,,,,,,,,,-0.030843862214827482,,,,,-0.022269240977736277,-0.042140663206163456,
NGF,-0.01610079578089638,-0.01091536717515512,0.0014436808850706217,-0.01633854886840971,-0.03708484403681612,,,,-0.04226065092391321,0.07983668574979302,,,,-0.03257839646017494,0.012282613745828931,-0.026716511021852116,,0.027388262615118536,,0.05227346454013564,0.057651515233622636,
TNFSF15,-0.01991869381512671,,-0.015501272544074558,0.05594891109920325,-0.014253092743392225,,,,,0.046472671478075274,,0.006968724100653059,,-0.03290142597057658,-0.030069302192444348,,,-0.020476756359014532,,0.10839557517348687,-0.025747660679988207,
HMGB1,0.10746563700257908,0.021253393867894228,0.03610094849855895,-0.00010749668539626905,-0.05976935735403447,0.15259114418733444,-0.038916822270463045,0.021489803541426024,-0.06370530600777681,-0.030764645881831837,-0.0029430624373227117,-0.06633169994255515,0.06468093424670206,0.08759202346182778,-0.08051632887187987,-0.007254730146704383,-0.06417223014862596,-0.06340839897504924,0.059793740365386365,-0.1066786341714578,0.08027588229036946,-0.11332439935462758
ITGB3BP,-0.057616984485124104,-0.0024461590056219806,0.017990215139249133,0.011174878387519427,-0.07179226102468868,0.17161059721988647,0.06066812554114284,0.010328342237690236,0.011604574914201988,0.01517349402923164,-0.0960345563578312,0.05738523802342582,-0.029538372459158035,-0.01340629665098788,0.033342014123813414,0.005317799839209865,0.07061408886418526,0.019927906661881854,0.02853861715589269,0.043497310316418396,-0.052297540127229515,-0.013694054254608085
AANAT,0.03344822299651299,0.02679780282673562,-0.012738601831593687,-0.02935058955634711,,0.0907403891210593,-0.011332097655106796,0.055240922655896876,0.01976524552450979,,0.006057270106747818,,-0.07093142614692681,-0.02283332702108609,-0.027058770218541143,-0.024892943329902634,-0.019960833737197137,,,-0.030740191497371137,-0.026845831610957882,
RELN,0.07652743614030462,-0.03290726079268571,-0.0428236347332629,0.01237609617972305,0.10067477199915593,-0.038705997035527975,-0.0637223486651002,0.03291576262830564,0.047372610380762806,,0.04504922728981315,,,,,,-0.018146554813336737,0.020854118895664946,-0.010273890543470674,,0.03947290598976872,0.10226363389619317
IL15,-0.028314079433375463,0.007939464571280993,0.02692131507161667,-0.010425825574807103,0.06569960833327043,0.06906727458376931,-0.03506669816120809,0.04828352412632216,-0.04249362766142825,-0.05044911241626583,0.128628380163905,-0.031573364417870245,0.105458128236413,0.03440159780046271,0.023009184041418284,0.024308827961468972,-0.01819316594657541,0.05101028928251695,-0.04600578933411641,0.13185983082612404,0.04574748510456067,
UTS2,,,,,,0.13035122636932162,,,,,,-0.05201921037199463,-0.0360513959866834,,-0.023042523207222453,,,,,,,
BSG,0.0002371915157419693,-0.007400822138346265,0.02688839274355895,0.02101395129192946,-0.04661725920821224,0.1025256909002937,0.2936301538737282,0.013156070325655722,0.11306536202708399,-0.10195756447114365,-0.10015896942638927,0.08259909420208152,-0.03190173352880083,0.07957982397393022,0.06224103180204134,0.06529981365057472,0.08904885634872835,0.036050938478902006,-0.04442837465638957,0.05265481532033911,0.00849350077004408,0.10350276663173655
ADAMTS3,0.00858250191138316,0.04191968876094156,0.00493167867391783,0.0034469605491263032,0.0035346006690894732,0.2607295179026644,0.01612830092145985,0.03363724623019065,0.002292108495429309,0.01767566631875318,0.0023561017158097264,0.1638900794517676,-0.059259553125064875,0.0498616640049523,0.003272527901841427,0.01846777995512584,-0.01032105997849962,0.03324758406148417,-0.011627244582000047,0.06037671516997395,0.12427583060895889,
CD34,0.13027174094149468,0.04854457412176363,0.05980862189392849,-0.03292074465228284,-0.04587441302322361,0.1632003799692332,-0.05924347204155453,-0.028011461711776032,-0.004176587026679647,0.04189530075001842,0.08683391183675793,0.15507975664961782,-0.010930100338460782,0.09335912891525694,-0.0634373938501419,0.057202192751298536,0.01039817577501762,0.01906683129221743,0.13817844322168218,0.3323436792959743,-0.014315922598866812,-0.05268507173413812
CCL23,,,,,,0.0643697313293158,,,,,,0.0957334289378216,,,,,,,,,,
PLAT,0.10453080939723708,0.10697192008480376,-0.005408358707228362,0.024728407502883826,-0.08210606344375962,0.2401928440506769,0.25646563394894145,0.009446233495029344,-0.032866348384235154,0.020437231691903958,-0.01359596559829811,0.14295250207851692,0.023762958374370292,0.0667999271125695,0.018886901568213415,0.03516520369666931,0.032454739077910265,-0.034192078978465934,-0.06412478748963195,0.21350543575913689,0.06047467848625526,0.05963408242283
NTF3,,,,,,,,-0.012592824299797708,,-0.00023225748210234268,,,,,0.04859098452470022,0.09000720318696313,,0.0716870520859219,,,,
LTA,,,-0.031207957273477242,,,,-0.012151408636635599,,,,-0.03192683559730798,,,,,,,,,-0.011220043300519842,,
CKLF,0.040118771194433245,0.030189790863342142,0.017652922252572374,0.04367723930307943,-0.08414964132322224,0.259716124021981,-0.08810898001673416,0.05293481736444334,-0.1158697634037769,0.03217118018070936,-0.06536949724286713,0.09732948859004478,-0.011993192149488111,0.16594341125421036,-0.042576356921073845,0.08767032037438442,0.024413031475693948,-0.01671834395270965,0.01919061819080715,-0.06658856916211117,-0.003352854993506912,0.039449152596061236
APELA,,,,,,,,,,-0.01996405037921995,,,,,,,,,,,,
CD24,-0.036190355312074395,0.046851320860862744,-0.041855228932373915,-0.005778356990895289,-0.08370244859219658,-0.013114596490239008,-0.2899995344315276,0.04590382519269179,-0.01030948848512501,0.13153054932858252,0.05137691198011553,-0.010007453491548343,-0.023122229672955966,0.024743672521240507,-0.045360692715386,0.010921114367066586,0.005078245834432057,0.02571771933335643,0.17029129282917344,-0.08217238622845344,0.02430988105799963,-0.03067911016883055
HSP90AA1,0.0017843227368942922,0.024800966694276488,0.020515199719993264,0.08907935810798373,0.12446749194002893,-0.21440408294382393,-0.1275221908305371,0.029722683443863678,0.2510952169070456,0.04873142510495708,0.15386091001057126,0.02211330433816253,0.004579632497608665,-0.11275930677477004,0.021600558466768238,-0.14378437832105478,0.050247144048335746,-0.024450476111007122,0.12696355049955688,-0.24355279180340617,0.02387221780398527,0.1224360100481679
BMP4,-0.03484606053217798,0.013502701422749548,-0.028717561554772297,0.04976639096799051,-0.09715639741692929,0.03378605246492598,-0.031037055815211465,0.012465951813072503,0.024505863740540913,-0.025193242481966176,0.011959457936285767,0.16200321068728302,0.002402077381591079,0.06714834842903922,0.011556661931871616,0.08152609208433152,-0.03601416913728302,-0.013964561542956045,,0.17253066893615626,0.039755867620227085,
SCGB3A1,,-0.02888975799138075,,0.05507302682356197,-0.0469501461795132,,,0.07460026371403819,-0.05374206944009334,0.011318309380207803,0.08687936896478396,0.06115776751032021,-0.009338598547254018,,-0.036604334646103,0.09630116242744233,,-0.024369090631997544,,0.23137936346387195,0.07632928517003539,
IGFBP4,0.09517364783308419,0.03865564579733634,0.006463483745037195,0.0023108493140364195,-0.12070835329753667,0.27613882142436885,0.03930407075854958,0.022862766144178582,-0.05064158407395777,0.004211823485125468,0.030765809006513656,0.12251793396096501,0.046875520891730194,0.05623941486808497,-0.07486346932408752,0.00838906763122661,0.10759403668519692,-0.008016860690995118,-0.04031286949146929,0.3619568213462134,0.052421152594149575,0.190713642731277
RSPO4,0.09829453672644825,,0.0192491311850363,-0.0001547178093848387,,,-0.004551575603170749,0.0708977195909712,,,-0.014317113101026006,,,,,,,0.048911861505015614,,-0.008024263577735578,-0.01146346961870293,
LEFTY2,0.03872166853185436,0.07280413400474779,0.0025886451147607453,0.0004138394870495544,-0.04641262944450209,0.2285945460227908,0.03821124884556272,-0.023521861733892542,-0.04226065092391321,-0.07958312452672216,0.07822290746593437,0.008514695440855032,-0.0807088751425111,0.19110626730222163,-0.02618294622881785,-0.031137731087091267,0.04696565778410942,0.06917305289411481,0.06262084350892945,0.16811168310364807,0.1027837667261198,
PF4,,-0.029968486431563444,-0.02124435446280053,,,,,,,,,,,,,-0.024821170309489396,,,,0.010454277658638064,-0.044830572115589856,
ANGPTL2,0.041273275894842684,0.087961326015319,-0.01972445600402662,-0.0013206859288770756,-0.19651240887331237,0.23878632112634576,-0.11392250141150899,0.058843752518470994,-0.13878323834989117,0.058592099197014816,-0.05634126597400064,0.13602191431466906,0.02355678789972973,0.08826720581245315,0.020100677600134925,0.052442671107561366,0.00040366151030550286,-0.016932623945366918,0.0403144109296195,0.30960864197679755,0.13055884900437792,0.09428499004026344
LRIG2,-0.00877422633110034,-0.001261731077781855,0.004676485589090551,-0.04597353683167878,-0.00826720088440138,0.12740647025759766,0.05554857791190442,-0.0014154037264104311,0.007912014178134962,0.0660985797131954,0.017296222086934588,0.04000883979731196,-0.03170761754956346,0.03204423906693575,0.018647395223724047,0.09260508011780261,-0.02087970178904152,-0.015060729538402328,0.05049999677521587,0.1238224161722998,0.03956187638147415,-0.08040938674152057
ICOSLG,0.11739056073634882,0.051072445798542955,-0.0062026721237732835,-0.03469186002249393,-0.040218202699916994,0.18471289465490245,0.01078283131839521,-0.040710992382446076,-0.07705330797025366,0.0034146241506394994,-0.04435130946833776,0.047504340860395254,-0.03832692598115221,-0.007989188236315612,0.09832790347720578,0.04207847893746965,0.010464548779794577,-0.056822877158894364,-0.03012703082306074,0.11389962526661739,0.016372898788910076,0.049843745051729296
WIF1,0.15641176146273972,0.02681120177246497,,0.04519746560038429,0.18905283233934764,-0.07111256341944926,-0.024553453722233706,0.002366982669170791,0.13295954819630157,,0.061961731199752575,,,,,,,-0.02662174264367955,-0.022675919670044307,,0.018377835115726455,0.23941443526014133
NPPC,-0.024040149088689955,-0.00412590093686924,0.020802077713349427,0.062228091387539285,0.06301414659513127,0.05149483196049433,-0.04462275745813752,-0.029812372911668147,0.06667374488789649,,-0.05954338682868779,-0.02673241039413748,-0.010132271474013469,-0.027340532069473903,0.0547777833341172,-0.019466337457656396,-0.032661985833161926,0.022777787050939503,-0.04085779207863626,,0.04008349740903381,-0.047618044037974226
LYZ,-0.01729999049669063,0.07208133668183199,-0.06124322414090431,0.013981010143244892,0.008190689484875655,0.16210026274980535,0.0011597365507214604,0.010097237131188742,-0.18982015866687868,-0.06331570063940826,-0.0372827283751245,0.04885840764169563,0.17051390452722798,0.06474388649609492,0.04877824342737628,-0.007622681060320251,-0.04299324232197131,0.010268383433516898,0.11365998750284455,0.10239654877990774,0.056824393001391686,-0.06573566717493552
EREG,,,,-0.04337373465732794,,,,,-0.0018671356348330774,0.01944568147182771,,,,,0.04956628907660118,-0.004607450065376637,,-0.03566904178137201,,0.029227545177771208,0.043124697552202905,
SPTAN1,0.09465503953088324,0.06548593125581419,0.10346280381137431,0.0615412986668342,0.09903965028033042,-0.04353061593473865,-0.13568903820150732,-0.017818487676481427,0.25310891059538737,0.01876219489109723,0.06928650024900844,-0.037109321848590095,0.029550279153597092,0.010088444927103068,0.02998524709909573,0.03225687988694395,0.03331277310111239,0.05585511577209775,0.0611365601512715,-0.03686696745091808,0.09109507578328173,0.08499354809463806
PTH2,,,,,,,,,,,,,,,,,,0.004710940947071899,,,,
LIPC,0.03283453800007728,-0.03668930445281179,-0.03817768719293282,-0.00888761325006298,0.025452928886616332,0.12184682844787029,-0.051811728959738,,-0.0019624495974807036,0.01072179077136701,-0.009186106114348672,0.0401955812678468,-0.00669599007211881,0.08491927800788933,,,-0.015601837339317479,,,-0.014447488360632199,0.00631357817628743,
COL8A1,-0.010007096875258758,0.03551895057484981,0.03376916874691816,-0.08276423467010517,-0.08322058478865536,0.1023770538914777,0.1480302246063153,0.01075976051657045,-0.1487427059383879,-0.04164182645653138,-0.053008033138874894,0.10785897994545877,0.01889196624110722,0.15270823815292192,0.003211080588500677,0.06571988155699006,0.024789718208725303,0.036448035946727214,0.13483944056206332,0.09104507506364168,-0.062042400925457916,
GSTM2,-0.005509880284879749,0.03212192595885109,-0.0307884009523008,-0.028846663259339708,0.004413484246631027,0.13839396735875517,0.12081668726401401,0.0400113123606872,-0.0019873298070470858,-0.010066246011705932,-0.013078647092529592,0.03634339548468341,-0.09496157286773482,-0.005057629141513297,-0.022666062413237164,0.023676830985931416,-0.03853125570038891,-0.035313106951054184,-0.027858676071873582,-0.025476203782654583,0.04885909044164233,
IL4,,,,,,,,,,,,,-0.061489949131668116,,,,,,,,,
SPX,0.12855042435922928,-0.01028262580574435,0.010982715922680145,0.12998610839999586,0.008063047834036401,-0.04024531377589189,-0.14177494791683684,0.032064726833872396,0.0022538599364625594,,0.04424167762050485,-0.04749220073620146,,0.07962768488695228,0.08464786449750443,0.009173648765215422,-0.0019750464775440527,-0.044685980451578046,-0.04194722330314499,-0.1498091907375915,0.06553635698190885,-0.05026323024466214
MFGE8,0.05635947665387319,0.03288296320189673,0.00771998019833744,0.028557741147535773,0.006616509469741074,0.0988942232571998,0.09072574428821294,-0.0028754568291207167,0.0394003267823897,-0.08956587935020557,0.029255105587475006,0.08928104627774429,-0.00623027680275626,0.01912485425032282,-0.03247839003709096,0.021264699855784535,0.035467401620969626,-0.06321623486364035,0.050198606227571996,0.3834587117985832,0.03017198499297043,0.11131547605219011
TGFA,-0.08686047628548728,-0.010975840513401457,-0.06338647282970934,-0.002104482740142057,-0.01897797837228423,0.00879924418831541,0.23969479083561743,-0.0007570780382371679,-0.09266756858505286,-0.006432058791844183,0.001573459708655474,-0.0029818808807292947,-0.044338077767112766,0.018355864940368314,0.02097708447844277,-0.025147311487313913,0.007005865228523905,0.03783340725547241,0.03420369662305976,0.03301513843556561,-0.021734222011927762,-0.10984161947153719
SLIT2,0.13166954104862086,0.1254844843382935,-0.03716681091679554,0.08552791411527833,0.08636195118783321,-0.07143343416914223,-0.027952235628673765,0.026963153467115416,0.09733481256414261,-0.028001309860173542,0.15059019652092107,0.1048306240797472,0.0938492688591909,0.08505051478887901,0.036196737562186845,0.08965354752916983,0.016268870179118565,0.030535666483079375,0.05684845108231164,0.14702360257847297,0.01894373103176784,0.18577430720057705
PLTP,-0.032523052364127836,0.057670399865713665,-0.05111380592012275,-0.03564946284336963,-0.07019328435942356,0.2246463149842943,-0.17081710410270637,-0.025853674686314804,-0.2313450307050838,0.0025393123825418126,-0.08306170237193562,0.061782811341009325,0.01750708379962241,0.06643751181545154,-0.06372635682228323,-0.026554901925715746,0.017646680427487415,-0.015567998335458947,0.002854882814623074,-0.0639243034454965,0.04156125516048358,0.051027561497499686
APOD,-0.0004096117413743085,-0.03460967182737216,-0.03269447021178649,0.00023204120304256518,-0.11265277720339062,-0.01995510444418477,-0.18902175720597186,-0.045664209287768744,-0.1986776831232663,0.01652583565892838,0.09849140811621987,-0.11004998302994885,-0.017699185555899433,-0.05584072081720712,0.02776970710097066,0.0970466117710482,-0.02305112871962108,-0.06350375996732961,-0.04013171123794219,-0.2677739741855374,-0.006643586297642872,-0.055196921805527224
