,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
QDPR,0.23363618964475108,0.022409331203258852,0.044520049991668316,-0.02601942991244416,0.02441494202868742,0.21286692516901387,0.0878901054389162,0.04738838883543779,0.015291864314811974,0.08254977438523012,-0.27061070476536936,0.07116827128301993,0.023468899495912323,0.04442974414896809,0.078089627658608,0.08048212138124694,-0.07328065085454792,0.06703683235031159,-0.1660269673258064,0.3589463917507632,-0.033000486036314565
POMC,0.2131196278064616,0.02138844912110926,0.023452526048530594,,0.0196210830915149,0.18848713046444543,-0.03597746496113671,-0.0024266232432229766,-0.036050096393825684,0.04603397350272087,-0.0530402358765106,0.10956693190919002,0.11994050063284306,0.06679706137836246,0.07443190231158908,0.07503609589503739,0.033259111005776006,-0.021543717547643292,,0.01740040429009453,0.0634672899214223
CCL18,0.004831094198773322,0.03644827843112657,,,,,,,,,-0.22667740374040457,,,-0.023230429364864056,0.05794862280107559,0.06777588136117389,,-0.14247280445135277,,,
CCL17,,,,,0.01633644623969418,,,,0.037530257037871585,0.003164829170097,,-0.005916911738318016,,,-0.05884867714290542,-0.029215214766947543,-0.01107454653597541,,,,
VEGFD,0.03316366918985466,0.06507210286298779,-0.017536354090710332,,0.08951381040681636,0.034208539476212795,,-0.07064477600431632,0.07206068540018462,-0.03135241963006079,0.02581513887410875,0.005755501047297322,0.02162490658088407,,,0.01162785663247093,0.01103966889734431,,,,
TNFSF13,,0.031087819264642935,,,-0.0027976824771469623,,0.018943348612982504,,,,,,,,0.08079804327795853,0.02350318472586541,-0.018285077390295036,0.003530653813844383,,0.021812762772023833,
WNT5A,-0.09622705685654165,-0.021635013971238706,-0.07563008905162096,0.019166137471878973,-0.01023537083892536,-0.07843331261918796,-0.16372003706360289,-0.1771601274287462,0.028724688060693483,-0.004426729220086058,0.019217653159299145,-0.06292968511981835,0.005037273668648392,0.057447344665110915,0.08606676445563302,-0.035389500280095,-0.03981617415747881,-0.022594726025706176,0.013767421019289322,-0.18473624753304102,0.10793692544962658
CXCL8,-0.19995227362525975,-0.0315496963674009,0.0037235296596201148,-0.038223857804011205,-0.05294231975256402,-0.1107898081258504,-0.03745633938237437,-0.0545483251941235,-0.08343040113605314,-0.0257256467996763,-0.21589674251071084,-0.10210745961431467,0.012028895656227593,0.08850280289561847,-0.15963959191775504,-0.09891023322672766,0.012387704887104547,-0.03593407634631688,0.008941575890425218,-0.25158860784927584,0.0896471270282508
GRN,-0.07586169507896603,-0.0814279454127935,0.03833668561984381,-0.004323615957934031,0.003048441932701788,-0.05234815685483013,-0.11635451188723163,-0.2658129037190456,0.009647459225373965,-0.005133873962059343,-0.3081445680873205,0.05840226778576715,-0.04705358562032725,-0.034914529108530726,0.06883313208775009,-0.055877252155932214,0.08039519306881003,-0.03312646691127401,0.0018776378767648145,0.08317328330924258,-0.1243188810166723
MIA,-0.04801611065047449,-0.009723480612490454,0.10857787542982066,-0.03836451826831895,0.024623205518215757,-0.08369933901972872,0.033232269687762626,-0.07676879961427274,-0.018105476728728875,0.03175519765015149,,-0.03751738599082653,0.04911327435387966,-0.05481425386888253,0.21354596485565222,0.2158269885242989,0.04175808788034562,0.02834734257701164,,-0.08983350418071263,
COL4A4,-0.029240206001105454,-0.04766991066920195,-0.05444847915129333,-0.007834285981858443,0.051165112323551594,-0.07346344637845095,-0.05790628860219024,0.010142233027214093,0.03558529821653673,-0.006126251557490672,,-0.060102279328811306,0.11181512135401578,0.1701940478489678,0.06008027600759583,0.03612091849340877,-0.023702111860787065,0.012241488315097087,,-0.14344286407857976,
TAC1,0.3960436200910876,0.09680535960275373,0.06423872345345225,0.13122111317694446,0.09791324279621987,0.2689135056638774,0.21258418592959874,0.31982677336086573,0.12419659614969651,0.1772807622221866,0.3649309924598171,0.37049571535973924,,,,,,0.11696937429996528,0.16050042313232105,0.3376790073163181,0.24619058020568138
RARRES2,0.08378636081422286,0.009726292105334622,-0.04348865943674146,-0.05988614997594452,-0.003990805145696066,-0.1936580431108955,-0.12437049559561333,-0.28596564362316707,0.08081218796529173,-0.060872279410534344,-0.1288073249541055,-0.20982032554055383,-0.02201183476532734,0.04001112693647176,-0.10190070484344915,0.022213239855640304,0.03430516516016588,-0.0429742615021882,-0.04003394479138796,-0.18466680061680335,0.014828360458928725
FGF7,-0.05954958271211704,,-0.041090972111312775,0.06734082362292733,-0.021754423897890233,0.09337344959765535,0.06774758138127066,0.0027917795443448525,0.009038687050897972,0.0024764676793198517,0.10405005207031372,-0.02022764449069779,0.004573068466066817,0.03366220646343793,0.04437784585386165,0.017086759694202553,0.09493690990787558,-0.00737506625785921,0.010465238808448575,0.08638564715185251,-0.053077562521527705
EFNA2,,,,,,,,,,,,,,,,-0.04134791835323111,,,,,
HBEGF,-0.05977469982657772,0.0030603862633794103,-0.0794089397346486,-0.03241009319052565,-0.03684697930621589,-0.11723704949346124,-0.10939053676565284,-0.03808947711053385,-0.11282070777557496,-0.06662904558628434,-0.293728244013736,-0.03429332688007415,0.17204061932940654,-0.018468380202066377,-0.012120561717961775,0.0582110744992232,0.03455800425592673,-0.03998925257663689,0.06222137875258297,-0.21505479777095318,-0.02327320047697535
CSF3,-0.08472106374419557,,,-0.031729383374310485,-0.023333541420083995,-0.051653111533611316,,0.011018979635741636,,,,,,,-0.09711276372210659,-0.022580524339807895,,-0.04461260789377636,-0.14200480828070378,-0.07964314297635186,
PI3,-0.10036473369333318,0.02728997035085458,,0.01703403714499524,-0.033335290612332286,-0.09457173263352638,,-0.017554314735774033,,,,,,,-0.2117119219893614,-0.1141786356291025,0.02787659620216326,-0.07104607268526916,,-0.15280833710896766,
PCSK1N,0.40683028432803003,0.04555741737600132,0.10029445902122397,0.007874903914296117,0.05093462280081895,0.094436903479718,0.15167640290771583,0.18161982783823338,-0.03643098758540759,0.1039353896642169,0.4955011882257774,0.384864986280996,-0.04633122089206806,0.049827032345957784,0.0837876075564872,0.019518721168113498,0.05381387294153924,0.23559393575254775,0.38833168389268663,0.4143694653101873,0.2334983972825266
NTS,,,,,,-0.0769134768128715,0.07056167307767915,-0.011426763759724935,0.012646121094859256,-0.06900113512938161,-0.06470772463271222,,,,0.07746733574231482,-0.0022993858550842483,,0.011405187288897091,,,
SFRP1,0.11226304929413117,-7.219257503508817e-05,-0.0050917628974840815,,-0.023584250636851326,0.16573465938082085,-0.06063475886206436,-0.00778893903384605,-0.024392772931527827,-0.0001558915212752292,-0.1478329588131224,0.03315544600251877,0.10061581169220979,0.024300782738526497,0.0749384683959162,0.06725536563816968,0.04505392849755544,-0.03570013633333359,-0.08182296035052214,0.04307004942017885,-0.008197797315521638
CXCL13,,,-0.009111633927892463,-0.02303928663898638,,-0.006438034972412881,,,,,,,,,0.040677792127334626,0.04475449299863131,,0.04720660510013636,,-0.08252001541407283,
MICA,-0.10179424608516192,-0.04497693929268218,-0.020278152000640697,-0.0579578646867515,-0.0812894616821192,0.036474631871638595,-0.03409636734244156,-0.13618935781717978,-0.028562756513428156,0.0006558551757636896,-0.08869543758800787,-0.15349804914438925,0.046689875792227484,0.06593553828817203,0.07870072062357483,0.019579559621416272,0.049988322085339223,-0.030601411647265087,-0.03980476002059413,-0.12913886742101982,0.07687482098423376
TG,-0.011753192933308688,0.0771045856280032,-0.015334734720551893,,0.020603197295440936,-0.001736209431300357,0.035701956723808666,0.00314165290619409,-0.020178148364399164,0.024957589124648783,,-0.025463559733022174,-0.02696146341165072,-0.037824570230583776,0.007916018832358804,0.03393640232043265,,-0.017213918693481493,,0.033839623701333144,
ADA,0.070461385930523,-0.04395485723832872,-0.00788768811190082,-0.0217445961916184,0.008308500165964126,0.05155430811140141,-0.0007961209670191938,-0.17430806117986222,-0.012486098075312244,0.02662829493837075,-0.2298184247400516,-0.10022854673192136,0.06297104227674244,0.013216969740497367,0.050697269850859254,0.06759244212816433,-0.014147121695120276,-0.05086415477269651,0.02938177827301181,0.05080486925849694,0.12635062416203072
LAMC3,0.04991414835213138,-0.0676309700237407,-0.01349041230136903,-0.0007753219327893125,0.004609846946563359,0.06449608540095508,0.0020860323243809143,-0.12556250969063634,-0.030031065215168844,-0.025733633786403698,-0.09889610287258851,-0.02059961869576484,-0.02623278532927638,-0.01447687491538277,0.024687824815636045,0.058347084723624494,0.06083401374397929,-0.1392749783200061,-0.01483409547041106,0.029545626754347014,-0.02431154819858515
CCL7,,0.011183642036658047,,,-0.01840113571778505,-0.056620895817670304,,,,,,,,,-0.051100838430419675,,,,,-0.0946354268481766,
NGF,-0.04881021314622008,0.016443652389549424,,,-0.026966834431765143,-0.015149599723558917,-0.005811253314630546,,,,0.08333201613496279,,0.017528203800270675,0.07224533502544392,0.06101124949994945,0.07475992642048424,,0.03228273389601589,,-0.024913974716054273,
TNFSF15,-0.01598628982425228,,,,0.0782631422151923,0.01965116672530682,-0.03577941018601285,,,,,,-0.0493588351035421,-0.014396265756209234,0.054919484962107315,,,-0.04388166762984929,,-0.0790651771104215,
HMGB1,0.17982731509938363,-0.005285420208947303,-0.01031959419481359,0.0714750443837423,0.016319037516588347,0.062275161110601565,-0.15674755649621114,-0.24413857224233565,0.09747114701220537,-0.06984281325259611,-0.22213969595205835,-0.04699898019885256,-0.06113895303411977,-0.06948150543614529,-0.0809267684607125,-0.1340214185206061,-0.10715975872078917,-0.0585862164153351,-0.02550732254023907,0.04431356203337709,-0.11364078973778198
ITGB3BP,-0.24197000817366682,0.04221895051265188,-0.0161574320356967,0.07088761674766378,0.0018252953524607542,0.015327929305849702,-0.15688104471080433,-0.16932193945974647,-0.03852525104393757,-0.020865105451850274,-0.013599728358086257,-0.2130911761927091,0.0901144681505321,0.12164916540138174,-0.026167406043832192,-0.03626964983989108,0.04059873815493003,-0.023719643698620615,-0.04945348990984978,-0.047207507897504976,0.014265718931845821
AANAT,0.025854143705904175,0.0018485475698890254,,,0.012471619464445192,-0.05210351041923911,,-0.0020124073520322006,-0.011578365854449406,0.045729501071703385,0.0026643399362432344,-0.028701295393945597,,0.03268302785268489,0.007645955803675596,-0.024139535009252557,-0.00575294395378582,,,-0.01724881425576294,
RELN,0.13761028283020638,0.04715826467297166,-0.031151890328573396,-0.020401115088026375,-0.03236236446468449,0.08240020118918187,0.06976015723814948,0.1877433639846551,0.0729666285942715,0.00016204237676683243,0.11738902442348875,0.06450380638547443,0.04906627378356428,,,,0.03531577001483969,0.022900941623852023,0.0891899638649992,0.10641245867760604,-0.09067635347246239
IL15,-0.0122841253624175,0.04672518659261496,-0.044033040234031616,,-0.028539078815140544,-0.028358612796188162,0.10260781786433391,-0.053852844322602934,-0.027639414254413734,-0.018881917195521198,-0.0422907211289983,-0.004758199716273098,0.0277145800456679,-0.00529128751160704,-0.00039373709461456533,0.023076425346803858,-0.004970723897723504,-0.02818755105168272,0.05463017055624081,-0.054249309040516426,
UTS2,,,,,,,,-0.11204599979258006,,,,,,,0.05471037090040633,,,,,,
BSG,-0.18102893344701462,0.04888381949887398,0.059503618171869534,0.08172669525341293,0.01855130579997108,-0.050772042073139186,-0.017080424517818,0.12712599795057303,-0.09696870572604759,0.04280540554279256,0.28449255765370507,-0.2571052943405792,0.09756727937120725,0.0012283890388002264,0.06035246617737683,0.07227710095033932,0.08563716101888734,-0.057305314966054295,-0.06750922170674116,-0.08992568693447618,0.18618322882942429
ADAMTS3,-0.06972056982645279,0.06539860751918783,-0.03305802162258239,,0.014827022373732884,-0.02650000313250506,0.018363815333833355,-0.22108845364342428,-0.03354046270900859,0.027817862707429926,0.04159217832987916,0.005158426563902248,,-0.02897160728644605,0.08432900195474827,0.09445106983232107,-0.023343246888350808,0.033905335410169345,-0.012673423448003604,0.035872232879428985,
CD34,0.2227628160457121,-0.0764224949777027,-0.005489923901046243,0.03813364332356052,0.010651760589265497,0.05373291675129767,0.024570491522375483,-0.11632112122032219,-0.0076301498430448094,0.010029978171041384,0.015291608843004508,0.02795776047677851,-0.05853306511334392,0.060463214602131235,0.050162685083898324,0.10703948617001102,0.050798295706811776,-0.07010264178290604,0.010171019914924723,-0.0023274416667401886,0.09271408751903126
CCL23,,,,,,,,-0.04512306855480751,,,,,,,,,,,,,
PLAT,-0.01100756017968493,-0.03745691474042848,-0.069914777438688,-0.014189048370337399,0.050193211896971894,0.01706480849395379,-0.1908633693379576,-0.22044118005069024,-0.14877733970629942,-0.02499538502283148,-0.01408061211655108,-0.169073279443041,-0.09390918664789351,0.04435670228519068,0.18652797740018975,0.08002456913765328,0.024126898397241883,-0.07559185736895409,-0.1400804147616686,-0.025020046720600195,-0.09201220507101929
NTF3,,,,,,,,,,-0.06295862725278036,,,,,0.08156275219770392,0.13261576117063595,,0.053190240974496324,,,
LTA,,,-0.012229499479880283,,0.0005425978588881964,,,,-0.0400252259684023,,,-0.03945953500381377,,,,,,,,,
CKLF,-0.056265470095811655,-0.042859589309042906,-0.025987418667623677,0.03041383923394845,-0.007941516709699064,-0.06867408632580001,-0.11159673251268476,-0.2627424813004931,-0.004671625552125012,0.0015815923259156336,-0.23662109986225785,-0.25021829262371376,0.05558585257227516,-0.029753229284270717,0.07004802160134127,0.03198681972663619,-0.02319230500327945,-0.04958146865663845,-0.19954752196742326,-0.0711540302058345,-0.037210825594557774
CD24,-0.12984250649810908,-0.043194765860029634,-0.08760882685777849,-0.04465588631829024,-0.0936258755249242,0.0013007305502331745,-0.07125326075994237,-0.0278138406826333,0.009382171541761217,-0.15015066030650182,-0.0758413860597349,-0.015057788847546353,-0.005055074588016252,0.04852527264907832,0.10865250942431282,0.04733326135941843,0.014370970637813596,0.07932963239509422,0.08234838430226292,0.07131773377769572,0.0989247157067835
HSP90AA1,0.17016543866106518,0.015927490396184393,-0.01826963083388263,-0.07095135853042195,0.04630432089639027,0.2059235728590541,0.2683334487697272,0.26239779891230247,0.01021846774044611,-0.015848883457661576,0.421884193621907,0.4262681440826998,-0.07783391155108396,-0.023946193962240323,-0.1834498887022066,-0.15393688360130103,0.028750545673668807,0.07266827440532993,0.19632337580545056,0.25611334689548776,0.20085152532615302
BMP4,0.18958478067004741,-0.029555013285803164,-0.026944481026660205,-0.030767949187172888,-0.03844363641907201,0.025615034177231814,-0.15586445314830483,0.037905735866310006,0.02044707631132536,-0.02939591937518756,0.02933806977473849,0.01244463969309218,0.05213304936349027,-0.002726321268912274,0.05555015361323446,0.06271493209441698,0.020964325386607727,-0.04714419912519001,,-0.004480986842804179,
SCGB3A1,,0.048490267128037036,,-0.017761984449685755,,0.012085400125971429,0.01649365693004504,,,0.021492003730507844,0.008379383025344675,0.10152403350238068,-0.07163425770287225,,-9.07050710256955e-05,-0.02811148221571756,,0.01562825238839529,,0.04815047583106897,
IGFBP4,-0.00321706047807067,-0.036654860148443005,-0.03084581626141812,-0.008066997389819688,-0.05134545232344774,-0.03606810849880337,-0.1645402310224546,-0.12967819943172465,-0.05079893683042097,-0.029138485946523084,-0.1385998424632237,-0.09745360612946509,-0.054346461903238,0.07127310969797625,0.00163616999745747,-0.07919103371896453,0.0822630787698534,-0.1313593206399648,-0.05753661035810288,0.03856339793055591,0.052275556038883564
RSPO4,-0.010946366261021525,,-0.008652775035523285,,0.040684624783952135,-0.01367412932141017,,,-0.046551774474986984,0.0158667149893605,,-0.038677906126646594,-0.0038023616620660246,,,,,-0.00829897828601469,,-0.07265172160230063,
LEFTY2,-0.04855047814550437,-0.059752839787508075,-0.025730086746364053,0.0739638903791954,-0.00865058068184582,0.009430610951222778,-0.02952635722797937,-0.18212242562116293,-0.037945078988280784,-0.058210303505206354,0.014572308897297373,0.01732722117069959,,-0.030919754935059583,0.05590362076757921,0.04889250165922609,0.04653478201969186,0.04795385700775352,-0.05481671982373587,0.041786212958077044,
PF4,,-0.011657647358567039,-0.02312104931669983,,-0.016054628389777333,,,,,,,,,,,-0.024090983540387318,,,,0.04539249352656169,
ANGPTL2,-0.04507299661628704,-0.03261202942597324,-0.023300466067938157,0.06368083749192939,0.04636013911989103,-0.004748447908258767,-0.2347590645900834,-0.22746623502571892,0.0610067476941689,-0.007876240697575015,-0.19451588314723625,-0.31932780508881303,0.029133050551057565,0.07068022728023751,0.1578648727256664,0.061065210118181605,-0.03419527511946469,-0.07911422624259339,-0.036085535626234906,0.01639357201779264,-0.04295611832666596
LRIG2,-0.1018662191075156,0.01956596308646926,-0.018368029821703685,-0.06506223087333034,-0.0162251360118571,0.00083244791008868,-0.02412949967844826,-0.11714877768168452,-0.03879979414015651,-0.0026836920368837444,-0.008413580000360618,-0.07758024867241954,-0.07995009240117412,0.0034129786577723983,0.08358882129145709,0.06502606855294635,0.010105832175591455,-0.03904253002335805,0.005457271359733192,-0.012946428587671881,-0.04458718197699297
ICOSLG,-0.060898408202231205,0.07443416572131033,-0.06688630368252908,0.10656253039575239,-0.029029455415778126,-0.02396312757174356,-0.06097853777457163,-0.13824636931165493,-0.049803390204088506,0.045121499830672825,-0.10743509605356678,-0.13873648713261758,0.055702020753101884,0.010078851527468183,0.07757099774594087,0.10346200427705535,-0.014451522962312762,-0.025945495545286263,-0.09402698707119447,-0.032822513926159216,-0.03959522691004082
WIF1,0.5755634526919949,0.03512646725965321,,0.07521616392843458,,0.16044836373263324,0.23576149506851235,0.3174565609552024,-0.012398320253637438,0.09756492609369864,0.22971313458532902,0.3808643471042015,,,,,,0.028753065514616635,0.1326021393167729,0.03063821466533633,0.22702094611030194
NPPC,0.07857233094497812,0.015981549908912384,,-0.04254989385602923,-0.013234829353587448,0.07981474794665433,0.023394853448914926,0.05724007765476312,0.06536507242248334,0.07657066425222481,0.1994098605214005,-0.2611228276044696,0.11084674592041366,-0.004301131820608553,0.0819956795611698,0.13463701056894725,-0.024009047200253042,0.063552611658403,0.05541540734269735,0.11967721316523815,0.16540592452931774
LYZ,-0.018502825116541707,-0.05323497296543965,-0.09010012254564526,-0.015089804299044994,-0.021678346416873745,-0.11463513082042999,-0.025138146867135922,-0.12754105016504938,-0.02833848430025506,-0.08541592893302902,-0.38684402775004123,-0.05675462376186096,-0.04638941200182391,0.05930294528964518,0.002025888041639776,0.009794375233282526,0.02381822726320152,-0.01959820061040591,-0.008399383722376013,0.0918549344044289,0.10616728961447627
EREG,,,,-0.042768872201982104,,-0.07238127822833285,,,,,-0.024849091243025465,,,,-0.011716659097952851,0.007061590853171099,,-0.009568747525776694,,0.0216027680894014,
SPTAN1,0.2832155296198965,0.03415575968552166,0.08335135722961992,0.03105617184102741,0.028057761100147034,0.09639071558733646,0.15660636690679203,0.14241172805756075,0.07450215499013581,-0.007796123477901605,0.44831818625491715,0.24220852546075816,0.016941056959883287,0.03793866676178831,0.06261711602385168,0.03289773912481932,0.039072566551783365,0.025376674010515708,0.05461433880693567,0.41852855327656274,0.25410000170629876
PTH2,,,,,,,,,,,,,,,,,,0.04130711739216553,,,
LIPC,0.008867581559852967,0.023131665951030316,-0.025358327372705894,,0.013966709853917656,0.015838074911305264,0.08222057685958455,-0.08416547398495088,0.04126334513191869,,-0.055522320862085195,-0.026324437009143276,-0.015332428823780886,0.021797954167953066,,,0.0216639394626419,,,-0.035161369098221804,
COL8A1,-0.28470927834285503,-0.016801166533709395,0.025738274338173918,-0.026888819288538063,-0.019448127935356475,-0.10324597180664688,-0.1506284991605422,-0.07928959035024909,-0.06508233234445504,0.035336655459000416,-0.2117064874664604,-0.20972644537573495,0.0341305353244056,0.04828770626649686,0.17923374115060026,0.07955632125987493,0.0808367654958488,-0.08001098856158888,-0.07877019988736468,-0.15068751346198006,
GSTM2,-0.020435889248077342,0.024518751413550997,-0.04408093226891047,-0.03217499583988098,0.02054332208122366,-0.0013668419881076232,0.035814816235406534,-0.060671852095712527,-0.010010757758797732,0.021129035858994928,-0.01672568740914077,-0.07877162113850122,0.1924280177495877,0.010638465289432228,0.009518465974999975,0.007230735183995849,0.06097193734117931,-0.0009331220846040144,-0.06900072389641317,-0.03019322508646235,
SPX,0.2345029717424997,0.006812554487285298,0.023471288293266564,,-0.013811735588239431,0.2541987653189613,0.04674712887892502,0.09759487192674556,0.058141467199853664,-0.04218413130042793,0.11835314278383266,0.3223357863110784,,-0.03506771278127524,0.02362812994919424,0.07745536710506544,-0.0368445961521797,0.05415103219262839,0.0003144220522711383,0.1270060155670531,-0.15839683211403657
MFGE8,-0.2285884410560222,-0.016471463015132304,0.020337456054768027,-0.0035240260680233764,-0.032080733829784276,0.10996664286562396,-0.09663216417484906,-0.06422614268485553,-0.006417699435358115,-0.042281107938102566,0.19082862172256837,-0.1121991554664439,-0.01297640867981714,0.03173149124298195,0.05022851919668418,0.05015149584593444,0.039939741490639974,-0.047894584803399594,-0.008282588889436565,-0.06137023691115323,0.08663415329571766
TGFA,-0.31718258466550486,0.024149030358404495,-0.07477587106068255,-0.017987138460287506,0.026056768263875377,-0.10579677599320989,-0.08557509603087746,-0.16876133122433867,-0.09212899878549749,0.02061888874459213,-0.12048124473686558,-0.15529000994832004,0.15087312690231336,-0.06574260977000775,0.05358035566809948,0.0970925140777678,-0.030796713956797055,0.04204331700827475,0.002755285277816749,-0.05254358405405599,-0.061553538179926745
SLIT2,0.5400550625623062,-0.07188488771302386,0.01935241764024123,0.22901062057026272,-0.002006857970952863,0.081625729154895,0.09893400736689653,0.1314336118755273,0.0010797300851223786,0.03207979040151199,0.2158904813330802,0.34030371157435924,-0.054544748679066134,-0.010594976311108277,0.10476938124147936,0.024587496347540476,-0.004816240690422303,-0.008521466079002676,0.009153359243674481,-0.010315349660401141,0.2288009198635267
PLTP,-0.1250341738475872,-0.0765286354050185,-0.005792645212415984,-0.004701378288937219,-0.025033430402914288,-0.1471645582196771,-0.1727696619049567,-0.24424909782533571,0.05523214411829873,-0.061678583895806625,-0.500085306838804,-0.03991900338488325,-0.0037294272042381876,0.012467273797751366,0.00015119471901393848,-0.06970310297539874,0.06273160757501474,-0.03326892776934729,-0.1194710498257387,-0.022112760026566394,-0.11282252666088632
APOD,0.2584298009931553,0.006385922518335738,0.04062958686844795,0.09073227268590364,0.04625466068159554,-0.041287710512171984,-0.07631188504149755,-0.2813918917177002,0.06722859312508718,-0.04514538395755069,-0.24170172494033648,0.21449807240765847,0.024836370908579604,-0.03211132087869324,0.16427483396823844,0.13340691621853348,-0.041757509075100806,-0.11220555209098315,-0.019160358419113465,0.20996419471945585,-0.28860139242025734
B2M,0.1268714656736067,-0.1020462234966535,0.0731689374623645,0.03589635037582286,-0.051488123206239494,-0.0918714836703508,-0.25383453285309915,-0.3181620413734842,0.03514349385093121,-0.17301215562374775,-0.528229886870118,-0.378817750353614,-0.020203083208555357,-0.08247265238000623,0.043888972622327604,0.06110875567106997,0.06932632528171721,-0.1500658841440642,-0.22801680787483067,0.06873734830717035,-0.22870028610160623
OMG,0.3207731007088398,0.0774521529187698,0.019789885183377195,0.05701863737771277,0.03639396738989462,0.16151916416053141,0.041922342109335445,-0.020215067066766707,0.10060585750550449,0.03969440941766356,0.012969979506946616,0.28792295135368423,0.1021721257346031,0.006667701426660849,0.19441823366623986,0.15244801977767522,-0.019718220648037285,0.08817238180239537,0.0844870093696591,0.411675418221259,-0.15411863298934028
CXCL3,-0.11551063211404689,-0.007813898813849618,-0.04753467700618845,-0.019299477574239172,-0.0018490107559287789,-0.1321205733770604,,0.05199315081341123,-0.11248041648123148,-0.004975293920928909,0.024138250803155775,-0.03782108628232123,,,-0.18528248962048122,0.01672119824998498,0.07793304808893892,-0.03347002640533394,0.002717676062003747,-0.19496199263263106,
CXCL10,0.035172700588835225,0.0022178641294876003,-0.03877870389683645,,0.032843671885290165,0.03620684950804995,0.02715644855652954,-0.20556982227908083,-0.05072412019182321,0.0050380717931289,-0.05260953894759971,-0.024101070426512203,0.1547639424330268,-0.039079140639872036,-0.08015763357375257,-0.06461963945874723,0.00018194559132399667,-0.024096323797569395,,0.09567766990032855,
