,UKF243,UKF259,UKF260,UKF269,UKF275,ZH1007inf,ZH881T1,ZH916T1,ZH916bulk
GRN,-0.00808331561437302,-0.02024912241004383,0.028284683395133913,0.011861247887003044,-0.004881255471847107,0.021789581166600284,0.05504517117466817,0.025770093846298695,0.09210924154704696
MIA,-0.05916652665277352,-0.021825187143515157,0.06610036320867684,-0.009992817289949071,0.008545723040076508,0.05668710268446,0.0497494277383388,-0.05296811966428052,0.05999787110360993
COL4A4,-0.03152338989236057,-0.03670378111887439,0.021068898374192905,-0.012060407510464327,-0.013662890617051088,,0.035022439202840545,-0.020276472031815613,-0.035090682540461104
TAC1,-0.03948058824628068,0.027613112851874323,-0.00744901375769842,-0.01545290359169022,0.03789995189961975,,-0.025269262263424578,-0.013373703193953477,-0.0045793244734741115
RARRES2,-0.017370551821546155,-0.01413249293382955,0.02734247993218609,0.024784589566401127,0.02903657037480846,-0.026306060963294894,0.023139891656757394,0.014087614586938236,-0.06165548900214358
FGF7,-0.011507869176262894,-0.02699469375215854,-0.031775198812195406,0.06734293779822047,0.02801313162687647,0.0891455987437847,0.048791353657992455,0.04015140432889511,0.03836129020400224
HBEGF,-0.07872966155511427,0.03433452857490632,0.08876334535310722,0.02886738305436153,0.00908802109174176,0.10500380471568266,-0.00898151788142674,0.06132405380343769,-0.0493850379738252
CSF3,-0.03152336493519864,-0.0181515582791759,0.012518449761843927,-0.012759679012052433,,,-0.020997656427498654,-0.022468484241826108,0.017106561981334464
PI3,-0.021115550405568832,-0.03132410946387701,0.01845587004113873,-0.014367566977105254,,,-0.04081771445454247,-0.004212755926301253,-0.06265317184724623
PCSK1N,-0.04741523415661915,-0.00683355998426621,-0.020732887958276706,-0.0008598081522292557,-0.000477029666365554,0.05702825880143425,0.05351593526804255,0.030435916211713956,0.03736367100068133
NTS,,,0.01569728461794033,-0.01568318038501516,-0.015608264320693234,,-0.040699562050568176,0.019330346548588,
SFRP1,-0.03688261838529032,0.052425718071418485,-0.018932378685063773,0.001690001575975083,0.014406233241524022,0.0076287067285758,-0.0009386468525876307,-0.006141340895512959,-0.024172079288339858
CXCL13,,,0.02003276188337009,,,,0.042656214117391615,,0.019441235243642545
MICA,-0.008681276091130008,-0.057541858828279266,0.0665282793823112,0.0724460717101106,0.03574378175642777,0.10911890715583722,0.015767769176918533,0.08116473722919218,-0.0015343022552966024
TG,0.02309539929905178,-0.014339675146186103,-0.040154848658553885,-0.015399790984899705,0.028446689767716523,0.05458942165161087,-0.017281393902015895,0.013407585358414702,0.030698680968019355
ADA,-0.03716191255839221,0.021015195927522237,-0.03901969998867039,0.03660927130955754,0.023355065892313502,0.005623610746857706,0.026521379377563176,0.04863820183814857,-0.025381563150860365
LAMC3,-0.047782625214683315,0.004727170259543587,-0.018792594877433955,0.02993470258253083,-0.015197276433182777,0.05657931605284059,0.07073917470509974,0.015685442079628072,0.059994872831229944
CCL7,,-0.010367562219773334,0.032759406660087746,,,,,0.15495877895142163,-0.01333870047244182
NGF,-0.018161506638053073,-0.02375473304521906,0.03034455826440749,,,,0.004316249119199,-0.05165731549064208,-0.041831926046455935
TNFSF15,-0.02246805032916395,-0.01154478760269028,-0.01841755195390611,,,0.1256990807407753,-0.01303918415619447,0.07877230169240766,-0.028173833273327797
HMGB1,-0.012046899020736992,-0.008871642298659376,0.011037158021392228,0.05566548071790523,-0.01227344022134649,-0.041290976537794885,0.060093647308353725,-0.09167362608317996,0.05009249134887196
ITGB3BP,0.03403917450852024,-0.006216745572399536,-0.023819175901095755,0.030275680079340582,-0.00023897223077566586,0.06922932606841013,-0.013545607003863449,0.0077923257324599825,-0.01364685440399729
AANAT,0.04081119530095586,-0.010504577113576689,-0.01659531578607692,0.11953057401921585,0.011551547017676996,,,0.00979517818124717,0.045150142652918564
RELN,-0.03131436514379751,-0.001851372196685567,0.02412173184669475,0.0013532971316999448,-0.015202576207407758,,-0.01574992137394115,,-0.032101631172914785
IL15,-0.0319379457125803,-0.02812747117784864,0.044435397421171835,-0.0032943906588657826,0.024048094810593095,-0.04044765049762959,0.01572129806195717,0.048002050712303256,-0.008907265325015725
UTS2,,,,0.0034406062846280196,,0.07371581068720812,,,
BSG,0.08926132014256943,-0.011314274803862266,0.005685357111228263,-0.012050168523570845,0.01996962683647875,-0.014063308358047475,0.06359511462012968,0.03323201808727008,0.04576407424264267
ADAMTS3,0.07679875345733041,-0.0018383339872649312,0.028245704835001738,0.009854701422064648,-0.02027707013205994,0.03314531541366472,0.004402239356660585,-0.006793531310621934,0.04596036702031972
CD34,-0.01653201816126976,-0.01987347468045959,0.02805558239066787,0.09020927965888695,-0.0011334386801268445,0.10923229901426583,0.05081852054267545,0.04772797515218994,-0.06207324455509343
CCL23,,,,-0.013096070201691018,,0.14174755705643444,,,
PLAT,-0.044525855425430735,0.030230888790408417,0.08983317440934824,0.03739376183799792,-0.057551823325304896,0.07986411731050198,0.10940825857187073,0.06292442375803674,0.05127943403277879
NTF3,,,,,,,-0.011747938088887478,,
LTA,,-0.01328783060978908,,,-0.011419278480337938,,,0.032178313453674334,
CKLF,-0.06714108945022142,0.0475870611345386,0.003908799215828911,0.021545413644309744,-0.008865525956718261,-0.0015554126538692464,0.03458238848643629,-0.022413124252224467,0.022835260575917008
CD24,-0.01637757227216265,-0.039102705679049235,-0.05272863629720773,0.00928122882372681,0.018454532515146997,-0.010103481158486841,-0.020879618672188717,0.014998030366708694,0.08869670338893551
HSP90AA1,-0.00280472272339643,0.03506499091902679,-0.03700166404704249,-0.05725405826125342,-0.019618623597755642,-0.06144427410138751,0.01726958606341057,-0.07703238766455268,0.0462464626940464
BMP4,-0.03930594290352005,-0.031002103950795345,-0.01984822307504112,-0.0005154741616862301,0.040075116012396425,0.06929748676554517,0.07952330322807086,0.0384882437821145,-0.052245500628721055
SCGB3A1,,,-0.0010824453908694174,,,0.0024974767663499954,-0.027078271055751366,0.0023805833627655215,0.02495471839649804
IGFBP4,0.06704666825174796,-0.004047960994060653,0.007606629008096587,-0.01046405547850943,-0.02074907234622005,0.030442827878091015,0.05844060261127246,0.05773680109286204,0.0023480177749370793
RSPO4,-0.02218614234460189,-0.020339352781549733,0.009699838254764136,,-0.013281316060611944,,-0.018236063168177212,-0.004590196035381409,-0.02841958206789757
LEFTY2,0.04451982691793515,0.06675950385473313,-0.01347076686265823,-0.008693452962721143,-0.013263470618494342,-0.00938824929452991,-0.024799841127731946,0.08414456332983651,0.1089742513985912
PF4,,-0.009045493783597352,,,,,,0.10597375280710236,-0.02226266674699551
ANGPTL2,-0.0037607270083086395,0.011445243656507235,0.06175665141937949,0.010486434797445722,-0.03543502787884141,0.07719331126078008,0.060471720649171494,0.06796226411745722,0.00939117460646783
LRIG2,-0.015780711934233693,0.0018038877252243748,-0.01926851016125097,0.07755337514095713,-0.012858107793817597,0.033906662218787936,-0.03284088896627012,0.04334084770341734,0.004708046565659693
ICOSLG,0.14594049582253388,-0.03820147584808776,-0.010221234384037159,0.0009047280609459706,-0.03895512887938606,0.08932931635148267,-0.005851461579222074,0.00923249573202662,0.06342410563734563
WIF1,-0.027459938766226828,,-0.029627762529808005,0.004053157545558871,-0.010248877026937876,,-0.01695218709465852,,-0.003825159589032685
NPPC,-0.045278690999370985,-0.014031791535248255,-0.009655437093046861,-0.0054059788289759145,0.007564637380020025,0.0010529044437841883,-0.01875928209083699,,0.04842354025599128
LYZ,0.03945036257882063,0.02153702545369996,0.07363762980626934,-0.008480005233149679,-0.030622669911980316,0.07525189311469926,-0.02595598146639792,-0.003541580998382352,-0.12660928401336055
EREG,,,0.05062204139431063,,,,-0.02271332413727501,0.004735009526826646,0.11918509640853499
SPTAN1,-0.0394190368654029,0.038212534852973754,-0.02264552671479399,0.001225310509505474,0.020555233722139996,-0.09352598670968716,-0.050608660574441904,-0.00958527067523439,0.027710226564735554
PTH2,,,,,,,-0.0029250575585063328,,
LIPC,-0.04653173848680333,-0.016255426013555334,-0.022083527152640583,-0.03010313420310338,0.05626561765782121,-0.028610245439256433,,0.039127490130570604,0.08246786844797177
COL8A1,-0.04565502132147984,0.038414589089218264,0.09022719471294986,-0.019914801637447313,0.001993090512788031,0.02298703382893691,-0.015497324753732448,0.0533491954959672,0.056119328552645
GSTM2,-0.06814122655142532,-0.039874793613664423,0.014322088660057112,0.06253463461738105,-0.03157689902413243,0.06452850126657869,-0.007696782499395938,-0.007083771327857955,0.033064292999320594
SPX,-0.029395023946330572,-0.015358455793316057,-0.025757414825478747,-0.008367158182627002,0.045790706127465164,0.007884759812313624,-0.04487795839881077,-0.045962521311923535,-0.022992879156644913
MFGE8,-0.05219187608078268,-0.010376993856285264,-0.00679723521532665,-0.025634924578712647,-0.0043064556801768765,-0.003985567226847868,0.0931740659564765,0.019983377432451935,-0.03724154056226358
TGFA,0.015559258430278188,-0.011314519181782511,0.06261084364533029,-0.0006866055801328049,0.0008849514027109547,-0.022609025692028988,-0.01530977299782685,0.02135474850655876,-0.037376438703241636
SLIT2,-0.04496171614794419,0.04657870501239755,0.07188972432891602,0.029039253255200275,-0.025973948521090907,0.07595364324186127,0.04191016222578622,0.055839527704915966,-0.020957343307909583
PLTP,-0.010073446178103334,-0.042863910060615726,0.024202048996454454,0.037583694604206186,-0.0358817225622196,0.0506554366764467,-0.013655960037851198,-0.04679795209135508,0.06664566853288473
APOD,-0.13165715421605595,0.03437863625372451,-0.048714263161667506,-0.012968205719120317,0.010134368909727543,0.005254549015436419,0.06285212870443127,-0.07305679900605591,-0.0067847597228952805
B2M,-0.09430558320510035,0.025494052913664234,0.025487121825454595,0.022228746654148063,-0.017021158765632056,0.09696296715556078,0.025271100960939503,-0.011633174567733742,0.0315896568454184
OMG,-0.0062727146414104425,-0.015591419056332835,-0.025255510281304985,-0.017704891473919588,0.025530084634480626,0.030337410938558747,-0.002942724482105842,-0.003512220638116865,0.07707013306945507
CXCL3,0.04691237025984981,0.020990197849295122,0.08261840549929589,-0.015111522798947185,-0.04373738677900501,-0.027806292695791164,-0.03388233681045125,-0.016539320447532296,-0.060495962051841996
CXCL10,0.0016138803670018961,-0.00010673715150949513,0.05586310754599329,0.05482460479016637,-0.024462790528001432,0.05754645618176982,-0.02491790218978358,0.05206933874499095,0.03146797674007666
RSPO3,,-0.010504576337407373,0.04641911992619904,0.022285759590914757,0.021764208015430282,,-0.014048353511150717,-0.023893361452799154,0.04783023035899238
CORT,-0.024874574510117917,-0.010166748471350861,-0.026801677960989652,-0.032709531257511526,0.013861679192785883,,-0.03032901881042391,,
NCAN,-0.053832894921026525,0.05028232062343879,0.025450493225860196,-0.019541317522153732,-0.003408068245650235,-0.010885753166230975,0.024623409942304067,-0.09117936813967362,0.03982795903789095
PRG4,0.019982868054003622,-0.010367563835404006,-0.015811716408651023,0.007322749573472125,-0.016972994677272625,,-0.04348607868972426,-0.03702794403681636,-0.013613632384643286
ZG16B,,-0.012032825781358983,,-0.017676159285177594,-0.009073653377395888,,,0.0539479445427709,-0.01899233799009641
TGM2,0.061489748736320876,-0.014579359904752088,0.07140589768632696,-0.03229713939174398,-0.02056250204498338,0.15758770210470047,0.07357472261103969,0.02424835705938864,0.026474020799355624
VEGFC,0.07193854597515564,-0.002330250930801158,0.08111225146347374,0.03475000657793434,0.046031297326165586,0.11751242669195752,-0.031123793861745942,0.003558634380112193,0.05933946620229395
WNT6,-0.011412472912409615,-0.014339675741577022,-0.02178702294528382,-0.01609967657081306,0.10469777148700082,,0.0067505065752835654,0.024109325020881655,-0.01962478325633513
NRG4,0.0032352800168686203,-0.012617799460946336,0.12751480133854182,-0.02039231190863209,-0.017431957293271336,,-0.024081194560796403,-0.02389336413067492,-0.02951266398929193
PMCH,,-0.017483190423634967,,,-0.013281315419644994,,0.16931099485137435,0.041780649642843344,-0.009353858284493487
COL9A1,-0.019134678279561106,-0.013178370617697303,-0.05514041370520932,0.009363952016789315,0.05605296768996069,-0.0024238439299422865,0.08159317820851947,-0.007016579689921295,-0.06567211263087977
GDF11,-0.043214869787405526,0.01862161968463219,0.016795936298743434,-0.010123244754539256,-0.039454613520905374,0.024145597738445008,0.011426947494377365,0.054664715523917204,0.041028340319987
RAET1E,,,,,,,,-0.02621085068441885,
IL24,,,,,,,,,-0.032994176550845716
SORBS1,-0.011167307438745201,0.045806483956254085,0.032279781039532586,0.0036911375096293844,-0.006907317231984754,-0.051989251389380785,0.022679526918777067,0.0029855616913377135,0.035598834628954475
DLL1,-0.062486350919146554,-0.004571793899973605,0.06960132013431415,0.0583139905734684,0.01972098876464099,0.02862581683848312,-0.015201958820755902,0.0015880492651188698,0.038016916355945445
TLN1,0.04734445450489262,1.3116887139335545e-05,0.03430687943678067,0.04565244834346632,-0.0820664849603616,0.05930819093982683,0.08891072675019954,0.028307869425458057,0.01695120489564602
COL2A1,0.025893935474540313,,0.24305699282794171,-0.015111527941565872,,,-0.029208766817210546,0.01628804633644036,-0.007627881922651238
SHH,,-0.010773601034504324,0.05349492862407289,-0.01187949710873708,0.011248151280877708,0.15514209277056107,0.09656174818740597,-0.013073510924287452,0.058205030184735225
PON2,-0.039974074741440165,0.033950844508402,0.051631371886493894,0.02639498453805402,-0.04021230722338069,0.0015080062428946886,0.03485354225074823,0.029300707650856482,0.01923278605709341
ICAM5,-0.02171527487144963,-0.016791421881319647,-0.015298452469991957,0.05507893877213575,7.63113909932013e-05,,0.03736821006019651,0.0376869835511389,0.07102547095249594
HPX,-0.037525733453587035,-0.02621363698468875,-0.040063790861126096,0.014462208468578234,-0.017806482387427852,-0.02780627814813643,-0.017832790071528645,-0.008856271805405828,-0.02623935770171653
SFRP2,-0.030680262762207557,0.011330699950676423,,-0.012060403959112505,-0.014840538655564195,0.0754533050257221,0.05753407283949029,0.05660185202785221,-0.028801642061823524
CFC1,,,,,-0.011419279170463925,,,,-0.02611406403323095
CD70,,-0.02085544772859806,,,-0.021300953910711646,,-0.002620113168327181,0.09947055153657058,-0.013375703696260304
HP,-0.061887315492257386,0.03029264573767651,0.12647978199776594,0.02907394365313905,-0.0298965726304236,0.08002551128481492,-0.06786489420735133,0.04764873541428674,0.01671840083784643
CXCL2,-0.015057637031020848,-0.02176548498993476,0.11916602605835638,0.001994478519949418,0.02918040613596396,0.031693681260911266,-0.024242311848127585,0.028343495945456376,-0.02697661644220073
NPPB,,-0.038378080438563306,,,-0.009999185248759288,,-0.02072261209997801,-0.024237156901340085,
CCK,-0.05696029957896136,0.01207211341553217,-0.07715232811273524,-0.02733848839302003,0.035808268107023714,-0.02861026853164116,-0.039214326963916565,0.059734017942665876,0.029976901304175116
SEMA6A,-0.092649196438746,-0.0031880491505222285,-0.008127517805975853,0.027189881391216402,-0.04428160554602804,0.09067075885182505,0.017347470966016854,-0.02760310376562944,0.05947090917839702
IRAK4,-0.06734884772322892,0.04096161484998474,0.00942970746417344,-0.041504325820341186,0.006040352811681595,-0.05864454389685285,0.055428659835175774,0.04638366685453937,0.06242981658100343
GSTP1,-0.09243028676713237,0.03825647761480782,-0.0025618369796409214,0.04336780902593469,-0.0024659134952511076,-0.053361183201976005,0.022064127659119685,-0.00511008010002928,0.018270434833710908
VCAM1,0.03611575100213652,-0.006648022119909047,0.010514834180778958,-0.007219770110583802,-0.043148722128479686,0.04178556518727022,0.014650003494610757,0.07582934615550882,0.002587467376033801
NXPH3,0.06098857558672802,-0.039179665414549016,0.03137191910933524,-0.021548165957250814,0.0157570493218131,-0.047740301946789916,0.013681651790334736,-0.005645650508464471,-0.01382995692137662
MTMR4,0.09041777666005546,-0.013266436187442755,0.020355804616252186,-0.03588938972449599,-0.014103530207789955,-0.03706387796767372,-0.03485387291414554,0.054541149729096995,0.0193538797413471
LAMC2,-0.021024029149349716,0.026649458510001597,,,-0.01258785867723266,,-0.013458103949857475,-0.037108732717097845,0.007647549667148298
IL10,-0.033355355393660545,-0.0270540719081781,0.06813831786961581,-0.019829698698029884,-0.03935791722875138,0.07472563057300508,-0.01049400961862069,0.007143421861582834,-0.029575371726550725
SEMA4D,0.028998292398826567,0.04428375810482599,-0.05396589745305046,-0.02915460156855292,0.003206107172412067,3.1908463775958284e-05,-0.009611327227582999,-0.005368682105097851,0.049128614573503204
TRH,-0.026260690734894926,-0.0013065868203711653,-0.013897375935333805,-0.004824322036378126,-0.03317103098545244,0.07156056653573804,-0.029097779165421264,-0.02714724110897,0.06615985798564168
SEMA6D,-0.02424564907750686,0.01672816636919863,-0.019008619213516337,0.00047648906594316594,-0.049100653271063784,-0.07395909917076833,0.03419907996594502,-0.001046811749765111,0.040301120193033085
CEL,,,-0.027418075077324636,,,,0.043943284076288065,0.03798565673284151,0.003838858443265307
PDCD1LG2,-0.07410815081870359,-0.04761341026651398,0.030117276310756655,0.05543399580452751,-0.030388262164902563,0.06713751478811145,0.05075507215255985,0.09580088553965282,0.03940597023351458
SPINT1,0.004899509988844976,-0.009776205076999585,-0.03706847329673239,-0.0376862158452492,0.032185219913921884,-0.059138717130619835,0.06499745931526353,0.042534644334263905,0.01143762856283809
CTHRC1,-0.06130135316961677,0.006719340680113477,0.04654671363480074,-0.029566711978475893,0.06032375862627914,0.059430837217053105,0.03153162366071706,0.0246500524257458,-0.0014221245647296572
PODXL,0.03646938590403461,-0.013711440716501967,0.05371348246463289,0.03089784836001719,-0.02881636779360596,0.10936781558058344,0.06974176022757324,0.048108093498373805,0.07068383744014606
JAM3,0.011571780516303178,0.037730190293840456,-0.00116225502045518,0.020749168369066328,-0.019974354168349844,-0.04337669889873663,0.0645657560009236,-0.015187679122546503,0.06892859351519877
TGFB2,-0.06341353930413063,0.011972956127378217,0.07970634521553072,0.08032039717809872,0.01458940054067711,0.09662840261759782,-0.01824018325157916,-0.011178563443939978,-0.00520563917028572
COL18A1,-0.06394597745829432,0.03727083467079243,0.006724001901874801,0.016937418614636886,-0.00041307067094930276,0.06008202049547846,0.06473516503050487,0.02946538706081659,-0.02726619634410892
NODAL,,0.007372126810001876,-0.03347175806898001,0.004003865133146671,,0.017143639032526435,0.1774529864482135,0.008759300956874256,0.06318451292993713
INHBB,-0.04688117911225085,-0.007608550455699963,0.03392150988766616,0.037797500938426175,0.020794301090010243,-0.005117204477379882,0.01348674961073085,0.03184016304129941,0.042722654320654016
LCN1,,,,-0.013261242314499036,,0.004066796185866989,,-0.012356273103742097,-0.019933923093416635
ARF4,0.008507872012661757,-0.02183869292640192,0.04964521751254632,0.04782009823559364,-0.018558731077643702,0.03636837687276858,-0.0199617976404476,0.058299044441141964,0.029073744394717504
CXCL14,-0.03973113597058148,-0.011778021975702178,0.008041282902982923,0.023217721391203167,0.009538936794164616,0.04655138296538974,-0.037189737322628626,0.004466475236352333,0.010182599401385188
LIF,-0.0012694250958518749,-0.014770609512217054,0.03938841772128818,-0.015570426328748945,-0.0483322774217121,0.12128392587183903,0.06482466447562622,0.09784073616651058,-0.03379991131303632
IL17B,-0.025129164984854582,,,-0.004092555996833802,,0.047910873954573496,-0.0191470270490211,0.06187836441615111,0.0648321606791252
MMP1,,,0.012862734074670763,,,0.02236084537509302,-0.013864956474444716,0.07414931176551513,-0.05043840677772746
MATN1,-0.01979943998633533,,,-0.013903511001452817,-0.010124767174603169,,-0.0007988443109835185,0.1361100896959669,-0.02053914265490136
ADAM28,-0.00231234658965966,0.03594957767411732,0.08046482030150405,-0.006218989159704713,-0.022065713669402194,0.10079394269835472,0.019046451709104514,0.06271412096101474,0.06898079366258945
TCN2,-0.06711165529692735,-0.0463743793833034,0.0026059579748836915,0.046191016817914016,-0.04122833832907553,-0.015852209208207468,0.011029987345412167,0.011497296870851699,0.09868731296609339
THPO,,0.005190100922969078,,0.045938511506351955,-0.020785707993058945,,-0.0171175215466381,0.03485985506193062,-0.030779772695449265
CUBN,0.052905347045048276,-0.02056204382431652,-0.03490350565681222,0.006606668166288345,-0.02121947957411012,0.02743977753467271,-0.010278447825517806,0.10006375325935499,-0.014638752181177155
TIMP3,0.003756172308811539,-0.012743359477570515,-0.052435139697381866,0.00026934721434430833,-0.009244673579010893,0.09518345070171295,-0.018892074472876497,0.04697906577621696,0.018241507117134955
PIGF,-0.001345299559244665,0.04120770789725911,-0.028168785448041977,0.013877339754412849,0.009506463414710927,0.012198529183511789,-0.0021581990859932867,0.04379361853869228,-0.0032936842388610194
CRH,,-0.012151940101420578,-0.014122264009883251,0.01705173551329492,-0.015938746922501995,,-0.045147225611388835,0.010934937371430722,0.060625908940441335
BDNF,-0.03586608404026843,0.04225008650601346,0.019083183018099456,0.006886288050459404,-0.038567910541818386,-0.011217002231527839,0.08732243214195613,0.09767551629184514,0.033405445164445664
CCL5,-0.043235622801924126,0.032590123067124444,0.06791576376211587,-0.030103132545581602,-0.038067538240523016,0.024474129042022518,0.025022864196500627,0.041959145916299935,-0.03592305970539944
GAD1,-0.0405464008744325,0.03671770235920975,-0.044941665682598025,0.012453154174808702,0.012500766351616809,0.009117557692051019,0.024761219675752674,-0.031590683367281915,-0.0273088695053748
COL14A1,-0.05570170061574885,0.02817581735885996,0.09163853315017038,0.045358386515171635,0.003943531087948606,0.04637328745313437,-0.002062612288535283,0.03910653257400627,0.054540058002516704
HLA-A,-0.05306788499712492,-0.01150942580428808,0.03117182162592887,0.05067906135274412,-0.04170209937232167,-0.03279231049006157,0.029443179137296265,-0.013556462988859035,0.011234450449725748
FGF18,,-0.009654625535575567,-0.019268560501389226,,-0.010849086912242943,,0.04055531439017034,-0.027147243286971854,-0.028196535136743934
ADM,0.07723201071707649,-0.004900086219906576,0.010965302778279833,-0.010069763955167305,0.02386705678992464,-0.0022861279005020507,-0.005824066016664097,-0.0037120495021370535,-0.0036767863214929503
CCL15,,,,,,0.18751246143934722,,-0.006020520090491157,
GNAI2,-0.03935045454285334,-0.015145697730171756,0.03498835178273702,0.03381765519070337,7.479546612835277e-05,0.05123484142912535,0.03244969144075453,0.01952084200054488,0.056045807678248176
HDC,,,,-0.0015379474397825893,,,,-0.008527977508116943,-0.020539133352918036
COL11A1,,-0.02755799487309938,0.025055956788564288,0.08471309619573561,0.03310353955764032,0.0803506864341153,0.05919494510743674,-0.015159978698791777,0.04711622660575215
NUCB2,0.06761414866547445,-0.018005521510626864,0.024368536089889696,-0.017300139177935995,0.01143753783328582,0.02427202423826734,-0.014440265042066493,0.05322074787348369,0.020160785258981434
FGF16,,,,,,,,,0.10563738967121744
CXCL1,-0.052263727169304934,-0.03196159026751775,-0.016146362239502013,0.006370346780411579,0.002602533878786491,0.020195627698302854,-0.039550095707515914,0.004747210390875341,-0.04783176940321637
VCAN,-0.0570296253524191,-0.012865775590687134,0.052267419508859866,0.03774989825278093,-0.04146111452916294,-0.05199736226247559,0.05181859688855515,0.031435589659072796,0.059123507895604985
MMP7,0.061589497091304825,-0.01919405229983338,,-0.009679613242515948,-0.009999185194127467,0.171638343594964,-0.03176398620665343,0.10424247933997394,0.0024197000062673693
PTPN6,0.002879305771778789,0.0013768050910670103,-0.011262279373205787,0.06354371646001888,-0.015493071353666711,0.05312381132064546,-0.026419481516593506,0.08526014196179571,0.040472838507676245
PTGS2,0.03461431886683823,0.011130465239321284,0.027401734034451362,-0.013962891701054752,0.033999705420808164,0.03896837191313381,-0.042390381546902105,0.016713093287909257,-0.032269066714699514
XCL1,,-0.010504578105348841,-0.014777323666563603,,0.0006239403273826134,,,,-0.03655310944658256
CD58,-0.023225935308232824,0.020811581893117964,0.09041181564664107,0.0029690223877321116,-0.02771901902250512,0.006239853427933182,0.035740516920475925,0.01612745471441648,0.036841769113447116
TNFSF14,-0.053071575196086004,-0.022514085346834797,0.04094484765961141,0.05579765792380797,-0.015200515335368352,0.06936594647472974,-0.020020269500338694,0.04464668219812249,0.012792743712586997
CNTN4,0.0037270092417308748,-0.003080996292475146,-0.034802709078598074,-0.00037114667466438197,-0.007877429676380375,0.015555013669891421,-0.020089371733248394,-0.019131992809447603,-0.023272941170747897
NTF4,,-0.013287831283216851,,,,,,,
INSL3,,-0.009654623641877117,,,-0.011530112199928236,,-0.0008146522126090136,0.03103681548329848,
BTLA,,-0.015324821802825827,-0.015405851858024002,,,,,-0.005231044159366166,
MFNG,-0.004513078518529759,0.007119675082886811,0.061419965069116254,0.0005991843350272804,0.014400102119480987,0.08524549461804513,-0.004756348274446879,0.025245257589833897,0.01770398921477222
ICAM1,-0.015623969480303585,-0.004546638848715234,0.04845238910580021,0.021141885649122463,-0.006658789768278545,-0.01270235757714409,-0.0381171822034135,-0.01324608728132098,0.004648868614417108
PROS1,0.05272022900265296,-0.016929908414704008,0.03570499013606155,0.02031864612389862,0.008191560543071751,0.09079508887345664,0.01841479124932791,0.06331340159151823,0.01339799125725361
CLCF1,0.0692803496816868,-0.062645801589442,0.06591009702371885,0.04977302530763924,0.009891813097996624,0.00869763916878269,0.0468636631549041,0.06717391649924817,0.021202353054170158
PSAP,0.04251427675159025,-0.06536366166635346,-0.04144724179225702,-0.026283960175232487,0.028628890166304627,0.010719150667238806,0.04986058466530773,0.06789017731108433,0.028470071072276303
