,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.027809045985868343,,,,,,,,,,,-0.00874730417354635,,0.003187086682773091,
BMP1,0.060224944156505096,0.07055646255269503,-0.007037626044688843,0.03790687375330238,-0.0015849555710489346,-0.06797822198055861,-0.011912933049804642,0.037843521552292994,-0.05878202871149056,-0.033259261177487745,-0.036699073719433636,0.12116690909069307,-0.07975229689487104,0.09501216248496638,0.06515080106747702,0.08874694512900705,0.0025781267429727463,-0.035437299893445025,-0.03842626558522081,0.011200212410464885,0.1166839645495592,0.027086188087734404
NDP,-0.06292986535198844,0.06637671569601271,0.08628956336606865,-0.03669269790172784,-0.0099830919919139,0.0035249048349000078,-0.04601513284224558,-0.04437148711118196,0.051357855642251767,-9.418693350219117e-05,0.01450272999237152,0.011735655790639002,-0.015826993216269174,0.06588342066489725,0.1290866669393254,-0.03288222041054221,0.008821008765411737,0.009749223918159942,-0.01304818466739194,0.03971427466876427,-0.0043507540560602485,0.02995054127421077
TNFSF18,0.05611105693463279,-0.03982718276904267,0.00896398538097702,0.013104764718693556,,,0.02979467521058354,0.007425884008541507,-0.01700442484665833,,,,,0.18145154716581768,,,,,-0.028944017392277466,,-0.04653093765892284,-0.03739985439533094
IL36G,,,,,,,,,,,,,-0.010451480577222658,,,,,,,,,
RTN4,-0.08288960912257368,0.08744552886194651,0.029500725494400783,-0.044185701373367504,0.026762367578652954,0.04314923895125932,-0.009148128115419485,-0.03456990677682111,0.030484469176479363,0.07167453680031588,0.06270633291292162,-0.01874599138359486,0.1193447562053951,0.017226921054306513,-0.018743183064586024,-0.09081532516893696,-0.0014252907437258858,-0.021190466742353434,-0.06049066075726933,0.028766184153885,-0.026986622525029005,0.12072673391108076
HEBP1,0.01881662565603861,0.008167224710300321,0.0009389317660324513,0.028132144589890776,0.016592699302068872,0.006969198128973799,0.02419116413971396,0.02740735209538704,0.015433406004164093,0.022595762785667398,0.0012236130674486533,-0.006661974115416536,0.006355349611387752,0.06219555666458381,0.012362301340007082,0.01685461401787766,0.04773020645299505,0.005866167265875098,0.047450304955036056,0.034992435883731944,-0.0014865674815545825,0.049552161588739346
WNT7B,0.006001369598315738,0.08748692135670318,0.005499800712736522,-0.011333229409185203,-0.00552317153575996,0.09321419613117612,-0.03522796555929483,0.07872465942375104,0.00284291161916175,0.018435040486819664,,0.0654884191417507,0.06399669126423758,0.05302624173212758,-0.07909389655522311,-0.033648371408138394,0.05458903234990256,-0.008915292686014554,-0.021201693084657865,-0.03183423880694817,-0.03563206415224163,-0.053748949180939275
PTMA,-0.06620387826780719,-0.1579091237236414,0.06064520859867186,0.027067267894769986,0.0008100683127125965,-0.07467842710755813,0.006785354987275917,-0.04536223294687376,0.01760710410897144,0.00038655956998006274,0.021328799908202127,0.05572144223704449,-0.14523146780577714,0.038438553696598446,-0.055218511834195974,-0.05155402515657709,-0.0536346919202938,-0.012551684646108697,-0.022623219109864878,0.025800929017290686,0.09169240744018468,-0.06589151136526389
FASLG,0.06346969457701268,,,,,,,,,,,,,,,,,,,,0.010452739515304888,
