,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,0.03573039814032243,-0.037180476145599245,-0.029273684069487646,-0.022380513297242225,-0.008848019796634923,-0.019684428111434903
NDP,0.014604274842468165,0.012583009844449189,0.0270907034777163,0.037878633999692775,0.07553114384323364,0.057805912074872456
IL36G,,,-0.012506367878502577,,,
RTN4,0.032562729351789464,0.12571399501889827,0.1179434250063137,0.007714239618897763,-0.027434766657732333,0.13201262466791708
HEBP1,-0.060937723788093534,-0.01435854339640964,-0.007515347025284468,0.03118788603170163,-0.003926901261352056,0.016024249384540282
WNT7B,0.01604632398406225,,0.0353242007932229,-0.027583549814989384,0.05902034672406803,0.0036085235815970333
PTMA,0.013143893400419816,-0.04756233045186997,-0.07235062613368255,-0.06500516772646503,0.012659840944904585,-0.012457152725695595
CEACAM1,,,,0.07688577830905177,-0.01827202978806075,-0.025198505682641037
PDAP1,0.003697053954722539,0.027144014198366456,-0.050389947298390365,-0.029222097924301887,0.008651130648421854,0.0016628781639533398
QDPR,0.0001990660347489283,-0.008008094145580298,-0.06573901667768445,0.017415831078338474,-0.010249554979561919,-0.010585251247950931
POMC,0.005250274036778139,-0.04448321799105193,0.0006453296624446634,0.049890846400989966,0.04705941432267768,-0.031797004863834445
CCL18,,-0.02968015317087456,,-0.007986658657263829,-0.04461908677544163,-0.06945435306134351
CCL17,-0.02846137781087655,,-0.011424922112675791,-0.015797573295559628,-0.026376822106751855,
VEGFD,0.02244499323736349,-0.019823609239438898,-0.012244442896114703,,-0.01827202978806075,
TNFSF13,,,,0.0849231590882801,0.05579620977029733,-0.028296233013870485
WNT5A,-0.026317915067160223,0.05523677517797391,-0.0580496134328598,0.024508430870511213,-0.03507984573492386,0.02645563983869711
CXCL8,-0.01944135115213979,-0.045171377031122714,-0.0368143546235253,-0.05670705932686401,-0.07768706116465328,-0.06495788994081476
GRN,0.0015275901132533758,-0.059068885216308833,0.04508579893252476,-0.009270974638645147,0.02693813217307595,-0.07033764503113893
