,MGH258,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1
HBEGF,-0.011407109018021843,0.1279041883547896,-0.028734133423624544,0.1380118262708318,0.04302499581589738,-0.045557049920881644
CSF3,,,,,,-0.01260099126914351
PI3,,,-0.052193823938761305,,,-0.02737776775889704
PCSK1N,-0.026265810441802824,0.014417608613693601,-0.007853777246591202,0.05520623526000639,0.055797560893860225,0.03234386106049975
NTS,,,,,,-0.018660349783090547
SFRP1,-0.01645980608870255,0.08310769837321982,0.044075926254516985,0.11157535728283095,0.07203239874191264,-0.01822673052904312
MICA,-0.03742685914655786,0.035004216288442774,-0.06663905257186564,0.07339676696617772,-0.057576949382705585,-0.01890558258830083
TG,0.03659995014742314,0.01976572350714834,0.002512687517256465,0.05582688166320318,0.042028994583807426,0.010333650658601944
ADA,-0.01586739273091571,0.05045539466953286,0.03178729374813485,0.04974364026680714,0.07751832937199939,-0.01614442207707264
LAMC3,-0.023679496824724505,-0.01955092259122542,0.0283878573190689,0.00876962644601624,0.05761457970079257,-0.025467091350555818
CCL7,,,,,,-0.013204617376876627
NGF,,,,-0.0028379034369462146,-0.04923192704323338,-0.039534226445517476
TNFSF15,,-0.043020341219772947,,0.05432252927076574,-0.025463626804381002,-0.034888885266768
HMGB1,-0.1058016893273842,0.044609362796900524,0.048662372948345606,0.008200012056986302,-0.03811625591160249,0.0498320987608041
ITGB3BP,0.004813687461044863,0.041437728677754644,-0.00317737089082298,-0.004755569482937713,0.11192867207171177,0.06436283920197768
AANAT,,,-0.007142284907458818,,-0.04395899260041861,-0.013971035846042335
RELN,-0.03539706169180346,,,-0.030737663435395267,,
IL15,-0.037885992561441234,0.04443088204278117,0.07819933789384803,0.04980037991024817,0.05001069507240762,0.04954258118505571
UTS2,,0.015364205386217578,-0.009900398205749608,,,
BSG,0.06148982211676979,0.044700123389553835,-0.04488716780155311,0.04095794750930852,-0.0190805268679736,0.0701918482102985
ADAMTS3,0.08557880879678396,0.1166656859597425,0.04100106984181029,,0.030509018927364705,0.06373650599365283
CD34,0.08167764350955624,-0.04394755955357739,0.13309190983552954,0.018938376318983936,0.0600047377966524,-0.025883522496084336
CCL23,,0.06082789690280821,,,,
PLAT,0.005600001793714904,-0.02013703836238841,-0.043257376946331035,-0.014272097875522862,0.053842827312941356,-0.052266974027001596
LTA,,,,,,-0.018802908763139156
CKLF,-0.0747246171162705,0.12927686512228748,-0.06435648399229937,0.045248890214054274,-0.008634434868489168,0.021065965079069958
CD24,-0.056619005661806575,0.07524674678149296,0.06112229432733854,0.01517757181020307,0.039337948390765064,-0.010258452583173932
HSP90AA1,-0.059860768658936137,-0.10276937292740984,-0.02415592437365009,0.059166314595900424,-0.10149693174419935,-0.016474907550211214
BMP4,0.054465209769176494,0.04812124184481188,0.17425670914535313,0.03577003474262478,0.0147214571783026,-0.011229824904248563
SCGB3A1,,0.07769161359634004,0.09806786776185251,0.03334119136210437,,-0.027686552285140723
IGFBP4,0.018965897138892098,-0.06860383770743737,-0.007021488174993274,-0.0003924779179481961,-0.003420217377076194,-0.03693101279075215
RSPO4,,,,-0.07932942773642716,,0.009044680241323912
LEFTY2,-0.04227498225455473,0.02865376985896868,0.010364429973671317,,-0.05617586702605642,-0.03362429410420718
PF4,,,,,,-0.0188029044120066
ANGPTL2,0.05989649430683036,0.041720976923031936,-0.058005235718623635,0.02186435352049809,0.06851936761879802,-0.01465242906940584
LRIG2,0.021063871646667176,0.017221420318776253,0.06836077350094427,0.020108033729231135,0.0833101819190607,0.04920576839552954
ICOSLG,0.02697470390127119,0.016734056017334603,0.050626421490876754,-0.03686973472549819,0.052653496107132144,0.005258310130312082
NPPC,0.060595281289931385,-0.031081748904296276,-0.016591645399689738,0.03979050905816037,0.022184746052432727,
LYZ,-0.02432373347255968,0.10955270714805451,-0.0746524194469832,-0.09506050985312209,0.0009788648148231522,-0.002448524479942691
EREG,,,,,,-0.02839674109985527
SPTAN1,0.05729320893850752,-0.059029298045590095,-0.01676148838229736,0.11219624402125855,0.015407244865763706,-0.0005198825701172664
LIPC,-0.0022310144564362294,0.032069913905815386,-0.0658676760213773,0.0656140458108079,0.031536727608871634,-0.023773988033284503
COL8A1,-0.04574575837586191,0.09881783205787915,0.00894479059184187,0.05559810271882749,-0.07146398377174906,-0.010159015564540009
GSTM2,0.06871746321137402,-0.046572341158168246,-0.044168841034312886,-0.011743221397315708,-0.05873155224579782,-0.02075508165883237
IL4,,,0.00687601345744567,,,
SPX,-0.05734985262711879,-0.06182754690236527,,,-0.050041512094325766,0.020368988427820568
MFGE8,0.052716380990569134,-0.04981410778246119,0.0019983322102466237,0.09907559985397946,0.026817261424897456,-0.006393524328998597
TGFA,-0.051184961685483164,0.030482345882328787,-0.03204926312344829,-0.01706327579209699,0.0270900261120044,0.012097837300918764
SLIT2,0.023551358732572837,0.09611107994936845,-0.021499219576113043,0.13787007476984148,-0.05952701989247367,-0.05156928028789164
PLTP,0.06640266794276463,0.008641205572394627,-0.044470456501702615,0.08140825286103046,0.017073288737740177,-0.056265744371006995
APOD,-0.021443765487026048,-0.1529017902331574,0.010401594419190568,-0.06463230099300564,-0.01020625087600326,-0.04589061201334526
B2M,0.03320043539615658,0.07662220918878793,-0.057224028513754535,0.013861123159897787,0.06460681001855799,-0.012442628377430176
OMG,0.023518338821743763,-0.02454056654845676,0.05585879811411408,-0.039114685476753126,-0.006217507129337025,-0.0175238245395311
CXCL3,0.06536748626905377,0.04669937138414244,-0.0657490937367893,,,-0.019295404912531174
CXCL10,0.04834909209222207,0.08169326262894876,-0.04152937704882393,0.025251460559692795,0.049208461186527344,-0.0022106085233436776
RSPO3,,,,,,-0.013400104600591524
CORT,0.050896946862198776,,,,,
NCAN,0.05761839660662228,-0.11144906701952145,0.03719647336258391,-0.028461276046366682,0.005971811743079628,0.04735404824814964
PRG4,,,,,,0.026014099232124752
ZG16B,,,,,-0.04886768268169074,0.008123002233650508
TGM2,-0.057679144104205465,0.021071988835606972,0.01029488685508395,0.10577685230186358,0.01374575515278198,-0.029097999341625293
VEGFC,-0.019852341391330523,-0.04063029833582396,-0.0713732115225956,0.0028557097280344393,0.06525772918549706,-0.0344785069671993
WNT6,,,-0.01498772494116845,,-0.030950909179340468,-0.02017893362878746
NRG4,,,,-0.02984036504834408,,0.1072007149539281
PMCH,,,,,,-0.014665285118248538
COL9A1,0.09418317254465666,0.02975760207587182,-0.0028250307013841635,-0.00613261727397547,0.019219489386491352,0.08561405571803532
GDF11,0.06256143315237597,0.07507692487013776,-0.0852904182166353,0.05602669321096532,0.041028473630355417,0.014999870063475518
RAET1E,,,,,,-0.014699821184036519
SORBS1,-0.02439368699248609,-0.039137496291305834,0.03842696295462104,0.057412228392713364,0.04325525739005651,0.10892314786222208
DLL1,-0.03471817308880433,0.024391044450935765,0.08205088307643814,0.012384493735680902,0.06312060681967856,0.04381151931217325
TLN1,-0.02696806724836793,-0.026752061903220763,-0.037008357516119555,0.019616040719126836,0.026492882754057617,-0.04613927253377857
COL2A1,-0.02712217289296433,,,,,-0.01950168130415766
SHH,,0.06352775419706572,-0.0077335836035325204,,,-0.008320388289490277
PON2,0.046805070832178136,0.1307573701734725,0.025222112675430244,0.09596064568423189,0.04897143633502882,0.06443838114776732
ICAM5,,,,,,-0.0288957181095252
HPX,0.00789535147394174,0.11364790902563746,-0.029158017367117876,0.010471399595747432,0.08259008758493584,-0.01705937654288894
SFRP2,,0.016096122674280226,-0.06296324904950978,,0.0176203516908776,0.012603428671631762
CD70,,,,0.02602631493598895,,-0.02044428307413639
HP,-0.04430616294172371,0.0038381394833700965,0.10601147547898411,0.050102711635248626,0.00705330976153877,0.12182799653853074
CXCL2,-0.020153553013179733,-0.058206048018876695,-0.007282932269776447,0.031647814656958595,,-0.033837110121812335
NPPB,,,,,,-0.013592915268138517
CCK,-0.020006204708147273,0.06126291958725958,,,-0.0028128274077748594,-0.017633680583751598
SEMA6A,0.07514586375419317,-0.024761359302579774,0.025079335121474297,0.004010312827314104,0.04508015548288986,0.0745208823162206
IRAK4,0.03884363685084875,0.027931426390052163,0.02776937572311941,-0.05986166333545879,0.026278679529467622,0.0048943440210372545
GSTP1,0.03486549321273525,0.008647451720664128,0.005030847952345532,0.0724903309459428,0.03772473615900228,0.058831900718014425
VCAM1,0.03546916818586277,0.05552305348854181,0.0640541984252795,0.021703006005052514,0.03520126589674984,-0.025306243385113062
NXPH3,0.06975860124267615,0.030706394958925992,0.02032248209410573,0.0036847579181607183,0.0725562547709159,0.04539413369774657
MTMR4,0.0827952073835903,0.04689691975904859,-0.03697833912958515,0.024423691025479033,0.031301685720233785,0.04138812386727202
LAMC2,,,,-0.005154079495677254,,-0.025898672020684965
IL10,-0.0443493404645382,0.01579761906737267,0.000552536332069398,-0.10043710048923488,0.002627961985612992,-0.03302345452437694
SEMA4D,0.04125788939258795,0.004501460985567183,0.11628205827631775,0.15149853762927748,-0.04464502630937076,0.03221437119877924
TRH,0.010557295224495096,0.08376568693607625,0.011646565805535445,,,-0.01522497666124995
SEMA6D,0.01123582448104335,0.054881357795562725,0.0642561764480623,0.07218623866338719,0.0655462107286125,0.05763363117139816
CEL,,,0.010597334127074698,-0.019180582061281256,0.10807628031957221,-0.0237975230887368
PDCD1LG2,0.023835043569077157,0.10301428297629278,-0.0035400879689453375,0.027615218122645415,0.04221474358426855,-0.011814772210727553
SPINT1,-0.00758745992834371,0.030892278398114054,-0.03496902645571221,0.0166416812246787,0.04004556400939858,0.03156779761626256
CTHRC1,-0.042931894532835,0.08542397402042247,0.05041205752976279,0.04467149191641245,0.028231763002135913,-0.0571643069634975
PODXL,0.02666631934593355,0.02383417890688607,0.008343521834189186,0.02820255647090203,0.0629044569914571,0.02693920766498752
JAM3,0.05850043949542067,-0.07680620725235171,-0.0866006519239723,-0.02844589409968939,-0.021048758176946722,-0.04634245218550684
TGFB2,-0.048248678129970204,0.039684730805895914,-0.08759418479030993,0.04030473446441653,-0.007822457172847049,0.040707459523756935
COL18A1,0.04416237644895184,-0.11022780859984542,0.0034337136824398227,0.01392482510755579,-0.005382994034549407,-0.053544325555597155
NODAL,-0.04527724902386311,-0.03450085172522393,0.05833663793233957,0.07063628023242431,0.10148286973476392,-0.02083676511249397
INHBB,0.0219727161915353,0.03205210501085271,-0.038333694381214437,-0.006852831354581151,0.0026304728384952468,0.011575179584416216
LCN1,,-0.052030954451257924,,,,-0.015396325078121196
ARF4,0.014773947813280381,-0.02011293207314889,0.06771418941339935,0.006189390464046669,0.07674716225787447,-0.019819388863691823
CXCL14,0.008084590950331701,0.14871165794775615,0.0027918521708731004,-0.047924345924838345,-0.025257075569061163,0.07799322187617551
LIF,-0.016024283266222062,0.25460961462749493,0.02347002056813005,0.03445810411189541,-0.04871153513564001,0.011767296962977023
IL17B,,-0.02442475662691995,-0.023199090772098106,0.005446154500731412,,0.022422004052505957
MMP1,,0.06432561570253437,0.08030074823797057,,,-0.04915967325028384
MATN1,,,,-0.022613450697136484,,-0.018516825004515132
ADAM28,-0.04949169720220885,-0.029682112410456294,-0.04914226584676082,0.06435840897372243,0.11834523559443008,-0.02466010798717014
TCN2,0.046874383000859374,-0.04059048931601078,0.03627648302962038,0.054519480492474695,0.051734562034517304,-0.00921581819566293
THPO,,,0.023227798262643082,0.042243882913421606,-0.022721337976354367,0.06295738060497567
CUBN,0.041242723777183174,0.0889654359952407,0.07777923631710053,0.034806688912956546,0.09370023276584412,-0.0141272454976047
TIMP3,-0.009170001187684615,-0.08059077468467478,0.045424294712186085,0.03385094073042204,-0.06274072521159917,-0.04033524049552685
PIGF,-0.018184179948786395,0.032434241425202154,-0.027171062961156595,0.10155628284382105,0.07753098181409078,0.01901837935784823
CRH,,,,,,-0.004905902998390344
BDNF,,0.12014658197027628,0.06618779715241357,,,0.03350316448939714
CCL5,-0.027185125228010858,0.15610006569307455,0.03195305916582038,-0.009059914931502669,0.0003290737484746214,-0.011403136565942905
GAD1,-0.011010272855860205,-0.0003849758401953151,0.16961766451948895,0.0992112129220378,0.14986265614542266,0.031645496786216094
COL14A1,-0.0041443239739360595,0.01020564631382703,-0.0141005797268669,-0.0068908374381594,0.0383737759227107,-0.019925552030621557
HLA-A,0.10044369628401853,-0.019008515243715638,-0.06756358989324723,-0.00954872748040754,0.04010519528888892,0.012096244516035437
CD5L,-0.04585542590352599,,,,0.025550573629745936,
FGF18,,,,,,-0.01522497788273788
ADM,0.09231887818577467,0.04931233267787082,-0.06662373272282282,0.005912448585134688,0.03258993361047269,0.06659232460840872
CCL15,,0.12677698303048343,,,,-0.013204622135734088
GNAI2,0.014716390582140557,-0.03732858453385884,-0.048410982313065995,0.017363092602415885,0.029869626083383567,-0.01291553266722469
HDC,,,,-0.061472629147114974,,0.05522033090814704
COL11A1,-0.04937482634362393,0.12069936340402983,-0.05690620879544898,,0.021094831143721328,0.025694216230589463
NUCB2,0.02732269442829218,0.03391759797558757,0.03744269162566471,-0.016643911121688625,-0.028821216228777074,-0.00835976230028623
CXCL1,,-0.021426886141018547,-0.006477853588826568,0.018020837787899438,,0.0060016682875876385
VCAN,0.04553614054431456,-0.17251184009494808,0.0682611741433301,0.0016317936771552124,-0.014735537346447348,-0.02346616363240864
MMP7,,0.17602976364790227,-0.10425662129672755,,,-0.031197096448003735
PTPN6,0.06599184483446176,0.04086185231738354,-0.03953371577208543,0.09191582089934625,0.06184307508497982,0.026683321909048673
PTGS2,0.01879962863922258,-0.030810398105099487,0.16944279788599298,0.061031182093609554,-0.07354847457277477,0.028668184237855217
XCL1,-0.038285414509886234,,,,,
CD58,0.03232694247485572,0.04494791348792499,0.027590910315293076,0.09494874272058461,0.04224442831592754,-0.0014635924924343614
TNFSF14,-0.0052269069865237975,-0.03779967084075376,-0.04564737821267879,,-0.058293548341675015,0.08242220800662893
CNTN4,,0.02566013206539777,,,0.05834804512853374,-0.022468485729895932
INSL3,,,,,,-0.018080122851576137
BTLA,,,,,0.006242719136415494,-0.017482574779414665
MFNG,-0.06071446483101256,-0.03426884220835574,0.03466860347591302,0.05723946278244698,0.08680843247428052,-0.002545719290377268
ICAM1,-0.027661450091813092,0.17262764876969816,-0.09357447132915651,0.04583586963996228,-0.036393145657452886,0.020821808509974726
PROS1,-0.02832483026673979,0.0929223444124272,0.10865440059418206,0.09883899784937411,0.11814863404326408,0.05827661286925265
CLCF1,-0.03895512316358107,0.040371033761757255,-0.03747077158457175,0.15965568941030825,-0.027310439697162174,0.004733653043267897
PSAP,0.0075664939577246414,0.07735820330222419,-0.03733758651809455,0.03351507296305864,-0.05727640342406356,-0.014481821550502063
EFEMP1,-0.029430804617963477,0.09378679694413902,-0.052257509254697056,0.09282219072383731,-0.004265958960806085,0.0034171423338574154
C1QTNF1,0.05762843520652512,-0.04147363661121066,0.05696153653215077,-0.0010657423194610455,0.022988581310521058,0.02226184139264413
ALB,0.10256758740600266,-0.03941147062820421,-0.08914792115709522,-0.011189976960583284,0.05112091884744983,0.021136320485035345
EFNA3,0.04313061483012859,0.03279853475417674,0.06591151524733821,0.08678482619765084,0.03720426889662787,0.1010772111089895
DRAXIN,0.014407042578572261,0.036982924631827306,-0.07587734309601311,-0.009596340949691508,0.05184650345643764,0.00884800663616573
NPTX2,0.013048253954604462,0.02568148795201348,0.02059694439085801,,0.053112219479724526,-0.02003396135160041
FGF11,-0.0645825879023059,0.003220720034325818,-0.08339206638265448,0.06392898383033774,0.12394357932382746,0.06844141907089649
CD59,-0.010337483824138606,0.010123131787407806,-0.08363300184412235,-0.0010345469074297432,0.022590575748556815,-0.006758136046471279
COL9A2,0.0727319035405948,-0.05198004697870455,0.07285041570284478,0.06805463436445876,0.028989541369848312,0.03020575617471294
DLL3,-0.04423108511683578,-0.05522830726540826,0.0145061980530453,-0.024999524398743783,0.09464293366989678,0.04967730957730117
FGF5,,,,,,0.025333293601882512
LIN7C,-0.01824634389407756,0.017755935129919024,0.10939975103151386,-0.08443610220472617,-0.08454948282771103,0.03476934917905636
GDF7,0.009222898766545726,,,,0.029180934469777455,0.04121438564118534
PSPN,0.021234482799123905,0.15875745709307482,-0.034344666200902985,0.13575258511155322,0.026938230810698537,0.03224544999944288
ANGPT1,0.054733979536916916,0.007080427580445669,0.09373705044855564,0.047147349864184215,-0.0077004265920766835,0.0015271317314260041
PNOC,-0.018259193280331137,,,,,-0.01866036523124668
L1CAM,-0.05114486703055127,-0.05372974332350223,-0.06866698988113851,0.00542304282760659,0.056343429489877715,0.054938085952766065
APOA1,0.06705398800203129,0.046342848149534766,0.06326660335132242,0.07100649262103746,0.0661201339202028,0.1017272318727715
PSEN1,-0.02637260143825839,0.007580454410821404,-0.003586553931442593,-0.0745820294412476,-0.04467205998798581,0.020600216665355296
CALM2,-0.029662467096543507,-0.07550021922931675,0.02121525163043753,0.01833098788857047,-0.036716093359943504,0.09285519085714161
CLEC2B,-0.01236860906228728,0.020961450989486322,0.06798730763434553,-0.034743765875227914,-0.0268672325994519,-0.0037414189840144323
NTNG1,0.002143606063107442,0.005510456647743717,0.019707222221476813,-0.05848427662691888,0.015309729838356378,0.059428842354051846
LRIG1,0.03735735085428008,-0.07121919702408032,-0.03777966590268236,0.049015942830819115,0.018533649031083815,0.05901445161379381
CPAMD8,0.09917587824660812,-0.019437468646649952,,0.09031874098326809,0.0008640737816821218,0.046484408091960264
GHRL,-0.038944120855776906,-0.024771310089362803,-0.01774272266931533,-0.022551154903002746,0.10009876498305123,-0.026006544081008144
NPY,-0.00146186922823913,-0.01908337564829326,0.2638689468491769,,0.05215319839540687,-0.02283077317377689
MMP2,-0.06812697108480356,0.09647912491295021,-0.022340867099866105,0.059731524715498696,0.08793970710725252,-0.015696252796889375
PPY,,,,,,0.04070996142237491
ALKAL2,0.034545440881293084,-0.002902197505999697,-0.009482407631325246,,0.056924244287272725,-0.00500122828081132
CSF1,0.028148350145116838,0.1132086782061203,-0.006008449284404015,-0.0011829976726380263,0.08008638551961302,0.07884016482974042
SEMA4C,0.03885839316969304,0.022451931603551842,-0.023243057387070845,0.07426866790798209,-0.020061597884997086,0.0011076578531129732
BMP8A,,,,,,-0.01622788349794783
ICAM2,0.02896789347165654,-0.032910026284305664,0.010663340658793732,0.046557433254370645,0.11293779451443232,0.006526091281984796
SYTL3,0.010116618907812198,0.11452187659496985,-0.015611366083141329,-0.01601413205775812,0.07702985549408004,0.030471770783379853
IL1A,-0.016823106746797076,0.082740462930733,-0.05146704056312714,0.08102500488812048,-0.0015186962653879576,0.02516902838224291
HLA-G,,,-0.020289621546999988,0.014932318051347683,,
PGF,0.05605692469004607,0.05203129397876554,0.04161397224202275,0.09470138981809145,0.13195327815640906,-0.00597551704586397
LGALS8,-0.014817998793731614,0.03615190223829931,-0.014917807535060395,-0.004288930699389065,0.06774183437303458,0.07223130680629117
DKK3,0.017874881392910522,0.009991736364990938,0.04769317929951247,-0.05888517236260178,0.042897872562634394,0.04455298869811127
COL16A1,-0.00985947474856816,0.04621539819126709,-0.04777165761107342,0.03923880421003209,0.01464306076076426,-0.006678555423183144
TPH1,-0.03248243065317451,,-0.06323888007984266,0.10069376943426153,,0.07295476661666728
TNC,0.06725580614028524,0.10824990530987388,-0.004403835502998856,0.03231624628740409,0.03197060293037541,-0.0024083520089523886
TNFSF9,-0.03489404418908202,,,-0.021507495570024873,-0.0382659438362065,0.039686148539447165
C4A,,,0.020826263057385306,,,-0.021853325175617323
CNTN2,-0.06761755188355208,-0.08813292684463349,-0.07704620321261327,-0.010934185322702414,0.03327652229572362,0.13792611185365386
LUM,-0.02084329579104173,0.042850985742906994,0.06947058748806698,-0.022954957373698088,0.006296730542708307,-0.012713073907649752
IZUMO1,-0.0333423646206828,,,,,
BTC,,,,0.044071331659799276,,-0.0020372833542255555
APOC1,-0.08389139932512242,0.1628245174771501,-0.052478386787169026,0.07694055658573114,0.08106484334800214,-0.009962941699337886
PKM,-0.007162579084595226,0.028367481738730247,-0.05356806711385973,0.10130140884645382,-0.003869088355276313,0.0515400470697794
TNF,,0.05903246577973282,-0.015277397984333856,0.01457450743312282,0.02067930976327975,0.027547502076398323
GNAS,3.450095387644147e-05,0.06150905240615998,0.007517824847163192,0.04409435454640356,0.05180198010014064,0.0663218474680991
BMP8B,-0.06674316784594116,0.08685828902005079,0.015702912732297843,-0.06121411525404122,0.13711407734793898,0.0021921398785611735
LIPH,,,0.09243009842339316,,,0.013461087284845904
CCL28,,,-0.04597833204364555,,,0.05152405654649715
PTPN11,-0.05763961158565409,-0.06372869054853562,-0.018064438379734492,0.04988613349994632,0.032904970790937946,0.02485991886475019
ADAM12,-0.024918827890730775,0.02539193984655816,0.08183953658643334,0.046874509426097076,0.058117674477181844,-0.014554419820530642
EPO,,,,-0.04220151044987524,0.017524375738240186,-0.013400102034962986
EDN3,-0.011701403072561675,,,,-0.050405846860662774,0.00964962418112758
CCL22,,,,,,0.01942923093298114
CCL2,0.02023311460219442,0.07409210301875054,0.0014296417766027887,0.1063599439132066,-0.022674062179068782,0.0021377467177982347
DSCAM,0.04204006731845507,0.04326479502291329,-0.005792832878719533,-0.0007642613754493754,0.06040671761523296,0.0887234304434125
ANG,-0.01994241567360419,0.0510313892275287,0.007697155203115007,0.09830144470869447,0.04881301226471962,0.039061656968401026
FBLN2,-0.02347856518737303,-0.04013340213485399,0.03130238604980392,,0.04048837037969707,-0.004295881089189509
VTN,,-0.04365725912577758,0.039259358452925,0.01633585880481904,,-0.02185332971262952
VEGFA,-0.00500174835255477,0.09676820529119848,-0.05596289464880375,0.025182392404304973,0.09251378148712265,0.018331872112737124
F10,,0.07987998047936663,,0.04973791379006671,,0.011318428486176892
SERPINA1,-0.07494670513391614,0.07810764141148888,0.002267499460182688,0.03951544108732333,0.06741132794730603,-0.023738775352709077
VWF,0.10478619640034702,-0.061030100696590456,0.09812508441900002,0.03167351057767535,0.03750511668139402,-0.023360411189152726
GDNF,,,,8.81721842507453e-06,0.006863019084145981,
VASP,0.050761528657723064,0.03216510706396298,0.053118084651085556,0.05331811414344487,0.027337159671674122,-0.026442561064631866
ADAM15,-0.011780506168748192,-0.004269232531366965,-0.006865410287264459,0.13948773401538803,0.07766950501341194,0.005344065118817661
WNT2,,,-0.0628577884494433,,,-0.004852903423647525
OLFM2,0.036544155228511295,-0.007268897944712746,0.11832451583249924,0.040974329347614004,0.0658556821121806,0.031747347033037006
MFAP2,0.1046285841385295,0.005821970713503722,0.039431939206517316,0.11973842118883203,0.10644451012366865,-0.039674356523157726
HLA-C,0.0510459317229602,0.02178590752362499,-0.13519970480142757,0.05636197910243181,-0.010210648465258638,0.02778808240585139
THBS1,-0.04249783042169853,0.06611979636167477,0.02446615251505137,-0.005679087170814761,0.047219142028852364,-0.06838145642527753
HSPA4,-0.0008918434247433886,-0.07289721971851156,-0.02905102989772896,-0.03893945380428903,0.001576056605022279,0.04112603359042533
LMAN1,0.15432779732328436,-0.024414909969718204,-0.01783043272169828,-0.009451704631016956,-0.01254152969734013,-0.03541162315628729
LYPD3,,0.07164926457166534,0.14770533669564506,0.0035804405173213917,0.016572594047635267,-0.027788863307213668
APOE,0.010156925693387452,-0.01454778609282402,-0.08458604258239104,0.06539676492825376,0.03813852069811426,-0.001898655217965338
SOSTDC1,0.24204025311431546,,,,,0.05120844479661198
ANXA1,-0.035172983913893216,-0.015794015588305402,-0.03290845471690867,0.005819924536626798,0.037347361041083674,0.01892673063907325
WNT2B,0.03419246838130149,0.14008857511336406,-0.03618082793121071,0.008443425609751195,0.0036285130800965226,-0.0239766990362403
AMH,,,,0.03328180234743104,-0.0031577278415543357,-0.00870673622769997
GDF10,,0.11704591288619062,0.012851901018533589,0.03967074108861358,,-0.035405321931998614
EFNB3,-0.049056805165234384,0.12201002585416089,0.03295490883558595,-0.009312670572438396,0.033601207660843686,0.049053152554507165
LTB,0.01581851510275924,0.00042235228507938596,-0.04632923969901853,0.12234984556027362,-0.026757991498144618,-0.029802049245476712
ANGPT2,0.08967399429491661,0.047772525619897484,0.05799611248445308,-0.024244617002791225,0.06159265671872159,-0.01860780765262379
NRTN,,,,,-0.0014658560132628825,
ADAM17,0.023199409303077803,0.02288173542952305,0.09408244363262937,0.01696743267439961,0.018949573994513573,-0.0021890281578292843
LRPAP1,0.05513815837973532,0.02005285153431279,-0.028471444347893178,0.00846772774233798,-0.04857419616371969,0.009001664128194063
NID1,0.11426879646833722,0.005370458747499756,-0.005240174917880695,-0.07432188535769328,0.095372905487263,-0.035539582060315336
MST1,-0.019078664868202224,0.07685830105673822,0.034519835565223735,0.00935774914926398,0.08609180399475691,0.037696564543986386
IL13,,,0.1230167721290178,,,
DCN,0.04332986337682336,-0.05470691782433185,-0.007289394898507611,-0.043298133569575833,-0.011863068304123427,-0.06395192368810705
IGFL2,,,,,,-0.035405311384848794
COL7A1,0.044936124195710386,0.11621383088047017,0.011229969765870054,-0.07388496877149373,0.03699954856504873,-0.002140515304833722
CALR,0.012866101896683824,-0.03273631290766648,-0.10861590393229685,0.044488464493400784,-0.0410501591936194,-0.06051739750667078
PIGA,-0.0443716504040973,0.04878718377922222,-0.031933185219565424,-0.1028550762864212,0.09539961192002705,0.035939896575988645
